"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"381","2020-09-02 16:23:53-03","Cenargen","CEN","68740","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Gabriel Vargas Zanatta","2","2008","07","18",NA,"Brasil","TO","Aldeia da Pedra Branca, Terra Indígena Krahô.","-47.637777","-8.2991666","229","229","Exsicatas","Capim-navalha da folha estreita e semente mediana segundo os índios. Semente acastanhada.","CEN00068740","CEN00068740","M. Alves","GOIATINS","2009","04",NA,"-47.637777","-8.2991666",NA,NA,NA,NA,NA,NA,"3"
"382","2020-09-02 16:23:53-03","Cenargen","CEN","43031","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Glocimar Pereira-Silva","5110","2001","05","23",NA,"Brasil","GO","Serra Branca - Rio Preto (fazenda Manoel da construtora) km 4.","-47.4583015441895","-13.7974996566772","550","550","Exsicatas","Área de influência da futura Hidrelétrica de Cana Brava, influência indireta.","CEN00043031","CEN00043031","L. Schneider","CAVALCANTE","2018","11",NA,"-4809139.0","-1363556.0","92497","auto",NA,NA,NA,NA,"4"
"383","2020-09-02 16:23:53-03","Cenargen","CEN","70671","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","José Francisco Montenegro Valls","13663","1995","03","23",NA,"Brasil","MG","Represa à direita da estrada de acesso a MG-256 (Fazenda São José do Praião).","-49.5696983337402","-18.6819000244141","480","480","Exsicatas","Higrófila com hastes cortantes na base. Inflorescências verdes.","CEN00070671","CEN00070671","L. Schneider","CAPINOPOLIS","2018","11",NA,NA,NA,"20483","auto",NA,NA,NA,NA,"5"
"384","2019-11-13 11:18:56-03","USP","SPF","118465","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Souza, JP","375","1996","02","14",NA,"Brasil","São Paulo",NA,"-52.224778","-21.92875","260","260",NA,NA,"SPF00118465",NA,"Araújo, AC","Presidente Epitácio","2006",NA,NA,"-52.224778","-21.92875",NA,NA,NA,NA,NA,NA,NA
"385","2019-11-13 11:18:56-03","USP","SPF","125240","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Irwin, HS","16297","1966","05","31",NA,"Brasil","Mato Grosso","Serra do Roncador",NA,NA,"550","550",NA,NA,"SPF00125240",NA,"Guaglianone, ER",NA,"1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2019-11-13 11:18:56-03","USP","SPF","170256","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Irwin, HS","10648","1965","11","25",NA,"Brasil","Distrito Federal",NA,NA,NA,"1200","1200",NA,NA,"SPF00170256",NA,"Alves, M","Taguatinga","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2019-11-13 11:18:56-03","USP","SPF","170257","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Irwin, HS","24130","1969","03","09",NA,"Brasil","Goiás","Chapada dos Veadeiros",NA,NA,"1000","1000",NA,NA,"SPF00170257",NA,"Alves, M",NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2019-11-13 11:18:56-03","USP","SPF","170258","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Anderson, WR","9553","1973","05","01",NA,"Brasil","Goiás","Serra do Caiapó",NA,NA,"800","800",NA,NA,"SPF00170258",NA,"Alves, M",NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2019-11-13 11:18:56-03","USP","SPF","75426","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Hunt, DR","5750","1966","06","03",NA,"Brasil","Mato Grosso","Xavantina - Cachimbo road, 85 km from Xavantina.",NA,NA,NA,NA,NA,NA,"SPF00075426",NA,"Anônimo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2019-11-13 11:18:56-03","USP","SPF","89914","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Kallunki, JA","483","1994","02","09",NA,"Brasil","Bahia",NA,"-39.066667","-14.7",NA,NA,NA,NA,"SPF00089914",NA,"Anônimo","Ilhéus",NA,NA,NA,"-39.066667","-14.7",NA,NA,NA,NA,NA,NA,NA
"391","2019-11-13 11:18:56-03","USP","SPF","170254","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Irwin, HS","8453","1965","09","18",NA,"Brasil","Distrito Federal","Rio Torto.","-47.9296989440918","-15.7797002792358","975","975",NA,NA,"SPF00170254",NA,"Alves, M","Brasília","2001",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"392","2019-11-13 11:18:56-03","USP","SPF","170255","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Irwin, HS","9754","1965","11","01",NA,"Brasil","Goiás","Serra dos Cristais","-47.6136016845703","-16.7686004638672","1175","1175",NA,NA,"SPF00170255",NA,"Alves, M","Cristalina","2001",NA,NA,NA,NA,"85457","auto",NA,NA,NA,NA,NA
"393","2019-11-13 11:18:56-03","USP","SPF","170274","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Anderson, WR","9875","1973","05","07",NA,"Brasil","Mato Grosso",NA,"-52.2566986083984","-15.8900003433228","500","500",NA,NA,"SPF00170274",NA,"Alves, M","Barra do Garças","2001",NA,NA,NA,NA,"123012","auto",NA,NA,NA,NA,NA
"394","2019-11-13 11:18:56-03","USP","SPF","114563","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Kinoshita-Gouveia, LS","9463","1994","11","07",NA,"Brasil","São Paulo",NA,"-46.9700012207031","-22.0499992370605",NA,NA,NA,NA,"SPF00114563",NA,"Alves, M","Aguaí","2003","02",NA,NA,NA,"25812","auto",NA,NA,NA,NA,NA
"395","2019-11-13 11:18:56-03","USP","SPF","132715","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Ongaro Pinheiro, MH","744","1998","02","24",NA,"Brasil","São Paulo","Jardim Botânico Municipal de Bauru","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,"SPF00132715",NA,"Araújo, AC","Bauru","2006",NA,NA,NA,NA,"29186","auto",NA,NA,NA,NA,NA
"396","2019-11-13 11:18:56-03","USP","SPF","117777","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Longhi-Wagner, HM","3326","1996","01","27",NA,"Brasil","São Paulo",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,"SPF00117777",NA,"Alves, M","Itirapina","2003","02",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA
"397","2019-11-13 11:18:56-03","USP","SPF","109452","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Bernacci, LC","1718","1995","05","17",NA,"Brasil","São Paulo","Fazenda CFM (ingleses).","-50.2200012207031","-20.6399993896484",NA,NA,NA,NA,"SPF00109452",NA,"Araújo, AC","Magda","2006",NA,NA,NA,NA,"20042","auto",NA,NA,NA,NA,NA
"398","2019-11-13 11:18:56-03","USP","SPF","117775","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Longhi-Wagner, HM","3278","1996","01","26",NA,"Brasil","São Paulo","Sítio Hermínio Bigaram.","-47.4500007629395","-22.1399993896484",NA,NA,NA,NA,"SPF00117775",NA,"Alves, M","Santa Cruz da Conceição","2003","02",NA,NA,NA,"13805","auto",NA,NA,NA,NA,NA
"399","2020-12-02 09:07:03-03","UNITINS","HUTO","409","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","Berg.","Lemos, H.L.","543","2006","08","02",NA,"Brasil","Tocantins","Sub-bacia do Ribeirão são João","-48.174167","-10.412222",NA,NA,NA,"Herbácea com cerca de 1,50 m de altura. Frutos imaturos marrom e maduro com semente branca; Mata de galeria","HUTO000409","HUTO000409","Alves, M.","Palmas","2015","05",NA,"-48.174167","-10.412222",NA,NA,NA,NA,NA,NA,NA
"400","2020-12-02 09:07:03-03","UNITINS","HUTO","401","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","Berg.","Santos, E.R.","468","2006","07","06",NA,"Brasil","Tocantins","Sub-bacia do Ribeirão São João","-48.123611","-10.392222",NA,NA,NA,"Herbáceo com cerca de 1 m de altura. Espiquetas verdes com frutos jovens verde; Mata de galeria","HUTO000401","HUTO000401","Alves, M.","Palmas","2015","05",NA,"-48.123611","-10.392222",NA,NA,NA,NA,NA,NA,NA
"401","2020-12-02 09:07:03-03","UNITINS","HUTO","1526","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","Berg.","Santos, E.R.","899","2008","08","18",NA,"Brasil","Tocantins",NA,"-48.175","-10.410278",NA,NA,NA,"Herbácea com cerca de 2 m de altura. Frutos branco; Mata de galeria","HUTO001526","HUTO001526","Alves, M.","Porto Nacional","2015","05",NA,"-48.175","-10.410278",NA,NA,NA,NA,NA,NA,NA
"402","2019-10-07 09:21:04-03","UEFS","HUEFS","4564","PreservedSpecimen","Plantae","Angiospermae","Poales","Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Noblick, L.R.","3790","1985","05","26",NA,"Brasil","Bahia","Morro da torre de transmissão da TV.","-42.5","-14.066667",NA,NA,NA,"Cerrado - Campo rupestre =Gerais.","HUEFS0004564","HUEFS0004564","M.Alves","Caetité","2000","02",NA,"42W30'","14S4'",NA,NA,"Lilianae",NA,NA,NA,NA
"403","2019-10-07 09:21:04-03","UEFS","HUEFS","145517","PreservedSpecimen","Plantae","Angiospermae","Poales","Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Lemos, J.R.","40","2007","06","13",NA,"Brasil","Ceará",NA,"-40.752799987793","-4.04611015319824",NA,NA,NA,NA,"HUEFS0145517","HUEFS0145517","I.R.N.Menezes","Graça","2010","03",NA,NA,NA,"12534","auto","Lilianae",NA,NA,NA,NA
"404","2019-10-07 09:21:04-03","UEFS","HUEFS","147897","PreservedSpecimen","Plantae","Angiospermae","Poales","Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Lins, A.","334","1984","06","19",NA,"Brasil","Pará","Foz do rio do Conde.","-48.6258010864258","-1.50583004951477",NA,NA,NA,NA,"HUEFS0147897","HUEFS0147897 HUEFS0147897_e1","I.R.N.Menezes","Barcarena","2010","03",NA,NA,NA,"34723","auto","Lilianae",NA,NA,NA,NA
"405","2017-04-20 13:43:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Cyperaceae","Scleria","mitis","Scleria mitis",NA,"Sidney McDaniel","11250","1968","10","15","South America","Peru","Loreto",NA,"-75","-4",NA,NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"11250",NA,NA
"406","2019-07-08 15:43:30-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Cyperaceae","Scleria","mitis","Scleria mitis",NA,"R. B. Foster","12323","1988","11","17","South America","Bolivia","Beni",NA,"-65.5","-14",NA,NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"12323",NA,NA
"407","2019-09-05 15:55:48-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Cyperaceae","Scleria","riparia","Scleria riparia",NA,"E. F. Poeppig",NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,"Type [status unknown]",NA
"408","2019-01-25 15:34:41-02","IAC","IAC","8024","S","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","O.Berg","Ezequias P. Heringer","2056","1946","10","03",NA,"Brasil","Minas Gerais","Estação Experimental de Coronel Pacheco","-43.2656","-21.5878",NA,NA,NA,"Conf.: celi f.Muniz em 02/08/1982",NA,NA,"O. Handro","Coronel Pacheco","1946","04","12","-43.2656","-21.5878",NA,NA,NA,NA,NA,NA,NA
"409","2020-07-23 12:04:46-03","CEPLAC","CEPEC","59255","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis",NA,"W. W. Thomas","9905","1978","09","13",NA,"Brasil","Bahia","Barrolandia. Est. Exp. Gregorio Bondar. CEPLAC. 48Km a E BR-101, Rod. p/ Belmonte","-39.25","-16.133333",NA,NA,NA,NA,NA,NA,"M. Alves","BELMONTE",NA,NA,NA,"39W15'","16S8'",NA,NA,NA,"28/02/2000",NA,NA,NA
"410","2020-07-23 12:04:46-03","CEPLAC","CEPEC","27064","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis",NA,"Grupo Pedra do Cavalo","691","1980","09","01",NA,"Brasil","Bahia","Estação Pedra do Cavalo. Vale dos Rios Paraguaçu/Jacuipe.","-39.083333","-12.533333",NA,NA,NA,NA,NA,NA,"S. Mayo","CACHOEIRA",NA,NA,NA,"39W5'0","12S32'0",NA,NA,NA,"01/10/1982",NA,NA,NA
"411","2020-07-23 12:04:46-03","CEPLAC","CEPEC","112069","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis",NA,"A. M. Amorim","4039","2004","04","27",NA,"Brasil","Bahia","Fazenda Bolandeira. 6Km ao N da Ilha de Comandatuba.","-39.021667","-15.305556",NA,NA,NA,NA,NA,NA,"W. W. Thomas","UNA",NA,NA,NA,"39W1'18","15S18'20",NA,NA,NA,"30/12/2007",NA,NA,NA
"412","2020-07-23 12:04:46-03","CEPLAC","CEPEC","153427","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis",NA,"Schulte, T.F.","318","2016","03","11",NA,"Brasil","Bahia","Conglomerado BA_815-1-1-H","-38.495278","-12.5125",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"C. Pessoa","SÃO SEBASTIÃO DO PASSÉ",NA,NA,NA,"38W29'43","12S30'45",NA,NA,NA,"20/6/2017",NA,NA,NA
"413","2020-07-23 12:04:46-03","CEPLAC","CEPEC","153717","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis",NA,"Santos, E.A.","1314","2016","02","26",NA,"Brasil","Bahia","Conglomerado BA_858-1-1-H","-39.089444","-12.847222",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"C. Pessoa","SÃO FELIPE",NA,NA,NA,"39W5'22","12S50'50",NA,NA,NA,"20/6/2017",NA,NA,NA
"414","2020-07-23 12:04:46-03","CEPLAC","CEPEC","40902","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis",NA,"L. R. Noblick","3790","1998","03","31",NA,"Brasil","Bahia","Passagem da Pedra , 9Km ao S da cidade, perto do reservatório d'água.","-42.5","-14.066667",NA,NA,NA,NA,NA,NA,"M. Alves","CAETITÉ",NA,NA,NA,"42W30'","14S4'",NA,NA,NA,"28/02/2000",NA,NA,NA
"415","2020-07-23 12:04:46-03","CEPLAC","CEPEC","52122","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis",NA,"A. M. de Carvalho","3654","2007","09","01",NA,"Brasil","Bahia","7.3Km na estrada Serra Grande/Itacaré,Faz. Lagoa do Conj. Sta. Cruz.","-39.016667","-14.416667",NA,NA,NA,NA,NA,NA,"W. W. Thomas","URUÇUCA",NA,NA,NA,"39W1'","14S25'",NA,NA,NA,"30/12/1994",NA,NA,NA
"416","2020-07-23 12:04:46-03","CEPLAC","CEPEC","52918","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis",NA,"D. R. Hunt","5750","1966","06","03",NA,"Brasil","Mato Grosso","85Km Rod. Xavantina/Cachimbo.",NA,NA,NA,NA,NA,NA,NA,NA,"D. R. Hunt","BRASILÂNDIA",NA,NA,NA,"0W0'0","0S0'0",NA,NA,NA,"30/12/1966",NA,NA,NA
"417","2020-07-23 12:04:46-03","CEPLAC","CEPEC","74198","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis",NA,"W. W. Thomas","11399","1996","11","24",NA,"Brasil","Bahia","Reserva Biológica de Una. Picada do Marimbondo.","-39.066667","-15.166667",NA,NA,NA,NA,NA,NA,"W. W. Thomas","UNA",NA,NA,NA,"39W4'","15S10'",NA,NA,NA,"30/12/1996",NA,NA,NA
"418","2020-07-23 12:04:46-03","CEPLAC","CEPEC","91294","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis",NA,"W. W. Thomas","12780","2012","10","05",NA,"Brasil","Bahia","fazenda Capitão. 7.9Km ao W da junção BA-001 Rod. Itacaré/Ubaitaba. Mata ao longo do Riacho do Capitão.","-39.083333","-14.333333",NA,NA,NA,NA,NA,NA,"W. W. Thomas","ITACARÉ",NA,NA,NA,"39W5'","14S20'",NA,NA,NA,"30/12/2006",NA,NA,NA
"419","2020-07-23 12:04:46-03","CEPLAC","CEPEC","91389","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis",NA,"W. W. Thomas","12738","1982","11","05",NA,"Brasil","Bahia","Fazenda Capitão. 7.9Km ao W da junção BA-001 Rod. P/ Itacaré/Ubaitaba. Mata ao longo do Riacho do capitão, perto da cachoeira.","-39.083333","-14.333333",NA,NA,NA,NA,NA,NA,"W. W. Thomas","ITACARÉ",NA,NA,NA,"39W5'","14S20'",NA,NA,NA,"30/12/2006",NA,NA,NA
"420","2020-07-23 12:04:46-03","CEPLAC","CEPEC","98224","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis",NA,"R. P. de Oliveira","519","1992","04","05",NA,"Brasil","Bahia","Arroz de Baixo, ca. 11Km da cidade, Fazenda do Sr. Júlio.","-45.271944","-11.060278",NA,NA,NA,NA,NA,NA,"W. W. Thomas","FORMOSA DO RIO PRETO",NA,NA,NA,"45W16'19","11S3'37",NA,NA,NA,"30/12/2007",NA,NA,NA
"421","2020-07-23 12:04:46-03","CEPLAC","CEPEC","32652","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis",NA,"J. Arouck","209","1982","12","08",NA,"Brasil","Bahia","Faz. Buri. Mata de mussurunga.","-38.0416984558105","-12.2630996704102",NA,NA,NA,NA,NA,NA,"A. M. de Carvalho","ITANAGRA",NA,NA,NA,"0W0'0","0S0'0","20708","auto",NA,"30/12/1983",NA,NA,NA
"422","2020-07-23 12:04:46-03","CEPLAC","CEPEC","100143","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis",NA,"J. L. da Paixão","285","2003","11","12",NA,"Brasil","Bahia","Rd. BA-650, Camamú/Travessão, Faz. Zumbi dos Palmares. Cachoeira de Crespe.","-39.1039009094238","-13.9447002410889",NA,NA,NA,NA,NA,NA,"W. W. Thomas","CAMAMÚ",NA,NA,NA,"39W10'70","14S0'68","33730","auto",NA,"30/04/2006",NA,NA,NA
"423","2021-02-12 15:02:01-03","UFSCar","SPSC","833","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","J.J. Soares",NA,"1982","05","02",NA,"Brasil","Minas Gerais","Vale do Rio Doce. L. Dom Euvercio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA
"424","2021-02-12 15:02:01-03","UFSCar","SPSC","832","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","J.J. Soares",NA,"1981","10","12",NA,"Brasil","Minas Gerais","Vale do Rio Doce. L. Dom Euvercio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA
"425","2021-02-12 15:02:01-03","UFSCar","SPSC","3348","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius",NA,NA,"1982","05","05",NA,"Brasil","Minas Gerais","Vale do Rio Doce. Estação 1 Lagoa 33",NA,NA,NA,NA,NA,"Brejo",NA,NA,"C.F.I. Muniz",NA,"1983","05",NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA
"426","2021-02-12 15:02:01-03","UFSCar","SPSC","8552","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","L.K. Takao",NA,"2009","03","09",NA,"Brasil","São Paulo",NA,"-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,"G. Shepherd","Caraguatatuba",NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA
"427","2020-11-05 13:53:47-03","UNIRIO","HUNI","270","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","C.P. Bove; A. Gil; C.B. Moreira","564","1999","11","12",NA,"Brasil","Goiás","Estrada Jussara-Britânia (Via Jacilândia), a 25 Km de Jussara.","-50.1403007507324","-15.9343996047974",NA,NA,NA,"Material em meio líquido e herborizado. Erva emergente com ca. 1,7 m altura. Habitat: Alagado com ca. 40 cm de profundidade adjacente a rio Habito: Erva emergente","HUNI00000270",NA,"A. Gil","Goiás",NA,NA,NA,NA,NA,"63502","auto",NA,NA,NA,NA,NA
"428","2020-09-18 09:32:42-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Liliales","Dioscoreaceae","Scleria","mitis","Scleria mitis","(Brongr.) Urb.","Silveira, M","476",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2020-11-12 17:02:32-03","UEL","FUEL","12888","PreservedSpecimen","Plantae","Tracheophyta","Poales","Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Silva, JM","s.n.","1986","05","12",NA,"Brasil","Mato Grosso do Sul","Bairro Amambai","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"FUEL004587",NA,"Prata, AP","Campo Grande","2001","06",NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA
"430","2019-11-01 15:14:40-03","UnB","UB","14902","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Scleria","mitis","Scleria mitis","O. Berg","Gomes, BM; Martins, RC; Jesus, AV","327","2003","11","12","Southern America","Brasil","Minas Gerais","Serra das Araras, Parque Estadual Serra das Araras - PESA; Córrego Ribeirãozinho","-45.315278","-15.4825","611","611",NA,"Frutos verdes imaturos, brancos maduros; cálice marrom; ambiente aquático; Erva 1,2m; Beira de mata de galeria.","UB0012010","UB0012010","Milhomens, LC","Chapada Gaúcha","2003",NA,NA,"-45.315278","-15.4825",NA,NA,NA,NA,NA,NA,NA
"431","2019-11-01 15:14:40-03","UnB","UB","167359","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Heringer, EP; Eiten, G","15133","1975","09","22","Southern America","Brasil","Minas Gerais","Município de Marliéria: along road between Timóteo and Dionísio, just outside entrance of Parque Estadual do Rio Doce","-42.616667","-19.733333","400","400",NA,"Alt. ca. 400 m.This nº: sedge; Low flat ground of valley floor, water table now 1 m below surface.&nf;Clayey soil, light gray above, changing to light beige below.&nf;(Formely forest covered, cleared for many years, near farmhouse.)","UB0012009","UB0012009","Muniz, CFS","Marliéria","1983","06",NA,"-42.616667","-19.733333",NA,NA,NA,NA,NA,NA,NA
"432","2019-11-01 15:14:40-03","UnB","UB","181372","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Munhoz, CBR; Corrêa, ACG; Bodens, FWP; Eugênio, CUO","3666","2008","04","09","Southern America","Brasil","Distrito Federal","Reserva Ecológica do IBGE (RECOR).","-47.9","-15.930833","1100","1100",NA,"Erva 1,60 m.; inflorescência marrom.; Vereda.","UB0007257","UB0007257","Eugênio, CUO","Brasília","2008","11",NA,"-47.9","-15.930833",NA,NA,NA,NA,NA,NA,NA
"433","2019-11-01 15:14:40-03","UnB","UB","125094","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Argent, GCG; Ramos, J; Richards, PW; Souza, R","6635","1967","10","04","Southern America","Brasil","Mato Grosso","Ca. 4 km S. of Base Camp","-52.233333","-14.633333",NA,NA,NA,"Coletas do Royal Geographic Society Expedition de 1967-68.&nf;Rótulos preparados a posteriori no UB com informação parcial.&nf;Dados completos no herbário do Royal Botanic Gardens Kew (K) e New York Botanical Garden (NY); Phenology of spec","UB0012013","UB0012013","Koyama, TM","Xavantina",NA,NA,NA,"-52.233333","-14.633333",NA,NA,NA,NA,NA,NA,NA
"434","2019-11-01 15:14:40-03","UnB","UB","78242","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Irwin, HS","18011","1966","06","29",NA,NA,NA,"Ca. 50km S of Caiapônia, road to Jataí",NA,NA,"900","900",NA,"Caespitose, the culms to ca. 1,5m tall; Gallery forest","UB0011963","UB0011963","Guaglianone, R",NA,"1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2019-11-01 15:14:40-03","UnB","UB","78243","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Irwin, HS","24130","1969","03","09","Southern America","Brasil","Goiás","Cavalcante, Ca. 10km S of Cavalcante","-47.4583","-13.7975","1000","1000",NA,"Culms to ca. 1,5m tall; Gallery margin. Sandy creek margin and adjacent gallery and brejo","UB0012011","UB0012011","Muniz, CFS","Cavalcante","1986","06",NA,"-47.4583","-13.7975",NA,NA,NA,NA,NA,NA,NA
