"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","recordNumber","locality","imagecode","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"962","2018-07-12 18:08:00-03","UFMT","UFMT","25655","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Laneto, R.","2002","03","26",NA,"Brasil",NA,NA,"Árvore de ca. de 8m de altura latescente, látex branco, folhas esbranquiçadas na face inferior esverdeadas na superior, frutos terminais esverdeados imaturos.; Solo afloramento rochoso ( pedra canga)",NA,NA,NA,"Mart.",NA,"2333","Rodovia - BR- 070- Cuiabá- Cáceres, km 70 da Rodovia ,cerrado.",NA,"Scudeler, A.L.","Mato Grosso","Poconé","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,"200792","auto","2017","05","24",NA,NA,NA,NA,NA,NA
"963","2018-07-12 18:08:00-03","UFMT","UFMT","42713","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Ribeiro, R.V.; Hoffmann, E.C.","2015","09","06",NA,"Brasil",NA,NA,"Arbóreo; cerrado",NA,NA,NA,"Mart.",NA,"02/402","Zona rural nas proximidades da cidade.",NA,NA,"Mato Grosso","Santa Terezinha","-50.503101348877","-10.4696998596191",NA,NA,NA,NA,"95884","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"964","2018-07-12 18:08:00-03","UFMT","UFMT","41590","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Mamede, J.S.S.","2014","08","23",NA,"Brasil",NA,NA,"Árvore; Cerrado.",NA,NA,NA,"Mart.",NA,"146","Comunidade São Miguel zona rural próximo sadia 1 e 2, saída de VG.",NA,"Scudeler, A.L.","Mato Grosso","Várzea Grande","-56.1324996948242","-15.6466999053955",NA,NA,NA,NA,"37223","auto","2017","05","24",NA,NA,NA,NA,NA,NA
"965","2018-07-12 18:08:00-03","UFMT","UFMT","26274","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Santos, M.C.V.; Arruda, E.C.; Rebellato, L.","2003","03","30",NA,"Brasil",NA,NA,"Arbórea e frutos verdes.; Cerrado.",NA,NA,NA,"Mart.",NA,"86","Faz. Mandioré- Serra do Amolar.",NA,"Scudeler, A.L.","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"295160","auto","2017","05","24",NA,NA,NA,NA,NA,NA
"966","2018-07-12 18:08:00-03","UFMT","UFMT","26370","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Santos, M.C.V.; Arruda, E.C.; Rebellato, L.","2003","03","30",NA,"Brasil",NA,NA,"Arbórea; frutos verdes.; Cerrado.",NA,NA,NA,"Mart.",NA,"86","Faz. Mandioré- Serra do Amolar.",NA,"Scudeler, A.L.","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"295160","auto","2017","05","24",NA,NA,NA,NA,NA,NA
"967","2021-02-12 18:59:08-03","UFMT","UFMT","1295","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Ratter, J.A.; Pott, V.J.; Cunha, C.N.; Gasparini, M.L.","1985","10","07",NA,"Brasil",NA,NA,"Small tree, 6m tall",NA,NA,NA,"Mart.",NA,"5119","Low Chaco forest with shallow soil over calcareous rocks ( often outcropping) just outside city",NA,NA,"Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"968","2021-03-04 15:43:30-03","IF","SPSF","23397","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","E.E.Macedo","1997","10","01","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 6m altura; flores brancas;",NA,"Magnoliophyta","Gentianales",NA,NA,NA,"P.E.Furnas do Bom Jesus",NA,"G.A.D.C. Franco","SP","Pedregulho","-47.433333","-20.216667",NA,NA,NA,NA,NA,NA,"1998","04","30","Magnoliopsida",NA,NA,NA,NA,NA
"969","2021-03-04 15:43:30-03","IF","SPSF","21441","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","G. Hatschbach","1995","10","21","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Gentianales",NA,NA,"63688","transicao cerrado-mata",NA,NA,"MT","Chapada dos Guimarães","-55.749698638916","-15.460599899292",NA,NA,NA,NA,"107042","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"970","2021-03-04 15:43:30-03","IF","SPSF","18625","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","J.Y.Tamashiro","1994","06","29","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Gentianales",NA,NA,"T.278","fazenda S.Joao",NA,"W.Marcondes Ferreira","SP","Onda Verde","-49.2900009155273","-20.6000003814697",NA,NA,NA,NA,"15917","auto","1996","10","30","Magnoliopsida",NA,NA,NA,NA,NA
"971","2021-03-04 15:43:30-03","IF","SPSF","20210","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","V.Stranghetti","1993","10","21","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Gentianales",NA,NA,"219","E.Ecol.Instituto Florestal",NA,NA,"SP","Paulo de Faria","-49.3800010681152","-20.0300006866455",NA,NA,NA,NA,"29574","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"972","2021-03-04 15:43:30-03","IF","SPSF","37344","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","R.T. Polisel & G.Durigan & G.A.D.C. Franco & E.Furlan & S.C.P.M.Souza & E.E.Macedo","2006","09","27","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFNovo; árvore, 7m, flores creme frutos maduros abertos; GEOGRAFIA: floresta estacional semidecidual&nf;UTM: X=246859 Y=7764705 ZONA=23K;",NA,"Magnoliophyta","Gentianales",NA,NA,"138","P.E.F.B.J. Núcleo Chapadão",NA,"G.Durigan","SP","Pedregulho","-47.4700012207031","-20.25",NA,NA,NA,NA,"27552","auto","2006","09","27","Magnoliopsida",NA,NA,NA,NA,NA
"973","2021-03-04 15:43:30-03","IF","SPSF","17973","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","E.E.Macedo","1993","07","15","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Gentianales",NA,NA,"139A","P.E.Furnas do Bom Jesus",NA,NA,"SP","Pedregulho","-47.4700012207031","-20.25",NA,NA,NA,NA,"27552","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"974","2021-03-04 15:43:30-03","IF","SPSF","02861","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","D.Bento Pickel","1946","11","14","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Gentianales",NA,NA,NA,"Horto Florestal",NA,NA,"SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"975","2017-09-11 17:06:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Claussen, P",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"Mart.",NA,"s.n.","in prov. Minarum","P06P1N0016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"976","2017-09-11 17:06:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Martius, C",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"Mart.",NA,"s.n.","Habitat in prov. Cujabensi","P06P1N0016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"977","2017-09-11 17:06:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","A. St.-Hil.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"Mart.",NA,"s.n.","in prov. Minarum","P06P1N0016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"978","2017-09-11 17:06:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Riedel, L",NA,NA,NA,NA,"?",NA,NA,"Pl. Oreas et Dryas",NA,NA,NA,"Mart.",NA,"708","in silvaticus umbrosis montanis prope S. Luzia","P06P1N0016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"979","2017-09-11 17:06:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Claussen, P",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"Mart.",NA,"328","in prov. Minarum","P06P1N0016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"980","2017-09-11 17:06:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Martius, CFP",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"s.n.","Habitat in prov. Cujabensi","P06P1N0016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"981","2017-09-11 17:06:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Claussen, P",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"s.n.","in prov. Minarum","P06P1N0016",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"982","2017-09-11 17:06:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Pohl, JBE",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"2185","ad Rio Preto prov. Sebastiano-politanae","P06P1N0016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"983","2017-09-11 17:06:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Saint-Hilaire, AFCP",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"s.n.","in prov. Minarum","P06P1N0016",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"984","2020-10-26 09:31:59-03","UNEMAT","NX-FANEROGAMAS","11034","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cf. subincanum","Aspidosperma cf. subincanum",NA,"2009","05","16",NA,"Brasil",NA,NA,"Casca lisa com leves fissuras longitudinais. Entrecasca creme que oxida. Látex branco e abundante.",NA,NA,NA,"Mart. Ex. A. DC.",NA,"CFB637","Área antropizada, 1, Foz do Rio Pindaíba",NA,NA,"Mato Grosso","Nova Xavantina","-51.72","-14.37",NA,NA,"-51.72","-14.37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"985","2020-10-26 09:31:59-03","UNEMAT","NX-FANEROGAMAS","11035","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","cf. subincanum","Aspidosperma cf. subincanum",NA,"2009","05","15",NA,"Brasil",NA,NA,"Casca lisa, branca. Entrecasca amarela, macia ao corte. Látex branco.",NA,NA,NA,"Mart. Ex. A. DC.",NA,"CFB703","Área preservada 02. Fazenda Aruana",NA,NA,"Mato Grosso","Nova Xavantina","-52.353099822998","-14.6732997894287",NA,NA,NA,NA,"79739","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"986","2020-10-26 09:31:59-03","UNEMAT","NX-FANEROGAMAS","175","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum",NA,"1999","10","30",NA,"Brasil",NA,NA,"Casca suberosa. Corola com lacínio branco, tubo esverdeado.[HABITAT=Cerrado s.s. ]",NA,NA,NA,"Mart.",NA,"226","Campus Universitário da UNEMAT. Estação Biológica Mário Viana. Próximo ao Herbário.",NA,NA,"Mato Grosso","Nova Xavantina","-52.353099822998","-14.6732997894287",NA,NA,NA,NA,"79739","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"987","2020-10-26 09:31:59-03","UNEMAT","NX-FANEROGAMAS","171","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum",NA,"1997","01","09",NA,"Brasil",NA,NA,"[HABITAT=Cerrado]",NA,NA,NA,"Mart.",NA,"ES19","Fazenda Boa Esperança Transecto área 01 (reconstituição)",NA,NA,"Mato Grosso","Nova Xavantina","-52.353099822998","-14.6732997894287",NA,NA,NA,NA,"79739","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"988","2020-10-26 09:31:59-03","UNEMAT","NX-FANEROGAMAS","174","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum",NA,"2000","09","22",NA,"Brasil",NA,NA,"Casca lisa com lenticelas.[HABITAT=Mata de Galeria]",NA,NA,NA,"Mart.",NA,"BS639","Reserva Biológica Mário Viana. Margem do Córrego Bacaba, parcelas de baixo.",NA,"Marimon B.S.","Mato Grosso","Nova Xavantina","-52.353099822998","-14.6732997894287",NA,NA,NA,NA,"79739","auto","2000","09",NA,NA,NA,NA,NA,NA,NA
"989","2021-02-08 12:32:58-03","UFRGS","ICN","192328","S","Plantae","Apocynaceae","Aspidosperma","aff. subincanum","Aspidosperma aff. subincanum","Hatschbach, G; Barbosa, E","2004","12","04","América do Sul","Brasil",NA,NA,"Doação MBM; Arbusto, 2m de altura, flor creme.; Campo cerrado; solo rochoso; encosta de morro.","ICN00011014","Dicotyledon",NA,"Mart. ex A.DC.",NA,"78815","Pau d'Alho","ICN00011014 ICN00011014_1","Castello, ACD","MG","Juramento","-43.5868988037109","-16.8481006622314",NA,NA,NA,NA,"19357","auto","2018","08",NA,NA,NA,NA,NA,NA,NA
"990","2021-02-08 12:33:01-03","UFRGS","ICN","083463","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Alvarenga, D","1988","10","10","América do Sul","Brasil",NA,NA,"Árvore ca. 12 metros de altura, flores alvas;; Mata ciliar; córrego mato grande.","ICN00011023","Dicotyledon",NA,"Mart. ex A.DC.",NA,"109","Fazenda Matinha","ICN00011023","Castello, ACD","MG","Formoso","-46.2318992614746","-14.9467000961304","760","760",NA,NA,"79140","auto","2018","08",NA,NA,NA,NA,NA,NA,NA
"991","2021-02-08 12:33:01-03","UFRGS","ICN","085484","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Pedralli et alii","1987","10","19","América do Sul","Brasil",NA,NA,"Árvore. Flor amarela.","ICN00011012","Dicotyledon",NA,"Mart. ex A.DC.",NA,"s.n.",NA,"ICN00011012 ICN00011012_1","Simões, AO","MG","Nova Ponte","-47.6747016906738","-19.1525001525879",NA,NA,NA,NA,"47316","auto","2015","06",NA,NA,NA,NA,NA,NA,NA
"992","2021-02-08 12:33:01-03","UFRGS","ICN","122819","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Silveira, AL","2001","03","28","América do Sul","Brasil",NA,NA,"Arvoreta com 2,8m, látex branco abundante, folhas membranáceas, em cerrado.","ICN00010964","Dicotyledon",NA,"Mart. ex A.DC.",NA,"54",NA,"ICN00010964","Castello, ACD","RO","Alta Floresta d'Oeste","-61.9542007446289","-11.9680995941162","260","260",NA,NA,"144193","auto","2018","08",NA,NA,NA,NA,NA,NA,NA
"993","2020-09-17 10:40:12-03","UEPA","MFS","003661","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Bastos, M.N.C.","1995","06","15",NA,"Brasil",NA,NA,"Árvore de 6m de altura; frutos imaturos verdes; pétalas brancas.","MFS003661",NA,NA,"Mart.",NA,"2173","Campo cerrado, morro 3.","MFS003661 MFS003661_e",NA,"Pará","São Geraldo do Araguaia","-48.786944","-6.169167",NA,NA,"-48.786944","-6.169167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"994","2020-04-27 14:50:42-03","UFVJM","HDJFW","47","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Soares, CCC; Barbalho, PPG;","2018","06","12",NA,"Brasil",NA,NA,"Líquens verdes; Ritidomas cinza e laranja; Exsudação esbranquiçada na casca;Exsudação no ramo branca; Folhas discolores; FLORESTA ESTACIONAL SEMIDECIDUAL","HDJFW000047",NA,NA,"Mart.",NA,"B119","CAVA SA3","HDJFW000047_w01 HDJFW000047_w02 HDJFW000047_w03 HDJFW000047_w04 HDJFW000047_w05 HDJFW000047_w06 HDJFW000047_w07 HDJFW000047_w08","Machado, ELM","Minas Gerais","Conceição do Mato Dentro","-43","-19","765","765","-43","-19",NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA,NA
"995","2019-12-05 10:14:36-03","UNESP-IS","HISA","10563","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","A. A. Rezende","2015","06","10",NA,"Brasil",NA,NA,"Bovino, árvore, ca 12m, frutos imaturos marrons, látex branco.",NA,NA,NA,"Mart.",NA,"1920","Fazenda de Ensino e Pesquisas, UNESP, Campus de Ilha Solteira",NA,NA,"Mato Grosso do Sul","Selvíria","-51.41","-20.384444",NA,NA,"51w24'36''","20s23'04''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"996","2019-12-05 10:14:36-03","UNESP-IS","HISA","10562","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","A. A. Rezende","2015","04","08",NA,"Brasil",NA,NA,"Bovino, árvore, ca 12m, frutos imaturos marrons, látex branco.",NA,NA,NA,"Mart.",NA,"1834","Fazenda de Ensino e Pesquisas, UNESP, Campus de Ilha Solteira",NA,NA,"Mato Grosso do Sul","Selvíria","-51.41","-20.384444",NA,NA,"51w24'36''","20s23'04''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"997","2019-12-05 10:14:36-03","UNESP-IS","HISA","10564","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","A. A. Rezende","2015","07","22",NA,"Brasil",NA,NA,"Bovino, árvore, ca 8m, frutos imaturos marrons.",NA,NA,NA,"Mart.",NA,"1960","Fazenda de Ensino e Pesquisas, UNESP, Campus de Ilha Solteira",NA,NA,"Mato Grosso do Sul","Selvíria","-51.41","-20.384444",NA,NA,"51w24'36''","20s23'04''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"998","2020-05-20 18:18:14-03","UFMT","CNMT","3250","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Pereira-Silva, G.; Santos, A.A.; Guarino, E.S.G.; Moreira, G.A.; Carvalho, I.P.; Pereira, J.B.; Amaral, J.P.","2005","04","11",NA,"Brasil",NA,NA,"Frequente Casca viva marron clara. Botões florais verde. Caule comSapopema, fuste com fissuras acentuadasDoação Embrapa - CENARGEM. Herbário CEN","CNMT003250","Angiosperma",NA,"Mart.",NA,"9889","Margem direita do rio Alagado",NA,"Pereira, J.B.","Goiás","Luziânia","-48.198611","-16.286944","827","827","48°11'55W","16°17'13S",NA,NA,"2009","07",NA,NA,NA,NA,NA,NA,NA
"999","2020-05-20 18:18:14-03","UFMT","CNMT","9029","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Jesus, F.P.R.","2013","08","20",NA,"Brasil",NA,NA,"Flor branca. Fruto verde maduro cinzentoDoação Herbário Ezechias Paulo Heringer - HEPH 2286","CNMT009029","Angiosperma",NA,"Mart.",NA,"360","Fazenda não identificada, via de acesso ao TO..",NA,"Oliveira, M.S.","Goiás","Nova Roma","-46.880298614502","-13.7419004440308",NA,NA,NA,NA,"46333","auto","2013","08","20",NA,NA,NA,NA,NA,NA
"1000","2014-09-23 11:00:53-03","G","G-DC","G00143812","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Martius, C. F. P.","1837",NA,"00","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=130322&base=img&lang=en","G00143812",NA,NA,"A. DC.","SYNTYPUS of Aspidosperma subincanum A. DC.","262",NA,"G00143812","CAT.HERB.PRODR.","Mato Grosso",NA,"-55.92333333","-13.40083333",NA,NA,"-55.92333333","-13.40083333",NA,NA,"2007","01","01",NA,NA,NA,NA,NA,NA
"1001","2019-11-21 09:58:37-03","IBt","SP","162261","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Duarte, AP","1965","10","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"9546","Mariquita para Penamor",NA,"Marcondes Ferreira, W","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","07",NA,NA,NA,NA,NA,NA,NA
"1002","2019-11-21 09:58:37-03","IBt","SP","280028","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Maestro, AL; Silveira, AM","1994","10","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"11","5km de Riolândia em direção à Cardoso",NA,"Marcondes Ferreira, W","São Paulo","Rio Claro","-49.770556","-19.988056",NA,NA,"-49.770556","-19.988056",NA,NA,"2005","08","23",NA,NA,NA,NA,NA,NA
"1003","2019-11-21 09:58:37-03","IBt","SP","224457","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Hunt, DR","1966","06","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"5987","Barra do Garças - Xavantina road, about midwaw between the 2 villages at 78km from Xavantina",NA,NA,"Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1004","2019-11-21 09:58:37-03","IBt","SP","268953","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Guedes, ML; et al.","1993","03","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"2907",NA,NA,"Ribeiro, GHPM","Bahia","Itanagé",NA,NA,NA,NA,NA,NA,NA,NA,"2002","03",NA,NA,NA,NA,NA,NA,NA
"1005","2019-11-21 09:58:37-03","IBt","SP","279369","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Marcondes Ferreira, W; Silva, AA; Zanini, E; Torres Jr, AH; Rizzatti, ACS","1995","05","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"1136","Morro Solteiro",NA,"Marcondes Ferreira, W","São Paulo","Igaçaba",NA,NA,NA,NA,NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA
"1006","2019-11-21 09:58:37-03","IBt","SP","280027","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Maestro, AL; Silveira, AM","1994","10","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"20","5km de Riolândia em direção à Cardoso",NA,"Marcondes Ferreira, W","São Paulo","Riolândia","-49.770556","-19.988056",NA,NA,"-49.770556","-19.988056",NA,NA,"2005","08","23",NA,NA,NA,NA,NA,NA
"1007","2019-11-21 09:58:37-03","IBt","SP","221937","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Cordeiro, I; Mamede, MCH; Sajo, MG; Varanda, EM","1987","11","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"414","Parque Nacional da Chapada dos Veadeiros, Cachoeira do Rio Preto",NA,"Ribeiro, GHPM","Goiás","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1008","2019-11-21 09:58:37-03","IBt","SP","162269","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Duarte, AP","1965","10","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"9548","À 180km de Brasília",NA,"Ribeiro, GHPM","Goiás","Formosa","-47.334400177002","-15.5371999740601",NA,NA,NA,NA,"113054","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1009","2019-11-21 09:58:37-03","IBt","SP","11174","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Loefgren, A","1888","09","30",NA,"Brasil",NA,NA,NA,"SP022408",NA,NA,"Mart.",NA,"CGG972",NA,"SP022408","Kinoshita, LS","São Paulo","Araraquara","-48.1699981689453","-21.7900009155273",NA,NA,NA,NA,"29178","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA
"1010","2019-11-21 09:58:37-03","IBt","SP","276150","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Marcondes Ferreira, W; Muller, C; Venturi, LL; Belinello, R","1994","11","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"1079","Estrada Alto Porã. Bagaço",NA,"Marcondes Ferreira, W","São Paulo","Igarapava","-47.7400016784668","-20.0300006866455",NA,NA,NA,NA,"23637","auto","2009","11",NA,NA,NA,NA,NA,NA,NA
