"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex","infraspecificEpithet"
"199","2017-09-11 17:12:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Pleurothallis","fasciculata","Pleurothallis fasciculata","Cogn.",NA,NA,NA,NA,"Barbosa Rodrigues, J",NA,NA,NA,"Brazil","Minas Gerais",NA,"Habitat in sylvis supra arbores ad Serra de Caldas prov. Minas Geraes",NA,NA,NA,NA,NA,NA,"Floret Martio",NA,"P03P4N0111",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2017-09-11 17:12:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Pleurothallis","minutiflora","Pleurothallis minutiflora","Cogn.",NA,NA,NA,NA,"Barbosa Rodrigues, J",NA,NA,NA,"Brazil","Minas Gerais",NA,"Habitat in sylvis supra arbores ad Casa da pedra prope S. José d'El Rey prov. Minas Geraes",NA,NA,NA,NA,NA,NA,"Floret Maio",NA,"P03P4N0110",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2017-09-11 17:12:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Pleurothallis","osmosperma","Pleurothallis osmosperma","(Barb.Rodr.) Cogn.",NA,NA,NA,NA,"Barbosa Rodrigues, J",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Habitat in sylvis montosis supra arbores ad Serra de Santa-Anna prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Floret Maio",NA,"P03P4N0112",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2021-02-08 12:52:09-03","UFRGS","ICN","170635","S","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M. W. Chase","Smidt, EC; Santos, MC; Toscano de Brito, AVL","2016","03",NA,"Grings, M; Setubal, RB","2011","10","02","Brasil","RS","Porto Alegre","M. São Pedro, Econsciencia","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"erva rupícola, estéril; densa população sobre matacão de granito, em floresta de encosta superior","ICN00038831",NA,"Monocotyledon",NA,"1493","América do Sul",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"203","2021-02-08 12:52:09-03","UFRGS","ICN","140995","S","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M. W. Chase","Santos, MC","2016","03","10","Jurinitz, CF","2001","04","21","Brasil","RS","Camaquã","Distrito de Santa Auta Propriedade Água Grande (também conhecida como sítio do Barbosa Lessa)","-51.812198638916","-30.8511009216309",NA,NA,"300","300","Hábito epifítico, flores brancas.; Mata.","ICN00038838",NA,"Monocotyledon",NA,"189","América do Sul",NA,NA,"49429","auto",NA,NA,NA,NA,NA,NA
"204","2021-02-08 12:52:09-03","UFRGS","ICN","019431","S","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M. W. Chase","Smidt, EC; Santos, MC; Toscano de Brito, AVL","2016","03",NA,"Ir.Gilberto M.","1955","04","12","Brasil","RS","Canoas","Capões de Canoas","-51.1836013793945","-29.9178009033203",NA,NA,NA,NA,"epifítica; colhida no orquidário","ICN00038835",NA,"Monocotyledon",NA,NA,"América do Sul",NA,NA,"8037","auto",NA,NA,NA,NA,NA,NA
"205","2021-02-08 12:52:09-03","UFRGS","ICN","110819","S","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M. W. Chase","Smidt, EC; Santos, MC; Toscano de Brito, AVL","2016","03",NA,"Nunes, VF","1994","04","08","Brasil","RS","Guaíba","Passo do Petim (BR 116), Fazenda São maximiano, Cerro do Poeta","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"epífita, flores amareladas, muito perfumadas; luz difusa e ombrófita","ICN00038837",NA,"Monocotyledon",NA,"1398","América do Sul",NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA
"206","2021-02-08 12:52:09-03","UFRGS","ICN","189255","S","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M. W. Chase","Smidt, EC; Santos, MC; Toscano de Brito, AVL","2016","03",NA,"Jürgens, C","1922","04",NA,"Brasil","RS","Santa Cruz do Sul","Monte Alverne","-52.4258003234863","-29.7175006866455",NA,NA,NA,NA,"epífito em meia sombra","ICN00038868",NA,"Monocotyledon",NA,"75","América do Sul",NA,NA,"38612","auto",NA,NA,NA,NA,NA,NA
"207","2021-02-08 12:52:09-03","UFRGS","ICN","044531","S","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M. W. Chase","Smidt, EC; Santos, MC; Toscano de Brito, AVL","2016","03",NA,"Waechter","1979","04","28","Brasil","RS","Santa Cruz do Sul","Trombudo","-52.4258003234863","-29.7175006866455",NA,NA,NA,NA,"epifítico sobre tarumã-de-espinho (Citharexylum), entre 4-8 m de altura; flores amarelo-pálidas, mento laranja, final da floração; em interior de mata pluvial subtropical","ICN00038834",NA,"Monocotyledon",NA,"1237","América do Sul",NA,NA,"38612","auto",NA,NA,NA,NA,NA,NA
"208","2021-02-08 12:52:09-03","UFRGS","ICN","014938","S","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M. W. Chase","Smidt, EC; Santos, MC; Toscano de Brito, AVL","2016","03",NA,"Dutra, J","1927","04",NA,"Brasil","RS","São Leopoldo","Quinta São Manoel","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,NA,"ICN00038821",NA,"Monocotyledon",NA,"938","América do Sul",NA,NA,"10287","auto",NA,NA,NA,NA,NA,NA
"209","2021-02-08 12:52:09-03","UFRGS","ICN","015091","S","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M. W. Chase","Smidt, EC; Santos, MC; Toscano de Brito, AVL","2016","03",NA,"Dutra, J",NA,NA,NA,"Brasil","RS","Torres","capão úmido","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"ICN00038836",NA,"Monocotyledon",NA,"1091","América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"210","2021-02-08 12:52:09-03","UFRGS","ICN","040928","S","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M. W. Chase","Santos, MC","2016","03","10","Waechter, JL","1978","03","15","Brasil","RS","Torres","Faxinal.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Epífitica; flores amarelo-pálidas;","ICN00038833",NA,"Monocotyledon",NA,"765","América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"211","2021-02-08 12:52:09-03","UFRGS","ICN","027990","S","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M. W. Chase","Smidt, EC; Santos, MC; Toscano de Brito, AVL","2016","03",NA,"Irgang, B; et alii","1972","08","06","Brasil","RS","Torres","Parque de Torres, barranco do morro, junto à Lagoa Itapeva","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"ICN00038832",NA,"Monocotyledon",NA,NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"212","2020-08-26 10:50:18-03","MCN-FZBRS","HAS","37290","PreservedSpecimen","Plantae","Orchidaceae","Anathallis","cf. obovata","Anathallis cf. obovata","(Lindl.) Pridgeon & M..Chase","Chase, M..","2000","08","04","itt, A.","2000","08",NA,"Brasil","Rio Grande do Sul","Machadinho","Linha Monjolinho","-51.6678009033203","-27.5669002532959",NA,NA,NA,NA,NA,"HAS0037290",NA,"Magnoliophyta",NA,"s.n.",NA,NA,NA,"14933","auto",NA,NA,NA,NA,NA,NA
"213","2019-11-21 10:12:52-03","IBt","SP","22539","S","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","Mamede, MCH","2011","05",NA,"Loefgren, A","1894","03","26","Brasil","São Paulo",NA,"Campos da Bocaina, Invernada Pinhal",NA,NA,NA,NA,NA,NA,NA,"SP009477","SP009477",NA,NA,"CGG2301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2019-11-21 10:12:52-03","IBt","SP","27480","S","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","Mamede, MCH","2011","07",NA,"Zoéga, F","1931","04","19","Brasil",NA,NA,"Proc. ? Cultivada em São Paulo, fl. 19/IV/1931",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2019-11-21 10:12:52-03","IBt","SP","401869","S","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","Barros, F","2006","10","16","Barros, F","2006","04","11","Brasil","Paraná","Guaíra","Parque Nacional de Sete Quedas","-54.2557983398438","-24.0799999237061",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"33984","auto",NA,NA,NA,NA,NA,NA
"216","2019-11-21 10:12:52-03","IBt","SP","328674","S","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","Bastos, RRC","2013","10",NA,"Kinnup, VF; et al.","1997","05","24","Brasil","Paraná","Sapopema","SAlto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,NA,NA,NA,"585",NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"217","2019-11-21 10:12:52-03","IBt","SP","409354","S","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","Mancinelli, WS","2010","07","22","Medri, C; Kinupp, VF; Francisco, EM","1998","03","28","Brasil","Paraná","Sapopema","Salto das Orquídeas. Borda da mata","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,NA,NA,NA,"601",NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"218","2019-11-21 10:12:52-03","IBt","SP","22540","S","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","Mamede, MCH","2011","05",NA,"Edwall, G","1897","04",NA,"Brasil","São Paulo","Botucatu","Jardim da Comissão","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,NA,"SP009476","SP009476",NA,NA,"CGG3707",NA,NA,NA,"40412","auto",NA,NA,NA,NA,NA,NA
"219","2019-11-21 10:12:52-03","IBt","SP","401850","S","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","Barros, F","2007","01","17","Barros, F",NA,NA,NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Cultivada na Seção do Orquidário do Instituto de Botânica sob nº 12423, florescendo em 11-IV-2006","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"220","2019-11-21 10:12:52-03","IBt","SP","385244","S","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase",NA,NA,NA,NA,"Romanini, RP","2006","04","12","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Cultivada no Instituto de Botânica sob n° 12.423","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,"286",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"221","2019-11-21 10:12:52-03","IBt","SP","31700","S","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","Mamede, MCH","2011","07",NA,"Brade, AC","1919",NA,NA,"Brasil","São Paulo","Iguape","Peroupava, Boa Vista","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7790",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"222","2019-11-21 10:12:52-03","IBt","SP","20318","S","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","Mamede, MCH","2011","07",NA,"Hoehne, FC","1927","05","16","Brasil","São Paulo","Itapira",NA,"-46.8199996948242","-22.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"19933","auto",NA,NA,NA,NA,NA,NA
"223","2019-11-21 10:12:52-03","IBt","SP","40321","S","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","Barros, F","2002","07","28","Hoehne, FC","1935","04","14","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"224","2020-12-03 09:40:45-03","IBt","SP","327267","S","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","Mamede, MCH","2011","07",NA,"Martuscelli, P","1986","04","03","Brasil","São Paulo","Teodoro Sampaio","Reserva Estadual Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,"224",NA,NA,NA,"54606","auto",NA,NA,NA,NA,NA,NA
"225","2020-12-03 09:40:45-03","IBt","SP","401829","S","Plantae","Orchidaceae","Anathallis","obovata","Anathallis obovata","(Lindl.) Pridgeon & M.W.Chase","Barros, F","2006","10","16","Barros, F",NA,NA,NA,"Brasil","São Paulo","Teodoro Sampaio","Reserva Estadual Morro do Diabo, Cultivada na Seção do Orquidário do Instituto de Botânica sob nº 14959, florescendo em 27-IV-2006","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"54606","auto",NA,NA,NA,NA,NA,NA
"226","2019-11-21 10:13:41-03","IBt","SP","4465","S","Plantae","Orchidaceae","Pleurothallis","angustilabia","Pleurothallis angustilabia","Hoehne & Schltr.","Hoehne, FC","1926",NA,NA,"Hoehne, FC","1920","09","30","Brasil","São Paulo","Santo André","Alto da Serra, Estação Biológica","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Flores amarelo-claras","SP002319","SP002319",NA,NA,"s.n.",NA,NA,"Isotype","27258","auto",NA,NA,NA,NA,NA,NA
"227","2019-11-21 10:13:43-03","IBt","SP","237317","S","Plantae","Orchidaceae","Pleurothallis","obovata","Pleurothallis obovata","(Lindl.) Lindl.","Barros, F","1988","05",NA,"Leinig, M","1988","05","06","Brasil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-11-21 10:13:43-03","IBt","SP","40255","S","Plantae","Orchidaceae","Pleurothallis","obovata","Pleurothallis obovata","(Lindl.) Lindl.","Menini Neto, L","2008",NA,NA,"Kuhlmann, M; Gehrt, A","1939","04","21","Brasil","Minas Gerais","Delfim Moreira","Fazenda Córrego Alegre","-45.2799987792969","-22.5091991424561",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"20219","auto",NA,NA,NA,NA,NA,NA
"229","2019-11-21 10:13:43-03","IBt","SP","72625","S","Plantae","Orchidaceae","Pleurothallis","obovata","Pleurothallis obovata","(Lindl.) Lindl.","Menini Neto, L","2008","01","18","Heringer, EP","1940","05","03","Brasil","Minas Gerais","Lavras",NA,"-44.999698638916","-21.2453002929688",NA,NA,NA,NA,NA,NA,NA,NA,NA,"290",NA,NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA
"230","2019-11-21 10:13:43-03","IBt","SP","46918","S","Plantae","Orchidaceae","Pleurothallis","obovata","Pleurothallis obovata","(Lindl.) Lindl.","Menini Neto, L","2008","01","18","Heringer, EP","1947","04","24","Brasil","Minas Gerais","Lavras",NA,"-44.999698638916","-21.2453002929688",NA,NA,NA,NA,NA,NA,NA,NA,NA,"989",NA,NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA
"231","2019-11-21 10:13:43-03","IBt","SP","19368","S","Plantae","Orchidaceae","Pleurothallis","obovata","Pleurothallis obovata","(Lindl.) Lindl.","Menini Neto, L","2008","01","18","Hoehne, FC","1927","05","03","Brasil","Minas Gerais","Pouso Alegre",NA,"-45.9364013671875","-22.2299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"20835","auto",NA,NA,NA,NA,NA,NA
"232","2019-11-21 10:13:43-03","IBt","SP","40322","S","Plantae","Orchidaceae","Pleurothallis","obovata","Pleurothallis obovata","(Lindl.) Lindl.","Menini Neto, L","2008","01","18","Spannagel, C","1934","04",NA,"Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"386",NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA
"233","2019-11-21 10:13:43-03","IBt","SP","316405","S","Plantae","Orchidaceae","Pleurothallis","obovata","Pleurothallis obovata","(Lindl.) Lindl.","Pabst, G","1972","10","16","Amaral Jr, A","1972","08","10","Brasil","São Paulo","Botucatu","Serra de Botucatu","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"916",NA,NA,NA,"40412","auto",NA,NA,NA,NA,NA,NA
"234","2020-12-03 09:41:12-03","IBt","SP","315035","S","Plantae","Orchidaceae","Pleurothallis","obovata","Pleurothallis obovata","(Lindl.) Lindl.","Martuscelli, P","1989","05",NA,"Martuscelli, P","1989","05","08","Brasil","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"54606","auto",NA,NA,NA,NA,NA,NA
"235","2010-08-16 16:41:50-03","AMES","HU-HERB","AMES 00104083","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","angustilabia","Pleurothallis angustilabia","Hoehne & Schlechter",NA,NA,NA,NA,"A. Gehrt","1920",NA,NA,"Brazil",NA,NA,"Alto da Serra, Sao Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4465","South America","Sheet","Isotype",NA,NA,NA,NA,"4465",NA,"undetermined",NA
"236","2010-08-16 16:34:43-03","AMES","HU-HERB","AMES 00104084","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","angustilabia","Pleurothallis angustilabia","Hoehne & Schlechter",NA,NA,NA,NA,"F. C. Hoehne","1925",NA,NA,"Brazil",NA,NA,"Jardin Botanico, Sao Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4465","South America","Sheet",NA,NA,NA,NA,NA,"4465",NA,"undetermined",NA
"237","2011-02-25 11:52:44-03","AMES","HU-HERB","AMES 00074049","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","angustilabia","Pleurothallis angustilabia","Schlechter",NA,NA,NA,NA,"A. Weberbauer","1913","3",NA,"Peru",NA,NA,"Zurischen Panti and Rocchas",NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA,"6540","South America","Microscope slide,Sheet","Lectotype",NA,NA,NA,NA,"6540",NA,"undetermined",NA
"238","2011-02-25 11:52:44-03","AMES","HU-HERB","AMES 00083249","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","angustilabia","Pleurothallis angustilabia","Schlechter",NA,NA,NA,NA,"A. Weberbauer","1913","3",NA,"Peru",NA,NA,"Zurischen Panti and Rocchas",NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA,"6540","South America","Microscope slide,Sheet","Type material",NA,NA,NA,NA,"6540",NA,NA,NA
"239","2020-03-16 17:43:06-03","AMES","HU-HERB","AMES 02152918","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","angustilabia","Pleurothallis angustilabia","Schlechter",NA,NA,NA,NA,"L. Aristeguieta","1959","8",NA,"Venezuela","Lara",NA,"Selva ariba de Sanare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3961","South America","Sheet",NA,NA,NA,NA,NA,"3961",NA,"undetermined",NA
"240","2020-03-16 17:42:29-03","AMES","HU-HERB","AMES 02152919","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","angustilabia","Pleurothallis angustilabia","Schlechter",NA,NA,NA,NA,"C. Vargas C.","1964","1","6","Peru","Cusco","Urubamba","entre Piri-Peñas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15014","South America","Sheet",NA,NA,NA,NA,NA,"15014",NA,"undetermined",NA
"241","2020-03-16 17:41:54-03","AMES","HU-HERB","AMES 02152920","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","angustilabia","Pleurothallis angustilabia","Schlechter",NA,NA,NA,NA,"C. Vargas C.","1967","2","8","Peru","Puno","Carabaya","valle de S. Gabán",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18970","South America","Sheet",NA,NA,NA,NA,NA,"18970",NA,"undetermined",NA
"242","2020-03-16 17:39:55-03","AMES","HU-HERB","AMES 02152922","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","angustilabia","Pleurothallis angustilabia","Schlechter",NA,NA,NA,NA,"F. C. Lehmann",NA,NA,NA,"Colombia",NA,NA,"Capilla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B.T.313","South America","Sheet",NA,NA,NA,NA,NA,"B.T.313",NA,"undetermined",NA
"243","2020-03-16 17:39:31-03","AMES","HU-HERB","AMES 02152923","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","angustilabia","Pleurothallis angustilabia","Schlechter",NA,NA,NA,NA,"F. C. Lehmann","1884",NA,NA,"Colombia",NA,NA,"Highlands of Popayan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9076","South America","Sheet",NA,NA,NA,NA,NA,"9076",NA,"undetermined",NA
"244","2020-03-16 17:39:01-03","AMES","HU-HERB","AMES 02152924","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","angustilabia","Pleurothallis angustilabia","Schlechter",NA,NA,NA,NA,"F. C. Lehmann","1890",NA,NA,"Colombia",NA,NA,"Forests of teh highlands of Popayan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9076","South America","Sheet",NA,NA,NA,NA,NA,"9076",NA,"undetermined",NA
"245","2020-03-16 17:36:39-03","AMES","HU-HERB","AMES 02152927","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","angustilabia","Pleurothallis angustilabia","Schlechter",NA,NA,NA,NA,"P. C. Hutchison & D. E. Bennett","1964","3","28","Peru","Amazonas","Chachapoyas","Cerros Calla Calla, 15 km. above Leimebamba on the road to Blasas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4774","South America","Sheet",NA,NA,NA,NA,NA,"4774",NA,"undetermined",NA
"246","2020-03-16 17:34:52-03","AMES","HU-HERB","AMES 02152928","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","angustilabia","Pleurothallis angustilabia","Schlechter",NA,NA,NA,NA,"C. Vargas C.","1943","4","15","Peru","Cusco","Urubamba","Machupicchu. Sta Rita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3344","South America","Sheet",NA,NA,NA,NA,NA,"3344",NA,"undetermined",NA
"247","2020-03-16 17:34:13-03","AMES","HU-HERB","AMES 02152929","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","angustilabia","Pleurothallis angustilabia","Schlechter",NA,NA,NA,NA,"C. Vargas C.","1963","4","11","Peru","Cusco","Urubamba","Machupijchu, camina Inca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14370","South America","Sheet",NA,NA,NA,NA,NA,"14370",NA,"undetermined",NA
"248","2020-03-16 17:40:25-03","GH","HU-HERB","GH 02152921","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","angustilabia","Pleurothallis angustilabia","Schlechter",NA,NA,NA,NA,"F. C. Lehmann",NA,NA,NA,"Colombia",NA,NA,"Capilla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B.T.313","South America","Sheet",NA,NA,NA,NA,NA,"B.T.313",NA,"undetermined",NA
"249","2020-03-16 17:38:25-03","GH","HU-HERB","GH 02152925","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","angustilabia","Pleurothallis angustilabia","Schlechter",NA,NA,NA,NA,"F. C. Lehmann","1890",NA,NA,"Colombia",NA,NA,"Forests of the highlands of Popayan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9076","South America","Sheet",NA,NA,NA,NA,NA,"9076",NA,"undetermined",NA
"250","2020-03-16 17:37:42-03","GH","HU-HERB","GH 02152926","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","angustilabia","Pleurothallis angustilabia","Schlechter",NA,NA,NA,NA,"F. C. Lehmann","1884",NA,NA,"Colombia",NA,NA,"Highlands of Popayan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9076","South America","Sheet",NA,NA,NA,NA,NA,"9076",NA,"undetermined",NA
"251","2020-03-17 16:37:07-03","AMES","HU-HERB","AMES 02083108","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","citrina","Pleurothallis citrina","Schlechter",NA,NA,NA,NA,"C. Vargas C.","1964","2","5","Peru","Puno","Sandia","alrededores de Sandia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15147","South America","Sheet",NA,NA,NA,NA,NA,"15147",NA,"undetermined",NA
"252","2020-03-17 16:36:35-03","AMES","HU-HERB","AMES 02083109","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","citrina","Pleurothallis citrina","Schlechter",NA,NA,NA,NA,"C. Vargas C.","1966","4","5","Peru","Cuzco",NA,"Provincia Anta; bajios de Chinchaypugio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17184","South America","Sheet",NA,NA,NA,NA,NA,"17184",NA,"undetermined",NA
"253","2020-03-17 16:35:38-03","AMES","HU-HERB","AMES 02083111","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","citrina","Pleurothallis citrina","Schlechter",NA,NA,NA,NA,"J. F. Macbride",NA,NA,NA,"Peru",NA,NA,"Huacachi Estacion near Muna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4070","South America","Sheet",NA,NA,NA,NA,NA,"4070",NA,"undetermined",NA
"254","2010-08-16 16:43:31-03","AMES","HU-HERB","AMES 00074153","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","citrina","Pleurothallis citrina elliptica","C. Schweinfurth",NA,NA,NA,NA,"J. C. Vargas Calderón","1947","12",NA,"Peru","Puno","Carabaya","Ollachea (abajo), 2500 m alt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6936","South America","Sheet","Holotype",NA,NA,NA,NA,"6936",NA,"undetermined","elliptica"
