"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","stateProvince","locality","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","verbatimLongitude","verbatimLatitude","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters"
"615","2021-02-08 12:34:47-03","UFRGS","ICN","106341","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Matzenbacher, NI","s.n.","1995","01","27","América do Sul","Brasil",NA,NA,"Arbusto masculino.; Matinha nebular.",NA,NA,"RS",NA,"Dicotyledon",NA,"Vahl","Heiden, G",NA,"Rocinha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","03","26",NA,NA,NA,NA,NA
"616","2021-02-08 12:34:47-03","UFRGS","ICN","181419","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hagelund, K","12832","1979","10","05","América do Sul","Brasil",NA,NA,NA,NA,NA,"RS","Granja Faxinal","Dicotyledon",NA,"Vahl","Heiden, G",NA,"Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"29956","auto","2017","01","23",NA,NA,NA,NA,NA
"617","2021-02-08 12:34:47-03","UFRGS","ICN","189740","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hagelund, K","816",NA,NA,NA,"América do Sul","Brasil",NA,NA,NA,NA,NA,"RS",NA,"Dicotyledon",NA,"Vahl","de Oliveira, AS",NA,"Pelotas","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,"51462","auto","2006","01","19",NA,NA,NA,NA,NA
"618","2021-02-08 12:34:47-03","UFRGS","ICN","031440","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Irmão Teodoro","s.n.","1949","07","27","América do Sul","Brasil",NA,NA,NA,NA,NA,"RS",NA,"Dicotyledon",NA,"Vahl","de Oliveira, AS",NA,"Pelotas","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,"51462","auto","2005","09","15",NA,NA,NA,NA,NA
"619","2021-02-08 12:34:47-03","UFRGS","ICN","042607","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Arzivenco, L","s.n.","1975","02","11","América do Sul","Brasil",NA,NA,"solo seco e pedregoso",NA,NA,"RS","Morro Santa Tereza","Dicotyledon",NA,"Vahl","Heiden, G",NA,"Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"620","2021-02-08 12:34:47-03","UFRGS","ICN","086877","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Fernandes, I","187","1986","08","30","América do Sul","Brasil",NA,NA,"Arbusto, 2m de altura, flores pistiladas.",NA,NA,"RS","Morro Sapucaia","Dicotyledon",NA,"Vahl","Fernandes, I",NA,"Sapucaia do Sul","-51.1483001708984","-29.8246994018555","290","290",NA,NA,NA,NA,"7291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"621","2021-02-08 12:34:47-03","UFRGS","ICN","028241","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Porto, ML; Lindeman, JC","s.n.","1972","07","12","América do Sul","Brasil",NA,NA,"Capoeira.",NA,NA,"RS","Parque de Torres centro","Dicotyledon",NA,"Vahl","Heiden, G",NA,"Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"20837","auto","2010","03","26",NA,NA,NA,NA,NA
"622","2021-02-08 12:34:47-03","UFRGS","ICN","152857","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Beretta, ME; Ritter, MR; Schneider, AA","45","2003","10","04","América do Sul","Brasil",NA,NA,"Arbusto.; Em beira de estrada; borda do mato.",NA,NA,"RS","Parque Estadual de Itapuã estrada para Praia da Pedreira","Dicotyledon",NA,"Vahl",NA,NA,"Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA
"623","2021-02-08 12:34:47-03","UFRGS","ICN","166769","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Verdi, M; Dognini, J; Rebelo, RA","5910","2011","02","26","América do Sul","Brasil",NA,NA,"Arbusto.; Campo turfoso",NA,NA,"SC","Fazenda Papagaios","Dicotyledon",NA,"Vahl","Schneider, AA",NA,"Bom Jardim da Serra","-49.624698638916","-28.3369007110596","1249","1249",NA,NA,NA,NA,"32577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"624","2021-02-08 12:34:47-03","UFRGS","ICN","031479","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hoehne, W","1021","1942","03","10","América do Sul","Brasil",NA,NA,"Forma masculina.",NA,NA,"SP","próximo a Jaraguá","Dicotyledon",NA,"Vahl","Heiden, G",NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto","2010","03","26",NA,NA,NA,NA,NA
"625","2021-02-08 12:34:47-03","UFRGS","ICN","031956","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hoehne, W","s.n.","1946","03","29","América do Sul","Brasil",NA,NA,NA,NA,NA,"SP",NA,"Dicotyledon",NA,"Vahl","Teles, AM",NA,"Campo Congonhas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","2021-02-08 12:34:47-03","UFRGS","ICN","031957","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hoehne, W","s.n.","1946","03","29","América do Sul","Brasil",NA,NA,NA,NA,NA,"SP",NA,"Dicotyledon",NA,"Vahl","Telles, AM",NA,"Campo Congonhas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2021-02-08 12:34:47-03","UFRGS","ICN","161660","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Verdi, M; Hasckel, RP; Klemz, G","2271","2009","06","11","América do Sul","Brasil",NA,NA,"Doação herbário FURB 13025; arbustiva, 0,4m; floresta nebular e campos naturais",NA,NA,"SC","Reserva Biológica Estadual do Aguaí 28°37'12 00S 49°41'08 00O","Dicotyledon",NA,"Vahl","Schneider, AA",NA,"Nova Veneza","-49.685556","-28.62","1246","1246",NA,"-49.685556","-28.62",NA,NA,NA,"2009","08","27",NA,NA,NA,NA,NA
"628","2021-02-08 12:34:47-03","UFRGS","ICN","176445","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Takeda, IJM","s.n.","2013","08","31","América do Sul","Brasil",NA,NA,NA,NA,NA,"PR","Campus da UEPG","Dicotyledon",NA,"Vahl","Matzenbacher, NI",NA,"Ponta Grossa","-50.160833","-25.086389",NA,NA,NA,"-50.160833","-25.086389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","2021-02-08 12:34:47-03","UFRGS","ICN","189021","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Romero, R; et al.","770","1994","03","22","América do Sul","Brasil",NA,NA,"Doação HUFU",NA,NA,"MG",NA,"Dicotyledon",NA,"Vahl","Heiden, G",NA,"Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,"58223","auto","2010","03","26",NA,NA,NA,NA,NA
"630","2021-02-08 12:34:47-03","UFRGS","ICN","189023","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Araújo, GM; Barbosa, AA","2061","1999","01","15","América do Sul","Brasil",NA,NA,"Doação HUFU",NA,NA,"MG",NA,"Dicotyledon",NA,"Vahl","Heiden, G",NA,"Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,"58223","auto","2010","03","26",NA,NA,NA,NA,NA
"631","2021-02-08 12:34:47-03","UFRGS","ICN","189028","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Araújo, GM; Faria, P","s.n.","1999","06","11","América do Sul","Brasil",NA,NA,"Doação HUFU",NA,NA,"MG",NA,"Dicotyledon",NA,"Vahl","Heiden, G",NA,"Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,"58223","auto","2010","03","26",NA,NA,NA,NA,NA
"632","2021-02-08 12:34:47-03","UFRGS","ICN","188962","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Barbosa, AA","3381","2000","05","26","América do Sul","Brasil",NA,NA,"Doação HUFU",NA,NA,"MG","Vereda 3 sudeste da Estação Ecológica do Ponga","Dicotyledon",NA,"Vahl","Heiden, G",NA,"Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,"58223","auto","2010","03","26",NA,NA,NA,NA,NA
"633","2021-02-08 12:34:47-03","UFRGS","ICN","113601","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Oliveira et al, PI","1016","1987","02","12","América do Sul","Brasil",NA,NA,"Subarbusto 1m, capítulos creme.; Zona de campo, brejo.",NA,NA,"PR","Mananciais da Serra","Dicotyledon",NA,"Vahl","Heiden, G",NA,"Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"12577","auto","2010","03","26",NA,NA,NA,NA,NA
"634","2021-02-08 12:34:47-03","UFRGS","ICN","110130","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Rego, A; et al.","10","1983","08","27","América do Sul","Brasil",NA,NA,NA,NA,NA,"RS",NA,"Dicotyledon",NA,"Vahl",NA,NA,"Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA,NA
"635","2021-02-08 12:34:47-03","UFRGS","ICN","068498","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hagelund, K","13934","1982","06","01","América do Sul","Brasil",NA,NA,"Doação K. Hagelund - 13934",NA,NA,"RS","Fazenda Faxinal","Dicotyledon",NA,"Vahl","Matzenbacher, NI",NA,"Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"29956","auto","1986","08","04",NA,NA,NA,NA,NA
"636","2021-02-08 12:34:47-03","UFRGS","ICN","181188","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hagelund, K","12830","1979","10","05","América do Sul","Brasil",NA,NA,NA,NA,NA,"RS","Fazenda Faxinal","Dicotyledon",NA,"Vahl","Heiden, G",NA,"Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"29956","auto","2017","01","23",NA,NA,NA,NA,NA
"637","2021-02-08 12:34:47-03","UFRGS","ICN","181189","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hagelund, K","13059","1979","10","12","América do Sul","Brasil",NA,NA,NA,NA,NA,"RS","Fazenda Faxinal","Dicotyledon",NA,"Vahl","Heiden, G",NA,"Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"29956","auto","2017","01","23",NA,NA,NA,NA,NA
"638","2021-02-08 12:34:47-03","UFRGS","ICN","181190","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hagelund, K","13051","1979","10","05","América do Sul","Brasil",NA,NA,NA,NA,NA,"RS","Fazenda Faxinal","Dicotyledon",NA,"Vahl","Heiden, G",NA,"Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"29956","auto","2016","12","12",NA,NA,NA,NA,NA
"639","2021-02-08 12:34:47-03","UFRGS","ICN","181416","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hagelund, K","13993","1982","10","06","América do Sul","Brasil",NA,NA,NA,NA,NA,"RS","Fazenda Faxinal","Dicotyledon",NA,"Vahl","Heiden, G",NA,"Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"29956","auto","2017","01","23",NA,NA,NA,NA,NA
"640","2021-02-08 12:34:47-03","UFRGS","ICN","142179","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hagelund, K","11712","1977","10","01","América do Sul","Brasil",NA,NA,"Doação de Karner Hagelund. (Unicata)",NA,NA,"RS","Granja Faxinal","Dicotyledon",NA,"Vahl","Matzenbacher, NI",NA,"Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"29956","auto","1987","02","24",NA,NA,NA,NA,NA
"641","2021-02-08 12:34:47-03","UFRGS","ICN","148740","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hagelund, K","13727","1981","11","05","América do Sul","Brasil",NA,NA,"Doação do Herb. Karner Hagelund",NA,NA,"RS","Granja Faxinal","Dicotyledon",NA,"Vahl","Schneider, AA",NA,"Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA,NA
"642","2021-02-08 12:34:47-03","UFRGS","ICN","181391","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hagelund, K","10546","1976","10","18","América do Sul","Brasil",NA,NA,NA,NA,NA,"RS","Granja Faxinal","Dicotyledon",NA,"Vahl","Heiden, G",NA,"Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"29956","auto","2016","12","12",NA,NA,NA,NA,NA
"643","2021-02-08 12:34:47-03","UFRGS","ICN","181404","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hagelund, K","11716","1977","10","01","América do Sul","Brasil",NA,NA,NA,NA,NA,"RS","Granja Faxinal","Dicotyledon",NA,"Vahl","Heiden, G",NA,"Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"29956","auto","2017","10","31",NA,NA,NA,NA,NA
"644","2021-02-08 12:34:47-03","UFRGS","ICN","181409","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hagelund, K","9652","1975","10","18","América do Sul","Brasil",NA,NA,NA,NA,NA,"RS","Granja Faxinal","Dicotyledon",NA,"Vahl","Heiden, G",NA,"Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"29956","auto","2016","12","12",NA,NA,NA,NA,NA
"645","2021-02-08 12:34:47-03","UFRGS","ICN","181418","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hagelund, K","10628","1976","12","05","América do Sul","Brasil",NA,NA,NA,NA,NA,"RS","Granja Faxinal","Dicotyledon",NA,"Vahl","Heiden, G",NA,"Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,"29956","auto","2017","01","23",NA,NA,NA,NA,NA
"646","2021-02-08 12:34:47-03","UFRGS","ICN","092381","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Ritter, MR","647","1991","06","29","América do Sul","Brasil",NA,NA,"Sobre rochas no topo do morro.",NA,NA,"RS","Casa de Pedra","Dicotyledon",NA,"Vahl","Ritter, MR",NA,"Bagé","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,NA,NA,"74087","auto",NA,NA,NA,NA,NA,NA,NA,NA
"647","2021-02-08 12:34:47-03","UFRGS","ICN","092382","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Ritter, MR","541","1989","12","15","América do Sul","Brasil",NA,NA,"Em campo com afloramento rochoso.",NA,NA,"RS","Casa de Pedra","Dicotyledon",NA,"Vahl","Ritter, MR",NA,"Bagé","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,NA,NA,"74087","auto",NA,NA,NA,NA,NA,NA,NA,NA
"648","2021-02-08 12:34:47-03","UFRGS","ICN","092383","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Ritter, MR","492",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Sobre rochas no topo do morro.",NA,NA,"RS","Casa de Pedra","Dicotyledon",NA,"Vahl","Ritter, MR",NA,"Bagé","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,NA,NA,"74087","auto",NA,NA,NA,NA,NA,NA,NA,NA
"649","2021-02-08 12:34:47-03","UFRGS","ICN","015251","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Dutra, J","1251",NA,NA,NA,"América do Sul","Brasil",NA,NA,NA,NA,NA,"RS","Fazenda Caraúna","Dicotyledon",NA,"Vahl","Heiden, G",NA,"Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,NA,"55856","auto","2010","03","26",NA,NA,NA,NA,NA
"650","2021-02-08 12:34:47-03","UFRGS","ICN","068200","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Sobral, M","3905",NA,NA,NA,"América do Sul","Brasil",NA,NA,"duplicata no MBM; Subarbusto, capítulos brancos; Beira de mata",NA,NA,"RS","BR 290 km 223","Dicotyledon",NA,"Vahl",NA,NA,"Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA,NA
"651","2021-02-08 12:34:47-03","UFRGS","ICN","122127","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Garcia, EN; et al.","419","2000","07","09","América do Sul","Brasil",NA,NA,"Arbusto ca. 1,5 m altura. Filárias verdes, corolas de cor creme, anteras amarelas. Solo raso entre as rochas que formam as guaritas.",NA,NA,"RS","Guaritas","Dicotyledon",NA,"Vahl","Garcia, EN",NA,"Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,NA,NA,"50525","auto","2001","11","29",NA,NA,NA,NA,NA
"652","2021-02-08 12:34:47-03","UFRGS","ICN","092575","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Irgang, BE; et al.","s.n.","1984","09","25","América do Sul","Brasil",NA,NA,NA,NA,NA,"RS","Guaritas","Dicotyledon",NA,"Vahl","Oliveira, AS",NA,"Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,NA,NA,"50525","auto","2005","12","14",NA,NA,NA,NA,NA
"653","2021-02-08 12:34:47-03","UFRGS","ICN","092574","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Irgang, BE; et al.","s.n.","1984","09","25","América do Sul","Brasil",NA,NA,NA,NA,NA,"RS","Guaritas","Dicotyledon",NA,"Vahl","Oliveira, AS",NA,"Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,NA,NA,"50525","auto","2005","12","14",NA,NA,NA,NA,NA
"654","2021-02-08 12:34:47-03","UFRGS","ICN","092573","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Irgang, BE; et al.","s.n.","1984","09","25","América do Sul","Brasil",NA,NA,NA,NA,NA,"RS","Guaritas","Dicotyledon",NA,"Vahl","Oliveira, AS",NA,"Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,NA,NA,"50525","auto","2005","12","14",NA,NA,NA,NA,NA
"655","2021-02-08 12:34:47-03","UFRGS","ICN","081484","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Sobral, M; Bordignon, SAL; Marchiori, JN","5706",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Arbusto 1-2m, capítulos amarelados.; Em beira de mata.",NA,NA,"RS","Junto a BR 392","Dicotyledon",NA,"Vahl","Sobral, M",NA,"Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA,NA
"656","2021-02-08 12:34:47-03","UFRGS","ICN","031236","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Porto, ML; et al.","2185","1976","05","30","América do Sul","Brasil",NA,NA,NA,NA,NA,"RS","Rodovia Caçapava-Lavras (parada a 10km das guaritas, afloramento à direita)","Dicotyledon",NA,"Vahl","Matzenbacher, NI",NA,"Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,NA,NA,"50525","auto","1976","06","16",NA,NA,NA,NA,NA
"657","2021-02-08 12:34:47-03","UFRGS","ICN","016066","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Rambo, B","36346","1948","01","27","América do Sul","Brasil",NA,NA,"In campo subhumido.",NA,NA,"RS",NA,"Dicotyledon",NA,"Vahl","Heiden, G",NA,"Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,NA,"30776","auto","2010","03","26",NA,NA,NA,NA,NA
"658","2021-02-08 12:34:47-03","UFRGS","ICN","068295","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Roth, L","50","1988","02","01","América do Sul","Brasil",NA,NA,"Em turfeira",NA,NA,"RS","Itaimbezinho","Dicotyledon",NA,"Vahl","Heiden, G",NA,"Cambará do Sul","-50.1446990966797","-29.0478000640869","950","950",NA,NA,NA,NA,"30776","auto","2010","03","26",NA,NA,NA,NA,NA
"659","2021-02-08 12:34:47-03","UFRGS","ICN","081073","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Sobral, M; Silva, R","4949",NA,NA,NA,"América do Sul","Brasil",NA,NA,"arbusto 1m, capítulos brancos, flores masculinas; em vassoural",NA,NA,"RS",NA,"Dicotyledon",NA,"Vahl","Heiden, G",NA,"Canela","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,NA,NA,"16452","auto",NA,NA,NA,NA,NA,NA,NA,NA
"660","2021-02-08 12:34:47-03","UFRGS","ICN","020616","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Lindeman, JC; Irgang, BE; Valls, JFM","s.n.","1972","10","10","América do Sul","Brasil",NA,NA,"Arbusto de 1 1/2 m.; Campo pedregoso. No vassoural na beira da estrada.",NA,NA,"RS","16 km N do Rio Camaquã no Passo dos Marinheiros","Dicotyledon",NA,"Vahl","Teles, AM",NA,"Encruzilhada do Sul","-52.521900177002","-30.5438995361328",NA,NA,NA,NA,NA,NA,"62084","auto",NA,NA,NA,NA,NA,NA,NA,NA
"661","2021-02-08 12:34:47-03","UFRGS","ICN","062759","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Sobral, M; Folz, Y","3039","1984","10","02","América do Sul","Brasil",NA,NA,"Arbusto 2m alt., flores brancas.; Em beira de mata.",NA,NA,"RS","Quero-quero","Dicotyledon",NA,"Vahl","Sobral, M",NA,"Encruzilhada do Sul","-52.521900177002","-30.5438995361328",NA,NA,NA,NA,NA,NA,"62084","auto",NA,NA,NA,NA,NA,NA,NA,NA
"662","2021-02-08 12:34:47-03","UFRGS","ICN","148734","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Hagelund, K","1791","1981","02","10","América do Sul","Brasil",NA,NA,"Doação do Herb. Karner Hagelund",NA,NA,"RS","Granja Sodol","Dicotyledon",NA,"Vahl","Heiden, G",NA,"Giruá","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,NA,NA,"23862","auto","2010","03","26",NA,NA,NA,NA,NA
"663","2021-02-08 12:34:47-03","UFRGS","ICN","087538","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Fernandes, I","3","1985","10","12","América do Sul","Brasil",NA,NA,"Arbusto, planta feminina.; Plataforma na encosta do morro.",NA,NA,"RS","Morro Itacolomi","Dicotyledon",NA,"Vahl","Fernandes, I",NA,"Gravataí","-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,NA,NA,"25424","auto",NA,NA,NA,NA,NA,NA,NA,NA
"664","2021-02-08 12:34:47-03","UFRGS","ICN","031439","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Luis, IT","s.n.","1949","07","27","América do Sul","Brasil",NA,NA,NA,NA,NA,"RS",NA,"Dicotyledon",NA,"Vahl","Telles, AM",NA,"Pelotas","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA,NA
"665","2021-02-08 12:34:47-03","UFRGS","ICN","031443","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Röedel, J","1","1955","07","20","América do Sul","Brasil",NA,NA,"frequente",NA,NA,"RS","Horto Botânico Ir. Teodoro Luis","Dicotyledon",NA,"Vahl","Oliveira-Deble, AS",NA,"Pelotas","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,"51462","auto","2011","02","08",NA,NA,NA,NA,NA
"666","2021-02-08 12:34:47-03","UFRGS","ICN","031442","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Secco","401","1955","08","22","América do Sul","Brasil",NA,NA,"Frequente.",NA,NA,"RS","IAS Horto Botânico Irmão Teodoro Luis","Dicotyledon",NA,"Vahl","Teles, AM",NA,"Pelotas","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA,NA
"667","2021-02-08 12:34:47-03","UFRGS","ICN","031441","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Luis, IT","s.n.","1954","08","10","América do Sul","Brasil",NA,NA,NA,NA,NA,"RS","I.A.S. (Instituto Agronomico do Sul)","Dicotyledon",NA,"Vahl","Telles, AM",NA,"Pelotas","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA,NA
"668","2021-02-08 12:34:47-03","UFRGS","ICN","152254","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Grings, M","318","2007","08","30","América do Sul","Brasil",NA,NA,"arbusto de 1,5m com flores amarelas; vassoural em beira de estrada",NA,NA,"RS","PA Rubira","Dicotyledon",NA,"Vahl","Schneider, AA",NA,"Piratini","-53.1041984558105","-31.4480991363525",NA,NA,NA,NA,NA,NA,"62286","auto",NA,NA,NA,NA,NA,NA,NA,NA
"669","2021-02-08 12:34:47-03","UFRGS","ICN","093870","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Coelho, GC","228","1991","09","10","América do Sul","Brasil",NA,NA,"Arbusto, 3m.; Campo rochoso.",NA,NA,"RS","Itapoã","Dicotyledon",NA,"Vahl","Coelho, GC",NA,"Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"670","2021-02-08 12:34:47-03","UFRGS","ICN","119690","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Rodrigues, RS; Brack, P","125","1996","08","29","América do Sul","Brasil",NA,NA,"Arbusto em vassoural, na encosta sudeste do morro.",NA,NA,"RS","Morro do Osso","Dicotyledon",NA,"Vahl","Oliveira-Deble, AS",NA,"Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"29946","auto","2011","02","08",NA,NA,NA,NA,NA
