"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","class","dayIdentified","verbatimLongitude","verbatimLatitude","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"94","2021-02-11 17:19:46-03","UFPR","UPCB","77232","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","longisetosa","Leandra longisetosa","Cogn.","Meyer, F.S.","Meyer, F.S.","1076","2011","11","20",NA,"Brasil","Paraná","Quatro Barras","Caminho do Itupava, Cachoeiras, começo da trilha.","-49.0769004821777","-25.3656005859375",NA,"Arbusto ca. 1m alt., coletado na orla do caminho em região de ecótono entre Floresta Ombrófila Mista. Flores com estames brancos e ramos com tricomas avermelhados..","UPCB0013941","UPCB0013941",NA,NA,"17116","auto","2011","11",NA,"20",NA,NA,NA,NA,NA,NA
"95","2021-02-11 17:19:46-03","UFPR","UPCB","2961","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","longisetosa","Leandra longisetosa","Cogn.","Souza, C.M.F. & Goldenberg, R.","Braga, R.","04","1954","08","18",NA,"Brasil","Paraná","Piraquara","Mananciais das águas de Piraquara, Serra do Mar","-49.0633010864258","-25.4416999816895",NA,NA,"UPCB0013909","UPCB0013909",NA,NA,"12577","auto","2005","01",NA,"01",NA,NA,NA,NA,NA,NA
"96","2021-02-11 17:19:46-03","UFPR","UPCB","49785","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","longisetosa","Leandra longisetosa","Cogn.","Souza, C.M.F. & Goldenberg, R.","Goldenberg, R.","666","2004","10","01",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,"Arbusto, 1m, flor com hipanto verde-vináceo, estames brancos..","UPCB0013910","UPCB0013910",NA,NA,"12577","auto","2005","01",NA,"01",NA,NA,NA,NA,NA,NA
"97","2021-02-11 17:19:46-03","UFPR","UPCB","50738","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","longisetosa","Leandra longisetosa","Cogn.","Souza, C.M.F. & Goldenberg, R.","Reginato, M.","119","2004","11",NA,NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,"Arbustiva, 1,5m, inflorescência com tricomas róseos e flor alva..","UPCB0013942","UPCB0013942",NA,NA,"12577","auto","2005","01",NA,"01",NA,NA,NA,NA,NA,NA
"98","2021-02-11 17:19:46-03","UFPR","UPCB","52087","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","longisetosa","Leandra longisetosa","Cogn.","Goldenberg, R.","Goldenberg, R.","790","2005","10","22",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,"Arbusto 1m, flor com hipanto verde com tricomas avermelhados, pétalas brancas ou rosadas, estames creme. Floresta ombrófila densa..","UPCB0013914","UPCB0013914",NA,NA,"12577","auto","2005","01",NA,"01",NA,NA,NA,NA,NA,NA
"99","2021-02-11 17:19:46-03","UFPR","UPCB","67437","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","longisetosa","Leandra longisetosa","Cogn.","Camargo, E.","Camargo, E.","20","2006","07","24",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra.","-49.0633010864258","-25.4416999816895",NA,"Subarbusto, 50 cm, botões florais verdes. Tricomas da inflorescência róseos. Beira de córrego, local sombreado..","UPCB0013901","UPCB0013901",NA,NA,"12577","auto","2006","07",NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-02-11 17:19:46-03","UFPR","UPCB","42897","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","longisetosa","Leandra longisetosa","Cogn.","Goldenberg, R.","Lombardi, J.A.","3128","1999","07","10",NA,"Brasil","Minas Gerais","Fervedouro","Parque Estadual da Serra do Brigadeiro","-42.2789001464844","-20.7255992889404",NA,"Arbusto ca. 2m, pilosidade vermelha, folhas papiráceas, botões verdes. Borda de mata atlântica em diversos graus de pertubação..","UPCB0013908","UPCB0013908",NA,NA,"20038","auto","2000","01",NA,"01",NA,NA,NA,NA,NA,NA
"101","2021-02-11 17:19:46-03","UFPR","UPCB","77117","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","longisetosa","Leandra longisetosa","Cogn.","Meirelles,J.","Kollmann, L. | Kollmann, R.L.","7966","2005","07","11",NA,"Brasil","Espírito Santo","Município de Castelo","Parque Estadual de Forno Grande.","-41.184700012207","-20.6035995483398",NA,"Arbusto 1,5m, No sol, corola verde e pêlos vermelhos..","UPCB0013944","UPCB0013944",NA,NA,"23588","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-02-11 17:19:46-03","UFPR","UPCB","77125","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","longisetosa","Leandra longisetosa","Cogn.","Meirelles,J.","Kollmann, L. | Kollmann, R.L. | Fontana, A.P.","7216","2004","10","30",NA,"Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande.","-41.184700012207","-20.6035995483398",NA,"Arbusto 2m. Flores Brancas..","UPCB0013935","UPCB0013935",NA,NA,"23588","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2021-02-11 17:19:46-03","UFPR","UPCB","67125","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","longisetosa","Leandra longisetosa","Cogn.","Reginato, M.","Reginato, M.","1110","2010","01","20",NA,"Brasil","Rio de Janeiro","Teresópolis","Parque Nacional Serra dos Órgãos.","-42.9655990600586","-22.4122009277344",NA,"Arbusto 2m com frutos nigrescentes, cálice vermelho..","UPCB0013915","UPCB0013915",NA,NA,"38539","auto","2010","01",NA,"01",NA,NA,NA,NA,NA,NA
"104","2021-02-11 17:19:46-03","UFPR","UPCB","4820","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","longisetosa","Leandra longisetosa","Cogn.","Souza, C.M.F. & Goldenberg, R.","Hatschbach, G.","11468","1964","09","01",NA,"Brasil","Rio de Janeiro","Teresópolis","Serra dos Órgãos, represa.","-42.9655990600586","-22.4122009277344",NA,"Arbusto, 2m, flor alva. Mata..","UPCB0013907","UPCB0013907",NA,NA,"38539","auto","2005","01",NA,"01",NA,NA,NA,NA,NA,NA
"105","2021-02-11 17:19:46-03","UFPR","UPCB","71874","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","longisetosa","Leandra longisetosa","Cogn.","Reginato, M.","Reginato, M.","1216","2011","02","10",NA,"Brasil","Rio de Janeiro","Santa Maria Madalena","Trilha para o Alto do Desengano","-42.0080986022949","-21.9552993774414",NA,"Arbusto 1m, frutos vinosos com o calice vermelho, interior da mata.","UPCB0013902","UPCB0013902",NA,NA,"30526","auto","2011","02",NA,"15",NA,NA,NA,NA,NA,NA
"106","2021-02-11 17:19:46-03","UFPR","UPCB","80897","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.","Goldenberg, R.","Zorzanelli, J.P.F.","878","2013","11","25",NA,"Brasil","Espírito Santo","Iúna","Serra do Valentim: Estrada para as torres de comunicação, na primeira grota subindo a estrada.","-41.8414","-21.7339",NA,"Arbusto com corola alva, estilete alvo e cálice verde-claro..","UPCB0023468","UPCB0023468",NA,NA,NA,NA,"2014",NA,NA,NA,"-41.8414","-21.7339",NA,NA,NA,NA
"107","2021-02-11 17:19:46-03","UFPR","UPCB","67716","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naud.) Cogn.","Goldenberg, R.","Almeda, F.","8809","2004","11","12",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Serra do Mar. Macaé de Cima road out of Nova Friburgo along teh Macaé river. Rain forest.","-42.483333","-22.383333",NA,"Shrub to 2m tall. Petals and stamens white. Uncommon..","UPCB0013747","UPCB0013747","990","990",NA,NA,"2009","01",NA,"01","-42.483333","-22.383333",NA,NA,NA,NA
"108","2021-02-11 17:19:46-03","UFPR","UPCB","79797","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.","Goldenberg, R.","Fraga, C.N. | Saavedra, M.M. | Saddi, E.M.","3221","2010","11","08",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, subida para os Pirineus, mata alta de encosta, divisa com o Parque Estadual dos Três Picos. Floresta Atlântica de Encosta.","-42.503611","-22.428333",NA,"Arbusto, ca. 4m. Caule acinzentado. Folhas verde discolores, base decurrente. Ovário verde amarelado, pétalas rosadas, estames amarelos..","UPCB0013752","UPCB0013752","1049","1049",NA,NA,"2010",NA,NA,NA,"-42.503611","-22.428333",NA,NA,NA,NA
"109","2021-02-11 17:19:46-03","UFPR","UPCB","84585","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.","Reginato, M.","Araújo, E.A.","20","2015","01","20",NA,"Brasil","Espírito Santo","Ibitirama","Santa Marta, PARNA do Caparaó: Trilha principal antes entrada P2.","-41.778","-20.491",NA,"Arbusto, folha bordo ciliado, fruto capsular..","UPCB0014805","UPCB0014805",NA,NA,NA,NA,"2016",NA,NA,NA,"-41.778","-20.491",NA,NA,NA,NA
"110","2021-02-11 17:19:46-03","UFPR","UPCB","94857","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.","Goldenberg, R.","Goldenberg, R. | Herrera, F.A.M.","2648","2019","07","08",NA,"Brasil","Rio de Janeiro","Teresópolis","Macaé de Cima, estrada das Flores, a 300-500 m N da RJ-142","-42.436111","-22.327222",NA,"Arbusto 1,5m; botões ainda verdes","UPCB0045869",NA,"1215","1215",NA,NA,"2019",NA,NA,NA,"-42.436111","-22.327222",NA,NA,NA,NA
"111","2021-02-11 17:19:46-03","UFPR","UPCB","90665","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.","Reginato, M.","Vermelho (Araújo et al.)",NA,"2012","10","22",NA,"Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos - Trilha Suspensa","-43.001944","-22.4525",NA,"Prensado em álcool. Amostra em sílica . Árvore, ca. 5m de alt. Tricomas alvos na face abaxial. Flor branca e vermelha quando passada. Fruto imaturo verde. Pecíolo vináceo..","UPCB0028065","UPCB0028065","1146","1146",NA,NA,"2017",NA,NA,NA,"-43.001944","-22.452500",NA,NA,NA,NA
"112","2021-02-11 17:19:46-03","UFPR","UPCB","91278","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.","Rosa, P.","Martinelli, G. et al.","19384","2016","08","10",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Área de Proteção Ambiental de Macaé de Cima. Nascente do Rio das Flores, acima do Sítio Sophronitis","-42.521944","-22.436111",NA,"Mata atlântica de altitude. Arbusto, 3m, ciófila. Folhas verdes, discolores; flores de cor verde; frutos imaturos de cor verde.","UPCB0036025","UPCB0036025","1000","1000",NA,NA,"2017","05",NA,"03","-42.521944","-22.436111",NA,NA,NA,NA
"113","2021-02-11 17:19:46-03","UFPR","UPCB","92191","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.","Baumgratz, J.F.A. & Silva-Gonçalves, K.C.","Rosa, P. et al.","942","2016","08","10",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Área de proteção Ambiental de Macaé de cima, sítio 03 - Sophronites de propriedade de Isabel Miller. Trilha em direçãoa casa do sítio","-42.521944","-22.436111",NA,"Arbusto a arvoreta, heliófilo, na borda da trilha, abundante. Caule esverdeado, folhas cartáceas discolores verdes, a face abaxial mais clara. Pré-floração verdes. Fruto roxo nigrescentes com brácteas liláses. Altura: 2m. Habitat: Ma","UPCB0033119","UPCB0033119","1108","1108",NA,NA,NA,NA,NA,NA,"-42.521944","-22.436111",NA,NA,NA,NA
"114","2021-02-11 17:19:46-03","UFPR","UPCB","91287","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.","Goldenberg, R.","Moraes, M. et al.","680","2016","10","05",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Curuzu, morro Possolé (Porcelet), trilha saindo do sítio Itororó, propriedade da família Dungs.","-42.5311012268066","-22.2819004058838",NA,"Mata de encosta. Mata com trechos em regeneração.. Arbusto no sub-bosque, folhas com nervuras e pecíolos vinosos, cálice verde com lacínios vinosos.","UPCB0034105","UPCB0034105","1250","1250","33190","auto","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-02-11 17:19:46-03","UFPR","UPCB","88789","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.","Goldenberg, R.","Souza, V.C. et al.","12137","1996","09","01",NA,"Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó. Estrada entre o alojamento e Vale Verde. Beira de Córrego do Caparaó. Mata de altidude","-41.8683013916016","-20.4333000183105",NA,"Arbusto, ca. 2m alt.; flores verdes com tricomas vermelhos..","UPCB0032117","UPCB0032117",NA,NA,"21645","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-02-11 17:19:46-03","UFPR","UPCB","80308","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.","Reginato, M.","Reginato, M.","1475","2014","10","05",NA,"Brasil","Rio de Janeiro","Teresópolis","P. N. da Serra dos Órgãos. Trilha do Mirante","-42.9655990600586","-22.4122009277344",NA,"Arbusto 1m, pétalas e estames alvos, róseas quando velhos, borda da mata..","UPCB0013753","UPCB0013753",NA,NA,"38539","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-02-11 17:19:46-03","UFPR","UPCB","91195","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.","Reginato, M.","Scheer, M. | Proença, R.T.","655","2003","09","13",NA,"Brasil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire, Vale entre o Pico Ferraria e o Pico Taipabuçu","-49.0553016662598","-25.3055992126465",NA,"Arbórea ereta 3m. Em transição Montana/Altomontana..","UPCB0028360","UPCB0028360",NA,NA,"55154","auto","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2013-12-12 09:34:00-02","MO","MOBOT","100659477","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.","J. Wurdack","S.S. Renner","Renner 739","1982","3","9","South America","Brazil","Rio de Janeiro",NA,"Parque Nacional Serra de Itatiaia. Near waterfall.",NA,NA,NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"119","2009-07-09 17:05:00-03","MO","MOBOT","2476846","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.",NA,"Gert G. Hatschbach","Hatschbach 4067",NA,NA,NA,"South America","Brazil","Paraná",NA,"Estr. da Graciosa, Alto da Serra",NA,NA,NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2008-05-27 22:02:00-03","MO","MOBOT","3228751","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.","Brade","KUHLMANN","KUHLMANN 16719","1940",NA,NA,"South America","Brazil",NA,NA,"Estado do Rio - Flores da Serra dos Orgãos. Corrego do Frade.",NA,NA,NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2008-05-27 22:02:00-03","MO","MOBOT","3228871","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.","Brade","BRADE","BRADE 20103","1949","10","5","South America","Brazil","São Paulo",NA,"Bananal Serra da Bocaina, Sertão do Rio Vermelho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2014-11-25 17:05:00-02","MO","MOBOT","3228893","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.","J. Wurdack","Pedro Occhioni","Occhioni 5320","1946",NA,NA,"South America","Brazil",NA,NA,"Estrada do Rio, Serra dos Orgãos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2008-05-27 22:02:00-03","MO","MOBOT","3298769","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.","J.J. Wurdack","Gert G. Hatschbach|F.J. Zelma","Hatschbach 49910","1985","10","18","South America","Brazil","Espírito Santo",NA,"Alto Bananal (mun. Conceição do Castelo).",NA,NA,NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-08-31 09:06:30-03","INPA","INPA","103138","S","Plantae","Dicotyledon Com-Clade","Myrtales","Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.","Wurdack, JJ","Renner, SS","739","1982","03","09","Southern America","Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional Serra de Itatiaia, Parque Nacional Serra de Itatiaia, near waterfall.","-43.2075004577637","-22.9027996063232",NA,NA,"INPA0103138","INPA0103138 INPA0103138_e","900","900","57442","auto","1983",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-07-10 09:47:22-03","MBML","MBML-HERBARIO","23060",NA,"Plantae",NA,NA,"Melastomataceae","Leandra","longisetosa","Leandra longisetosa","Cogn.","J. Meirelles/17-V-2010","L. Kollmann; et al","7216","2004","10","30",NA,"Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167",NA,"Arbusto 2m. Flores brancas.","MBML023060","MBML023060",NA,NA,NA,NA,NA,NA,NA,NA,"41W6'2","20S31'9",NA,NA,NA,NA
"126","2020-07-10 09:47:22-03","MBML","MBML-HERBARIO","24843",NA,"Plantae",NA,NA,"Melastomataceae","Leandra","longisetosa","Leandra longisetosa","Cogn.","J. Meirelles/17-V-2010","L. Kollmann; et al","7966","2005","07","11",NA,"Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167",NA,"Arbusto 1,5m. No sol, corola verde e pêlos vermelhos.","MBML024843","MBML024843",NA,NA,NA,NA,NA,NA,NA,NA,"41W6'2","20S31'9",NA,NA,NA,NA
"127","2020-07-10 09:47:22-03","MBML","MBML-HERBARIO","35412",NA,"Plantae",NA,NA,"Melastomataceae","Leandra","longisetosa","Leandra longisetosa","Cogn.","R.Goldenberg/Nov.2008","R. Goldenberg; et al","1190","2008","07","19",NA,"Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.111389","-20.516111",NA,NA,"MBML035412","MBML035412",NA,NA,NA,NA,NA,NA,NA,NA,"41W6'41","20S30'58",NA,NA,NA,NA
"128","2020-07-10 09:47:22-03","MBML","MBML-HERBARIO","36409",NA,"Plantae",NA,NA,"Melastomataceae","Leandra","longisetosa","Leandra longisetosa","Cogn.","R.Goldenberg-17/11/2008","R. Goldenberg; et al","1179","2008","07","18",NA,"Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.101667","-20.526944",NA,NA,"MBML036409","MBML036409",NA,NA,NA,NA,NA,NA,NA,NA,"41W6'6","20S31'37",NA,NA,NA,NA
"129","2020-07-10 09:47:22-03","MBML","MBML-HERBARIO","37653",NA,"Plantae",NA,NA,"Melastomataceae","Leandra","longisetosa","Leandra longisetosa","Cogn.","J. Meirelles/17-V-2010","C. N. de Fraga; R.C.Forzza & P.H.Labiak.","2251","2008","10","15",NA,"Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande. Localidade de Rio Manso. Floresta Ombrófila Densa Montana.","-41.121111","-20.532778",NA,"Arvoreta, ca. 6m, folhas discolores. Caule com tricomas vináceos. Flores com sépalas verdes, pétalas brancas e estames brancos, quando senescentes vinosas.","MBML037653","MBML037653","1200","1200",NA,NA,NA,NA,NA,NA,"41W7'16","20S31'58",NA,NA,NA,NA
"130","2020-07-10 09:47:22-03","MBML","MBML-HERBARIO","35923",NA,"Plantae",NA,NA,"Melastomataceae","Leandra","longisetosa","Leandra longisetosa","Cogn.","M. Reginato/2011","L. Kollmann; A.P. Fontana, C. Fraga & M. Simonelli","10450","2008","01","24",NA,"Brasil","Espírito Santo","Divino de São Lourenço","Patrimônio da Penha, Parque Nacional do Caparão, Facão de Pedra","-41.791111","-20.618611",NA,"Arbusto 2 m na sombra, frutos verdes.","MBML035923","MBML035923",NA,NA,NA,NA,NA,NA,NA,NA,"41W47'28","20S37'7",NA,NA,NA,NA
"131","2020-10-20 09:56:47-03","MBML","MBML-HERBARIO","53498",NA,"Plantae",NA,NA,"Melastomataceae","Leandra","longisetosa","Leandra longisetosa","Cogn.","J. Meirelles/2010","J. Meirelles; J.B.S. Pereira & A. Tedesco","478","2010","05","21",NA,"Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande. Trilha da Balança","-41.083333","-20.516667",NA,"Floresta ombrófila densa Montana. Arbusto ca. 2m alt. Inflorescência jovem","MBML053498","MBML053498",NA,NA,NA,NA,NA,NA,NA,NA,"41W5'","20S31'",NA,NA,NA,NA
"132","2020-07-10 09:47:25-03","MBML","MBML-HERBARIO","46731",NA,"Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","Cogn.","R. Goldenberg/2015","T.B. Flores; J. Kuntz-Galvão & O.R. Campos","1476","2012","10","23",NA,"Brasil","Espírito Santo","Ibitirama","Santa Marta - Trilha a direita após a ponte a ponte ao lado do lojamento do ICMBIO. Mata de encosta","-41.718839","-20.485753",NA,"Arbusto ca 2m alt., cálice verde, corola alva, androceu alvo","MBML046731","MBML046731",NA,NA,NA,NA,NA,NA,NA,NA,"41W43'7,82","20S29'8,71",NA,NA,NA,NA
"133","2020-07-10 09:47:25-03","MBML","MBML-HERBARIO","49003",NA,"Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","Cogn.","F.S. Meyer/12-04-2016","A. M. Assis; C. Hencker & R. S. Cribari","4097","2014","09","20",NA,"Brasil","Espírito Santo","Vargem Alta","Hotel Fazenda Monte Verde","-40.988194","-20.471306",NA,"Arbusto higrófilo 1,5m. Frutos verdes. Pecíolo roxo. Estágio inicial de regeneração.","MBML049003","MBML049003","1034","1034",NA,NA,NA,NA,NA,NA,"40W59'17,5","20S28'16,7",NA,NA,NA,NA
"134","2021-01-26 13:56:18-03","IMA","MAC","25640","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.","S.A.C.Chiea","J.Mattos","12455","1965","08","20",NA,"Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia, Perto da sede.","-46.418139","-23.891125",NA,"Arbusto ca. 1,2 m de altura.","MAC0025640","MAC0025640",NA,NA,NA,NA,"1983","05",NA,NA,"-46.418139","-23.891125",NA,NA,NA,NA
"135","2021-03-03 13:56:20-03","UFF","NIT","NIT626","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.",NA,"J. Garcia","9","2011","09","30",NA,"Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,"NIT00000625",NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-09-12 05:00:02-03","US","US","2613058","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.",NA,"J. P. P. Carauta","1273","1971","1","3","South America - Neotropics","Brazil","Rio de Janeiro","Rio de Janeiro","Serra dos Órgãos, caminho para o Campo das Antas","-43.2075004577637","-22.9027996063232",NA,NA,"US01902052","US01902052_01 US01902052_02","1150","1250","57442","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"137","2020-09-12 05:00:02-03","US","US","2440381","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.",NA,"R. Braga","4","1954","8","18","South America - Neotropics","Brazil","Paraná",NA,"Serra do Mar. Manancial de Águas de Piraquara",NA,NA,NA,NA,"US01902060","US01902060_01 US01902060_02",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"138","2020-09-12 05:00:02-03","US","US","2601180","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.",NA,"J. Lanna Sobrinho","653","1963","11","1","South America - Neotropics","Brazil","Rio de Janeiro","Teresópolis","Entre Barragem e Toca dos Caçadores","-42.9655990600586","-22.4122009277344",NA,NA,"US01902054","US01902054_01 US01902054_02",NA,NA,"38539","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"139","2020-09-12 05:00:02-03","US","US","292639","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.",NA,"C. A. Moura","275","1888","8",NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Serra dos Órgãos",NA,NA,NA,NA,"US01902053","US01902053_01 US01902053_02",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"140","2020-09-12 05:00:02-03","US","US","3089453","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.",NA,"G. Hatschbach & F. J. Zelma","49910","1985","10","18","South America - Neotropics","Brazil","Espírito Santo","Conceição do Castelo","Alto Bananal","-41.2439002990723","-20.3682994842529",NA,NA,"US01902057","US01902057_01 US01902057_02","800",NA,"17824","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"141","2020-09-12 05:00:02-03","US","US","3089442","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.",NA,"G. Hatschbach & J. M. Silva","50781","1986","11","11","South America - Neotropics","Brazil","Espírito Santo","Conceição do Castelo","Ribeirão do Meio","-41.2439002990723","-20.3682994842529",NA,NA,"US01902047","US01902047_01 US01902047_02",NA,NA,"17824","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
