"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","class","coordinatePrecision","geoFlag","fieldNumber","individualCount","typeStatus","previousCatalogNumber"
"163","2019-01-25 15:46:46-02","IAC","IAC","36582","S","Plantae","Salicaceae-3.Salicoideae","Aphaerema","spicata","Aphaerema spicata","Miers","E. Ramos & R.B. Torres","2006","01","25","F. Chung et al.","1997","12","13","Brasil","São Paulo","Apiaí","estrada do Pinhalzinho, 11 km de Bom Sucesso de Itararé","-48.8425","-24.5094","-48.8425","-24.5094",NA,NA,NA,NA,NA,"92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-01-25 15:46:46-02","IAC","IAC","46292","S","Plantae","Salicaceae-3.Salicoideae","Aphaerema","spicata","Aphaerema spicata","Miers","A. Oriani et al.","2005","03","27","A. Oriani; J.I.N. Miachir; M.L.S. Carvalho; M.R.A. Muniz; V. Korman; V.C. Souza; R.R. Rodrigues; N.M. Ivanauskas; R.G. Udulutsch &T.B. Breier","2005","03","27","Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Trilha do Mirante do Angico","-48.1081","-24.52","-48.1081","-24.5200",NA,NA,NA,NA,NA,"710",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-06-24 08:13:59-03","IAC","IAC","49695","S","Plantae","Salicaceae-3.Salicoideae","Aphaerema","spicata","Aphaerema spicata","Miers","R.B. Torres","2005","06","15","A. Oriani; J.I.N. Miachir; M.L.S. Carvalho; M.R.A. Muniz; V. Korman; V.C. Souza; R.R. Rodrigues; N.M. Ivanauskas; R.G. Udulutsch & T.B. Breier","2005","03","15","Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo da Carverna do Diabo. Trilha do Mirante do Angico.","-48.407778","-24.634722","-48.407778","-24.634722",NA,NA,NA,NA,NA,"710",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-07-23 12:08:17-03","CEPLAC","CEPEC","125993","PreservedSpecimen","Plantae","Flacourtiaceae","Abatia","angeliana","Abatia angeliana",NA,"F. A. A. Nepomuceno",NA,NA,NA,"R. Goldenberg",NA,NA,NA,"Brasil","Espírito Santo","castelo",NA,"-41.184700012207","-20.6035995483398",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"1082",NA,NA,NA,NA,NA,"23588","auto",NA,NA,NA,NA
"167","2016-08-23 10:59:18-03","NHMLondon","NHM-LONDON-BOT","BM000624433","S","Plantae","Flacourtiaceae","Aphaerema","spicata","Aphaerema spicata","Miers",NA,NA,NA,NA,"J. Weir",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109","<a href=http://www.nhm.ac.uk/services/media-store/asset/4ecff419a890deec3eb970073cf2e5b8b36b4063/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"427",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holotype","NHMUK:ecatalogue:4985650"
"168","2020-11-12 17:01:17-03","UEL","FUEL","52","PreservedSpecimen","Plantae","Salicaceae","Aphaerema","spicata","Aphaerema spicata","Miers","Hatschbach, G",NA,NA,NA,"Hatschbach, G; Guimarães, O",NA,NA,NA,"Brasil","Paraná","Laranjeiras do Sul","km 127","-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales","20624",NA,NA,NA,NA,NA,"28404","auto",NA,NA,NA,NA
"169","2020-11-12 17:01:17-03","UEL","FUEL","7791","PreservedSpecimen","Plantae","Salicaceae","Aphaerema","spicata","Aphaerema spicata","Miers","Silva, SM; Nakajima, JN",NA,NA,NA,"Francisco das Chagas e Silva; et al.","1989","12","04","Brasil","Paraná","Tibagi","Mata da Barra do Rio Barrinha","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales","s.n.",NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA
"170","2019-11-01 15:10:11-03","UnB","UB","147907","PreservedSpecimen","Plantae","Salicaceae","Aphaerema","spicata","Aphaerema spicata","Miers","Hatschbach, G","2001",NA,NA,"Barbosa, E","2000","02","22","Brasil","Paraná ","Campina Grande do Sul","Beira do Rio.","-49.0553016662598","-25.3055992126465",NA,NA,"Subarbusto,70cm,flor amarela.",NA,NA,"Dicotyledoneae",NA,"628","Southern America",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA
"171","2020-08-20 14:57:30-03","UFSC","FLOR","62185","PreservedSpecimen","Plantae","Salicaceae","Abatia","angeliana","Abatia angeliana","M.H.Alford","Cordeiro, J. ; Felitto, G.","2014","04",NA,"Felitto, G.; Bianchin, J.E. ; Dutra, M.","2013","12","01","Brasil","Santa Catarina","São Joaquim","Rio Pelotas.","-50.075","-28.478611","50º4'30''W","28º28'43''S","herbácea, 60cm, flores amarelas","FLOR0062185","FLOR0062185",NA,"Malpighiales","784",NA,"855","855",NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-08-20 14:57:30-03","UFSC","FLOR","20113","PreservedSpecimen","Plantae","Salicaceae","Aphaerema","spicata","Aphaerema spicata","Miers",NA,NA,NA,NA,"Reitz, R.; Klein, R.M.","1965","12","14","Brasil","Paraná","Guarapuava","10 Km ao oeste de Gaurapuava.","-51.4580993652344","-25.395299911499",NA,NA,"erva, flor amarela. FIC (FLAC): 8-1984.","FLOR0020113",NA,NA,"Malpighiales","17635",NA,"1100","1100",NA,NA,"53832","auto",NA,NA,NA,NA
"173","2020-08-20 20:39:48-03","UFSC","FLOR","26752","PreservedSpecimen","Plantae","Salicaceae","Aphaerema","spicata","Aphaerema spicata","Miers","Sobral, M.","1989",NA,NA,"Jarenkow, J.A.","1989","12","27","Brasil","Rio Grande do Sul","Marcelino Ramos","Mata pluvial na beira do Rio Uruguai.","-51.9063987731934","-27.4617004394531",NA,NA,"subarbusto, flor perianto amarelo","FLOR0026752",NA,NA,"Malpighiales","1565",NA,NA,NA,NA,NA,"18635","auto",NA,NA,NA,NA
"174","2020-08-20 20:39:48-03","UFSC","FLOR","6136","PreservedSpecimen","Plantae","Salicaceae","Aphaerema","spicata","Aphaerema spicata","Miers","Jaszczerski, J.C.","1983",NA,NA,"Bresolin, A.","1973","12","13","Brasil","Santa Catarina","Paulo Lopes","Bom Retiro.","-48.6836013793945","-27.9617004394531",NA,NA,"flor amarela","FLOR0006136",NA,NA,"Malpighiales","1071",NA,"80","80",NA,NA,"23385","auto",NA,NA,NA,NA
"175","2020-08-20 20:39:48-03","UFSC","FLOR","22400","PreservedSpecimen","Plantae","Salicaceae","Aphaerema","spicata","Aphaerema spicata","Miers","Falkenberg, D.B.; Sobral, M.","1992",NA,NA,"Falkenberg, D.B.; Sobral, M. & Zanin, A.","1992","04","11","Brasil","Santa Catarina","Três Barras","Floresta Nacional (FLONA) de Três Barras.","-50.3222007751465","-26.1063995361328",NA,NA,"subarbusto, flor amarela, Fruto Imaturo, verde, 0,5m altura. Folhas discolores","FLOR0022400",NA,NA,"Malpighiales","5735",NA,"750","750",NA,NA,"22564","auto",NA,NA,NA,NA
"176","2021-02-08 12:45:12-03","UFRGS","ICN","193010","S","Plantae","Salicaceae","Abatia","angeliana","Abatia angeliana","M.H. Alford","Cordeiro, J; Felitto, G","2014","04",NA,"Felitto, G; Bianchin, JE; Dutra, M","2013","12","01","Brasil","SC","São Joaquim","Rio Pelotas","-50.075","-28.478611","-50.075","-28.478611","Herbácea, 60 cm; flores amarelas; Vegetação Reófita",NA,NA,"Dicotyledon",NA,"784","América do Sul","855","855",NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-02-08 12:45:12-03","UFRGS","ICN","118235","S","Plantae","Salicaceae","Aphaerema","spicata","Aphaerema spicata","Miers","Sobral, M",NA,NA,NA,"Jarenkow, JA","1989","12","27","Brasil","RS","Marcelino Ramos","mata pluvial na beira do rio Uruguai","-51.9063987731934","-27.4617004394531",NA,NA,"Subarbusto em clareira de mata pluvial; flores com perianto amarelo.",NA,NA,"Dicotyledon",NA,"1565","América do Sul",NA,NA,NA,NA,"18635","auto",NA,NA,NA,NA
"178","2021-02-08 12:45:12-03","UFRGS","ICN","137264","S","Plantae","Salicaceae","Aphaerema","spicata","Aphaerema spicata","Miers","Grings, M",NA,NA,NA,"Grings, M; Guilherme Fuhr","2005","03","13","Brasil","RS","Nova Petrópolis","Linha Araripe Mato do Immig","-51.1143989562988","-29.3763999938965",NA,NA,"erva com flores amarelas; trilha bem sombreada",NA,NA,"Dicotyledon",NA,"138","América do Sul","600","600",NA,NA,"14669","auto",NA,NA,NA,NA
"179","2020-11-03 09:47:43-03","MCN-FZBRS","HAS","468","PreservedSpecimen","Plantae","Salicaceae","Abatia","angeliana","Abatia angeliana","M.H.Alford","Senna, R. M.","2020","10",NA,"Girardi, A.M.","1972","12",NA,"Brasil","Rio Grande do Sul","Canela","Parque do Caracol - 8 km N de Canela, Parque Estadual; vale abaixo da cachoeira","-50.854669","-29.311825","-50,854669","-29,311825","mata baixa ao longo do riacho; trans. 10-1; ICN 21799","HAS0000468",NA,"Magnoliophyta",NA,"s.n.",NA,"670","670",NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-11-24 08:16:17-03","MCN-FZBRS","HAS","45734","PreservedSpecimen","Plantae","Salicaceae","Abatia","angeliana","Abatia angeliana","M.H. Alford","Hatschbach, G.","2001",NA,NA,"Barbosa, E.; Silva, J.M.","2000","02",NA,"Brasil","Paraná","Campina Grande do Sul","Rio Capivari","-49.0553016662598","-25.3055992126465",NA,NA,"Subarbusto, 70cm,flor amarela. Beira de rio. MBM 256146","HAS0045734",NA,"Magnoliophyta",NA,"628",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA
"181","2020-11-24 08:16:17-03","MCN-FZBRS","HAS","97227","PreservedSpecimen","Plantae","Salicaceae","Abatia","angeliana","Abatia angeliana","M.H. Alford","Senna, R.M","2020","10",NA,"Mattos, J. ; Silveira, N.","1989","11",NA,"Brasil","Paraná","Imbituva","Cerca de 10km de Imbituva","-50.6044006347656","-25.2299995422363",NA,NA,"Na mata. IPRN","HAS0097227",NA,"Magnoliophyta",NA,"26859",NA,NA,NA,NA,NA,"24222","auto",NA,NA,NA,NA
"182","2020-11-24 08:16:17-03","MCN-FZBRS","HAS","97226","PreservedSpecimen","Plantae","Salicaceae","Abatia","angeliana","Abatia angeliana","M.H. Alford","Senna, R.M","2020","10",NA,"Mattos, J.","1983","12",NA,"Brasil","Rio Grande do Sul","Nova Prata","Estação Experimental","-51.6100006103516","-28.783899307251",NA,NA,"Na matinha ciliar. Erva. IPRN nº1153","HAS0097226",NA,"Magnoliophyta",NA,"24564",NA,NA,NA,NA,NA,"18634","auto",NA,NA,NA,NA
"183","2020-11-24 08:16:17-03","MCN-FZBRS","HAS","97228","PreservedSpecimen","Plantae","Salicaceae","Abatia","angeliana","Abatia angeliana","M.H. Alford","Senna, R.M","2020","10",NA,"Mattos, J.","1985","02",NA,"Brasil","Rio Grande do Sul","Nova Prata","Na cascata","-51.6100006103516","-28.783899307251",NA,NA,"Na mata, à beira do Rio. IPRN","HAS0097228",NA,"Magnoliophyta",NA,"s.n",NA,NA,NA,NA,NA,"18634","auto",NA,NA,NA,NA
"184","2020-11-24 08:16:17-03","MCN-FZBRS","HAS","97224","PreservedSpecimen","Plantae","Salicaceae","Abatia","angeliana","Abatia angeliana","M.H. Alford","Senna, R.M","2020","10",NA,"Mattos, J. ; Mattos, N","1977",NA,NA,"Brasil","Rio Grande do Sul","Tenente Portela","Parque Estadual do Turvo, Salto do Yucumã","-53.75830078125","-27.3710994720459",NA,NA,"Frutos imaturos. Na mata.","HAS0097224",NA,"Magnoliophyta",NA,"16505",NA,NA,NA,NA,NA,"14404","auto",NA,NA,NA,NA
"185","2020-11-24 08:16:17-03","MCN-FZBRS","HAS","97225","PreservedSpecimen","Plantae","Salicaceae","Abatia","angeliana","Abatia angeliana","M.H. Alford","Senna, R.M","2020","10",NA,"Mattos, J. ; Mattos, N","1977",NA,NA,"Brasil","Rio Grande do Sul","Tenente Portela","Parque Estadual do Turvo, Salto do Yucumã","-53.75830078125","-27.3710994720459",NA,NA,"Na mata. Erva pequena com cerca de 40cm de altura. Flores amarelas. Herbário do Instituto de Botânica","HAS0097225",NA,"Magnoliophyta",NA,"16501",NA,NA,NA,NA,NA,"14404","auto",NA,NA,NA,NA
"186","2020-11-05 09:52:42-03","IBt","SP","355234","S","Plantae","Salicaceae","Abatia","angeliana","Abatia angeliana","M.H.Alford",NA,NA,NA,NA,"Sobral, M","1998","11",NA,"Brasil","Rio Grande do Sul","Espumoso",NA,"-52.8497009277344","-28.7247009277344",NA,NA,NA,NA,NA,NA,NA,"8690",NA,NA,NA,NA,NA,"39479","auto",NA,NA,NA,NA
