"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","stateProvince","imagecode","scientificNameAuthorship","identifiedBy","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber","infraspecificEpithet"
"917","2017-09-11 17:12:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Freyreiss, GW","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,"in Brasilia lectum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918","2017-09-11 17:12:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Freyreiss, GW","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,"in Brasilia lectum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919","2017-09-11 17:12:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Kegel, HAH","412",NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,"Nec non in Surinamia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920","2017-09-11 17:12:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Swartz, O","s.n.",NA,NA,NA,"Southern America","Jamaica",NA,NA,NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,"atque in Jamaica insula obvium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921","2017-09-11 17:12:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Kappler, A","114",NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,"Nec non in Surinamia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922","2017-09-11 17:12:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Hostmann, FWR","s.n.",NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,"Nec non in Surinamia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923","2017-09-11 17:12:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Hostmann, FWR","s.n.",NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,"Nec non in Surinamia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924","2017-09-11 17:12:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Weigelt, C","285",NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,"Nec non in Surinamia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925","2017-09-11 17:12:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","?","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Amazonas",NA,"Kunth",NA,NA,"ad flumina Amazonum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"926","2017-09-11 17:12:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,"in ripa fluvii Madeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"927","2017-09-11 17:12:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Minas Gerais",NA,"Kunth",NA,NA,"ad silvarum margines prope Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"928","2017-09-11 17:12:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Pohl, JBE","1402",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Mato Grosso",NA,"Kunth",NA,NA,"in silvaticis provinciae Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"929","2017-09-11 17:12:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Rio de Janeiro",NA,"Kunth",NA,NA,"ad silvarum vias provinciae Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"930","2017-09-11 17:12:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Rio de Janeiro",NA,"Kunth",NA,NA,"ad silvarum vias provinciae Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"931","2017-09-11 17:12:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Rio de Janeiro",NA,"Kunth",NA,NA,"ad silvarum vias provinciae Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"932","2017-09-11 17:12:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Rio de Janeiro",NA,"Kunth",NA,NA,"ad silvarum vias provinciae Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"933","2017-09-11 17:12:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Salzmann, P","710",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Bahia",NA,"Kunth",NA,NA,"ad aquas dulces stagnantes prope Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"934","2017-09-11 17:12:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Spruce, R","16",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,"et Rio Negro prope Ega, Coari, Santarem, S. Gabriel da Cachoeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"935","2017-09-11 17:12:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Rio de Janeiro",NA,"Kunth",NA,NA,"ad silvarum vias provinciae Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"936","2017-09-11 17:12:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Spruce, R","2344",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,"et Rio Negro prope Ega, Coari, Santarem, S. Gabriel da Cachoeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"937","2017-09-11 17:12:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Widgren, JF","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Rio de Janeiro",NA,"Kunth",NA,NA,"ad silvarum vias provinciae Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"938","2017-09-11 17:12:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","?","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Pará ",NA,"Kunth",NA,NA,"in silvis insularum archipelagi Paraënsis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"939","2017-09-11 17:12:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Rio de Janeiro",NA,"Kunth",NA,NA,"ad silvarum vias provinciae Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"940","2017-09-11 17:12:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,"et Rio Negro prope Ega, Coari, Santarem, S. Gabriel da Cachoeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"941","2017-09-11 17:12:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Widgren, JF","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Rio de Janeiro",NA,"Kunth",NA,NA,"ad silvarum vias provinciae Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"942","2017-09-11 17:12:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Minas Gerais",NA,"Kunth",NA,NA,"et Tejuco districtus Adamantum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"943","2017-09-11 17:12:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Minas Gerais",NA,"Kunth",NA,NA,"et Tejuco districtus Adamantum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"944","2017-09-11 17:12:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,"in ripa fluvii Madeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"945","2017-09-11 17:12:56-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Amazonas",NA,"Kunth",NA,NA,"ad flumina Amazonum et Rio Negro prope Ega, Coari, Santarem, S. Gabriel da Cachoeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"946","2017-09-11 17:12:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Minas Gerais",NA,"Kunth",NA,NA,"ad silvarum margines prope Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"947","2017-09-11 17:12:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Sieber, FW","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Santa Catarina",NA,"Kunth",NA,"São Pedro de Alcântara","in silvis insularum archipelagi Paraënsis et prope S. Pedro d' Alcantara","-48.8053","-27.5661",NA,NA,"15407","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"948","2017-09-11 17:12:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Santa Catarina",NA,"Kunth",NA,"São Pedro de Alcântara","in silvis insularum archipelagi Paraënsis et prope S. Pedro d' Alcantara","-48.8053","-27.5661",NA,NA,"15407","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"949","2017-09-11 17:12:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Sieber, FW","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Santa Catarina",NA,"Kunth",NA,"São Pedro de Alcântara","et prope S. Pedro d' Alcantara","-48.8053","-27.5661",NA,NA,"15407","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"950","2017-09-11 17:12:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Santa Catarina",NA,"Kunth",NA,"São Pedro de Alcântara","et prope S. Pedro d' Alcantara","-48.8053","-27.5661",NA,NA,"15407","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"951","2017-09-11 17:12:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides","Swartz, OP","s.n.",NA,NA,NA,"Southern America","Jamaica",NA,NA,NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,"atque in Jamaica insula obvium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"952","2017-09-11 17:12:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides microphyllum","Beyrich, HC","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Floret a Decembri in Aprilem",NA,NA,NA,"Rio de Janeiro",NA,"Kunth",NA,NA,"inter fruticetis montium Serra d' Estrella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"microphyllum"
"953","2017-09-11 17:12:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Panicum","zizanioides","Panicum zizanioides microphyllum","Beyrich, HC","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Floret a Decembri in Aprilem",NA,NA,NA,"Rio de Janeiro",NA,"Kunth",NA,NA,"inter fruticetis montium Serra d' Estrella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"microphyllum"
"954","2021-02-08 12:52:25-03","UFRGS","ICN","044887","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Mori, S; Kallunk, J","1723","1974","09","07","América Central","Panamá",NA,NA,"Doação Missouri Botanical Garden Herbarium; Common at edge of forest",NA,"Monocotyledon",NA,NA,NA,"(Kunth) Dandy","Davidse, G",NA,"At end of Pipeline Road; 15-20 miles NW of Gamboa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"955","2021-02-08 12:52:25-03","UFRGS","ICN","046026","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Schinini, A","16076","1978","11","27","América do Sul","Argentina",NA,NA,"Instituto de Botanica Del Nordeste; Em charcos de agua pouco profunda. Permanente",NA,"Monocotyledon",NA,"Corrientes",NA,"(Kunth) Dandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"956","2021-02-08 12:52:25-03","UFRGS","ICN","093583","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Zardini, EM; Velázquez, R","25267","1990","12","08","América do Sul","Paraguai",NA,NA,"Doação Missouri Botanical Garden Herbarium (MO); Herb. 80cm",NA,"Monocotyledon",NA,"Central",NA,"(Kunth) Dandy","Davidse, G","Paraguari","Estero del Ypoá, northern part, 10km e of Nueva Italia on Arroyo Cañabe. Inundated savanna","-57.4","-25.616667",NA,NA,NA,NA,NA,NA,NA,"-57.4","-25.616667",NA,NA,NA,NA,NA,NA
"957","2021-02-08 12:52:25-03","UFRGS","ICN","131839","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Longhi-Wagner, HM","7231",NA,NA,NA,"América do Sul","Brasil",NA,NA,NA,NA,"Monocotyledon",NA,"RS",NA,"(Kunth) Dandy",NA,"Visconde de Mauá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"958","2021-02-08 12:52:25-03","UFRGS","ICN","135307","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Carvalho, MLS; Huet, DS","201","2004","05","03","América do Sul","Brasil",NA,NA,"Doação do Herbário HRCB.; Touceira, 1m de altura.; Trilha 2 de mata semi-decídua.",NA,"Monocotyledon",NA,"SP",NA,"(Kunth) Dandy","Longhi-Wagner, HM","Rio Claro","Fazenda São José 22°22' S 47°28' W","-47.466667","-22.366667",NA,NA,NA,NA,"2004","09","21","-47.466667","-22.366667",NA,NA,NA,NA,NA,NA
"959","2021-02-08 12:52:25-03","UFRGS","ICN","135581","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","França, F; Miranda, E; Oliveira, P; Castro, M; Cavalcanti, G","3918","2002","12","14","América do Sul","Brasil",NA,NA,"Doação Herbário HUEFS 68629 - planta tratada com álcool comercial; erva terrestre anfíbia com partes proximais do caule emaranhado e partes distais ascendentes, espiguetas esverdeadas, estigmas negros, anteras amarelas; vegetação herbáceo-arbustiva,",NA,"Monocotyledon",NA,"BA",NA,"(Kunth) Dandy",NA,"Lençóis","Marimbus","-41.3325","-12.676111","340","340",NA,NA,NA,NA,NA,"-41.3325","-12.676111",NA,NA,NA,NA,NA,NA
"960","2021-02-08 12:52:25-03","UFRGS","ICN","169959","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","França, F; Miranda, E; Neto, JS","3904","2002","12","13","América do Sul","Brasil",NA,NA,"Doação Herbário HUEFS 68615 - planta tratada com álcool; erva terrestre, estigmas negros, anteras alaranjadas; vegetação herbáceo-arbustiva, área alagada, margem do alagado",NA,"Monocotyledon",NA,"BA",NA,"(Kunth) Dandy",NA,"Lençóis","Marimbus","-41.327222","-12.671389","340","340",NA,NA,NA,NA,NA,"-41.327222","-12.671389",NA,NA,NA,NA,NA,NA
"961","2021-02-08 12:52:25-03","UFRGS","ICN","133413","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","PLK; Marilene","12422","1973","01","14","América do Sul","Brasil",NA,NA,"doação UFJF.",NA,"Monocotyledon",NA,"AM",NA,"(Kunth) Dandy","Krieger, L","Tefé",NA,"-64.7114028930664","-3.35417008399963",NA,NA,"340205","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"962","2021-02-08 12:52:25-03","UFRGS","ICN","133474","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","PLK; Marilene","12481","1973","01","28","América do Sul","Brasil",NA,NA,"doação UFJF.",NA,"Monocotyledon",NA,"AM",NA,"(Kunth) Dandy","Guglieri, A","Tefé",NA,"-64.7114028930664","-3.35417008399963",NA,NA,"340205","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"963","2021-02-08 12:52:25-03","UFRGS","ICN","129823","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Longhi-Wagner, HM; de Oliveira -, RP","7437","2001","03","13","América do Sul","Brasil",NA,NA,NA,NA,"Monocotyledon",NA,"BA",NA,"(Kunth) Dandy",NA,"Ilhéus","CEPLAC","-39.0494003295898","-14.7889003753662",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"964","2021-02-08 12:52:25-03","UFRGS","ICN","133472","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Krieger, L","7802",NA,NA,NA,"América do Sul","Brasil",NA,NA,"doação UFJF.; Em terreno baldio.",NA,"Monocotyledon",NA,"MG",NA,"(Kunth) Dandy","Guglieri, A","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"965","2021-02-08 12:52:25-03","UFRGS","ICN","133414","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Krieger, L","21840","1988","02","02","América do Sul","Brasil",NA,NA,"doação UFJF.",NA,"Monocotyledon",NA,"MG",NA,"(Kunth) Dandy","Krieger, L","Juiz de Fora","UFJF - Campus","-43.3502998352051","-21.7642002105713",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"966","2021-02-08 12:52:25-03","UFRGS","ICN","047964","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Allem, A; et al.","2296","1978","10","30","América do Sul","Brasil",NA,NA,"Doação Herb. CENARGEN; Erva estolonífera, débil. Apoiante alcançando até 80cm de altura, ou alastrando-se sobre o solo; Frequentemente sob as copas de arvoretas",NA,"Monocotyledon",NA,"MS",NA,"(Kunth) Dandy",NA,"Aquidauana","Fazenda Rio Negro","-55.7872009277344","-20.4710998535156",NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"967","2021-02-08 12:52:25-03","UFRGS","ICN","119773","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Borgo, M; et al.","252","1998","12","15","América do Sul","Brasil",NA,NA,"Herbácea rizomatosa frequente em locais brejosos, junto a Scirpus californicus.",NA,"Monocotyledon",NA,"PR",NA,"(Kunth) Dandy","Boldrini, II","Guaratuba","Baía de Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"968","2021-02-08 12:52:25-03","UFRGS","ICN","119774","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Borgo, M; et al.","249","1998","12","15","América do Sul","Brasil",NA,NA,"Herbácea rizomatosa frequente em locais brejosos a margem do rio.",NA,"Monocotyledon",NA,"PR",NA,"(Kunth) Dandy","Boldrini, II","Guaratuba","Rio Vitório","-48.5746994018555","-25.8827991485596",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"969","2021-02-08 12:52:25-03","UFRGS","ICN","034652","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Winge","884","1976","12","19","América do Sul","Brasil",NA,NA,"Campo pouco mexido",NA,"Monocotyledon",NA,"RJ",NA,"(Kunth) Dandy","Valls, JFM","Itatiaia",NA,"-44.5633010864258","-22.4960994720459",NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"970","2021-02-08 12:52:25-03","UFRGS","ICN","080264","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Loughi-Waques, H; Cavalheiro, E","1961","1989","01","05","América do Sul","Brasil",NA,NA,"Em mata, na beira d'água, decumbente, radicante",NA,"Monocotyledon",NA,"RS",NA,"(Kunth) Dandy",NA,"Porto Alegre","Ilha dos Marinheiros","-51.2299995422363","-30.0331001281738",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"971","2021-02-08 12:52:25-03","UFRGS","ICN","014294b","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Dutra, J","294",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Doação Herbário Florae Rio-Grandensis; Beira de rio",NA,"Monocotyledon",NA,"RS",NA,"(Kunth) Dandy","Valls, JFM","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,"10287","auto","1971","09","02",NA,NA,NA,NA,NA,NA,NA,NA
"972","2021-02-08 12:52:25-03","UFRGS","ICN","009974","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Valls, JFM; Pott, A","1034","1969","12","12","América do Sul","Brasil",NA,NA,NA,NA,"Monocotyledon",NA,"RS",NA,"(Kunth) Dandy","Valls, JFM","Uruguaiana","Ilha Brasileira no Rio Uruguai","-57.0882987976074","-29.7546997070312",NA,NA,"93142","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"973","2021-02-08 12:52:25-03","UFRGS","ICN","119770","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Borgo, M; et al.","604","2000","02","09","América do Sul","Brasil",NA,NA,"Herbácea rizomatosa com inflorescências esverdeadas, em brejo a margem de rio.",NA,"Monocotyledon",NA,"SP",NA,"(Kunth) Dandy","Boldrini, II","Iguapé","Rio Ribeira","-47.5499992370605","-24.7000007629395",NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"974","2021-02-08 12:52:25-03","UFRGS","ICN","159084","S","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Bernacci, LC; et al.","1002","1995","01","10","América do Sul","Brasil",NA,NA,"Doação do Herbário SP.; Erva ca. 3m de altura; flores esverdeadas, estames amarelos.; Floresta baixa.",NA,"Monocotyledon",NA,"SP",NA,"(Kunth) Dandy","Filgueiras","Pariquera-Açu","Estação Experimental do IAC","-47.8800010681152","-24.7099990844727",NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
