"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","typeStatus","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","eventTime","sex"
"45","2019-08-27 13:31:30-03","IAP","PACA-AGP","60036","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O. Berg) D. Legrand & Kausel","Emrich-Rambo","Rambo, B.","1957","01","24","Brasil","SC","Bom Retiro","-49.489200592041","-27.7971992492676",NA,NA,"PACA060036",NA,"1957","05","01",NA,"Campo dos Padres",NA,NA,"Habitat: in silvula nebulari Fenofase: estéril","Magnoliophyta","Myrtales",NA,NA,NA,NA,"35974","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"46","2019-08-27 13:31:30-03","IAP","PACA-AGP","60230","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O. Berg) D. Legrand & Kausel","Emrich-Rambo","Rambo, B.","1957","01","24","Brasil","SC","Bom Retiro","-49.489200592041","-27.7971992492676",NA,NA,"PACA060230",NA,"1957","05","01",NA,"Campo dos Padres",NA,NA,"Habitat: in silvula humida Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,NA,NA,"35974","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"47","2019-08-27 13:31:30-03","IAP","PACA-AGP","60231","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O. Berg) D. Legrand & Kausel","Emrich-Rambo","Rambo, B.","1957","01","24","Brasil","SC","Bom Retiro","-49.489200592041","-27.7971992492676",NA,NA,"PACA060231",NA,"1957","05","01",NA,"Campo dos Padres",NA,NA,"Habitat: in silvula campestri Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,NA,NA,"35974","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"48","2019-08-27 13:31:30-03","IAP","PACA-AGP","50789","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O. Berg) D. Legrand & Kausel","D. Legrand","Reitz, R.","1948","12","20","Brasil","SC","Bom Retiro","-49.489200592041","-27.7971992492676",NA,NA,"PACA050789",NA,"1949",NA,NA,"3707","Campo dos Padres","2000","2000","1m de altura. Habitat: in silvula campestri Fenofase: flor Hábito: arbusto","Magnoliophyta","Myrtales",NA,NA,NA,NA,"35974","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"49","2019-08-27 13:31:30-03","IAP","PACA-AGP","50782","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O. Berg) D. Legrand & Kausel","D. Legrand","Reitz, R.","1948","12","20","Brasil","SC","Bom Retiro","-49.489200592041","-27.7971992492676",NA,NA,"PACA050782",NA,"1949",NA,NA,"2576","Campo dos Padres","2000","2000","1m de altura e fruto preto. Habitat: in silvula nebulari Fenofase: flor Hábito: arbusto","Magnoliophyta","Myrtales",NA,NA,NA,NA,"35974","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"50","2019-08-27 13:31:30-03","IAP","PACA-AGP","50775","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O. Berg) D. Legrand & Kausel","D. Legrand","Reitz, R.","1948","12","17","Brasil","SC","Bom Retiro","-49.489200592041","-27.7971992492676",NA,NA,"PACA050775",NA,"1949",NA,NA,"3698","Campo dos Padres","1900","1900","1-3m de altura. Habitat: in campestribus dumetosis Fenofase: fruto submaturo Hábito: arbusto","Magnoliophyta","Myrtales",NA,NA,NA,NA,"35974","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"51","2019-08-27 13:31:30-03","IAP","PACA-AGP","50757","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O. Berg) D. Legrand & Kausel","D. Legrand","Reitz, R.","1947","12","18","Brasil","SC","Bom Retiro","-49.489200592041","-27.7971992492676",NA,NA,"PACA050757",NA,"1949",NA,NA,"2515","Campo dos Padres","1900","1900","3m de altura e flor roxa por fora. Habitat: in campestribus dumetosis Hábito: arbusto","Magnoliophyta","Myrtales",NA,NA,NA,NA,"35974","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"52","2021-03-24 17:09:31-03","UFES","SAMES","8465","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","handroi","Eugenia handroi","(Mattos) Mattos","Sobral,M.","Medri,C.","1998","10","31","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,"SAMES08465",NA,"2018","04","14","736","Salto das orquídeas: beira da 3º cachoeira.",NA,NA,"Frutos imaturos verdes. Mata primária. Habito: Árvore",NA,NA,NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA
"53","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0043127","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","itatiaiensis","Hexachlamys itatiaiensis","Mattos","M. Sobral","G. Hatschbach; J. M. Silva","1994",NA,"15","Brazil","Santa Catarina",NA,"-51.885789","-27.024243",NA,NA,NA,NA,NA,NA,NA,"61023","Pingador (mun. Irani).",NA,NA,"Arvore, 8 m, flor creme.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0043388","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(O.Berg) Landrum","L.R. Landrum, 1987.","R. Kummrow","1983","11","8","Brazil","Parana","Guaratuba","-48.5667","-25.9",NA,NA,NA,NA,NA,NA,NA,"2386","Rio Itarare.",NA,NA,"Coor.from www.fallingrain.com/world; Arbusto delicado de flores alvas.","Magnoliophyta","Myrtales",NA,NA,NA,"regnelliana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0043387","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(O.Berg) Landrum","L.R. Landrum, 1980.","L. R. Landrum","1977","11","7","Brazil","Parana","Balsa Nova","-49.6667","-25.5833",NA,NA,NA,NA,NA,NA,NA,"2455","Road from Balsa Nova to Curitiba.",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"regnelliana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0043373","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(O.Berg) Landrum","L.R. Landrum, 1999.","F. Chagas; L. H. Soares e Silva","1996","12","5","Brazil","Parana","Palmeira","-50.295","-25.4894",NA,NA,NA,NA,NA,NA,NA,"2158","Vieiras-Palmeira.",NA,NA,"Arvoreta 3.0m alto; botoes e flores brancas; muito frequente na area.","Magnoliophyta","Myrtales",NA,NA,NA,"regnelliana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0060714","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(O.Berg) Landrum","L.R. Landrum, 1996.","V.C. Souza; J.P. Souza, V.R. Scalon, A. Astorino","1996","1","26","Brazil","Sao Paulo",NA,"-46.820441","-23.789069",NA,NA,NA,NA,NA,NA,NA,"10621","Mun. Itarare. Estrada Itarare-Bom Sucesso.",NA,NA,"Arvore, ca. 10m; flores alvas.","Magnoliophyta","Myrtales",NA,NA,NA,"regnelliana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0060713","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(O.Berg) Landrum","L.R. Landrum, 1987.","J.M. Silva; G. Hatschbach","1985","10","31","Brazil","Parana","Balsa Nova","-49.6167","-25.6",NA,NA,NA,NA,NA,NA,NA,"18","Serra S. Luiz.",NA,NA,"Coor from www.fallingrain.com/world; Arbusto 2m; flores alvas.","Magnoliophyta","Myrtales",NA,NA,NA,"regnelliana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0043389","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(O.Berg) Landrum","M. Sobral, 1999.","J. M. Silva; O.S. Ribas, J. Cordeiro, E. Barbosa","1998","12","29","Brazil","Santa Catarina","Campo Alegre","-49.2661","-26.194",NA,NA,NA,NA,NA,NA,NA,"2726","Serra do Quiriri.",NA,NA,"Coor from www.fallingrain.com/world; Arbusto, 3m, flor alva.","Magnoliophyta","Myrtales",NA,NA,NA,"regnelliana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0043375","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(O.Berg) Landrum","L.R. Landrum, 1996.","V.C. Souza; J.P. Souza, V.R. Scalon, A. Astorino","1996","1","26","Brazil","Sao Paulo",NA,"-46.820441","-23.789069",NA,NA,NA,NA,NA,NA,NA,"10633","Mun. Itarare. Estrada Itarare-Bom Sucesso.",NA,NA,"Arvore, ca. 8m alto; flores alvas.","Magnoliophyta","Myrtales",NA,NA,NA,"regnelliana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0043386","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(O.Berg) Landrum","L.R. Landrum, 1999.","F. Chagas; L. H. Soares e Silva","1996","12","5","Brazil","Parana","Imbituva","-50.5833","-25.2",NA,NA,NA,NA,NA,NA,NA,"2147","No specific.",NA,NA,"Coor from www.fallingrain.com/world; Arvore 5.0m alto; inicio de frutificacao.","Magnoliophyta","Myrtales",NA,NA,NA,"regnelliana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-11-21 14:40:08-03","UFJF","CESJ","49678","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","handroi","Eugenia handroi","(Mattos) Mattos","M. Sobral","F.R.G. Salimena; J.A. Oliveira; L. Menini Neto; I.C.Almeida; T. Mota; S.M. Dutra; F.S. Souza; S.","2007","12","09","Brasil","Minas Gerais","Rio Preto","-43.902861","-22.015806","-43.902861","-22.015806","CESJ049678",NA,"2008","09",NA,"2601","R.P.P.N. São Lourenço do Funil, Entorno imediato, divisa sul RPPN São Lourenço do Funil.","1065","1065","Arvoreta, ca. 1m alt., frutos vermelhos. Em campo rupestre, entre musgos.","Angiosperma",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-11-21 14:40:08-03","UFJF","CESJ","26116","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","handroi","Eugenia handroi","(Mattos) Mattos","M. Sobral","M.C. Brügger; R.C. Forzza; R.G. Silveira","1991","11","23","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,"CESJ026116",NA,"2010",NA,NA,"800","Toledos, vale do Rio do Peixe",NA,NA,"Arbusto, em geral 2 a 4m, muito frequente, muito florido. Com flores alvas de agradável odor. Ocorre na borda das matas, nas capoeiras e nas margens do rio.","Angiosperma",NA,NA,"América do Sul",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA
"64","2019-11-21 14:40:08-03","UFJF","CESJ","68326","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","handroi","Eugenia handroi","(Mattos) Mattos","K. Antunes","K. Antunes","2014","01","27","Brasil","Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,"CESJ068326",NA,"2019",NA,NA,"578","Serra Negra, trilha para Cachoeira do Marciano",NA,NA,"Arvoreta, 2,5 m de alt., arbustal nebular em solo quartzítico. Botões com tricomas alvos, flores com pétalas amareladas","Angiosperma",NA,NA,"América do Sul",NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA
"65","2019-11-21 14:40:08-03","UFJF","CESJ","61335","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","handroi","Eugenia handroi","(Mattos) Mattos","K. Antunes","K. Antunes; R.J.V. Alves; J.H.C. Ribeiro; N. L. Abreu","2012","10","20","Brasil","Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,"CESJ061335",NA,"2019",NA,NA,"352","Serra Negra, Trilha para Ninho da Égua",NA,NA,"Arbusto, cmapo quartizítico. Flores alvas","Angiosperma",NA,NA,"América do Sul",NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA
"66","2019-11-21 14:40:08-03","UFJF","CESJ","61330","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","handroi","Eugenia handroi","(Mattos) Mattos","K. Antunes","K. Antunes; R.J.V. Alves; J.H.C. Ribeiro; N. L. Abreu","2012","10","20","Brasil","Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,"CESJ061330",NA,"2019",NA,NA,"347","Serra Negra, Trilha para Ninho da Égua",NA,NA,"Arbusto, 2,0m alt., campo quartizítico. Flores amareladas","Angiosperma",NA,NA,"América do Sul",NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA
"67","2019-11-21 14:40:08-03","UFJF","CESJ","58752","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","handroi","Eugenia handroi","(Mattos) Mattos","M. Sobral","F.R.G. Salimena; P.H. Nobre; F.S. Souza","2011","12","27","Brasil","Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,"CESJ058752",NA,"2012","06","14","3368","Serra Negra, Vila do Funil. Ninho da Égua.",NA,NA,"Árvore, ca. 3m, frutos verdes, em interior de mata.","Angiosperma",NA,NA,"América do Sul",NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA
"68","2019-11-21 14:40:08-03","UFJF","CESJ","66459","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","handroi","Eugenia handroi","(Mattos) Mattos","J.E.Q. Faria","J.E.Q. Faria","2012","11","28","Brasil","Minas Gerais","Rio Preto","-43.888889","-22.011667","-43.888889","-22.011667","CESJ066459",NA,"2012","11",NA,"3100","Povoado do Funil, próximo à gruta e cruzeiro.","962","962","Ambiente rupestre de porte baixo em encosta. Arvoreta ca. 3,5m alt., caule muito corticoso soltando placas de ritidoma, fruto imaturo verde avermelhado com hipanto circunciso, 4-5.","Angiosperma",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-11-21 14:40:08-03","UFJF","CESJ","66466","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","handroi","Eugenia handroi","(Mattos) Mattos","J.E.Q. Faria","J.E.Q. Faria","2012","11","28","Brasil","Minas Gerais","Rio Preto","-43.888889","-22.011667","-43.888889","-22.011667","CESJ066466",NA,"2012","11",NA,"3107","Povoado do Funil, ao lado da gruta do cruzeiro.","962","962","Ambiente rupestre de porte baixo em encosta. Arvoreta ca. 3,5m alt., caule com ritidoma fissurado soltando placas, botão floral verde, flores branco-esverdeadas, fruto imaturo verde.","Angiosperma",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-11-21 14:40:08-03","UFJF","CESJ","70844","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","handroi","Eugenia handroi","(Mattos) Mattos","M. Sobral","M. Verdi; A.L. Tomazi; G. Klemz","2009","11","05","Brasil","Santa Catarina","Siderópolis","-49.59","-28.62","-49.59","-28.62","CESJ070844",NA,"2010","01","25","3011","Barragem do Rio São Bento","479","479","Floresta Ombrófila Densa; estágio avançado; interior do fragmento. Árvore.","Angiosperma",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-11-21 14:40:08-03","UFJF","CESJ","43266","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","handroi","Eugenia handroi","(Mattos) Mattos","M. Sobral; K. Antunes","C.N. Matozinhos; B.F.Mello; F.S. Souza","2004","11","13","Brasil","Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,"CESJ043266",NA,"2007","04","27","146","Serra Negra, Fazenda da Tiririca.",NA,NA,"Árvore, ca. 4m alt., campo rupestre. Frutos verdes, imaturos.","Angiosperma",NA,NA,"América do Sul",NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA
"72","2019-11-21 14:40:08-03","UFJF","CESJ","51865","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","handroi","Eugenia handroi","(Mattos) Mattos","M. Sobral","C.N. Matozinhos; J. Miloski; J.H.C. Ribeiro; S.M. Dutra; N.L. Abreu","2008","08","30","Brasil","Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,"CESJ051865",NA,"2010","07",NA,"400","Serra Negra, Gruta do Funil",NA,NA,"Árvore de 3m em campo rupestre. Flores com sépalas róseas e petalas creme. Visitada por muitas abelhas.","Angiosperma",NA,NA,"América do Sul",NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA
"73","2019-11-21 14:40:08-03","UFJF","CESJ","48986","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","handroi","Eugenia handroi","(Mattos) Mattos","M. Sobral","F.R.G. Salimena; M.G.L. Wanderley; P.L. Viana; T.U.P. Konno","2006","06","02","Brasil","Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,"CESJ048986",NA,"2008","09",NA,"1363","Serra Negra, Trilha da ponte em direção ao Serrote de São Gabriel.",NA,NA,"Arbustos 1,5m. Folhas discolores. Frutos amarelos.","Angiosperma",NA,NA,"América do Sul",NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA
"74","2019-11-21 14:40:08-03","UFJF","CESJ","61313","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","handroi","Eugenia handroi","(Mattos) Mattos","K. Antunes","K. Antunes; R.J.V. Alves; J.H.C. Ribeiro; N. L. Abreu","2012","10","19","Brasil","Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,"CESJ061313",NA,"2019",NA,NA,"330","Serra Negra, Trilha para Cachoeira Amarela",NA,NA,"Arbusto, 2,0m de alt., campo quartizítico. Flores amareladas, floração densa com folhas decíduas.","Angiosperma",NA,NA,"América do Sul",NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA
"75","2019-11-21 14:40:08-03","UFJF","CESJ","43281","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","handroi","Eugenia handroi","(Mattos) Mattos","M. Sobral","C.N. Matozinhos; B.F.Mello; F.S. Souza","2004","11","13","Brasil","Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,"CESJ043281",NA,"2005","10","05","160","Serra Negra, Vilarejo do Funil, acima da Gruta do Funil, ca. 1300m alt.",NA,NA,"Arbusto, ca. 50cm alt., em campo rupestre. Frutos verdes.","Angiosperma",NA,NA,"América do Sul",NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA
"76","2019-11-21 14:40:11-03","UFJF","CESJ","68040","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O.Berg) D.Legrand & Kausel","K. Antunes","K. Antunes; J.H.C. Ribeiro; L.D. Santana; N.C. de Souza","2016","08","14","Brasil","Minas Gerais","Alagoa","-44.6418991088867","-22.1706008911133",NA,NA,"CESJ068040",NA,"2019",NA,NA,"608","Parque Estadual da Serra do Papagaio",NA,NA,"Árvore, 4 - 6 m de alt., Floresta Nebular, população muito abundante. Frutos imaturos de coloração verde.","Angiosperma",NA,NA,"América do Sul",NA,NA,"13155","auto",NA,NA,NA,NA,NA,NA,NA
"77","2019-11-21 14:40:11-03","UFJF","CESJ","68046","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O.Berg) D.Legrand & Kausel","K. Antunes","K. Antunes; J.H.C. Ribeiro; L.D. Santana; N.C. de Souza","2016","08","14","Brasil","Minas Gerais","Alagoa","-45.2721","-22.343336","-45.2721","-22.343336","CESJ068046",NA,"2019",NA,NA,"614","Parque Estadual da Serra do Papagaio","238","238","Arbusto, 2,5 m alt., Campo de Altitude. Frutos imaturos verde e maduros negros","Angiosperma",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-11-21 14:40:11-03","UFJF","CESJ","68318","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O.Berg) D.Legrand & Kausel","K. Antunes","K. Antunes; F.R.G. Salimena; P.H. Nobre; S.G. Furtado; J.H.C. Ribeiro","2016","09","09","Brasil","Minas Gerais","Alto do Caparaó","-42.397253","-20.694336","-42.397253","-20.694336","CESJ068318",NA,"2019",NA,NA,"642","Parque Nacional do Caparaó, Cachoeira Bonita",NA,NA,"Arbusto, 1,0 - 2,0 m alt, abundante, beira de curso d'água, borda de Floresta Ombrófila, local com muita umidade. Frutos roxos quando maduros","Angiosperma",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-11-21 14:40:11-03","UFJF","CESJ","60869","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O.Berg) D.Legrand & Kausel","K. Antunes","L. Menini Neto; S.G. Furtado; D.R. Gonzaga","2012","10","13","Brasil","MInas Gerais","Baependi","-44.735278","-22.153056","-44.735278","-22.153056","CESJ060869",NA,"2019",NA,NA,"1094","Parque Estadual da Serra do Papagaio, Mata à beira da estrada entre o Garrafão e o Centro de Pesquisas. Floresta ombrófila mista. 22°09'11,99S, 44°44'07,15W. ca. 1700m.s.m.","1700","1700","Árvore, ca. 3m alt. Folhas discolores, frutos negros.","Angiosperma",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-11-21 14:40:11-03","UFJF","CESJ","60269","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O.Berg) D.Legrand & Kausel","K. Antunes","D.S. Santiago; J. H. Campos","2012","08","17","Brasil","MInas Gerais","Baependi","-44.8899993896484","-21.9589004516602",NA,NA,"CESJ060269",NA,"2019",NA,NA,"108","Parque Estadual da Serra do Papagaio",NA,NA,"Árvore, ca 3 m, frutos imaturos verdes e frutos maduros pretos. Extremamente abundante. No interior da Mata de Araucária (Cambuí).","Angiosperma",NA,NA,"América do Sul",NA,NA,"29865","auto",NA,NA,NA,NA,NA,NA,NA
"81","2019-11-21 14:40:11-03","UFJF","CESJ","62952","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O.Berg) D.Legrand & Kausel","K. Antunes","D.S. Santiago; J.H.C. Ribeiro; L. Menini Neto; S.G. Furtado","2013","06","01","Brasil","MInas Gerais","Baependi","-44.8899993896484","-21.9589004516602",NA,NA,"CESJ062952",NA,"2019",NA,NA,"574","Parque Estadual da Serra do Papagaio, Interior da Mata de Araucária, proximo ao rancho do Sr. Salvador. Coletada próximo ao rio.",NA,NA,"Árvore, ca. 2 m, frutos verdes","Angiosperma",NA,NA,"América do Sul",NA,NA,"29865","auto",NA,NA,NA,NA,NA,NA,NA
"82","2019-11-21 14:40:11-03","UFJF","CESJ","31213","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O.Berg) D.Legrand & Kausel","Flora do Brasil","F.F. Mazine; W. Forster; M. Sobral","1999","10","19","Brasil","Espírito Santo","Dores do Rio Preto","-41.8452987670898","-20.6888999938965",NA,NA,"CESJ031213","CESJ031213","2015","03","24","180","Parque Nacional do Caparaó, sob uma ponte de madeira:&nf;20°28'36''S 41°49'45''",NA,NA,NA,"Angiosperma",NA,NA,"América do Sul",NA,NA,"23972","auto",NA,NA,NA,NA,NA,NA,NA
"83","2019-11-21 14:40:11-03","UFJF","CESJ","61058","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","regnelliana","Myrceugenia regnelliana","(O.Berg) D.Legrand & Kausel","K. Antunes","D.S. Santiago; K. Antunes; R.J.V. Alves","2012","11","24","Brasil","Minas Gerais","Alagoa","-44.6418991088867","-22.1706008911133",NA,NA,"CESJ061058",NA,"2019",NA,NA,"311","Parque Estadual da Serra do Papagaio, Pico do Santo Agostinho (Garrafão). Campo de altitude (topo).",NA,NA,"Arbusto, ca. 1,5 m. Flores e botões com sépalas avermelhadas. Corola branca.","Angiosperma",NA,NA,"América do Sul",NA,NA,"13155","auto",NA,NA,NA,NA,NA,NA,NA
