"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber","sex"
"313","2019-11-13 11:22:04-03","USP","SPF","41088","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Mello-Silva, R","CFCR8931","1986","01","06",NA,"Brasil","Minas Gerais","Morro do Chapéu",NA,NA,"SPF00041088",NA,"Zappi, DC","Cristália","-42.8622016906738","-16.8003005981445",NA,NA,"1987","06",NA,NA,"30029","auto",NA,NA,NA,NA,NA,NA,NA
"314","2019-11-13 11:22:04-03","USP","SPF","165761","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Melo-Pinna, GFA","19","2004","08","21",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00165761",NA,"Rando, JG","Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,"2011","11",NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA
"315","2021-03-15 18:27:45-03","USP","SPF","142828","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","setosa","paucivenia","Chamaecrista setosa paucivenia","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Alves, M","2131","2000","08","24",NA,"Brasil","Minas Gerais","Parque Nacional da Serra do Cipó, Trilha para o Capão dos Palmitos em direção ao Córrego dos Confins.",NA,"Arbusto com ramos decumbentes, glanduloso-viscoso, cálice vermelho, corola amarelo-vivo, frutos vináceo-esverdeados.; Cerrado transição para Campo arenoso úmido.","SPF00142828",NA,"Hervencio, P","Jaboticatubas","-43.7449989318848","-19.513599395752","1100","1100","2003","07",NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA
"316","2021-03-15 18:27:45-03","USP","SPF","161163","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Souza, VC","11592","1996","07","03",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,"Arbusto, até 2 m alt., muito viscoso; flores amarelas.","SPF00161163",NA,"Souza, VC","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"2001","01",NA,NA,"26557","auto",NA,"02",NA,NA,NA,NA,NA
"317","2021-03-15 18:27:45-03","USP","SPF","216615","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Kubo, MT","51","2012","05","01",NA,"Brasil","Minas Gerais","Serra do Cipó, Estrada da Usina.",NA,"Arbusto, ca. 1 m alt., em fenda de rocha de afloramento junto à estrada. Ramos com muitos tricomas glandulares, viscosos. Folhas levemente discolores e viscosas, com face abaxial mais clara. Cálice com face adaxial amarela e abaxial","SPF00216615",NA,"Kubo, MT","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"2012","12",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"318","2021-03-15 18:27:45-03","USP","SPF","37935","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","setosa","paucivenia","Chamaecrista setosa paucivenia","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Menezes, NL","CFSC6184","1980","06","07",NA,"Brasil","Minas Gerais","Serra do Cipó, Estrada para Santana do Riacho, próximo de Melo.",NA,"Arbusto 1,5 m alt., flores amarelas e alaranjadas.; Cerrado.","SPF00037935",NA,"Hervencio, P","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"1996","12",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"319","2019-11-13 11:22:04-03","USP","SPF","229803","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Romero, R","4312","1997","06","27",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra",NA,NA,"SPF00229803",NA,"Cota, MMT","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"2018","04",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA
"320","2020-05-08 11:09:36-03","UEFS","HUEFS","229188","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","setosa","var. detonsa","Chamaecrista setosa var. detonsa","(Benth.) H.S.Irwin & Barneby",NA,"Silva, C.","969","2012","07","13",NA,"Brasil","Goiás","Morro do Frota, Rancho da Colina (Sr. Davi Farinha). Cerrado.",NA,NA,"HUEFS0229188","HUEFS0229188","M.Cota & T.Silva","Pirenópolis","-48.949444","-15.807778","1090","1090","2019","09","48W56'58''","15S48'28''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"321","2020-05-08 11:09:36-03","UEFS","HUEFS","48554","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","setosa","var. detonsa","Chamaecrista setosa var. detonsa","(Benth.) H.S.Irwin & Barneby",NA,"Walter, B.M.T.","806","1991","11","21",NA,"Brasil","Goiás","Estrada que liga Serra da Mesa/Colinas; 2.5 Km da entrada sul do canteiro de obras da UHE Serra da Mesa.",NA,"Cerrado típico; sujeito a incêndios periódicos.","HUEFS0048554","HUEFS0048554","L.P.de Queiroz","Colinas do Sul","-48.3","-13.866667","510","510","2011","04","48W18'0''","13S52'0''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"322","2020-05-08 11:09:36-03","UEFS","HUEFS","243347","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","setosa","var. setosa","Chamaecrista setosa var. setosa","(Vogel) H.S.Irwin & Barneby",NA,"Cota, M.M.T.","909","2017","04","27",NA,"Brasil","Minas Gerais","Serra próximo ao distrito de Catiara. Próximo a BR-146.",NA,NA,"HUEFS0243347","HUEFS0243347",NA,"Serra do Salitre","-46.666944","-19.159722",NA,NA,NA,NA,"46W40'1''","19S9'35''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"323","2020-05-08 11:09:36-03","UEFS","HUEFS","95261","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","setosa","var. subsetosa","Chamaecrista setosa var. subsetosa","(Malme) H.S.Irwin & Barneby",NA,"Queiroz, L.P.de","10460","2005","04","19",NA,"Brasil","Mato Grosso","estrada para Água Fria, ca. 15 km de Chapada dos Guimarães.",NA,"Cerrado.","HUEFS0095261","HUEFS0095261 HUEFS0095261_01 HUEFS0095261_02","A.S.Conceição","Chapada dos Guimarães","-55.723889","-15.298611","532","532","2005","12","55W43'26''","15S17'55''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"324","2020-05-08 11:09:36-03","UEFS","HUEFS","141187","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","setosa","var. detonsa","Chamaecrista setosa var. detonsa","(Benth.) H.S.Irwin & Barneby",NA,"Forzza, R.C.","4608","2007","07","22",NA,"Brasil","Goiás","52 Km do trevo Niquelândia - Codemin, na estrada para Colinas do Sul.",NA,NA,"HUEFS0141187","HUEFS0141187","L.P.de Queiroz","Niquelândia","-48.4597015380859","-14.4738998413086",NA,NA,"2011","04",NA,NA,"74171","auto","Rosanae",NA,NA,NA,NA,NA,NA
"325","2020-05-08 11:09:36-03","UEFS","HUEFS","48058","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","setosa","var. detonsa","Chamaecrista setosa var. detonsa","(Benth.) H.S.Irwin & Barneby",NA,"Cavalcanti, T.B.","1473A","1995","07","20",NA,"Brasil","Goiás","Estrada de acesso a barra do rio Bagagem c/ o rio Tocantins.",NA,"Cerrado denso com árvores e arbustos.","HUEFS0048058","HUEFS0048058 HUEFS0048058_e1","M.Cota & T.Silva","Niquelândia","-48.4597015380859","-14.4738998413086",NA,NA,"2019","09",NA,NA,"74171","auto","Rosanae",NA,NA,NA,NA,NA,NA
"326","2020-05-08 11:09:36-03","UEFS","HUEFS","149442","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Cardoso, D.","2532","2009","04","25",NA,"Brasil","Goiás","ca. 5 Km de Alto Paraíso de Goiás em estrada de terra para Nova Roma.",NA,"Campo cerrado com árvores esparsas.","HUEFS0149442","HUEFS0149442 HUEFS0149442_01 HUEFS0149442_02","L.P.de Queiroz","Alto Paraíso de Goiás","-47.489444","-14.105833","1081","1081","2011","04","47W29'22''","14S6'21''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"327","2021-03-04 11:16:35-03","UEFS","HUEFS","203538","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Zanatta, M.R.V.","1244","2012","03","06",NA,"Brasil","Distrito Federal","Parque Nacional de Brasília (PNB).",NA,"Campo sujo seco.","HUEFS0203538",NA,"T.P.Mendes","Brasília","-48.031944","-15.641389","1156","1156","2017","06","48W1'55''","15S38'29''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"328","2020-05-08 11:09:36-03","UEFS","HUEFS","203721","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Cordeiro, J.","4961","2013","04","19",NA,"Brasil","Goiás","Serra do Tombador. WGS84.",NA,"Campo rupestre.","HUEFS0203721",NA,NA,"Cavalcante","-47.529722","-13.539444","1128","1128",NA,NA,"47W31'47''","13S32'22''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"329","2021-03-04 11:16:35-03","UEFS","HUEFS","223650","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Verdi, M.","7216","2014","06","25",NA,"Brasil","Minas Gerais","Morro do Chapeu. Na base do morro.",NA,"Campo rupestre.","HUEFS0223650","HUEFS0223650","M.M.T.Cota","Cristália","-42.9225","-16.722222","1240","1240","2018","04","42W55'21''","16S43'20''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"330","2020-05-08 11:09:36-03","UEFS","HUEFS","243378","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","setosa","var. paucivenia","Chamaecrista setosa var. paucivenia","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Cota, M.M.T.","941","2017","06","18",NA,"Brasil","Minas Gerais","Estrada BR-259, de Gouveia sentido Curvelo, próximo ao km 476.",NA,NA,"HUEFS0243378","HUEFS0243378",NA,"Gouveia","-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,NA,NA,"37970","auto","Rosanae",NA,NA,NA,NA,NA,NA
"331","2020-05-08 11:09:36-03","UEFS","HUEFS","173086","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","setosa","var. paucivenia","Chamaecrista setosa var. paucivenia","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Francino, D.M.T.","21","2009","06","22",NA,"Brasil","Minas Gerais","Estrada para Santana do Riacho, lado esquerdo da estrada aproximadamente 500 m antes de Melo.",NA,"Área a pleno sol. Cerrado.","HUEFS0173086","HUEFS0173086 HUEFS0173086_e1","M.Cota & T.Silva","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"2019","09",NA,NA,"26557","auto","Rosanae",NA,NA,NA,NA,NA,NA
"332","2020-05-08 11:09:36-03","UEFS","HUEFS","156293","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","setosa","var. setosa","Chamaecrista setosa var. setosa","(Vogel) H.S.Irwin & Barneby",NA,"Queiroz, L.P.de","14276","2009","04","25",NA,"Brasil","Goiás","Estrada para Nova Roma, ca. 8 Km de Alto Paraíso.",NA,"Campo cerrado de altitude misturado com campo rupestre. Solo predominantemente arenoso com afloramento de arenito.","HUEFS0156293","HUEFS0156293","J.G.Rando","Alto Paraíso","-47.504167","-14.120833","1115","1300","2013","02","47W30'15''","14S7'15''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"333","2020-05-08 11:09:36-03","UEFS","HUEFS","50401","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","setosa","var. setosa","Chamaecrista setosa var. setosa","(Vogel) H.S.Irwin & Barneby",NA,"Barros, R.","807","2000","05","26",NA,"Brasil","Piauí","Estação Ecológica de Urucuí-Una.",NA,NA,"HUEFS0050401","HUEFS0050401","L.P.de Queiroz","Baixa Grande do Ribeiro","-44.976667","-8.864722","336","336","2011","04","44W58'36''","8S51'53''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"334","2019-09-04 19:13:57-03","F","FMNH-SEEDPLANTS","V0047808F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Cassia","setosa",NA,"Cassia setosa",NA,"Isotype","F. Sellow","s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0047808F","V0047808F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"335","2019-01-23 11:19:02-02","F","FMNH-SEEDPLANTS","V0057684F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Cassia","setosa",NA,"Cassia setosa",NA,"Isotype","F. Sellow","s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0057684F","V0057684F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"336","2015-03-07 08:39:47-03","F","FMNH-SEEDPLANTS","V0110480F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0110480F","V0110480F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"337","2018-04-04 16:44:17-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa",NA,NA,"W. R. Anderson","10108 a",NA,NA,NA,"South America","Brazil","Goiás",NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"10108 /a",NA,NA,NA,NA
"338","2015-03-07 08:39:45-03","F","FMNH-SEEDPLANTS","V0110296F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0110296F","V0110296F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"339","2015-03-07 08:39:47-03","F","FMNH-SEEDPLANTS","V0110477F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0110477F","V0110477F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"340","2015-03-07 08:39:47-03","F","FMNH-SEEDPLANTS","V0110478F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0110478F","V0110478F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"341","2015-03-07 08:39:47-03","F","FMNH-SEEDPLANTS","V0110479F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0110479F","V0110479F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"342","2018-04-04 16:36:22-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","setosa","paucivenia","Chamaecrista setosa paucivenia",NA,NA,"Mello Barreto","6020",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"6020",NA,NA,NA,NA
"343","2015-03-07 08:39:47-03","F","FMNH-SEEDPLANTS","V0110481F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","setosa","paucivenia","Chamaecrista setosa paucivenia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0110481F","V0110481F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"344","2015-03-07 08:39:47-03","F","FMNH-SEEDPLANTS","V0110482F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","setosa","paucivenia","Chamaecrista setosa paucivenia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0110482F","V0110482F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"345","2018-04-04 16:36:22-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","setosa","setosa","Chamaecrista setosa setosa",NA,NA,"Mello Barreto","6022",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"6022",NA,NA,NA,NA
"346","2015-03-07 08:39:47-03","F","FMNH-SEEDPLANTS","V0110483F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","setosa","setosa","Chamaecrista setosa setosa",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0110483F","V0110483F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"347","2015-03-07 08:39:47-03","F","FMNH-SEEDPLANTS","V0110484F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","setosa","setosa","Chamaecrista setosa setosa",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0110484F","V0110484F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"348","2019-01-25 15:34:55-02","IAC","IAC","19068","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"H.M. Souza","s/nº","1966","04","06",NA,NA,NA,NA,NA,NA,NA,NA,"L.C. Bernacci",NA,NA,NA,NA,NA,"2002","10",NA,NA,NA,NA,NA,"30",NA,NA,NA,NA,NA
"349","2020-07-23 12:01:50-03","CEPLAC","CEPEC","45528","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa",NA,NA,"L. Coradin","6655","1983","07","08",NA,"Brasil","Bahia","Rodovia Barreiras/Brasília, Km 9.",NA,NA,NA,NA,"IAC Coutinho","ibotirama","-45.8","-12.083333",NA,NA,NA,NA,"45W48'","12S5'",NA,NA,NA,NA,NA,NA,"12/09/2013",NA,NA
"350","2020-07-23 12:01:50-03","CEPLAC","CEPEC","109420","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa",NA,NA,"R. P. de Oliveira","465","1996","11","03",NA,"Brasil","Bahia","Fazenda Estrondo, 79Km ao oeste da cidade, perto do rio Riachão.",NA,NA,NA,NA,"M. Cota","FORMOSA DO RIO PRETO","-45.761667","-11.214444",NA,NA,NA,NA,"45W45'42","11S12'52",NA,NA,NA,NA,NA,NA,"27/6/2917",NA,NA
"351","2019-11-13 16:04:43-03","UNISANTA","HUSC","10456","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Sampaio, P.S.P.","1084","2015","06","04",NA,"Brasil","Minas Gerais","APA São Thomé, Vale do Canta Galo, próximo a cachoeira das panelas.",NA,"Arbusto com 2m de altura, flores amarelas em inflorescência pendente.; Borda da Mata Ciliar.",NA,NA,"Sampaio, P.S.P.; Queiroz, R.","São Thomé das Letras","-44.961889","-21.728389","1020","1020","2015","06","-44.961889","-21.728389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2015-02-26 09:29:37-03","NHMLondon","NHM-LONDON-BOT","BM000793259","S","Plantae",NA,NA,"Leguminosae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Benth.) H.S.Irwin & Barneby","Isotype","George Gardner; b.1812; d.1849; Gardner","3127",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4988308",NA
"353","2019-11-01 14:59:10-03","UnB","UB","32493","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa","(Benth.) H.S.Irwin & Barneby",NA,"Kirkbride Junior, JH","5331","1983","06","13","Southern America","Brasil","Distrito Federal","Córrego Sítio Novo",NA,"SubArbusto. Flor amarela; .",NA,NA,"Barneby, R",NA,"-47.516667","-15.55",NA,NA,NA,NA,"-47.516667","-15.55",NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2019-11-01 14:59:10-03","UnB","UB","31598","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa","(Benth.) H.S.Irwin & Barneby",NA,"Ratter, JA","2250","1972","08","26","Southern America","Brasil","Mato Grosso",NA,NA,".",NA,NA,"Barneby, R","Vale dos Sonhos","-52.333333","-15.666667",NA,NA,NA,NA,"-52.333333","-15.666667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2019-11-01 14:59:10-03","UnB","UB","31599","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa","(Benth.) H.S.Irwin & Barneby",NA,"Ratter, JA","432","1967","08","21","Southern America","Brasil","Mato Grosso",NA,NA,"Arbusto. Flor flor; .",NA,NA,"Barneby, R","Xavantina","-52.333333","-14.733333",NA,NA,NA,NA,"-52.333333","-14.733333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2019-11-01 14:59:10-03","UnB","UB","184257","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S. Irwin & Barneby",NA,"Iglesias, JOV","43","2008","07","30","Southern America","Brasil","Goiás","Parque Estadual da Serra de Caldas Novas",NA,"Arbusto com 1m altura. Frutos imaturos verdes; Cerrado. Solo pedregoso",NA,NA,NA,"Caldas Novas","-48.625","-17.74169921875",NA,NA,NA,NA,NA,NA,"36612","auto",NA,NA,NA,NA,NA,NA,NA
"357","2019-11-01 14:59:10-03","UnB","UB","184236","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S. Irwin & Barneby",NA,"Iglesias, JOV; Barbosa, HN; Parreira, IAR; Moura, TM","43","2008","07","30","Southern America","Brasil","Goiás","Parque Estadual da Serra de Caldas Novas",NA,"Arbusto com 1m de altura. Caule pegajoso; pétalas amarelas e sépalas vermelhas; Cerrado. Solo pedregoso",NA,NA,NA,"Caldas Novas","-48.625","-17.74169921875",NA,NA,NA,NA,NA,NA,"36612","auto",NA,NA,NA,NA,NA,NA,NA
"358","2019-11-01 14:59:10-03","UnB","UB","31607","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa","(Benth.) H.S.Irwin & Barneby",NA,"Irwin, HS","25363","1970","01","25","Southern America","Brasil","Goiás","Catalão, 50 km NE de Catalão, Serra do Facão",NA,"Arbusto; .",NA,NA,"Barneby, R","Catalão","-47.9463996887207","-18.1658000946045",NA,NA,NA,NA,NA,NA,"94621","auto",NA,NA,NA,NA,NA,NA,NA
"359","2019-11-01 14:59:10-03","UnB","UB","127735","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S. Irwin & Barneby",NA,"Goodland, R","3927","1967","09","20","Southern America","Brasil","Minas Gerais","37km west of Uberlândia on highway BR-71",NA,"Shrub 2m.; Cerradão",NA,NA,"Souza, AO","Monte Alegre de Minas","-48.8807983398438","-18.8705997467041",NA,NA,"2014","07",NA,NA,"45497","auto",NA,"10",NA,NA,NA,NA,NA
"360","2019-11-01 14:59:10-03","UnB","UB","127645","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","setosa","paucivenia","Chamaecrista setosa paucivenia","(H.S. Irwin & Barneby) H.S. Irwin & Barneby",NA,"Heringer, EP","5232","1956","07","12","Southern America","Brasil","Minas Gerais",NA,NA,"Arbusto 1m.; Cerrado",NA,NA,"Barneby, R","Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,"1982",NA,NA,NA,"26090","auto",NA,NA,NA,NA,NA,NA,NA
