"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","typeStatus","coordinatePrecision","geoFlag","individualCount","fieldNumber"
"95","2010-07-19 14:47:00-03","MO","MOBOT","231243","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","Timothy C. Plowman|Gerrit Davidse|Nelson A. Rosa|Carlos S. Rosário|M.R. dos Santos","Plowman 8376","1980","2","4","South America","Brazil","Tocantins","Presidente Kennedy","Municipio Presidente Kennedy. Road from BR153 to Itaporã, 12 km W of village of Presidente Kennedy. Fazenda Primavera along Ribeirão Feínho. [as estado Goiás and BR010 in original field book].","-48.6447222","-8.4944444","400.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","50"
"96","2015-08-13 05:50:00-03","MO","MOBOT","231254","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","R.M. Harley","Harley 15338","1974","1","20","South America","Brazil","Bahia",NA,"Rio Brumado, N Livramento Brumado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2008-05-27 22:02:00-03","MO","MOBOT","231265","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 11591","1976","3","30","South America","Brazil","Minas Gerais",NA,"21 km N of Medina along Highway BR-116. Marsh with open water in center and grassy margin.",NA,NA,"670.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1194"
"98","2008-05-27 22:02:00-03","MO","MOBOT","231276","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","Michael J.G. Hopkins|et al.","Hopkins 859","1986","6","19","South America","Brazil","Roraima",NA,"Mpio. Alto Alegre, Ilha Maraca, Est. SEMA.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2008-05-27 22:02:00-03","MO","MOBOT","231286","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","Per Dusén","Dusén 17671","1916","2","3","South America","Brazil","Paraná",NA,"Serrinha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2014-09-11 10:03:00-03","MO","MOBOT","248222","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","Gerrit Davidse|Otto Huber","Davidse 15012","1978","4","13","South America","Venezuela","Amazonas","Atures","8 km S of Puerto Ayacucho, Estación de Piscicultura de Puerto Ayacucho.","-67.6166667","5.6","85.00000000",NA,NA,NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","78-24"
"101","2014-04-24 09:33:00-03","MO","MOBOT","248636","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","Gerrit Davidse|Otto Huber","Davidse 22550","1982","11","23","South America","Venezuela","Bolívar","Piar","Uruyen, southeastern base of Auyan-tepui, along Rio Uruyen.","-62.45","5.7","480.00000000",NA,NA,NA,NA,NA,"Gerrit Davidse, 2007 (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","82-2"
"102","2008-05-27 22:02:00-03","MO","MOBOT","2837146","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","Howard S. Irwin","Irwin 35036","1972","1","25","South America","Brazil","Goiás",NA,"Scattered in brejo near gallery. Cerrado and gallery, ca. 5 km W. of Niquelândia.",NA,NA,"750.00000000",NA,NA,NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2015-08-13 05:50:00-03","MO","MOBOT","2837257","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","Howard S. Irwin|R.M. Harley|Gary L. Smith","Irwin 31612","1971","3","5","South America","Brazil","Bahia",NA,"Gallery margin. Cerrado and gallery on clay, lower slopes of Espigão Mestre, ca. 4 km N. of Barreiras, road to Santa Rita da Cássia.",NA,NA,"550.00000000",NA,NA,NA,NA,NA,"Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2008-05-27 22:02:00-03","MO","MOBOT","2837296","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","Nelson A. Rosa","Rosa 3073","1979","2","7","South America","Brazil",NA,NA,"T.F. de Roraima, fazenda Canada margem direita do rio Uraricuera, campo alagado temporariamente.",NA,NA,NA,NA,NA,NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2009-06-24 18:35:00-03","MO","MOBOT","2837334","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","Agnes Chase","Chase 8726","1925","3","5","South America","Brazil","Minas Gerais",NA,"Lavras. Wet ground near streamlet.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2009-10-19 20:08:00-02","MO","MOBOT","2837366","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","Agnes Chase","Chase 10644","1930","1","18","South America","Brazil","Minas Gerais",NA,"Pocos de Caldas.",NA,NA,"1100.00000000","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2015-08-10 05:49:00-03","MO","MOBOT","2837464","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","Amaro Macedo","Macedo 1902","1949",NA,NA,"South America","Brazil","Goiás",NA,"Mun. Jataí. Queisada. Grass of field. Humid soil and sandy.",NA,NA,NA,NA,NA,NA,NA,NA,"J.R. Swallen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2008-05-27 22:02:00-03","MO","MOBOT","2838498","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","Timothy J. Killeen","Killeen 1528","1985","11","26","South America","Bolivia","Santa Cruz","Nuflo de Chavez","Rancho Coralitos and bald granitic dome near Zapoco, 90 km SE of Concepción. Rolling plain of precambrian shield; mosaic of semideciduous forest, wooded savanna and savanna wetland.","-61.66666","-16.5","400.00000000","550.00000000",NA,NA,NA,NA,"T. Killeen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2008-05-27 22:02:00-03","MO","MOBOT","2838567","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","Timothy J. Killeen","Killeen 624","1984","12","22","South America","Bolivia","Santa Cruz","Nuflo de Chavez","1 km SW of Concepción on road to Santa Cruz. Mosiac of semideciduous forest, wooded savanna, & savanna wetlands.","-62","-16.16666","500.00000000",NA,NA,NA,NA,NA,"T. Killeen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2008-05-27 22:02:00-03","MO","MOBOT","2838588","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","Timothy J. Killeen","Killeen 623","1984","12","5","South America","Bolivia","Santa Cruz","Nuflo de Chavez","Concepción, 2 km west of town. Eroded tertiary planation surface with broad valleys; mosaic of forest, wooded savanna and savanna wetlands.","-62","-16.16666","500.00000000",NA,NA,NA,NA,NA,"T. Killeen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2008-05-27 22:02:00-03","MO","MOBOT","2838613","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","Timothy J. Killeen","Killeen 1592","1986","1","11","South America","Bolivia","Santa Cruz","Nuflo de Chavez","Est. San Josecito 5 km NE of Concepción. Eroded tertiary planation surface overlying precambrian shield; mosaic od semideciduous forest, wooded savanna and savanna wetland.","-62.08333","-16.05","500.00000000",NA,NA,NA,NA,NA,"T. Killeen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2008-05-27 22:02:00-03","MO","MOBOT","2838669","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","Timothy J. Killeen","Killeen 1789","1986","2","15","South America","Bolivia","Santa Cruz","Nuflo de Chavez","Est. Las Madres, curiche near front gate, 9 km N of Concepción. Eroded tertiary planation surface overlying precambrian shield; mosaic of semi-deciduous forest, wooded savanna and savanna marsh.","-62","-16","500.00000000",NA,NA,NA,NA,NA,"T. Killeen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2008-05-27 22:02:00-03","MO","MOBOT","2838740","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","Timothy J. Killeen","Killeen 2287","1987","1","8","South America","Bolivia","Santa Cruz","Nuflo de Chavez","Est. Salta, 10 km S of Concepción. Eroded tertiary planation surface overlying precambrian shield; mosaic of semideciduous forest, wooded savanna and savanna wetland.","-62","-16.21666","500.00000000",NA,NA,NA,NA,NA,"T. Killeen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2008-05-27 22:02:00-03","MO","MOBOT","2839829","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","Tarciso S. Filgueiras","Filgueiras 1913","1989",NA,NA,"South America","Brazil","Minas Gerais",NA,"Mun. de Formoso; Parque Nacional Grande Sertão Veredas; vereda próximo ao Rio Preto.","-45.76666","-15.13333",NA,NA,NA,NA,NA,NA,"T.S. Filgueiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2008-06-06 03:32:00-03","MO","MOBOT","3449689","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","Tarciso S. Filgueiras|J.M. Felfili|N.R. Nogueira|E. Cardoso","Filgueiras 3582","1999","6","8","South America","Brazil","Minas Gerais",NA,"Mpio. de Formoso. Parque Nacional Grande Sertão Veredas - (PNGSV)","-45.80361","-15.11944",NA,NA,NA,NA,NA,NA,"Gerrit Davidse, 2007 (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2014-11-12 05:41:00-02","MO","MOBOT","3449694","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","R. Rodrigues da Silva|Tarciso S. Filgueiras|F.C.A. Oliveira","Rodrigues da Silva 299","1999","4","30","South America","Brazil","Minas Gerais",NA,"Parque Nacional Grande Sertão Veredas; margem de lagoa","-45.88527","-15.31111",NA,NA,NA,NA,NA,NA,"Gerrit Davidse, 2007 (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2015-04-09 11:39:00-03","MO","MOBOT","966831","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","René Guillén V.|R. Choré","Guillén Villarroel 3190","1995","2","13","South America","Bolivia","Santa Cruz","Velasco","Reserva ecológica El Refugio, a 3 hrs sobre el camino a Los Fierros hacia la serranía de Huanchaca, en Puerto Pasto. Pampa Termitera.","-60.9630556","-14.7447222","180.00000000",NA,NA,NA,NA,NA,"Gerrit Davidse, 2007 (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA
"118","2011-10-19 04:54:00-02","MO","MOBOT","215330","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Manisuris","aurita","Manisuris aurita","(Steud.) Kuntze","Otto Huber|Julio Cerda","Huber 1439",NA,NA,NA,"South America","Venezuela","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2008-05-27 22:02:00-03","MO","MOBOT","215341","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Manisuris","aurita","Manisuris aurita","(Steud.) Kuntze","Otto Huber|Gerrit Davidse","Huber 1744",NA,NA,NA,"South America","Venezuela","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2008-05-27 22:02:00-03","MO","MOBOT","215352","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Manisuris","aurita","Manisuris aurita","(Steud.) Kuntze","Bassett Maguire|et al.","Maguire 31627",NA,NA,NA,"South America","Venezuela","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2008-05-27 22:02:00-03","MO","MOBOT","215363","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Manisuris","aurita","Manisuris aurita","(Steud.) Kuntze","Julian A. Steyermark","Steyermark 88769",NA,NA,NA,"South America","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2008-05-27 22:02:00-03","MO","MOBOT","215374","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Manisuris","aurita","Manisuris aurita","(Steud.) Kuntze","Julian A. Steyermark","Steyermark 88757",NA,NA,NA,"South America","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2011-06-08 17:15:00-03","MO","MOBOT","2962104","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Manisuris","aurita","Manisuris aurita","(Steud.) Kuntze","José Steinbach","Steinbach G. 6773b",NA,NA,NA,"South America","Bolivia","Santa Cruz","Sara","Buena Vista","-63.66666","-17.45",NA,NA,NA,NA,NA,NA,"Foster's catalog note file",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2008-05-27 22:02:00-03","MO","MOBOT","2962108","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Manisuris","aurita","Manisuris aurita","(Steud.) Kuntze","White, Jean","White 1221",NA,NA,NA,"South America","Bolivia",NA,NA,"Reyes",NA,NA,NA,NA,NA,NA,NA,NA,"Foster's catalog note file",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2016-11-15 05:15:00-02","MO","MOBOT","2253096","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","Antonio C. Krapovickas|et al.","Krapovickas 24670","1974","3","31","South America","Argentina","Corrientes","San Miguel","6 km SW de San Miguel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-06-28 10:43:00-03","MO","MOBOT","2519546","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","Benedict (Benjamin) Balansa","Balansa 2975","1881",NA,NA,"South America","Paraguay","Paraguarí",NA,"Cerro San Tomás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"127","2020-08-01 18:19:42-03","UNESP-IBILCE","SJRP","03339","PreservedSpecimen","Plantae","Tracheophyta","Poales","Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","Christopher C. Campbell",NA,NA,NA,NA,"América do Sul","Brasil","Minas Gerais","Campanha","arredores","-45.4006004333496","-21.8360996246338",NA,NA,NA,NA,NA,NA,"H. Longhi-Wagner",NA,NA,NA,"Liliopsida",NA,NA,NA,NA,"18981","auto",NA,NA
"128","2020-08-01 18:19:42-03","UNESP-IBILCE","SJRP","04359","PreservedSpecimen","Plantae","Tracheophyta","Poales","Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","Christopher C. Campbell",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","São José do Rio Preto","arredores","-49.3699989318848","-20.8199996948242",NA,NA,NA,NA,NA,NA,"H. Longhi-Wagner",NA,NA,NA,"Liliopsida",NA,NA,NA,NA,"20305","auto",NA,NA
"129","2018-02-21 09:34:02-03","UNIOESTE","UNOP","6038","S","Plantae",NA,NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","Kozera, C.; Kersten, R.; Kersten, R.","2193","2005","06","03",NA,"Brasil","Paraná","Balsa Nova","Ponte dos Arcos","-49.6356010437012","-25.5839004516602",NA,NA,NA,"Herbácea cespitosa em área de várzea.",NA,NA,"Kozera, C.","2008",NA,NA,NA,NA,NA,NA,NA,"27346","auto",NA,NA
"130","2020-08-31 09:21:10-03","INPA","INPA","119883","S","Plantae","Monocotyledon","Poales","Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A.Camus","Plowman, T","8376","1980","02","04","Southern America","Brasil","Goiás","Presidente Kennedy","Road from highway BR 153 to Itaporã, 12 Km west of village of Presidente Kennedy. Fazenda Primavera along Ribeirão Feinho; in open marshy grassland in cerrado.","-48.616667","-3.416667","400","500",NA,NA,"INPA0119883","INPA0119883 INPA0119883_e","Gibertoni, TB; Gomes-Silva, AC","2012",NA,NA,NA,NA,"-48.616667","-3.416667",NA,NA,NA,NA,NA
"131","2020-08-31 09:21:22-03","INPA","INPA","2445","S","Plantae","Monocotyledon","Poales","Poaceae","Manisuris","aurita","Manisuris aurita","(Steud.) Henr.","Pires, JM","2387","1950","05","28","Southern America","Brasil","Goiás",NA,"Varedão do Relâmpago, duas léguas de Carolina.","-47.755111","-7.573944",NA,NA,NA,NA,"INPA0002445","INPA0002445 INPA0002445_e","Gibertoni, TB; Gomes-Silva, AC","2012",NA,NA,NA,NA,"-47.755111","-7.573944",NA,NA,NA,NA,NA
"132","2020-08-31 09:21:24-03","INPA","INPA","152459","S","Plantae","Monocotyledon","Poales","Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","Hopkins, MJG","859","1986","06","19","Southern America","Brasil","Roraima","Alto Alegre","Ilha de Maracá. SEMA Estação., Ilha de Maracá. SEMA Estação. Damp open marsh in front of Estação","-61.333333","3.366667",NA,NA,NA,NA,"INPA0152459","INPA0152459 INPA0152459_e","Prance, GT","2014","06",NA,NA,NA,"-61.333333","3.366667",NA,NA,NA,NA,NA
"133","2018-10-09 16:32:04-03","UFLA","ESAL","398","S","Plantae",NA,NA,"Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","Black","293-B",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras",NA,"-44.999444","-21.245278",NA,NA,NA,"; ; ;",NA,NA,"A. G. Burman",NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA
"134","2020-09-12 05:00:02-03","US","US","3125216","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","J. Donselaar","3626","1966","8","27","South America - Neotropics","Suriname",NA,NA,"Sipaliwini Savanna","-56.03","2.1",NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"135","2020-09-12 05:00:02-03","US","US","1914585","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","H. Rombouts","395 L","1936","1","20","South America - Neotropics","Suriname",NA,NA,"Upper Sipaliwini R.",NA,NA,NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"136","2020-09-12 05:00:02-03","US","US","2898322","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","R. Goodland","1034","1963","10","19","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"Rupununi Northern Savanna, Kumu Head",NA,NA,"107",NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"137","2020-09-12 05:00:02-03","US","US","3058477","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","G. Davidse & O. Huber","15012","1978","4","13","South America - Neotropics","Venezuela","Amazonas","Atures","Puerto Ayacucho, 8 km S of, Estación de Piscicultura de Puerto Ayacucho, Río Orinoco","-67.61","5.6","85",NA,NA,NA,NA,NA,"Davidse, G.",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"138","2020-09-12 05:00:02-03","US","US","3125219","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","J. Hoock & -. Dirver","s.n.","1955","11","28","South America - Neotropics","French Guiana",NA,NA,"Kourou","-52.65","5.15",NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"139","2020-09-12 05:00:02-03","US","US","3159225","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","J. Hoock","370","1957","2","22","South America - Neotropics","French Guiana",NA,NA,"Route de Kourou, 11 km, sud de la route","-52.36","4.91",NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"140","2020-09-12 05:00:02-03","US","US","1447020","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","A. J. de Sampaio","s.n.","1928","12",NA,"South America - Neotropics","Brazil","Pará",NA,"Serra de Tumuc-Humac via Río Cuminá. Pará: Río Chuminá Campos Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"141","2020-09-12 05:00:02-03","US","US","3655066","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","G. A. Aymard & R. Schargel","9623","1986","11",NA,"South America - Neotropics","Venezuela","Apure","Pedro Camejo","Adyacentes a las Galeras del Cinaruco","-67.27","6.65","80",NA,NA,NA,NA,NA,"Ramia, M.",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"142","2020-09-12 05:00:02-03","US","US","2463141","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","B. Maguire, J. P. Schulz, T. R. Soderstrom & N. H. Holmgren","53944","1963","6","30","South America - Neotropics","Suriname",NA,NA,"Kayser Airstrip, Zuid R., 45 km above confl. with Lucie R., Wilhelmina Gebergte","-56.46","3.1","270",NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"143","2020-09-12 05:00:02-03","US","US","3159222","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","J. Hoock","367","1955","11","28","South America - Neotropics","French Guiana",NA,NA,"Route de Kourou, 13 km, 500 m avant restaurant",NA,NA,NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"144","2020-09-12 05:00:02-03","US","US","3159223","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","J. Hoock","368","1958","7","25","South America - Neotropics","French Guiana",NA,NA,"Route de Kourou, km 21-22",NA,NA,NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"145","2020-09-12 05:00:02-03","US","US","3159224","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","J. Hoock","369","1957","2","9","South America - Neotropics","French Guiana",NA,NA,"Route de Kourou, 23 km",NA,NA,NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"146","2020-09-12 05:00:02-03","US","US","3159001","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Coelorachis","aurita","Coelorachis aurita","(Steud.) A. Camus","J. Hoock","943","1956","8","11","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"Rupununi, Savane Mission Bonfino","-59.8","3.33",NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"147","2020-09-02 16:36:51-03","Cenargen","CEN","67411","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","Glocimar Pereira-Silva","11152","2006","11","28",NA,"Brasil","GO","CAVALCANTE","Estrada Rio Trairas/ Rio Custódio, km 2.","-48.144166","-13.280555","280","280","Exsicatas","Área de influência indireta.","CEN00067411","CEN00067411","J. F. M. Valls","2011","02",NA,NA,NA,"-48.144166","-13.280555",NA,NA,NA,"4",NA
"148","2020-09-02 16:36:51-03","Cenargen","CEN","24778","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","Regina Célia Oliveira","282","1994","11","01",NA,"Brasil","BA","CORRENTINA","Vereda do Alegre, proximo ao Corregho do Alegre","-44.666666","-13.333333","600","600","Exsicatas",NA,"CEN00024778","CEN00024778","J. F. M. Valls","2014","03",NA,NA,NA,"-44.666666","-13.333333",NA,NA,NA,"1",NA
"149","2020-09-02 16:36:51-03","Cenargen","CEN","70302","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Mnesithea","aurita","Mnesithea aurita","(Steud.) de Koning & Sosef","José Francisco Montenegro Valls","9191","1985","10","16",NA,"Brasil","MS","CORUMBA","Fazenda Campo Dora, em local a 6,2 km a W da sede, em direção à fazenda São José.","-56.716666","-18.916666","100","100","Exsicatas",NA,"CEN00070302","CEN00070302","J. F. M. Valls","2014","03",NA,NA,NA,"-56.716666","-18.916666",NA,NA,NA,"2",NA
