"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","previousCatalogNumber","individualCount","typeStatus","fieldNumber"
"355","2019-11-13 11:20:57-03","USP","SPF","61341","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.","Souza, VC","Souza, VC","1987","10","09","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00061341","SPF00061341","1987","10",NA,"1052",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"356","2019-11-13 11:20:57-03","USP","SPF","61387","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.","Souza, VC","Honda, S","1987","02","10","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00061387","SPF00061387","1987","10",NA,"829",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"357","2019-11-13 11:20:57-03","USP","SPF","61780","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.","Souza, VC","Souza, VC","1987","10","02","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00061780","SPF00061780","1987","12",NA,"1026",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"358","2019-11-13 11:20:57-03","USP","SPF","79649","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.","Serrano, MIP","Villaça, C","1990","05","04","Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00079649","SPF00079649",NA,NA,NA,"11",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"359","2019-11-13 11:20:57-03","USP","SPF","89353","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.","Groppo, M","Buono, F","1994","07","15","Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00089353","SPF00089353",NA,NA,NA,"s.n.",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"360","2019-11-13 11:20:57-03","USP","SPF","79543","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.","Serrano, MIP","Costa, MP","1990","04",NA,"Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00079543","SPF00079543",NA,NA,NA,"5",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"361","2019-11-13 11:20:57-03","USP","SPF","79541","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.","Serrano, MIP","Sekiya, CM","1990","03","21","Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00079541","SPF00079541","1990","04",NA,"1",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"362","2019-11-13 11:20:57-03","USP","SPF","79540","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.","Serrano, MIP","Oliveira, AA","1990","04","04","Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00079540","SPF00079540","1990","05",NA,"32",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"363","2021-03-15 18:27:32-03","USP","SPF","228643","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.","Antar, GM; Drew, BT","Bittar, PB","2014","01","29","Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira, Instituto de Biociências. Jardim do Sobre-as-Ondas.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Folhas verdes. Flores vermelhas, filetes vermelhos a brancos. Caule verde.; Jardim heterogênio com representações de diversos biomas e plantas nativas e exóticas.","SPF00228643","SPF00228643","2019","03",NA,"6",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"364","2019-11-13 11:20:57-03","USP","SPF","61194","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.","Anônimo","Honda, S","1986","07","17","Brasil","São Paulo","São Paulo","Viveiro Manequinho Lopes","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00061194","SPF00061194",NA,NA,NA,"775",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"365","2014-04-04 18:27:37-03","PNFM","IRAI","7211","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Ristow, R.","Arruda, C.J.","2012","12","02","Brasil","Paraná","Palmeira","Centro","-49.998639","-25.419694","-49.998639","-25.419694","865","865",NA,"IRAI00007211",NA,"2013","02","18","226","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2014-04-04 18:27:37-03","PNFM","IRAI","210","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Cordeiro, J.; Barbosa, E.","Gerber, E.","2007","10","10","Brasil","Paraná","Curitiba","Centro Cívico",NA,NA,NA,NA,NA,NA,NA,"IRAI00000210",NA,"2008","01","01","007","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2014-04-04 18:27:37-03","PNFM","IRAI","6208","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Cordeiro, J.","Homcznski, I.","2009","07","21","Brasil","Santa Catarina","Porto União","Jardim Bela Vista","-51.064806","-26.261028","-51.064806","-26.261028","750","750",NA,"IRAI00006208",NA,"2011","01","01","41","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2014-04-04 18:27:37-03","PNFM","IRAI","1504","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Grabias, J.","Grabias, J.","2009","05","24","Brasil","Paraná","Curitiba","Uberaba",NA,NA,NA,NA,NA,NA,"Subarbusto, flor vermelha","IRAI00001504",NA,"2009","01","01","003","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2014-04-04 18:27:37-03","PNFM","IRAI","1984","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Ristow, R.","Kuchler, R.M.","2010","03","10","Brasil","Paraná","Curitiba","Boa Vista","-49.246389","-25.376111","-49.246389","-25.376111",NA,NA,"Herbácea, 25 cm, flor vermelha, ornamental, cultivada","IRAI00001984",NA,"2010","01","01","175","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2014-04-04 18:27:37-03","PNFM","IRAI","1506","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Ristow, R.","Janke, A.R.","2009","05","30","Brasil","Paraná","Curitiba","Polícia Federal, Santa Cândida",NA,NA,NA,NA,NA,NA,"Arbusto, flor vermelha","IRAI00001506",NA,"2009","01","01","006","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2014-04-04 18:27:37-03","PNFM","IRAI","429","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Cordeiro, J.; Lozano, E.D.","Ristow, R.","2008","08","24","Brasil","Paraná","Colombo","Casa do Rony, Jardim Mediterrâneo","-49.22275","-25.332333","-49.22275","-25.332333",NA,NA,"Herbácea, aproximadamente 1 m, flores vermelhas, apreciada por beija-flores. Área urbana","IRAI00000429",NA,"2009","01","01","025","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2014-04-04 18:27:37-03","PNFM","IRAI","779","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Ristow, R.","Miranda, A.C.L.","2009","08","08","Brasil","Paraná","Colombo","Casa do Rony, Jardim Mediterrâneo","-49.22275","-25.332333","-49.22275","-25.332333",NA,NA,"Herbácea, aproximadamente 1.5 m, inflorescência vermelha. Área urbana","IRAI00000779",NA,"2009","01","01","089","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2014-04-04 18:27:37-03","PNFM","IRAI","3436","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Dunaiski Jr, A.","Dunaiski Jr, A.","2009","08","26","Brasil","Paraná","Piraquara","Mananciais da Serra",NA,NA,NA,NA,NA,NA,"Erva, 70 cm, flor vermelha","IRAI00003436",NA,"2009","08",NA,"3793","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2014-04-04 18:27:37-03","PNFM","IRAI","2021","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Ristow, R.","Kuchler, R.M.","2010","04","19","Brasil","Paraná","Curitiba","Boa Vista","-49.246389","-25.376111","-49.246389","-25.376111",NA,NA,"Herbácea, 70 cm, flor vermelha, terreno baldio","IRAI00002021",NA,"2010","01","01","213","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2014-04-04 18:27:37-03","PNFM","IRAI","410","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Cordeiro, J.; Lozano, E.D.","Rauth, V.M.","2008","09","07","Brasil","Paraná","Curitiba","Condomínio Augusta VIII, Campo Comprido",NA,NA,NA,NA,NA,NA,"Herbácea, flores vermelhas, ornamental","IRAI00000410",NA,"2009","01","01","036","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2014-04-04 18:27:37-03","PNFM","IRAI","3140","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Ristow, R.","Silva, R.A.p.G.","2010","11","11","Brasil","Paraná","Pinhais","Área 1, Parque Newton Freire Maia, Jardim Boa Vista","-49.122306","-25.3815","-49.122306","-25.3815",NA,NA,"Herbácea, flor vermelha, cultivada","IRAI00003140",NA,"2010","01","01","013","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2019-10-07 09:16:35-03","UEFS","HUEFS","2764","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.",NA,"Lôbo, C.M.B.","1983","07","25","Brasil","Bahia","Feira de Santana",NA,"-38.9667015075684","-12.2666997909546",NA,NA,NA,NA,NA,"HUEFS0002764","HUEFS0002764",NA,NA,NA,"76","Angiospermae","Lamiales",NA,NA,"46325","auto","Asteranae",NA,NA,NA,NA,NA,NA
"378","2019-10-07 09:16:35-03","UEFS","HUEFS","197928","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.","R.J.F.Garcia","Francisco, K.P.","2008","10","17","Brasil","São Paulo","São Paulo","Jardim Tapera - Projeto Alagado (NGD - Sul/ SVMA).","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"HUEFS0197928","HUEFS0197928",NA,NA,NA,"55","Angiospermae","Lamiales",NA,NA,"53584","auto","Asteranae",NA,NA,NA,NA,NA,NA
"379","2019-10-07 09:16:35-03","UEFS","HUEFS","27014","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.",NA,"Novelino, R.F.","1992","02","10","Brasil","Minas Gerais","Juiz de Fora","Morro do Cristo - Clube do Papo.","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,NA,"HUEFS0027014","HUEFS0027014",NA,NA,NA,"CESJ25933","Angiospermae","Lamiales",NA,NA,"36144","auto","Asteranae",NA,NA,NA,NA,NA,NA
"380","2019-10-07 09:16:35-03","UEFS","HUEFS","63367","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.","E.P.Santos","Pivari, M.O.D.","2000","11","22","Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador.","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,NA,"HUEFS0063367","HUEFS0063367","2010","07",NA,"CESJ34607","Angiospermae","Lamiales",NA,NA,"36144","auto","Asteranae",NA,NA,NA,NA,NA,NA
"381","2019-07-09 13:22:33-03","F","FMNH-SEEDPLANTS","V0055864F","PreservedSpecimen","Plantae","Euphorbiaceae","Amanoa","brasiliensis","Amanoa brasiliensis",NA,NA,"C. Gaudichaud",NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0055864F","V0055864F_01",NA,NA,NA,"959","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Isosyntype",NA
"382","2019-07-09 13:24:35-03","F","FMNH-SEEDPLANTS","V0194217F","PreservedSpecimen","Plantae","Euphorbiaceae","Gonatogyne","brasiliensis","Gonatogyne brasiliensis",NA,"RRC ID Flag","I. Cordeiro",NA,NA,NA,"Brazil","São Paulo",NA,NA,"-49","-22",NA,NA,NA,NA,NA,"V0194217F","V0194217F_01 V0194217F_02",NA,NA,NA,"1319","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"1393"
"383","2019-07-09 13:28:14-03","F","FMNH-SEEDPLANTS","V0194218F","PreservedSpecimen","Plantae","Euphorbiaceae","Gonatogyne","brasiliensis","Gonatogyne brasiliensis",NA,NA,"I. Cordeiro","1994","5","14","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0194218F","V0194218F_01",NA,NA,NA,"1394","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"384","2015-03-07 08:37:29-03","F","FMNH-SEEDPLANTS","V0220214F","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0220214F","V0220214F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"385","2019-06-11 13:51:21-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens",NA,"RRC ID Flag","O. T. de Aguiar","1982","7","23","Brazil","São Paulo",NA,NA,"-49","-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7342","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"7342"
"386","2018-05-14 16:53:05-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens",NA,"RRC ID Flag","F. Marin","1949","7","28","Peru","Cuzco",NA,NA,"-72.5","-12.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1595","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"1595"
"387","2015-03-07 08:48:30-03","F","FMNH-SEEDPLANTS","V0145804F","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0145804F","V0145804F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"388","2015-03-07 08:48:30-03","F","FMNH-SEEDPLANTS","V0145802F","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0145802F","V0145802F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"389","2016-11-07 11:56:45-02","F","FMNH-SEEDPLANTS","V0145805F","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens",NA,NA,"Bro. R. H. Apolinar","1938","12",NA,"Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,"V0145805F","V0145805F_01",NA,NA,NA,"323","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"390","2015-03-07 08:48:30-03","F","FMNH-SEEDPLANTS","V0145806F","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens",NA,NA,NA,NA,NA,NA,"Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,"V0145806F","V0145806F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"391","2016-11-07 11:57:22-02","F","FMNH-SEEDPLANTS","V0145807F","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens",NA,NA,"Bro. R. H. Apolinar","1935","12",NA,"Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,"V0145807F","V0145807F_01",NA,NA,NA,"340","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"392","2015-03-07 08:37:29-03","F","FMNH-SEEDPLANTS","V0220215F","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens",NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0220215F","V0220215F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"393","2016-11-07 11:58:27-02","F","FMNH-SEEDPLANTS","V0145803F","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens",NA,NA,"M. de Garganta","1944","4","1","Colombia","Norte de Santander",NA,NA,"-73","8",NA,NA,NA,NA,NA,"V0145803F","V0145803F_01",NA,NA,NA,"787","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"394","2015-03-07 08:48:30-03","F","FMNH-SEEDPLANTS","V0145801F","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens",NA,NA,NA,NA,NA,NA,"Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,"V0145801F","V0145801F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"395","2019-09-04 18:50:12-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Savia","brasiliensis","Savia brasiliensis",NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"468","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Type [status unknown]",NA
"396","2019-01-25 15:44:15-02","IAC","IAC","22430","S","Plantae","Phyllanthaceae","Gonatogyne","brasiliensis","Gonatogyne brasiliensis","(Baill.) Müll.Arg.","I. Cordeiro","A. Daniel","1971","06","10","Brasil","São Paulo","Campinas","Bosque dos Jequitibás","-47.042331","-22.801017","-47.042331","-22.801017",NA,NA,NA,NA,NA,"2004","04","10","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2019-01-25 15:35:47-02","IAC","IAC","40683","S","Plantae","Phyllanthaceae","Gonatogyne","brasiliensis","Gonatogyne brasiliensis","Müll.Arg.","I. Cordeiro","F.C. Hoehne","1932","06","16","Brasil","São Paulo","São Paulo",NA,"-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,"Nativa no Jardim botânico",NA,NA,"1999","10","20","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2019-01-25 15:41:43-02","IAC","IAC","1012","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Nees","C.C. Epling","J. Santoro","1937","10","22","Brasil","São Paulo","Campinas","IAC","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,"Nome popular: pé-de-chumbo, cardeal-do-Brasil, sangue-de-Adão, cardeal",NA,NA,"1940","09","22","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2019-01-25 15:35:12-02","IAC","IAC","39717","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Nees","M. Carmo","M. Carmo","1981","07","03","Brasil","São Paulo","Campinas","Instituto Biológico, jardim da sede","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,"obtida do IZ",NA,NA,"1981","07","03","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2019-01-25 15:41:43-02","IAC","IAC","7622","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Nees","J. Santoro","J. Santoro","1944","09","15","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, campo experimental","-47.077171","-22.870251","-47.077171","-22.870251",NA,NA,"Nome popular: sangue-de-Adão, pé-de-chumbo, cardeal",NA,NA,"1944","09","15","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2020-07-23 12:06:19-03","CEPLAC","CEPEC","66118","PreservedSpecimen","Plantae","Euphorbiaceae","Gonatogyne","brasiliensis","Gonatogyne brasiliensis",NA,"I. Cordeiro","I. Cordeiro","1994","04","01","Brasil","São Paulo","SÃO PAULO","Parque do Estado, Instituto de Botânica, trilha da mata junto do Herbario.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1384",NA,NA,NA,NA,"53584","auto",NA,NA,"30/12/1994",NA,NA,NA,NA
"402","2020-07-23 12:09:17-03","CEPLAC","CEPEC","11675","PreservedSpecimen","Plantae","Labiatae","Salvia","splendens","Salvia splendens",NA,"R. M. Harley","L. A. Mattos-Silva","1975","01","01","Brasil","Bahia","ILHÉUS","Quadra C' do CEPEC (Corumba).","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11",NA,NA,NA,NA,"61245","auto",NA,NA,"30/09/1978",NA,NA,NA,NA
"403","2019-04-02 09:32:09-03","URICER","HPBR","502","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Ker Gawl",NA,"VANZO,A.","1985","08","08","Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,"HPBR000502",NA,NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,"2",NA,NA
"404","2021-01-12 11:51:12-03","URICER","HPBR","9795","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Ker-Gaul",NA,"DIAS,F.","2006","04","10","Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,"HPBR009795",NA,NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,"1",NA,NA
"405","2019-11-12 17:14:56-03","URICER","HPBR","3612","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Ker-Gawl.","DALAVALE,L.","DORS,E.","1987","11","01","Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"1,5m de altura,flor vermelha.","HPBR003612",NA,NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,"1",NA,NA
"406","2019-04-02 09:32:09-03","URICER","HPBR","10812","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Ker-gawl","DACROCE,C.F.","DACROSE,C.F.","2006","10","16","Brasil","RS","Jacutinga",NA,"-52.5349998474121","-27.7289009094238",NA,NA,NA,NA,NA,"HPBR010812",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19392","auto",NA,NA,NA,NA,"2",NA,NA
"407","2019-04-02 09:32:09-03","URICER","HPBR","5598","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens",NA,NA,"FIABANE,N.","1991","05","25","Brasil","RS","Três Arroios",NA,"-52.1488990783691","-27.4981002807617",NA,NA,NA,NA,NA,"HPBR005598",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12633","auto",NA,NA,NA,NA,"1",NA,NA
"408","2013-02-07 10:18:43-02","UMC","HUMC","511","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens",NA,NA,"Mittelstaedt, C.A.","2004","11","21","Brazil","São Paulo","São Paulo","Horto Florestal, Parque Horto Florestal","-46.63","-23.54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,"Southern America",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"409","2013-02-07 10:18:43-02","UMC","HUMC","521","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens",NA,NA,"Utida, G.","2004","11","19","Brazil","São Paulo","Poá","Jardim Medina Rua Francisco Romero Ramos.","-46.34","-23.52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01",NA,NA,"Southern America",NA,"5978","auto",NA,NA,NA,NA,NA,NA,NA
"410","2019-02-27 14:02:14-03","UFSJ","HUFSJ","365","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.",NA,"Ivanicska, M",NA,NA,NA,"Brasil","Minas Gerais","Tiradentes","Praça da Rodoviária","-44.1781005859375","-21.1103000640869",NA,NA,NA,NA,"Planta herbácea, sem cheiro, com coloração avermelhada e com altura aproximada de 1m.","HUFSJ000365",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"10355","auto",NA,NA,NA,NA,NA,NA,NA
"411","2019-07-02 15:55:31-03","UEM","HUEM","10165","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.",NA,"s.c.","2002","11","06","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbusto ereto 30-80cm de alt.; folhas ovaladas e denteadas; flores vermelhas","HUEM000004820","HUEM000004820",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
