"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","county","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount"
"253","2020-09-12 05:00:02-03","US","US","3198667","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Angelphytum","arnottii","Angelphytum arnottii",NA,"E. M. Zardini, N. Soria & M. Ortíz","4162","1988","1","7","South America","Paraguay","Amambay","Amambay: Parque Nacional Cerro Cora, Cerrado en limite Oeste del Parque",NA,NA,NA,NA,"US01777965",NA,"(Baker) H. Rob.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"254","2020-09-12 05:00:02-03","US","US","3075307","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Angelphytum","arnottii","Angelphytum arnottii",NA,"E. Bordas","4056","1987","1","22","South America","Paraguay","Cordillera","Caacupe, Barrio Kennedy, Department Cordillera",NA,NA,NA,NA,"US01777957",NA,"(Baker) H. Rob.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"255","2020-09-12 05:00:02-03","US","US","3471394","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Angelphytum","arnottii","Angelphytum arnottii",NA,"G. Hatschbach, M. M. Hatschbach & E. L. Barbosa","76989","2004","3","13","South America - Neotropics","Brazil","Mato Grosso do Sul","Rodovia Bela Vista a Caracol, km 5-10 (Mun. Bela Vista), Mato Grosso do Sul",NA,NA,NA,NA,"US01777976","US01777976_01","(Baker) H. Rob.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"256","2020-09-12 05:00:02-03","US","US","1344213","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Angelphytum","arnottii","Angelphytum arnottii",NA,"W. G. F. Herter","1020","1927","11",NA,"South America","Uruguay","Rio Negro","Dep. de Rio Negro, Ofir",NA,NA,NA,NA,"US01777997",NA,"(Baker) H. Rob.",NA,"50",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"257","2020-09-12 05:00:02-03","US","US","3364501","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Angelphytum","arnottii","Angelphytum arnottii",NA,"C. L. Cristóbal, D. C. Wasshausen & V. Maruñak","2288","1993","9","26","South America","Argentina","Corrientes","Corrientes, Dep. Ituzaingo, Ruta 12, Ea. Santa Ana Nu, 10 Km W de Villa Olivari",NA,NA,NA,NA,"US01777999",NA,"(Baker) H. Rob.",NA,"50",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"258","2020-09-12 05:00:02-03","US","US","3409397","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Angelphytum","arnottii","Angelphytum arnottii",NA,"E. M. Zardini & J. Villate","46179","1997","1","20","South America","Paraguay","Itapua","Itapua, Isla Yacyreta, Collecting area 100 square m.","-56.7506","-27.4453",NA,NA,"US01777962",NA,"(Baker) H. Rob.",NA,"210",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"259","2020-09-12 05:00:02-03","US","US","3387771","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Angelphytum","arnottii","Angelphytum arnottii",NA,"E. M. Zardini & L. Guerrero","49133","1998","7","24","South America","Paraguay","Caaguazu","Caaguazu, Near J. E. Estigarribia, Cerrado scrub, collecting area around one hectare of remove soil","-55.8203","-25.4069",NA,NA,"US01777980",NA,"(Baker) H. Rob.",NA,"400",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"260","2020-09-12 05:00:02-03","US","US","3031797","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Angelphytum","arnottii","Angelphytum arnottii",NA,"G. Hatschbach & P. Ravenna","23089","1969","12","4","South America","Brazil","Paraná","Posto Agro-Pecuario (mun. Guarapuaya) Parana",NA,NA,NA,NA,"US01778004","US01778004_01","(Baker) H. Rob.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"261","2020-09-12 05:00:02-03","US","US","2170050","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Angelphytum","arnottii","Angelphytum arnottii",NA,"T. Pederson","1381","1951","12","11","South America","Argentina","Corrientes","Estancia Santa Teresa , Dep. Mburucuya, Prov. Corrientes",NA,NA,NA,NA,"US01778000",NA,"(Baker) H. Rob.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"262","2020-09-12 05:00:02-03","US","US","2267282","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Angelphytum","arnottii","Angelphytum arnottii",NA,"A. L. Woolston","936",NA,NA,NA,"South America","Paraguay","Alto Paraguay","Primavera, Alto Paraguay",NA,NA,NA,NA,"US01778009",NA,"(Baker) H. Rob.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"263","2020-09-12 05:00:02-03","US","US","2858992","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Angelphytum","arnottii","Angelphytum arnottii",NA,"G. Hatschbach","46195","1983","2","13","South America - Neotropics","Brazil","Mato Grosso do Sul","Rio Pandui (mun. Amambai) Mato Grosso do Sul",NA,NA,NA,NA,"US01777992","US01777992_01","(Baker) H. Rob.",NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"264","2020-09-12 05:00:02-03","US","US","3429490","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Angelphytum","arnottii","Angelphytum arnottii",NA,"O. S. Ribas & L. B. Pereira","1693","1997","2","10","South America","Brazil","Paraná","Fazenda Araporanga (Mun. Arapoti) Parana",NA,NA,NA,NA,"US01778010","US01778010_01","(Baker) H. Rob.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"265","2020-09-12 05:00:02-03","US","US","3012967","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Angelphytum","arnottii","Angelphytum arnottii",NA,"E. Bordas","1602","1982","6","2","South America","Paraguay","Guaira","Departamento Guaira, Mbocauaty, outskirts",NA,NA,NA,NA,"US01777956",NA,"(Baker) H. Rob.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"266","2020-09-12 05:00:02-03","US","US","3216169","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Angelphytum","arnottii","Angelphytum arnottii",NA,"E. M. Zardini & R. Velázquez","25848","1991","1","12","South America","Paraguay","Caaguazu","Caaguazu, Arroyo Yuquyry-Arroyo Taruma, 4 km N of Arroyo Yuquyry","-55.92","-25.22",NA,NA,"US01777982",NA,"(Baker) H. Rob.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"267","2020-09-12 05:00:02-03","US","US","3450318","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Angelphytum","arnottii","Angelphytum arnottii",NA,"G. Hatschbach, M. M. Hatschbach & E. L. Barbosa","74607","2003","3","11","South America - Neotropics","Brazil","Mato Grosso do Sul","Rod. MS-472, trevo da Rod. BR-267 para Bela Vista, entre km 10-20 (Mun, Bela Vista) Mato Grosso do Sul",NA,NA,NA,NA,"US01777978","US01777978_01","(Baker) H. Rob.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"268","2020-09-12 05:00:02-03","US","US","3450324","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Angelphytum","arnottii","Angelphytum arnottii",NA,"G. Hatschbach","46195","1983","2","13","South America - Neotropics","Brazil","Mato Grosso do Sul","Rio Pandui (Mun. Amambai) Mato Grosso do Sul",NA,NA,NA,NA,"US01777979","US01777979_01","(Baker) H. Rob.",NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"269","2020-09-12 05:00:02-03","US","US","2743259","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Angelphytum","arnottii","Angelphytum arnottii",NA,"L. Smith & R. M. Klein","14917","1965","1","21","South America","Brazil","Paraná","Parana, Mun. Ponta Grosso: High campo, above Rio Tibagi at Rodovia do Cafe","-50","-25.3",NA,NA,"US01778020","US01778020_01","(Baker) H. Rob.",NA,"900",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"270","2020-09-12 05:00:02-03","US","US","1185842","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Angelphytum","arnottii","Angelphytum arnottii",NA,"E. Hassler","12417","1913","12",NA,"South America","Paraguay","Paraguari","Paraguaria Centralis: In regione lacus Ypacaray",NA,NA,NA,NA,"US01777968",NA,"(Baker) H. Rob.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"271","2020-09-12 05:00:02-03","US","US","2251040","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Angelphytum","arnottii","Angelphytum arnottii",NA,"L. Smith & R. Reitz","10030","1957","1","15","South America","Brazil","Santa Catarina","Mun. Lajes: Campo, Morro Pinheiro Seco, 3 km east of Lajes",NA,NA,NA,NA,"US01778006","US01778006_01","(Baker) H. Rob.",NA,"900","950",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"272","2020-09-12 05:00:02-03","US","US","3198687","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Angelphytum","arnottii","Angelphytum arnottii",NA,"E. M. Zardini & R. Velázquez","23686","1990","11","10","South America","Paraguay","Caaguazu","Caaguazu, Arroyo Yhu, Savanna","-55.92","-25.17",NA,NA,"US01777966",NA,"(Baker) H. Rob.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"273","2020-09-12 05:00:02-03","US","US","2743262","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Angelphytum","arnottii","Angelphytum arnottii",NA,"L. Smith, R. M. Klein & G. Hatschbach","14701","1965","1","17","South America","Brazil","Paraná","Mun. Jaquariaiva: Campo, road to Arapoti near boundary","-49.33","-24.13",NA,NA,"US01777993","US01777993_01","(Baker) H. Rob.",NA,"850","1000",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"274","2020-09-12 05:00:02-03","US","US","3299809","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Angelphytum","arnottii","Angelphytum arnottii",NA,"E. M. Zardini & T. Tilleria","33673","1992","11","18","South America","Paraguay","Central","Central, Estero del Ypoa, Villeta, Puerto Guyrati, 7 km S of Villeta","-57.55","-25.57",NA,NA,"US01777963","US01777963_01","(Baker) H. Rob.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"275","2020-09-12 05:00:02-03","US","US","1803468","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Verbesina","arnottii","Verbesina arnottii tomentosa",NA,"E. Hassler","6591",NA,NA,NA,"South America","Paraguay",NA,"Piribebuy.",NA,NA,NA,NA,"US00127912","US00127912_01","Chodat",NA,NA,NA,"tomentosa","Isotype",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"276","2020-09-02 16:21:10-03","Cenargen","CEN","38174","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","arnottii","Dimerostemma arnottii","J. B. Bringel","Marta Dias de Moraes","618","2001","03","27",NA,"Brasil","MS","A 17,6 km do Trevo de Amambai para Coronel Sapucaia.","-55.5292015075684","-23.2716999053955","Exsicatas","Subarbusto com cerca de 1 m de altura, com xilopódio. Doação da Flora do Mato Grosso do Sul.","CEN00038174","CEN00038174","(Baker) M.D.Moraes","CORONEL SAPUCAIA",NA,NA,NA,NA,"2008","10","41350","auto","-5533889.0","-2319583.0",NA,NA,NA,NA,"1"
"277","2014-04-04 18:26:17-03","PNFM","IRAI","5265","S","Plantae","Magnoliophyta",NA,"Asteraceae","Angelphytum","arnottii","Angelphytum arnottii","Cordeiro, J.; Santos, E.L. dos","Ristow, R.","2052","2011","12","29",NA,"Brasil","Paraná","Parque Estadual de Vila Velha","-50.000694","-25.240944",NA,"Herbácea, 40 cm, capítulo e lígulas amarelos. Campo limpo seco","IRAI00005265",NA,"(Baker) H.Rob.","Ponta Grossa","925","925",NA,NA,"2012","05",NA,NA,"-50.000694","-25.240944",NA,NA,NA,NA,NA
"278","2021-03-25 13:51:37-03","UNIVILLE","JOI","10252","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","arnottii","Dimerostemma arnottii","J.M. Nakajima","J.M. Silva; J. Cordeiro & C.B. Poliquesi","6226","2007","11","24",NA,"Brasil","Paraná","Recanto Botuquara","-50.1618995666504","-25.0949993133545",NA,"Flor com capítulo amarelo Habitat: Campo limpo Habito: Xilopodífera","JOI010252","JOI010252","(Baker) M.D.Moraes","Ponta Grossa",NA,NA,NA,NA,"1905","07","46557","auto",NA,NA,NA,NA,"01",NA,NA
"279","2019-10-07 09:11:23-03","UEFS","HUEFS","104623","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Dimerostemma","arnottii","Dimerostemma arnottii","M.Alves","Hatschbach, G.","74671","2003","03","13",NA,"Brasil","Mato Grosso do Sul","Reserva Indígena Cadiéus.","-57.8824996948242","-21.6989002227783",NA,"Solo rochoso.","HUEFS0104623","HUEFS0104623 HUEFS0104623_e1","(Baker) M.D.Moraes","Porto Murtinho",NA,NA,NA,NA,"2018","12","185577","auto",NA,NA,"Asteranae",NA,NA,NA,NA
"280","2019-10-07 09:11:23-03","UEFS","HUEFS","212436","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Dimerostemma","arnottii","Dimerostemma arnottii",NA,"Silva, J.M.","6283","2007","12","19",NA,"Brasil","Paraná","Uvaia.","-50.1618995666504","-25.0949993133545",NA,NA,"HUEFS0212436","HUEFS0212436","(Baker) M.D.Moraes","Ponta Grossa",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,"Asteranae",NA,NA,NA,NA
"281","2019-01-23 12:05:49-02","F","FMNH-SEEDPLANTS","V0076528F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Verbesina","arnottii","Verbesina arnottii tomentosa",NA,"E. Hassler","6591","1900",NA,NA,"South America","Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,"V0076528F","V0076528F_01",NA,NA,NA,NA,"tomentosa","Isotype",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"282","2019-10-03 14:20:29-03","IAC","IAC","41994","S","Plantae",NA,NA,"Asteraceae","Angelphytum","arnottii","Angelphytum arnottii","M. Dematteis","A. Schinini; M. Dematteis & B. Marazzi","35339","2001","03","06",NA,"Argentina","Formosa","estrada 39, 23 km S da cidade",NA,NA,NA,NA,NA,NA,"(Baker) H.Rob.","Ingeniero Juárez",NA,NA,NA,NA,"2001","06",NA,NA,NA,NA,NA,NA,"06",NA,NA
"283","2020-01-27 18:24:16-03","IAC","IAC","42001","S","Plantae",NA,NA,"Asteraceae","Angelphytum","oppositifolium","Angelphytum oppositifolium","C.L. Cristóbal","S.G. Tressens; R. Carnevali; A. Schinini & R.O. Vanni","6587","2000","03","29",NA,"Argentina","Corrientes","Establecimiento Puerto Valle, Shell, CAPSA","-56.39528","-27.619047",NA,"En media loma",NA,NA,"(Saenz) H.Robinson","Ituzaingó",NA,NA,NA,NA,"2000","03",NA,NA,"-56.39528","-27.619047",NA,NA,"29",NA,NA
"284","2019-11-12 16:42:41-03","URICER","HPBR","7924","S","Plantae",NA,NA,"Asteraceae","Angelphytum","arnottii","Angelphytum arnottii",NA,"BUTZKE, A e NODARI, M. J.",NA,"1995","11","16",NA,"Brasil","RS","ESTRADA ENTRE QUATRO IRMÃOS E ERECHIM",NA,NA,NA,"60cm de altura","HPBR007924",NA,"(Baker) H. Rob.","Quatro Irmãos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"285","2020-11-04 17:28:36-03","UEM","HUEM","31772","S","Plantae",NA,NA,"Asteraceae","Dimerostemma","arnottii","Dimerostemma arnottii","Barboza, E","Silva, JM; Bayeri, I; Noguchi, G","9132","2015","11","22",NA,"Brasil","Paraná","PHC Rio Iapó, Fazenda Marumbi","-50.12","-24.737222",NA,"Erva xilopodífera; capítulo amarelo. Estepe gramíneo-lenhosa (campo limpo e pedregoso).","HUEM000014295","HUEM000014295","(Baker) M.D. Moraes","Castro","980","980",NA,NA,"2016","11",NA,NA,"-50.12","-24.737222",NA,NA,"22",NA,NA
"286","2020-11-12 16:58:13-03","UEL","FUEL","45861","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Angelphytum","oppositifolium","Angelphytum oppositifolium","Mondin, C","Mondin, C","2847","2003","11","30",NA,"Brasil","Rio Grande do Sul","RST 453, Km 203,5",NA,NA,NA,NA,NA,NA,"(Saenz) H.Rob.","Lajeado Grande",NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-11-12 16:58:13-03","UEL","FUEL","45862","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Angelphytum","oppositifolium","Angelphytum oppositifolium","Mondin, C","Mondin, C; Magenta, M","2891","2003","01","23",NA,"Brasil","Rio Grande do Sul","Cerro Palomas, Na encosta do cerro.",NA,NA,NA,NA,NA,NA,"(Saenz) H.Rob.","Livramento",NA,NA,NA,NA,"2003","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-11-12 16:58:13-03","UEL","FUEL","45863","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Angelphytum","oppositifolium","Angelphytum oppositifolium","Mondin, C","Mondin, C","2847","2003","11","30",NA,"Brasil","Rio Grande do Sul","RST 453, Km 203,5",NA,NA,NA,NA,NA,NA,"(Saenz) H.Rob.","Lajeado Grande",NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-11-12 16:58:20-03","UEL","FUEL","54959","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Dimerostemma","arnottii","Dimerostemma arnottii","Gaio, J","Gonzatti, F","1388","2014","11","28",NA,"Brasil","Rio Grande do Sul","Próximo à Lagoa das Traíras","-50.186944","-29.868889",NA,NA,"FUEL054959",NA,"(Baker) M.D.Moraes","Osório","6","6",NA,NA,"2015","04",NA,NA,"-50.186944","-29.868889",NA,NA,"01",NA,NA
"290","2020-11-12 16:58:20-03","UEL","FUEL","55424","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Dimerostemma","arnottii","Dimerostemma arnottii","Barboza, E","Silva, JM; Bayeri, I; Noguchi, G","9132","2015","11","22",NA,"Brasil","Paraná","PCH Rio Iapó, Fazenda Marumbi","-50.12","-24.737222",NA,NA,"FUEL055424",NA,"(Baker) M.D.Moraes","Castro","980","980",NA,NA,"2016","11",NA,NA,"-50.12","-24.737222",NA,NA,"22",NA,NA
"291","2020-11-12 16:58:20-03","UEL","FUEL","48106","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Dimerostemma","arnottii","Dimerostemma arnottii",NA,"Silva, JM; Cordeiro, J; Poliquesi, CB","6283","2007","12","19",NA,"Brasil","Paraná","Uvaia, campo graminoso","-50.1618995666504","-25.0949993133545",NA,NA,"FUEL005112",NA,"(Baker) M.D.Moraes","Ponta Grossa",NA,NA,NA,NA,"2017","08","46557","auto",NA,NA,NA,NA,"26",NA,NA
"292","2019-11-01 14:53:09-03","UnB","UB","123326","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Angelphytum","arnottii","Angelphytum arnottii","Robinson, H","Ribas, OS","1754","1997","02","11","Southern America","Brasil","Paraná ","Rio Samambaia","-49.7057991027832","-24.2511005401611",NA,"Capítulo amarelo.; Ereta 1m.; Campo limpo, seco; solo arenoso",NA,NA,"(Baker) H.Rob.","Jaguariaíva",NA,NA,NA,NA,"1997",NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"293","2019-11-01 14:53:09-03","UnB","UB","123327","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Angelphytum","oppositifolium","Angelphytum oppositifolium","Magenta, M","Hatschbach, G","13009","1965","10","14","Southern America","Brasil","Paraná ",NA,"-52.3830986022949","-24.0456008911133",NA,"Capítulos amarelos.; Cerrado",NA,NA,"(Saenz) H.Rob.","Campo Mourão",NA,NA,NA,NA,NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA,NA
"294","2019-11-01 14:53:44-03","UnB","UB","123538","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Dimerostemma","arnottii","Dimerostemma arnottii","Moraes, MD","Lindeman, JC","2489","1966","09","16","Southern America","Brasil","Paraná","Near Vila Velha",NA,NA,NA,"Florets yellow.; Ascending herb.; Campo",NA,NA,"(Baker) M.D. Moraes",NA,NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2019-11-01 14:53:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Dimerostemma","arnottii","Dimerostemma arnottii","Moraes, MD","Arbo, MM; et al.","6052","1993","11","24","Southern America","Argentina",NA,"Dep. Ituzaingo. Villa Olivari",NA,NA,NA,"Cespitosa, raiz engrosada lenosa. Flores amarillo-limon; Fiplasto. En pinar, suelo arenoso",NA,NA,"(Baker) M.D. Moraes","Corrientes",NA,"100",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2019-11-01 14:53:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Dimerostemma","arnottii","Dimerostemma arnottii","Moraes, MD","Lindeman, JC; Haas, JH","3637","1966","12","13","Southern America","Brasil","Rio Grande do Sul","5km S de Palmeira das Missões",NA,NA,NA,"Capítulos amarelos; Campo",NA,NA,"(Baker) M.D. Moraes",NA,NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2019-05-06 11:53:08-03","UFU","HUFU","32937","S","Plantae",NA,NA,"Asteraceae","Dimerostemma","arnottii","Dimerostemma arnottii","Nakajima, J.N.","Ribas, O.S.; Pereira, L.B.S.","1754","1997","02","11",NA,"Brasil","Paraná","Rio Samambaia","-49.7057991027832","-24.2511005401611",NA,"Ereta, ca. 1 m. Capítulo amarelo.; Campo limpo seco, solo arenoso.","HUFU00045403","HUFU00045403","(Baker) M.D.Moraes","Jaguariaíva",NA,NA,NA,NA,"2016","03","44368","auto",NA,NA,NA,NA,NA,NA,NA
"298","2019-05-06 11:53:08-03","UFU","HUFU","33231","S","Plantae",NA,NA,"Asteraceae","Dimerostemma","arnottii","Dimerostemma arnottii","Nakajima, J.N.","Krieger, L.","16891","1979","12","30",NA,"Brasil","Paraná",NA,"-50.1618995666504","-25.0949993133545",NA,"Subarbusto, ca. 1,5 m. Folhas durinhas, brilhantes, flores amarelas.; Campo.","HUFU00045402","HUFU00045402","(Baker) M.D.Moraes","Ponta Grossa",NA,NA,NA,NA,"2016","03","46557","auto",NA,NA,NA,NA,NA,NA,NA
"299","2019-05-06 11:53:08-03","UFU","HUFU","32936","S","Plantae",NA,NA,"Asteraceae","Dimerostemma","arnottii","Dimerostemma arnottii","Justino, G.S.","Ribas, O.S.; Pereira, L.B.S.","1645","1997","02","08",NA,"Brasil","Paraná","Fazenda Barros","-49.7057991027832","-24.2511005401611",NA,"Arbusto, ca. 0,5 m. Capítulo amarelo.; Campo cerrado.","HUFU00045401","HUFU00045401","(Baker) M.D.Moraes","Jaguariaíva",NA,NA,NA,NA,"2016",NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"300","2019-05-06 11:53:08-03","UFU","HUFU","70945","S","Plantae",NA,NA,"Asteraceae","Dimerostemma","arnottii","Dimerostemma arnottii","Justino, G.S.","Souza, L.A.; colaboradores","257","2015","01","31",NA,"Brasil","Paraná","Parque Estadual de Vila Velha, Perto da cancela, caminho da Igreja.","-50.1618995666504","-25.0949993133545",NA,"Herbácea; folhas verdes, pilosas com inflorescência de coloração amarela","HUFU00045472","HUFU00045472","(Baker) M.D.Moraes","Ponta Grossa",NA,NA,NA,NA,"2016",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"301","2020-08-20 14:55:05-03","UFSC","FLOR","50491","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Dimerostemma","arnottii","Dimerostemma arnottii","Campestrini, S.","Campestrini, S.; Trevisan, R.; Weber, P. & Venturi, S.","353","2013","01","21",NA,"Brasil","Paraná","Interior de Palmas.","-51.899722","-26.394167",NA,"Campo natural seco e pedregoso. Erva com flores amarelas.","FLOR0050491","FLOR0050491","(Baker) M.D.Moraes","Coronel Domingos Soares","1060","1060",NA,NA,"2013","06",NA,NA,"51º53'59''W","26º23'39''S",NA,NA,"05",NA,NA
"302","2020-08-20 20:38:05-03","UFSC","FLOR","58253","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Dimerostemma","arnottii","Dimerostemma arnottii","Santos, E.D.","Santos, E.D.; Trevisan, R. & Campestrini, S.","166","2013","03","05",NA,"Brasil","Santa Catarina","UAP25/UAL1.","-50.01","-28.241389",NA,"flor amarela","FLOR0058253","FLOR0058253","(Baker) M.D.Moraes","São Joaquim","1215","1215",NA,NA,"2013",NA,NA,NA,"50º0'36''W","28º14'29''S",NA,NA,NA,NA,NA
"303","2020-08-20 14:55:05-03","UFSC","FLOR","30099","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Dimerostemma","arnottii","Dimerostemma arnottii","Bueno, V.R.","Ribas, O.S.; Pereira, L.B.S.","2605","1998","02","08",NA,"Brasil","Mato Grosso do Sul","Rod. MS 178, 20 km S de Bodoquena.","-56.7150001525879","-20.5386009216309",NA,"arbusto, 1,5m altura, capítulo amarelo Habitat: campo cerrado","FLOR0030099","FLOR0030099","(Baker) M.D.Moraes","Bodoquena",NA,NA,NA,NA,"2019","06","47684","auto",NA,NA,NA,NA,"25",NA,NA
"304","2020-08-20 20:38:05-03","UFSC","FLOR","58113","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Dimerostemma","arnottii","Dimerostemma arnottii","Santos, E.D.","Santos, E.D.; Trevisan, R. & Campestrini, S.","25","2013","03","02",NA,"Brasil","Santa Catarina","UAP20/UAL2.","-50.326099395752","-27.8160991668701",NA,"flor amarela","FLOR0058113","FLOR0058113","(Baker) M.D.Moraes","Lages",NA,NA,NA,NA,"2013",NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA
