"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","locality","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","coordinatePrecision","geoFlag","relatedCatalogItem","fieldNumber","individualCount"
"342","2019-11-01 14:53:56-03","UnB","UB","107588","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Irwin, HS; Souza, R; Santos, RR","7862","1965","08","24","Southern America","Brasil","Distrito Federal",NA,NA,"Subshrub 1m. Heads cream; Cerrado.",NA,"Campus da Universidade de Brasília, border of lake","Dicotyledoneae",NA,"(Gardner) Cabrera","Barroso, GM","Brasília","-47.9296989440918","-15.7797002792358",NA,"750","750","1966",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA
"343","2019-11-01 14:53:56-03","UnB","UB","37533","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Sucre, D","692","1965","07","08","Southern America","Brasil","Distrito Federal",NA,NA,"Arbusto 0,8m. Flores brancas; Cerrado",NA,"Country Club","Dicotyledoneae",NA,"(Gardner) Cabrera","Calago, K","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"2003","04",NA,NA,NA,NA,"70570","auto",NA,NA,NA
"344","2019-11-01 14:53:56-03","UnB","UB","107590","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Irwin, HS; Soderstrom, TR","5109","1964","08","14","Southern America","Brasil","Distrito Federal",NA,NA,"Much-branched shrub 2m. Flor white; Cerrado.",NA,"Near science center of University","Dicotyledoneae",NA,"(Gardner) Cabrera","Barroso, GM","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"1964",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA
"345","2019-11-01 14:53:56-03","UnB","UB","124027","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Romero, R","1061","1994","06","28","Southern America","Brasil","Minas Gerais",NA,NA,"Brácteas esverdeadas. Papilho branco. Corola branca.; Subarbusto 0,5m.; Campo sujo",NA,"Km 10 da sede administrativa, estrada para Sacramento, Parque Nacional Serra da Canastra","Dicotyledoneae",NA,"(Gardner) Cabrera","Nakajima, JN","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA
"346","2019-11-01 14:53:56-03","UnB","UB","123215","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Gottsberger, IS","18171074","1974","10","17","Southern America","Brasil","São Paulo",NA,NA,"Corola creme.; Cerrado",NA,"13km ao sul da cidade","Dicotyledoneae",NA,"(Gardner) Cabrera","Rivera, VL; Bringel, JBA","Botucatu","-48.439998626709","-22.8799991607666",NA,NA,NA,"2016","04",NA,NA,NA,NA,"40412","auto",NA,NA,NA
"347","2019-11-01 14:53:56-03","UnB","UB","107581","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Bernd, RB","6","1980","09","03","Southern America","Brasil","Distrito Federal",NA,NA,"Flores de corola amarelo-limão.; Cerrado perturbado.",NA,"Fazenda Água Limpa, 17km S of centro de Brasília","Dicotyledoneae",NA,"(Gardner) Cabrera","Silva, F","Brasília","-47.9","-15.95",NA,"1100","1100","1992","12","-47.9","-15.95",NA,NA,NA,NA,NA,NA,NA
"348","2019-11-01 14:53:56-03","UnB","UB","107589","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Irwin, HS; Soderstrom, TR","5814","1964","08","31","Southern America","Brasil","Distrito Federal",NA,NA,"Subshrub 1m, the leaves somewhat fleshy. Heads dried",NA,"Parque Municipal do Gama, ca. 20km S of Sobradinho","Dicotyledoneae",NA,"(Gardner) Cabrera","Barroso, GM","Gama",NA,NA,NA,"700","1000","1964",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2019-11-01 14:53:56-03","UnB","UB","109142","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Silva, JS","46","2007","09","18","Southern America","Brasil","Distrito Federal",NA,NA,"Erva. Flor creme; Cerradão. Solo distrófico.",NA,"ARIE do Cerradão, ARIE do Cerradão","Dicotyledoneae",NA,"(Gardner) Cabrera","Bringel, JBA","Brasília","-47.816667","-15.85",NA,NA,NA,"2008","03","-47.816667","-15.85","06",NA,NA,NA,NA,NA,NA
"350","2019-11-01 14:53:56-03","UnB","UB","109677","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Silva, JS; Alves, MM","581","2008","08","13","Southern America","Brasil","Distrito Federal",NA,NA,"Corola verde-limão e amarelo; Arbusto 2,1m. Flor alaranjada; Cerradão. Solo distrófico.",NA,"ARIE do Cerradão, ARIE do Cerradão","Dicotyledoneae",NA,"(Gardner) Cabrera",NA,"Brasília","-47.816667","-15.85",NA,NA,NA,NA,NA,"-47.816667","-15.85",NA,NA,NA,NA,NA,NA,NA
"351","2019-11-01 14:53:56-03","UnB","UB","120782","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Proença, CEB; Harris, SA","3622A","2009","08","17","Southern America","Brasil","Distrito Federal",NA,NA,"Arbusto 1,4m. Flores amarelas visitadas por lepidópteros. Fotos S.A. Harris; Campo cerrado",NA,"Trilha Ecológica, não muito longe do Mirante.","Dicotyledoneae",NA,"(Gardner) Cabrera","Bringel, JBA","Brasília","-47.8325","-15.879722",NA,NA,NA,"2010",NA,"-47.8325","-15.879722",NA,NA,NA,NA,NA,NA,NA
"352","2019-11-01 14:53:56-03","UnB","UB","124028","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Goodland, R","3634","1967","07","31","Southern America","Brasil","Minas Gerais",NA,NA,"Semishrub; Cerrado/cerradão",NA,"16km S of Uberlândia on BR 106","Dicotyledoneae",NA,"(Gardner) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2019-11-01 14:53:56-03","UnB","UB","124029","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Killip, EP","8390","1980","01","31","Southern America","Brasil","Minas Gerais",NA,NA,"Capitulo mostly past anthesis.; Shrub 1-1,5m.",NA,"Serra do Cipó. 1-4km N of Alto do Palácio","Dicotyledoneae",NA,"(Gardner) Cabrera","Teles, AM",NA,NA,NA,NA,NA,NA,"2008","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2019-11-01 14:53:56-03","UnB","UB","124030","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Magalhães, M","s.n.39527","1964","07","30","Southern America","Brasil","Minas Gerais",NA,NA,"Subarbusto 0,5-0,6m.; Cerrado. Terreno plano vermelho poento (areia muito fina na superfície)",NA,"Rodovia Patos-Pirapora","Dicotyledoneae",NA,"(Gardner) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2019-11-01 14:53:56-03","UnB","UB","124031","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Heringer, EP","5770","1950","10","10","Southern America","Brasil","Minas Gerais",NA,NA,"Cerrado",NA,"Fazenda Vargem Alegre","Dicotyledoneae",NA,"(Gardner) Cabrera","Barroso, GM",NA,NA,NA,NA,NA,NA,"1963","07",NA,NA,"31",NA,NA,NA,NA,NA,NA
"356","2019-11-01 14:53:56-03","UnB","UB","124032","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Heringer, EP","7190","1959","07","05","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,"Fazenda das Pindaíbas","Dicotyledoneae",NA,"(Gardner) Cabrera","Barroso, GM",NA,NA,NA,NA,NA,NA,"1963","07",NA,NA,"31",NA,NA,NA,NA,NA,NA
"357","2019-11-01 14:53:56-03","UnB","UB","124035","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Irwin, HS","30401","1971","01","15","Southern America","Brasil","Minas Gerais",NA,NA,"Shrub 1m. Heads cream; Outcrops. Upper shrub-covered slopes, with iron-rich rocks and gravel, the soil restricted to crevices and pockets",NA,"Ca. 35km E of Belo Horizonte, near BR-31","Dicotyledoneae",NA,"(Gardner) Cabrera","Barroso, GM",NA,NA,NA,NA,"1850","1850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2019-11-01 14:53:56-03","UnB","UB","146560","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Cappellari, SC","2258","2009","07","14","Southern America","Brasil","Distrito Federal",NA,NA,"Arbusto de 1,20m altura. Folhas lanceoladas, ásperas. Inflorescências tipo capítulo creme ou amarelada.; Vegetação: cerrado.",NA,"Reserva Ecológica do IBGE. Próxima à portaria.","Dicotyledoneae",NA,"(Gardner) Cabrera","Silva, MA","Brasília","-47.8775","-15.947222",NA,"1100","1100","2009","11","-47.8775","-15.947222","23",NA,NA,NA,NA,NA,NA
"359","2019-11-01 14:53:56-03","UnB","UB","184577","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Munhoz, CBR; Eugênio, CUO; Corrêa, ACG; Aguiar, P","4068","2008","05","16","Southern America","Brasil","Distrito Federal",NA,NA,"Erva ca. 0,6m.; Vereda",NA,"Jardim Botânico de Brasília","Dicotyledoneae",NA,"(Gardner) Cabrera","Fonseca, ML","Brasília","-47.847222","-15.8725",NA,NA,NA,"2008","07","-47.847222","-15.8725",NA,NA,NA,NA,NA,NA,NA
"360","2019-11-01 14:53:56-03","UnB","UB","207538","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Chaves, DA; Gonçalves, MF; Moreira, PH","592","2014","10","10","Southern America","Brasil","Minas Gerais",NA,NA,"Complexo Rupestre",NA,"Cadeia do Espinhaço: Parque Estadual do Rio Preto, área do Módulo PERP 2","Dicotyledoneae",NA,"(Gardner) Cabrera","Bringel, JBA","São Gonçalo do Rio Preto","-43.334533","-18.2162",NA,"1470","1470","2015","10","-43.334533","-18.2162",NA,NA,NA,NA,NA,NA,NA
"361","2019-11-01 14:53:56-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Rivera, VL; Bringel, JBA","93","2011","08","24","Southern America","Brasil","Distrito Federal",NA,NA,"Shrub 2m. Florets yellowish; Cerrado rupestre",NA,"Fazenda Sucupira","Dicotyledoneae",NA,"(Gardner) Cabrera","Rivera, VL; Bringel, JBA","Brasília","-48","-15.5463",NA,NA,NA,"2012",NA,"-48","-15.5463",NA,NA,NA,NA,NA,NA,NA
"362","2020-07-29 09:03:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Faria, JEQ; Vasconcelos, TNC; Martins, AC; Norrana, K; Figueira, RH; Farinasso, HC","9587","2019","08","10","Southern America","Brasil","Distrito Federal",NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); Subarbusto, ca. 0,8m. Flores branca creme, anteras amarelas; Cerrado sensu stricto",NA,"Reserva Ecológica do IBGE","Dicotyledoneae",NA,"(Gardner) Cabrera","Bringel, JBA","Brasília","-47.871667","-15.951389",NA,NA,NA,"2020","01","-47.871667","-15.951389","16",NA,NA,NA,NA,NA,NA
"363","2020-07-29 09:03:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Norrana, K; Martins, AC; Lopes, IS; Santos, BG; Aguiar, AJC","95","2019","08","19","Southern America","Brasil","Distrito Federal",NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); Campo sujo",NA,"Reserva Ecológica do IBGE","Dicotyledoneae",NA,"(Gardner) Cabrera","Bringel, JBA","Brasília","-47.870278","-15.951667",NA,"1138","1138","2020","01","-47.870278","-15.951667","16",NA,NA,NA,NA,NA,NA
"364","2019-11-01 14:53:56-03","UnB","UB","124033","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Heringer, EP","4034","1955","08","22","Southern America","Brasil","Minas Gerais",NA,NA,"Herbácea.; Cerrado",NA,"Horto Florestal de Paraopeba","Dicotyledoneae",NA,"(Gardner) Cabrera","Barroso, GM","Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,"1955","10",NA,NA,"22",NA,"26090","auto",NA,NA,NA
"365","2019-05-06 11:53:21-03","UFU","HUFU","67505","S","Plantae","Asteraceae","Hoehnephytum","imbricatum","Hoehnephytum imbricatum",NA,"Badini, J.; Silva, J.L.","s.n.","1972","09","06",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto. Flores amarelas.; Campo.","HUFU00046464","Falção, 20.2875; -43.5081",NA,NA,"(Gardner) Cabrera","Badini, J.","Ouro Preto","-43.5080986022949","-20.2875003814697","HUFU00046464",NA,NA,"1976","06",NA,NA,"28",NA,"44599","auto",NA,NA,NA
"366","2019-05-06 11:53:21-03","UFU","HUFU","64819","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Santos, J.R.; Bringel, J.B.A.","27","2003","08","08",NA,"Brasil","Distrito Federal",NA,NA,"Arbusto. Flor amarela.; Cerrado sensu stricto, relevo plano, latossolo.","HUFU00046418","Parque Ecológico Norte Burle Marx",NA,NA,"(Gardner) Cabrera","Castro, M.S.","Brasília","-47.9296989440918","-15.7797002792358","HUFU00046418",NA,NA,"2015","04",NA,NA,"06",NA,"70570","auto",NA,NA,NA
"367","2019-05-06 11:53:21-03","UFU","HUFU","57519","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Paiva, V.F.; et al.","525","2008","07",NA,NA,"Brasil","Distrito Federal",NA,NA,"Arbusto.; Cerrado.","HUFU00046421","Trilha da entrada do JBB",NA,NA,"(Gardner) Cabrera","Paiva, V.F.","Brasília","-47.9296989440918","-15.7797002792358","HUFU00046421",NA,NA,"2008","07",NA,NA,NA,NA,"70570","auto",NA,NA,NA
"368","2019-05-06 11:53:21-03","UFU","HUFU","34325","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Ferreira, F.M.; Ferreira, G.A. & Ferreira, C.","224","2002","09","10",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, ca. 0,2 m. Flores alvas e estigma amarelo.; Campo rupestre.","HUFU00046425","Toca dos Urubus",NA,NA,"(Gardner) Cabrera","Nakajima, J.N.","Baependi","-44.8899993896484","-21.9589004516602","HUFU00046425",NA,NA,"2003","10",NA,NA,NA,NA,"29865","auto",NA,NA,NA
"369","2019-05-06 11:53:21-03","UFU","HUFU","25798","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Roth, P.L.","1649","1956","07","27",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto, 50-100 cm. Flores brancas.; Cerrado.","HUFU00046480","Pampulha",NA,NA,"(Gardner) Cabrera","Barroso, G.M.","Belo Horizonte","-43.937801361084","-19.9207992553711","HUFU00046480",NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA
"370","2020-08-04 12:47:41-03","UFU","HUFU","66901","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Pirani, J.R.; Henrique, M.C. & Amaral, M.C.","5854","1979","12","18",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto 1,5 m alt. flor alva.","HUFU00046475","Santana do Riacho - Conceição Mato Dentro, Km 132 ao longo da Rodovia Belo Horizonte - Conceição do Mato Dentro.",NA,NA,"(Gardner) Cabrera","Semir, J.; Leitão- Filho, H.F.","Belo Horizonte","-43.937801361084","-19.9207992553711","HUFU00046475",NA,NA,"1986","08",NA,NA,"04",NA,"17082","auto",NA,NA,NA
"371","2020-08-04 12:47:41-03","UFU","HUFU","45262","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Arantes, A.A.A.; Romero, R.; Bernardes, P.H.N.; Silva, M.A.O.; Grisi, P.U.; Caixeta, F.; et al.","1941","2006","07","12",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto, ca. 1,2 m. Capítulos creme.","HUFU00057946","Região da represa de Furnas, Trilha da Pedreira Souza, ca. de 2 Km da BR MG 050.",NA,NA,"(Gardner) Cabrera","Melo, K.B.S.","Capitólio","-46.0499992370605","-20.6152992248535","HUFU00057946",NA,NA,"2006","10",NA,NA,"04",NA,"29474","auto",NA,NA,NA
"372","2020-08-04 12:47:41-03","UFU","HUFU","45189","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Arantes, A.A.A.; Romero, R.; Bernardes, P.H.N.; Silva, M.A.O.; Grisi, P.U.; Caixeta, F.; et al.","1868","2006","07","12",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, ca. 1,2 m. Capítulos brancos.","HUFU00057947","Região da represa de Furnas, Trilha do Paraíso Perdido, ca. de 5 km da MG 050.",NA,NA,"(Gardner) Cabrera","Nakajima, J.N.","Capitólio","-46.0499992370605","-20.6152992248535","HUFU00057947",NA,NA,"2007","08",NA,NA,NA,NA,"29474","auto",NA,NA,NA
"373","2019-05-06 11:53:21-03","UFU","HUFU","52564","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Nakajima, J.N.; Arantes, C.S.; Silva, D.S.P.; Manfrim, E.N.; Oliveira, F.C. & Maragno, I.C.","4941","2008","09","23",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto. Flores brancas/creme, com frutos.; Campo rupestre.","HUFU00046470","Estrada Diamantina - Curvelo, Cerca de 20 km de Diamantina.",NA,NA,"(Gardner) Cabrera","Nakajima, J.N.","Diamantina","-43.6002998352051","-18.2493991851807","HUFU00046470",NA,NA,"2016","03",NA,NA,NA,NA,"101169","auto",NA,NA,NA
"374","2019-08-08 09:59:15-03","UFU","HUFU","78204","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Brandão, M.","19307","1992","06","20",NA,"Brasil","Minas Gerais",NA,NA,NA,"HUFU00075728","Serra do Itabirito",NA,NA,"(Gardner) Cabrera","Nakajima, J.N.","Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,"2019","11",NA,NA,NA,NA,"20553","auto",NA,NA,NA
"375","2019-05-06 11:53:21-03","UFU","HUFU","26470","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Araújo, F.S.; Scalon, V.R.","126","2001","07","28",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, ca. 0,5 m. Brácteas verdes e cálice alvo.; Área de campo limpo.","HUFU00046424","Parque Estadual do Ibitipioca, Arredores do Parque Ibitipoca, estrada para o destrito de Moreiras. Setor Oeste.",NA,NA,"(Gardner) Cabrera","Nakajima, J.N.","Lima Duarte","-43.793098449707","-21.8425006866455","HUFU00046424",NA,NA,"2003","05",NA,NA,NA,NA,"30417","auto",NA,NA,NA
"376","2019-05-06 11:53:21-03","UFU","HUFU","67484","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"s/coletor","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"Campo.","HUFU00046478","20.2875; -43.5081.",NA,NA,"(Gardner) Cabrera","Hattori, E.K.O.","Ouro Preto","-43.5080986022949","-20.2875003814697","HUFU00046478",NA,NA,"2009","05",NA,NA,"29",NA,"44599","auto",NA,NA,NA
"377","2019-05-06 11:53:21-03","UFU","HUFU","10063","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Romero, R.; Nakajima, J.N.; Klein, V.L.G. & Alcantara, M.B.","2873","1995","09","27",NA,"Brasil","Minas Gerais",NA,NA,"Herbáceo, ca. de 0,4 m. Brácteas esverdeadas, papilho branco, estilete e estigmas creme.; Campo limpo.","HUFU00057951","Entrada da estrada para o Retiro de Pedras",NA,NA,"(Gardner) Cabrera","Nakajima, J.N.","São Roque de Minas","-46.3657989501953","-20.2453002929688","HUFU00057951",NA,NA,"1998","05",NA,NA,NA,NA,"57119","auto",NA,NA,NA
"378","2019-05-06 11:53:21-03","UFU","HUFU","56471","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Romero, R.; Nakajima, J.N.; Farinaccio, M.A.; Furlan, A. & Prado, P.M.M.","4448","1997","08","21",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, ca. 1,2 m. Brácteas esverdeadas, corola e ramos do estilete brancos, anteras amareladas.; Campo limpo.","HUFU00057952","Parque Nacional da Serra da Canastra, Cachoeira dos Rolinhos, próximo da mata.",NA,NA,"(Gardner) Cabrera","Nakajima, J.N.","São Roque de Minas","-46.3657989501953","-20.2453002929688","HUFU00057952",NA,NA,"1998","07",NA,NA,NA,NA,"57119","auto",NA,NA,NA
"379","2019-05-06 11:53:21-03","UFU","HUFU","9215","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Nakajima, J.N.; Romero, R.; Oliveira, R.C.; Oliveira, P.E.A.M. & Schiavini, I.","1212","1995","07","18",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, ca. 0,8 m. Brácteas verdes, corola creme. Anteras marrons. Estigma amarelo.; Campo cerrado.","HUFU00057956","Parque Nacional da Serra da Canastra, Estrada para o Retiro de Pedras.",NA,NA,"(Gardner) Cabrera","Nakajima, J.N.","São Roque de Minas","-46.3657989501953","-20.2453002929688","HUFU00057956",NA,NA,"1998","05",NA,NA,NA,NA,"57119","auto",NA,NA,NA
"380","2019-05-06 11:53:21-03","UFU","HUFU","9225","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Nakajima, J.N.; Romero, R.; Oliveira, R.C.; Oliveira, P.E.A.M. & Schiavini, I.","1222","1995","07","18",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, ca. 1,5 m. Brácteas verdes, corola creme. Anteras e estigma marrons.; Campo cerrado.","HUFU00057955","Parque Nacional da Serra da Canastra, Estrada para o Retiro de Pedras.",NA,NA,"(Gardner) Cabrera","Nakajima, J.N.","São Roque de Minas","-46.3657989501953","-20.2453002929688","HUFU00057955",NA,NA,"1998","05",NA,NA,NA,NA,"57119","auto",NA,NA,NA
"381","2019-05-06 11:53:21-03","UFU","HUFU","56472","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Nakajima, J.N.; Romero, R.; Farinaccio, M.A.; Furlan, A. & Prado, P.M.M.","2702","1997","08","22",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, ca. 0,8 m. Brácteas esverdeadas, corola e ramos do estilete brancos, anteras amareladas.; Campo rupestre, vertente de córrego em um vale profundo.","HUFU00057950","Parque Nacional da Serra da Canastra, Estrada para o Vale dos Cândidos, Garagem de Pedras.",NA,NA,"(Gardner) Cabrera","Nakajima, J.N.","São Roque de Minas","-46.3657989501953","-20.2453002929688","HUFU00057950",NA,NA,"1998","07",NA,NA,NA,NA,"57119","auto",NA,NA,NA
"382","2019-05-06 11:53:21-03","UFU","HUFU","15557","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Romero, R.; Nakajima, J.N.; Farinaccio, M.A.; Furlan, A. & Prado, P.M.M.","4427","1997","08","19",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, ca. 1,2 m. Brácteas esverdeadas, corola e ramos do estilete creme. Papilho creme.; Campo sujo - Campo cerrado.","HUFU00057953","Parque Nacional da Serra da Canastra, Estrada para São Roque, 3 km da guarita de Sacramento.",NA,NA,"(Gardner) Cabrera","Nakajima, J.N.","São Roque de Minas","-46.3657989501953","-20.2453002929688","HUFU00057953",NA,NA,"1998","07",NA,NA,NA,NA,"57119","auto",NA,NA,NA
"383","2019-05-06 11:53:21-03","UFU","HUFU","9206","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Nakajima, J.N.; Romero, R.; Oliveira, R.C.; Oliveira, P.E.A.M. & Schiavini, I.","1203","1995","07","14",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, ca. 0,5 m. Brácteas verdes, corola e estigma brancos.; Campo limpo associado a afloramentos rochosos.","HUFU00057957","Parque Nacional da Serra da Canastra, Guarita de Sacramento.",NA,NA,"(Gardner) Cabrera","Nakajima, J.N.","São Roque de Minas","-46.3657989501953","-20.2453002929688","HUFU00057957",NA,NA,"1998","05",NA,NA,NA,NA,"57119","auto",NA,NA,NA
"384","2019-05-06 11:53:21-03","UFU","HUFU","5789","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Romero, R.; Nakajima, J.N.","1061","1994","06","28",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto ca. de 1,20 m. Brácteas purpúreas, papilho branco, corola branca.","HUFU00057958","Parque Nacional da Serra da Canastra, Km 10 da estrada São Roque - Sacramento, lado direito.",NA,NA,"(Gardner) Cabrera","Nakajima, J.N.","São Roque de Minas","-46.3657989501953","-20.2453002929688","HUFU00057958",NA,NA,"1998","05",NA,NA,NA,NA,"57119","auto",NA,NA,NA
"385","2019-05-06 11:53:21-03","UFU","HUFU","9937","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Nakajima, J.N.; Romero, R.; Klein, V.L.G. & Alcantara, M.B.","1364","1995","09","25",NA,"Brasil","Minas Gerais",NA,NA,"Herbaceo, ca. de 0,5 m. Brácteas esverdeadas, corola creme, anteras marrons.; Campo rupestre.","HUFU00057959","Parque Nacional da Serra da Canastra, Morro atrás do centro de visitantes.",NA,NA,"(Gardner) Cabrera","Nakajima, J.N.","São Roque de Minas","-46.3657989501953","-20.2453002929688","HUFU00057959",NA,NA,"1998","05",NA,NA,NA,NA,"57119","auto",NA,NA,NA
"386","2019-05-06 11:53:21-03","UFU","HUFU","48608","S","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Hattori, E.K.O.; Loeuille, B.F.P. & Nakajima, J.N.","801","2007","08","07",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, ca. 1 m. Brácteas involucrais verde-claros, anteras amarelas a nigrescentes, ramos do estilete amarelos; Cerrado sensu stricto.","HUFU00046487","Reserva do Clube Caça e Pesca Itororó",NA,NA,"(Gardner) Cabrera","Nakajima, J.N.","Uberlândia","-48.2771987915039","-18.9186000823975","HUFU00046487",NA,NA,"2007","08",NA,NA,NA,NA,"58223","auto",NA,NA,NA
