"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"195","2021-03-29 08:10:04-03","UNILA","EVB","4511","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Panizza, A.M","2020","02","19","Vieira, H.T.P.; Panizza, A.M.; Lima, L.C.P.","2020","02","19","Brasil","Paraná","Céu Azul","Trilha do Rio Azul. Parque Nacional do Iguaçu","-53.811389","-25.143889","53º48'41''W","25º8'38''S","Flores amarelas. Habitat: Floresta Ombrófila Mista. Habito: Erva","EVB004511",NA,"63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2015-02-26 09:30:03-03","NHMLondon","NHM-LONDON-BOT","BM000084006","S","Plantae","Orchidaceae","Corymborkis","decumbens","Corymborkis decumbens",NA,NA,NA,NA,NA,"Anon.",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,"S.N.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4635706",NA
"197","2015-02-26 09:30:03-03","NHMLondon","NHM-LONDON-BOT","BM000084003","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze",NA,NA,NA,NA,"George W. Barclay","1836","01","01","Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,"175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4635704",NA
"198","2019-07-04 16:57:25-03","PERD","PERD","1084","S","Plantae","Orchidaceae","Corymborchis","flava","Corymborchis flava","(Sw.) Kuntze","Mota, RC","2006","05",NA,"Ordones, J; et al.","2006","03","26","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce, Mumbaça","-42.633333","-19.5","-42.633333","-19.5","Projeto Mata Atlântica. Nº291. Arbusto cerca de 1m de altura. Flores amarelas.",NA,NA,"1008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-11-12 16:58:07-03","UEL","FUEL","52808","PreservedSpecimen","Plantae","Orchidaceae","Corymborchis","flava","Corymborchis flava","(Sw.) Kuntze","Molina, JMP","2013","03",NA,"Molina, JMP","2013","03","11","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"46",NA,NA,"Tracheophyta","Asparagales",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"200","2020-11-12 16:58:07-03","UEL","FUEL","46886","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Rossetto, EFS","2010","04",NA,"Rossetto, EFS; Francisco, EM","2010","02","19","Brasil","Paraná","Sertanópolis","Faz. Santo Antônio (antiga faz. Ferraz), interior da mata","-51.165833","-23.165","-51.165833","-23.165",NA,NA,NA,"65",NA,NA,"Tracheophyta","Asparagales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-11-12 16:58:07-03","UEL","FUEL","48370","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Rossetto, EFS","2011",NA,NA,"Rossetto, EFS; Francisco, EM","2010","03","01","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy, próxima à área sul","-51.243472","-23.459333","-51.243472","-23.459333",NA,NA,NA,"143",NA,NA,"Tracheophyta","Asparagales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-11-12 16:58:07-03","UEL","FUEL","14558","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze",NA,"2011",NA,NA,"Carelli, BP; et al.","1995","07","28","Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,"2",NA,NA,"Tracheophyta","Asparagales",NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA
"203","2020-11-12 16:58:07-03","UEL","FUEL","17939","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze",NA,"2011",NA,NA,"Dias, MC; Carelli, BP","1995","03","21","Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,"s.n.",NA,NA,"Tracheophyta","Asparagales",NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA
"204","2020-11-12 16:58:07-03","UEL","FUEL","26607","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Rossetto, EFS","2010",NA,NA,"Francisco, EM","2000","03","29","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"s.n.",NA,NA,"Tracheophyta","Asparagales",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"205","2020-08-20 14:54:43-03","UFSC","FLOR","39644","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Nuernberg-Silva, A.","2019","06","09","Guimarães, F.B.","2011","06","01","Brasil","Santa Catarina","Concórdia","Área de supressão para implantação do loteamento Frei Lency II.","-51.964167","-27.234444","51º57'51''W","27º14'4''S","terrícola Habitat: Sob dossel, em floresta secundária","FLOR0039644","FLOR0039644","1272",NA,NA,NA,"Asparagales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-08-20 14:54:43-03","UFSC","FLOR","41499","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Mello, A.S.","2011","05","07","Nuernberg, A.; Mello, A.S.","2011","05","07","Brasil","Santa Catarina","Bombinhas","Área de Relevante Interesse Ecológico Costeira de Zimbros.","-48.5169982910156","-27.1380004882812",NA,NA,"herbácea terrestre, flor amarela","FLOR0041499",NA,"113",NA,NA,NA,"Asparagales",NA,NA,"11943","auto",NA,NA,NA,NA,NA,NA,NA
"207","2020-08-20 14:54:43-03","UFSC","FLOR","1530","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze",NA,"2011","09","16","Klein, R.M.","1967","04","18","Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"pétalas brancas; sépalas amareas","FLOR0001530",NA,"7344","200","200",NA,"Asparagales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"208","2020-08-20 20:37:53-03","UFSC","FLOR","1701","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Pabst, G.","1968",NA,NA,"Klein, R.M.; Bresolin, A.","1967","03","15","Brasil","Santa Catarina","Florianópolis","Saco Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"terrícola, pétalas brancas, sépalas amarelas","FLOR0001701",NA,"7296",NA,NA,NA,"Asparagales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"209","2020-08-20 14:54:43-03","UFSC","FLOR","41473","PreservedSpecimen","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Barbarena, F.F.V.A.","2012","11","21","Reis, A.; Nakazono, E.M.","1996","04","26","Brasil","Santa Catarina","Ilhota","Parque Botânico do Morro do Baú.","-48.8272018432617","-26.8997001647949",NA,NA,"epífita, flor amarela, Fruto Imaturo, verde, 1,5m altura","FLOR0041473",NA,"2541","300","300",NA,"Asparagales",NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA,NA
"210","2017-09-11 17:11:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Corymbis","decumbens","Corymbis decumbens","(Lindl.) Cogn.",NA,NA,NA,NA,"Balansa, B",NA,NA,NA,"Paraguay",NA,NA,"Etiam in sylvis Paraguay ad Villa-Rica",NA,NA,NA,NA,"Floret Februario ad Aprilem",NA,"P03P4N0067","634",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2017-09-11 17:11:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Corymbis","decumbens","Corymbis decumbens","(Lindl.) Cogn.",NA,NA,NA,NA,"Schlim, LJ",NA,NA,NA,"Venezuela",NA,NA,"in Nova-Granatae prov. Socora altit. 1700 m.",NA,NA,NA,NA,"Floret Februario ad Aprilem",NA,"P03P4N0067","112","1700","1700",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2017-09-11 17:11:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Corymbis","decumbens","Corymbis decumbens","(Lindl.) Cogn.",NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"Brazil",NA,NA,"in Brasilia austro-orientali loco haud indicato",NA,NA,NA,NA,"Floret Februario ad Aprilem",NA,"P03P4N0067","14290",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2017-09-11 17:11:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Corymbis","decumbens","Corymbis decumbens","(Lindl.) Cogn.",NA,NA,NA,NA,"Martius, CFP",NA,NA,NA,"Brazil","Minas Gerais",NA,"in sylvis virgineis ad Fazienda Guidowald prov. Minas Geraës",NA,NA,NA,NA,"Floret Februario ad Aprilem",NA,"P03P4N0067","s.n.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2017-09-11 17:11:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Corymbis","decumbens","Corymbis decumbens","(Lindl.) Cogn.",NA,NA,NA,NA,"Regnell, AF",NA,NA,NA,"Brazil","Minas Gerais",NA,"in sylvis virgineis ad Fazienda Guidowald prov. Minas Geraës. in eadem prov. loco haud indicato.",NA,NA,NA,NA,"Floret Februario ad Aprilem",NA,"P03P4N0067","s.n.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2017-09-11 17:11:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Corymbis","decumbens","Corymbis decumbens","(Lindl.) Cogn.",NA,NA,NA,NA,"Ule, EHG",NA,NA,NA,"Brazil","Santa Catarina","Blumenau","in sylvis ad Blumenau prov. S. Catharina","-49.07","-26.92","-49.07","-26.92","Floret Februario ad Aprilem",NA,"P03P4N0067","872",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2017-09-11 17:11:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Corymbis","decumbens","Corymbis decumbens","(Lindl.) Cogn.",NA,NA,NA,NA,"Müller, FJ",NA,NA,NA,"Brazil","Santa Catarina","Itajaí","ad Itajahy","-48.6619","-26.9078",NA,NA,"Floret Februario ad Aprilem",NA,"P03P4N0067","480",NA,NA,NA,NA,"Southern America",NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA
"217","2017-09-11 17:11:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Corymbis","decumbens","Corymbis decumbens","(Lindl.) Cogn.",NA,NA,NA,NA,"Moritz, JWK",NA,NA,NA,"Venezuela","Aragua","Colonia Tovar","in Venezuela prope coloniam Tovar",NA,NA,NA,NA,"Floret Februario ad Aprilem",NA,"P03P4N0067","865",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2017-09-11 17:11:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Corymbis","decumbens","Corymbis decumbens","(Lindl.) Cogn.",NA,NA,NA,NA,"Fendler, A",NA,NA,NA,"Venezuela","Aragua","Colonia Tovar","in Venezuela prope coloniam Tovar",NA,NA,NA,NA,"Floret Februario ad Aprilem",NA,"P03P4N0067","1397",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2021-02-08 12:52:13-03","UFRGS","ICN","120612","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Baptista, LRM",NA,NA,NA,"Jurinitz, CF","2000","06","08","Brasil","RS","Dom Pedro de Alcântara","Mata da Cova Funda (Mata Atlântica)","-49.8497009277344","-29.3694000244141",NA,NA,"Erva ereta de interior de mata.","ICN00039526",NA,"32","20","20","Monocotyledon",NA,"América do Sul",NA,"7549","auto",NA,NA,NA,NA,NA,NA,NA
"220","2021-02-08 12:52:13-03","UFRGS","ICN","186796","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Singer, RB","2016","04","28","Singer, RB; Castro, JB; Dias, S","2016","01","08","Brasil","RS","Itaara","Centro Tabor","-53.7647018432617","-29.6096992492676",NA,NA,NA,"ICN00039530",NA,"s.n.",NA,NA,"Monocotyledon",NA,"América do Sul",NA,"17818","auto",NA,NA,NA,NA,NA,NA,NA
"221","2021-02-08 12:52:12-03","UFRGS","ICN","021611","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Waechter, JL","1978","05","22","L.R.; Baptista, MLL; et al.","1973","02","09","Brasil","RS","Maquiné","Estação Fitotécnica de Osório 26 Km N de Osório","-50.2071990966797","-29.6749992370605",NA,NA,"Botão floral amarelo.; Num matinho.","ICN00039513",NA,"s.n.",NA,NA,"Monocotyledon",NA,"América do Sul",NA,"28094","auto",NA,NA,NA,NA,NA,NA,NA
"222","2021-02-08 12:52:13-03","UFRGS","ICN","066395","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Waechter, JL","1986","11","18","Stehmann, JR; et al.","1986","04","24","Brasil","RS","Osório","8 Km W da AGASA","-50.2696990966797","-29.8866996765137",NA,NA,NA,"ICN00039529",NA,"s.n.",NA,NA,"Monocotyledon",NA,"América do Sul",NA,"27350","auto",NA,NA,NA,NA,NA,NA,NA
"223","2021-02-08 12:52:13-03","UFRGS","ICN","155307","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Singer, R",NA,NA,NA,"Setubal, R; Grings, M","2006","10","19","Brasil","RS","Porto Alegre","morro São Pedro","-51.2299995422363","-30.0331001281738",NA,NA,"terrícola em interior de floresta de encosta","ICN00039531",NA,"413",NA,NA,"Monocotyledon",NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"224","2021-02-08 12:52:12-03","UFRGS","ICN","004761","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Waechter, JL","1976","06","16","Baptista, LRM; Irgang, B","1967","02","03","Brasil","RS","Porto Alegre","Parque sain't Hillaire","-51.2299995422363","-30.0331001281738",NA,NA,"Interior do mato","ICN00039515",NA,"s.n.",NA,NA,"Monocotyledon",NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"225","2021-02-08 12:52:12-03","UFRGS","ICN","040924","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Waechter, JL",NA,NA,NA,"Waechter, JL","1978","03","01","Brasil","RS","Santa Cruz do Sul","Trombudo","-52.4258003234863","-29.7175006866455",NA,NA,"Terrícola com flores amarelas.; Interior de mato","ICN00039522",NA,"761",NA,NA,"Monocotyledon",NA,"América do Sul",NA,"38612","auto",NA,NA,NA,NA,NA,NA,NA
"226","2021-02-08 12:52:13-03","UFRGS","ICN","088839","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Sobral, M",NA,NA,NA,"Sobral, M","1985","05",NA,"Brasil","RS","Santa Maria","Lar Metodista","-53.8069000244141","-29.6842002868652",NA,NA,NA,"ICN00039524",NA,"3858",NA,NA,"Monocotyledon",NA,"América do Sul",NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA
"227","2021-02-08 12:52:12-03","UFRGS","ICN","027655","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Waechter, JL",NA,NA,NA,"Irgang, BE; Porto, ML; Girardi, AM; et al.","1973","12","13","Brasil","RS","Tenente Portela","Parque Florestal do Turvo","-53.75830078125","-27.3710994720459",NA,NA,NA,"ICN00039512",NA,"s.n.",NA,NA,"Monocotyledon",NA,"América do Sul",NA,"14404","auto",NA,NA,NA,NA,NA,NA,NA
"228","2021-02-08 12:52:12-03","UFRGS","ICN","031281","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Waechter, JL",NA,NA,NA,"Citadini, V; et al.","1976","05","20","Brasil","RS","Torres","mato do Sr. Felisberto","-49.7268981933594","-29.3353004455566",NA,NA,"Local do levantamento fitossociológico.","ICN00039516",NA,"103",NA,NA,"Monocotyledon",NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"229","2021-02-08 12:52:13-03","UFRGS","ICN","140420","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Jarenkow, JA",NA,NA,NA,"Inácio, CD","2004","05","29","Brasil","RS","Derrubadas","Parque Estadual do Turvo","-53.8608016967773","-27.2646999359131",NA,NA,"Erva; Interior de floresta, solo argiloso.","ICN00039528",NA,"6","440","440","Monocotyledon",NA,"América do Sul",NA,"18158","auto",NA,NA,NA,NA,NA,NA,NA
"230","2021-02-08 12:52:12-03","UFRGS","ICN","015162","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Pabst, G",NA,NA,NA,"Dutra, J","1934","12","06","Brasil","RS","Osório","Estação Experimental","-50.2696990966797","-29.8866996765137",NA,NA,"Sellowia 10: 129. 1959.","ICN00039518",NA,"1162",NA,NA,"Monocotyledon",NA,"América do Sul",NA,"27350","auto",NA,NA,NA,NA,NA,NA,NA
"231","2021-02-08 12:52:12-03","UFRGS","ICN","015161","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Pabst, G",NA,NA,NA,"Rambo, B",NA,NA,NA,"Uruguai",NA,NA,"Porto Novo",NA,NA,NA,NA,"Sellowia 10: 129. 1959. Esta planta está junto com ICN 15162.","ICN00039521",NA,"s.n.",NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-02-08 12:52:12-03","UFRGS","ICN","034371","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Waechter, JL","1977",NA,NA,"Baptista, LRM; et al.","1977","06","23","Brasil","RS",NA,"Guaíba/Mariana Pimentel- Cerro Negro",NA,NA,NA,NA,"Interior da mata","ICN00039523",NA,"s.n.",NA,NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2021-02-08 12:52:12-03","UFRGS","ICN","032440","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Waechter, JL",NA,NA,NA,"Waechter, JL; et al.","1976","10","02","Brasil","RS","Torres","Limoeiro,Vila São João para","-49.7268981933594","-29.3353004455566",NA,NA,"Terrestre em mato de solo arenoso.","ICN00039514",NA,"333",NA,NA,"Monocotyledon",NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"234","2021-02-08 12:52:12-03","UFRGS","ICN","033312","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Waechter, JL",NA,NA,NA,"Waechter, JL","1977","03","26","Brasil","RS","Torres","mato do Sr. Felisberto","-49.7268981933594","-29.3353004455566",NA,NA,"Erva ereta, com 0,50-1,50m de altura; flores amarelas.; Em mato.","ICN00039525",NA,"482",NA,NA,"Monocotyledon",NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"235","2021-02-08 12:52:12-03","UFRGS","ICN","033306","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Waechter, JL",NA,NA,NA,"Waechter, JL","1977","03","25","Brasil","RS","Torres","Morro Azul","-49.7268981933594","-29.3353004455566",NA,NA,"Erva ereta de +- 1,20m de altura; com flores amarelas.; Em mato de solo arenoso, quase sem humus.","ICN00039527",NA,"476",NA,NA,"Monocotyledon",NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"236","2021-02-08 12:52:13-03","UFRGS","ICN","133983","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Pabst, G",NA,NA,NA,"Klein, RM","1967","04","18","Brasil","SC","Florianópolis","Ilha de Santa Catarina Morro do Ribeirão","-48.5491981506348","-27.596700668335",NA,NA,"Doação do Herbário do Centro de Pesquisas e Estudos Botânicos.; Pétalas brancas; sépalas amarelas.; Terrícola do capoeirão.","ICN00039517",NA,"7344","200","200","Monocotyledon",NA,"América do Sul",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"237","2019-11-21 10:13:02-03","IBt","SP","17403","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Barros, FC","1980","05","26","Hoehne, FC","1926","04","18","Brasil","Rio de Janeiro","Japuíba",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-11-21 10:13:02-03","IBt","SP","29247","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze",NA,NA,NA,NA,"Regnell, A",NA,NA,NA,"Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA
"239","2019-11-21 10:13:02-03","IBt","SP","52335","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze",NA,NA,NA,NA,"Heringer, EP","1943","03","05","Brasil","Minas Gerais","Coronel Pacheco",NA,"-43.2655982971191","-21.5877990722656",NA,NA,NA,NA,NA,"1174",NA,NA,NA,NA,NA,NA,"10350","auto",NA,NA,NA,NA,NA,NA,NA
"240","2019-11-21 10:13:02-03","IBt","SP","330907","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Barros, F","1991","02","28","Vieira, MCW","1982","02","21","Brasil","Minas Gerais","Monte Belo","Fazenda Monte Alegre","-46.3675003051758","-21.3264007568359",NA,NA,NA,NA,NA,"293",NA,NA,NA,NA,NA,NA,"16667","auto",NA,NA,NA,NA,NA,NA,NA
"241","2019-11-21 10:13:02-03","IBt","SP","285662","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Barros, F","1995","08","23","Meira Neto, JAA; Soares, MF; Camargo, SL","1992","03","17","Brasil","Minas Gerais","Viçosa","Campus da UFV, parte de baixo do Belvedere, trilha na entrada do Jardim Botânico","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"895",NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"242","2019-11-21 10:13:02-03","IBt","SP","285663","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Barros, F","1995","08","23","Vieira, MF","1987","03","12","Brasil","Minas Gerais","Viçosa","Centro de Pesquisas Naturais (mata do Paraíso), local úmido e sombreado á direita no final da estrada principal","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"580",NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"243","2019-11-21 10:13:02-03","IBt","SP","119927","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Barros, F; Chaparro, MAC","1994","08","01","Hoehne, W","1964","02","10","Brasil","Rio de Janeiro","Rio de Janeiro","Gávea","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"5609",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"244","2019-11-21 10:13:02-03","IBt","SP","29245","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Barros, F","1980","05","26","s.col.",NA,NA,NA,"Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"245","2019-11-21 10:13:02-03","IBt","SP","50484","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Mamede, MCH","2011","03",NA,"Rambo, B","1934","02","16","Brasil","São Paulo","Itapetininga",NA,"-48.0499992370605","-23.5900001525879",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"40712","auto",NA,NA,NA,NA,NA,NA,NA
"246","2019-11-21 10:13:02-03","IBt","SP","309244","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Borba, EL","1997","09","03","Wanderley, MGL; et al.","1997","05","07","Brasil","São Paulo","Ribeirão Grande","Parque Estadual Intervales, Trilha para Cachoeira da Água Comprida","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,NA,"2200",NA,NA,NA,NA,NA,NA,"25028","auto",NA,NA,NA,NA,NA,NA,NA
"247","2019-11-21 10:13:02-03","IBt","SP","5535","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Hoehne, FC","1921",NA,NA,"Hoehne, FC","1921","04","30","Brasil","São Paulo","São Paulo","Ipiranga, cult. no Horto do Museu Paulista","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"248","2019-11-21 10:13:02-03","IBt","SP","29241","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Barros, F","1980","05","26","Hammar, A","1902","03","21","Brasil","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,"SP029842","SP029842","CGG6012",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"249","2019-11-21 10:13:02-03","IBt","SP","31593","S","Plantae","Orchidaceae","Corymborkis","flava","Corymborkis flava","(Sw.) Kuntze","Barros, F","1980","05","26","Hoehne, FC","1927","06","06","Brasil","São Paulo","Serra Negra",NA,"-46.7000007629395","-22.6100006103516",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"12188","auto",NA,NA,NA,NA,NA,NA,NA
