"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","previousCatalogNumber","fieldNumber","individualCount","sex"
"863","2020-08-20 20:40:56-03","UFSC","FLOR","9672","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Sobral, M.","1984",NA,NA,"Sobral, M.; Folz, Y.","1984","10","01","Brasil","Rio Grande do Sul","Encruzilhada do Sul","Quero-Quero.","-52.521900177002","-30.5438995361328",NA,NA,"arbusto, flor inflorescências brancas, 1m altura","FLOR0009672",NA,"3057",NA,NA,NA,"Piperales",NA,NA,NA,NA,"62084","auto",NA,NA,NA,NA,NA,NA,NA
"864","2020-08-20 20:40:56-03","UFSC","FLOR","22820","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Waechter, J.L.","1988",NA,NA,"Jarenkow, J.A.","1988","04","18","Brasil","Rio Grande do Sul","Pedro Osório",NA,"-52.823299407959","-31.864200592041",NA,NA,"arbusto, flor espigas verdes, 1,2m altura. Margem da BR-203, a ca. de 500m do trevo de acesso a P. Osório","FLOR0022820",NA,"857",NA,NA,NA,"Piperales",NA,NA,NA,NA,"30944","auto",NA,NA,NA,NA,NA,NA,NA
"865","2020-08-20 20:40:56-03","UFSC","FLOR","26850","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Waechter, J.L.","1991",NA,NA,"Jarenkow, J.A.; Waechter, J.L.","1990","08","31","Brasil","Rio Grande do Sul","Torres","Tajuva.","-49.7268981933594","-29.3353004455566",NA,NA,"arbusto, flor espigas esbranquiçadas","FLOR0026850",NA,"1705",NA,NA,NA,"Piperales",NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"866","2020-08-20 14:58:50-03","UFSC","FLOR","39342","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Citadini-Zanette, V.","1993","05",NA,"Queiroz, M.H. de","1992","02","04","Brasil","Santa Catarina","Florianópolis","Pântano do Sul, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"Levantamento 38","FLOR0039342",NA,"779",NA,NA,NA,"Piperales",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"867","2020-08-20 14:58:50-03","UFSC","FLOR","39348","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Citadini-Zanette, V.",NA,NA,NA,"Queiroz, M.H. de","1992","02","06","Brasil","Santa Catarina","Florianópolis","Ribeirão da Ilha, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"Tombo original: 31748a.","FLOR0039348",NA,"789",NA,NA,NA,"Piperales",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"868","2020-08-20 20:40:56-03","UFSC","FLOR","39339","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Falkenberg, D.B.","2004",NA,NA,"Queiroz, M.H. de","1989","10","03","Brasil","Santa Catarina","Florianópolis","Santo Antônio de Lisboa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"1m altura. Tombo original: 31739a.","FLOR0039339",NA,"76","180","180",NA,"Piperales",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"869","2020-08-20 20:40:56-03","UFSC","FLOR","39336","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Citadini-Zanette, V.","1993",NA,NA,"Queiroz, M.H. de","1991","11","08","Brasil","Santa Catarina","Florianópolis","Santo Antônio de Lisboa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"herbáceo, 1,2m altura","FLOR0039336",NA,"121",NA,NA,NA,"Piperales",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"870","2020-08-20 14:58:50-03","UFSC","FLOR","39323","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.",NA,NA,NA,NA,"Queiroz, M.H. de","1990","06","08","Brasil","Santa Catarina","Florianópolis","Santo Antônio de Lisboa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"herbáceo. Tombo original: 31723a.","FLOR0039323",NA,"240",NA,NA,NA,"Piperales",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"871","2020-08-20 14:58:50-03","UFSC","FLOR","16389","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Carvalho-Silva, M.","2013","05",NA,"Falkenberg, D.B.","1986","10","31","Brasil","Santa Catarina","Ilhota","Morro do Baú.","-48.8272018432617","-26.8997001647949",NA,NA,"arbusto lianoso, 1,5m altura","FLOR0016389","FLOR0016389","3596","500","500",NA,"Piperales",NA,NA,NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA,NA
"872","2020-08-20 20:40:56-03","UFSC","FLOR","23821","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Ruschel, D.","2003",NA,NA,"Falkenberg, D.B.; Iza, O.","1994","04","09","Brasil","Santa Catarina","Ilhota","Morro do Baú, ao longo da trilha para o topo.","-48.8272018432617","-26.8997001647949",NA,NA,"subarbusto, 1m altura","FLOR0023821",NA,"6580","700","700",NA,"Piperales",NA,NA,NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA,NA
"873","2020-08-20 14:58:50-03","UFSC","FLOR","43285","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Grings, M.",NA,NA,NA,"Grings, M.","2010","08","01","Brasil","Santa Catarina","Monte Castelo","BR-116, Km 103.","-50.2310981750488","-26.4622001647949",NA,NA,"subarbusto, flor branca. Recebido de ICN Nª 165497.","FLOR0043285",NA,"1065",NA,NA,NA,"Piperales",NA,NA,NA,NA,"43489","auto",NA,NA,NA,NA,NA,NA,NA
"874","2020-08-20 14:58:50-03","UFSC","FLOR","39346","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Citadini-Zanette, V.",NA,NA,NA,"Queiroz, M.H. de","1992","07","23","Brasil","Santa Catarina","Palhoça","Enseada do Brito.","-48.6678009033203","-27.645299911499",NA,NA,"Tombo original: 31746a.","FLOR0039346",NA,"720",NA,NA,NA,"Piperales",NA,NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA
"875","2020-08-20 20:40:56-03","UFSC","FLOR","39343","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Citadini-Zanette, V.","1993",NA,NA,"Queiroz, M.H. de","1992","01","21","Brasil","Santa Catarina","Palhoça","Enseada do Brito.","-48.6678009033203","-27.645299911499",NA,NA,"Tombo original: 31743a.","FLOR0039343",NA,"s.n.",NA,NA,NA,"Piperales",NA,NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA
"876","2020-08-20 14:58:50-03","UFSC","FLOR","61162","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Brotto, M.L.","2014","08","20","Schwirkowski, P.","2013","11","15","Brasil","Santa Catarina","Rio Negrinho","Rio do Salto, Gruta de Nossa Senhora do Lurdes.","-49.5182991027832","-26.2544002532959",NA,NA,NA,"FLOR0061162","FLOR0061162","51b",NA,NA,NA,"Piperales",NA,NA,NA,NA,"51012","auto",NA,NA,NA,NA,NA,NA,NA
"877","2020-08-20 20:40:56-03","UFSC","FLOR","204","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Yuncker, T.G.","1959",NA,NA,"Reitz, R.; Klein, R.M.","1958","10","25","Brasil","Santa Catarina","Urussanga","Pinhal da Cia. Lauro Müller.","-49.32080078125","-28.5177993774414",NA,NA,"arbusto, 0,5m altura","FLOR0000204",NA,"7527","300","300",NA,"Piperales",NA,NA,NA,NA,"14548","auto",NA,NA,NA,NA,NA,NA,NA
"878","2021-03-04 15:45:48-03","IF","SPSF","45108","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","E.F.Guimarães","2009","08","11","A.O.S.Vieira","1987","08","01","Brasil","PR","Londrina","fazenda Jaboticaba Maravilha","-51.1627998352051","-23.3103008270264",NA,NA,"COLETA: Arbusto 5m altura; inflorescências brancas;",NA,NA,"185",NA,NA,"Magnoliophyta","Piperales","América do Sul",NA,NA,NA,"63728","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"879","2021-03-04 15:45:48-03","IF","SPSF","29610","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides",NA,NA,NA,NA,NA,"F.M.Souza","2001","04","12","Brasil","SP","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutú","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"96",NA,NA,"Magnoliophyta","Piperales","América do Sul",NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"880","2021-03-04 15:45:48-03","IF","SPSF","31826","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides",NA,NA,NA,NA,NA,"N.S.Chukr","1997","05","14","Brasil","SP","São Paulo","P.E.Serra do Mar, Núcleo Curucutu","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"535",NA,NA,"Magnoliophyta","Piperales","América do Sul",NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"881","2021-03-04 15:45:48-03","IF","SPSF","40820","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","D.Monteiro","2011","06","17","R.T. Polisel & N.M.Ivanauskas & M.C.Assis & R.Esteves","2008","03","14","Brasil","SP","Barra do Chapéu","Propriedade da Dona Pedrina","-49.006667","-25.290556",NA,NA,"COLETA: Arbustiva 1,5m; frutos verdes.; GEOGRAFIA: Remanescente de floresta de araucária, ao longo da trilha.;",NA,NA,"640","807","807","Magnoliophyta","Piperales","América do Sul",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"882","2021-03-04 15:45:48-03","IF","SPSF","40765","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","D.Monteiro","2011","06","17","R.T. Polisel & R.C.Sousa & N.M.Ivanauskas","2007","12","15","Brasil","SP","Barra do Chapéu","Propriedade da Dona Pedrina","-49.006667","-25.290556",NA,NA,"COLETA: Arvoreta 2m.&nf;Espadice branca; GEOGRAFIA: No morro; remanescente de floresta com araucária.;",NA,NA,"473","807","807","Magnoliophyta","Piperales","América do Sul",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"883","2021-03-04 15:45:48-03","IF","SPSF","43284","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","M.Carvalho-Silva","2010","08","09","F.M.Souza & N.M.Ivanauskas & D.Souza","2009","09","04","Brasil","SP","Iporanga","Parque Estadual Turistico do Alto Ribeira","-48.501944","-24.34",NA,NA,"COLETA: Floresta Ombrófila Densa Montana.&nf;Arbusto 1,4m. Altura; flores marrons.; GEOGRAFIA: Núcleo Bulha D'Água.&nf;Trilha da Cachoeira do Rio Pilões.;",NA,NA,"1151","630","630","Magnoliophyta","Piperales","América do Sul",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"884","2021-03-04 15:45:48-03","IF","SPSF","40621","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","D.A.Estevam",NA,NA,NA,"D.A.Estevam","2005","09","17","Brasil","PR","Ventania","estrada Ventania a Ibaiti","-50.2428016662598","-24.2458000183105",NA,NA,"COLETA: Arbusto 1,5m altura; GEOGRAFIA: Fragmento a 7 km de Ventania;",NA,NA,"808",NA,NA,"Magnoliophyta","Piperales","América do Sul",NA,NA,NA,"32424","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"885","2021-03-04 15:45:48-03","IF","SPSF","29611","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides",NA,NA,NA,NA,NA,"F.M.Souza","2001","04","17","Brasil","SP","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.7799987792969","-24.1800003051758",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"228",NA,NA,"Magnoliophyta","Piperales","América do Sul",NA,NA,NA,"26998","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"886","2017-09-11 16:28:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Piperaceae","Artanthe","concinna","Artanthe concinna","Miq.",NA,NA,NA,NA,"Pohl, JBE",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Crescit in silvis umbrosis secus fluv. Piabanha in prov. Sebastianopolitana, prope Faz. Padre Correa","-43.21","-22.9","-43.21","-22.9",NA,NA,"P04P1N0013","s.n.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887","2017-09-11 16:28:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Piperaceae","Artanthe","martiana","Artanthe martiana","Miq.",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"Brazil","Minas Gerais",NA,"Crescit in Brasilia, verisimiliter in prov. Minarum",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888","2017-09-11 16:28:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Piperaceae","Artanthe","subauriculata","Artanthe subauriculata","Miq.",NA,NA,NA,NA,"Pohl, JBE",NA,NA,NA,"Brazil","Goiás","Goiás","Goiás, Crescit in Brasiliae prov. Goyaz","-50.1403","-15.9344","-50.1403","-15.9344",NA,NA,NA,"s.n.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889","2017-09-11 16:28:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Piperaceae","Artanthe","xylosteoides","Artanthe xylosteoides","Miq.",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"?",NA,NA,"Crescit in Brasilia meridionali, ad Montevideo et alibe",NA,NA,NA,NA,NA,NA,"P04P1N0013","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890","2018-10-26 10:37:47-03","CAS","CAS-BOT","595440","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.",NA,NA,NA,NA,"Anderson, William R.; Arroyo, M. T. Kalin; Hill, S. R.; Reis dos Santos, R.; Souza, R.","1973","3",NA,"Brazil","Goiás",NA,"Chapada dos Veadeiros. 1 km E of Alto Paraíso on road to Nova Roma",NA,NA,NA,NA,"Slender shrub 2.5 m tall.",NA,NA,"6363","1300",NA,"Magnoliophyta","Piperales","South America",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"891","2021-02-08 12:44:41-03","UFRGS","ICN","171452","S","Plantae","Piperaceae","Piper","aff. xylosteoides","Piper aff. xylosteoides","(Kunth.) Steud",NA,NA,NA,NA,"Paro, FE","1986","09","04","Brasil","PR","Londrina","Fazenda Santa Helena","-51.1627998352051","-23.3103008270264",NA,NA,"Doação FUEL 3324; Arbusto 0,7m, inflorescência ereta amarronzada; Interior de mata",NA,NA,"13",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"892","2021-02-08 12:44:41-03","UFRGS","ICN","172427","S","Plantae","Piperaceae","Piper","cf. xylosteoides","Piper cf. xylosteoides","(Kunth) Steud.","Ruschel, D","2008","09","22","Francisco, EM; et al.","1999","06","15","Brasil","PR","Santa Cecília do Pavão","Sítio São João.","-50.7835998535156","-23.5172004699707",NA,NA,"Doação FUEL 25324; Arbusto 2m altura, frutos verdes.; Borda de mata.",NA,NA,"s.n.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"10947","auto",NA,NA,NA,NA,NA,NA,NA
"893","2021-02-08 12:44:43-03","UFRGS","ICN","155930","S","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Ruschel, D",NA,NA,NA,"Ruschel, D","2003","08","05","Brasil","RS",NA,"Rota do Sol, Serra do Pinto",NA,NA,NA,NA,"Flores brancas e perfumadas.; Local úmido.",NA,NA,"s.n.","500","500","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894","2021-02-08 12:44:43-03","UFRGS","ICN","160916","S","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Lima, LF",NA,NA,NA,"Dettke, GA","2008","11","13","Brasil","SC","Treviso","Pousada São Pedro 28°29'28''S 49°31'37''W","-49.526944","-28.491111","-49.526944","-28.491111","arbustiva, hospedeiro de Helosis cayennensia (Balanophoraceae) + raízes de Begonia fruticosa e haustórios de H. cayennensis.",NA,NA,"128",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895","2021-02-08 12:44:43-03","UFRGS","ICN","168336","S","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Waechter, JL",NA,NA,NA,"Silva Filho, PJS","2009","09","13","Brasil","RS","Viamão","Bairro Tarumã região de entorno do Lago Tarumã. 30° 4'9.18S - 51° 1'0.79O","-51.016667","-30.069167","-51.016667","-30.069167","Epífita",NA,NA,"1143",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896","2021-02-08 12:44:43-03","UFRGS","ICN","192914","S","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Brotto, ML","2015","11","17","Silva, JM; Brotto, ML","2015","07","22","Brasil","SP","Ribeira","Rodovia BR-373","-48.932778","-24.551944","-48.932778","-24.551944","Arbusto com 1 m de altura; espiga alva.; Floresta Ombrófila Densa",NA,NA,"8911","77","77","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897","2021-02-08 12:44:43-03","UFRGS","ICN","193681","S","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","R.; Rabuske, C; Santos-Jr.","2017","03","11","Rabuske, C; Santos-Jr.; R.","2017","03","11","Brasil","SC","Nova Veneza","Área Particular de Preservação Ambiental São Francisco.","-49.608611","-28.647778","-49.608611","-28.647778","Arbusto, ca. 1m alt.; Floresta Ombrófila Densa montana. Morro São Francisco, em sub-bosque, no cume.",NA,NA,"182",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898","2021-02-08 12:44:43-03","UFRGS","ICN","201367","S","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Figueira, M",NA,NA,NA,"Figueira, M; Schindler, B","2013","11","29","Brasil","RS","São Francisco de Paula","Floresta Nacional de São Francisco de Paula","-50.386667","-29.423333","-50.386667","-29.423333","6861; Subarbusto, ocasional. Sem exsudato, sem odor, espigas alvas.; Floresta Ombrófila Mista Ribeirinha do Domínio Atlântico. Habitando sub-bosque, relevo suave.",NA,NA,"216",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899","2021-02-08 12:44:43-03","UFRGS","ICN","201980","S","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.","Ruschel, D",NA,NA,NA,"Liebsch, D","2005","04","18","Brasil","PR","Bituruna","Fazenda Lageado Grande","-51.5525016784668","-26.1613998413086",NA,NA,"Arbusto com 0,5m. Plantio de Araucaria; Floresta Ombrófila Mista",NA,NA,"1034",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"30743","auto",NA,NA,NA,NA,NA,NA,NA
"900","2021-02-08 12:44:43-03","UFRGS","ICN","171446","S","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.",NA,NA,NA,NA,"Hirashima, W; et al.","1989","10","18","Brasil","PR","Cambé","Jardim Ana Eliza, Reserva Municipal.","-51.2783012390137","-23.2758007049561",NA,NA,"Doação FUEL 8030; Arbusto, inflorescência verde.; Interior da mata.",NA,NA,"s.n.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"29438","auto",NA,NA,NA,NA,NA,NA,NA
"901","2021-02-08 12:44:43-03","UFRGS","ICN","171454","S","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.",NA,NA,NA,NA,"Kinupp, VF; Medri, C; Francisco, EM","1997","08","01","Brasil","PR","Cambé","Parque Municipal Danziger Rof","-51.2783012390137","-23.2758007049561",NA,NA,"Doação FUEL 22502; Erva 1,5m, inflorescências cremes; mata ciliar",NA,NA,"697",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"29438","auto",NA,NA,NA,NA,NA,NA,NA
"902","2021-02-08 12:44:43-03","UFRGS","ICN","171457","S","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.",NA,NA,NA,NA,"Francisco, EM","1999","09","23","Brasil","PR","Cornélio Procópio","Mata São Francisco","-50.6467018127441","-23.1811008453369",NA,NA,"Doação Fuel 30039; Arbusto 1m, frutos imaturos verdes, trilha da mata",NA,NA,"s.n.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"23842","auto",NA,NA,NA,NA,NA,NA,NA
"903","2021-02-08 12:44:43-03","UFRGS","ICN","171445","S","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.",NA,NA,NA,NA,"Pavão, OC; et al.","1999","07","08","Brasil","PR","Cornélio Procópio","Mata São Francisco.","-50.6467018127441","-23.1811008453369",NA,NA,"Doação FUEL 26644; Arbusto 1m altura, flores brancas, frutos jovens.; Trilha da mata.",NA,NA,"s.n.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"23842","auto",NA,NA,NA,NA,NA,NA,NA
"904","2021-02-08 12:44:43-03","UFRGS","ICN","171448","S","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.",NA,NA,NA,NA,"Chagas; Silva, F","1985","05","30","Brasil","PR","Londrina","Floresta do Godoy","-51.1627998352051","-23.3103008270264",NA,NA,"Doação FUEL 2392; Arbusto 1m, inflorescência esverdeada, escassa na área; Floresta",NA,NA,"722",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"905","2021-02-08 12:44:43-03","UFRGS","ICN","171447","S","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.",NA,NA,NA,NA,"Vieira, AOS; et al.","1987","08","01","Brasil","PR","Londrina","Maravilha, Fazenda Jabuticabal.","-51.1627998352051","-23.3103008270264",NA,NA,"Doação FUEL 4984; Inflorescência verde.; Epífita de tronco caído",NA,NA,"186",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"906","2021-02-08 12:44:43-03","UFRGS","ICN","171456","S","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.",NA,NA,NA,NA,"Perri, CG","1986","10","02","Brasil","PR","Londrina","Mata do Godoy, entrada pelo rib. Apertados","-51.1627998352051","-23.3103008270264",NA,NA,"Doação FUEL 3396; Subarbusto 0,5m, inflorescências verdes amarronzado e eretas; Interior de mata",NA,NA,"s.n.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"907","2021-02-08 12:44:43-03","UFRGS","ICN","171449","S","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","(Kunth) Steud.",NA,NA,NA,NA,"Kinupp, VF","1997","07","16","Brasil","PR","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,"Doação FUEL 30025; Arbusto 50cm, inflorescência creme acizentada.",NA,NA,"639",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
