"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"3609","2019-08-08 10:00:28-03","UFU","HUFU","6415","S","Plantae","Rubiaceae","Psychotria","sessilis","Psychotria sessilis","Vell.","Zappi, D.","Romero, R.; et al.","1994","10","16","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento, 6km da sede, próximo a ponte.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00035121","HUFU00035121","1997","03",NA,"1272",NA,NA,"Arbusto, ca. 2,0 m. Cálice esverdeado, corola branca.; Capão em solo úmido.",NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"3610","2019-08-08 10:00:28-03","UFU","HUFU","6719","S","Plantae","Rubiaceae","Psychotria","sessilis","Psychotria sessilis","Vell.","Zappi, D.","Nakajima, J.N.; et al.","1994","10","17","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento, a 10km da sede.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00035126","HUFU00035126","1997","03",NA,"533",NA,NA,"Arbusto, ca. 2,50 m. Flores brancas.; Capão em solo hidromórfico.",NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"3611","2019-08-08 10:00:28-03","UFU","HUFU","30519","S","Plantae","Rubiaceae","Psychotria","sessilis","Psychotria sessilis","Vell.","Romero, R.","Fleury-Silva, H.R.; Lima, D. & Pinehiros, A.","2002","11","21","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Três Matinhas.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00035119","HUFU00035119","2005","03","08","276",NA,NA,"Arvoreta, ca. 3,0 m. Cálice verde e corola branca.; Capão da mata. Solo hidromórfico.",NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"3612","2019-08-08 10:00:28-03","UFU","HUFU","4219","S","Plantae","Rubiaceae","Psychotria","sessilis","Psychotria sessilis","Vell.","Zappi, D.","Araújo, G.M.","1992","03","05","Brasil","Minas Gerais","Araguari","Bosque John Kennedy","-48.187198638916","-18.6471996307373",NA,NA,"HUFU00021048","HUFU00021048","1995","05","04","946",NA,NA,"Arbóreo, ca. 5 m. Frutos verdes.",NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA
"3613","2019-08-08 10:00:28-03","UFU","HUFU","35759","S","Plantae","Rubiaceae","Psychotria","sessilis","Psychotria sessilis","Vell.","Romero, R.","Volpi, R.L.; Romero, R.; Nakajima, J.N.; Hattori, E.K.O.; Santos, A.P.M. & Pacheco, R.A.","2003","11","27","Brasil","Minas Gerais","Delfinópolis","Paraíso Selvagem, Trilha ''Salto do Canyon''.","-46.8539009094238","-20.343900680542",NA,NA,"HUFU00035111","HUFU00035111","2007","11",NA,"786",NA,NA,"Arbusto 1 m. Botões florais alvos.; Mata de galeria.",NA,NA,NA,NA,NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA
"3614","2019-08-08 10:00:28-03","UFU","HUFU","10527","S","Plantae","Rubiaceae","Psychotria","sessilis","Psychotria sessilis","Vell.","Zappi, D.","Romero, R.; Nakajima, J.N.; Zanini, E. & Simão, D.G.","1995","11","20","Brasil","Minas Gerais","São Roque de Minas","Chapadão do Diamante","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00035125","HUFU00035125","2002","03","20","3175",NA,NA,"Arvoreta, ca 2,0 m. Cálice esverdeado-claro. Corola e estigma branco, anteras creme.; Borda de capão.",NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"3615","2019-08-08 10:00:28-03","UFU","HUFU","12654","S","Plantae","Rubiaceae","Psychotria","sessilis","Psychotria sessilis","Vell.","Romero, R.","Nakajima, J.N.; Ressel, K. & Guimarães, F.A.G.","1996","07","10","Brasil","Minas Gerais","São Roque de Minas","Guarita de baixo, Cachoeira da Casca D'Anta.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00035127","HUFU00035127","2005","03","08","1988",NA,NA,"Árvore, ca. 3,0 m. Frutos esverdeados a arroxeados.; Mata de encosta ao longo do rio.",NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"3616","2019-08-08 10:00:28-03","UFU","HUFU","9987","S","Plantae","Rubiaceae","Psychotria","sessilis","Psychotria sessilis","Vell.","Romero, R.","Romero, R.; Nakajima, J.N.; Klein, V.L.G. & Alcantara, M.B.","1995","09","26","Brasil","Minas Gerais","São Roque de Minas","Mato do Quilombo","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00035114","HUFU00035114","2001","12",NA,"2798",NA,NA,"Arbusto, ca. 1,5 m. Cálice verde e corola amarelada.; Interior do capão.",NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"3617","2019-08-08 10:00:28-03","UFU","HUFU","5633","S","Plantae","Rubiaceae","Psychotria","sessilis","Psychotria sessilis","Vell.","Zappi, D.","Romero, R.; et al.","1994","04","20","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00035102","HUFU00035102","1997","03",NA,"987",NA,NA,"Arbusto, ca. 2,8 m alt. Frutos imaturos esverdeados.; Interior de mata.",NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"3618","2019-08-08 10:00:28-03","UFU","HUFU","30479","S","Plantae","Rubiaceae","Psychotria","sessilis","Psychotria sessilis","Vell.","Romero, R.","Pacheco, R.A.; Araújo, B.B. & Oliveira, G.C.","2002","11","21","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00035118","HUFU00035118","2005","03","08","404",NA,NA,"Subarbusto, ca. 1,5 m. Cálice verde, corola branco-amarelada.; Capão da mata em campo hidromórfico.",NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"3619","2019-08-08 10:00:28-03","UFU","HUFU","5430","S","Plantae","Rubiaceae","Psychotria","sessilis","Psychotria sessilis","Vell.","Zappi, D.","Nakajima, J.N.; Romero, R. & Guilherme, F.A.G.","1994","04","17","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00035120","HUFU00035120","1997","03",NA,"263",NA,NA,"Arvoreta, ca. 1,0 m. Frutos de azul até preto, cálice esverdeado, corola e estames brancos.; Interior de mata de galeria.",NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"3620","2019-08-08 10:00:28-03","UFU","HUFU","9869","S","Plantae","Rubiaceae","Psychotria","sessilis","Psychotria sessilis","Vell.","Romero, R.","Nakajima, J.N.; Romero, R.; Klein, V.L.G. & Alcantara, M.B.","1995","09","25","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Atrás da sede administrativa.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00035117","HUFU00035117","2001","12",NA,"1306",NA,NA,"Árvore, ca. 3,0 m. Cálice esverdeado e corola branca.; Mata de galeria.",NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"3621","2019-08-08 10:00:28-03","UFU","HUFU","16005","S","Plantae","Rubiaceae","Psychotria","sessilis","Psychotria sessilis","Vell.",NA,"Romero, R.; Nakajima, J.N.; Farinaccio, M.A.; Furlan, A. & Prado, P.M.M.","1997","08","21","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Cachoeira dos Rolinhos.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00035116","HUFU00035116",NA,NA,NA,"4465",NA,NA,"Arvoreta, ca. 2,0 m. Frutos imaturos esverdeados, maduros arroxeados.; Borda do capão de mata de encosta.",NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"3622","2019-08-08 10:00:28-03","UFU","HUFU","16417","S","Plantae","Rubiaceae","Psychotria","sessilis","Psychotria sessilis","Vell.","Romero, R.","Nakajima, J.N.; Romero, R.; Farinaccio, M.A. & Roque, N.","1997","10","19","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Córrego do Bárbaro.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00035115","HUFU00035115","2005","03","08","2980",NA,NA,"Arbusto, ca. 2,0 m. Cálice verde, corola branca, estames brancos. Frutos roxo-escuros.; Borda do capão da mata.",NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"3623","2019-08-08 10:00:28-03","UFU","HUFU","9358","S","Plantae","Rubiaceae","Psychotria","sessilis","Psychotria sessilis","Vell.","Zappi, D.","Romero, R.; Nakajima, J.N.; Oliveira, R.; Oliveira, P.E. & Schiavini, I.","1995","07","16","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Córrego do Quilombo.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00035105","HUFU00035105","1997","03",NA,"2435",NA,NA,"Arbusto, ca. 1,8 m alt. Frutos maduros arroxeados.; Borda do capão de mata.",NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"3624","2019-08-08 10:00:28-03","UFU","HUFU","14094","S","Plantae","Rubiaceae","Psychotria","sessilis","Psychotria sessilis","Vell.","Romero, R.","Romero, R.; Nakajima, J.N.; Farinaccio, M.A. & Miranda, V.F.O.","1997","04","19","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Córrego dos Passageiros.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00035124","HUFU00035124","2005","03","08","4178",NA,NA,"Arbusto, ca. 2,0 m. Frutos imaturos esverdeados, maduros arroxeados.; Capão da mata.",NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"3625","2019-08-08 10:00:28-03","UFU","HUFU","8764","S","Plantae","Rubiaceae","Psychotria","sessilis","Psychotria sessilis","Vell.","Nakajima, J.N.","Romero, R.; Nakajima, J.N.; Alcantara, M.B. & Prado Lima, C.A.","1995","05","11","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada s. Roque- Sacramento, 3 km da sede administrativa.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00035103","HUFU00035103","2001","12",NA,"2167",NA,NA,"Arvoreta, ca. 2 ma lt. Frutos imaturos esverdeados, maduros negros.; Borda de capão de mata.",NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"3626","2019-08-08 10:00:28-03","UFU","HUFU","8500","S","Plantae","Rubiaceae","Psychotria","sessilis","Psychotria sessilis","Vell.","Zappi, D.","Romero, R.; Nakajima, J.N.; Zanini, E. & Cesar, R.","1995","03","21","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Guarita 3, Cachoeira Casca D'Anta.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00035122","HUFU00035122","1997","03",NA,"2077",NA,NA,"Arbusto, ca. 2 m. Frutos esverdeados.; Mata de encosta.",NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"3627","2019-08-08 10:00:28-03","UFU","HUFU","30126","S","Plantae","Rubiaceae","Psychotria","sessilis","Psychotria sessilis","Vell.","Araújo, F.","Romero, R.; Araújo, F.; Resende, M. & Farias, Y.","2002","11","21","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Região Três Matinhas.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00035128","HUFU00035128","2003","01","31","6618",NA,NA,"Subarbusto, ca. 2,0 m. Cálice verde, botões amarelos.; Capões.",NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"3628","2019-08-08 10:00:28-03","UFU","HUFU","33751","S","Plantae","Rubiaceae","Psychotria","sessilis","Psychotria sessilis","Vell.","Oliveira, A.S.","Romero, R.; Nakajima, J.N.; Faria, C.A.; Milla, A.P. & Rosa, P.O.","2002","11","08","Brasil","Minas Gerais","Uberlândia","Fazenda Experimental do Glória","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00021044","HUFU00021044","2007","11",NA,"6494",NA,NA,"Árvore, ca. 6 m. Início de fruto.; Mata interior.",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"3629","2019-08-08 10:00:28-03","UFU","HUFU","3565","S","Plantae","Rubiaceae","Psychotria","sessilis","Psychotria sessilis","Vell.",NA,"Alves, L.M.; et al.","1992","10","27","Brasil","Minas Gerais","Uberlândia","Parque do Sabiá","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00021043","HUFU00021043",NA,NA,NA,"11",NA,NA,"Arbusto, ca. 2,5 m. Pétalas brancas, amarelas no interior.; Mata.",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"3630","2019-08-08 10:00:28-03","UFU","HUFU","35481","S","Plantae","Rubiaceae","Psychotria","sessilis","Psychotria sessilis","Vell.","Zappi, D.","Mattos, J.; Mattos, N.","1967","12","14","Brasil","Rio de Janeiro","Rezende","Parque Nacional de Itatiaia","-44.4467010498047","-22.468900680542",NA,NA,"HUFU00021049","HUFU00021049","1996",NA,NA,"14759",NA,NA,"Arbusto, ca. 1 m.; Mata secindária.",NA,NA,NA,NA,NA,NA,NA,"36089","auto",NA,NA,NA,NA,NA,NA
"3631","2019-08-08 10:00:28-03","UFU","HUFU","7596","S","Plantae","Rubiaceae","Psychotria","sessilis","Psychotria sessilis","Vell.",NA,"Silva, A.F.",NA,NA,NA,"Brasil","São Paulo","São José dos Campos",NA,"-45.8800010681152","-23.1700000762939",NA,NA,"HUFU00021047","HUFU00021047",NA,NA,NA,"1489",NA,NA,"Árvore, ca. 6 m. Botões florais brancos.",NA,NA,NA,NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA
"3632","2019-08-08 10:00:28-03","UFU","HUFU","15402","S","Plantae","Rubiaceae","Psychotria","sessilis","Psychotria sessilis","Vell.","Kirkbride, J.H.","Hoehne, F.C.","1930","10","22","Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,"HUFU00021042","HUFU00021042","1977","04","25","s.n.",NA,NA,"Árvore com flores alvo-amareladas.",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"3633","2019-08-08 10:00:28-03","UFU","HUFU","15401","S","Plantae","Rubiaceae","Psychotria","sessilis","Psychotria sessilis","Vell.","Kirkbride, J.H.","Hoehne, F.C.","1931","09","27","Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,"HUFU00021041","HUFU00021041","1977","04","25","s.n.",NA,NA,"Arbusto com flores alvas.",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"3634","2019-08-08 10:00:28-03","UFU","HUFU","78526","S","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","; Silva, K.R.; Seidinger, L.C.","Silva, K.R.; Seidinger, L.C. & Gonçalves, R.A.","2015","08","26","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Trilha dos Três picos.","-45.012222","-22.721944","-45.012222","-22.721944","HUFU00075741",NA,NA,NA,NA,"s.n.","1","1","Prensado em álcool. Amostra em sílica.; Arbusto, cerca de 3m de altura. Folha levemente discolores na face abaxial, frutos imaturos esverdeados e maduros arroxeados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3635","2019-08-08 10:00:28-03","UFU","HUFU","47772","S","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.",NA,"Romero, R.; Rezende, T.M. & Castro, W.S.","2006","10","18","Brasil","Minas Gerais","Delfinópolis","Paraíso Selvagem, Trilha da Cachoeira do Alpinista.","-46.653611","-20.434444","-46.653611","-20.434444","HUFU00021056","HUFU00021056",NA,NA,NA,"7894","845","845","Arbusto. Corola amarela no ápice e base creme.; Mata de galeria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3636","2019-08-08 10:00:28-03","UFU","HUFU","71705","S","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","Sobral, M.","Gonçalves, L.N.; Duffes, P.; Fernandez & Lima, T.","2013","11","04","Brasil","Minas Gerais","Passa Quatro","Pico do Itaguaré, APA Serra da Mantiqueira. Início da trilha do Pico do Itaguaré.","-45.075278","-22.491667","-45.075278","-22.491667","HUFU00041043","HUFU00041043","2015",NA,NA,"182","1600","1600","Arbusto 2,00 m alt. Folhas simples opostas.; Floresta Ombrófila Mista.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3637","2019-08-08 10:00:28-03","UFU","HUFU","32180","S","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.",NA,"Arruda, R.; Araújo, G.M.; Amorim, E.H. & Mendes, S.","2003","04","12","Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, Mata da Aparecida.","-47.2928009033203","-19.3528003692627",NA,NA,"HUFU00021212","HUFU00021212",NA,NA,NA,"379",NA,NA,"Subarbusto ca. de 0,8 m. Frutos esverdeados.; Mata de galeria.",NA,NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA
"3638","2019-08-08 10:00:28-03","UFU","HUFU","65965","S","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.",NA,"Elias, R.C.L.","2008","04","24","Brasil","Minas Gerais","Poços de Caldas","Cascata das antas","-46.5614013671875","-21.7877998352051",NA,NA,"HUFU00021055","HUFU00021055",NA,NA,NA,"08",NA,NA,"Arvoreto. Frutos verdes.; Interior da Mata.",NA,NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA
"3639","2021-03-03 15:27:59-03","MN","R-TIPOS","148041","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","Kirkbride Jr., J.H.","Gardner, G.",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"R000148041","R000148041_001","1983",NA,NA,"4728",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isosyntypus de Psychotria hancorniaefolia var. variifolia Müll. Arg.",NA,NA,NA,NA,NA,NA,NA,NA
"3640","2021-03-03 15:27:59-03","MN","R-TIPOS","26390","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","Kirkbride Jr., J.H.","Regnell, A.F.","1855","08","21","Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,"R000026390","R000026390_001","1983",NA,NA,"I - 171",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotypus de Psychotria hancorniaefolia var. brevifolia Müll. Arg.","25710","auto",NA,NA,NA,NA,NA,NA
"3641","2021-02-25 18:07:59-03","MN","R-TIPOS","10408a","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","Kirkbride Jr., J.H.","Glaziou, A.F.M.","1874","11","13","Brasil","Rio de Janeiro","Petropolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,"R000010408a","R000010408a_001","1983",NA,NA,"7678",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotypus de Psychotria velutipes Müll. Arg.","36524","auto",NA,NA,NA,NA,NA,NA
"3642","2021-02-25 18:07:59-03","MN","R-TIPOS","10408","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","Kirkbride Jr., J.H.","Glaziou, A.F.M.","1874","11","13","Brasil","Rio de Janeiro","Petropolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,"R000010408","R000010408_001","1983",NA,NA,"7678",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotypus de Psychotria velutipes Müll. Arg.","36524","auto",NA,NA,NA,NA,NA,NA
"3643","2021-02-25 18:07:59-03","MN","R-TIPOS","10399","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","Kirkbride Jr., J.H.","Glaziou, A.F.M.","1874","10","18","Brasil","Rio de Janeiro","Rio de Janeiro","Mauá","-43.2075004577637","-22.9027996063232",NA,NA,"R000010399","R000010399_001","1983",NA,NA,"7676",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotypus de Psychotria janeirensis Müll. Arg.","57442","auto",NA,NA,NA,NA,NA,NA
"3644","2021-02-25 18:07:59-03","MN","R-TIPOS","10399a","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","Kirkbride Jr., J.H.","Glaziou, A.F.M.","1874","10","18","Brasil","Rio de Janeiro","Rio de Janeiro","Mauá","-43.2075004577637","-22.9027996063232",NA,NA,"R000010399a","R000010399a_001","1983",NA,NA,"7676",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotypus de Psychotria janeirensis Müll. Arg.","57442","auto",NA,NA,NA,NA,NA,NA
"3645","2020-08-20 20:39:10-03","UFSC","FLOR","19270","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","longipes","Psychotria longipes","Müll.Arg.","Smith, L.B.","Klein, R.M.","1971","11","16","Brasil","Santa Catarina","Governador Celso Ramos","Jordão.","-48.5592002868652","-27.3146991729736",NA,NA,"FLOR0019270",NA,"1978",NA,NA,"9896","200","200","árvore, flor em botão, 10m altura",NA,NA,NA,NA,"Gentianales",NA,NA,"13751","auto",NA,NA,NA,NA,NA,NA
"3646","2020-08-20 20:39:10-03","UFSC","FLOR","18193","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","longipes","Psychotria longipes","Müll.Arg.","Smith, L.B.","Klein, R.M.; Bresolin, A.","1971","05","19","Brasil","Santa Catarina","Governador Celso Ramos","Jordão.","-48.5592002868652","-27.3146991729736",NA,NA,"FLOR0018193",NA,"1980",NA,NA,"9564a","250","250","árvore, Fruto Imaturo, verde, 10m altura",NA,NA,NA,NA,"Gentianales",NA,NA,"13751","auto",NA,NA,NA,NA,NA,NA
"3647","2020-08-20 20:39:10-03","UFSC","FLOR","4133","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","longipes","Psychotria longipes","Müll.Arg.","Smith, L.B.","Klein, R.M.","1962","12","12","Brasil","Santa Catarina","Mafra","Campo Novo.","-49.8053016662598","-26.111400604248",NA,NA,"FLOR0004133",NA,"1964",NA,NA,"3895","800","800","arvoreta, flor branca, 8m altura",NA,NA,NA,NA,"Gentianales",NA,NA,"66490","auto",NA,NA,NA,NA,NA,NA
"3648","2020-08-20 14:56:33-03","UFSC","FLOR","43232","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","longipes","Psychotria longipes","Müll.Arg.","Sobral, M.","Zanette, V.C.; et alii","1995","01","16","Brasil","Santa Catarina","Morro Grande","Pingador, Três Barras.","-49.7207984924316","-28.8006000518799",NA,NA,"FLOR0043232",NA,NA,NA,NA,"1995","450","450","arvoreta, Fruto Maduro, com fruto. Recebido de CRI Nª 3596.",NA,NA,NA,NA,"Gentianales",NA,NA,"22172","auto",NA,NA,NA,NA,NA,NA
"3649","2020-08-20 14:56:33-03","UFSC","FLOR","29286","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","longipes","Psychotria longipes","Müll.Arg.","Sobral, M.","Citadini-Zanette, V.; et alii","1995","01","16","Brasil","Santa Catarina","Morro Grande","Pingador, Três Barras.","-49.7207984924316","-28.8006000518799",NA,NA,"FLOR0029286",NA,NA,NA,NA,"1995","450","450","arvoreta, flor com",NA,NA,NA,NA,"Gentianales",NA,NA,"22172","auto",NA,NA,NA,NA,NA,NA
"3650","2020-08-20 20:39:10-03","UFSC","FLOR","18192","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","longipes","Psychotria longipes","Müll.Arg.","Smith, L.B.","Klein, R.M.; Bresolin, A.","1971","05","18","Brasil","Santa Catarina","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"FLOR0018192",NA,"1980",NA,NA,"9386","150","150","arvoreta, Fruto Maduro, roxo-escuro, 6m altura",NA,NA,NA,NA,"Gentianales",NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA
"3651","2020-08-20 20:39:10-03","UFSC","FLOR","17781","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","longipes","Psychotria longipes","Müll.Arg.","Smith, L.B.","Klein, R.M.; Souza Sobrinho, R.J. de","1972","12","13","Brasil","Santa Catarina","Paulo Lopes","Bom Retiro.","-48.6836013793945","-27.9617004394531",NA,NA,"FLOR0017781",NA,"1978",NA,NA,"10534","300","300","arvoreta, flor branca, 8m altura",NA,NA,NA,NA,"Gentianales",NA,NA,"23385","auto",NA,NA,NA,NA,NA,NA
"3652","2020-08-20 20:39:10-03","UFSC","FLOR","1076","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","longipes","Psychotria longipes","Müll.Arg.","Smith, L.B.","Reitz, R.; Klein, R.M.","1961","03","23","Brasil","Santa Catarina","São Francisco do Sul","Monte Crista, Garuva.","-48.6380996704102","-26.2432994842529",NA,NA,"FLOR0001076",NA,"1963",NA,NA,"10882","950","950","arvoreta, Fruto Imaturo, verde, 5m altura",NA,NA,NA,NA,"Gentianales",NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"3653","2020-08-20 14:56:33-03","UFSC","FLOR","36142","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","longipes","Psychotria longipes","Müll.Arg.",NA,"Jung, S.L.","1978","11","16","Brasil","São Paulo","São Paulo","Reserva Biológica, Parque Estadual das Fontes do Ipiranga.","-46.6300010681152","-23.5400009155273",NA,NA,"FLOR0036142",NA,NA,NA,NA,"277",NA,NA,"árvore, flor esbranquiçada, 6m altura",NA,NA,NA,NA,"Gentianales",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"3654","2020-08-20 14:56:33-03","UFSC","FLOR","36141","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","longipes","Psychotria longipes","Müll.Arg.",NA,"Jung, S.L.","1978","11","06","Brasil","São Paulo","São Paulo","Reserva Biológica, Parque Estadual das Fontes do Ipiranga.","-46.6300010681152","-23.5400009155273",NA,NA,"FLOR0036141",NA,NA,NA,NA,"274",NA,NA,"flor creme, 3m altura. Nativa",NA,NA,NA,NA,"Gentianales",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
