"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","fieldNumber","individualCount"
"205","2019-11-01 15:14:39-03","UnB","UB","195200","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"Munhoz, CBR; Eugênio, CUO; Melo, TRB; Emmert, P","7851","2010","03","22","Brasil","Goiás","Alto Paraíso de Goiás","Parque Nacional Chapada dos Veadeiros","-47.686611","-14.128944","-47.686611","-14.128944",NA,NA,"Vereda","UB0011854","UB0011854","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"206","2019-11-01 15:14:39-03","UnB","UB","195265","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"Munhoz, CBR; Eugênio, CUO; Melo, TRB; Emmert, P","7916","2010","05","24","Brasil","Goiás","Cristalina","Reserva Particular do Patrimônio Natural Linda Serra de Topázios","-47.699056","-16.738278","-47.699056","-16.738278",NA,NA,"Vereda","UB0011850","UB0011850","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"207","2019-11-01 15:14:39-03","UnB","UB","198398","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Amaral, AG","2013","08",NA,"Amaral, AG; Souza, ACM","2708","2012","03","25","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília. Parcela 1500 norte.","-48.00088","-15.7106","-48.00088","-15.7106",NA,NA,"Erva. 70 cm. Folha nova, madura. Fruto dispersando. Dispersão autocórica.; Cerrado sensu stricto.",NA,NA,"Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"208","2020-07-29 09:06:35-03","UnB","UB","198411","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Amaral, AG","2013","08",NA,"Amaral, AG; Fernandes, CM; Munhoz, CBR; Souza, ACM; Silva, LV","2721","2012","04","05","Brasil","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros. Parcela 3500 sul. Florística.","-47.72248","-14.11404","-47.72248","-14.11404",NA,NA,"Erva. 20 cm.; Campo limpo e cerrado sensu stricto.",NA,NA,"Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"209","2019-11-01 15:14:39-03","UnB","UB","198436","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Amaral, AG","2013","08",NA,"Amaral, AG; Fernandes, CM; Munhoz, CBR; Souza, ACM; Silva, LV","2746","2012","04","05","Brasil","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros. Parcela 3500 sul. UA 5.","-47.72248","-14.11404","-47.72248","-14.11404",NA,NA,"Erva. 45 cm. Folha madura, seca. Fruto dispersando.; Campo limpo e cerrado sensu stricto.",NA,NA,"Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"210","2019-11-01 15:14:39-03","UnB","UB","78228","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Pedersen, TM","1991",NA,NA,"Hatschbach, G","53874","1990","02","12","Brasil","Goiás","Alto Paraíso de Goiás","Alto Paraíso de Goiás, Rod. GO-327, 5-1km ao W de Alto Paraíso de Goiás","-47.516667","-14.116667","-47.516667","-14.116667",NA,NA,"Campo rupestre, solo arenoso","UB0011860","UB0011860","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"211","2019-11-01 15:14:39-03","UnB","UB","78229","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Thomas, WW","1998","01","27","Munhoz, CBR","650","1998","01","18","Brasil","Goiás","Alto Paraíso de Goiás","Alto Paraíso de Goiás, Água fria, ca. 8km a direita de Alto Paraíso p/ Teresina de Goiás","-47.509167","-14.091111","-47.509167","-14.091111",NA,NA,"Alt. 4517 pés; Vereda (campo limpo úmido c/ Mauritia - Buritis). Solo arenoso pouco argiloso, preto, encharcado. Pouco frequente","UB0011862","UB0011862","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"212","2019-11-01 15:14:39-03","UnB","UB","78230","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Muniz, CFS","1986","06",NA,"Irwin, HS","24121","1969","03","09","Brasil","Goiás","Cavalcante","Cavalcante, Ca. 10km S of Cavalcante","-47.4583","-13.7975","-47.4583","-13.7975","1000","1000","Culms to ca. 60cm tall; Brejo. Sandy creek margin and adjacent gallery and brejo","UB0011858","UB0011858","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"213","2019-11-01 15:14:39-03","UnB","UB","78231","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Muniz, CFS","1986","06",NA,"Irwin, HS","32197","1971","03","19","Brasil","Goiás","Alto Paraíso de Goiás","Alto Paraíso de Goiás, 20km N of Alto Paraíso de Goiás","-47.516667","-14.116667","-47.516667","-14.116667","1250","1250","Culms to ca. 50cm tall; Campo. Gallery forest and adjacent wet campo (brejo)","UB0011848","UB0011848","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"214","2019-11-01 15:14:39-03","UnB","UB","78232","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Muniz, CFS","1986","06",NA,"Ratter, JA","1034","1968","04","12","Brasil","Mato Grosso",NA,"Base Camp, 8km NE of the Base Camp of the Expedition (close to the Xavantina - São Félix road)","-51.866667","-12.9","-51.866667","-12.9",NA,NA,"Inflorescences to 80cm tall with characteristic scent, hence the vernac. name (= horse wine); Growing in cerrado formation on sandy soil","UB0011866","UB0011866","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"215","2019-11-01 15:14:39-03","UnB","UB","78278","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Schneider, L","2018","11",NA,"Irwin, HS","16399","1966","06","01","Brasil","Mato Grosso",NA,"84km ao N de Nova Xavantina",NA,NA,NA,NA,NA,NA,"Mais informações","UB0012126","UB0012126","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"216","2019-11-01 15:14:39-03","UnB","UB","78342","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Schneider, L","2018","11",NA,"Irwin, HS","12577","1966","02","11","Brasil","Goiás",NA,"20km ao W de Veadeiros",NA,NA,NA,NA,NA,NA,"Mais informações; Rocky slopes and wet campo","UB0012380","UB0012380","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"217","2019-11-01 15:14:39-03","UnB","UB","9785","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Milhomens, LC","2001","10",NA,"Proença, CEB; Soares-Silva, LH; Sampaio, AB; Simon, MF","2491","2001","05","08","Brasil","Tocantins","Mateiros",NA,"-46.75","-10.55","-46.75","-10.55","400","400","Erva 0,3m. Fruto cinza; Campo úmido com Xyris, Schultesia e Cyperaceae","UB0011864","UB0011864","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"218","2019-11-01 15:14:39-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"Munhoz, CBR; Eugênio, CUO","PP-FAF154","2011","05","15","Brasil","Goiás","Alto Paraíso de Goiás","Fazenda Água Fria","-47.509194","-14.091194","-47.509194","-14.091194","1482","1482","PP FAF (Parcelas permanentes Fazenda Água Fria)- Linha 15, UA 3; Erva; Campo limpo úmido",NA,NA,"Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"219","2020-07-29 09:06:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"Bijos, NR; Munhoz, CBR; Eugênio, CUO","PP-JBB36","2009","01","29","Brasil","Distrito Federal","Brasília","Estação Ecológica do Estação Ecológica do Jardim Botânico de Brasília. LBM UA5","-47.856944","-15.891667","-47.856944","-15.891667",NA,NA,"Vereda",NA,NA,"Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"220","2020-07-29 09:06:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"Bijos, NR; Munhoz, CBR; Eugênio, CUO","PP-JBB39","2009","01","30","Brasil","Distrito Federal","Brasília","Estação Ecológica do Estação Ecológica do Jardim Botânico de Brasília. LBM UA5","-47.856944","-15.891667","-47.856944","-15.891667",NA,NA,"Vereda",NA,NA,"Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"221","2019-11-01 15:14:39-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"Munhoz, CBR; Eugênio, CUO","PP-FAF149","2011","05","19","Brasil","Goiás","Alto Paraíso de Goiás","Fazenda Água Fria","-47.509194","-14.091194","-47.509194","-14.091194","1482","1482","PP FAF (Parcelas permanentes Fazenda Água Fria)- Linha 9, UA 10; Erva; Campo limpo úmido",NA,NA,"Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"222","2019-11-01 15:14:39-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Milhomens, LC","2001","10",NA,"Proença, CEB; Soares-Silva, LH; Sampaio, AB; Simon, MF","2491","2001","05","08","Brasil","Tocantins","Mateiros",NA,"-46.75","-10.55","-46.75","-10.55","400","400","Erva 0,3m. Fruto cinza; Campo úmido com Xyris, Schultesia e Cyperaceae","UB0011849","UB0011849","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"223","2019-11-01 15:14:39-03","UnB","UB","187175","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"Mendes, MRA; et al.","275","2007","08","26","Brasil","Piauí","Piracuruca","Parque Nacional de Sete Cidades","-41.7092018127441","-3.92806005477905",NA,NA,NA,NA,"Erva. Frutos maduros. Folhas secas; Campo limpo úmido","UB0011870","UB0011870","Monocotyledonae",NA,"Southern America",NA,NA,"41625","auto",NA,NA,NA
"224","2020-07-29 09:06:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Silva, DP",NA,NA,NA,"Silva, DP; Jesus, EA; Bijos, NR; Munhoz, CBR","885","2018","07","05","Brasil","Goiás","Alto Paraíso","Chapada dos Veadeiros Vereda dos Ingleses","-47.763806","-14.135556","-47.763806","-14.135556",NA,NA,"Scleria finissima; Vereda",NA,NA,"Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"225","2020-07-29 09:06:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Silva, DP",NA,NA,NA,"Silva, DP; Jesus, EA; Bijos, NR; Munhoz, CBR","963","2018","07","05","Brasil","Goiás","Alto Paraíso","Chapada dos Veadeiros Vereda dos Ingleses","-47.763806","-14.135556","-47.763806","-14.135556",NA,NA,"Vereda",NA,NA,"Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"226","2020-07-29 09:06:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Silva, DP",NA,NA,NA,"Silva, DP; Jesus, EA; Bijos, NR; Munhoz, CBR","918","2018","07","05","Brasil","Goiás","Alto Paraíso","Chapada dos Veadeiros Vereda dos Ingleses","-47.763806","-14.135556","-47.763806","-14.135556",NA,NA,"Vereda",NA,NA,"Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"227","2019-11-01 15:14:39-03","UnB","UB","163113","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Mello, TRB","2010",NA,NA,"Munhoz, CBR; Emmert, P; Mello, TRB","7103","2010","03","30","Brasil","Minas Gerais","Diamantina","Acesso por São João da Chapada, Vila Macacos. Parque Nacional das Sempre Vivas","-43.792222","-17.903611","-43.792222","-17.903611","1268","1268","Erva 0,6m; Afloramento de rocha em campo limpo úmido","UB0011856","UB0011856","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"228","2019-11-01 15:14:39-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Feledi, K; Gilmar","1995","06","19","Irwin, HS; et al.","13921","1966","03","12","Brasil","Distrito Federal","Brasília","Near Planaltina","-47.9296989440918","-15.7797002792358",NA,NA,"950","950","Caespitose, the culms 0,5m; Hilltop cerrado",NA,NA,"Monocotyledonae",NA,"Southern America",NA,NA,"70570","auto",NA,NA,NA
"229","2019-11-01 15:14:39-03","UnB","UB","187254","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"Mendes, MRA; Munhoz, CBR","296","2007","09","28","Brasil","Piauí","Piracuruca","Parque Nacional de Sete Cidades","-41.7092018127441","-3.92806005477905",NA,NA,NA,NA,"Erva. Maduros e imaturos. Folhas verdes e secas; Campo limpo úmido","UB0011868","UB0011868","Monocotyledonae",NA,"Southern America",NA,NA,"41625","auto",NA,NA,NA
"230","2020-08-20 14:59:20-03","UFSC","FLOR","38605","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Affonso, R.","2011","01","15","Affonso, R.; Zanin, A.","182","2011","01","08","Brasil","Santa Catarina","Curitibanos","Km 237 da BR 470 da Estrada Curitibanos-Caçador.","-50.445","-27.301389","50º26'42''W","27º18'5''S","1081","1081","herbácea. banhado na beira da estrada, em frente a placa de BEM-VINDOS NO VALE DO CONTESTADO. Abundante, em flor e fruto. Frutos brancos. Há fotos da planta viva associadas à exsicata.","FLOR0038605","FLOR0038605_v1 FLOR0038605_v2 FLOR0038605_v3 FLOR0038605_v4 FLOR0038605_v5 FLOR0038605_v6 FLOR0038605_v7 FLOR0038605_v8 FLOR0038605_v9",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-08-20 14:59:20-03","UFSC","FLOR","53715","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Campestrini, S.; Weber, P.","2014","02","05","Campestrini, S.; Trevisan, R. & Pinto, C.E.","831","2014","01","16","Brasil","Santa Catarina","Lages","Coxilha Rica.","-50.4475","-28.286389","50º26'51''W","28º17'11''S","1004","1004",NA,"FLOR0053715",NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-08-20 14:59:20-03","UFSC","FLOR","60710","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"Munhoz, C.B.R.; Eugênio, C.U.O. & Melo, T.R.B.","7916",NA,NA,NA,"Brasil","Goiás","Cristalina","Reserva Particular do Patrimônio Natural Linda Serra.","-47.699167","-16.738333","47º41'57''W","16º44'18''S",NA,NA,NA,"FLOR0060710","FLOR0060710",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-08-20 14:59:20-03","UFSC","FLOR","61214","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Fonseca, M.L.","2007","05",NA,"Fonseca, M.L.; Oliveira, E.C.L. & Alvarenga, D.","3692","2002","10","14","Brasil","Distrito Federal","Brasília","APA Gama-Cabeça de Veado. Região Administrativa do Núcleo Bandeirante. ARIE do Córrego do Cedro. SMPW-Q.26 conj. 3.","-47.962222","-15.914167","47º57'44''W","15º54'51''S","1060","1060","Erva heliófita, cerca de 1 m de altura. Inflorescência marromComum.","FLOR0061214","FLOR0061214",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-05-19 17:19:39-03","UFMT","UFMT","22781","S","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"SchessI, M.","3142","1993","03","24","Brasil","Mato Grosso","Nossa Senhora do Livramento","About 3,4 Km south-east of Pirizal village along the track to lake Coqueiro.","-56.4","-16.25","-56.4","-16.25","135","135","Earthmound savana (campo de murundus) along the track.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2018-02-26 18:32:16-03","UFMT","UFMT","28170","S","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Muniz, C.F.S.","1999","03",NA,"Souza, V.C.; Souza, J.P.; Duarte, A.R.; Mazine, F.F.","14026","1997","03","14","Brasil","Mato Grosso","São Félix do Araguaia","Estrada São Félix do Araguaia-Alto Boa Vista, ca. 41 Km de São Félix do Araguaia.","-50.983806","-11.573861","-50.983806","-11.573861","180","180","Erva, espiguetas castanhas.; Savana arborizada (campo cerrado), com árvores e arbustos concentrados sobre murundus,.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2018-02-26 18:32:16-03","UFMT","UFMT","41027","S","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"Rebellato, L.","179","2007","02",NA,"Brasil","Mato Grosso","Poconé","Fazenda Nossa Senhora Aparecida","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,"Cerrado sobre cordilheira.",NA,NA,NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA
"237","2018-02-26 18:32:16-03","UFMT","UFMT","41085","S","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"Rebellato, L.","132","2007","02",NA,"Brasil","Mato Grosso","Poconé","Fazenda Nossa Senhora Aparecida.","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,"Cerrado sobre cordilheira.",NA,NA,NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA
"238","2021-03-04 15:42:09-03","IF","SPSF","40244","PreservedSpecimen","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","A.C.Araújo","2006","10","31","J.L.S.Tannus","638","2002","06","28","Brasil","SP","Itirapina","Estação Ecológica","-47.8199996948242","-22.25",NA,NA,NA,NA,"COLETA: Cerrado&nf;Erva estolonífera 10cm, inflorescência castanha, estames amarelos; GEOGRAFIA: Campo Úmido, solo úmido a saturado.;",NA,NA,"Magnoliophyta","Poales","América do Sul",NA,NA,"22843","auto","Liliopsida",NA,NA
"239","2021-02-08 12:51:44-03","UFRGS","ICN","159979","S","Plantae","Cyperaceae","Scleria","cf. leptostachya","Scleria cf. leptostachya","Kunth","Araujo, AC","2008",NA,NA,"Araujo, AC; et al.","1767","2007","03","02","Brasil","PE","Jaqueira","RPPN Frei Caneca Mata do Espelho","-35.7933006286621","-8.72667026519775",NA,NA,NA,NA,"Campo úmido, na base de afloramento rochoso. Área sombreada, solo argiloso, úmido, rico em matéria orgânica.","ICN00010574","ICN00010574 ICN00010574_1","Monocotyledon",NA,"América do Sul",NA,NA,"11830","auto",NA,NA,NA
"240","2021-02-08 12:51:44-03","UFRGS","ICN","159957","S","Plantae","Cyperaceae","Scleria","cf. leptostachya","Scleria cf. leptostachya","Kunth","Araujo, AC",NA,NA,NA,"Harley, RM; et al.","19637","1977","03","18","Brasil","BA","Serra das Almas. Middle N.E. s","ca. 25 km W.N.W. of the Vila do Rio de Contas",NA,NA,NA,NA,NA,NA,"Doação do Herbário IPA.; This plant growing on bare stony ground, subject to periodic flooding.","ICN00010571","ICN00010571 ICN00010571_1","Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"241","2021-02-08 12:51:44-03","UFRGS","ICN","159958","S","Plantae","Cyperaceae","Scleria","cf. leptostachya","Scleria cf. leptostachya","Kunth","Araujo, AC",NA,NA,NA,"Harley, RM; et al.","16070","1974","02","06","Brasil","BA","Serra do Sincorá","8 km S.W. of Mucugê on road from Cascavel near Fazenda Paraguaçu",NA,NA,NA,NA,"1000","1000","Doação do Herbário IPA.","ICN00010573","ICN00010573","Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"242","2021-02-08 12:51:44-03","UFRGS","ICN","174298","S","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Affonso, R","2011","01","15","Affonso, R; Zanin, A","182","2011","01","08","Brasil","SC","Curitibanos","Km 237 da BR 470 da estrada Curitibanos-Caçador, em frente à placa de bem vindos no Vale do Contestado, 27º18'05 S,50º26'42 W","-50.584400177002","-27.2828006744385",NA,NA,"1081","1081","Doação Herbário FLOR 38605; abundante, em flor e fruto, frutos brancos, herbácea; banhado na beira da estrada","ICN00010572","ICN00010572","Monocotyledon",NA,"América do Sul",NA,NA,"25987","auto",NA,NA,NA
"243","2021-02-08 12:51:44-03","UFRGS","ICN","126954","S","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth","Longhi-Wagner, HM",NA,NA,NA,"Longhi-Wagner, HM","3826","1997","01","26","Brasil","PR","Tibagi","Parque Estadual de Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"campo arenoso com afloramento de arenito","ICN00010576","ICN00010576","Monocotyledon",NA,"América do Sul",NA,NA,"56988","auto",NA,NA,NA
"244","2021-02-08 12:51:44-03","UFRGS","ICN","194231","S","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"Munhoz, CBR; Eugenio, CUO; Melo, TRB","7916","2009","05","29","Brasil","GO","Cristalina","Reserva Particular do Patrimônio Natural Linda Serra, Vereda.","-47.699167","-16.738333","-47.699167","-16.738333",NA,NA,NA,"ICN00029749",NA,"Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"245","2020-11-05 09:51:34-03","IBt","SP","357452","S","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"Alves, M","2280","2001","02","20","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA
"246","2021-01-21 15:29:16-03","IBt","SP","350352","S","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"Munhoz, CBR","1753","2000","07","01","Brasil","Goiás","Alto Paraíso de Goiás",NA,"-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44724","auto",NA,NA,NA
"247","2021-01-21 15:29:16-03","IBt","SP","351130","S","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"Munhoz, CBR","1792","2000","08","19","Brasil","Goiás","Alto Paraíso de Goiás",NA,"-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44724","auto",NA,NA,NA
"248","2021-01-11 11:19:59-03","IBt","SP","474200","S","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"Hatschbach, G","34257","1974","02","15","Brasil","Goiás","Mineiros",NA,"-52.5511016845703","-17.5694007873535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100343","auto",NA,NA,NA
"249","2021-01-11 11:19:59-03","IBt","SP","474009","S","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"Hatschbach, G","33989","1974","02","09","Brasil","Mato Grosso do Sul","Rio Verde de Mato Grosso",NA,"-54.8442001342773","-18.9181003570557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87429","auto",NA,NA,NA
"250","2021-01-11 11:19:59-03","IBt","SP","474015","S","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"Hatschbach, G","33967","1974","02","09","Brasil","Mato Grosso do Sul","Rio Verde de Mato Grosso",NA,"-54.8442001342773","-18.9181003570557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87429","auto",NA,NA,NA
"251","2020-10-15 10:09:12-03","IBt","SP","339454","S","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"Alves, M","1725","1999","12","20","Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA
"252","2020-11-19 09:29:00-03","IBt","SP","359915","S","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"Tannus, JLS","638","2002","06","28","Brasil","São Paulo","Itirapina","Estação Ecológica de Itirapina","-47.8199996948242","-22.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA
"253","2020-10-22 10:12:45-03","IBt","SP","344564","S","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"Alves, M","1759","1999","01","06","Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Itatins","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA
"254","2021-01-07 09:33:36-03","IBt","SP","465375","S","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"Rodrigues, E","738","2000","03","17","Brasil","Tocantins","Goiatins",NA,"-47.3142013549805","-7.71000003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"92862","auto",NA,NA,NA
"255","2020-10-22 10:12:45-03","IBt","SP","349417","S","Plantae","Cyperaceae","Scleria","leptostachya","Scleria leptostachya","Kunth",NA,NA,NA,NA,"Alves, M","2210","2001","02","13","Brasil","Tocantins","Palmas",NA,"-48.3602981567383","-10.2128000259399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62375","auto",NA,NA,NA
