"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","month","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount"
"136","2019-08-16 08:41:00-03","UTFPR","HCF","13307","S","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","B.A.S. Pereira","B.A.S. Pereira","2212","1992",NA,"Brasil","DF","APA de Cafuringa - Fazenda da Palestina",NA,"arvoreta caducifolia, ca. 5 metros de altura. Flores amarelo-claro, com aroma muito agradável. Testemunha de mata à margem esquerda do córrego Lage.",NA,NA,"08","25","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"1992","09",NA,"70570","auto",NA,NA,NA,NA,NA
"137","2020-12-21 16:44:18-03","MBM","MBM","398773","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Damasceno-Junior, G.A.","Damasceno-Junior, G.A.","3163","2000","Southern America","Brazil","Mato Grosso do Sul","Fazenda Paraíso, Vale do Paraíso, Morro Santa Cruz, próximo à nascente do córrego Band'alta",NA,"Arvoreta de 4,00 m de altura. Firossociologia 77.; Mata semidecidual. Solo litólico e rico em ferro. Morro.","MBM398773","MBM398773","09","02","Ladário","-57.592361","-19.188472","800","800","-57.592361","-19.188472","2003","09",NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-12-21 16:44:18-03","MBM","MBM","398781","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Damasceno-Junior, G.A.","Damasceno-Junior, G.A.","3162","2000","Southern America","Brazil","Mato Grosso do Sul","Fazenda Paraíso, Vale do Paraíso, Morro Santa Cruz, próximo à nascente do córrego Band'alta",NA,"Árvore de 6,00m de altura. Fitossociologia 30.; Transição Cerradão/ Mata Perene. Solo litólico e rico em ferro. Morro.","MBM398781","MBM398781","11","26","Ladário","-57.589861","-19.188472","800","800","-57.589861","-19.188472","2003","04",NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-21 16:44:18-03","MBM","MBM","398808","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Damasceno-Junior, G.A.; Velasques, J.S.; Velasques, J.S.","2502","2002","Southern America","Brazil","Mato Grosso do Sul","Fazenda Paraíso, Morro Santa Cruz",NA,"Árvore de 8,00m de altura. Flor creme. Fitossociologia 1467.; Mata decídual de encosta. Solo litólico e rico em ferro. Morro.","MBM398808","MBM398808","02","18","Ladário","-57.600083","-19.197472","800","800","-57.600083","-19.197472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-12-21 16:28:45-03","MBM","MBM","276658","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichl.","Smith, S.F.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","73892","2002","Southern America","Brazil","Mato Grosso do Sul","Rodovia Bonito - Campo dos Índios, Fazenda Espora de Prata",NA,NA,"MBM276658","MBM276658","11","08","Bonito","-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA
"141","2020-12-21 16:28:45-03","MBM","MBM","276660","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","rupestris","Casearia rupestris","Eichl.","Smith, S.F.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","74235","2002","Southern America","Brazil","Mato Grosso do Sul","Rodovia Bonito - Campo dos Índios, Rio Aquidaban",NA,NA,"MBM276660","MBM276660","11","14","Porto Murtinho","-57.8824996948242","-21.6989002227783",NA,NA,NA,NA,NA,NA,NA,"185577","auto",NA,NA,NA,NA,NA
"142","2015-09-05 06:39:56-03","MNHN","RECOLNAT_MNHN_P","P04762365","PreservedSpecimen",NA,NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Richard, L.C.",NA,NA,NA,"Brésil",NA,"s.l.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04762365' target='other'> <mi>dwc_moreinfo</mi></a>","P04762365","P04762365_01 P04762365_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"syntype",NA,NA,NA
"143","2015-09-05 06:39:56-03","MNHN","RECOLNAT_MNHN_P","P04762360","PreservedSpecimen",NA,NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Claussen",NA,NA,NA,"Brasil","Minas Gerais",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04762360' target='other'> <mi>dwc_moreinfo</mi></a>","P04762360","P04762360_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA
"144","2015-09-05 06:39:56-03","MNHN","RECOLNAT_MNHN_P","P04762361","PreservedSpecimen",NA,NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Claussen",NA,"1838",NA,"Brasil","Minas Gerais",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04762361' target='other'> <mi>dwc_moreinfo</mi></a>","P04762361","P04762361_01","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA
"145","2015-09-05 06:39:56-03","MNHN","RECOLNAT_MNHN_P","P04762362","PreservedSpecimen",NA,NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Claussen",NA,"1838",NA,"Brasil","Minas Gerais","Brésil (Minas geraes). Ad Samydeas","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04762362' target='other'> <mi>dwc_moreinfo</mi></a>","P04762362","P04762362_01","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2015-09-05 06:39:56-03","MNHN","RECOLNAT_MNHN_P","P04762363","PreservedSpecimen",NA,NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Claussen",NA,NA,NA,"Brasil","Minas Gerais",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04762363' target='other'> <mi>dwc_moreinfo</mi></a>","P04762363","P04762363_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA
"147","2016-09-30 10:53:46-03","MNHN","RECOLNAT_MNHN_P","P04762364","PreservedSpecimen",NA,NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Claussen",NA,"1838",NA,"Brasil","Minas Gerais","Brésil. (Minas-Geraes)","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04762364' target='other'> <mi>dwc_moreinfo</mi></a>","P04762364","P04762364_01","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA
"148","2015-09-05 06:39:56-03","MNHN","RECOLNAT_MNHN_P","P04762359","PreservedSpecimen",NA,NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Ratter, J.A.|Bertolda, J.|Castro, R.A.|Santos, R.R.|Souza, R.",NA,"1968",NA,"Brasil","Mato Grosso","9 Km E of the Base Camp of the Expedition. 270 Km N of Xavantina","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04762359' target='other'> <mi>dwc_moreinfo</mi></a>","P04762359","P04762359_01","4","19",NA,"-51.86667","-12.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1113",NA
"149","2015-09-05 06:39:56-03","MNHN","RECOLNAT_MNHN_P","P04762366","PreservedSpecimen",NA,NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Eichler","Richard, L.C.",NA,NA,NA,"Brésil",NA,"s.l.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04762366' target='other'> <mi>dwc_moreinfo</mi></a>","P04762366","P04762366_01 P04762366_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"syntype",NA,NA,NA
"150","2015-09-05 06:39:56-03","MNHN","RECOLNAT_MNHN_P","P04762367","PreservedSpecimen",NA,NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Richard, L.C.",NA,NA,NA,"Brésil",NA,"s.l.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04762367' target='other'> <mi>dwc_moreinfo</mi></a>","P04762367","P04762367_01 P04762367_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"syntype",NA,NA,NA
"151","2020-10-01 14:23:05-03","JBB","HEPH","26861","S","Plantae","Dicotyledon","Malpighiales","Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Ramos, AE","Ramos, AE","2096","2010","Southern America","Brasil","Distrito Federal","Núcleo Rural Fazenda Larga - FL 31.",NA,NA,NA,NA,"07","29","Planaltina","-47.5625","-15.4375","1000","1000","-47.5625","-15.4375","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-10-01 14:23:05-03","JBB","HEPH","19334","S","Plantae","Dicotyledon","Malpighiales","Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Nóbrega, MGG","Nóbrega, MGG","1898","2003","Southern America","Brasil","Distrito Federal","Córrego Gatome área da CAESB ETE",NA,"Esteril.",NA,NA,"06","13","Samambaia","-42.142222","-15.861944",NA,NA,"-42.142222","-15.861944","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-10-01 14:23:05-03","JBB","HEPH","13514","S","Plantae","Dicotyledon","Malpighiales","Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Nóbrega, MGG","Nóbrega, MGG","860","1997","Southern America","Brasil","Goiás","Fazenda Santo Antônio Sertão a 20 km de Alto Paraíso",NA,"Carpoteca nº 113",NA,NA,"11","15","Alto Paraíso de Goiás","-47.308889","-14.070556","750","750","-47.308889","-14.070556","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-10-01 14:23:05-03","JBB","HEPH","14562","S","Plantae","Dicotyledon","Malpighiales","Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Mecenas, VV","Mecenas, VV","65","1995","Southern America","Brasil","Distrito Federal","APA da Cafuringa",NA,"Material fertil (Projeto Levatamento fitossociologico de florestas sobre solos derivados de calcario",NA,NA,"09","21","Sobradinho",NA,NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-10-01 14:23:05-03","JBB","HEPH","16001","S","Plantae","Dicotyledon","Malpighiales","Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Nóbrega, MGG","Nóbrega, MGG","1331","2000","Southern America","Brasil","Minas Gerais","Estrada do leite entre Unaí e Palmital",NA,NA,NA,NA,"10","22","Unaí","-47.499722","-16.608333","650","650","-47.499722","-16.608333","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-07-19 15:38:17-03","JBB","HEPH","35107","S","Plantae","Dicotyledon","Malpighiales","Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Proença, CEB","Freitas, VC","23","1994","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Paracatu","-46.8125","-17.1875",NA,NA,"-46.8125","-17.1875","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-10-01 14:23:05-03","JBB","HEPH","16859","S","Plantae","Dicotyledon","Malpighiales","Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Nóbrega, MGG","Jesus, FPR de","129","2001","Southern America","Brasil","Distrito Federal","Condomínio Mansões Park Brasília",NA,NA,NA,NA,"10","11","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"2001",NA,NA,"70570","auto",NA,NA,NA,NA,NA
"158","2020-10-01 14:23:05-03","JBB","HEPH","15053","S","Plantae","Dicotyledon","Malpighiales","Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Proença, CEB","Nóbrega, MGG","961","1998","Southern America","Brasil","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília",NA,"Esteril",NA,NA,"10","19","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"1998",NA,NA,"70570","auto",NA,NA,NA,NA,NA
"159","2020-10-01 14:23:05-03","JBB","HEPH","8467","S","Plantae","Dicotyledon","Malpighiales","Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Lima, IV","243A","1993","Southern America","Brasil","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília Córrego Cabeça de Veado",NA,"T3= 352. Esteril",NA,NA,"10","20","Brasília","-47.9296989440918","-15.7797002792358","1102","1102",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"160","2020-10-01 14:23:05-03","JBB","HEPH","10677","S","Plantae","Dicotyledon","Malpighiales","Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Marquete, R","Ramos, AE","1027","1994","Southern America","Brasil","Goiás","Fazenda Coqueiro de Propriedade de Fernandes Gabriel da Silva",NA,"CAP.18,0cm.Esteril. 2-4-4.",NA,NA,"12","19","Serranópolis","-51.9622001647949","-18.3061008453369",NA,NA,NA,NA,"2008",NA,NA,"86936","auto",NA,NA,NA,NA,NA
"161","2020-12-11 11:41:16-03","UFMG","BHCB","22926","PreservedSpecimen","Plantae","Dicotyledon",NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-12-11 11:41:16-03","UFMG","BHCB","22926","PreservedSpecimen","Plantae","Dicotyledon",NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-12-11 11:41:16-03","UFMG","BHCB","33575","PreservedSpecimen","Plantae","Dicotyledon",NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,NA,"s.n.",NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Nova Ponte","-47.6747016906738","-19.1525001525879",NA,NA,NA,NA,NA,NA,NA,"47316","auto",NA,NA,NA,NA,NA
"164","2020-12-11 11:41:16-03","UFMG","BHCB","33575","PreservedSpecimen","Plantae","Dicotyledon",NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,NA,"s.n.",NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Nova Ponte","-47.6747016906738","-19.1525001525879",NA,NA,NA,NA,NA,NA,NA,"47316","auto",NA,NA,NA,NA,NA
"165","2020-12-11 11:41:16-03","UFMG","BHCB","33689","PreservedSpecimen","Plantae","Dicotyledon",NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,NA,"s.n.",NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Nova Ponte","-47.6747016906738","-19.1525001525879",NA,NA,NA,NA,NA,NA,NA,"47316","auto",NA,NA,NA,NA,NA
"166","2020-12-11 11:41:16-03","UFMG","BHCB","33689","PreservedSpecimen","Plantae","Dicotyledon",NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,NA,"s.n.",NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Nova Ponte","-47.6747016906738","-19.1525001525879",NA,NA,NA,NA,NA,NA,NA,"47316","auto",NA,NA,NA,NA,NA
"167","2008-05-27 22:02:00-03","MO","MOBOT","3137119","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Ronald L. Liesner","Ezechias P. Heringer","Heringer 5522","1980","South America","Brazil",NA,"Brasilia DF, Bacia do Rio Sao Bartolomeu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2013-01-28 05:13:00-02","MO","MOBOT","1090781","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","R.Liesner(MO)","J. Guillén|René Guillén V.|M. Lazo|M. Roca","Guillén 104","1996","South America","Bolivia","Santa Cruz","Hacienda Acuario a 24 km de San José de Campamento, camino hacia el empalme a Piso Firme.",NA,NA,NA,NA,"4","8","Velasco","-61.24277","-15.24611","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"169","2013-01-28 05:13:00-02","MO","MOBOT","1091192","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","R.Liesner(MO)","René Guillén V.|M. Roca|I. Soza","Guillén Villarroel 4278","1996","South America","Bolivia","Santa Cruz","Inmediaciones del Parque Nacional Noel Kempff Mercado, a 24 km al W de la comunidad de San José de Campamento, sobre el camino hacia el empalme hacia Piso Firme. Bosque semideciduo quemado frecuentemente. Suelos limo-arcillosos con presencia de arena y afloramientos de roca granítica.",NA,NA,NA,NA,"5","3","Velasco","-61.24277","-15.24611","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2013-01-28 05:13:00-02","MO","MOBOT","1093236","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","R.Liesner(MO)","J. Guillén|René Guillén V.|M. Lazo|M. Roca","Guillén 63","1996","South America","Bolivia","Santa Cruz","Hacienda Acuario a 24 km de San José de Campamento, camino hacia el empalme a Piso Firme.",NA,NA,NA,NA,"5","2","Velasco","-61.24277","-15.24611","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"171","2013-02-13 05:33:00-02","MO","MOBOT","1152556","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","R. Liesner (MO)","Mario Saldias P.|E. Ramos|Juan Surubí","Saldias Paz 3682","1994","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado. Campamento Cerro Pelao; 5 km del aserradero sobre el camino a El Empalme. Parcela permanente en estudio.",NA,NA,NA,NA,"3","29","Velasco","-61.5","-14.53333","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"172","2011-06-08 17:15:00-03","MO","MOBOT","1424598","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"José Steinbach","Steinbach G. 6684","1924","South America","Bolivia","Santa Cruz","Campos region, Buena Vista",NA,NA,NA,NA,"11","17","Sara",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2008-05-27 22:02:00-03","MO","MOBOT","1527714","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","R. Liesner (MO)","Michael H. Nee","Nee 39010","1990","South America","Bolivia","Santa Cruz","2 km SE of Naranjillos on road from Santa Cruz to Ibapo, 5--6 km N of railroad crossing. Low subtropical deciduous forest on flat, sandy soil",NA,NA,NA,NA,"9","30","Andrés Ibáñez","-63.23333","-18","520.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2013-03-03 10:16:00-03","MO","MOBOT","1529058","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","R. Liesner (MO)","Michael H. Nee","Nee 45167","1994","South America","Bolivia","Santa Cruz","13 km NE of Warnes on road to La Esperanza. Flat, fine sandy soil, mostly pastures and short woodlands, with Acrocomia totai, Scheelea princeps",NA,NA,NA,NA,"7","11","Warnes","-63.7166667","-17.4166667","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"175","2008-05-27 22:02:00-03","MO","MOBOT","257520","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","R.Liesner(MO)","Alwyn H. Gentry|Marielos Peña|Bonifacio Mostacedo C.","Gentry 74010","1991","South America","Bolivia","Santa Cruz","Cerro de Santiago, 4 km NE of Santiago, semi-closed cerrado. Transects 2-4.",NA,NA,NA,NA,"5","17",NA,"-59.5","-18.33333","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"629","4"
"176","2008-05-27 22:02:00-03","MO","MOBOT","3137518","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","H. Sleummer","Ezechias P. Heringer","Heringer 7296","1981","South America","Brazil","Distrito Federal","Bacia do Rio Sao Bartolomeu. Adjacencias do corrego da Lage.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2011-01-27 11:26:00-02","MO","MOBOT","3139920","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","H. Sleumer","Ghillean T. Prance|Nilo T. Silva","Prance 59670","1964","South America","Brazil","Goiás","40 Km. southof Caiaponia. Riverine woodland in agricultural lands.",NA,NA,NA,NA,"10","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2008-05-27 22:02:00-03","MO","MOBOT","3140085","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"Ezechias P. Heringer","Heringer 6898","1981","South America","Brazil","Distrito Federal","Bacia do Rio Sao Barolomeu.Altos do Ribeirao Papuda.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2013-01-28 05:13:00-02","MO","MOBOT","934035","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","R.Liesner (MO)","René Guillén V.|S. Coria","Guillén Villarroel 1704","1994","South America","Bolivia","Santa Cruz","Campamento EL REFUGIO a 2500 n al N de la casa. En la ribera del Río Paragúa, yendo a Florida, en la primera brecha abierta. Bosque ribereño. Suelo arcillo limoso.",NA,NA,NA,NA,"5","31","Velasco","-61.04805","-14.76222","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2008-05-27 22:02:00-03","MO","MOBOT","977071","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","R. Liesner (MO)","Paul F. Foster|Nur Ritter|Juan Surubí|J. Guillén","Foster 257A","1995","South America","Bolivia","Santa Cruz","Parcela Montecristo 1. 1.5 km al N del camino El Divisorio y el arroyo Montecristo. Bosque inundado estacional hasta 2 m",NA,NA,NA,NA,"9","23","Velasco","-61.15916","-14.66416","210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"181","2008-05-27 22:02:00-03","MO","MOBOT","979008","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","R. Liesner (MO)","Paul F. Foster|Nur Ritter|P. Solís","Foster 91","1995","South America","Bolivia","Santa Cruz","Bahía Toledo del Río Bajo Paraguá. 3 km E del Campamento La Toledo.",NA,NA,NA,NA,"9","13","Velasco","-61.12527","-14.705","205.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8"
"182","2008-05-27 22:02:00-03","MO","MOBOT","979525","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","R. Liesner (MO)","Paul F. Foster|Nur Ritter|Juan Surubí|Pablo Solíz|J. Guillén","Foster 206","1995","South America","Bolivia","Santa Cruz","Parcela Montecristo 1. 1.5 km al N del camino El Divisorio y el arroyo Montecristo. Bosque inundado estacional hasta 2 m.",NA,NA,NA,NA,"9","21","Velasco","-61.15916","-14.66416","210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"183","2008-05-27 22:02:00-03","MO","MOBOT","979526","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","R. Liesner (MO)","Paul F. Foster|Nur Ritter|Juan Surubí|Pablo Solíz|J. Guillén","Foster 207","1995","South America","Bolivia","Santa Cruz","Parcela Montecristo 1. 1.5 km al N del camino El Divisorio y el arroyo Montecristo. Bosque inundado estacional hasta 2 m.",NA,NA,NA,NA,"9","21","Velasco","-61.15916","-14.66416","210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"184","2020-06-22 14:18:39-03","UNESP-IBILCE","SJRP","26643","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"F. Tomasetto",NA,NA,"América do Sul","Brasil","São Paulo","Estação Ecológica de Paulo de Faria",NA,"Árvore 6m, fruto imaturo cor verde, interior da mata;",NA,NA,NA,NA,"Paulo de Faria","-49.516667","-19.916667",NA,NA,"-49.516667","-19.916667",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"185","2020-06-22 14:18:39-03","UNESP-IBILCE","SJRP","26646","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Roseli B. Torres","F. Tomasetto",NA,NA,"América do Sul","Brasil","São Paulo","Estação Ecológica de Paulo de Faria",NA,"Árvore 8m, flores alvas, localizada próximo ao barracão na borda da mata;",NA,NA,NA,NA,"Paulo de Faria","-49.516667","-19.916667",NA,NA,"-49.516667","-19.916667",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"186","2020-06-22 14:18:39-03","UNESP-IBILCE","SJRP","29510","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler",NA,"A.A. Rezende","759.0","2001","América do Sul","Brasil","São Paulo","Estação Ecológica de Paulo de Faria",NA,"Árvore 9m, vegetativa",NA,NA,"09","18","Paulo de Faria","-49.516667","-19.916667",NA,NA,"-49.516667","-19.916667",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"187","2020-08-31 09:04:45-03","INPA","INPA","177051","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Salicaceae","Casearia","rupestris","Casearia rupestris","Eichler","Marquete, R","Macêdo, M","3160","1993","Southern America","Brasil","Mato Grosso","Barão de Melgaço, Baia de Chacorore, róximo ao Posto.",NA,NA,"INPA0177051","INPA0177051 INPA0177051_1 INPA0177051_1e INPA0177051_1e1 INPA0177051_e INPA0177051_e1","07","09","Barão de Melgaço","-55.8","-16.2",NA,NA,"-55.8","-16.2","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA
