"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","typeStatus","fieldNumber","individualCount","infraspecificEpithet"
"98","2019-11-06 09:57:36-03","UFOP","OUPR","8344","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","Roschel, M.B.","Castro, A.Z.","96","1999","10","23",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Caminho para o pico. Proximo a Torre do Morro do Cachorro","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Campo rupestre. Arbusto 1m. Pétalas brancas. Androceu e gineceu esverdeados",NA,NA,"44599","auto",NA,"1999","10","23",NA,NA,NA,NA,NA,NA
"99","2019-11-06 09:57:36-03","UFOP","OUPR","29600","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","De Sousa, H.C.","Casério, B.M.","s.n.","2014","09",NA,NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Trilha do forno","-43.5080986022949","-20.2875003814697","1350","1350",NA,"Floresta montana.",NA,NA,"44599","auto",NA,"2016","08",NA,NA,NA,NA,NA,NA,NA
"100","2019-11-06 09:57:36-03","UFOP","OUPR","29097","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","Arias-Jimenez, J.C.","Tavares, B.V.; Queiroz, B.V. & Arias-Jimenez, J.C.","60","2016","02","18",NA,"Brasil","Minas Gerais","Ouro Preto","Serra da Brígida","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arvoreta, 2m, folhas compostas verde chá, época pós-frutificação, pois os frutos já estão com as cápsulas abertas. Campo rupestre.",NA,NA,"44599","auto",NA,"2016","02","18",NA,NA,NA,NA,NA,NA
"101","2019-11-06 09:57:36-03","UFOP","OUPR","21036","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","Messias, M.C.T.B.","Messias, M.C.T.B.; Silva, J.L.; Tonaco, A.C. & Ataíde, E.","1492","2007","10","17",NA,"Brasil","Minas Gerais","Ouro Preto","Serra de Antônio Pereira, Samarco, Alegria 7. Campo rupestre","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbusto de 1,6m. Flores amarelas",NA,NA,"44599","auto",NA,"2007","10","17",NA,NA,NA,NA,NA,NA
"102","2019-11-06 09:57:36-03","UFOP","OUPR","20792","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","Messias, M.C.T.B.","Messias, M.C.T.B.; Silva, J.L.; Tonaco, A.C. & Ataíde, E.","1636","2007","12","05",NA,"Brasil","Minas Gerais","Ouro Preto","Serra de Antônio Pereira, Samarco, Alegria 7. Campo rupestre","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbusto de 1,6m. Em frutos vermelhos",NA,NA,"44599","auto",NA,"2008","03","17",NA,NA,NA,NA,NA,NA
"103","2020-06-29 09:32:16-03","UFRRJ","RBR","27909","S","Plantae",NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","R. Coelho","J.R. Stehmann","3508","2004","01","23",NA,"Brasil","Minas Gerais","Catas Altas","Fazenda do Engenho","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,"RBR00027909",NA,"11966","auto",NA,"2013","10","23",NA,NA,NA,NA,NA,NA
"104","2020-06-29 09:32:16-03","UFRRJ","RBR","22386","S","Plantae",NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","R. Coelho","O.S.T. Moreira","23402","1988","12","21",NA,"Brasil","Minas Gerais","Juiz de Fora","REBIO- Poço D#?#antas","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"RBR00022386",NA,"36144","auto",NA,"2013","10","23",NA,NA,NA,NA,NA,NA
"105","2020-06-29 09:32:16-03","UFRRJ","RBR","16463","S","Plantae",NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","R. Coelho","A.G. Carvalho","s.n.","2005","02","10",NA,"Brasil","Minas Gerais","Serra Negra",NA,NA,NA,NA,NA,NA,NA,"RBR00016463",NA,NA,NA,NA,"2013","10","23",NA,NA,NA,NA,NA,NA
"106","2021-03-04 11:33:29-03","UFRRJ","RBR","754142","S","Plantae",NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","R. Moura","Luis Gustavo C. Rigon","705","2015","05","16",NA,"Brasil","Rio de Janeiro","Teresópolis","Conglomerado 67-2-10-13. UTM do Ponto Central N (703946m) N (7530416m). Fuso do GPS (23K)","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"RBR00754142",NA,"38539","auto",NA,"2017","02","03",NA,NA,NA,NA,NA,NA
"107","2020-06-29 09:32:16-03","UFRRJ","RBR","28451","S","Plantae",NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","R. Coelho","A.M. Oliveira","33","2002","01","31",NA,"Brasil","Minas Gerais","Barão de Cocais","'CVRD, Picha do cavalo, Mina Brucuto.19°53#?#08''S, 43°26#?#10.9''W.'","-43.4872016906738","-19.94580078125",NA,NA,NA,NA,"RBR00028451",NA,"21378","auto",NA,"2013","10","23",NA,NA,NA,NA,NA,NA
"108","2020-12-21 16:44:31-03","MBM","MBM","104755","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","Ferrucci, M.S.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","59279",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Diamantina","Biri-Biri","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"MBM104755","MBM104755","101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-12-21 16:44:31-03","MBM","MBM","241294","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","Ferrucci, M.S.","Silva, J.M.; Abe, L.M.; Abe, L.M.","3083",NA,NA,NA,"Southern America","Brazil","Paraná","Tunas do Paraná","Pacas","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"MBM241294","MBM241294","41885","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-21 16:44:31-03","MBM","MBM","167669","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","Ferrucci, M.S.","Mello-Silva, R.; et al.; et al.","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Grão Mogol","Ribeirão dos Bois","-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,"MBM167669","MBM167669","67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:44:31-03","MBM","MBM","263758","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","Somner, G.V.","Salimena-Pires, F.R.; et al.; et al.","27551",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Juiz de Fora","Parque Florestal Estadual do Ibitipoca","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"MBM263758","MBM263758","36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-21 16:44:31-03","MBM","MBM","140314","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","Ferrucci, M.S.","Arbo, M.M.","4457",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Diamantina","2-4km S de São João da Chapada","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"MBM140314","MBM140314","101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:44:31-03","MBM","MBM","350573","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","Jennings, L.","Forzza, R.C.; et al.; et al.","3577","2004","10","27","Southern America","Brazil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca. Próximo ao Cruzeiro","-43.793098449707","-21.8425006866455","1618","1618",NA,"Arbusto pouco ramificado, 1,5m alt. cálice verde, corola alva.","MBM350573","MBM350573","30417","auto",NA,"2007","02",NA,NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:44:31-03","MBM","MBM","263759","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","Pirani, J.R.","Krieger, L.","8911",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Santa Rita de Jacutinga","Santa Rita de Jacutinga","-44.0950012207031","-22.1494007110596",NA,NA,NA,NA,"MBM263759","MBM263759","20148","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2015-09-04 19:40:08-03","MNHN","RECOLNAT_MNHN_P","P05300533","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.",NA,"Claussen",NA,"1841","1","1",NA,"Brasil","Minas Gerais",NA,"Brésil (minas Geraes).",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05300533' target='other'> <mi>dwc_moreinfo</mi></a>","P05300533","P05300533_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA
"116","2015-09-04 19:40:08-03","MNHN","RECOLNAT_MNHN_P","P05300534","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.",NA,"Gardner",NA,"1843","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05300534' target='other'> <mi>dwc_moreinfo</mi></a>","P05300534","P05300534_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"291",NA,NA
"117","2015-09-04 19:40:08-03","MNHN","RECOLNAT_MNHN_P","P05300535","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.",NA,"Claussen",NA,"1843","1","1",NA,"Brasil","Minas Gerais",NA,"Serra da Piedade.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05300535' target='other'> <mi>dwc_moreinfo</mi></a>","P05300535","P05300535_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"291",NA,NA
"118","2015-09-04 19:40:08-03","MNHN","RECOLNAT_MNHN_P","P05300530","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.",NA,"Custodio",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05300530' target='other'> <mi>dwc_moreinfo</mi></a>","P05300530","P05300530_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"217",NA,NA
"119","2015-09-04 19:40:08-03","MNHN","RECOLNAT_MNHN_P","P05300529","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.",NA,"Schwacke",NA,"1893","10","1",NA,"Brasil","Minas Gerais",NA,"Serra de Ouro Preto.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05300529' target='other'> <mi>dwc_moreinfo</mi></a>","P05300529","P05300529_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9543",NA,NA
"120","2004-08-09 17:38:54-03","MNHN","RECOLNAT_MNHN_P","P00107890","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","Vieira Freire","Claussen, P.",NA,"1841","2","10",NA,"Brésil",NA,NA,"Minas Geraes",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00107890' target='other'> <mi>dwc_moreinfo</mi></a>","P00107890","P00107890_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1528",NA,NA
"121","2015-09-04 20:04:22-03","MNHN","RECOLNAT_MNHN_P","P00107896","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.","Vieira Freire","Pizarro, J.J.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Minas Geraes",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00107896' target='other'> <mi>dwc_moreinfo</mi></a>","P00107896","P00107896_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2015-09-04 19:40:08-03","MNHN","RECOLNAT_MNHN_P","P05300531","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.",NA,"Glaziou",NA,"1881","11","4",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Chamin du Respiro.","-42.5311012268066","-22.2819004058838",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05300531' target='other'> <mi>dwc_moreinfo</mi></a>","P05300531","P05300531_01","33190","auto",NA,NA,NA,NA,NA,NA,NA,"13413",NA,NA
"123","2015-09-04 19:40:08-03","MNHN","RECOLNAT_MNHN_P","P05300532","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.",NA,"Glaziou",NA,"1881","11","4",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Chemin du Respiro.","-42.5311012268066","-22.2819004058838",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05300532' target='other'> <mi>dwc_moreinfo</mi></a>","P05300532","P05300532_01","33190","auto",NA,NA,NA,NA,NA,NA,NA,"13413",NA,NA
"124","2020-12-11 11:41:21-03","UFMG","BHCB","26475","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-11 11:41:21-03","UFMG","BHCB","45749","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-11 11:41:21-03","UFMG","BHCB","26475","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-11 11:41:21-03","UFMG","BHCB","165977","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.",NA,"Souza, FS; Tomich, S; Miranda, E; Machado, TM","1997","2013","02","19","Southern America","Brasil","Minas Gerais","Barão de Cocais","Morro do Baú, Litotipo: Itabirito e itabirito dolomítico, com lentes de dolomito","-43.579722","-20.023889","1286","1286",NA,"Arbusto no Campo Rupestre Ferruginoso Arbustivo, frutos passados. Projeto Lacunas do Conhecimento.",NA,NA,NA,NA,NA,"2013","02",NA,"-43.579722","-20.023889",NA,NA,NA,NA
"128","2020-12-11 11:41:21-03","UFMG","BHCB","154009","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.",NA,"Gontijo, FD","s.n.","2011","10","05","Southern America","Brasil","Minas Gerais","Mariana","Mina de Fábrica Nova, Ampliação da mina de Fábrica Nova","-43.44","-20.170833",NA,NA,NA,"Campo Rupestre Ferruginoso; Floresta Estacional Semidecidual; Árvore",NA,NA,NA,NA,NA,NA,NA,NA,"-43.44","-20.170833",NA,NA,NA,NA
"129","2020-12-11 11:41:21-03","UFMG","BHCB","157272","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.",NA,"Gontijo, FD","244","2011","10","07","Southern America","Brasil","Minas Gerais","Mariana","Mina de Fábrica Nova, Cava Leste, Mina de Fábrica Nova, Complexo Mariana.Campo Rupestre Ferruginoso/Floresta Estacional Semidecidual","-43.435556","-20.198056","1056","1056",NA,"Árvore",NA,NA,NA,NA,NA,NA,NA,NA,"-43.435556","-20.198056",NA,NA,NA,NA
"130","2020-12-11 11:41:21-03","UFMG","BHCB","166582","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.",NA,"Augsten, M; Viana, PL; Hattori, EKO; Paula, LFA de; Cardoso, D; Salas, R","14","2009","11","01","Southern America","Brasil","Minas Gerais","Serro","Monumento Natural Estadual Várzea do Lajeado, Lajeado de Milho Verde","-43.4899","-18.469842","1078","1078",NA,"Arvoreta, frutos vermelho claro.",NA,NA,NA,NA,NA,NA,NA,NA,"-43.4899","-18.469842",NA,NA,NA,NA
"131","2020-12-11 11:41:21-03","UFMG","BHCB","168394","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.",NA,"Miranda, E; Tomich, S; Machado, TM; Souza, FS","647","2013","02","28","Southern America","Brasil","Minas Gerais","Mariana","Mina Del Rey, Litotipo: Itabirito, filito e itabirito dolomítico.","-43.414444","-20.3525","853","853",NA,"Arbustiva em Campo Rupestre Ferruginoso Arbustivo. Projeto Lacunas do Conhecimento.",NA,NA,NA,NA,NA,"2014","04",NA,"-43.414444","-20.3525",NA,NA,NA,NA
"132","2020-12-11 11:41:21-03","UFMG","BHCB","179566","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.",NA,"Carmo, FF","1756","2008","01","10","Southern America","Brasil","Minas Gerais","Catas Altas","Chapada de Canga","-43.405278","-20.137361","910","910",NA,"Coletada em borda de capão de canga.","BHCB038220",NA,NA,NA,NA,"2015","11","03","-43.405278","-20.137361",NA,NA,NA,NA
"133","2020-12-11 11:41:21-03","UFMG","BHCB","197290","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.",NA,"Vidal, CV","s.n.","2018","11","27","Southern America","Brasil","Minas Gerais","Mariana",NA,"-43.501333","-20.151472","1271","1271",NA,"Arbusto; Vegetação arbustiva sobre canga","BHCB197290",NA,NA,NA,NA,"2019","02",NA,"-43.501333","-20.151472",NA,NA,NA,NA
"134","2020-12-11 11:41:21-03","UFMG","BHCB","26473","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-12-11 11:41:21-03","UFMG","BHCB","26473","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-12-11 11:41:21-03","UFMG","BHCB","53845","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.",NA,"Lombardi, JA","4127","2000","10","19","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto.","-43.369444","-18.011944",NA,NA,NA,"Cerrado. Arbusto, ca. 1.5 m, folíolos cartáceos, flores brancas, frutos imaturos verdes",NA,NA,NA,NA,NA,NA,NA,NA,"-43.369444","-18.011944",NA,NA,NA,NA
"137","2020-12-11 11:41:21-03","UFMG","BHCB","68828","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.",NA,"Oliveira, AM; Stehmann, JR","33","2002","01","31","Southern America","Brasil","Minas Gerais","Barão de Cocais","Pilha do Cavalo. Mina Brucutu - CVRD.",NA,"-19.885556",NA,NA,NA,"Arbusto com 1,5m de altura, em canga couraçada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-19.885556",NA,NA,NA,NA
"138","2020-12-11 11:41:21-03","UFMG","BHCB","35552","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-11 11:41:21-03","UFMG","BHCB","35552","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Matayba","marginata","Matayba marginata","Radlk.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
