"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","infraspecificEpithet","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","previousCatalogNumber","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","565944","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","G. G. Hatschbach",NA,"G. G. Hatschbach","31156","1973","01","South America","Brazil","Paredao","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=710074' target='other'> <mi>dwc_moreinfo</mi></a>","NY00565944","NY00565944_01","11","Paraná","Jaguariaíva","-49.7056","-24.2511",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","565969","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,"L. Riedel","1931","1934","01","South America","Brazil","St. Carlos","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=710078' target='other'> <mi>dwc_moreinfo</mi></a>","NY00565969","NY00565969_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2016-09-27 04:27:00-03","NY","NYBG","02128347","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis",NA,NA,NA,"G. A. Aymard Corredor","5658","1987","04","South America","Venezuela","Hato El Polvero. 79 km al S de Elorza. Sabanas de banco adyacentes al Caño Cicature (afluente del alto Río Cinaruco).","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2287451' target='other'> <mi>dwc_moreinfo</mi></a>","NY02128347",NA,"28","Apure","Muñoz","-69.62","6.63","80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","565947","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","J. P. P. Carauta",NA,"P. K. H. Dusén","8012","1909","04","South America","Brazil","Capao Grade","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=710070' target='other'> <mi>dwc_moreinfo</mi></a>","NY00565947","NY00565947_01","24","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2016-09-27 04:08:00-03","NY","NYBG","02128329","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis",NA,"J. P. P. Carauta",NA,"B. Rosengurtt","B2129","1937","09","South America","Uruguay","Motevideo. Pajas Blancas [along Río de La Plata, W of Cerro de Montevideo & NW of Punta Yeguas]","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2286992' target='other'> <mi>dwc_moreinfo</mi></a>","NY02128329",NA,"26","Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2016-09-27 04:12:00-03","NY","NYBG","02128333","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis",NA,"J. P. P. Carauta",NA,"E. L. Ekman","2016","1908","01","South America","Argentina","Bonpland","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2287002' target='other'> <mi>dwc_moreinfo</mi></a>","NY02128333",NA,NA,"Misiones","Posadas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2016-09-30 14:33:00-03","NY","NYBG","02128336","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis",NA,"C. C. Berg",NA,"R. S. Williams","261","1901","12","South America","Bolivia","Ixiamas","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2287016' target='other'> <mi>dwc_moreinfo</mi></a>","NY02128336",NA,"24","La Paz","Abel Iturralde",NA,NA,"457",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","02128326","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,"M. de N. do C. Bastos","24","1978","03","South America","Brazil","Marajó, Joanes","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2286293' target='other'> <mi>dwc_moreinfo</mi></a>","NY02128326","NY02128326_01","15","Pará","Salvaterra","-48.5123152","-0.875396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2016-09-27 06:39:00-03","NY","NYBG","02128322","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis",NA,NA,NA,"E. Hassler","7847",NA,NA,"South America","Paraguay",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2286290' target='other'> <mi>dwc_moreinfo</mi></a>","NY02128322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2016-09-27 05:28:00-03","NY","NYBG","02128346","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis",NA,NA,NA,"R. L. Liesner","5753","1978","07","South America","Venezuela","1 km North of Paragua","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2287450' target='other'> <mi>dwc_moreinfo</mi></a>","NY02128346",NA,"28","Bolívar",NA,"-63.32","6.83","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","869174","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","C. C. Berg",NA,"H. S. Irwin","7630","1964","10","South America","Brazil","Ca. 20 km S of Caiaponia on road to Jataí","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1031180' target='other'> <mi>dwc_moreinfo</mi></a>","NY00869174","NY00869174_01","31","Goiás","Caiapônia","-51.78","-17.2","800","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","565952","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","J. P. P. Carauta",NA,"F. C. Hoehne","36556","1936","10","South America","Brazil","Itahym","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=710071' target='other'> <mi>dwc_moreinfo</mi></a>","NY00565952","NY00565952_01","20","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","02128327","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","C. C. Berg",NA,"B. V. Rabelo","2558","1984","02","South America","Brazil","BR 156, Km. 18, Macapá","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2286295' target='other'> <mi>dwc_moreinfo</mi></a>","NY02128327","NY02128327_01","29","Amapá","Macapá","-51.0663986206055","-0.366667002439499",NA,NA,"225229","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","869172","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,"C. C. Berg","P18574","1973","10","South America","Brazil","On road from Humboldt Centre to port on Rio Aripuanã","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1031155' target='other'> <mi>dwc_moreinfo</mi></a>","NY00869172","NY00869172_01","16","Mato Grosso",NA,"-59.35","-10.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-06-29 11:31:32-03","UFRJ","RFA","13348","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","M.D.M. Vianna Filho",NA,"A.P. Duarte","10339","1967","02",NA,"Brasil","Vale do Paranã, Rio dos Macacos",NA,NA,"RFA12153",NA,"05","Goiás","Goiás","-50.1403007507324","-15.9343996047974",NA,NA,"63502","auto","2011","11","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-13 09:20:20-03","UFRJ","RFA","14677","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","G.G. Hatschbach",NA,"G.G. Hatschbach","31156","1973","01",NA,"Brasil","Paredão",NA,NA,"RFA12962",NA,"11","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:45:19-03","EAO","IAN","156818","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Romaniuc Neto, S",NA,"Rodrigues, IA; Dantas, M","675","1980","04","Southern America","Brasil","Savana árborea densa com afloramento de forma rochosa; solo litólito distrófico. Serra da Memória, próximo a Fazenda Triunfo.",NA,"Erva terrestre; fruto marrom;","IAN156818",NA,"29","Roraima",NA,NA,NA,NA,NA,NA,NA,"1996","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-12-04 15:25:28-03","PUCPR","HUCP","20573","S","Plantae","Eudicotiledonea",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,"Bolson, M","243","2008","12",NA,"Paraguay",NA,NA,NA,"HUCP00014699","HUCP00014699","12","Concepción","Belén",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-26 18:08:53-03","CPAN-UFMS","COR","7086","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Bortolotto, I.M.",NA,"Bortolotto, I.M.; et al.",NA,"1998","03",NA,"Brasil","Distrito de Albuquerque. quintal de residência; ;.",NA,"Projeto de Pesquisa: Etnobotânica e Educação no Distrito de Albuquerque.; Importância Econômica: aromático Habito: erva",NA,NA,"12","Mato Grosso do Sul","Corumbá","-57.389722","-19.395278","107","107",NA,NA,NA,NA,NA,"57º23'23''W","19º23'43''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-02 16:29:05-03","CPAN-UFMS","COR","8830","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Romaniuc neto, S.",NA,"Damasceno Júnior, G. A.; Nakajima, J. N.; Romero, R. & Pott, V. J.","3140","2001","11",NA,"Brasil","Reserva indígena Guató - Trilha do Carandá",NA,"Erva acaule Habito: Erva acaule",NA,NA,"26","Mato Grosso do Sul","Corumbá","-57.722222","-17.568056","90","90",NA,NA,"2003","10","09","57º43'20''W","17º34'5''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-02-08 10:23:17-03","NBC","NL-BOTANY","L.3918231","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,"Molina Rositto A",NA,"2008","01","Southern America","Bolivia","Santa Cruz: Andres Ibañez. Monumento Natural Sepejillos. Sobre el camino de las cabañas hacia la comunidad de Agua dulce.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3918231 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3918231","NL-L3918231","22",NA,NA,"-63.432222","-17.901944",NA,NA,NA,NA,NA,NA,NA,"-63.432222","-17.901944","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-02-08 10:23:17-03","NBC","NL-BOTANY","U.1425389","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Berg CC",NA,"Vázquez Avila MD",NA,"1980","02","Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425389 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1425389","NL-U1425389","08","Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0130466",NA,NA,NA,NA,NA,NA,NA
"65","2020-02-08 10:23:17-03","NBC","NL-BOTANY","U.1425390","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Berg CC",NA,"Vázquez Avila MD",NA,"1980","02","Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425390 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1425390","NL-U1425390","07","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0130468",NA,NA,NA,NA,NA,NA,NA
"66","2020-02-08 10:23:16-03","NBC","NL-BOTANY","AMD.79668","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,"Herter WGF",NA,"1930","07","Southern America","Uruguay","Departamento de Florida.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/AMD.79668 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-AMD79668","NL-AMD79668","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-02-08 10:23:17-03","NBC","NL-BOTANY","L 0281316","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,"isotype","Herzog T",NA,"1911","03","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200281316 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0281316","NL-L0281316","01","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-02-08 10:23:17-03","NBC","NL-BOTANY","L.1592914","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Berg CC",NA,"Kuhlmann JG",NA,"1924","03","Southern America","Brazil","Brazil, Porauary, aff. de Manáos, Amazonas.",NA,"Capoeira de terra firme.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1592914 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1592914","NL-L1592914","17","Amazonas",NA,"-60.025278","-3.113333",NA,NA,NA,NA,NA,NA,NA,"-60.025278","-3.113333","Magnoliopsidae","L 0815569",NA,NA,NA,NA,NA,NA,NA
"69","2020-02-08 10:23:17-03","NBC","NL-BOTANY","L.1592915","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,"Herzog TCJ",NA,"1910","12","Southern America","Bolivia","Bolivia, Santa Cruz.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1592915 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1592915","NL-L1592915","01","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0815565",NA,NA,NA,NA,NA,NA,NA
"70","2020-02-08 10:23:17-03","NBC","NL-BOTANY","L.1592916","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Dusén PKH",NA,"Dusén PKH",NA,"1914","10","Southern America","Brazil","Brasil, Parana, Villa Velha.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1592916 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1592916","NL-L1592916","21","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0815564",NA,NA,NA,NA,NA,NA,NA
"71","2020-02-08 10:23:17-03","NBC","NL-BOTANY","L.1592917","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","DeWolf Jr GP",NA,"Reitz R",NA,"1945","06","Southern America","Brazil","Brasil, Retero, Sombrio.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1592917 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1592917","NL-L1592917","10","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0815563",NA,NA,NA,NA,NA,NA,NA
"72","2020-02-08 10:23:17-03","NBC","NL-BOTANY","L.1592918","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","DeWolf Jr GP",NA,"Pedersen TM",NA,"1962","11","Southern America","Argentina","Argentina, Prov. Corrientes, Dep. Empedrado, Estancia 'Las tres Marias', top of the bank of the R. Paraná.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1592918 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1592918","NL-L1592918","22","Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0815562",NA,NA,NA,NA,NA,NA,NA
"73","2020-02-08 10:23:17-03","NBC","NL-BOTANY","L.1592919","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,"Lorentz PG",NA,"1877","05","Southern America","Uruguay","Concepction del Uruguay.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1592919 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1592919","NL-L1592919","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0815561",NA,NA,NA,NA,NA,NA,NA
"74","2020-02-08 10:23:17-03","NBC","NL-BOTANY","L.1592920","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,"Fiebrig K",NA,"1902","11","Southern America","Paraguay","Paraguay, Cordillera de Altos.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1592920 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1592920","NL-L1592920","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0815560",NA,NA,NA,NA,NA,NA,NA
"75","2020-02-08 10:23:17-03","NBC","NL-BOTANY","L.3918233","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,"Molina Rositto A",NA,"2008","01","Southern America","Bolivia","Santa Cruz: Andres Ibañez. Monumento Natural Espijellos. Cabañas de espjillos y alrededores.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3918233 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3918233","NL-L3918233","08",NA,NA,"-63.470556","-17.903056",NA,NA,NA,NA,NA,NA,NA,"-63.470556","-17.903056","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-02-08 10:23:17-03","NBC","NL-BOTANY","L.3926824","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,"Villarroel D; et al.",NA,"2007","12","Southern America","Bolivia","Santa Cruz: Prov. Florida. Bella Vista, salida del sendero ecologico el Cañadon, vegetacion de campos del Cerrado.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3926824 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3926824","NL-L3926824","14",NA,NA,"-63.691194","-18.25255",NA,NA,NA,NA,NA,NA,NA,"-63.691194","-18.25255","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-02-08 10:23:17-03","NBC","NL-BOTANY","U.1425248","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Berg CC",NA,"Huber O",NA,"1977","04","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425248 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1425248","NL-U1425248","14","Amazonas",NA,"-66.958333","5.366667",NA,NA,NA,NA,NA,NA,NA,"-66.958333","5.366667","Magnoliopsidae","U 0130597",NA,NA,NA,NA,NA,NA,NA
"78","2020-02-08 10:23:17-03","NBC","NL-BOTANY","U.1425250","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Berg CC",NA,"Gonggrijp JW",NA,"1921","07","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425250 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1425250","NL-U1425250","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0130595",NA,NA,NA,NA,NA,NA,NA
"79","2020-02-08 10:23:17-03","NBC","NL-BOTANY","U.1425251","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Berg CC",NA,"Zuloaga FO; Sáenz AA; Vásquez Avila M",NA,"1980","10","Southern America","Bolivia","Bolivia: Depto. Santa Cruz. Sta. Cruz de la Sierra.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425251 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1425251","NL-U1425251","27","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0227372",NA,NA,NA,NA,NA,NA,NA
"80","2020-02-08 10:23:17-03","NBC","NL-BOTANY","U.1425253","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Berg CC",NA,"Zuloaga FO",NA,"1980","10","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425253 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1425253","NL-U1425253","28","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0130593",NA,NA,NA,NA,NA,NA,NA
"81","2020-02-08 10:23:17-03","NBC","NL-BOTANY","U.1425279","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Berg CC",NA,"Spegazzini CL",NA,"1907","01","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425279 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1425279","NL-U1425279","01","Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0130621",NA,NA,NA,NA,NA,NA,NA
"82","2020-02-08 10:23:17-03","NBC","NL-BOTANY","U.1425280","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Berg CC",NA,"Troncoso NS",NA,"1978","09","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425280 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1425280","NL-U1425280","19","Entre Rios",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0130622",NA,NA,NA,NA,NA,NA,NA
"83","2020-02-08 10:23:17-03","NBC","NL-BOTANY","U.1425281","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Berg CC",NA,"Rodriguez",NA,"1910","04","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425281 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1425281","NL-U1425281","02","Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0130623",NA,NA,NA,NA,NA,NA,NA
