"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","typeStatus","infraspecificEpithet","relatedCatalogItem","previousCatalogNumber","sex"
"49","2019-10-09 11:08:15-03","UFBA","ALCB","66362","PreservedSpecimen","Plantae","Dicotyledon",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Rafin","Nascimento, AFS","Castro, MS de; Pigozzo, CM","s/n","2002","01",NA,"Southern America","Brasil","Bahia","Nordeste, Reserva Biológica de Canudos - Biodiversitas","-38.988056","-9.942778",NA,NA,NA,"Folhas ovadas. Inflorescência em capítulo, flores creme.; arbustiva arbórea",NA,NA,"Canudos",NA,NA,"2004","03",NA,"-38.988056","-9.942778",NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-10-09 11:08:15-03","UFBA","ALCB","66802","PreservedSpecimen","Plantae","Dicotyledon",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Rafin","Senna, LR","Rodarte, ATA","110","2003","05","13","Southern America","Brasil","Bahia",NA,"-39.133333","-9.9",NA,NA,NA,"Ramos e folhas lanosas. Inflorescência com flores de tepalas paleáceas, creme.; Caatinga arbustiva.",NA,NA,NA,NA,NA,"2005","09",NA,"-39.133333","-9.9",NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-10-09 11:08:15-03","UFBA","ALCB","66802","PreservedSpecimen","Plantae","Dicotyledon",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Rafin","Senna, LR","Rodarte, ATA","110","2003","05","13","Southern America","Brasil","Bahia","Nordeste","-39.133333","-9.9",NA,NA,NA,"de ca 25 cm. Ramos e folhas lanosas. Inflorescência com flores de tepalas paleáceas, creme.; arbustiva",NA,NA,"Canudos",NA,NA,"2005","09",NA,"-39.133333","-9.9",NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-10-09 11:08:15-03","UFBA","ALCB","88719","PreservedSpecimen","Plantae","Dicotyledon",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Rafin","Gomes, FS","Gomes, FS; Oliveira, JPL; Ballejos, J","190","2009","01","20","Southern America","Brasil","Bahia","Piemonte da Diamantina, BA 052, lado esquerdo, a 22 km da cidade","-41.338056","-11.490278","891","891",NA,"ca. 50 cm alt. Folhas cartáceas, discolores, pilosas. Inflorescência em capítulo com flores de aspecto creme.; afloramento rochoso.",NA,NA,"Morro do Chapéu",NA,NA,"2009","05",NA,"-41.338056","-11.490278",NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-10-09 11:08:15-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Rafin",NA,"Bandeira, FP","188","1995","07","01","Southern America","Brasil","Bahia","Nordeste, Povoado de Brejo do Burgo","-38.25","-9.333333",NA,NA,NA,"ereta. Folhas membranáceas, discolores, tomentosas. Inflorescência creme.; solo arenoso, pasto.",NA,NA,"Glória",NA,NA,NA,NA,NA,"-38.25","-9.333333",NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-10-09 11:08:15-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Rafin","Senna, LR","Queiroz, LP de; Leite, KRB; Junqueira, MER; et al.","7771","2003","05","11","Southern America","Brasil","Bahia","Piemonte da Diamantina, Formosa","-41.113333","-11.245833","751","751",NA,"ca 80 cm alt., caules verdes com estrias vináceas. Folhas verdes membranáceas com nervura vinácea na parte abaxial, caule com entumescência avermelhada na região do nó. Flores com tépalas verdes e tricomas esbranquiçados. Estames amarelos e marrom qu",NA,NA,"Morro do Chapéu",NA,NA,"2004","10",NA,"-41.113333","-11.245833",NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-10-09 11:08:15-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Rafin","Senna, LR","França, F; Melo, E; Miranda Silva, EB; Silva, E","3307","2000","04","16","Southern America","Brasil","Bahia","Região Metropolitana Salvador, Abaeté","-38.358611","-12.946389","30","30",NA,"procumbente. Caule vinoso-avermelhado. Folhas membranáceas. Perianto amarelo-esbranquiçado. Anteras amarelas.; com vegetação arbustiva.",NA,NA,"Salvador",NA,NA,"2006","02",NA,"-38.358611","-12.946389",NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-10-09 11:08:15-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Rafin","Senna, LR","Ribeiro-Filho, AA; Lima, LC; Matos, MR; Luzia, M","140","2001","03","02","Southern America","Brasil","Bahia","Nordeste, Reserva Biológica de Canudos, Raso da Catarina","-39.133333","-9.9",NA,NA,NA,"folhas membranáceas, verde-claro. Flores com brácteas e sépalas paliáceas, pétalas esbranquiçadas, paleáceas; estames amarelo-ouro. Caules decumbentes. Inflorescência ascendente, avermelhada na base.; aberta, solo arenoso, com afloramentos rochosos,",NA,NA,"Canudos",NA,NA,"2006","02",NA,"-39.133333","-9.9",NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-10-09 11:08:15-03","UFBA","ALCB","82506","PreservedSpecimen","Plantae","Dicotyledon",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Rafin","Senna, LR","Lyra-Lemos, RP de; Santana, C; Marculino, E; Cavalcante, F","6259","2002","02","24","Southern America","Brasil","Alagoas","Area do Lajeiro, 1 km depois da entrada para Ilha do Ferro","-37.503611","-0.161667",NA,NA,NA,"ereta. Inflorescência creme.",NA,NA,"Pão de Áçucar",NA,NA,"2008","11","10","-37.503611","-0.161667",NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-10-09 11:08:15-03","UFBA","ALCB","62066","PreservedSpecimen","Plantae","Dicotyledon",NA,"Amaranthaceae","Froelichia","lanata","Froelichia lanata","Moq.","Giulietti, AM; Harley, RM","Giulietti, AM; Harley, RM","1757","2000","02","23","Southern America","Brasil","Bahia","Arredores da cidade na saída de Bendengó.","-39.133333","-9.9",NA,NA,NA,"Folhas discolores com face inferior com tricomas brancas. Inflorescência ascendente a ereta. Flores com cor de palha.",NA,NA,NA,NA,NA,"2000","02",NA,"-39.133333","-9.9",NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-10-09 11:08:15-03","UFBA","ALCB","9058","PreservedSpecimen","Plantae","Dicotyledon",NA,"Amaranthaceae","Froelichia","lanata","Froelichia lanata","Moq.","Giulietti, AM; Harley, RM","Giulietti, AM; Harley, RM","1757","2000","02","23","Southern America","Brasil","Bahia","Arredores da cidade na saída de Bendengó.","-39.133333","-9.9",NA,NA,NA,"Folhas discolores com face inferior com tricomas brancas. Inflorescência ascendente a ereta. Flores com cor de palha.",NA,NA,NA,NA,NA,"2000","02",NA,"-39.133333","-9.9",NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-02-08 08:54:24-03","NBC","NL-BOTANY","L.1696061","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Schult.",NA,"Gardner G",NA,"1839","06","01","Southern America","Brazil",NA,"Brazil; Province of Ceará.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1696061 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1696061","NL-L1696061",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"61","2020-02-08 08:54:24-03","NBC","NL-BOTANY","L.1696063","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Schult.",NA,"Fiebrig K",NA,"1902","01","01","Southern America","Paraguay",NA,"Plantae Paraguayenses. Cordillera de Altos.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1696063 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1696063","NL-L1696063",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"62","2020-02-08 08:54:24-03","NBC","NL-BOTANY","U.1060592","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Schult.",NA,"Harley RM; et al.",NA,"1974","02","25","Southern America","Brazil",NA,"Brazil: Estado De Bahia. 64km North of Senhor do Bonfirm on the BA 130 highway to Juazeiro. Caatinga and disturbed ground on sandy soil with standing water and damp ground.","-40.25","-9.916667",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1060592 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1060592","NL-U1060592",NA,NA,NA,NA,NA,NA,"-40.25","-9.916667","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"63","2020-02-08 08:54:24-03","NBC","NL-BOTANY","U.1060593","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Schult.",NA,"Harley RM; et al.",NA,"1974","02","26","Southern America","Brazil",NA,"Brazil: Estado De Bahia. 49km N. Of Senhor do Bonfirm on the BA 130 highway to Juazeiro. Dry hillside with metamorphic rocks, grazed caatinga and dry sandy river bed. This plant growing in dry sand on bed dried river.","-40.216667","-10.083333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1060593 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1060593","NL-U1060593",NA,NA,NA,NA,NA,NA,"-40.216667","-10.083333","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"64","2020-02-08 08:54:24-03","NBC","NL-BOTANY","L.1696065","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Froelichia","interrupta","Froelichia interrupta","Moq.",NA,"Pedersen TM",NA,"1961","02","26","Southern America","Argentina",NA,"Plants of Argentina. Rincón de Luna. Dep. Concepción. Prov. Corrientes.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1696065 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1696065","NL-L1696065",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"65","2020-02-08 08:54:24-03","NBC","NL-BOTANY","U.1060598","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Froelichia","interrupta","Froelichia interrupta","Moq.",NA,"Ellenberg H",NA,"1957","05","07","Southern America","Peru",NA,"Vegetation del Peru. Kustenhalbwuste und Trockenwaldregion Nordperus, Regenzeit. 106 nordl. Tumbes Cordia-Kakteen-Gebusch.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1060598 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1060598","NL-U1060598",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"66","2020-02-08 08:54:24-03","NBC","NL-BOTANY","L.1696062","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Froelichia","lanata","Froelichia lanata","Moq.",NA,"Smith HH",NA,"1898","01","01","Southern America","Colombia",NA,"Plants of Santa Marta, United States of Colombia.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1696062 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1696062","NL-L1696062",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"67","2020-02-08 08:54:24-03","NBC","NL-BOTANY","U.1060594","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Froelichia","lanata","Froelichia lanata","Moq.",NA,"Lindeman JC; Haas JH de",NA,"1967","01","26","Southern America","Brazil",NA,"Brasiliae Australis. Est. Parana. 3 km n. of Campo Mourao; campo cerrado.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1060594 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1060594","NL-U1060594",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"68","2020-02-08 08:54:24-03","NBC","NL-BOTANY","U.1060600","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Froelichia","lanata","Froelichia lanata","Moq.",NA,"Smith HH",NA,"1898","01","01","Southern America","Colombia",NA,"Plants of Santa Marta, United States of Colombia.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1060600 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1060600","NL-U1060600",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"69","2020-02-08 08:54:24-03","NBC","NL-BOTANY","L.1696072","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Froelichia","tomentosa","Froelichia tomentosa","C.Mart.Moq.",NA,"Moritz JWK",NA,NA,NA,NA,"Southern America","Colombia",NA,"Colombia.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1696072 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1696072","NL-L1696072",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-22 17:44:22-03","UFPI","TEPB","9348","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Roem. & Schult.","D. Washausen","M. S. B. Nascimento","230","1994","04","19",NA,"Brasil","Piauí","Fazenda Cipó de Baixo","-41.5525","-5.322222","239","239",NA,"Erva: decumbente, folhas simples, flores brancas, solo arenoso apresentando boa drenagem Ambiente: Caatinga/cerrado",NA,NA,"Castelo do Piauí",NA,NA,"1995","10","01","41°33'09W","05°19'20S",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-03 11:03:41-03","UFPI","TEPB","22897","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Roem & Schultz","M. Oliveira","Marcondes Oliveira","2713","2007","03","30",NA,"Brasil","Bahia","Reserva Legal de Rodelas",NA,NA,"338","338",NA,"erva; flores alvas Ambiente: Caatinga arbistivo-arbórea densa",NA,NA,"Nova Glória",NA,NA,"1905","06","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-22 17:44:22-03","UFPI","TEPB","9300","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Roem. & Schult.",NA,"M. S. B. Nascimento","113","1994","04","20",NA,"Brasil","Piauí","Fazenda Sol Posto","-42.168611","-4.827778","222","222",NA,"Erva: decumbente/ereta, folhas simples, flores brancas, solo arenoso apresentando boa drenagem Ambiente: Campo",NA,NA,"Campo Maior",NA,NA,NA,NA,NA,"42°10'07W","04°49'40S",NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-10-29 20:58:25-03","UFPI","TEPB","2121","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Roem & Schultz",NA,"Marcondes Oliveira","2713","2007","03","30",NA,"Brasil","Bahia","Reserva Legal de Rodelas","-38.2546997070312","-9.33806037902832",NA,NA,NA,"Erva, flores alvas, solo argilo-arenoso. Ambiente: Caatinga arbustivo-arbórea densa",NA,NA,"Glória","51769","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-06-12 11:56:42-03","UFPI","TEPB","24837","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Roem & Schult.","A.E.Ramos","H.T.S.do Nascimento","1147","1997","03","02",NA,"Brasil","Piauí","Fazenda Sol Posto,BR- 243, km 90 trecho Campo Maior/Capitão de Campos.","-42.1685981750488","-4.82777976989746",NA,NA,NA,"Erva decumbente.Flores esbranquiçadas.Espécime coletado na época chuvosa.Sem fruto na maioria das duplicatas. Ambiente: Campo",NA,NA,"campo maior","41673","auto","2000","09","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-04-02 11:39:41-03","UFPI","TEPB","17152","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem & M.S. Marchioretto/Sc",NA,"C.G. Lopes","80","2002","04","06",NA,"Brasil","Piauí","Alto do comandante","-42.1685981750488","-4.82777976989746",NA,NA,NA,"Erva com flor branca, bastante frequente e substrato pedregoso Ambiente: Complexo de Campo Maior",NA,NA,"Campo Maior","41673","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-06-12 11:56:42-03","UFPI","TEPB","9364","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Roem. & Schult.","M. Sousa","F.G. Alcoforado Filho","317","1994","03","16",NA,"Brasil","Piauí","Paraguai","-42.1781005859375","-7.23111009597778",NA,NA,NA,"Erva: ereta, folhas simples, flores brancas, solo arenoso apresentando mediana drenagem Ambiente: Caatinga",NA,NA,"Colônia do Piauí","28927","auto","1905","06","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-06-12 11:56:42-03","UFPI","TEPB","22228","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.",NA,"L. Santos","160","2006","02","10",NA,"Brasil","Piauí","Localidade Boa Esperança, próximo ao curral","-42.6077995300293","-5.56416988372803",NA,NA,NA,"erva c/ flor creme, muito freqüente, solo arenoso. Ambiente: Cerrado",NA,NA,"Monsenhor Gil","20710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-23 18:59:55-03","UFPI","TEPB","23641","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Roem & Schultz",NA,"Oliveira, F. C. S.","135","2007","04","28",NA,"Brasil","Piauí","Cepisa","-42.1310997009277","-7.0252799987793",NA,NA,NA,"Erva, flor branca, muito frequente, solo arenoso, visitada por abelhas. Ambiente: Transição Cerrado/Caatinga",NA,NA,"Oeiras","54774","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-04-02 01:59:58-03","UFPI","TEPB","6604","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","lanata","Froelichia lanata","Moq.","A. J. CASTRO","D.A. Passos",NA,"1993","05","01",NA,"Brasil","Piauí","Fazenda oiticica","-42.1685981750488","-4.82777976989746",NA,NA,NA,"Erva, flor branca, planta tóxica Ambiente: Campos abertos",NA,NA,"Campo Maior","41673","auto","1981","05","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-04-02 01:59:58-03","UFPI","TEPB","3472","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","lanata","Froelichia lanata","Moq.","Oliveira, F. C. S.","D.A. Passos",NA,"1984","07","11",NA,"Brasil","Piauí","Fazenda oiticica a 6km de Campo Maior","-42.1685981750488","-4.82777976989746",NA,NA,NA,"Erva, flor branca Ambiente: Chapada <ll>dwc_commonname:</ll> Moleque-duro",NA,NA,"Campo Maior","41673","auto","2008","05","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-04-02 01:59:58-03","UFPI","TEPB","38","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","lanata","Froelichia lanata","Moq.","R. BARROS","SOUSA, A. B.",NA,"1978","05","01",NA,"Brasil","Piauí",NA,"-41.7769012451172","-4.2733302116394",NA,NA,NA,"Ambiente: Campo sujo",NA,NA,"Piripiri","32461","auto","2007","02","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-04-02 01:59:58-03","UFPI","TEPB","942","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","lanata","Froelichia lanata","Moq.",NA,"ARRAIS, M. G. M.",NA,"1980","03","02",NA,"Brasil","Piauí",NA,"-41.323299407959","-5.50361013412476",NA,NA,NA,"Erva, flor branca Ambiente: Mata em capoeira <ll>dwc_commonname:</ll> botão-de-ouro",NA,NA,"São Miguel do Tapuio","93464","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-11-19 10:22:30-03","CPAP","CPAP","12531","PreserverdSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","lanata","Froelichia lanata","Moench",NA,"Ratter, J. A.","4919","1983","11","19",NA,"Brasil","SP","Instituto Florestal de São Paulo, floresta de Angatuba","-48.416667","-23.45",NA,NA,NA,"AMBIENTE: Cerrado.",NA,NA,"Angatuba",NA,NA,NA,NA,NA,"48°25' W","23°27' S",NA,NA,NA,NA,NA,NA,NA,NA
"84","2015-07-02 14:00:12-03","JBP","HPL","1799","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","lanata","Froelichia lanata","Moq","J. Paula-Souza","H. Lorenzi","2695","2001","04","07",NA,"Brasil","CE","Na estrada que liga Ubajará a represa do Juburu, muito comum em gramados e pastagens, bem como em beira de estradas.",NA,NA,NA,NA,NA,NA,NA,NA,"Tianquá",NA,NA,"2004","07","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-02-15 11:32:28-02","IPA","IPA","53833","S","Plantae","Plantae",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Schult.) Seub.","Cano, O.","Araujo, M.ª. .J.","03","1988","04","29","Southern America","Brasil","Paraíba","Poço Cascavel","-36.3628005981445","-7.05721998214722",NA,NA,NA,"Arbusto. Flores alvas.; Solo arenoso.","IPA0053833",NA,"Soledade","21726","auto","2004","10","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-07-26 11:39:16-03","IPA","IPA","23296","S","Plantae","Plantae",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Schult.) Seub.",NA,"Luetzelburg","26951","1936","03","17","Southern America","Brasil","Paraíba","Posto Agrícola de São Gonçalo","-38.228099822998","-6.7591700553894",NA,NA,NA,"Efémera; flor lilás.; Várzea.","IPA0023296",NA,"Sousa","21208","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-02-15 11:32:28-02","IPA","IPA","68798","S","Plantae","Plantae",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Schult.) Seub.","Cano, O.","Sales, M.; Cantarelli, J.; Alcina Viana; Bocage, A.; Cantarelli, J.; Alcina Viana; Bocage, A.","1075","2000","04","04","Southern America","Brasil","Pernambuco",NA,"-37.2644004821777","-8.07361030578613",NA,NA,NA,"flores creme-esverdeada.; Caatinga.","IPA0068798",NA,"Sertânia","53124","auto","2005","04","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-02-15 11:32:28-02","IPA","IPA","73887","S","Plantae","Plantae",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Schult.) Seub.","Costa e Silva, M.B.","Braga, D.V.; Alcântara, F.; Cortez, J.A.; et al.; Alcântara, F.; Cortez, J.A.; et al.","s.n.","2005","07","08","Southern America","Brasil","Alagoas","Fazenda Curralinhos","-37.7566986083984","-9.62360954284668",NA,NA,NA,NA,"IPA0073887",NA,"Piranhas","32231","auto","2008","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-02-15 11:32:28-02","IPA","IPA","16735","S","Plantae","Plantae",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Schult.) Seub.","Andrade-Lima","Pontual, I.","711","1968","02","22","Southern America","Brasil","Bahia","Salitre","-40.4986000061035","-9.41166973114014",NA,NA,NA,"Erva mais ou menos erecta; inflorescência alva.; Solo salino e arenoso.","IPA0016735",NA,"Juazeiro","76509","auto","1968","03","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
