"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","recordNumber","day","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1592","2020-05-08 11:12:44-03","UEFS","HUEFS","9151","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"Queiroz, L.P.de","1989","02","Brasil","São Paulo","Itirapina",NA,"-47.816667","-22.25","47W49'","22S15'",NA,NA,NA,"HUEFS0009151","2300","12",NA,NA,NA,NA,"Angiospermae","Fabales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1593","2020-05-08 11:12:45-03","UEFS","HUEFS","140494","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"Fernandes, A.","1978","04","Brasil","Maranhão","Timon","BR 316.","-42.8367004394531","-5.09417009353638",NA,NA,NA,NA,NA,"HUEFS0140494","EAC3830","29",NA,NA,NA,NA,"Angiospermae","Fabales",NA,NA,"44730","auto","Rosanae",NA,NA,NA,NA
"1594","2020-05-08 11:12:45-03","UEFS","HUEFS","140496","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"Fernandes, A.","1985","08","Brasil","Ceará","Viçosa do Ceará","Cocalzinho.","-41.0922012329102","-3.56222009658813",NA,NA,NA,NA,"Carrasco.","HUEFS0140496","EAC13327","09",NA,NA,NA,NA,"Angiospermae","Fabales",NA,NA,"34051","auto","Rosanae",NA,NA,NA,NA
"1595","2020-05-08 11:12:45-03","UEFS","HUEFS","140493","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"Fernandes, A.","1977","12","Brasil","Ceará","Crato","Encosta da Chapada do Araripe.","-39.4094009399414","-7.23416996002197",NA,NA,NA,NA,NA,"HUEFS0140493","EAC3546","12",NA,NA,NA,NA,"Angiospermae","Fabales",NA,NA,"30071","auto","Rosanae",NA,NA,NA,NA
"1596","2020-05-08 11:12:45-03","UEFS","HUEFS","140495","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"Fernandes, A.","1981","04","Brasil","Piauí","Ribeiro Gonçalves","Estação Ecológica de Uruçuí-Una.","-45.2421989440918","-7.55833005905151",NA,NA,NA,NA,NA,"HUEFS0140495","EAC10056","16",NA,NA,NA,NA,"Angiospermae","Fabales",NA,NA,"121004","auto","Rosanae",NA,NA,NA,NA
"1597","2020-05-08 11:12:45-03","UEFS","HUEFS","149183","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Machaerium","acutifolium","Machaerium acutifolium","Vogel","A.M.Miranda","2008",NA,NA,"Miranda, A.M.","2008","01","Brasil","Ceará","Missão Velha","Estrada da Caiçara.","-39.1431007385254","-7.24972009658813",NA,NA,NA,NA,"Caatinga arbustiva.","HUEFS0149183","5597","15",NA,NA,NA,NA,"Angiospermae","Fabales",NA,NA,"28832","auto","Rosanae",NA,NA,NA,NA
"1598","2020-05-08 11:12:45-03","UEFS","HUEFS","140491","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"Castro, A.J.S.","1996","10","Brasil","Maranhão","Codó","Margem da BR 315.","-43.8856010437012","-4.45527982711792",NA,NA,NA,NA,"Cerrado.","HUEFS0140491","EAC24524","28",NA,NA,NA,NA,"Angiospermae","Fabales",NA,NA,"70751","auto","Rosanae",NA,NA,NA,NA
"1599","2020-05-08 11:12:45-03","UEFS","HUEFS","171909","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Machaerium","acutifolium","Machaerium acutifolium","Vogel","L.P.de Queiroz","2011","04",NA,"Barbeiro, S.M.C.","2009","03","Brasil","Maranhão","Tasso Fragoso","Margem da estrada.","-45.7428016662598","-8.47527980804443",NA,NA,NA,NA,"Cerrado.","HUEFS0171909","2780","12",NA,NA,NA,NA,"Angiospermae","Fabales",NA,NA,"76991","auto","Rosanae",NA,NA,NA,NA
"1600","2020-05-08 11:12:45-03","UEFS","HUEFS","109421","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Machaerium","acutifolium","Machaerium acutifolium","Vogel","F.L.R.Filardi","2008","07",NA,"Miranda, A.M.","2005","01","Brasil","Maranhão","São Félix de Balsas","margem do riacho Canafistula.","-44.8130989074707","-7.08277988433838",NA,NA,NA,NA,NA,"HUEFS0109421","4730","23",NA,NA,NA,NA,"Angiospermae","Fabales",NA,NA,"54924","auto","Rosanae",NA,NA,NA,NA
"1601","2020-05-08 11:12:44-03","UEFS","HUEFS","49225","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"Hatschbach, G.","1975","11","Brasil","Mato Grosso","Cuiabá","São José da Serra.","-56.0966987609863","-15.5960998535156",NA,NA,NA,NA,"Pequena árvore dp cerrado; borda da chapada.","HUEFS0049225","37488","13",NA,NA,NA,NA,"Angiospermae","Fabales",NA,NA,"74875","auto","Rosanae",NA,NA,NA,NA
"1602","2020-05-08 11:12:45-03","UEFS","HUEFS","138737","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"Fernandes, A.","1960","07","Brasil","Ceará","Meruoca","Serra da Meruoca.","-40.4550018310547","-3.54167008399963",NA,NA,NA,NA,"Mata fresca.","HUEFS0138737","1981EAC","05",NA,NA,NA,NA,"Angiospermae","Fabales",NA,NA,"14054","auto","Rosanae",NA,NA,NA,NA
"1603","2020-05-08 11:12:46-03","UEFS","HUEFS","79588","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Machaerium","acutifolium","Machaerium acutifolium enneandrum","(Hoehne) Rudd",NA,NA,NA,NA,"Pimentel, L.B.","2014","08","Brasil","Ceará","Missão Velha","Sítio Caiçara","-39.071667","-7.205278","39W4'18''","7S12'19''","332","332","Áreas de Tensão Ecológica. Neossolo LitólicoEutrófico","HUEFS0079588","207","19",NA,NA,NA,NA,"Angiospermae","Fabales","enneandrum",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1604","2021-03-04 11:16:58-03","UEFS","HUEFS","153191","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Machaerium","acutifolium","Machaerium acutifolium var. acutifolium","Vogel",NA,NA,NA,NA,"Guedes, M.L.S.","2009","08","Brasil","Bahia","Urandi","Serra Geral, Cabeceira do Rio Raízes.","-42.593056","-14.777222","42W35'35''","14S46'38''","892","892","Mata Ciliar.","HUEFS0153191","15811","04",NA,NA,NA,NA,"Angiospermae","Fabales","var. acutifolium",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1605","2020-05-08 11:12:46-03","UEFS","HUEFS","16708","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Machaerium","acutifolium","Machaerium acutifolium var. acutifolium","Vogel",NA,NA,NA,NA,"Hatschbach, G.","1990","02","Brasil","Tocantins","Campos Belos",NA,NA,NA,NA,NA,"600","600",NA,"HUEFS0016708","54040","15",NA,NA,NA,NA,"Angiospermae","Fabales","var. acutifolium",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1606","2021-03-04 11:16:58-03","UEFS","HUEFS","67469","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Machaerium","acutifolium","Machaerium acutifolium var. acutifolium","Vogel","L.P.de Queiroz","2002","12",NA,"Araújo, F.S.","2002","06","Brasil","Ceará","Cratéus","Serra das Almas.","-40.9","-5.146944","40W54'0''","5S8'49''","600","600","Mata seca.","HUEFS0067469","1564","06",NA,NA,NA,NA,"Angiospermae","Fabales","var. acutifolium",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1607","2020-05-08 11:12:46-03","UEFS","HUEFS","215384","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Machaerium","acutifolium","Machaerium acutifolium var. enneandrum","(Hoehne) Rudd",NA,NA,NA,NA,"Guedes, M.L.","2014","08","Brasil","Bahia","Licínio de Almeida","Fazenda Xaxá, na margem do rio.","-42.546944","-14.655833","42W32'49''","14S39'21''","923","923","Mata seca.","HUEFS0215384","22148","07",NA,NA,NA,NA,"Angiospermae","Fabales","var. enneandrum",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1608","2021-03-04 11:16:58-03","UEFS","HUEFS","153191","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Machaerium","acutifolium","Machaerium acutifolium var. acutifolium","Vogel",NA,NA,NA,NA,"Guedes, M.L.S.","2009","08","Brasil","Bahia","Urandi","Serra Geral, Cabeceira do Rio Raízes.","-42.593056","-14.777222","42W35'35''","14S46'38''","892","892","Mata Ciliar.","HUEFS0153191","15811","04",NA,NA,NA,NA,"Angiospermae","Fabales","var. acutifolium",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1609","2020-05-08 11:12:46-03","UEFS","HUEFS","16708","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Machaerium","acutifolium","Machaerium acutifolium var. acutifolium","Vogel",NA,NA,NA,NA,"Hatschbach, G.","1990","02","Brasil","Tocantins","Campos Belos",NA,NA,NA,NA,NA,"600","600",NA,"HUEFS0016708","54040","15",NA,NA,NA,NA,"Angiospermae","Fabales","var. acutifolium",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1610","2021-03-04 11:16:58-03","UEFS","HUEFS","67469","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Machaerium","acutifolium","Machaerium acutifolium var. acutifolium","Vogel","L.P.de Queiroz","2002","12",NA,"Araújo, F.S.","2002","06","Brasil","Ceará","Cratéus","Serra das Almas.","-40.9","-5.146944","40W54'0''","5S8'49''","600","600","Mata seca.","HUEFS0067469","1564","06",NA,NA,NA,NA,"Angiospermae","Fabales","var. acutifolium",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1611","2020-05-08 11:12:46-03","UEFS","HUEFS","79588","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Machaerium","acutifolium","Machaerium acutifolium enneandrum","(Hoehne) Rudd",NA,NA,NA,NA,"Pimentel, L.B.","2014","08","Brasil","Ceará","Missão Velha","Sítio Caiçara","-39.071667","-7.205278","39W4'18''","7S12'19''","332","332","Áreas de Tensão Ecológica. Neossolo LitólicoEutrófico","HUEFS0079588","207","19",NA,NA,NA,NA,"Angiospermae","Fabales","enneandrum",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1612","2020-05-08 11:12:46-03","UEFS","HUEFS","215384","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Machaerium","acutifolium","Machaerium acutifolium var. enneandrum","(Hoehne) Rudd",NA,NA,NA,NA,"Guedes, M.L.","2014","08","Brasil","Bahia","Licínio de Almeida","Fazenda Xaxá, na margem do rio.","-42.546944","-14.655833","42W32'49''","14S39'21''","923","923","Mata seca.","HUEFS0215384","22148","07",NA,NA,NA,NA,"Angiospermae","Fabales","var. enneandrum",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1613","2017-10-24 15:04:59-02","F","FMNH-SEEDPLANTS","V0371635F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,NA,NA,NA,NA,NA,"1944","11","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0371635F","62875","27","V0371635F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1614","2018-11-28 13:23:25-02","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,"RRC ID Flag",NA,NA,NA,"L. Vargas","1992","7","Bolivia","Pando",NA,NA,"-67.6667","-11.3333",NA,NA,NA,NA,NA,NA,"737","8",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"737",NA,NA
"1615","2018-11-28 14:00:49-02","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,"RRC ID Flag",NA,NA,NA,"B. Mostacedo","1991","5","Bolivia","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,NA,NA,NA,NA,"134","18",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"134",NA,NA
"1616","2019-06-11 13:00:56-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,"RRC ID Flag",NA,NA,NA,"M. C. Peña","1991","5","Bolivia","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,NA,NA,NA,NA,"107","22",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"107",NA,NA
"1617","2018-05-14 17:11:23-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,"RRC ID Flag",NA,NA,NA,"T. J. Killeen","1993","11","Bolivia","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,NA,NA,NA,NA,"6052","13",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"6052",NA,NA
"1618","2017-09-29 16:33:06-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,"RRC ID Flag",NA,NA,NA,"R. Zabala",NA,NA,"Bolivia","Beni",NA,NA,"-65.5","-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1619","2017-10-24 15:05:06-02","F","FMNH-SEEDPLANTS","V0371652F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,NA,NA,NA,NA,"E. Hassler","1901",NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,"V0371652F","2955",NA,"V0371652F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1620","2019-09-04 19:14:17-03","F","FMNH-SEEDPLANTS","V0059481F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,NA,NA,NA,NA,"F. Sellow",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0059481F","5225",NA,"V0059481F_01","South America",NA,NA,"Spermatophyta",NA,NA,"Isotype",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1621","2018-05-14 16:36:59-03","F","FMNH-SEEDPLANTS","V0357884F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,"RRC ID Flag",NA,NA,NA,"M. Nee","1988","1","Bolivia","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,NA,NA,NA,"V0357884F","36125","30","V0357884F_01 V0357884F_02","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"36125",NA,NA
"1622","2019-06-11 12:42:27-03","F","FMNH-SEEDPLANTS","V0357885F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,"RRC ID Flag",NA,NA,NA,"T. Plowman","1980","2","Brazil","Maranhão",NA,NA,"-45","-5",NA,NA,NA,NA,NA,"V0357885F","9335","29","V0357885F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"9335",NA,NA
"1623","2019-06-11 13:00:39-03","F","FMNH-SEEDPLANTS","V0357887F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,"RRC ID Flag",NA,NA,NA,"I. G. Vargas C.","1990","6","Bolivia","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,NA,NA,NA,"V0357887F","572","12","V0357887F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"572",NA,NA
"1624","2017-10-24 15:05:00-02","F","FMNH-SEEDPLANTS","V0371636F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,NA,NA,NA,NA,"W. R. Anderson et al.","1973","4","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0371636F","9164","19","V0371636F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1625","2017-10-24 15:05:00-02","F","FMNH-SEEDPLANTS","V0371637F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,NA,NA,NA,NA,"Y. Mexía","1930","3","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0371637F","4489","20","V0371637F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1626","2017-10-24 15:05:01-02","F","FMNH-SEEDPLANTS","V0371638F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,NA,NA,NA,NA,"B. Balansa","1879","6","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,"V0371638F","3110","17","V0371638F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1627","2017-10-24 15:05:01-02","F","FMNH-SEEDPLANTS","V0371639F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,NA,NA,NA,NA,"B. Balansa","1882","12","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,"V0371639F","4427","8","V0371639F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1628","2017-10-24 15:05:01-02","F","FMNH-SEEDPLANTS","V0371640F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,NA,NA,NA,NA,"B. Balansa","1879","6","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,"V0371640F","3310","17","V0371640F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1629","2017-10-24 15:05:02-02","F","FMNH-SEEDPLANTS","V0371641F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,NA,NA,NA,NA,"B. Balansa","1876","12","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,"V0371641F","1382",NA,"V0371641F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1630","2017-10-24 15:05:02-02","F","FMNH-SEEDPLANTS","V0371642F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,NA,NA,NA,NA,"B. Balansa","1879","6","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,"V0371642F","3110","17","V0371642F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1631","2017-10-24 15:05:02-02","F","FMNH-SEEDPLANTS","V0371643F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,NA,NA,NA,NA,"E. Hassler",NA,NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,"V0371643F","5977",NA,"V0371643F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1632","2017-10-24 15:05:02-02","F","FMNH-SEEDPLANTS","V0371644F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,NA,NA,NA,NA,"S. Mendes & G. M. Araujo","2003","7","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0371644F","955","5","V0371644F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1633","2017-10-24 15:05:03-02","F","FMNH-SEEDPLANTS","V0371645F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,NA,NA,NA,NA,"S. Mendes et al.","2003","4","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0371645F","610","11","V0371645F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1634","2017-10-24 15:05:03-02","F","FMNH-SEEDPLANTS","V0371646F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,NA,NA,NA,NA,"S. Mendes & M. Yamamoto","2002","12","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0371646F","425","20","V0371646F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1635","2017-10-24 15:05:04-02","F","FMNH-SEEDPLANTS","V0371647F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,NA,NA,NA,NA,"E. H. Amorim et al.","2003","2","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0371647F","576","14","V0371647F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1636","2017-10-24 15:05:04-02","F","FMNH-SEEDPLANTS","V0371648F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,NA,NA,NA,NA,"W. R. Anderson et al.","1973","3","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0371648F","7362","18","V0371648F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1637","2017-10-24 15:05:04-02","F","FMNH-SEEDPLANTS","V0371649F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,NA,NA,NA,NA,"Y. Mexía","1930","2","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0371649F","4393","25","V0371649F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1638","2017-10-24 15:05:05-02","F","FMNH-SEEDPLANTS","V0371650F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,NA,NA,NA,NA,"H. S. Irwin","1959","2","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0371650F","2680","21","V0371650F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1639","2017-10-24 15:05:05-02","F","FMNH-SEEDPLANTS","V0371651F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,NA,NA,NA,NA,"G. O. A. Malme",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0371651F","1316",NA,"V0371651F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1640","2017-10-24 15:05:06-02","F","FMNH-SEEDPLANTS","V0371653F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,NA,NA,NA,NA,"E. Hassler","1903",NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,"V0371653F","7750",NA,"V0371653F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1641","2017-10-24 15:05:07-02","F","FMNH-SEEDPLANTS","V0371654F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,NA,NA,NA,NA,"H. S. Irwin & R. M. Harley","1971","2","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0371654F","30829","23","V0371654F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1642","2017-10-24 15:05:08-02","F","FMNH-SEEDPLANTS","V0371656F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,NA,NA,NA,NA,"H. S. Irwin & T. R. Soderstrom","1964","10","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0371656F","7396","26","V0371656F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1643","2017-10-24 15:05:08-02","F","FMNH-SEEDPLANTS","V0371657F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,NA,NA,NA,NA,"W. R. Anderson et al.","1973","3","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0371657F","7622","21","V0371657F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1644","2017-10-24 15:05:10-02","F","FMNH-SEEDPLANTS","V0371658F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,NA,NA,NA,NA,"G. O. A. Malme",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0371658F","1316",NA,"V0371658F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1645","2018-06-19 10:40:17-03","F","FMNH-SEEDPLANTS","V0371659F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium",NA,NA,NA,NA,NA,"L. Bernardi","1980","4","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,"V0371659F","20597","15","V0371659F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
