"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","infraspecificEpithet","typeStatus","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"44","2016-09-29 13:41:00-03","NY","NYBG","318373","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta pubiflora","Müll.Arg.","G. Gardner","5011","1836",NA,NA,"South America","Brazil","Minas Gerais",NA,"Ad Duro Branco, in paludosis [=In paludosis ad Ouro Branco, Minas Gerais]",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472180' target='other'> <mi>dwc_moreinfo</mi></a>","NY00318373","NY00318373_01",NA,"pubiflora","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2016-09-29 13:41:00-03","NY","NYBG","318372","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta pubiflora","Müll.Arg.","G. Gardner","5011",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,"Ad Duro Branco, in paludosis [=In paludosis ad Ouro Branco, Minas Gerais]",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472179' target='other'> <mi>dwc_moreinfo</mi></a>","NY00318372","NY00318372_01",NA,"pubiflora","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2019-03-20 11:47:01-03","MCN-PUC-MINAS","HPUC-MG","ANG403","S","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta",NA,"Maielo - Silva, L.",NA,"2009","09","21",NA,"Brasil","Rio de Janeiro","Itaperuna","Itaperuna","-41.8877983093262","-21.2049999237061",NA,"N° Ibama (CTF) = 4477412",NA,NA,NA,NA,NA,NA,NA,"32377","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-01-28 13:10:59-03","MCN-PUC-MINAS","HPUC-MG","ANG401","S","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta",NA,"Maielo - Silva, L.",NA,"2010","01","07",NA,"Brasil","Minas Gerais","Muriaé","Muriaé","-42.3664016723633","-21.1305999755859",NA,"N° Ibama (CTF) = 4477412",NA,NA,NA,NA,NA,NA,NA,"32715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-02-18 09:28:40-03","UNESP-IBB","BOTU","18553","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","A.DC.","Amaral Jr., A.","34/02","1991","10","08",NA,"Brasil","Minas Gerais","Lagoa Santa",NA,NA,NA,NA,NA,"BOTU018553","BOTU018553","Koch, I.",NA,NA,NA,NA,NA,NA,"2007","06","28","9999","9999",NA,NA,NA,NA,NA
"49","2021-02-18 09:28:40-03","UNESP-IBB","BOTU","225","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","A.DC.","Furlan, A.","952","1989","11","12",NA,"Brasil","São Paulo","Ubatuba",NA,NA,NA,NA,NA,"BOTU000225","BOTU000225","Koch, I.",NA,NA,NA,NA,NA,NA,"1996","04","13","9999","9999",NA,NA,NA,NA,NA
"50","2020-11-13 09:18:51-03","UFRJ","RFA","4488","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","P. Occhioni","1062","1947","09","09",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Cachoeira da Fazenda do Dr.Vital .","-43.2075004577637","-22.9027996063232",NA,"Árvore pequena, flor branca.","RFA25126",NA,"Carine Gareia",NA,NA,NA,NA,"57442","auto","2002","02","22",NA,NA,NA,NA,NA,NA,NA
"51","2020-11-13 09:18:51-03","UFRJ","RFA","5438","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","P. Occhioni; E. Pereira 4374","1685","1958","10","09",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Estrada das Canoas.","-43.2075004577637","-22.9027996063232",NA,NA,"RFA32533",NA,"Carine Grouint",NA,NA,NA,NA,"57442","auto","2007","10","04",NA,NA,NA,NA,NA,NA,NA
"52","2020-11-13 09:18:51-03","UFRJ","RFA","4480","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","E. Pereira; P. Occhioni 1601","4149","1958","09","03",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Ilha do Governador","-43.2075004577637","-22.9027996063232",NA,"Pequena árvore com látex, flores alvas.","RFA25120",NA,"Carine G. P. Growint",NA,NA,NA,NA,"57442","auto","2007","10","02",NA,NA,NA,NA,NA,NA,NA
"53","2020-11-13 09:18:51-03","UFRJ","RFA","5187","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","D. Jacoud","s.n.","1959","11","00",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Manguinhos","-43.2075004577637","-22.9027996063232",NA,"Árvore pequena","RFA25571",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-06-29 11:28:58-03","UFRJ","RFA","12784","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","G.Pabst","7145","1962","10","23",NA,"Brasil","Rio de Janeiro","Engenheiro Passos","Km 151 via Br 2,margens do Rio Paraíba.",NA,NA,NA,"Arbusto de 4 a 6 metros,flores alvas latescentes.","RFA32522",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-13 09:18:51-03","UFRJ","RFA","13415","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","P. Occhioni","53/17",NA,NA,NA,NA,"Brasil","Santa Catarina","Santa Catarina","Rio Vermelho. Barra da Lagoa",NA,NA,NA,"Árvore de 3 a 4 metros,flores brancas,perfumadas,frequentes.","RFA32525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-06-29 11:28:58-03","UFRJ","RFA","24017","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","F. M. de B. Pereira; G. de Souza; J. A. F. Nogueira; M. R. Gomes; L. M. Gonçalves","48","2000","02","03",NA,"Brasil","Rio de Janeiro","Guapimirim","Fazenda Sendas de propriedade das Organizações Sendas.","-43.0675","-22.492222",NA,"Árvore, 5 metros de altura, DAP 30 centímetros, heliófila.","RFA32473",NA,"Alexandre Quinet; C. G. Pinto; Carine G. Pinto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"43º4'3''W","22º29'32''S",NA,NA,NA,NA,NA
"57","2020-11-13 09:18:51-03","UFRJ","RFA","25268","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","A. Quinet","555 (37/033)","2000","09","12",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Jacarepaguá/Taquara, Santa Maria (Caminho do Rio Pequeno).","-43.454167","-22.921667",NA,"Árvore, 6m de altura, 30cm de DAP, folhas verdes discolores, comum no local.","RFA32414",NA,"L.F.G. da Silva",NA,NA,"200","200",NA,NA,"2001","06","19","43º27'15''W","22º55'18''S",NA,NA,NA,NA,NA
"58","2020-11-13 09:18:51-03","UFRJ","RFA","25275","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","A. Quinet","jul-43","2000","10","20",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Sítio Friburgo.","-42.331944","-22.322222",NA,"Árvore, 8m de altura, 38 cm de DAP, flores com cálice verde e pétalas amarelas, comum no local.","RFA32477",NA,"L. F. G. da Silva; D. Medina",NA,NA,"650","650",NA,NA,"2000","12","11","42º19'55''W","22º19'20''S",NA,NA,NA,NA,NA
"59","2020-11-13 09:18:51-03","UFRJ","RFA","25371","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","F. M. de B. Pereira","23/ 44","2000","10","22",NA,"Brasil","Rio de Janeiro","Sapucaia","3º distrito. Fazenda Selo Verde.","-42.8425","-22.078889",NA,"Arbusto, 3 m de altura, 11 cm de DAP, flores rosadas com perfume, abundante no local.","RFA32485",NA,"L. F. G. da Silva; D. Medina",NA,NA,"796","796",NA,NA,"2000",NA,NA,"42º50'33''W","22º4'44''S",NA,NA,NA,NA,NA
"60","2020-11-13 09:18:51-03","UFRJ","RFA","25778","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","F.M.B. Pereira","46/49","2000","11","06",NA,"Brasil","Rio de Janeiro","São José do Vale do Rio Preto","Sítio Beira Mar - Poço Fundo.","-42.891944","-22.173333",NA,"Trepadeira, folha verde, flor branca perfumada, comum no local.","RFA32417",NA,"L.F.G.da Silva e D. Medina",NA,NA,"675","675",NA,NA,NA,NA,NA,"42º53'31''W","22º10'24''S",NA,NA,NA,NA,NA
"61","2020-11-13 09:18:51-03","UFRJ","RFA","29526","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","F.B. Pereira","09/128","2001","11","16",NA,"Brasil","Rio de Janeiro","Rio Claro","Distrito Lídice, Sítio do Mineiro, Fazenda das Torres.","-44.166667","-22.808611",NA,"Arbórea, 6 m de altura, 19 cm de DAP, folha verde, flor amarela, caule cinza, comum no local.","RFA32413",NA,"L.F.G. da Silva e D. Medina",NA,NA,"699","699",NA,NA,NA,NA,NA,"44º10'0''W","22º48'31''S",NA,NA,NA,NA,NA
"62","2020-06-29 11:28:58-03","UFRJ","RFA","39756","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Finotti R.; Caruzo J.","368",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Guapimirim","Fragmento florestal adjacente à entrada da Estação Ecológica Paraíso","-42.905556","-22.493333",NA,"Árvore de 7 metros de altura e PAP de 17,2cm.","RFA24745",NA,"R. Finotti",NA,NA,"50","50",NA,NA,NA,NA,NA,"42º54'20''W","22º29'36''S",NA,NA,NA,NA,NA
"63","2020-11-13 09:18:51-03","UFRJ","RFA","5026","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","P. Occhioni; E. Pereira 4372","1952","1958","01","01",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Jacarepaguá. Estrada da Boiuna.","-43.2075004577637","-22.9027996063232",NA,"Pequena árvore com látex e flores alvas.","RFA25427",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-13 09:18:51-03","UFRJ","RFA","6091","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","P. Occhioni","1644","1959","04","30",NA,"Brasil","Rio de Janeiro","Teresópolis","Nova Estrada Rio Teresópolis","-42.9655990600586","-22.4122009277344",NA,"Árvore grande, flor branca.","RFA26189",NA,"Carine G. P. Growint",NA,NA,NA,NA,"38539","auto","2007","10","04",NA,NA,NA,NA,NA,NA,NA
"65","2020-11-13 09:18:51-03","UFRJ","RFA","4092","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","P. Occhioni",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos.","-42.9655990600586","-22.4122009277344",NA,NA,"RFA24907",NA,"Carine Grouint",NA,NA,NA,NA,"38539","auto","2007","10","02",NA,NA,NA,NA,NA,NA,NA
"66","2021-03-30 12:34:15-03","EAO","IAN","133970","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Silva, NT da","2104","1969","06","03","Southern America","Brasil","Pará",NA,"Estrada entre Pilão e Repartimento, mata de terra firme.",NA,NA,NA,NA,"IAN133970",NA,"Silva, NT da",NA,NA,NA,NA,NA,NA,"1971","08",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:34:15-03","EAO","IAN","89636","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Black, GA","18703","1955","08","15","Southern America","Brasil","Pará",NA,"Maicurú, São Francisco.",NA,NA,NA,NA,"IAN089636",NA,"Woodson, ER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-30 12:34:15-03","EAO","IAN","93820","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Glaziou, AFM","1610",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"IAN093820",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-30 12:34:15-03","EAO","IAN","14883","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Oliveira, E","s.n.","1935","08","18","Southern America","Brasil","Minas Gerais","Tombos","Fazenda das Antilhas, muito frequente, capoeira.","-42.0228004455566","-20.9046993255615",NA,NA,"IAN014883","IAN014883 IAN014883_e","Barreto, M",NA,NA,NA,NA,"16749","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-30 12:34:15-03","EAO","IAN","77529","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Black, GA","15487","1952","07","07","Southern America","Brasil","Pará","Santarém","Pombal, Porto Agronômico; Paraná do Tapará.","-54.7083015441895","-2.44305992126465",NA,NA,"IAN077529",NA,"Pires, JM",NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-30 12:34:15-03","EAO","IAN","103168","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Fróes, RL","34304","1958","05",NA,"Southern America","Brasil","Pará","Viseu","Rio Piriá.","-46.1399993896484","-1.1966700553894",NA,NA,"IAN103168",NA,"Ribeiro, BGS",NA,NA,NA,NA,"126900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-04-08 17:36:53-03","EAO","IAN","XILO382","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Fróes, RL","34304","1958","05",NA,"Southern America","Brasil","Pará","Viseu","Rio Piriá.","-46.1399993896484","-1.1966700553894",NA,NA,"IANXILO382",NA,"Ribeiro, BGS",NA,NA,NA,NA,"126900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-01-20 14:40:08-03","UPM","MACK","2955","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","M. M. Ishikawa","3","2015","10","02",NA,"Brasil","SP","Franco da Rocha","Parque Estadual do Juquery","-46.7200012207031","-23.3199996948242",NA,NA,NA,NA,"M. G. Silva",NA,NA,NA,NA,"12135","auto","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-12-04 15:24:42-03","PUCPR","HUCP","16544","S","Plantae","Eudicotiledonea",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Hatschbach, GG","71532","2000","10","23",NA,"Brasil","Espírito Santo","Itapemirim",NA,"-40.8339004516602","-21.011100769043",NA,NA,NA,NA,"Leeuwenberg, AJM",NA,NA,NA,NA,"28626","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-12-04 15:24:42-03","PUCPR","HUCP","13783","S","Plantae","Eudicotiledonea",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Hatschbach, GG","71524","2000","10","22",NA,"Brasil","Espírito Santo","Brejetuba","Rancho Dantas","-41.2902984619141","-20.1460990905762",NA,NA,NA,NA,"Leeuwenberg, AJM",NA,NA,NA,NA,"23265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-02-08 21:31:37-03","UFBA","ALCB","032616","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Thomas, W; Carvalho, AM de; Sant'Ana, SC de; Paixão, JL da","s/n","1996","03","25","Southern America","Brasil","Bahia","Porto Seguro","Parque Nacional Monte Pascoal, along trail leading to summit of Monte Pascoal. 150-400m.","-40.574722","-15.264722",NA,"2,5m, latex white; leaves shiny dark green above, pale green beneath; corollas white; fruit bright green.; Southern Bahian Wet Forest.",NA,NA,"Leeuwenberg, AJM",NA,NA,NA,NA,NA,NA,"1996",NA,NA,"-40.574722","-15.264722",NA,NA,NA,NA,NA
"77","2019-10-09 11:09:07-03","UFBA","ALCB","025434","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Guedes, ML; et al.","3100","1994","05","14","Southern America","Brasil","Bahia","Banolândia","Faz. Boa Vista.",NA,NA,NA,"Latescente de ca. 8m de altura. Folhas semicrassas. Flores perfumadas de cor amarelo claro. Fruto quando maduros de cor laranja.",NA,NA,"Souza-Silva, RF",NA,NA,NA,NA,NA,NA,"2008","02",NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-10-09 11:09:07-03","UFBA","ALCB","124667","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Guedes, ML; Alunos de Botânica Econômica","24734","2016","04","29","Southern America","Brasil","Bahia","Porto Seguro","Trancoso","-39.05","-16.433333",NA,"com látex leitoso. Folhas cartáceas, discolores. Fruto folículos carnosos, muricados.","ALCB021974",NA,"Guedes, ML",NA,NA,NA,NA,NA,NA,"2016","09",NA,"-39.05","-16.433333",NA,NA,NA,NA,NA
"79","2019-10-09 11:09:07-03","UFBA","ALCB","124652","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Guedes, ML; Alunos de Botânica Econômica","24719","2016","04","29","Southern America","Brasil","Bahia","Porto Seguro","Trancoso.","-40.783333","-7.35",NA,"látex leitoso. Folhas discolores, cartáceas Frutos folículos muricados, imaturos.","ALCB021959","ALCB021959","Guedes, ML",NA,NA,NA,NA,NA,NA,"2016","09",NA,"-40.783333","-7.35",NA,NA,NA,NA,NA
"80","2020-05-19 10:29:29-03","UFBA","ALCB","139060","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Silva, WJ de J; Alunos de Botânica BIOC05","28","2019","11","09","Southern America","Brasil","Bahia","Salvador","Campus Universitário de Ondina . Cultivada.W","-38.504444","-13.0575",NA,"latescente. Folhas discolores. Inflorescência com flores alvas, vistosas.","ALCB066112",NA,"Alunos de Botânica BIOC05",NA,NA,NA,NA,NA,NA,"2019","12",NA,"-38.504444","-13.0575",NA,NA,NA,NA,NA
"81","2019-10-09 11:09:07-03","UFBA","ALCB","90242","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Queiroz, EP","184","2003","10","03","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, bairoo de São Marcos, Jardim Botânico de Salvador - JBSSA","-38.427222","-12.927222",NA,"lactescente de 7m, folhas cartáceas glabras. Cálices verdes. Flores amarelas.; Remanescente de Mata Atlântica","ALCB067090","ALCB067090 ALCB067090_1","Souza-Silva, RF",NA,NA,NA,NA,NA,NA,"2008","02",NA,"-38.427222","-12.927222",NA,NA,NA,NA,NA
"82","2020-07-07 00:49:05-03","UFBA","ALCB","041383","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Guedes, ML; Cabral, L; Maia, H","6337","1999","06","23","Southern America","Brasil","Bahia","Belmonte","Brasilândia, área da Veracel Celulose, pontos 8-9m.","-38.8828010559082","-15.8631000518799",NA,"5,0m. látex alvo. Folhas cartáceas, discolores. Frutos muricados, imaturos verdes. Sementes pretas, arilo alaranjado.; Mata de Cabruca: substrato areno-argiloso.",NA,NA,"Souza-Silva, RF",NA,NA,NA,NA,"71281","auto","2007","08",NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-10-09 11:09:07-03","UFBA","ALCB","06910","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Pinto, GCP","57-85","1957","11",NA,"Southern America","Brasil","Bahia","São Félix","Matataúba.","-38.9721984863281","-12.604700088501",NA,NA,NA,NA,"Souza-Silva, RF",NA,NA,NA,NA,"15190","auto","2007","08",NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-02-08 09:19:09-03","NBC","NL-BOTANY","U.1097267","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Gottsberger IS",NA,"1985","10","13","Southern America","Brazil","Minas Gerais",NA,NA,"-47.95","-19.216667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1097267 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1097267","NL-U1097267","Leeuwenberg AJM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.95","-19.216667","Magnoliopsidae","U 0088384",NA,NA,NA
"85","2020-02-08 09:19:09-03","NBC","NL-BOTANY","L.4284922","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Mexia YEJ",NA,"1930","11","04","Southern America","Brazil",NA,NA,"State of MInas Geraes. Districto Rio Branco. Fazenda Bom Jaridm, Cambusca.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4284922 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4284922","NL-L4284922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"86","2020-02-08 09:19:09-03","NBC","NL-BOTANY","L 0004729","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Martius CFP von",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"Brasil.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200004729 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0004729","NL-L0004729","Leeuwenberg AJM",NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","90923228",NA,NA,NA
"87","2020-02-08 09:19:09-03","NBC","NL-BOTANY","L 0004730","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Martius CFP von",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"Brasil.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200004730 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0004730","NL-L0004730","Leeuwenberg AJM",NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","89811227",NA,NA,NA
"88","2020-02-08 09:19:09-03","NBC","NL-BOTANY","L.2715343","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Vauthier M",NA,"1833","01","01","Southern America","Brazil",NA,NA,"Corcorado (Pe,, de Rio de Janeiro).",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2715343 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2715343","NL-L2715343",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
