"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","identifiedBy","stateProvince","locality","imagecode","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"45","2021-03-30 12:35:47-03","EAO","IAN","118782","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Belém, RP; Mendes, JM","442","1965","01","31","Southern America","Brasil",NA,NA,"Árvore 15m x 50cm diam., casca suberosa e gretada. Ramos e inflorescência com indumento sujo, furfuráceo.Cálice creme com tonalidades em marrom, corola amarela por dentro e pruimosa sujo por fora.","IAN118782","Dicotiledônea",NA,"Kataoka, EY","Minas Gerais","18Km de Pirapora para várzea da Palma. Mata de transição para cerrado.",NA,"(Vell.) Bureau",NA,NA,NA,NA,NA,NA,NA,"2016","11",NA,NA,"01",NA,NA,NA,NA,NA
"46","2021-03-30 12:35:47-03","EAO","IAN","125257","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Belém, RP","3615","1968","05","23","Southern America","Brasil",NA,NA,"ÁRvore de 20m, 35cm de diam., frutos muricado, frutos separados.","IAN125257","Dicotiledônea",NA,"Hunt, DR","Bahia","Encruzilhada, margem do rio Parod, mata de cipó.",NA,"(Vell.) Bureau",NA,NA,NA,NA,NA,NA,NA,"1972","04",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-30 12:35:47-03","EAO","IAN","131793","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Rodrigues, A","24","1968","12","19","Southern America","Brasil",NA,NA,NA,"IAN131793","Dicotiledônea",NA,NA,NA,"Vila Amália.",NA,"(Vell.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-30 12:35:47-03","EAO","IAN","141477","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Belém, RP; Mendes, JM","442","1965","01","31","Southern America","Brasil",NA,NA,"Árvore 15m x 50cm diam., casca suberosa e gretada. Ramos e inflorescência com indumento sujo, furfuráceo.Cálice creme com tonalidades em marrom, corola amarela por dentro e pruimosa sujo por fora.","IAN141477","Dicotiledônea",NA,"Kataoka, EY","Minas Gerais","18Km de Pirapora para várzea da Palma. Mata de transição para cerrado.",NA,"(Vell.) Bureau",NA,NA,NA,NA,NA,NA,NA,"2016","11",NA,NA,"01",NA,NA,NA,NA,NA
"49","2021-03-30 12:35:47-03","EAO","IAN","89761","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Black, GA","17941","1954","12","30","Southern America","Brasil",NA,NA,"Árvore pequena, folha larga.","IAN089761","Dicotiledônea",NA,"Sandwith, NY","Bahia","Região de Barreiras; Gramel Nnica (Malhada).",NA,"(Vell.) Bureau",NA,NA,NA,NA,NA,NA,NA,"1958",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-30 12:35:47-03","EAO","IAN","93574","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Glaziou, AFM","2979",NA,NA,NA,NA,"França",NA,NA,NA,"IAN093574","Dicotiledônea",NA,NA,"Paris",NA,NA,"(Vell.) Bureau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-30 12:35:47-03","EAO","IAN","14933","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Oliveira, E","s.n.","1941","05","08","Southern America","Brasil",NA,NA,"ÁRvore de 10m de altura.","IAN014933","Dicotiledônea",NA,"Barreto, M","Minas Gerais","Capoeira, fazenda das Antilhas, pouco frequente.","IAN014933 IAN014933_e","(Vell.) Bureau","Tombos","-42.0228004455566","-20.9046993255615",NA,NA,NA,NA,NA,NA,"16749","auto",NA,NA,NA,NA,NA,NA
"52","2013-07-03 10:35:04-03","EBDA","BAH","10076","S","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Ribeiro, T.","138","2001","04","05",NA,"Brasil",NA,NA,"Árvore com 8m de altura. Folíolos semi-coriáceos, discolores. Corola externamente castanhas, na parte interna amarelo-alaranjada com máculas avermelhadas. O fruto parece um bucho de boi.",NA,NA,NA,"F.S. Espírito Santo","Bahia","Entre a a Fazenda Pé de Serra e o riacho do Caldeirão.",NA,"(Vell.) Bureau ex Verl.","Miguel Calmon","-40.554444","-11.4075","820","820","40W 33' 16","11S 24' 27","2011","07",NA,NA,NA,NA,NA,NA,NA,NA
"53","2013-07-03 10:35:04-03","EBDA","BAH","10535","S","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Oliveira, R.P.","461","2000","04","03",NA,"Brasil",NA,NA,"Árvore ca. 6m, alt. Tronco ca. 15cm diam., com ritidoma suberoso, com fendas verticais. Folhas cartáceas discolores, face abaxial cinéra. Corola marrom extremamente, amarela internamente quando jovem, passando a vermelha. Fruto jovem verde-claro.",NA,NA,NA,"R.M. Harley","Bahia","Estrada para a Fazenda Estrondo, ca. 11km da cidade.",NA,"(Vell.) Bureau ex Verl.","Formosa do Rio Preto","-45.279167","-11.076944","527","527","45W 16' 45","11S 04' 37","2000","04",NA,NA,NA,NA,NA,NA,NA,NA
"54","2013-07-03 10:35:04-03","EBDA","BAH","499","S","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Inácio de Menezes",NA,"1952","01","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Graziela Barroso","Espirito Santo",NA,NA,"(Vell.) Bureau ex Verl.","Vitória","-40.3378","-20.3194",NA,NA,NA,NA,"1952",NA,"15291","auto",NA,NA,NA,NA,NA,NA
"55","2019-10-09 11:11:59-03","UFBA","ALCB","54465","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Alves, L. de J.; Guedes, ML; Santana, DL; Loureiro, DM","195","2001","06","02","Southern America","Brasil",NA,NA,"8,0m. Folíolos cartáceos, discolores, face adaxial bulada e abaxial com indumento esbranquiçado. Frutos cápsulas com ornamentação esverdeada",NA,"Dicotyledon",NA,"Guedes, ML","Bahia","Chapada Diamantina, Assentamento Boqueirão, próximo ao Rio Bonito de Cima",NA,"(Vell.) Bureau ex Verl.","Rio de Contas","-41.246944","-12.251389",NA,NA,"-41.246944","-12.251389","2001","10",NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-10-09 11:11:59-03","UFBA","ALCB","128459","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Guedes, ML; Santos, JA; Jesus, AM de; et al.","25698","2017","06","16","Southern America","Brasil",NA,NA,"Folhas digitadas, Folíolos cartáceos, discolores, face abaxial com indumento acinzentado. Fruto cápsula sublenhosa, mais ou menos orbicular, com superfície tuberculado-equinada; valvas cimbiformes.","ALCB045391","Dicotyledon",NA,"Guedes, ML","Bahia","Chapada Diamantina, Mata do CETEP.","ALCB045391","(Vell.) Bureau ex Verl.","Wagner","-41.166667","-12.683333",NA,NA,"-41.166667","-12.683333","2017","07",NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-10-09 11:11:59-03","UFBA","ALCB","122956","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Guedes, ML; Alunos de Botânica BIOC05","24297","2016","03","11","Southern America","Brasil",NA,NA,"de ca 8 m de altura. Folhas compostas, folíolos cartáceos, discolores, face abaxial com indumento esbranquiçado. Inflorescência panícula, raque, cálice e corola com indumento marrom.","ALCB010519","Dicotyledon",NA,"Guedes, ML","Bahia","Estrada para Wagner Ponto 04.",NA,"(Vell.) Bureau ex Verl.","Wagner","-41.083333","-12.466667",NA,NA,"-41.083333","-12.466667","2016","04",NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-10-09 11:11:59-03","UFBA","ALCB","69351","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Xavier, AB; Guedes, ML","323","2005","02","25","Southern America","Brasil",NA,NA,"Folhas com folíolos coriáceos, com a face adaxial bulada, a abaxial com indumentos esbranquiçados. Inflorescências com botões amarronzados tomentosos. Flores com corola amarela. Frutos tomentosos. Ocasional.; Arbórea, antropizada.",NA,"Dicotyledon",NA,"Guedes, ML; Xavier, AB","Bahia","Oeste, Fazenda Ingazeira",NA,"(Vell.) Bureau ex Verl.","Formosa do Rio Preto","-44.95","-10.966667",NA,NA,"-44.95","-10.966667","2005","10",NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-10-09 11:11:59-03","UFBA","ALCB","122807","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Silva-Castro, MM; Agustinho, CR; Moreira, GC","612 A/B","2003","06","09","Southern America","Brasil",NA,NA,"Ca. 4m de alt. Folha discolores, face abaxial esbranquiçada, coriácea. Frutos verdes amarronzados. Material para Fitoquímica. Árvore tombada pela chuva.","ALCB009140","Dicotyledon",NA,"Silva-Castro, MM","Bahia","Estrada de Jequié-Maracás","ALCB009140","(Vell.) Bureau ex Verl.","Jequié","-40.509167","-13.573056",NA,NA,"-40.509167","-13.573056","2011","03",NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-10-09 11:11:59-03","UFBA","ALCB","035018","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Stannard, B; Saar, E; Passos Júnior, LA; Guedes, ML","PCD5233","1997","02","08","Southern America","Brasil",NA,NA,"8,0 m, ramos com tomentos ferrugíneos, ritidoma espesso. Folhas coriáceas, discolores, face abaxial glauca. Raque com tomentos ferrugíneos; flores com cálice e corola externamente ferrugíneos e internamente amarelos. Estames esbranquiçados. Frutos im",NA,"Dicotyledon",NA,"Lopes, MMM","Bahia","Serra Geral, Sào Francisco caminho para Lagoa Real",NA,"(Vell.) Bureau ex Verl.","Caetité","-42.2075","-13.993056","560","560","-42.2075","-13.993056","2003","01",NA,NA,"09",NA,NA,NA,NA,NA
"61","2019-10-09 11:11:59-03","UFBA","ALCB","122995","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Guedes, ML; Alunos de Botânica BIOC05","24336","2016","03","12","Southern America","Brasil",NA,NA,"de ca 5 m de altura. Folhas digitadas, discolores, face abaxial com indumento esbranquiçado. Inflorescência panícula com indumento amarronzado, corola amarela.","ALCB010558","Dicotyledon",NA,"Guedes, ML","Bahia","Ponto 06, CETEP.","ALCB010558","(Vell.) Bureau ex Verl.","Wagner","-41.160833","-12.288611","488","488","-41.160833","-12.288611","2016","04",NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-10-09 11:11:59-03","UFBA","ALCB","130324","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Guedes, ML; Alunos de Botânica BIOC05","30177","2017","12","15","Southern America","Brasil",NA,NA,"Folhas digitadas, discolores, com indumento esbranquiçado. Inflorescência panícula com raque, brácteas e cálice com indumento amarronzado.","ALCB047874","Dicotyledon",NA,"Guedes, ML","Bahia",NA,"ALCB047874","(Vell.) Bureau ex Verl.","Condeúba","-41.966667","-14.883333",NA,NA,"-41.966667","-14.883333","2018","04",NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-10-09 11:11:59-03","UFBA","ALCB","133286","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Guedes, ML; Oliveira, MAJ de; Lopes, EB; Alunos de Botânica Paisagismo","30517","2018","06","17","Southern America","Brasil",NA,NA,"de ca 5 m de altura. Folhas compostas digitadas, face abaxial com indumento esbranquiçado. Fruto cápsula sublenhosa, mais ou menos orbicular, com superfície tuberculado-equinada; valvas cimbiformes.","ALCB052941","Dicotyledon",NA,"Guedes, ML","Bahia","Sudoeste, Fazenda Candial.","ALCB052941","(Vell.) Bureau ex Verl.","Maracás","-40.544722","-13.545278","655","655","-40.544722","-13.545278","2018","09",NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-10-09 11:11:59-03","UFBA","ALCB","47786","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Oliveira, RP de; Harley, RM; Silva, TRS; Rios, L","461","2000","04","03","Southern America","Brasil",NA,NA,"ca. 6m alt. Tronco ca. 15cm diam., com ritidoma suberoso, com fendas verticais. Folhas cartáceas discolores, face abaixal cinérea. Corola marrom externamente, amarela internamente quando jovem, passando a vermelha. Fruto jovem verde-claro.; decídua.",NA,"Dicotyledon",NA,"Harley, RM","Bahia","Entrada para a Fazenda Estrondo, ca. 11km da cidade.",NA,"(Vell.) Bureau ex Verl.","Formosa do Rio Preto","-45.279167","-11.076944","527","527","-45.279167","-11.076944","2000","04",NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-10-09 11:11:59-03","UFBA","ALCB","54405","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Santana, DL; Loureiro, DM; Alves, L. de J.; Guedes, ML","400","2001","06","02","Southern America","Brasil",NA,NA,"3,0m. Folíolos membranáceos, discolores, face abaxial com indumento esbranquiçado. Frequente.",NA,"Dicotyledon",NA,"Guedes, ML","Bahia","Chapada Diamantina, Assentamento Boqueirão, área de lote",NA,"(Vell.) Bureau ex Verl.","Rio de Contas","-41.283889","-12.241111",NA,NA,"-41.283889","-12.241111","2001","10",NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-10-09 11:11:59-03","UFBA","ALCB","55370","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Ribeiro, T; Bautista, HP; Jesus, NG de; Tourinho, R","138","2001","04","05","Southern America","Brasil",NA,NA,"com 8 m de altura. Folíolos semi-coriáceas, discolores. Corola externamente castanhas, na parte interna amarelo-alaranjada com máculas avermelhadas. O fruto parece um bucho de boi.; semi-caducifolia.",NA,"Dicotyledon",NA,"Lopes, MMM","Bahia","Piemonte da Diamantina, Entre a Fazenda Pé de Serra e o riacho do Caldeirão.",NA,"(Vell.) Bureau ex Verl.","Miguel Calmon","-40.554444","-11.4075","820","820","-40.554444","-11.4075","2003","01",NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-10-09 11:11:59-03","UFBA","ALCB","61956","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Rigueira, D; Oliveira, VF de; Junior, LAJ de; Mota, AC da; Guedes, ML; Roque, N; et al.","01","2003","04","27","Southern America","Brasil",NA,NA,"de ca. 8 m. Folhas digitadas, discolores. Flores com sépalas castanho-esverdeadas, corola externamente castanha. fauce vermelho-alaranjado. Fruto esverdeado.",NA,"Dicotyledon",NA,"Guedes, ML","Bahia","Sudoeste, Estrada Maracás, Contendas do Sincorá",NA,"(Vell.) Bureau ex Verl.","Maracás","-40.537222","-13.490556","626","626","-40.537222","-13.490556","2003","08",NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-10-09 11:11:59-03","UFBA","ALCB","74458","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Rigueira, D; Guedes, ML; Estagiários; Alunos de Botânica III","s/n","2006","10","14","Southern America","Brasil",NA,NA,"de ca 6m. Folhas digitadas, folíolos com a face abaxial com tomentos amarelados. Frutos passados.",NA,"Dicotyledon",NA,"Espírito Santo, FS","Bahia","Chapada Diamantina",NA,"(Vell.) Bureau ex Verl.","Abaíra","-41.65","-13.233333",NA,NA,"-41.65","-13.233333","2011","04",NA,NA,"26",NA,NA,NA,NA,NA
"69","2019-10-09 11:11:59-03","UFBA","ALCB","75940","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Guedes, ML; Valadão, RM; Santos, JS; Carvalho, G","13291","2006","12","23","Southern America","Brasil",NA,NA,"de ca.15 m de alt. Folhas com folíolos cartáceos, discolores, com a face abaxial esbranquiçada. Frutos cápsulas &nf;muricadas, marrons.",NA,"Dicotyledon",NA,"Guedes, ML","Bahia","Piemonte da Diamantina, Entorno do Parque de Sete passagens. Sapucaia Ponto 230",NA,"(Vell.) Bureau ex Verl.","Miguel Calmon","-40.523333","-11.452222",NA,NA,"-40.523333","-11.452222","2007","02",NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-10-09 11:11:59-03","UFBA","ALCB","80663","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Guedes, ML; et al.","13780","2005","03","25","Southern America","Brasil",NA,NA,"de ca 6 m de alt. Folhas com folíolos cartáceos, discolores, com a face abaxial com nervuras proeminentes. Inflorescência com cálice tomentoso, amarronzados e pétalas amarelas. Fruto cápsula amarronzadas, muricadas. Freqüente.",NA,"Dicotyledon",NA,"Espírito Santo, FS","Bahia","Chapada Diamantina, Catolés caminho para Barriguda",NA,"(Vell.) Bureau ex Verl.","Catolés","-41.833333","-13.283333",NA,NA,"-41.833333","-13.283333","2010","06",NA,NA,"21",NA,NA,NA,NA,NA
"71","2021-02-08 21:31:51-03","UFBA","ALCB","83436","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Machado, MABL","497","2004","10","21","Southern America","Brasil",NA,NA,"Ca. de 6m de altura. Flores rosas. Fruto imaturo verde.; Encosta.",NA,"Dicotyledon",NA,"Lemos, R","Alagoas","Usina Coruripe. Comondongo",NA,"(Vell.) Bia","Coruripe","-36.1755981445312","-10.125599861145",NA,NA,NA,NA,"2005",NA,"31269","auto",NA,NA,NA,NA,NA,NA
"72","2019-10-09 11:11:59-03","UFBA","ALCB","024351","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Guedes, ML; et al.","2826","1993","01","16","Southern America","Brasil",NA,NA,"com folhas digitadas tomentosas. Cápsulas sublenhosas, mais ou menos orbicular, com superfície tuberculada-equinada.",NA,"Dicotyledon",NA,"Guedes, ML","Bahia",NA,NA,"(Vell.) Bureau ex Verl.","Caetité","-42.4749984741211","-14.0693998336792",NA,NA,NA,NA,NA,NA,"53684","auto",NA,NA,NA,NA,NA,NA
"73","2019-10-09 11:11:59-03","UFBA","ALCB","53656","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Alves, L. de J.; Guedes, ML; Santana, DL; Loureiro, DM","55","2001","04","13","Southern America","Brasil",NA,NA,"6,0m. Com ritidoma suberoso. Folhas cartáceas, discolores, face abaxial cinérea. Frutos imaturos verde-claro.",NA,"Dicotyledon",NA,"Guedes, ML","Bahia","Paraguaçu, Assentamento Baixão. Área de lote",NA,"(Vell.) Bureau ex Verl.","Itaête","-40.9724998474121","-12.9863996505737",NA,NA,NA,NA,"2001","08","36442","auto",NA,NA,NA,NA,NA,NA
"74","2021-02-08 21:31:51-03","UFBA","ALCB","03877","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Torrend, Padre CSJ","s/n",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,NA,"Bahia",NA,NA,"(Vell.) Bureau ex Verl.","Jussiape","-41.5924987792969","-13.5166997909546",NA,NA,NA,NA,NA,NA,"26624","auto",NA,NA,NA,NA,NA,NA
"75","2020-02-08 09:31:10-03","NBC","NL-BOTANY","U.1152662","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Harley RM; et al.",NA,"1977","02","13","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1152662 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1152662",NA,"Lamiales",NA,NA,"Estado da Bahia, 15-20km, from Andarai, along the road to itaete which branches East off the road to Mucuge, Secondary very dense mixed forest by small stream, on lateritic soils.","NL-U1152662","(Vell.) Bureau ex Verl.",NA,"-41.2","-12.85",NA,NA,"-41.2","-12.85",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"76","2020-02-08 09:31:10-03","NBC","NL-BOTANY","L.3730668","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Catharino ELM; et al.",NA,"1992","11","25","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3730668 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3730668",NA,"Lamiales",NA,NA,"Mato Grosso do Sul, Barilandia, arredores da cidade, terrenos mais elevados na varzea do rio Parana.","NL-L3730668","(Vell.) Bureau ex Verl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"77","2020-02-08 09:31:10-03","NBC","NL-BOTANY","L.3730669","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Catharino ELM; et al.",NA,"1992","11","25","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3730669 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3730669",NA,"Lamiales",NA,NA,"Mato Grosso do Sul, Barilandia, arredores da cidade, terrenos mais elevados na varzea do rio Parana.","NL-L3730669","(Vell.) Bureau ex Verl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"78","2020-02-08 09:31:10-03","NBC","NL-BOTANY","U.1152660","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Hatschbach GG; Silva JM",NA,"1987","11","11","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1152660 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1152660",NA,"Lamiales",NA,NA,"Fda. Cruzeiro (mun. Colorado) parana.","NL-U1152660","(Vell.) Bureau ex Verl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"79","2020-02-08 09:31:10-03","NBC","NL-BOTANY","U.1152661","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Hatschbach GG; Silva JM",NA,"1987","11","11","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1152661 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1152661",NA,"Lamiales",NA,NA,"Fda. Cruzeiro (mun. Colorado) parana.","NL-U1152661","(Vell.) Bureau ex Verl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"80","2020-02-08 09:31:10-03","NBC","NL-BOTANY","U.1152663","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","tuberculosa","Zeyheria tuberculosa","Steinbach J",NA,"1926","01","02","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1152663 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1152663",NA,"Lamiales",NA,NA,"Standort Bosque del Fraile, Buenavista. Prov. Sara. Depart. Santa Cruz.","NL-U1152663","(Vell.) Bureau ex Verl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
