"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","phylum","order","recordNumber","continentOcean","preparationType","imagecode","coordinatePrecision","geoFlag","class","infraspecificEpithet","relatedCatalogItem","typeStatus","eventTime","individualCount"
"197","2021-03-04 15:45:24-03","IF","SPSF","33312","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","((D.Legrand) Sobral)","O.T. Aguiar","2016","07","08","G. Hatschbach & L.R.Landrum","1981","12","12","Brasil","PR","Antonina","reserva biologica de Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Myrtales","44462","América do Sul",NA,NA,"38300","auto","Magnoliopsida",NA,NA,NA,NA,NA
"198","2021-03-04 15:45:23-03","IF","SPSF","25315","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna",NA,NA,NA,NA,NA,"M.A.Carvalhaes","1991","04","25","Brasil","SP","Iguape","E.Ecol.Jureia-Itatins, Serra da Jureia","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Myrtales","27","América do Sul",NA,NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"199","2021-03-04 15:45:24-03","IF","SPSF","37241","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","((Sobral)) (D.Legrand)","O.T. Aguiar","2006","10","31","NM. Ivanauskas & M.T.Z.Toniato & R.T. Polisel & D.Souza & C.O.da.Silva","2006","08","31","Brasil","SP","São Miguel Arcanjo","PECB","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; árvore, 15m alt., frutos imaturos verdes; GEOGRAFIA: Trilha do Temível 1&nf;UTM: X=196520 Y=7328522 ZONA=23J;",NA,"Magnoliophyta","Myrtales","6185","América do Sul",NA,NA,"27904","auto","Magnoliopsida",NA,NA,NA,NA,NA
"200","2021-02-08 12:43:55-03","UFRGS","ICN","124557","S","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D. Legrand) Sobral",NA,NA,NA,NA,"Sobral, M; Attili, D","1992","07",NA,"Brasil","SP","Iguapé","Estação Ecológica da Juréia","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arvoreta 3-4 m, em beira de mata de restinga; frutos imaturos; casca rugosa.",NA,"Dicotyledon",NA,"7473","América do Sul",NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"201","2021-02-08 12:43:55-03","UFRGS","ICN","062854","S","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D. Legrand) Sobral","Ribeiro, CL","2019","06","04","Hage, JL; Silva, LAM","1980","08","07","Brasil","BA","Uruçuca","Rodovia que liga o povoado de Serra Grande (litoral) à Uruçuca, km 3 a 8. Ramal à direita","-39.2844009399414","-14.5930995941162",NA,NA,NA,NA,"Árvore 7-8m x 20cm. Frutos amarelos quando imaturos passando a roxos à proporção que amadurecem; Região de Mata Higrófila Sul Baiana. Mata raleada. Solo argilo-silicoso",NA,"Dicotyledon",NA,"s.n.","América do Sul",NA,NA,"33791","auto",NA,NA,NA,NA,NA,NA
"202","2021-02-08 12:43:55-03","UFRGS","ICN","124115","S","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D. Legrand) Sobral","Ribeiro, CL","2019","05","23","Sobral, M; et al.",NA,NA,NA,"Brasil","SP","Peruíbe","Estação Ecológica da Juréia","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"Arvoreta em mata de retinga, 4m, na grajaúna; flores brancas; casca rugosa.",NA,"Dicotyledon",NA,"7578","América do Sul",NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA
"203","2021-02-08 12:43:55-03","UFRGS","ICN","124801","S","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D. Legrand) Sobral",NA,NA,NA,NA,"Sobral, M; Gianotti, A","1992","04",NA,"Brasil","SP","Peruíbe","Estação Ecológica da Juréia","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"Região de mata atlântica (mata ombrófila densa).",NA,"Dicotyledon",NA,"7485","América do Sul",NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA
"204","2020-09-17 10:41:21-03","UEPA","MFS","002555","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","M. Sobral.","2010","01","25","Stival - Santos","2009","11","20","Brasil","Santa Catarina","Itajaí","Brilhante, Florística IFFSC640 ( Aebórea ); Floresta Ombrófila Densa; Estádio Suces.: médio de regeneração; Habitat: entorno do fragmento.","-48.780278","-26.999722","-48.780278","-26.999722",NA,NA,"Planta arbórea com 4m e fruto maduro preto.","MFS002555",NA,NA,"1259",NA,NA,"MFS002555 MFS002555_e",NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-09-17 10:41:21-03","UEPA","MFS","002489","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","M. Sobral.","2010","01","25","Cadorin, T.J.","2009","12","10","Brasil","Santa Catarina","Joinville","Serra Dona Francisca, Floresta ombrófila densa. Florística IFFSC e1048a (arbórea). Estádio sucessional: avançado. Habitat: interior do fragmento.","-49.047789","-26.192511","-49.047789","-26.192511",NA,NA,"Planta arborea de 10m de altura. Fruto amarelo.","MFS002489",NA,NA,"885",NA,NA,"MFS002489 MFS002489_e",NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","95808","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Sobral, M.","2003","11",NA,"Mazine, F.F.; Capelo, F.A.. Lucas, E. & Silva, J.M.","2000","11",NA,"Brasil","Paraná","Cerro Azul",NA,"-49.261100769043","-24.823600769043",NA,NA,NA,NA,"Árvore ca. 7m, botões verdes e flores brancas. Amostras coletadas para análise macromolecular","HAS0095808","Magnoliophyta",NA,"969",NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA
"207","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","74930","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D. Legrand) Sobral","Ribeiro, C.L.","2019","05","02","Andrade, S.","1963","12",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiáia, Lago Azul","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"Flor amarela. Árvore com ca de 8m de altura","HAS0074930","Magnoliophyta",NA,"41",NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA
"208","2019-11-21 10:11:32-03","IBt","SP","346388","S","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Kawasaki, ML","2001",NA,NA,"Sano, PT; Mamede, MCH; Fernandes, I; Nunes, JVC; Rimoli, J","1991","09","22","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para o maciço da Juréia","-47.25","-24.55","-47.25","-24.55",NA,NA,"Árvore 8-10m alt., copa bastante ramificada, frutos imaturos amarelos, passando a negros quando maduros, com polpa róseo intenso","SP006305",NA,NA,"69",NA,NA,"SP006305",NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-11-21 10:11:32-03","IBt","SP","37869","S","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Ribeiro, CL","2019","06","11","Bondar, G","1937","02","03","Brasil","Bahia","Água Preta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-11-21 10:11:32-03","IBt","SP","312138","S","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Sobral, M","1996",NA,NA,"Hatschbach, G; Deodato, F","1994","11","14","Brasil","Paraná","Antonina","Poto das Moças.","-48.7118988037109","-25.4286003112793",NA,NA,"10","10",NA,"SP006916",NA,NA,"61220",NA,NA,"SP006916","38300","auto",NA,NA,NA,NA,NA,NA
"211","2019-11-21 10:11:32-03","IBt","SP","382562","S","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Sobral, M","2005",NA,NA,"Silva, JM; Lucas, E; Mazine, FF","2003","11","02","Brasil","Paraná","Doutor Ulysses","Cabeceiras do Ribeirão do Tigre.","-49.4197006225586","-24.5680999755859",NA,NA,NA,NA,NA,"SP006914",NA,NA,"3831",NA,NA,"SP006914","32237","auto",NA,NA,NA,NA,NA,NA
"212","2019-11-21 10:11:32-03","IBt","SP","344372","S","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Sobral, M","1999",NA,NA,"Silva, JM; Saldanha, J","1996","10","31","Brasil","Paraná","São José dos Pinhais","Castelhanos, Rio São João.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"SP006915",NA,NA,"1766",NA,NA,"SP006915","45291","auto",NA,NA,NA,NA,NA,NA
"213","2019-11-21 10:11:32-03","IBt","SP","465551","S","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral",NA,NA,NA,NA,"Martins, SE; Pompéia, SL","1999","12","03","Brasil","São Paulo","Bertioga","Beira do Rio Itaguaré","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,NA,NA,"615",NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"214","2019-11-21 10:11:32-03","IBt","SP","348530","S","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Sobral, M","2004",NA,NA,"Rapini, A; et al.","2000","11","11","Brasil","São Paulo","Cubatão","Parque Estadual da Serra do Mar, Núcleo Cubatão","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,"Árvore ca. 10m alt., na trilha da Bica, frutos marelo-esverdeados",NA,NA,NA,"891",NA,NA,NA,"15123","auto",NA,NA,NA,NA,NA,NA
"215","2019-11-21 10:11:32-03","IBt","SP","252705","S","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Kawasaki, ML","1995",NA,NA,"Rossi, L","1991","11","28","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Margem do Rio Verde","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Árvore, botões verdes, pétalas alvas","SP006308",NA,NA,"951",NA,NA,"SP006308","55628","auto",NA,NA,NA,NA,NA,NA
"216","2019-11-28 09:18:17-03","IBt","SP","309934","S","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Kawasaki, ML",NA,NA,NA,"Melo, MMRF; Oliveira, RJ","1995","06","13","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Margens do rio Verde, próximo ao alojamento","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,"1261",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"217","2019-11-21 10:11:32-03","IBt","SP","263401","S","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Kawasaki, ML","1995",NA,NA,"Yoshioka, CM; Anunciação, EA","1992","12","13","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Mata de planície, próxima à Cachoeira do Salto","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Árvore ca. 10,0m alt., frutos imaturos esverdeados, passando a amarelados","SP006307",NA,NA,"9",NA,NA,"SP006307","55628","auto",NA,NA,NA,NA,NA,NA
"218","2019-11-21 10:11:32-03","IBt","SP","249595","S","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Kawasaki, ML",NA,NA,NA,"Mamede, MCH; Anunciação, EA","1991","06","13","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, margem do Rio Verde","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"SP006911",NA,NA,"454",NA,NA,"SP006911","55628","auto",NA,NA,NA,NA,NA,NA
"219","2019-11-21 10:11:32-03","IBt","SP","249215","S","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Kawasaki, ML",NA,NA,NA,"Carvalhaes, MA; Melo, MMRF","1991","04","25","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, margens do Rio Verde em direção à foz","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"SP006913",NA,NA,"27",NA,NA,"SP006913","55628","auto",NA,NA,NA,NA,NA,NA
"220","2019-11-21 10:11:32-03","IBt","SP","275287","S","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Kawasaki, ML",NA,NA,NA,"Cordeiro, I; Mamede, MCH; Nicolau, SA; Anunciação, EA; Jardim, JG","1994","12","07","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha da Figueira, mata pluvial de encosta","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Árvore ca. 8m alt., frutos imaturos amarelados tornando-se vermelho escuro quando maduros","SP006912",NA,NA,"1481",NA,NA,"SP006912","55628","auto",NA,NA,NA,NA,NA,NA
"221","2019-11-21 10:11:32-03","IBt","SP","329918","S","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Kawasaki, ML",NA,NA,NA,"Sobral, M; Attili, D","1992","07",NA,"Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Itatins","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"Arvoreta 6m, em interior de mata, frutos imaturos","SP006309",NA,NA,"7449",NA,NA,"SP006309","21922","auto",NA,NA,NA,NA,NA,NA
"222","2019-11-21 10:11:32-03","IBt","SP","277570","S","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D.Legrand) Sobral","Giaretta, A","2017","10",NA,"Sobral, M; et al.","1993","10",NA,"Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Itatins","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"Arvoreta em mata de restinga 4m alt., na Grajaúna, flores brancas, casca rugosa",NA,NA,NA,"7578B",NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA
"223","2014-09-23 10:58:55-03","G","G","G00223967","S","Plantae","Myrtaceae","Eugenia","melanogyna","Eugenia melanogyna","(D. Legrand) Sobral","?",NA,NA,NA,"Reitz, R. & R. M. Klein","1957","12","30","Brazil","Santa Catarina",NA,NA,"-51.16277778","-27.02861111","-51.16277778","-27.02861111","750","750","Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=219578&base=img&lang=en","G00223967",NA,NA,"5944","AMERIQUE DU SUD",NA,"G00223967",NA,NA,NA,NA,NA,"ISOTYPUS of Eugenia stictosepala var. melanogyna D. Legrand",NA,NA
