"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","eventTime","fieldNumber","individualCount","sex"
"732","2020-07-23 12:16:19-03","CEPLAC","CEPEC","115259","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"A. M. Amorim",NA,NA,NA,"Thomas, W.W.","2006","06","19","Brasil","Bahia","arataca","-39.343889","-15.161111","39W20'38","15S9'40",NA,NA,"14558","Serra Peito de moça, 9,7 km NE of Arataca, on dirt road to Una, then 8,8 km NW (left) on road through Faz. Sta. Rita to Reserva do IESB (Faz. Palmeira.)","700","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","2020-07-23 12:16:19-03","CEPLAC","CEPEC","115433","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. Sobral",NA,NA,NA,"W. W. Thomas","2006","01","19","Brasil","Bahia","arataca","-39.343889","-15.161111","39W20'38","15S9'40",NA,NA,"14569","Serra do Peito de Moça, 9,7Km NE de Arataca na estrada de barro pra Una, depois 8,8Km NW (à esq.) entre a Faz. Sta. Rita e a Reserva do IESB (Faz. Palmeira).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2007",NA,NA,NA,NA,NA
"734","2020-07-23 12:16:19-03","CEPLAC","CEPEC","116259","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. Sobral",NA,NA,NA,"Borges, R.A.X.","2007","02","04","Brasil","Bahia","CAIRÚ","-38.919722","-13.588611","38W55'11","13S35'19",NA,NA,"754","Ilha de Boipeba. Arquipélago do município de Cairu; APA Tinharé-Boipeba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","2020-07-23 12:16:19-03","CEPLAC","CEPEC","11934","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. Sobral",NA,NA,NA,"R. M. Harley","1974","03","17","Brasil","Bahia","SANTA CRUZ CABRÁLIA","-39.016667","-16.366667","39W1'","16S22'",NA,NA,"17079","11Km ao S da cidade. Próximo a mar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2010",NA,NA,NA,NA,NA
"736","2020-07-23 12:16:19-03","CEPLAC","CEPEC","133008","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"B. S. Amorim",NA,NA,NA,"B. S. Amorim","2010","01","08","Brasil","Pernambuco","TAMANDARÉ","-35.141944","-8.474722","35W8'31","8S28'29",NA,NA,"520","Mata da Pedra do Conde.",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","2020-07-23 12:16:19-03","CEPLAC","CEPEC","128805","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"Perdiz, R. de O.",NA,NA,NA,"Perdiz, R. de O.","2011","05","06","Brasil","Bahia","arataca","-39.361389",NA,"39W21'41","15S10'177",NA,NA,"767","Parque Nacional Serra das Lontras. Trilha do Talhão.","356","356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","2020-07-23 12:16:19-03","CEPLAC","CEPEC","123287","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. Sobral",NA,NA,NA,"J. G. Jardim","2007","05","20","Brasil","Bahia","SANTA CRUZ CABRÁLIA","-38.995556","-16.220556","38W59'44","16S13'14",NA,NA,"5131","Rod. Santo Antonio/Belmonte, ca. 6,8Km.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2010",NA,NA,NA,NA,NA
"739","2020-07-23 12:16:19-03","CEPLAC","CEPEC","134453","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"A. M. Amorim",NA,NA,NA,"M. Melito","2011","11","24","Brasil","Bahia","UNA","-39.054722","-15.159722","39W3'17","15S9'35",NA,NA,"45","REBIO de Una, trilha paralela à cerca do portão de entrada da Reserva",NA,NA,"Foto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","2020-07-23 12:16:19-03","CEPLAC","CEPEC","135112","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. C. Souza",NA,NA,NA,"Melito, M.","2012","03","01","Brasil","Bahia","UNA","-39.054722","-15.159722","39W3'17","15S9'35",NA,NA,"79","REBIO de Una, estrada do Maruim, próxima à trilha da bromélia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31/3/2017",NA,NA,NA,NA,NA
"741","2020-07-23 12:16:19-03","CEPLAC","CEPEC","21410","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. Sobral",NA,NA,NA,"R. M. Harley","1977","01","30","Brasil","Bahia","ITABUNA","-39","-14.266667","39W0'","14S16'",NA,NA,"18401","65Km ao NE cidade, prox. Foz do Rio de Contas ao N lado oposto a Itacare.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2006",NA,NA,NA,NA,NA
"742","2020-07-23 12:16:19-03","CEPLAC","CEPEC","140104","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"Sem Informação",NA,NA,NA,"Carvalho, G. M.",NA,NA,NA,"Brasil","Bahia","PORTO SEGURO","-39.133333","-16.333333","39W8'0","16S20'0",NA,NA,NA,"RPPN Estação Veracel","100","100","Indivíduo P40-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743","2020-07-23 12:16:19-03","CEPLAC","CEPEC","140740","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"Sem Informação",NA,NA,NA,"Lopes, L.C.M.","2012","03","14","Brasil","Bahia","UNA",NA,"-15.193056","39W7'74","15S11'35",NA,NA,"482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","2020-07-23 12:16:19-03","CEPLAC","CEPEC","152031","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,NA,NA,NA,NA,"Ferraço, L.F.","2012","06","27","Brasil","Bahia","UNA","-39.132222","-15.173056","39W7'56","15S10'23",NA,NA,"31","Reserva Biológica de Una - Maruim",NA,NA,"Observação de Frutificação: 12/06/2012, 19/06/2012, 28/06/2012, 10/07/2012, 25/07/2012, 31/07/2012, 08 e 09/07/2012, 15/08/2012 (Fruto seco) <ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"30/11/2015",NA,NA,NA,NA,NA
"745","2020-07-23 12:16:19-03","CEPLAC","CEPEC","152032","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,NA,NA,NA,NA,"Ferraço, L.F.","2012","06","28","Brasil","Bahia","UNA","-39.132222","-15.173056","39W7'56","15S10'23",NA,NA,"32","Reserva Biológica de Una - Maruim",NA,NA,"Observação de Frutificação: 12/06/2012, 19/06/2012, 27/06/2012, 10/07/2012, 25/07/2012, 31/07/2012, 08 e 09/07/2012, 15/08/2012 (Fruto seco) <ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"30/11/2015",NA,NA,NA,NA,NA
"746","2020-07-23 12:16:19-03","CEPLAC","CEPEC","152033","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,NA,NA,NA,NA,"Ferraço, L.F.","2012","06","28","Brasil","Bahia","UNA","-39.132222","-15.173056","39W7'56","15S10'23",NA,NA,"33","Reserva Biológica de Una - Maruim",NA,NA,"Observação de Frutificação: 12/06/2012, 19/06/2012, 27/06/2012, 10/07/2012, 25/07/2012, 31/07/2012, 08 e 09/07/2012, 15/08/2012 (Foto e Fruto seco) <ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"30/11/2015",NA,NA,NA,NA,NA
"747","2020-07-23 12:16:19-03","CEPLAC","CEPEC","153455","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M.C. Souza",NA,NA,NA,"Schulte, T.F.","2016","03","14","Brasil","Bahia","ITANAGRA","-38.041667","-12.263056","38W2'30","12S15'47",NA,NA,"346","Conglomerado BA_724-2-10-127",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"30/3/2017",NA,NA,NA,NA,NA
"748","2020-07-23 12:16:19-03","CEPLAC","CEPEC","153645","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M.C. Souza",NA,NA,NA,"Santos, E.A.","2016","02","22","Brasil","Bahia","JAGUARIPE","-38.895556","-13.113333","38W53'44","13S6'48",NA,NA,"1242","Conglomerado BA_903-1-10-46",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"30/3/2017",NA,NA,NA,NA,NA
"749","2020-07-23 12:16:19-03","CEPLAC","CEPEC","147687","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M.F. Santos",NA,NA,NA,"M.F. Santos",NA,NA,NA,"Brasil","Bahia","arataca","-39.4143981933594","-15.2632999420166",NA,NA,NA,NA,"754",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"19859","auto",NA,NA,NA,NA,NA,NA,NA
"750","2020-07-23 12:16:19-03","CEPLAC","CEPEC","52897","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. Sobral",NA,NA,NA,"W. W. Thomas","1991","07","01","Brasil","Bahia","URUÇUCA","-39.016667","-14.416667","39W1'","14S25'",NA,NA,"7623","7.3Km a N de Serra Grande Rod. p/ Itacaré. Faz. Lagoa. Parcela 24. Árvore #1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2006",NA,NA,NA,NA,NA
"751","2020-07-23 12:16:19-03","CEPLAC","CEPEC","52935","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"B. S. Amorim",NA,NA,NA,"W. W. Thomas","1991","07","01","Brasil","Bahia","URUÇUCA","-39.016667","-14.416667","39W1'","14S25'",NA,NA,"7536","7.3Km ao N de Serra Grande, na Rod. para Itacaré. Fazenda Lagoa do Conj. Sta.Cruz. Parcela 22. Árvore #926.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/08/2011",NA,NA,NA,NA,NA
"752","2020-07-23 12:16:19-03","CEPLAC","CEPEC","53897","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. Sobral",NA,NA,NA,"W. W. Thomas","1995","07","01","Brasil","Bahia","URUÇUCA","-39.016667","-14.416667","39W1'","14S25'",NA,NA,"8846","7.3Km ao N de Serra Grande Rod.p/ Itacaré. Fazenda Lagoa. Parcela 49. Árvore #2486",NA,NA,"<ll>dwc_commonname:</ll> Murta",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2006",NA,NA,NA,NA,NA
"753","2020-07-23 12:16:19-03","CEPLAC","CEPEC","54179","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. Sobral",NA,NA,NA,"W. W. Thomas","2001","07","01","Brasil","Bahia","URUÇUCA","-39.016667","-14.416667","39W1'","14S25'",NA,NA,"8114","7.3Km ao N de Serra Grande, Rod. p/ Itacaré. Fazenda Lagoa. Parcela 28. Árvore #1271.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2006",NA,NA,NA,NA,NA
"754","2020-07-23 12:16:19-03","CEPLAC","CEPEC","88519","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. Sobral",NA,NA,NA,"J. G. Jardim","2000","02","23","Brasil","Bahia","NILO PEÇANHA","-39.035278","-13.554444","39W2'7","13S33'16",NA,NA,"2783","5,8Km na Rod. para Cairú, entrada para Turrinha, ca. 1Km na Rod.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2006",NA,NA,NA,NA,NA
"755","2020-07-23 12:16:19-03","CEPLAC","CEPEC","83197","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. Sobral",NA,NA,NA,"A. M. de Carvalho","1999","09","06","Brasil","Bahia","MARAÚ","-38.952222","-13.988333","38W57'8","13S59'18",NA,NA,NA,"Rod. BR-030 Saquaíra/Campinhos 4-8Km.",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756","2020-07-23 12:16:19-03","CEPLAC","CEPEC","91928","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. Sobral",NA,NA,NA,"N. G. Jesus","2000","05","11","Brasil","Bahia","JANDAÍRA","-37.731111","-11.595","37W43'52","11S35'42",NA,NA,"938","Fazenda Rio Fundo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2006",NA,NA,NA,NA,NA
"757","2020-07-23 12:16:19-03","CEPLAC","CEPEC","91929","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. Sobral",NA,NA,NA,"M. R. Fonseca","2000","05","11","Brasil","Bahia","JANDAÍRA","-37.731111","-11.595","37W43'52","11S35'42",NA,NA,"1395","Faz. Rio Fundo. Mata em estágio avançado de regeneração.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2006",NA,NA,NA,NA,NA
"758","2020-07-23 12:16:19-03","CEPLAC","CEPEC","97272","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. Sobral",NA,NA,NA,"L. A. Mattos-Silva","2002","07","14","Brasil","Bahia","UNA","-39.005556","-15.315278","39W0'20","15S18'55",NA,NA,"4615","Fazenda Bolandeira. Coleta numa extensa faixa de mata, no sentido Norte-Sul, paralea aos cordões litorâneos e próx. A uma área tipo Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2006",NA,NA,NA,NA,NA
"759","2020-07-23 12:16:19-03","CEPLAC","CEPEC","97304","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. Sobral",NA,NA,NA,"L. A. Mattos-Silva","2002","07","16","Brasil","Bahia","UNA","-39.004444","-15.306389","39W0'16","15S18'23",NA,NA,"4648","Fazenda Bolandeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2006",NA,NA,NA,NA,NA
"760","2020-07-23 12:16:19-03","CEPLAC","CEPEC","99556","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. Sobral",NA,NA,NA,"L. A. Mattos-Silva","2002","07","14","Brasil","Bahia","UNA","-39.005556","-15.315278","39W0'20","15S18'55",NA,NA,"4620","Faz. Bolandeira. Coletas numa extensão de faixa de mata, ao S, paralela aos cordões litorâneos,próximo a uma área tipo veg. de Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2010",NA,NA,NA,NA,NA
"761","2020-07-23 12:16:19-03","CEPLAC","CEPEC","61719","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. Sobral",NA,NA,NA,"J. G. Jardim","1994","06","14","Brasil","Sergipe","SANTA LUZIA DO ITANHI","-37.438611","-11.268333","37W26'19","11S16'6",NA,NA,"465","Entrada 2Km a esquerda na estrada Sta. Luzia /Crasto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2006",NA,NA,NA,NA,NA
"762","2020-07-23 12:16:19-03","CEPLAC","CEPEC","94380","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. Sobral",NA,NA,NA,"P. Fiaschi","2002","11","16","Brasil","Bahia","CAMAMÚ",NA,"-13.713056","38W59'64","13S42'47",NA,NA,"1180","Proximidades da Praia de Pratigi.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2006",NA,NA,NA,NA,NA
"763","2020-07-23 12:16:19-03","CEPLAC","CEPEC","22089","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"V. G. Staggemeier",NA,NA,NA,"L. A. Mattos-Silva","1980","09","25","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"1089","Fazenda Barra do Manguinho. Ramal com entrada no Km 12 da Rod. Pontal/Olivença, lado direito. Área de Piaçava, 3Km a Oeste da entrada.",NA,NA,"<ll>dwc_commonname:</ll> Murta",NA,NA,NA,NA,NA,"61245","auto",NA,"03/09/2014",NA,NA,NA,NA,NA
"764","2020-07-23 12:16:19-03","CEPLAC","CEPEC","18309","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. Sobral",NA,NA,NA,"S. A. Mori","1979","11","28","Brasil","Bahia","SANTA CRUZ CABRÁLIA","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,"13050","Antiga Rodovia que liga a Estação Ecológica do Pau-brasil/Cabrália, a 7Km ao NE da Estação. Ca. 12Km ao Nw de Porto Seguro.",NA,NA,NA,NA,NA,NA,NA,NA,"49584","auto",NA,"30/12/2006",NA,NA,NA,NA,NA
"765","2020-07-23 12:16:19-03","CEPLAC","CEPEC","39943","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"G. M. Barroso",NA,NA,NA,"D. Sucre","2002","01","08","Brasil","Rio de Janeiro","rio de janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"8202","Tijuca",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,"30/12/1972",NA,NA,NA,NA,NA
"766","2020-07-23 12:16:19-03","CEPLAC","CEPEC","60263","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. Sobral",NA,NA,NA,"S. C. de Sant'Ana","1993","11","29","Brasil","Sergipe","SANTA LUZIA DO ITANHI","-37.448299407959","-11.3507995605469",NA,NA,NA,NA,"441","Entrada a 1Km a esq. da estrada Sta. Luzia/Crasto. Ca. 1Km adentro.",NA,NA,NA,NA,NA,NA,NA,NA,"26417","auto",NA,"30/12/2010",NA,NA,NA,NA,NA
"767","2020-07-23 12:16:19-03","CEPLAC","CEPEC","16126","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. Sobral",NA,NA,NA,"S. A. Mori","2015","03","08","Brasil","Bahia","CAMACAN","-39.4958000183105","-15.4191999435425",NA,NA,NA,NA,"11706","Ramal p/ torre EMBRATEL na Serra Boa, ao N São João do Panelinha.",NA,NA,NA,NA,NA,NA,NA,NA,"22686","auto",NA,"30/12/2006",NA,NA,NA,NA,NA
"768","2020-07-23 12:16:19-03","CEPLAC","CEPEC","734","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. Sobral",NA,NA,NA,"R. P. Belém","1965","04","11","Brasil","Bahia","CAMACAN","-39.4958000183105","-15.4191999435425",NA,NA,NA,NA,"798","Rod. Camacan/Canavieieras.",NA,NA,NA,NA,NA,NA,NA,NA,"22686","auto",NA,"30/12/2010",NA,NA,NA,NA,NA
"769","2020-07-23 12:16:19-03","CEPLAC","CEPEC","145711","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. C. Souza",NA,NA,NA,"C. Farney","2007","07","02","Brasil","Bahia","caravelas","-39.2658004760742","-17.7318992614746",NA,NA,NA,NA,"4705","Distrito de Barra.. Na Fazenda do Sr. Wallace.",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"106553","auto",NA,NA,NA,NA,NA,NA,NA
"770","2020-07-23 12:16:19-03","CEPLAC","CEPEC","1444","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. Sobral",NA,NA,NA,"C. M. Magalhães","1964","07","09","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"36","Km 7 da Rod. Itabuna/Ilhéus.",NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"30/12/2010",NA,NA,NA,NA,NA
"771","2020-07-23 12:16:19-03","CEPLAC","CEPEC","24852","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. Sobral",NA,NA,NA,"T. S. dos Santos","1981","08","14","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"3640","Quadra D do CEPEC.",NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"30/12/2006",NA,NA,NA,NA,NA
"772","2020-07-23 12:16:19-03","CEPLAC","CEPEC","35660","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. Sobral",NA,NA,NA,"S. A. Mori","1965","08","09","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"16606","Rod. Ilheus/Una, 1KM ao S do Rio Acuipe, 29Km ao S de Ilhéus.",NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"30/12/2006",NA,NA,NA,NA,NA
"773","2020-07-23 12:16:19-03","CEPLAC","CEPEC","57166","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. Sobral",NA,NA,NA,"A. M. Amorim","1993","02","21","Brasil","Bahia","JACOBINA","-40.5182991027832","-11.1806001663208",NA,NA,NA,NA,"1008","Estrada Jacobina/Itaitú, c.a 30Km a partir da sede do município, na Cachoeira Pequena.",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"62396","auto",NA,NA,NA,NA,NA,NA,NA
"774","2020-07-23 12:16:19-03","CEPLAC","CEPEC","19126","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. Sobral",NA,NA,NA,"A. M. de Carvalho","1980","02","26","Brasil","Bahia","MARAÚ","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,"192","Rod. BR-030, trecho Porto de Campinhos/Maraú. Km 11.",NA,NA,NA,NA,NA,NA,NA,NA,"47076","auto",NA,"30/12/2006",NA,NA,NA,NA,NA
"775","2020-07-23 12:16:19-03","CEPLAC","CEPEC","3924","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. Sobral",NA,NA,NA,"R. P. Belém","1967","01","17","Brasil","Bahia","MARAÚ","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,"3149","Sem informação.",NA,NA,NA,NA,NA,NA,NA,NA,"47076","auto",NA,"30/12/2006",NA,NA,NA,NA,NA
"776","2020-07-23 12:16:19-03","CEPLAC","CEPEC","3992","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. Sobral",NA,NA,NA,"R. P. Belém","1967","01","17","Brasil","Bahia","MARAÚ","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,"3164","Sem informação.",NA,NA,NA,NA,NA,NA,NA,NA,"47076","auto",NA,"30/12/2006",NA,NA,NA,NA,NA
"777","2020-07-23 12:16:19-03","CEPLAC","CEPEC","3999","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. Sobral",NA,NA,NA,"R. P. Belém","1967","01","13","Brasil","Bahia","MARAÚ","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,"3127","Sem informação.",NA,NA,NA,NA,NA,NA,NA,NA,"47076","auto",NA,"30/12/2006",NA,NA,NA,NA,NA
"778","2020-07-23 12:16:19-03","CEPLAC","CEPEC","4036","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. Sobral",NA,NA,NA,"R. P. Belém","1967","01","12","Brasil","Bahia","MARAÚ","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,"3052","Sem informação.",NA,NA,NA,NA,NA,NA,NA,NA,"47076","auto",NA,"30/12/2006",NA,NA,NA,NA,NA
"779","2020-07-23 12:16:19-03","CEPLAC","CEPEC","4049","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. Sobral",NA,NA,NA,"R. P. Belém","1967","01","12","Brasil","Bahia","MARAÚ","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,"3061","Sem informação.",NA,NA,NA,NA,NA,NA,NA,NA,"47076","auto",NA,"30/12/2006",NA,NA,NA,NA,NA
"780","2020-07-23 12:16:19-03","CEPLAC","CEPEC","11953","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. Sobral",NA,NA,NA,"T. S. dos Santos","1975","02","20","Brasil","Bahia","NILO PEÇANHA","-39.1068992614746","-13.5993995666504",NA,NA,NA,NA,"2883","Km 5 a 12 do ramal Tijuca/São Francisco.",NA,NA,NA,NA,NA,NA,NA,NA,"39303","auto",NA,"30/12/2006",NA,NA,NA,NA,NA
"781","2020-07-23 12:16:19-03","CEPLAC","CEPEC","47086","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. Sobral",NA,NA,NA,"A. M. de Carvalho","1990","04","30","Brasil","Bahia","PORTO SEGURO","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,"3120","Ca. 13Km na estrada Porto Seguro/Sta. Cruz Cabrália.",NA,NA,NA,NA,NA,NA,NA,NA,"68835","auto",NA,"30/12/2010",NA,NA,NA,NA,NA
"782","2020-07-23 12:16:19-03","CEPLAC","CEPEC","43146","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. Sobral",NA,NA,NA,"P. A. Loizeau","1986","12","09","Brasil","Bahia","PORTO SEGURO","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,"562","Entre Km 7 e 8 da Rod. Porto Seguro/Sta. Cruz de Cabrália. Entre a Rod. e o mar.",NA,NA,NA,NA,NA,NA,NA,NA,"68835","auto",NA,"30/12/2006",NA,NA,NA,NA,NA
"783","2020-07-23 12:16:19-03","CEPLAC","CEPEC","138691","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","racemosa","Myrcia racemosa",NA,"M. Sobral",NA,NA,NA,"S.G. Rezende","2007","04","30","Brasil","Bahia","PRADO","-39.2207984924316","-17.341100692749",NA,NA,NA,NA,"1775",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"53161","auto",NA,NA,NA,NA,NA,NA,NA
