"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount"
"155","2021-02-11 17:18:47-03","UFPR","UPCB","26859","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Mendonça, J.O.","Anunciação, E.A.","18","1990","10","17",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para o pocinho","-47.5499992370605","-24.7000007629395",NA,"Arbusto até 1,5m, flor alva..",NA,NA,NA,NA,NA,"1996","05","13",NA,NA,"55628","auto",NA,NA,NA,NA
"156","2021-02-11 17:18:47-03","UFPR","UPCB","26854","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Mendonça, J.O.","Rossi, L.","1226","1992","12","15",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, subida para o morro próximo ao alojamento","-47.5499992370605","-24.7000007629395",NA,"Arbusto, folha discolor, corola e estame creme, estigma esverdeado. Mata de encosta..",NA,NA,NA,NA,NA,"1996","05","13",NA,NA,"55628","auto",NA,NA,NA,NA
"157","2021-02-11 17:18:47-03","UFPR","UPCB","26856","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Mendonça, J.O.","Rossi, L.","1004","1991","12","15",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, trilha entre a margem do rio Verde e caminho do Imperador. Mata de restinga.","-47.5499992370605","-24.7000007629395",NA,"Arvoreta 3m, fruto imaturo verde. Margem da trilha..",NA,NA,NA,NA,NA,"1996","05","14",NA,NA,"55628","auto",NA,NA,NA,NA
"158","2021-02-11 17:18:47-03","UFPR","UPCB","26855","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Mendonça, J.O.","Costa, M.P.","19","1990","12","13",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, trilha para a figueira","-47.5499992370605","-24.7000007629395",NA,"Arvoreta 6m, fruto verde a vermelho..",NA,NA,NA,NA,NA,"1996","05","14",NA,NA,"55628","auto",NA,NA,NA,NA
"159","2021-02-11 17:18:47-03","UFPR","UPCB","25915","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Amaral Jr, A. & Mendonça, J.O.","Mendonça, J.O.","27","1995","07","27",NA,"Brasil","Paraná","Morretes","Fazenda IAPAR","-48.834400177002","-25.476900100708",NA,"Arbusto 1m. Beira da mata..",NA,NA,NA,NA,NA,"1997","04","15",NA,NA,"30514","auto",NA,NA,NA,NA
"160","2021-02-11 17:18:47-03","UFPR","UPCB","25898","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Mendonça, J.O.","Mendonça, J.O.","36",NA,NA,NA,NA,"Brasil","Paraná","Guaraqueçaba","Morro do Quitumbê ou do Costão","-48.3288993835449","-25.3066997528076",NA,"Arbusto 1,20m, trilha. Estéril..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA
"161","2021-02-11 17:18:47-03","UFPR","UPCB","25900","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Mendonça, J.O.","Mendonça, J.O.","34","1995","02","12",NA,"Brasil","Paraná","Guaraqueçaba","Morro do Quitumbê ou do Costão","-48.3288993835449","-25.3066997528076",NA,"Arbusto 1m..",NA,NA,NA,NA,NA,"1995","03",NA,NA,NA,"37295","auto",NA,NA,NA,NA
"162","2021-02-11 17:18:47-03","UFPR","UPCB","25901","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Amaral Jr, A. & Mendonça, J.O.","Mendonça, J.O.","35","1994","08","15",NA,"Brasil","Paraná","Guaraqueçaba","Morro do Quitumbê ou do Costão","-48.3288993835449","-25.3066997528076",NA,"Arbusto 1m, sombra. Estéril..",NA,NA,NA,NA,NA,"1997","04","15",NA,NA,"37295","auto",NA,NA,NA,NA
"163","2021-02-11 17:18:47-03","UFPR","UPCB","26858","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Mendonça, J.O.","Mamede, M.C.H.","318","1990","09","20",NA,"Brasil","São Paulo","Iguape","Reserva Ecológica da Juréia, trilha para a figueira grande.","-47.5499992370605","-24.7000007629395",NA,"Arbusto crescendo a beira do Rio verde, flor alva..",NA,NA,NA,NA,NA,"1996","05","13",NA,NA,"55628","auto",NA,NA,NA,NA
"164","2021-02-11 17:18:47-03","UFPR","UPCB","93192","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Voltz, R.R","Voltz, R.R","1950","2018","11","03",NA,"Brasil","Paraná","Guaraqueçaba","RPPN Salto Morato","-48.3288993835449","-25.3066997528076",NA,"interior de Floresta Ombrófila Densa Submontana.. Arvoreta 5 m alt.; casca interna vermelha, aparência compacta, oxidando para marrom-claro; botões florais flavos, flores com pétalas alvas com o centro amarelo-esverdeado; interior de","UPCB0037613","UPCB0037613","210","210",NA,"2018","11",NA,NA,NA,"37295","auto",NA,NA,NA,NA
"165","2021-02-11 17:18:47-03","UFPR","UPCB","3617","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Amaral Jr, A. & Mendonça, J.O.","Hatschbach, G.","9185","1962","05","31",NA,"Brasil","Paraná","Paranaguá","Sertão do Indaial","-48.5092010498047","-25.5200004577637",NA,"Arbusto, fruto vermelho, mata pluvial encosta de morro..",NA,NA,NA,NA,NA,"1997","04","15",NA,NA,"24916","auto",NA,NA,NA,NA
"166","2021-02-11 17:18:47-03","UFPR","UPCB","17056","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Amaral Jr, A. & Mendonça, J.O.","Cordeiro, J.","372","1986","12","04",NA,"Brasil","Paraná","Morretes","Véu de Noiva","-48.834400177002","-25.476900100708",NA,"Arbusto 2m, flor amarelo-ocre. Mata Pluvial..",NA,NA,NA,NA,NA,"1997","04","15",NA,NA,"30514","auto",NA,NA,NA,NA
"167","2021-02-11 17:18:47-03","UFPR","UPCB","25902","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Amaral Jr, A. & Mendonça, J.O.","Athayde, S.F.",NA,"1994","10","28",NA,"Brasil","Paraná","Guaraqueçaba","Morro do Quitumbê ou do Costão","-48.3288993835449","-25.3066997528076",NA,"Árvore 5m, flor branca. Trilha do Quitumbê..",NA,NA,NA,NA,NA,"1997","04","15",NA,NA,"37295","auto",NA,NA,NA,NA
"168","2021-02-11 17:18:47-03","UFPR","UPCB","19631","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Guimarães, O.A.","Cervi, A.C.","2028","1982","11","06",NA,"Brasil","Paraná","Morretes","Serra da Graciosa, caminho dos Jesuítas","-48.834400177002","-25.476900100708",NA,"Árvore, flor alva..",NA,NA,NA,NA,NA,"1992","06",NA,NA,NA,"30514","auto",NA,NA,NA,NA
"169","2009-07-09 17:05:00-03","MO","MOBOT","2458539","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Amaral, A.","Gert G. Hatschbach","Hatschbach 5169","1958","10","23","South America","Brazil","Paraná",NA,"Guaratuba. cabeceiras do rio Boguaçu, mata subtropical litoranea",NA,NA,NA,NA,NA,NA,"10.00000000","20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2009-07-17 17:34:00-03","MO","MOBOT","2794909","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","T. Plowman","Per Dusén","Dusén 12139","1911",NA,NA,"South America","Brazil","Paraná",NA,"Desvio Yjoiranga in silva p",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2008-05-27 22:02:00-03","MO","MOBOT","2794966","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","T. Plowman","Per Dusén","Dusén 16154","1914",NA,NA,"South America","Brazil",NA,NA,"Serra do Mar, Volta Grande. in silva primaeva.",NA,NA,NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2008-05-27 22:02:00-03","MO","MOBOT","2795077","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","T. Plowman","Per Dusén","Dusén F040","1908",NA,NA,"South America","Brazil","Paraná",NA,"Porto de Cima, in  capneira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2012-03-20 15:54:00-03","MO","MOBOT","2795101","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","J. Kallunki","Jacquelyn A. Kallunki","Kallunki 321","1993","1","18","South America","Brazil","Espírito Santo",NA,"Mun. Piuma, roadside at base of Morro do Agá, ca. 5 km S of Piuma on Rod Es-60.Very disturbed patch of restinga forest.","-40.7666667","-20.8666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"174","2020-08-31 09:01:55-03","INPA","INPA","105890","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyritsch.","Plowman, TC","Hatschbach, GG","27684","1971","10","28","Southern America","Brasil","Paraná","Guaraqueçaba","Caminho ao Paruquara","-48.3288993835449","-25.3066997528076",NA,NA,"INPA0105890","INPA0105890 INPA0105890_e","5","5",NA,"1979",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA
"175","2020-08-31 09:01:55-03","INPA","INPA","78160","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyritsch.","Costa-Lima, JL","Prance, GT","25926","1978","01","18","Southern America","Brasil","São Paulo",NA,"Reserva Carlos Botelho, entr S. Miguel Arcanjo e Sete Barras",NA,NA,NA,NA,"INPA0078160","INPA0078160 INPA0078160_e INPA0078160_e1","800","800",NA,"2017","02","13",NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-08-31 09:01:55-03","INPA","INPA","112956","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyritsch.","Plowman, TC","Hatschbach, GG","43227","1980","10","23","Southern America","Brasil","Santa Catarina","Garuva","3 Km L","-48.8549995422363","-26.0266990661621",NA,NA,"INPA0112956","INPA0112956 INPA0112956_e",NA,NA,NA,"1983",NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA
"177","2020-06-15 15:30:21-03","UNESP-RC","HRCB","36724","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Rampin, V.T. & Barnuevo, S.","Bieras, A.C.","24","2002","05",NA,NA,"Brasil","São Paulo","Mogi Guaçu","Reserva Biológica de Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,"Árvore",NA,NA,NA,NA,NA,"2002","05",NA,NA,NA,"39309","auto",NA,NA,NA,NA
"178","2020-06-15 15:30:21-03","UNESP-RC","HRCB","15678","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Amaral Jr., A. & Mendonça, J.O.","Sobral, M.","7345","1991","10",NA,NA,"Brasil","São Paulo","Peruíbe","Estação Ecológica da Juréia","-46.9900016784668","-24.3199996948242",NA,"Arbusto 2m; flores brancas",NA,NA,NA,NA,NA,"1997","01","06",NA,NA,"21922","auto",NA,NA,NA,NA
"179","2020-06-15 15:30:21-03","UNESP-RC","HRCB","15008","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Amaral Jr., A.","Moraes, P.L.R. de","554","1991","11","16",NA,"Brasil","São Paulo","São Miguel Arcanjo","P.E.C. Botelho","-47.9900016784668","-23.8700008392334",NA,"Arvoreta 6m altura botões brancos. Mata secundária",NA,NA,"700","700",NA,"1997","01",NA,NA,NA,"27904","auto",NA,NA,NA,NA
"180","2020-06-15 15:30:21-03","UNESP-RC","HRCB","14768","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Amaral Jr., A.","Moraes, P.L.R. de","526","1991","11","08",NA,"Brasil","São Paulo","São Miguel Arcanjo","P.E.C. Botelho","-47.9900016784668","-23.8700008392334",NA,"Árvore 4 m altura, botões florais brancos, beira de estrada",NA,NA,"700","700",NA,"1996","11","19",NA,NA,"27904","auto",NA,NA,NA,NA
"181","2020-06-15 15:30:21-03","UNESP-RC","HRCB","14426","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Amaral Jr., A.","Moraes, P.L.R. de","383","1991","01","13",NA,"Brasil","São Paulo","São Miguel Arcanjo","P.E.C. Botelho","-47.9900016784668","-23.8700008392334",NA,"Arvoreta 2m altura, frutos avermelhados-sub bosque",NA,NA,"700","700",NA,"1997","01",NA,NA,NA,"27904","auto",NA,NA,NA,NA
"182","2020-06-15 15:30:21-03","UNESP-RC","HRCB","20399","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Amaral Jr., A. & Mendonça, J.O.","Leitão-Filho, H.F.","s.n.","1995","02","09",NA,"Brasil","São Paulo","Eldorado Paulista","Parque Estadual do Jacupiranga","-48.392083","-24.646639",NA,"3,5 m de altura, frutos maduros vermelhos; em borda de mata",NA,NA,NA,NA,NA,"1997","01","06","48º23'31.5W","24º38'47,9S",NA,NA,NA,NA,NA,NA
"183","2020-06-15 15:30:21-03","UNESP-RC","HRCB","35817","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Guilherme, F.A.G.","Guilherme","240","2001","10","18",NA,"Brasil","São Paulo","Sete Barras","Parque Intervales","-48.083333","-24.233333",NA,"Arvoreta; aprox 3 m de altura, flores com cálice verde-claro e pétalas brancas com uma linha longitudunal cor vinho em cada uma; gineceu verde-claro",NA,NA,NA,NA,NA,"2002","02",NA,"48º05'W","24º14'S",NA,NA,NA,NA,NA,NA
"184","2020-06-15 15:30:21-03","UNESP-RC","HRCB","6146","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Amaral Jr., A.","Cesar, O.","669","1985","11","29",NA,"Brasil","Rio de Janeiro",NA,"Parque Nacional do Itatiaia",NA,NA,NA,"Frutos avermelhados",NA,NA,NA,NA,NA,"1997","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-06-15 15:30:21-03","UNESP-RC","HRCB","15852","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Amaral Jr., A.","Moraes, P.L.R. de","797","1993","01","19",NA,"Brasil","São Paulo","São Miguel Arcanjo","P.E.C. Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,NA,"1997","01",NA,NA,NA,"27904","auto",NA,NA,NA,NA
"186","2020-06-15 15:30:21-03","UNESP-RC","HRCB","15103","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Amaral Jr., A.","Moraes, P.L.R. de","350","1990","11","04",NA,"Brasil","São Paulo","São Miguel Arcanjo","P.E.C. Botelho","-47.9900016784668","-23.8700008392334",NA,"Árvore 8m, flores brancas",NA,NA,"700","700",NA,"1997","01",NA,NA,NA,"27904","auto",NA,NA,NA,NA
"187","2020-06-15 15:30:21-03","UNESP-RC","HRCB","14646","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Amaral Jr., A.","Moraes, P.L.R. de","502","1991","10","06",NA,"Brasil","São Paulo","São Miguel Arcanjo","P.E.C. Botelho","-47.9900016784668","-23.8700008392334",NA,"Árvore 6m altura, sub-bosque, educação ambiental",NA,NA,"700","700",NA,"1997","01",NA,NA,NA,"27904","auto",NA,NA,NA,NA
"188","2020-06-15 15:30:21-03","UNESP-RC","HRCB","14898","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Amaral Jr., A.","Moraes, P.L.R. de","583","1991","12","19",NA,"Brasil","São Paulo","São Miguel Arcanjo","P.E.C. Botelho","-47.9900016784668","-23.8700008392334",NA,"Arbusto, 3m altura, frutos vermelhos",NA,NA,"700","700",NA,"1997","01",NA,NA,NA,"27904","auto",NA,NA,NA,NA
"189","2020-06-15 15:30:21-03","UNESP-RC","HRCB","14973","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Amaral Jr., A.","Moraes, P.L.R. de","359","1990","11","04",NA,"Brasil","São Paulo","São Miguel Arcanjo","P.E.C. Botelho","-47.9900016784668","-23.8700008392334",NA,"Árvore 6m altura, flores brancas",NA,NA,"700","700",NA,"1997","01",NA,NA,NA,"27904","auto",NA,NA,NA,NA
"190","2017-11-24 14:10:36-02","UFLA","ESAL","3527","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","D.A.C.","Costa, FAF; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Alpinópolis",NA,"-46.3880996704102","-20.8635997772217",NA,"arbusto; 2.80; ;; cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22010","auto",NA,NA,NA,NA
"191","2017-11-24 14:10:36-02","UFLA","ESAL","2566","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.",NA,"Brites, VLC; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Itumirim","Rosário","-44.8711013793945","-21.3169002532959",NA,"arbusto; 0.40; ;; cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA
"192","2019-08-20 12:04:41-03","UFLA","ESAL","31742","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Domingos, DQ","Domingos, DQ","s.n.","2006","10","12",NA,"Brasil","Minas Gerais","Coqueiral",NA,"-45.440601348877","-21.1893997192383",NA,"Cerrado",NA,NA,NA,NA,NA,"2009","01","13",NA,NA,"16658","auto",NA,NA,NA,NA
"193","2020-10-20 15:00:15-03","FUVATES","HVAT","722","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","A. A. Oliveira","A. L. de Gasper; M. Sobral; A. C. Vibrans","2082","2010","10","27",NA,"Brasil","Santa Catarina","Garuva","nas margens da SC 415.","-48.731667","-26.03",NA,"Doação do herbário FURB, registro FURB 31456; planta arbustiva, flor branca com cheiro de côco queimado","HVAT00000722",NA,NA,NA,NA,"2011","01","26","48º43'54''W","26º1'48''S",NA,NA,NA,NA,NA,NA
"194","2021-03-01 11:54:47-03","UFPE","UFP","80029","PreservedSpecimen","Plantae",NA,"Malpighiales","Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Costa-Lima, JL","Costa-Lima, JL","784","2012","11","07",NA,"Brasil","Rio de Janeiro","Itatiaia",NA,"-44.5633010864258","-22.4960994720459",NA,"Arbusto, cerca de 20m altura; estípulas e catafilos membranáceos, ferrugíneos-acastanhados.Folhas membranáceas, discolores, face superior verde-escura, inferior glaucescente.Botões verde-amarelados.","UFP080029",NA,NA,NA,NA,"2016","09","13",NA,NA,"19648","auto",NA,NA,NA,NA
"195","2020-09-12 05:00:02-03","US","US","3147034","PreservedSpecimen","Plantae",NA,"Linales","Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.",NA,"J. Cordeiro & J. M. Silva","372","1986","12","4","South America","Brazil","Paraná","Morretes","Véu de Noiva","-48.834400177002","-25.476900100708",NA,NA,"US01855155","US01855155_01 US01855155_02",NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto","Dicotyledonae",NA,NA,"1"
"196","2020-09-12 05:00:02-03","US","US","2883586","PreservedSpecimen","Plantae",NA,"Linales","Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.",NA,"P. E. Gibbs, H. Leitao Filho & N. Taroda","3247","1976","10","26","South America - Neotropics","Brazil","São Paulo",NA,"Ca. 50km S de Itapetininga, estrada a Registro. Reserva Florestal Carlos Botelho",NA,NA,NA,NA,"US01855153","US01855153_01 US01855153_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"197","2020-09-12 05:00:02-03","US","US","3012316","PreservedSpecimen","Plantae",NA,"Linales","Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.",NA,"G. Hatschbach","43293","1980","10","22","South America","Brazil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,"US01855154","US01855154_01 US01855154_02",NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto","Dicotyledonae",NA,NA,"1"
"198","2020-09-12 05:00:02-03","US","US","1483316","PreservedSpecimen","Plantae",NA,"Linales","Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.",NA,"P. K. Dusén","7040","1908","2","3","South America","Brazil","Paraná","Morretes","Porto de Cima","-48.834400177002","-25.476900100708",NA,NA,"US01855144","US01855144_01 US01855144_02",NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto","Dicotyledonae",NA,NA,"1"
"199","2020-09-12 05:00:02-03","US","US","2691519","PreservedSpecimen","Plantae",NA,"Linales","Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.",NA,"G. Hatschbach","15292","1966","11","29","South America","Brazil","Paraná","Morretes","Rio Ipiranga","-48.834400177002","-25.476900100708",NA,NA,"US01855149","US01855149_01 US01855149_02",NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto","Dicotyledonae",NA,NA,"1"
"200","2020-09-12 05:00:02-03","US","US","2270841","PreservedSpecimen","Plantae",NA,"Linales","Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.",NA,"G. Hatschbach","5169","1958","10","23","South America","Brazil","Paraná","Guaratuba","Cabeceiras Rio Boguassú","-48.5746994018555","-25.8827991485596",NA,"Leaf Material removed for alkaloid analysis","US01855148","US01855148_01 US01855148_02","10","20",NA,NA,NA,NA,NA,NA,"41937","auto","Dicotyledonae",NA,NA,"1"
"201","2020-09-12 05:00:02-03","US","US","2708102","PreservedSpecimen","Plantae",NA,"Linales","Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.",NA,"G. Hatschbach","18616","1968","2","16","South America","Brazil","Paraná","Paranaguá","Alexandra","-48.5092010498047","-25.5200004577637",NA,NA,"US01855151","US01855151_01 US01855151_02",NA,NA,NA,NA,NA,NA,NA,NA,"24916","auto","Dicotyledonae",NA,NA,"1"
"202","2020-09-12 05:00:02-03","US","US","2271786","PreservedSpecimen","Plantae",NA,"Linales","Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.",NA,"R. Reitz & R. M. Klein","5733","1957","12","19","South America","Brazil","Santa Catarina","São Francisco do Sul","Três Barras, Garuva","-48.6380996704102","-26.2432994842529",NA,NA,"US01855147","US01855147_01 US01855147_02",NA,NA,NA,NA,NA,NA,NA,NA,"23627","auto","Dicotyledonae",NA,NA,"1"
"203","2020-09-12 05:00:02-03","US","US","1483318","PreservedSpecimen","Plantae",NA,"Linales","Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.",NA,"P. K. Dusén","16142","1914","12","18","South America","Brazil","Paraná",NA,"Serra do Mar, Desvio Ypiranga",NA,NA,NA,NA,"US01855145","US01855145_01 US01855145_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"204","2020-09-12 05:00:02-03","US","US","2850735","PreservedSpecimen","Plantae",NA,"Linales","Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.",NA,"G. Hatschbach","22449","1969","10","15","South America","Brazil","Paraná","Guaraqueçaba","Fda. Abobreira","-48.3288993835449","-25.3066997528076",NA,NA,"US01855152","US01855152_01 US01855152_02","20",NA,NA,NA,NA,NA,NA,NA,"37295","auto","Dicotyledonae",NA,NA,"1"
"205","2020-09-12 05:00:02-03","US","US","2691539","PreservedSpecimen","Plantae",NA,"Linales","Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.",NA,"G. Hatschbach","17493","1967","10","19","South America","Brazil","Paraná","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,NA,"US01855150","US01855150_01 US01855150_02","50",NA,NA,NA,NA,NA,NA,NA,"37295","auto","Dicotyledonae",NA,NA,"1"
"206","2020-09-12 05:00:02-03","US","US","1483317","PreservedSpecimen","Plantae",NA,"Linales","Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.",NA,"P. K. Dusén","16154","1914","12","18","South America","Brazil","Paraná",NA,"Serra do Mar, Volta Grande",NA,NA,NA,NA,"US01855146","US01855146_01 US01855146_02","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"207","2019-10-29 10:07:39-03","UFPR","EFC","17706","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","ambiguum","Erythroxylum ambiguum","Peyr.","Souza, I.","Souza, I.","330","2018","12","12",NA,"Brasil","PR","Antonina","Reserva Natural Guaricica","-48.700097","-25.313054",NA,"Arbusto 1 m, frutos vermelhos. Sobre gleissolo, em floresta com 12 anos.","EFC017706",NA,"7","7",NA,"2018","12","15","-48.700097","-25.313054",NA,NA,NA,NA,NA,NA
