"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"46","2019-12-04 15:25:50-03","PUCPR","HUCP","3229","S","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","Eichler.","Jaszczerski, JC","1984","09","20","Correia, D","014",NA,NA,NA,"Brasil","Paraná","Colombo","Estrada da Ribeira, Km 111.","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,"HUCP00011580","HUCP00011580","Eudicotiledonea",NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA
"47","2019-12-04 15:25:50-03","PUCPR","HUCP","16027","S","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","Eichler.","Sewsniaki, M",NA,NA,NA,"Nogaroli, RL; Libsch, D","049/831","2004","10","09","Brasil","Paraná","Mandirituba",NA,"-49.326099395752","-25.7789001464844",NA,NA,NA,NA,NA,"HUCP00011817","HUCP00011817","Eudicotiledonea",NA,NA,NA,NA,"20385","auto",NA,NA,NA,NA,NA,NA
"48","2019-12-04 15:25:50-03","PUCPR","HUCP","23556","S","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","Eichler.","Dunaiski, A",NA,NA,NA,"Dunaiski, A","2585","2004","10","30","Brasil","Paraná","Almirante Tamandaré",NA,"-49.310001373291","-25.3246994018555",NA,NA,NA,NA,NA,"HUCP00011525","HUCP00011525","Eudicotiledonea",NA,NA,NA,NA,"18684","auto",NA,NA,NA,NA,NA,NA
"49","2019-12-04 15:25:50-03","PUCPR","HUCP","18214","S","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","Eichler.","Selusniaki, M","2006","05","09","Selusniaki, M; Moledo, R","499","2005","06","15","Brasil","Paraná","Curitiba","Bacacheri","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00011833","HUCP00011833","Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"50","2019-12-04 15:25:50-03","PUCPR","HUCP","18303","S","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","Eichler.","Selusniaki, M","2007",NA,NA,"Selusniaki, M; Beltrami, L","1092","2006","05","20","Brasil","Paraná","Curitiba","Bosque Boa Vista","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00011277","HUCP00011277","Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"51","2019-12-04 15:25:50-03","PUCPR","HUCP","18826","S","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","Eichler.","Selusniaki, M","2007",NA,NA,"Selusniaki, M","1320","2006","04","22","Brasil","Paraná","Curitiba","Bosque da Fazendinha","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00011951","HUCP00011951","Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"52","2019-12-04 15:25:50-03","PUCPR","HUCP","5630","S","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","Eichler.","Jaszczerski, JC",NA,NA,NA,"Jaszczerski, JC","074","1985","04","04","Brasil","Paraná","Curitiba","Campo Comprido","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00011632","HUCP00011632","Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"53","2019-12-04 15:25:50-03","PUCPR","HUCP","5896","S","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","Eichler.","Jaszczerski, JC",NA,NA,NA,"Jaszczerski, JC","069","1985","08","14","Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUCP00017719","HUCP00017719","Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-12-04 15:25:50-03","PUCPR","HUCP","3227","S","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","Eichler.","Jaszczerski, JC","1984","08","10","Seixas, AC","022",NA,NA,NA,"Brasil","Paraná","Colombo","Estrada da Ribeira, Embrapa floresta.","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,"HUCP00011895","HUCP00011895","Eudicotiledonea",NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA
"55","2019-12-04 15:25:50-03","PUCPR","HUCP","3226","S","Plantae","Salicaceae","Xylosma","ciliatifolium","Xylosma ciliatifolium","Eichler.","Jaszczerski, JC","1984","09","20","Correia, D","014",NA,NA,NA,"Brasil","Paraná","Colombo","Estrada da Ribeira, Embrapa floresta, Km 111.","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,"HUCP00011476","HUCP00011476","Eudicotiledonea",NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA
"56","2021-02-08 21:33:08-03","UFBA","ALCB","10397","PreservedSpecimen","Plantae","Salicaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler","Sleumer, H","1977","01",NA,"Hoehne, FC","PHs/n","1917","06","01","Brasil","São Paulo","São Paulo","Butantan.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Flores amarelas.","ALCB050225","ALCB050225","Dicotyledon",NA,NA,"Southern America",NA,"53584","auto",NA,NA,NA,NA,NA,NA
"57","2020-02-08 09:52:32-03","NBC","NL-BOTANY","L.2475086","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1963","09","15","Brazil",NA,NA,"Santa Catarina - Brasil. Painel, Lajes, Pinhal.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2475086 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2475086","NL-L2475086",NA,"Malpighiales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"58","2020-02-08 09:52:33-03","NBC","NL-BOTANY","L.2475144","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Manara BJ",NA,"1976","05","02","Venezuela",NA,NA,"Distrito Federal: Cerro Avila, above Caracas, cerca de la antenna de canal 8.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2475144 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2475144","NL-L2475144",NA,"Malpighiales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"59","2020-02-08 09:52:33-03","NBC","NL-BOTANY","U.1587803","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Flora Falcon",NA,"1979","05","17","Venezuela",NA,NA,"Estado Falcon, Sierra de San Luis, Montañas de Paraguariba.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1587803 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1587803","NL-U1587803",NA,"Malpighiales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"60","2020-02-08 09:52:32-03","NBC","NL-BOTANY","L 0011315","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Gardner G",NA,"1839","01","01","Brazil",NA,NA,"Brasil. Ceará.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200011315 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0011315","NL-L0011315",NA,"Malpighiales","isotype","Southern America",NA,NA,NA,"Magnoliopsidae","207550",NA,NA,NA,NA
"61","2020-02-08 09:52:32-03","NBC","NL-BOTANY","L.1080265","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,"Brandalize",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1080265 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1080265","NL-L1080265",NA,"Malpighiales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae","U 0052493 | Uw 12931",NA,NA,NA,NA
"62","2020-02-08 09:52:32-03","NBC","NL-BOTANY","L.1166083","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Hatschbach GG",NA,"1946","09","08","Brazil",NA,NA,"Est. Parana (Brasil), Mun. Piraquara, Borda do Campo, Passo do Cercado.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1166083 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1166083","NL-L1166083",NA,"Malpighiales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"63","2020-02-08 09:52:32-03","NBC","NL-BOTANY","L.2475081","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Smith LB; Klein RM",NA,"1964","12","03","Brazil",NA,NA,"Brazil, Santa Catarina. Mun. Agua Doce: Campos de Palmas, 30 km southeast of Horizontale (Paraná).","-51.4","-26.75","-51.4","-26.75",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2475081 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2475081","NL-L2475081",NA,"Malpighiales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"64","2020-02-08 09:52:32-03","NBC","NL-BOTANY","L.2475082","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Plaumann F",NA,"1944","08","27","Brazil",NA,NA,"Brasil: Santa Catarina: Nova Teutonia, Seara.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2475082 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2475082","NL-L2475082",NA,"Malpighiales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"65","2020-02-08 09:52:32-03","NBC","NL-BOTANY","L.2475083","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1963","09","14","Brazil",NA,NA,"Plantas de Santa Catarina - Brasil. Anita Garibaldi, Pinhal.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2475083 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2475083","NL-L2475083",NA,"Malpighiales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"66","2020-02-08 09:52:32-03","NBC","NL-BOTANY","L.2475084","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1957","10","25","Brazil",NA,NA,"Brazil, Santa Catarina. Capão do campo, Bom Retiro.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2475084 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2475084","NL-L2475084",NA,"Malpighiales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"67","2020-02-08 09:52:32-03","NBC","NL-BOTANY","L.2475085","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Smith LB; Klein RM",NA,"1956","11","24","Brazil",NA,NA,"Brazil, Santa Catarina. Mun. Bom Retiro: Pinheiral, Campina, Riozinho.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2475085 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2475085","NL-L2475085",NA,"Malpighiales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"68","2020-02-08 09:52:32-03","NBC","NL-BOTANY","L.2475087","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1963","09","14","Brazil",NA,NA,"Santa Catarina - Brasil. Anita Garibaldi, Pinhal.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2475087 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2475087","NL-L2475087",NA,"Malpighiales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"69","2020-02-08 09:52:32-03","NBC","NL-BOTANY","L.2475088","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Klein RM",NA,"1963","10","28","Brazil",NA,NA,"Santa Catarina - Brasil. Campos Novos, Capão.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2475088 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2475088","NL-L2475088",NA,"Malpighiales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"70","2020-02-08 09:52:33-03","NBC","NL-BOTANY","L.2475089","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Klein RM",NA,"1962","09","13","Brazil",NA,NA,"Santa Catarina - Brasil. Encruzilhada, Lajes, Mata.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2475089 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2475089","NL-L2475089",NA,"Malpighiales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"71","2020-02-08 09:52:33-03","NBC","NL-BOTANY","L.2475090","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Smith LB; Klein RM",NA,"1964","11","09","Brazil",NA,NA,"Brazil, Santa Catarina. Mun. Chapecó: Forest, Seminário Diocesiano, west of Chapecó.","-52.616667","-27.1","-52.616667","-27.1",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2475090 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2475090","NL-L2475090",NA,"Malpighiales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"72","2020-02-08 09:52:33-03","NBC","NL-BOTANY","L.2475091","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Lima CS; et al.",NA,"1978","10","18","Brazil",NA,NA,"Plantas de Paraná-Brasil. A 19 Km da BR, proximo ao lugarejo Conceicão, Tibagi, PR.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2475091 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2475091","NL-L2475091",NA,"Malpighiales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"73","2020-02-08 09:52:33-03","NBC","NL-BOTANY","L.2475095","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Gehrt A",NA,"1934","03","04","Brazil",NA,NA,"Brasil - Estado de São Paulo: Capital, Pirajurssára.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2475095 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2475095","NL-L2475095",NA,"Malpighiales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"74","2020-02-08 09:52:33-03","NBC","NL-BOTANY","L.2475099","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Hoehne FC; Gehrt A",NA,"1926","05","01","Brazil",NA,NA,"Brasil - Estado de São Paulo: São José do Barreiro.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2475099 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2475099","NL-L2475099",NA,"Malpighiales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"75","2020-02-08 09:52:33-03","NBC","NL-BOTANY","L.2475100","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Hatschbach GG",NA,"1946","09","08","Brazil",NA,NA,"Est. Parana (Brasil), Mun. Piraquara, Borda do Campo, Passo do Cercado.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2475100 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2475100","NL-L2475100",NA,"Malpighiales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"76","2020-02-08 09:52:33-03","NBC","NL-BOTANY","L.2475101","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Hatschbach GG",NA,"1959","09","15","Brazil",NA,NA,"Est. Parana (Brasil), Mun. Campina Grande do Sul, Mandassaia.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2475101 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2475101","NL-L2475101",NA,"Malpighiales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"77","2020-02-08 09:52:33-03","NBC","NL-BOTANY","L.2475103","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Hatschbach GG",NA,"1967","09","07","Brazil",NA,NA,"Est. Paraná (Brasil), Mun. P.Grossa, Piriquitos.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2475103 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2475103","NL-L2475103",NA,"Malpighiales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"78","2020-02-08 09:52:33-03","NBC","NL-BOTANY","L.2475104","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Hatschbach GG",NA,"1960","08","22","Brazil",NA,NA,"Est. Parana (Brasil), Mun. Rio Branco do Sul, Madre.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2475104 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2475104","NL-L2475104",NA,"Malpighiales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"79","2020-02-08 09:52:33-03","NBC","NL-BOTANY","L.2475105","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Düsen P",NA,"1915","09","21","Brazil",NA,NA,"Plantae Brasilienses, Parana: Balsa Nova, in schrula.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2475105 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2475105","NL-L2475105",NA,"Malpighiales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"80","2020-02-08 09:52:33-03","NBC","NL-BOTANY","L.2475106","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Hatschbach GG; Haas H",NA,"1967","06","20","Brazil",NA,NA,"Est. Paraná (Brasil), Mun. Mal.Cand.Rondon, Pto.Mendes.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2475106 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2475106","NL-L2475106",NA,"Malpighiales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"81","2020-02-08 09:52:33-03","NBC","NL-BOTANY","L.2475143","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Hatschbach GG",NA,"1975","10","09","Brazil",NA,NA,"Serra do Votuvoru (mun. Rio Branco do Sul) Paraná.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2475143 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2475143","NL-L2475143",NA,"Malpighiales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"82","2020-02-08 09:52:33-03","NBC","NL-BOTANY","L.2475145","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Kummrow R",NA,"1973","10","17","Brazil",NA,NA,"Parque Barreirinha (mun.Curitiba) Paraná.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2475145 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2475145","NL-L2475145",NA,"Malpighiales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"83","2020-02-08 09:52:33-03","NBC","NL-BOTANY","L.2475146","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Gehrt A",NA,NA,NA,NA,"Brazil",NA,NA,"Brasil. Sao Paulo: Pirajussará.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2475146 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2475146","NL-L2475146",NA,"Malpighiales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"84","2020-02-08 09:52:33-03","NBC","NL-BOTANY","L.2475147","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Mexia YEJ",NA,"1930","11","13","Brazil",NA,NA,"Brazil. Minas Gerais: Distr. Rio Branco, Retiro de Antonio Avelino.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2475147 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2475147","NL-L2475147",NA,"Malpighiales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"85","2020-02-08 09:52:33-03","NBC","NL-BOTANY","L.2475148","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Gardner G",NA,NA,NA,NA,"Brazil",NA,NA,"Brasil. Ceará.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2475148 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2475148","NL-L2475148",NA,"Malpighiales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"86","2020-02-08 09:52:33-03","NBC","NL-BOTANY","L.2475149","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","ciliatifolia","Xylosma ciliatifolia","(Clos) Eichler",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","05","12","Brazil",NA,NA,"Flora Brasiliae Australis. Est. Paraná. Forest near Rio Tigre Preto, ca.25 km S of Marmeleiro, at border with Santa Catarina.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2475149 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2475149","NL-L2475149",NA,"Malpighiales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
