"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","relationshipType","individualCount","fieldNumber"
"207","2020-11-12 16:58:04-03","UEL","FUEL","51553","PreservedSpecimen","Plantae","Tracheophyta","Aquifoliales","Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Brotto, ML","Caxambu, MG; et al.","2075","2008","04","19",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-48.987","-25.496167","1003","1003",NA,NA,"FUEL005187",NA,"2017","-48.987","-25.496167","08","15",NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-11-12 16:58:04-03","UEL","FUEL","16966","PreservedSpecimen","Plantae","Tracheophyta","Aquifoliales","Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Stehmann, JR","Torres, RB; et al.","1207","2000","04","05",NA,"Brasil","Minas Gerais","Camanducaia","Mata dos Candidos, Clareira","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"FUEL005406",NA,"2003",NA,NA,"02",NA,"22140","auto",NA,NA,NA,NA,NA,NA
"209","2020-11-12 16:58:04-03","UEL","FUEL","48102","PreservedSpecimen","Plantae","Tracheophyta","Aquifoliales","Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Brotto, ML","Marchett, CA","27","2010","02","03",NA,"Brasil","Rio Grande do Sul","São José dos Ausentes",NA,"-50.0657997131348","-28.7483005523682","1100","1100",NA,NA,"FUEL004588",NA,"2017",NA,NA,"08","15","42598","auto",NA,NA,NA,NA,NA,NA
"210","2020-11-12 16:58:04-03","UEL","FUEL","48074","PreservedSpecimen","Plantae","Tracheophyta","Aquifoliales","Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Groppo, M","Ribas, OS; Barbosa, E; Silva, PR","3502","2001","04","27",NA,"Brasil","Santa Catarina","Campo Alegre","Serra Quiriri, Rio dos Alemães","-49.2655982971191","-26.1924991607666","1400","1400",NA,NA,"FUEL005407",NA,"2009",NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA
"211","2020-11-12 16:58:04-03","UEL","FUEL","32769","PreservedSpecimen","Plantae","Tracheophyta","Aquifoliales","Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Brotto, ML","Gasper, AL; Brogni, E; Santos, EM","1091","2007","12","11",NA,"Brasil","Santa Catarina","Monte Castelo","Campo do Areião, Lat. 568660 S. Long. 7033074 W.","-50.2310981750488","-26.4622001647949","1287","1287",NA,NA,"FUEL005201",NA,"2017",NA,NA,"08","15","43489","auto",NA,NA,NA,NA,NA,NA
"212","2019-11-01 14:52:57-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Aquifoliaceae","Ilex","kleinii","Ilex kleinii","Edwin","Silveira, N","Silveira, N","11966","1994","04","06","Southern America","Brasil","Rio Grande do Sul","Cambará do Sul","Fazenda Velha - Celulose Cambará","-50.1446990966797","-29.0478000640869",NA,NA,NA,"Árvore de 6m de altura, frutos imaturos; Mata",NA,NA,"1994",NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"213","2019-11-01 14:52:57-03","UnB","UB","148640","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Aquifoliaceae","Ilex","kleinii","Ilex kleinii","Edwin","Hatschbach, G","Hatschbach, G","31026","1972","12","20","Southern America","Brasil","Paraná ","Bocaiúva do Sul","Cerrinho","-49.1150016784668","-25.2061004638672",NA,NA,NA,"Flor alva; Arvoreta 6m; Mata pluvial da crista de morro",NA,NA,"1982",NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA
"214","2019-11-01 14:52:57-03","UnB","UB","148663","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Groppo Júnior, M","Fiaschi, P","522","2000","12","07","Southern America","Brasil","São Paulo","Campos do Jordão","Estrada de acesso para o Pico da Itapeva","-45.516667","-22.75","1870","1870",NA,"Folhas com pecíolo e margem vináceos. Flores com cálice verde, corola alva, anteras creme-amareladas, ovário verde; Árvore 11m; Floresta nebular",NA,NA,"2000","-45.516667","-22.75","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2019-11-01 14:52:57-03","UnB","UB","148664","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.",NA,"Roderjan, CV","1116","1993","12","07","Southern America","Brasil","Paraná ","Quatro Barras","Morro anhangava","-49.0769004821777","-25.3656005859375",NA,NA,NA,"Flores alvas; Árvore 8m; Floresta montana",NA,NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"216","2019-05-06 11:52:09-03","UFU","HUFU","65722","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.",NA,"Ribas, O.S.; Barbosa, E. & Roberto, P.","3502","2001","04","27",NA,"Brasil","Santa Catarina","Campo Alegre","Serra Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,"Arvoreta, ca. 3 m alt. Fruto imaturo verde-claro.; Matinha nebular.","HUFU00001850","HUFU00001850",NA,NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA
"217","2021-02-23 13:21:52-03","MN","R-TIPOS","8100","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Barriera, G.","Glaziou, A.F.M.","18998","1891","12","15",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Alto Macaé de Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"R000008100","R000008100_001","2011",NA,NA,NA,NA,"33190","auto",NA,NA,"Isosyntypus",NA,NA,NA
"218","2020-08-20 20:37:49-03","UFSC","FLOR","27604","PreservedSpecimen","Plantae",NA,"Aquifoliales","Aquifoliaceae","Ilex","kleinii","Ilex kleinii","Edwin","Atkins, S.","Roderjan, C.V.","1116","1993","12","07",NA,"Brasil","Paraná","Quatro Barras","Morro Anhangava.","-49.0769004821777","-25.3656005859375","1250","1250",NA,"árvore, flor alva, 8m altura. Freqüente.","FLOR0027604","FLOR0027604","1997",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"219","2020-08-20 20:37:49-03","UFSC","FLOR","28067","PreservedSpecimen","Plantae",NA,"Aquifoliales","Aquifoliaceae","Ilex","kleinii","Ilex kleinii","Edwin","Jarenkow, J.A.","Hatschbach, G.; Hatschbach, M.","61722","1995","02","17",NA,"Brasil","Santa Catarina","Urubici","Corvo Branco.","-49.5917015075684","-28.0149993896484","1000","1000",NA,"árvore, 5m altura. Será que é a mesma planta de FLOR 25378 ? (DBF-2005).","FLOR0028067","FLOR0028067","1997",NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA
"220","2020-08-20 20:37:49-03","UFSC","FLOR","23989","PreservedSpecimen","Plantae",NA,"Aquifoliales","Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Giberti, G.C.","Hatschbach, G.; Manosso, A.","52533","1988","11","23",NA,"Brasil","Paraná","Quatro Barras","Rio do Corvo.","-49.0769004821777","-25.3656005859375","900","900",NA,"árvore, flor alva, 8m altura","FLOR0023989","FLOR0023989","1989",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"221","2020-08-20 20:37:49-03","UFSC","FLOR","37170","PreservedSpecimen","Plantae",NA,"Aquifoliales","Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Falkenberg, D.B.","Falkenberg, D.B.","11022","2007","11","23",NA,"Brasil","Santa Catarina","Santo Amaro da Imperatriz","Vargem do Braço, subindo trilha cerca de 1 km após a ponte destruída, Parque Estadual da Serra do Tabuleiro.","-48.7785987854004","-27.6881008148193","800","800",NA,"arvoreta, pétalas brancas, folhas discolores. sinônimo de Ilex kleinii Edwin.","FLOR0037170",NA,"2008",NA,NA,NA,NA,"22435","auto",NA,NA,NA,NA,NA,NA
"222","2020-08-20 14:54:38-03","UFSC","FLOR","62210","PreservedSpecimen","Plantae",NA,"Aquifoliales","Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Brotto, M.L.","Schwirkowski, P.","112","2013","12","07",NA,"Brasil","Santa Catarina","São Bento do Sul","Rio Vermelho.","-49.3786010742188","-26.2502994537354",NA,NA,NA,"Flores brancas.","FLOR0062210","FLOR0062210","2014",NA,NA,"08","20","23090","auto",NA,NA,NA,NA,NA,NA
"223","2020-08-20 20:37:49-03","UFSC","FLOR","25378","PreservedSpecimen","Plantae",NA,"Aquifoliales","Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Falkenberg, D.B.","Falkenberg, D.B.","7398","1995","04","26",NA,"Brasil","Santa Catarina","Urubici","Beira do Córrego Corvo Branco, próximo da ponte na SC 439.","-49.5917015075684","-28.0149993896484","1100","1100",NA,"árvore, flor imaturo verde-claro a rosado, maduro roxo-escuro, 9m altura. 20 cm de DAP. Será que é a mesma planta de FLOR 28067 ? (DBF-2005).","FLOR0025378",NA,"1995",NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA
"224","2021-03-04 15:42:19-03","IF","SPSF","52246","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","G.Franco","A.G. Aguirre & J.Teixeira","39","2014","02","11","América do Sul","Brasil","SP","Ilhabela","Cinco Tombos","-45.3499984741211","-23.7700004577637",NA,NA,NA,"COLETA: Árvore com 12m de altura, botões de coloração creme esverdeada.; GEOGRAFIA: Floresta Ombrófila Densa.;",NA,NA,"2017",NA,NA,"07","01","23719","auto","Magnoliopsida",NA,NA,NA,NA,NA
"225","2021-03-04 15:42:19-03","IF","SPSF","34838","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana",NA,"N. M. Ivanauskas","F. A. R. D. P. Arzolla & F. M. Souza & C. O. Araújo & W. Corrêa","818","2005","03","31","América do Sul","Brasil","SP","Biritiba Mirim","Parque Estadual da Serra do Mar, Núcleo São Sebastião",NA,NA,"864","864",NA,"COLETA: XLS: SPSFNovo; Árvore ca. 20 m, botões; GEOGRAFIA: Trilha de Guaratuba. Floresta Ombrófila Densa Montana (Floresta Sempre-verde do Planalto)&nf;UTM: X=407255 Y=7381404;",NA,NA,"2005",NA,NA,"04","07",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"226","2021-03-04 15:42:19-03","IF","SPSF","37959","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","G.A.D.C. Franco","R.T.Polisel & N.M.Ivanauskas & F.M.Souza & V.S.Santos","252","2005","12","15","América do Sul","Brasil","SP","Embú","Itatuba","-46.866111","-23.6375",NA,NA,NA,"COLETA: Árvore de 6m.; GEOGRAFIA: Vale do Sol.;",NA,NA,"2006",NA,NA,"01","23",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"227","2021-03-04 15:42:19-03","IF","SPSF","49688","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","M.G.K.Cornia","M.G.K.Cornia & N.M.Ivanauskas & M.C.Assis","162","2015","02","24","América do Sul","Brasil","MG","Delfim Moreira","Vila de São Francisco dos Campos do Jordão","-45.298333","-22.595278","1598","1598",NA,"COLETA: Árvore de 6 m. Frutos imaturos verdes. Indivíduo 10076 do estudo fitossociológico.; GEOGRAFIA: Área da parcela da fitossociologia, Floresta Ombrófila Mista (WGS84, Zona 23K)&nf;468793W&nf;7501550S;",NA,NA,"2015",NA,NA,"04","24",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"228","2021-03-04 15:42:19-03","IF","SPSF","49690","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","M.G.K.Cornia","M.G.K.Cornia & N.M.Ivanauskas & M.C.Assis","164","2015","02","24","América do Sul","Brasil","MG","Delfim Moreira","Vila de São Francisco dos Campos do Jordão","-45.298333","-22.595278","1598","1598",NA,"COLETA: Árvore de 13 m. Frutos imaturos verdes. Indivíduo 10053 do estudo fitossociológico.; GEOGRAFIA: Área da parcela da fitossociologial, Floresta Ombrófila Mista (WGS84, Zona 23K)&nf;468793W&nf;7501550S;",NA,NA,"2015",NA,NA,"04","24",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"229","2021-03-04 15:42:19-03","IF","SPSF","51301","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","M.L.Brotto","M.L.Brotto & E.Barboza","2096","2015","10","26","América do Sul","Brasil","PR","Adrianópolis","Parque estadual das lauráceas","-48.716667","-24.863889","1010","1010",NA,"COLETA: Árvore com 5m de altura; flores brancas.; GEOGRAFIA: Floresta Ombrófila Densa Altomontana.;",NA,NA,"2015",NA,NA,"12","03",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"230","2021-03-04 15:42:19-03","IF","SPSF","51309","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","M.L.Brotto","M.L.Brotto & F.Marinero","2264","2016","03","14","América do Sul","Brasil","PR","Adrianópolis","Parque estadual das lauráceas","-48.688611","-24.854722","1100","1100",NA,"COLETA: Árvore com 10m de altura; frutos imaturos verdes.; GEOGRAFIA: Floresta Ombrófila Densa Altomontana.;",NA,NA,"2016",NA,NA,"03","30",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"231","2021-03-04 15:42:19-03","IF","SPSF","52031","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","M.G.K. Cornia","M.G.K. Cornia & N.M.Ivanauskas & R.Esteves","490","2016","05","18","América do Sul","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.453056","-22.6825","1467","1467",NA,"COLETA: Árvore 7 m de altura. Indivíduo 1929 da fitossociologia. Material infértil.; GEOGRAFIA: Trilha do córrego Galharada.Parcela da fitossociologia, Floresta Ombrófila Mista, (WGS84, Zona 23K).;",NA,NA,"2016",NA,NA,"06","10",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"232","2021-03-04 15:42:19-03","IF","SPSF","52036","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","N.M.Ivanauskas","M.G.K.Cornia et al.","495","2013","11","27","América do Sul","Brasil","MG","Delfim Moreira","Fazenda Bartira","-45.266389","-22.526667","1307","1307",NA,"COLETA: Árvore de 9m de altura. Indivíduo nº 7150 da Fitossociologia. Material infértil.; GEOGRAFIA: Área da parcela de Fitossociologia. Floresta Ombrófila Mista.;",NA,NA,"2014",NA,NA,"06","10",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"233","2021-03-04 15:42:19-03","IF","SPSF","24690","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana",NA,NA,"C.V.Roderjan","1083","1993","05","12","América do Sul","Brasil","PR","Quatro Barras","floresta montana","-49.0769004821777","-25.3656005859375",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,"17116","auto","Magnoliopsida",NA,NA,NA,NA,NA
"234","2021-03-04 15:42:19-03","IF","SPSF","33042","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana",NA,NA,"F.A.R.D.P.Arzolla","475","2004","02","13","América do Sul","Brasil","SP","Campos do Jordão","Parque Estadual de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA,NA
"235","2021-02-08 12:33:08-03","UFRGS","ICN","004346","S","Plantae","Dicotyledon",NA,"Aquifoliaceae","Ilex","kleinii","Ilex kleinii","Edwin","Edwin, G","Reitz, R; Klein, RM","3966","1956","10","25","América do Sul","Brasil","SC","Pilões","Palhoça",NA,NA,"450","450",NA,"Lenho na xiloteca.; Arvoreta de 6m.Flor branca.; Coletada na mata.","ICN00000131","ICN00000131",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paratypus",NA,NA,NA
"236","2021-02-08 12:33:08-03","UFRGS","ICN","062103","S","Plantae","Dicotyledon",NA,"Aquifoliaceae","Ilex","kleinii","Ilex kleinii","Edwin","Coelho, GC","Sobral, M; Stehmann, JR","2678","1983","12",NA,"América do Sul","Brasil","RS","Cambará do Sul","Faxinal","-50.1446990966797","-29.0478000640869",NA,NA,NA,"arvoreta, folhas novas, em botão; em beira de mata",NA,NA,"1988",NA,NA,"03","18","30776","auto",NA,NA,NA,NA,NA,NA
"237","2021-02-08 12:33:08-03","UFRGS","ICN","048817","S","Plantae","Dicotyledon",NA,"Aquifoliaceae","Ilex","kleinii","Ilex kleinii","Edwin","Waechter","Waechter","1806","1980","12","27","América do Sul","Brasil","RS","Cambará do Sul","Parque Nac. dos Aparados da Serra","-50.1446990966797","-29.0478000640869",NA,NA,NA,"árvore com ca. 5m altura, cálice verde, corola branca, estames amarelo-pálidos; beira de mata com Araucária",NA,NA,"1981",NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"238","2021-02-08 12:33:08-03","UFRGS","ICN","165599","S","Plantae","Dicotyledon",NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes","Lozano, ED","Lozano, ED","204","2010","02","06","América do Sul","Brasil","PR","Campina Grande do Sul","Pico Caratuva","-49.0553016662598","-25.3055992126465",NA,NA,NA,"doação MBM; árvore, 4m, frutos pretos em matinha nebular",NA,NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
"239","2021-02-08 12:33:08-03","UFRGS","ICN","047683","S","Plantae","Dicotyledon",NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes","Sobral, M; Waechter, J","Sobral, M","274","1980","03","13","América do Sul","Brasil","RS","Cambará do Sul","Faxinal","-50.1446990966797","-29.0478000640869",NA,NA,NA,"árvore ca. 7m, frutos verdes; em interior de mato",NA,NA,"1980",NA,NA,"08","12","30776","auto",NA,NA,NA,NA,NA,NA
"240","2020-08-26 10:47:38-03","MCN-FZBRS","HAS","46905","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Aquifoliaceae","Ilex","kleinii","Ilex kleinii","Edwin.","Silveira, N.","Silveira, N.","11880","1994","04",NA,NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Fazenda Velha, Celulose Cambará","-50.1446990966797","-29.0478000640869",NA,NA,NA,"Mata, árvore de 6m de altura, frutos imaturos.","HAS0046905",NA,"1994",NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"241","2020-06-10 10:59:49-03","MCN-FZBRS","HAS","8998","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Aquifoliaceae","Ilex","kleinii","Ilex kleinii","Edwin.","Silveira, N.","Martau, L.","s.n.","1979","01",NA,NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Itaimbezinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,"mato; árvore com 3,5m de altura; cauna; altitude 950m","HAS0008998",NA,"1993",NA,NA,"03","08","30776","auto",NA,NA,NA,NA,NA,NA
"242","2019-11-21 09:59:07-03","IBt","SP","266225","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Groppo Jr, M","Lima, HC","4014","1990","11","02",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, Nascente do Rio das Flores","-42.05","-22",NA,NA,NA,NA,NA,NA,"2000","-42.05","-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-11-21 09:59:07-03","IBt","SP","348715","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Groppo Jr, M","Fiaschi, P; Costa, CB; Konno, TUP; Bitencourt, G","522","2000","12","07",NA,"Brasil","São Paulo","Campos do Jordão","Estrada de acesso para o Pico do Itapeva","-45.516667","-22.75","1870","1870",NA,NA,NA,NA,"2000","-45.516667","-22.75","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-11-21 09:59:07-03","IBt","SP","270165","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.",NA,"Roderjan, CV","1116","1993","12","07",NA,"Brasil","Paraná","Quatro Barras","Morro Anhangava","-49.0769004821777","-25.3656005859375","1250","1250",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"245","2019-11-21 09:59:07-03","IBt","SP","319197","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Groppo Jr, M","Kummrow, R","2081","1982","11","11",NA,"Brasil","Paraná","São José dos Pinhais","Zinco","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"SP010618","SP010618","2002",NA,NA,"08",NA,"45291","auto",NA,NA,NA,NA,NA,NA
"246","2019-11-21 09:59:07-03","IBt","SP","201545","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Cordeiro, I","Sobral, M; Esposito, K","3638","1985","01","01",NA,"Brasil","Rio Grande do Sul","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,NA,"1992",NA,NA,"03","31","30776","auto",NA,NA,NA,NA,NA,NA
"247","2019-11-21 09:59:07-03","IBt","SP","201518","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Coelho, GC","Sobral, M; Esposito, K","3635","1985","01","01",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Faxinal","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,NA,"1992",NA,NA,"04","01","30776","auto",NA,NA,NA,NA,NA,NA
"248","2019-11-21 09:59:07-03","IBt","SP","246432","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Groppo Jr, M","Sobral, M; Stehmann, JR","2678","1983","12",NA,NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Faxinal","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"SP010620","SP010620","2000",NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"249","2019-11-21 09:59:07-03","IBt","SP","74225","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Groppo Jr, M","Kuhlmann, M","2263","1949","11","28",NA,"Brasil","São Paulo","Campos do Jordão","Fazenda da guarda","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,"1996",NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA
"250","2019-11-21 09:59:07-03","IBt","SP","74228","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","taubertiana","Ilex taubertiana","Loes.","Groppo Jr, M","Kuhlmann, M","4065","1956","11","30",NA,"Brasil","São Paulo","Mogi das Cruzes","Estação Biológica de Boracéia","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,"SP010622","SP010622","2006",NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA
