"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","typeStatus","eventTime","fieldNumber","individualCount"
"43","2019-10-09 11:24:58-03","UFBA","ALCB","52245","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vall.) Radlk.","Stradmann, MTS","Stradmann, MTS; Gomes, DF; Ribeiro, B; Sales, MC","0770","1999","09","08","Southern America","Brasil","Bahia","Lençóis","Chapada Diamantina, Foz do rio Capivara, situado a 14 Km de Lençóis, com acesso pela estrada de terra Lençóis/Andaraí. Localizado nos limites do Parque Nacional da Chapada Diamantina e a APA de Iraquara/Marimbus. Dissertação Mestrado em fitossociolog","-41.369167","-12.635556","950","950",NA,"6,5 m, terrestre, erecta. Folhas coriaceas,discolores; nervura central amarela. Frequente.; Vegetação arbustiva/arbórea, pouco antropizada pela ação dos garimpeiros. Influenciada pela vegetação adjacente dos campos rupestres e da Mata Estacional Deci",NA,NA,NA,NA,"2000","05","-41.369167","-12.635556",NA,NA,NA,NA,NA,NA,NA
"44","2019-10-09 11:24:58-03","UFBA","ALCB","59297","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vall.) Radlk.","Terra-Araújo, MH","Guedes, ML; et al.","9723","2002","02","04","Southern America","Brasil","Bahia","Caravelas","Extremo Sul, Mata secundária","-39.754444","-17.735278",NA,NA,NA,"de ca. 7 m. com látex alvo. Folhas coriáceas, discolores. Material estéril.#?#; Mata secundária, parcela nº 7.",NA,NA,NA,NA,"2011","06","-39.754444","-17.735278","30",NA,NA,NA,NA,NA,NA
"45","2019-10-09 11:24:58-03","UFBA","ALCB","69986","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vall.) Radlk.","Guedes, ML; Costa, MA","Costa, MA; Guedes, ML; Carvalho, G; Campos, G","162","2006","01","29","Southern America","Brasil","Bahia","Amargosa","Recôncavo Sul","-39.6","-13.016667",NA,NA,NA,"de ca 5,0 m, lateiscente. Folhas cartáceas, concolor. Flores vináceas, caulifloria. Frutos imaturos, verdes, jovens. Ocasional.",NA,NA,NA,NA,"2006","04","-39.6","-13.016667",NA,NA,NA,NA,NA,NA,NA
"46","2019-10-09 11:24:58-03","UFBA","ALCB","76798","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vall.) Radlk.","Guedes, ML; Valadão, RM","Valadão, RM; Guedes, ML","267","2006","04","09","Southern America","Brasil","Bahia","Ituberá","Litoral Sul, Corte Alto. Parcela 09","-39.133333","-13.716667",NA,NA,NA,"de ca 10m; CAP 32 cm + 28,5. Folhas coriáceas, látex alvo. Inflorescência com caulifloria. Flores vermelhas. Frutos imaturos verdes. Ocasional.; Arbórea.",NA,NA,NA,NA,"2006","09","-39.133333","-13.716667",NA,NA,NA,NA,NA,NA,NA
"47","2019-10-09 11:24:58-03","UFBA","ALCB","76799","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vall.) Radlk.","Guedes, ML; Valadão, RM","Valadão, RM; Guedes, ML","268","2006","04","09","Southern America","Brasil","Bahia","Ituberá","Litoral Sul, Corte Alto. Parcela 09","-39.133333","-13.716667",NA,NA,NA,"de ca 5m. CAP24,5; 23,0 +23,5. Folhas coriáceas, discolores. Material Estéril.; Arbórea.",NA,NA,NA,NA,"2006","09","-39.133333","-13.716667",NA,NA,NA,NA,NA,NA,NA
"48","2019-10-09 11:24:58-03","UFBA","ALCB","87095","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vall.) Radlk.","Jardim, JG","Passos Júnior, LA; Paixão, JL da; Braga, AJ; Jardim, JG; Santos, JA","715","2001","09","28","Southern America","Brasil","Bahia","Una","Litoral Sul, Reserva Biologica de Una, Trilha do Rio Maruim","-39.0675","-15.167778","40","40",NA,"Individuo nº498.DAP.13,6 cm. material estèril; Sob influência fluvial sazonal. Projeto Mata Atlântica Nordeste- Subprojeto estudos ecologicos em Mata ciliar no Sul da Bahia, Rebio de Una.",NA,NA,NA,NA,"2001","10","-39.0675","-15.167778",NA,NA,NA,NA,NA,NA,NA
"49","2020-08-11 00:16:44-03","UFBA","ALCB","90255","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vall.) Radlk.","Almeida, ES","Queiroz, EP","1200","2005","10","10","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, bairro de São Marcos, JardimBotânico de Salvador - JBSSA","-38.426944","-12.926944",NA,NA,NA,"ca. 18 m. Laticífera. Folhas coriáceas, pubérulas abaxialmente. Botões esverdeados. Frutos marrons.; Remanescente de Mata Atlântica.","ALCB067544","ALCB067544 ALCB067544_1",NA,NA,"2018","08","-38.426944","-12.926944","22",NA,NA,NA,NA,NA,NA
"50","2019-10-09 11:24:58-03","UFBA","ALCB","92528","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vall.) Radlk.","Guedes, ML","Guedes, ML; Alves, L. de J.; Loureiro, DM; Oliveira, ARJ; Santos, EC","16399","2009","07","13","Southern America","Brasil","Bahia","Itagibá","Litoral Sul, Mata do Laterítico","-39.733333","-14.176667",NA,NA,NA,"de ca 15 m de altura, lárex leitoso. Folhas coriáceas, discolores. frutos imaturos verdes e 'de vez' laranja.",NA,NA,NA,NA,"2010","01","-39.733333","-14.176667",NA,NA,NA,NA,NA,NA,NA
"51","2019-10-09 11:24:58-03","UFBA","ALCB","92639","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vall.) Radlk.","Guedes, ML; Loureiro, DM","Guedes, ML; Alves, L. de J.; Loureiro, DM; Oliveira, ARJ; Santos, EC","16510","2009","01","08","Southern America","Brasil","Bahia","Itagibá","Litoral Sul, Mata do Laterítico","-39.733333","-14.176667",NA,NA,NA,"Látex leitoso. Caulifloria, botões jovens.",NA,NA,NA,NA,"2009","08","-39.733333","-14.176667",NA,NA,NA,NA,NA,NA,NA
"52","2019-10-09 11:24:58-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vall.) Radlk.","Pennington, TD","Carvalho, AM de; Amorim, AMA; Sant'Ana, SC de; Jardim, JG","4543","1994","04","26","Southern America","Brasil","Bahia","Una","Litoral Sul, Reserva Biológica do Mico-Leão (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus/Una. Caminho paralelo ao Rio Maruim","-39.083333","-15.15",NA,NA,NA,"com ca. 7,0 m de alt. Folhas discolores, face inferior mais clara. Frutos no caule, imaturos verdes, amarelos quando maduros. Látex branco. Frutos na carpoteca.",NA,NA,NA,NA,"1995",NA,"-39.083333","-15.15",NA,NA,NA,NA,NA,NA,NA
"53","2020-02-08 09:04:46-03","NBC","NL-BOTANY","U.1592802","PreservedSpecimen","Plantae",NA,"Ericales","Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"Harley RM; et al.",NA,"1977","01","23","Southern America","Brazil","Bahia",NA,NA,"-39.033333","-15.183333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1592802 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1592802","NL-U1592802",NA,NA,NA,NA,"-39.033333","-15.183333",NA,"Magnoliopsidae","U 0099209",NA,NA,NA,NA
"54","2020-02-08 09:04:46-03","NBC","NL-BOTANY","L.1081682","PreservedSpecimen","Plantae",NA,"Ericales","Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"Bahia RP",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1081682 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1081682","NL-L1081682",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","CEPECw32",NA,NA,NA,NA
"55","2020-02-08 09:04:46-03","NBC","NL-BOTANY","U 0006714","PreservedSpecimen","Plantae",NA,"Ericales","Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Pennington TD","Sello F",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200006714 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0006714","NL-U0006714",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","28585 A","isotype",NA,NA,NA
"56","2020-02-08 09:04:46-03","NBC","NL-BOTANY","U.1592803","PreservedSpecimen","Plantae",NA,"Ericales","Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"Kuhlmann JG",NA,"1921","03","07","Southern America","Brazil",NA,NA,"Rio de Janeiro prope urbun los Hundo Noro.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1592803 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1592803","NL-U1592803",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"57","2020-11-04 11:19:44-03","ESALQ","ESA","105169","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens",NA,"Ogrzewalska, M. & Uezu, A.","Romão, G.O.","1293.0","2006","04","09",NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"ESA105169","ESA105169","48094","auto","2006","04",NA,NA,"13",NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:19:44-03","ESALQ","ESA","109748","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens",NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","29323.0",NA,NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"ESA109748","ESA109748","34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-04 11:19:44-03","ESALQ","ESA","29109","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Melo, M.M.R.F.","Ivanauskas, N.M.","239.0","1995","06","21",NA,"Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA029109",NA,"17990","auto","1996","05",NA,NA,"15",NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:19:44-03","ESALQ","ESA","75386","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"Farah, F.T.; Aguiar, S.; Breier, T.B.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","2167.0","2001","04","12",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"ESA075386",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:19:44-03","ESALQ","ESA","130053","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Siqueira, G.","Colletta, G.D.; Flores, T.B.; Duarte, M.M.; Ferrari, A.C.","1808.0","2011","04","14",NA,"Brasil","Espírito Santo","Linhares","Reserva Vale, área do projeto de restauração, projeto 166","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Regenerante estéril","ESA130053",NA,"48094","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:19:44-03","ESALQ","ESA","128634","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens",NA,"Souza, V.C.","Polisel, R.T.","1077.0","2013","03","26",NA,"Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores. Floresta Ombrófila Densa com perturbação antrópica (presença de exóticas como nêspera, Citrus, araucária).","-47.31","-24.02","516","516",NA,"Planta jovem de 1,5 m de altura. Presença de látex.","ESA128634",NA,NA,NA,"2013","09","-47.31","-24.02","11",NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:19:44-03","ESALQ","ESA","123696","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens",NA,"Souza, V.C.","Colletta, G.D. et al.","1084.0","2013","04","30",NA,"Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA), Trilha da Serraria.","-47.5","-23.9599990844727",NA,NA,NA,"Árvore, 9m, fruto maduros amarelo-avermelhados","ESA123696",NA,"41034","auto","2013","11",NA,NA,"09",NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:19:44-03","ESALQ","ESA","128633","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens",NA,NA,"Virillo, C.B.","201.0","2013","04","02",NA,"Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE Serraria - Trilha da Igrejinha","-47.5","-23.9599990844727","463","463",NA,NA,"ESA128633",NA,"41034","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:19:44-03","ESALQ","ESA","61927","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Ivanauskas, N.M.","Sampaio, D. et al.","65.0","1999","01","06",NA,"Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"ESA061927",NA,"55628","auto","1999","01",NA,NA,"06",NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:19:44-03","ESALQ","ESA","109747","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens",NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","29322.0",NA,NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"ESA109747","ESA109747","34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-01-14 15:33:33-03","MN","R","12069","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Chrysophyllum","glycyphloeum","Chrysophyllum glycyphloeum","Casar.",NA,"Glaziou, A.F.M.","9504 a","1876","10","18",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000012069","R000012069_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-01-14 15:33:33-03","MN","R","12030","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Neopometia","lactescens","Neopometia lactescens","(Vell.) Aubrév.","Aubreville","Glaziou, A.F.M.","6835","1873","10","23",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000012030","R000012030_001",NA,NA,"1965","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-01-14 15:33:33-03","MN","R","93929","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Neopometia","lactescens","Neopometia lactescens","(Vell.) Aubrév.","Aubreville","Glaziou, A.F.M.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"Plantae Flum. Ex Herb. Glaziou; Herb. J. de Saldanha, 3063","R000093929","R000093929_001",NA,NA,"1965","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2015-07-02 14:04:18-03","JBP","HPL","10115","S","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk","J.A. Lombardi","J.A. Lombardi, H. Lorenzi, R. Tsuji et al.","7149","2008","01","25",NA,"Brasil","BA","Medeiros Neto","Coletado junto a estrada de terra(BA-126), BA-290/BA-284; em área de mata atlântica degradada; árvore remanescente isolada. S 17° 19'; W 39° 58' (110m.s.m.)","-40.2206","-17.3739",NA,NA,NA,NA,NA,NA,"41006","auto","2008","01",NA,NA,"25",NA,NA,NA,NA,NA,NA
"71","2015-07-02 14:04:18-03","JBP","HPL","10543","S","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens",NA,"R. Tsuji","R. Tsuji","2192","2007","09","24",NA,"Brasil","ES","Montanha","Coletado nas proximidades do município de Montanha, ca. 5,0 km após o trevo para Nanuque-MG, em pasto com porteiro, do lado esquerdo da estrada; em área de solo arenoso.","-40.3633","-18.1269",NA,NA,NA,NA,NA,NA,"28642","auto","2007","09",NA,NA,"24",NA,NA,NA,NA,NA,NA
"72","2016-02-02 14:39:09-02","BGBM","B","B 18 0009405","S","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","Radlk.",NA,"F. Sellow",NA,NA,NA,NA,"Middle and South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B180009405 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B180009405",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2016-02-02 14:39:09-02","BGBM","B","B 18 0009406","S","Plantae",NA,NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","Radlk.",NA,NA,NA,NA,NA,NA,"Middle and South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B180009406 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B180009406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-02-15 11:50:25-02","IPA","IPA","5534","S","Plantae","Plantae",NA,"Sapotaceae","Pradosia","glycyphloea","Pradosia glycyphloea","(Casar.) Liais","Guedes, L.","Andrade-Lima","53-1209","1953","01","26","Southern America","Brasil","Pernambuco",NA,"margem estrada Goiana. Tabuleiro.",NA,NA,NA,NA,NA,"Arbusto, flor roxa (vinho). Fruto maduro amarelo.","IPA0005534",NA,NA,NA,"1990","06",NA,NA,"15",NA,NA,NA,NA,NA,NA
"75","2019-02-15 11:50:25-02","IPA","IPA","65782","S","Plantae","Plantae",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Alves-Araújo, A.","Oliveira, M.; Grillo, A.A.; Grillo, A.A.","1383","2003","05","06","Southern America","Brasil","Alagoas","Ibateguara","Usina Serra Grande, Taquara, borda da mata.","-35.9393997192383","-8.97249984741211",NA,NA,NA,"Árvore ca. 8m de altura; frutos matutos laranja. Presença de látex. Ocasional.; Vegetação arbustivo-arbórea densa. Mata em bom estado de conservação.","IPA0065782",NA,"16798","auto","2009","07",NA,NA,"22",NA,NA,NA,NA,NA,NA
"76","2019-02-15 11:50:26-02","IPA","IPA","78080","S","Plantae","Plantae",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"Marques, J.S.; Albuquerque, N.A.; Alves-Araújo, A.; Araújo, D.; Albuquerque, N.A.; Alves-Araújo, A.; Araújo, D.","33","2007","03","22","Southern America","Brasil","Pernambuco","Igarassu","Mata de Piedade, Usina São José. Interior em encosta.","-34.9063987731934","-7.83416986465454",NA,NA,NA,"Arvoreta. Folhas simples alternas. Presença de látex branco abundante. Flor roxa pequena em caulifloria.","IPA0078080",NA,"24709","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-02-15 11:50:25-02","IPA","IPA","63202","S","Plantae","Plantae",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Terra-Araújo, M.H.","Costa e Silva, M.B.; Cano, O.; Ferreira, C.; Albuquerque, N.A.; Cano, O.; Ferreira, C.; Albuquerque, N.A.","REC-166","2003","09","18","Southern America","Brasil","Pernambuco","Moreno","Reserva Ecológica de Carnijó. Trilha da Comadre Florzinha, (no final da Trilha do Sagui), na mata, lado direito.","-35.0922012329102","-8.11861038208008",NA,NA,NA,"N.V.: Mama de cachorro. Árvore, ca. de 5 a 6 m de Caulifloria. Flores pequenas. Frutos de cor laranja, ca. De 3 cm de comprimento. Látex branco nos frutos e folhas.","IPA0063202",NA,"15458","auto","2012","06",NA,NA,"27",NA,NA,NA,NA,NA,NA
"78","2019-02-15 11:50:25-02","IPA","IPA","2433","S","Plantae","Plantae",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Terra-Araújo, M.H.","Ducke, A.","2295","1952","01","19","Southern America","Brasil","Pernambuco","Recife","Brejo dos Macacos, mata alta.","-34.8810997009277","-8.05389022827148",NA,NA,NA,"Árvore pequena; flores com cálice verde, corola violácea escura e estames brancacentos. Casca de sabor adstringente, Flores só no tronco.","IPA0002433",NA,"18865","auto","2012","06",NA,NA,"27",NA,NA,NA,NA,NA,NA
"79","2019-02-15 11:50:25-02","IPA","IPA","53894","S","Plantae","Plantae",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.","Almeida Júnior, E.B.","Rita Pereira; Lima, V.C.; Lima, V.C.","s.n.","1990","12","09","Southern America","Brasil","Rio Grande do Norte","Natal",NA,"-35.209400177002","-5.79500007629395",NA,NA,NA,"Árvore com inflorescência no caule (caulifloria) ca. 2m. Flores amarelas.; Restinga degradada nas dunas. Areia esbranquiçada, no corte para a estrada, em cima de duna.","IPA0053894",NA,"12751","auto","2008","01",NA,NA,"28",NA,NA,NA,NA,NA,NA
"80","2019-02-15 11:50:25-02","IPA","IPA","59414","S","Plantae","Plantae",NA,"Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,"Cestaro, L.A.","144","1997","10","21","Southern America","Brasil","Rio Grande do Norte","Natal","Parque das Dunas","-35.209400177002","-5.79500007629395",NA,NA,NA,"Arbusto 2,5m de altura. Flor verde. Ocasional. Flores pentâmeras.; Restinga arbustiva, entre Parque das Dunas e UFRN. Solo arenoso","IPA0059414",NA,"12751","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
