"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","dayIdentified","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"196","2019-11-13 11:27:17-03","USP","SPF","171852","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vellozoi","Myrcia vellozoi","Mazine","Santos, MF","Hatschbach, G","61508","1995","01","15",NA,"Brasil","Espírito Santo","Venda Nova do Imigrante",NA,"-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,"SPF00171852",NA,"2018","08",NA,NA,"15909","auto",NA,NA,NA,NA,NA,NA
"197","2019-11-13 11:27:17-03","USP","SPF","204711","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vellozoi","Myrcia vellozoi","Mazine","Santos, MF","Farney, C","3076","1992","03","21",NA,"Brasil","Rio de Janeiro","Paraty",NA,"-44.7131004333496","-23.2178001403809","180","300",NA,NA,"SPF00204711",NA,"2018","08",NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA
"198","2020-03-04 18:51:01-03","USP","SPF","70860","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vellozoi","Myrcia vellozoi","Mazine","Santos, MF","Mattos, J","16174","1974","11","28",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"SPF00070860",NA,"2020","02",NA,NA,"37574","auto",NA,"14",NA,NA,NA,NA
"199","2020-03-04 18:51:01-03","USP","SPF","214668","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vellozoi","Myrcia vellozoi","Mazine","Santos, MF","Silva, AF","9226","1978","12","18",NA,"Brasil","São Paulo","Ubatuba","Estação Experimental do IAC","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"SPF00214668",NA,"2020","02",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"200","2014-04-04 18:27:58-03","PNFM","IRAI","8132","S","Plantae","Magnoliophyta",NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Villagra, B.L.P.","Villagra, B.L.P.","400","2013","05","26",NA,"Brasil","São Paulo","Peruíbe","Condomínio Bougainvilea","-46.963528","-24.277694","16","16",NA,"Árvore, 6 m, frutos verdes","IRAI00008132",NA,"2013","01","-46.963528","-24.277694",NA,NA,NA,"01",NA,NA,NA,NA
"201","2014-04-04 18:27:58-03","PNFM","IRAI","8131","S","Plantae","Magnoliophyta",NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Villagra, B.L.P.","Villagra, B.L.P.","399","2013","05","26",NA,"Brasil","São Paulo","Peruíbe","Condomínio Bougainvilea","-46.963528","-24.277694","16","16",NA,"Árvore, 6 m","IRAI00008131",NA,"2013","01","-46.963528","-24.277694",NA,NA,NA,"01",NA,NA,NA,NA
"202","2019-10-07 09:35:29-03","UEFS","HUEFS","87126","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.",NA,"Glaziou, A.","2587","1868",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0087126",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,"Tipo",NA
"203","2019-10-07 09:35:29-03","UEFS","HUEFS","87127","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.",NA,"Glaziou, A.","2587","1868",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0087127",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"204","2019-10-07 09:35:29-03","UEFS","HUEFS","87128","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.",NA,"Glaziou, A.","16993","1888",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0087128",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,"Tipo",NA
"205","2019-10-07 09:35:29-03","UEFS","HUEFS","87129","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.",NA,"Glaziou, A.","11796",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0087129",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,"Tipo",NA
"206","2019-09-04 18:15:33-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugeniopsis","cannifolia","Eugeniopsis cannifolia",NA,NA,"L. Riedel",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"207","2019-09-04 18:18:17-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugeniopsis","cannifolia","Eugeniopsis cannifolia",NA,NA,"L. Riedel","348","1833",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"208","2019-09-04 18:18:18-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa",NA,NA,"A. Glaziou","8706",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"209","2019-09-04 18:27:06-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa",NA,NA,"A. Glaziou","11996","1882","3","21","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"210","2015-03-07 08:59:57-03","F","FMNH-SEEDPLANTS","V0105696F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0105696F","V0105696F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"211","2015-03-07 08:59:57-03","F","FMNH-SEEDPLANTS","V0105695F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0105695F","V0105695F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"212","2015-03-07 08:59:57-03","F","FMNH-SEEDPLANTS","V0105697F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0105697F","V0105697F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"213","2015-03-07 08:59:57-03","F","FMNH-SEEDPLANTS","V0105698F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0105698F","V0105698F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"214","2015-03-07 08:59:57-03","F","FMNH-SEEDPLANTS","V0105699F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0105699F","V0105699F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"215","2015-03-07 08:59:58-03","F","FMNH-SEEDPLANTS","V0105700F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0105700F","V0105700F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"216","2015-03-07 08:59:58-03","F","FMNH-SEEDPLANTS","V0105701F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0105701F","V0105701F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"217","2015-03-07 08:59:58-03","F","FMNH-SEEDPLANTS","V0105702F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0105702F","V0105702F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"218","2020-11-23 11:39:09-03","IAC","IAC","49064","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","L.D. Meireles","J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos; S. Santos & F.J. Benedetti","419","2006","11","01",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.080223","-23.373498",NA,NA,NA,"subparcela 67, indivíduo G 1102",NA,NA,"2013","06","-45.080223","-23.373498",NA,NA,NA,"30",NA,NA,NA,NA
"219","2020-11-23 11:39:09-03","IAC","IAC","49882","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","L.D. Meireles","J.A.M.A. Gomes; F.J. Benedetti; J.F. Benedito & S. Santos","s/nº","2008","04","03",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H","-45.082259","-23.373044",NA,NA,NA,"Subparcela 89 indivíduo H1381",NA,NA,"2013","06","-45.082259","-23.373044",NA,NA,NA,"30",NA,NA,NA,NA
"220","2020-11-23 11:39:09-03","IAC","IAC","49884","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","E. Ramos et al.","E. Ramos; H.R. Gonçalves & S. Santos","549","2007","10","01",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H","-45.082171","-23.372954",NA,NA,NA,"Subparcela 98, Indivíduo H1558",NA,NA,"2007","10","-45.082171","-23.372954",NA,NA,NA,"01",NA,NA,NA,NA
"221","2020-11-23 11:39:09-03","IAC","IAC","54070","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","L.D. Meireles","A.C.O. Souza; L.C. Bernacci & R. Belinelo","15","2011",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleos Santa Virgínia/Picinguaba, trilha da Pipoca","-45.109914","-23.360372",NA,NA,NA,NA,NA,NA,"2011","05","-45.109914","-23.360372",NA,NA,NA,"17",NA,NA,NA,NA
"222","2020-07-23 12:15:58-03","CEPLAC","CEPEC","109115","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","affinis","Marlierea affinis",NA,"Sem Informação","Lopes, M. M. M.","360","2005","11","22",NA,"Brasil","Bahia","ALMADINA","Serra do Corcovado, 13,8 Km ao SW de Coaraci, estrada para Almadina. Fazenda São José. Proprietário Senhor Francisco.","-39.603333","-14.705833","650","650",NA,NA,NA,NA,NA,NA,"39W36'12","14S42'21",NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-07-23 12:15:58-03","CEPLAC","CEPEC","111068","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","affinis","Marlierea affinis",NA,"M. Sobral","Paixão, J. L.","702","2006","02","19",NA,"Brasil","Bahia","UNA","Reserva Biológica de Una (REBIO de Una). Entrada no km 46 da rodovia BA 001 Ilhéus-Una.","-39.069167","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","15S9'0",NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-07-23 12:15:58-03","CEPLAC","CEPEC","125541","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","affinis","Marlierea affinis",NA,"M. Sobral","A. M. Amorim","7192","2008","02","19",NA,"Brasil","Espírito Santo","NOVA VENÉCIA","Área de Proteção Ambiental da Pedra do Elefante. Serra de Baixo.","-40.443889","-18.776944",NA,NA,NA,NA,NA,NA,NA,NA,"40W26'38","18S46'37",NA,NA,NA,NA,NA,NA,NA,"30/12/2010"
"225","2020-07-23 12:15:58-03","CEPLAC","CEPEC","126458","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","affinis","Marlierea affinis",NA,"Sem Informação","Amorim, A. M.","7903","2009","08","10",NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita, área do inventário de fenologia.","-39.565278","-15.391667","835","835",NA,NA,NA,NA,NA,NA,"39W33'55","15S23'30",NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-07-23 12:15:58-03","CEPLAC","CEPEC","135333","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","affinis","Marlierea affinis",NA,"H. Liuth","Liuth, H.S.","163","2010","12","20",NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita, interior da mata. Parcela 03 da fenologia","-39.566111","-15.395833",NA,NA,NA,"P03-19 da fenologia",NA,NA,NA,NA,"39W33'58","15S23'45",NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-07-23 12:15:58-03","CEPLAC","CEPEC","6177","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","affinis","Marlierea affinis",NA,"M. Sobral","T. S. dos Santos","1195","1970","10","26",NA,"Brasil","Bahia","IPIAÚ","Estrada a Jequié.","-39.7338981628418","-14.1372003555298",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"24789","auto",NA,NA,NA,NA,NA,NA
"228","2020-07-23 12:15:58-03","CEPLAC","CEPEC","118512","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","affinis","Marlierea affinis",NA,"M. Sobral","G. Hatschbach","61508","1995","01","15",NA,"Brasil","Espírito Santo","venda nova do imigrante","Alto Bananal.","-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15909","auto",NA,NA,NA,NA,NA,"30/12/2005"
"229","2020-07-23 12:16:02-03","CEPLAC","CEPEC","107058","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa",NA,"M.Sobral","Amorim, A. M.","4213","2004","07","29",NA,"Brasil","Bahia","Barro Preto","Serra da Pedra Lascada. 13,7 Km de Barro Preto, na estrada que passa pela fazenda São Miguel e sobe até o acesso à serra. Caminhada ao topo da serra.","-39.202778","-14.770278","600","600",NA,NA,NA,NA,NA,NA,"39W12'10","14S46'13",NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-07-23 12:16:02-03","CEPLAC","CEPEC","140731","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa",NA,"Sem Informação","Lopes, L.C.M.","471","2012","05","26",NA,"Brasil","Bahia","UNA",NA,"-39.089444",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W5'22","15S11'87",NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-07-23 12:16:02-03","CEPLAC","CEPEC","55675","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa",NA,"V. G. Staggemeier","W. W. Thomas","9040","2000","05","01",NA,"Brasil","Bahia","ILHÉUS","Rod. Olivença/Maruim, 6.1Km a W de Olivença. Mata ao N do lado da Rodovia.","-39.05","-14.983333",NA,NA,NA,NA,NA,NA,NA,NA,"39W3'","14S59'",NA,NA,NA,NA,NA,NA,NA,"01/09/2014"
"232","2020-07-23 12:16:02-03","CEPLAC","CEPEC","72670","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa",NA,"G. M. Barroso","R. Marquete","1822","1994","05","12",NA,"Brasil","Rio de Janeiro","PARATY","Apa-cairucu, caminho p/ Faz. do Garibaldi, na bifurcacao.","-44.5","-23.166667",NA,NA,NA,NA,NA,NA,NA,NA,"44W30'","23S10'",NA,NA,NA,NA,NA,NA,NA,"30/12/1995"
"233","2020-07-23 12:16:02-03","CEPLAC","CEPEC","72677","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa",NA,"M. Sobral","R. Marquete","1668","1994","04","17",NA,"Brasil","Rio de Janeiro","PARATY","Apa-Cairuçu, Morro do Carrapato.","-44.5","-23.166667",NA,NA,NA,NA,NA,NA,NA,NA,"44W30'","23S10'",NA,NA,NA,NA,NA,NA,NA,"30/12/2010"
"234","2020-07-23 12:16:02-03","CEPLAC","CEPEC","22981","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa",NA,"M. Sobral","L. A. Mattos-Silva","1234","1996","11","09",NA,"Brasil","Bahia","ILHÉUS","Km 6 da Rod. Olivença/Vila Brasil, rumo Sul. Área de piaçaval.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,"17/05/1984"
"235","2020-07-23 12:16:02-03","CEPLAC","CEPEC","27815","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa",NA,"M. Sobral","S. A. Mori","13977","1981","05","13",NA,"Brasil","Bahia","UNA","Arredores das Fazs. Maruim e Dois de Julho, 33KM ao SW de Olivença. Rod. Olivença/Buerarema.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,"30/12/1991"
"236","2020-07-23 12:16:02-03","CEPLAC","CEPEC","27855","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa",NA,"M. Sobral","S. A. Mori","14033","1981","05","14",NA,"Brasil","Bahia","UNA","Arredores das Fazs. Maruim e Dois de Julho, 33KM ao SW de Olivença. Rod. Olivença/Buerarema.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,"30/12/1991"
"237","2020-07-23 12:16:02-03","CEPLAC","CEPEC","44554","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa",NA,"M. Sobral","G. Hatschbach","50772","1986","11","10",NA,"Brasil","Espírito Santo","LINHARES","Margem da Lagoa Juparaná.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,"30/12/1987"
"238","2020-07-23 12:16:02-03","CEPLAC","CEPEC","139962","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa",NA,"M. Souza","J. M. A. Braga","2468","1995","06","07",NA,"Brasil","Rio de Janeiro","GUAPIMIRIM",NA,"-42.9818992614746","-22.5372009277344",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"21463","auto",NA,NA,NA,NA,NA,NA
"239","2020-07-23 12:16:02-03","CEPLAC","CEPEC","88014","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa",NA,"A. M. Amorim","J. G. Jardim","2288","1999","10","27",NA,"Brasil","Bahia","UNA","Reserva Biologica do Mico-leão (REBIO). Entrada KM 46 BA-001 Ilheus/Una. Área de plantio cacau-cabruca, limite L da Reserva.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,"39W3'65","15S11'63","36070","auto",NA,NA,NA,NA,NA,NA
"240","2019-12-20 18:46:42-03","UFSJ","HUFSJ","7793","S","Plantae",NA,NA,"Myrtaceae","Marlierea","affinis","Marlierea affinis","(O.Berg) D.Legrand","Sobral, M","Assis, AM; et al.","957","2003","07","16",NA,"Brasil","Espírito Santo","Santa Teresa","Margens do Rio Santa Maria Rio Doce. Propriedade Ervídeo Hortelã. Mata em bom estado de conservação (dossel de 10-15m de altura) em uma gruta próxima à cachoeira.","-40.6002998352051","-19.9356002807617","550","550",NA,"Arbusto de 2m de altura. Frutos verdes.","HUFSJ007793",NA,"2011",NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA
"241","2019-02-27 14:02:58-03","UFSJ","HUFSJ","2515","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Sobral, M","Leoni, LS; Garden, K","6681","2006","11","23",NA,"Brasil","Minas Gerais","Faria Lemos","Fazenda Santa Rita. Interior da floresta, trilha das Pontes.","-42.0297012329102","-20.8083000183105",NA,NA,NA,"Árvore, ca. 5 a 6m de altura, frutos imaturos.","HUFSJ002515",NA,"2010",NA,NA,NA,"14353","auto",NA,NA,NA,NA,NA,NA
"242","2019-12-20 18:46:42-03","UFSJ","HUFSJ","7866","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Sobral, M","Staggemeier, VG","98","2006","11","16",NA,"Brasil","São Paulo","Cananéia","Floresta de restinga (Parque Estadual da Ilha do Cardoso).","-47.920833","-21.074444","5","5",NA,"Porte arbustivo. Os frutos são de coloração preta. Fenologia: floração inicia em outubro; frutos verdes a partir de dezembro e frutos maduros a partir de junho. Esta exsicata contém botões florais e flores velhas.","HUFSJ007866",NA,"2007","11","-47.920833","-21.074444",NA,NA,NA,"16",NA,NA,NA,NA
"243","2019-12-20 18:46:42-03","UFSJ","HUFSJ","7795","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Sobral, M","Rossini, J; Bausen, E; Pizziolo, W","461","2003","08","19",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi, trilha da cachoeira a partir da Sede nova.","-40.6002998352051","-19.9356002807617",NA,NA,NA,"Árvore, 16m, fuste 9m, DAP 25cm. Extremidade dos ramos pilosas, Folhas discolores, nervura principal com pilosidade marrom na face abaxial.","HUFSJ007795",NA,"2011",NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA
"244","2019-02-27 14:02:58-03","UFSJ","HUFSJ","6344","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Sobral, M","Galvão, F; Kuniyoshi, YS; Roderjan, CV","21","1995","10","19",NA,"Brasil","Paraná","Paranaguá","Estrada Alexandra-Matinhos, no inteior da floresta aluvial de planície com caxeta.","-48.5092010498047","-25.5200004577637",NA,NA,NA,"Árvore de 3m, botões florais.","HUFSJ006344",NA,"2014",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"245","2019-02-27 14:02:58-03","UFSJ","HUFSJ","6349","S","Plantae",NA,NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Sobral, M","Barddal, ML; Kuniyoshi, YS","42","1997","12","19",NA,"Brasil","Paraná","Paranaguá","F.E. do Palmito. Floresta ombrófila Densa de Terras Baixas.","-48.5092010498047","-25.5200004577637",NA,NA,NA,"Árvore na beira do caminho. Botões florais.","HUFSJ006349",NA,"2014",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"246","2019-11-13 16:04:53-03","UNISANTA","HUSC","2391","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.",NA,"Sampaio, P.S.P.; Martins, S.E.","435","2000","02","10",NA,"Brasil","São Paulo","Bertioga","Guaratuba, Fazenda Três Marias, estrada da captação.","-46.138599395752","-23.8544006347656",NA,NA,NA,"Arvoreta com 4m alt., pétalas creme.; Floresta de restinga seca alta.",NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"247","2020-11-12 17:01:57-03","UEL","FUEL","30366","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Sobral, M","Jaramillo, CBJ; Bagalhi, E","4","1986","11","08",NA,"Brasil","São Paulo","Iguape","Peropava","-47.616667","-24.566667",NA,NA,NA,NA,"FUEL007951",NA,"2001",NA,"-47.616667","-24.566667",NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-11-12 17:01:57-03","UEL","FUEL","27863","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Sobral, M","Ziller, SR; Maschio, W","773","1995","04","05",NA,"Brasil","Paraná","Paranaguá","Estrada para a Praia de Leste","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"FUEL007950",NA,"2009","07",NA,NA,"24916","auto",NA,"31",NA,NA,NA,NA
"249","2019-11-01 15:05:54-03","UnB","UB","183559","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Marlierea","racemosa","Marlierea racemosa","(Vell.) Kiaersk.","Staggemeier, VG","Staggemeier, VG; Camargo, MGG; Staggemeier, VR; Staggemeier, JC","809","2012","06","09","Southern America","Brasil","São Paulo","Cananéia",NA,"-47.897319","-24.951689","22","22",NA,"Árvoreta de 3.5m, tronco áspero, frutos imaturos e maduros. Próximo aos condomínios na beira da estrada de areia.; Vegetação de restinga, solo arenoso.",NA,NA,"2012","06","-47.897319","-24.951689",NA,NA,NA,"09",NA,NA,NA,NA
