"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","phylum","order","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","infraspecificEpithet","individualCount","fieldNumber","relatedCatalogItem","sex"
"305","2020-12-21 16:12:43-03","MBM","MBM","291270","PreservedSpecimen","Plantae","Apocynaceae","Nerium","indicum","Nerium indicum","Mill.","Ming-hong, L.",NA,NA,NA,"Zhong-hui, H.","2002","06","13","China",NA,NA,"Hunan",NA,NA,NA,NA,NA,NA,"MBM291270","MBM291270","288",NA,NA,"Asia-Temperate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2020-12-21 16:12:45-03","MBM","MBM","92346","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Gentry, A.",NA,NA,NA,"Grijalva, A.","1979","05","23","Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM092346","MBM092346","529",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2020-12-21 16:12:43-03","MBM","MBM","194878","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Damblon, F.","1988","07","02","Morocco",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM194878","MBM194878","19",NA,NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2020-12-21 16:12:43-03","MBM","MBM","224366","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Jury, S.L.; et al.; et al.","1994","06","05","Morocco",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM224366","MBM224366","14997",NA,NA,"Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2020-12-21 16:12:45-03","MBM","MBM","415399","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Barboza, E.","2017","11","09","Oliveira, M.E.T.","2017","11","09","Brazil","Paraná","Curitiba","Jardim Botânico Municipal","-49.238333","-25.442778","-49.238333","-25.442778","925","925","MBM415399",NA,"4",NA,NA,"Southern America",NA,"Árvore 5m. Flores brancas. Planta tóxica.",NA,NA,NA,NA,NA,NA,NA,NA
"310","2020-12-21 16:12:45-03","MBM","MBM","62677","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Liberato, M.C.; Reis, A.; Reis, A.","1975","08","20","Portugal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM062677","MBM062677","24",NA,NA,"Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2020-12-21 16:12:45-03","MBM","MBM","64638","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Matos, J.; et al.; et al.","1960","06","12","Portugal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM064638","MBM064638","7444",NA,NA,"Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2020-12-21 16:12:45-03","MBM","MBM","66884","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Nevling, L.T.",NA,NA,NA,"M. Morales M.","1975","11","19","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM066884","MBM066884","44",NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2020-12-21 16:12:45-03","MBM","MBM","70296","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Nevling, L.I.",NA,NA,NA,"Marquez R., W.; et al.; et al.","1976","03","20","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM070296","MBM070296","580",NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-12-21 16:12:45-03","MBM","MBM","74554","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","L.I. Nevling Jr.",NA,NA,NA,"W. Marques R.; et al.; et al.","1976","03","20","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM074554","MBM074554","584",NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2020-12-21 16:12:45-03","MBM","MBM","89403","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Stevnes, W.D.; et al.; et al.","1977","08","19","Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM089403","MBM089403","3412",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-12-21 16:12:45-03","MBM","MBM","92578","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Gentry, A.",NA,NA,NA,"Araquistain, M.","1979","08","19","Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM092578","MBM092578","54",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2020-12-21 16:12:45-03","MBM","MBM","98494","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Dechamps, R.; Doutrelepont, H.; Doutrelepont, H.","1980","05","11","Spain",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM098494","MBM098494","2188",NA,NA,"Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-12-21 16:12:43-03","MBM","MBM","179507","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Dombrowski, L.T.",NA,NA,NA,"Dombrowski, L.T.","1991",NA,NA,"Brazil","Paraná","Curitiba","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM179507","MBM179507","14661",NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"319","2020-12-21 16:12:45-03","MBM","MBM","254785","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Cordeiro, J.",NA,NA,NA,"Cordeiro, J.","1999","03","05","Brazil","Paraná","Curitiba","Guabirotuba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM254785","MBM254785","1837",NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"320","2020-12-21 16:12:45-03","MBM","MBM","77876","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Kummrow, R.",NA,NA,NA,"Kummrow, R.","1982","10","25","Brazil","Paraná","Curitiba","Horto Guabirotuba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM077876","MBM077876","2058",NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"321","2020-12-21 16:12:43-03","MBM","MBM","241521","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Dunaiski Jr.; A.; A.",NA,NA,NA,"Dunaiski Jr.; A.; A.; et al.; et al.","1999","07","14","Brazil","Paraná","Curitiba","Portão","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM241521","MBM241521","1215",NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"322","2020-12-21 16:12:45-03","MBM","MBM","285648","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Marino Neto, F.","2002","10","10","Brazil","Paraná","Curitiba","Vila Tingui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM285648","MBM285648","65",NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"323","2020-12-21 16:12:45-03","MBM","MBM","285649","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Marino Neto, F.","2002","10","10","Brazil","Paraná","Curitiba","Vila Tingui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM285649","MBM285649","64",NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"324","2020-12-21 16:12:45-03","MBM","MBM","277229","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Ribas, O.S.",NA,NA,NA,"Lima, A.","2001","11","26","Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM277229","MBM277229","89",NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"325","2020-12-21 16:12:43-03","MBM","MBM","179509","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Dombrowski, L.T.",NA,NA,NA,"Dombrowski, L.T.","1977","01","04","Brazil","Paraná","Curitiba","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM179509","MBM179509","6693",NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"326","2020-12-21 16:12:43-03","MBM","MBM","179508","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Dombrowski, L.T.",NA,NA,NA,"Dombrowski, L.T.","1988","01",NA,"Brazil","Paraná","Curitiba","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM179508","MBM179508","13621",NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"327","2020-12-21 16:12:45-03","MBM","MBM","285650","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Cordeiro, J.",NA,NA,NA,"Marino Neto, F.","2002","10","19","Brazil","Paraná","Curitiba","Juvevê","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM285650","MBM285650","75",NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"328","2020-12-21 16:12:43-03","MBM","MBM","241522","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Dunaiski Jr.; A.; A.",NA,NA,NA,"Amaral, W. do","1998","11","01","Brazil","Paraná","Curitiba","São Braz","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM241522","MBM241522","353",NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"329","2020-12-21 16:12:43-03","MBM","MBM","194232","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Stevens, M.C.S.",NA,NA,NA,"Takahsi, L.; et al.; et al.","1987","01","26","Brazil","Paraná","Maringá","Rua José Clemente","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"MBM194232","MBM194232","s.n.",NA,NA,"Southern America",NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA
"330","2020-12-21 16:12:45-03","MBM","MBM","390591","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Brotto, M.L.","2014","08","04","Takeda, I.J.M.","2014","02","26","Brazil","Paraná","Ponta Grossa","Horto Medicinal da UEPG, Campus Uvaranas","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"MBM390591",NA,"s.n.",NA,NA,"Southern America",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"331","2020-12-21 16:12:45-03","MBM","MBM","282932","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Smith, S.F.",NA,NA,NA,"Marchetto, C.","2001","02","19","Brazil","Rio Grande do Sul","Caxias do Sul","Campus Universitário","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"MBM282932","MBM282932","2",NA,NA,"Southern America",NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"332","2020-12-21 16:12:45-03","MBM","MBM","426471","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Alcântara, L.","2015","01","03","Brazil","São Paulo","Tarabai","Estância Dois Irmãos","-51.5499992370605","-22.2999992370605",NA,NA,NA,NA,"MBM426471",NA,"s.n.",NA,NA,"Southern America",NA,"Arbusto 1,2 m, flor rosa, látex incolor, flor aromática.","19552","auto",NA,NA,NA,NA,NA,NA
"333","2019-10-11 15:59:06-03","UESC","UESC","5388","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander",NA,NA,NA,NA,NA,"Araujo, M. C.","2001","02","14","Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"UESC0005388",NA,NA,"Angiospermae","Florideophycidae",NA,NA,"Planta arbustiva de aproximadamente 7 a 8 m de altura.","61245","auto","Dicotyledoneae",NA,NA,NA,NA,NA
"334","2019-10-11 15:59:06-03","UESC","UESC","3056","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Novaes, D.","1999","06","14","Brasil","Bahia","Itabuna",NA,"-39.2803001403809","-14.7855997085571",NA,NA,NA,NA,"UESC0003056",NA,NA,"Angiospermae","Florideophycidae",NA,NA,"Arbusto com aproximadamente 2,5 a 3,0 m.","30592","auto","Dicotyledoneae",NA,NA,NA,NA,NA
"335","2019-11-12 14:46:50-03","IFGoiano","IFRV","18","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Josileide Lima","2011","05","27","Brasil","Goiás","Rio Verde",NA,"-50.9281005859375","-17.7980995178223",NA,NA,NA,NA,"IFRV00000018",NA,NA,NA,NA,NA,NA,"cerrado","96378","auto",NA,NA,NA,NA,NA,NA
"336","2019-11-12 14:46:50-03","IFGoiano","IFRV","10009","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Valter Lima da Silva","2010","06","21","Brasil","Goiás","Rio Verde","Instituto Federal Goiano Campus Rio Verde, Rodovia Sul Goiana Km 01 Zona Rural, em frente ao laboratório de botânica.","-50.9281005859375","-17.7980995178223",NA,NA,NA,NA,"IFRV00000891",NA,NA,NA,NA,NA,NA,"Arbusto, medindo 2,5 m, flores brancas, folhas simples, lactescente, originária do mediterrâneo, considerada tóxica.","96378","auto",NA,NA,NA,NA,NA,NA
"337","2015-09-04 13:25:35-03","MNHN","RECOLNAT_MNHN_P","P04206344","PreservedSpecimen",NA,"Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Duque Jaramillo, J.M.","1946","5","17","Colombie","Cundinamarca",NA,"Colombia Depto. Cundinamarca: Girardot. Alt. 325 m.","-74.81464","4.30338",NA,NA,NA,NA,"P04206344","P04206344_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04206344' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA
"338","2015-09-04 13:25:35-03","MNHN","RECOLNAT_MNHN_P","P04206342","PreservedSpecimen",NA,"Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Miller, O.O.|Johnston, J.O.","1901","11","7","Venezuela","Nueva Esparta",NA,"El Valle Island of Margarita","-63.88333","10.98333",NA,NA,NA,NA,"P04206342","P04206342_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04206342' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA
"339","2020-10-01 14:20:49-03","JBB","HEPH","435","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Anônimo",NA,NA,NA,"Nepomuceno","1960","06","18","Brasil","Distrito Federal","Brasília","DPJ Viveiro da Novacap","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"63A","Dicotyledon","Gentianales","Southern America",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"340","2020-12-11 16:39:08-03","UFMG","BHCB","46777","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,"1999","04",NA,"Lombardi, JA; Morais, PO","1999","04","19","Brasil","Minas Gerais","Belo Horizonte","UFMG Campus Pampulha","-43.966667","-19.866667","-43.966667","-19.866667",NA,NA,NA,NA,"2776","Dicotyledon",NA,"Southern America",NA,"Cultivada. Plantas da Arborização do Campus da UFMG.; Árvore, ca. 3 metros. Com látex, folhas coriáceas, flores rosadas.",NA,NA,NA,NA,NA,NA,NA,NA
"341","2020-12-11 11:31:56-03","UFMG","BHCB","21570","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Toledo, FRN; Teixeira, EM","1992","03","15","Brasil","Minas Gerais","Belo Horizonte","Avenida Pasteur","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Southern America",NA,"Arborização Urbana.; Arbustivo, 3,5 m. de altura. Cultivado. Flores rosas, visitada por abelhas.","17082","auto",NA,NA,NA,NA,NA,NA
"342","2020-12-11 16:39:08-03","UFMG","BHCB","1932","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,"1979",NA,NA,"Grandi, TSM; Pereira, MM","1979","11",NA,"Brasil","Minas Gerais","Belo Horizonte","Parque Municipal.","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"121","Dicotyledon",NA,"Southern America",NA,"Variedade:albus.; Terrestre-cultivado. Arbustivo, flores brancas.","17082","auto",NA,NA,NA,NA,NA,NA
"343","2020-12-11 11:31:54-03","UFMG","BHCB","182685","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,"2016","08","29","Botelho, AFM","2016","08","29","Brasil","Minas Gerais","Belo Horizonte","UFMG Campus Pampulha, Escola de Veterinária","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"BHCB038693",NA,"s.n.","Dicotyledon",NA,"Southern America",NA,"Arbusto, ca. 4m altura, flores brancas, cultivada","17082","auto",NA,NA,NA,NA,NA,NA
"344","2019-05-06 14:24:25-03","UFMA","MAR","9060","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"COSTA, L. B. S.","2016","08","19","Brasil","Maranhão","São Luís","Universidade Federal do Maranhão","-44.307111","-2.5545","44º18'25.6W","02º33'16.2S",NA,NA,NA,NA,"98",NA,NA,NA,NA,"Flor rosa, fauce branca, estames e estigma retorcido branco. Nome popular: Espirradeira.",NA,NA,NA,NA,NA,NA,NA,NA
"345","2021-02-12 12:24:30-03","UFMA","MAR","2226","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Euvaldo Junior","1986","06","17","Brasil","Maranhão","São Luís","Centro da Cidade","-44.296389","-2.529444","44º17'47W","02º31'46S",NA,NA,NA,NA,"17",NA,NA,NA,NA,"Flor vermelha, heliófila, planta de jardim",NA,NA,NA,NA,NA,NA,NA,NA
"346","2019-05-06 14:24:25-03","UFMA","MAR","6174","S","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Castro, A.","2014","09","24","Castro, A.","2012","12","05","Brasil","Maranhão","São Luís","UFMA","-44.314167","-2.565556","44º18'51W","02º33'56S",NA,NA,NA,NA,NA,NA,NA,NA,NA,"possui látex, flores vermelhas, arbusto",NA,NA,NA,NA,NA,NA,NA,NA
"347","2020-03-11 09:00:11-03","URCA","HCDAL","4030","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Silva, M.A.P.","2008","09","12","Brasil","Ceará","Crato",NA,"-39.4094009399414","-7.23416996002197",NA,NA,NA,NA,NA,NA,"HCDAL4030",NA,NA,NA,NA,"Arbusto ca. de 2m de altura; flor rosa. Presença de Látex.","30071","auto",NA,NA,NA,NA,NA,NA
"348","2020-03-11 09:00:11-03","URCA","HCDAL","2392","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Miranda, A.M.","2007","07",NA,"Puentes, MAB de O; Alencar, X.G.R.","1999","03","08","Brasil","Ceará","Crato","Jardim no pimenta","-39.4094009399414","-7.23416996002197",NA,NA,NA,NA,NA,NA,"01",NA,NA,NA,NA,"Flor róseo.","30071","auto",NA,NA,NA,NA,NA,NA
"349","2020-03-11 09:00:11-03","URCA","HCDAL","1257","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Lima-Verde, L.W.","1999","08","17","Brito, L.G.",NA,NA,NA,"Brasil","Ceará","Crato","R. Teófilo Siqueira","-39.4094009399414","-7.23416996002197",NA,NA,NA,NA,NA,NA,"HCDAL1257",NA,NA,NA,NA,"Flor rosa.","30071","auto",NA,NA,NA,NA,NA,NA
"350","2020-03-11 09:00:11-03","URCA","HCDAL","3356","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Miranda, A.M.","2007","07",NA,"Cartaxo, E.M.","2007","03","15","Brasil","Ceará","Mauriti",NA,"-38.7743988037109","-7.38917016983032",NA,NA,NA,NA,NA,NA,"HCDAL3356",NA,NA,NA,NA,"Arbusto; flor rosa; fruto marron. Coleta em um Jardim.","29154","auto",NA,NA,NA,NA,NA,NA
"351","2020-03-11 09:00:11-03","URCA","HCDAL","893","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Miranda, A.M.","2007","07",NA,"Paixão, L.R.; Carlos, M de O","1999","04","02","Brasil","Ceará","Crato","Batateira, Região Sul.","-39.4094009399414","-7.23416996002197",NA,NA,NA,NA,NA,NA,"6",NA,NA,NA,NA,"Planta terrestre de 2-3m de altura; flor rósea; fruto marrom; solo areno-silicoso.","30071","auto",NA,NA,NA,NA,NA,NA
"352","2020-03-11 09:00:11-03","URCA","HCDAL","3361","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Miranda, A.M.","2007","07",NA,"S/C","2007","03","20","Brasil","Ceará","Juazeiro do Norte",NA,"-39.315299987793","-7.21305990219116",NA,NA,NA,NA,NA,NA,"HCDAL3361",NA,NA,NA,NA,"Arbusto ca. 0,50m de altura; flor rósea.","15239","auto",NA,NA,NA,NA,NA,NA
"353","2020-03-11 09:00:11-03","URCA","HCDAL","2602","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Coutinho, T.S.","2016","08",NA,"Lima, M.A.S.; et al.","2002","12","25","Brasil","Ceará","Várzea Alegre",NA,"-39.2957992553711","-6.78888988494873",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Forma: lanceolada; Borda: inteiro; Ápice: agudo; Base: atenuada.","24995","auto",NA,NA,NA,NA,NA,NA
"354","2020-03-11 09:00:11-03","URCA","HCDAL","2602","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Coutinho, T.S.","2016","08",NA,"Lima, M.A.S.; et al.","2002","12","25","Brasil","Ceará","Várzea Alegre",NA,"-39.2957992553711","-6.78888988494873",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Forma: lanceolada; Borda: inteiro; Ápice: agudo; Base: atenuada.","24995","auto",NA,NA,NA,NA,NA,NA
"355","2021-02-11 17:17:53-03","UFPR","UPCB","4085","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Deyrolle, E.",NA,NA,NA,"Deyrolle, E.",NA,NA,NA,NA,NA,NA,"Europa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2021-02-11 17:17:53-03","UFPR","UPCB","3720","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Deyrolle, E.",NA,NA,NA,"Deyrolle, E.",NA,NA,NA,NA,NA,NA,"Europa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2021-02-11 17:17:53-03","UFPR","UPCB","44075","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Cordeiro, J.",NA,NA,NA,"Cordeiro, J.","1999","03","05","Brasil","Paraná","Curitiba","Bairro Guabirotuba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"1837",NA,NA,NA,NA,"Arbusto 1,50m alt., com flores alvas. Cultivada..","25180","auto",NA,NA,NA,NA,NA,NA
"358","2021-02-11 17:17:53-03","UFPR","UPCB","41168","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Dunaiski Jr., A.","1999","07","27","Dunaiski Jr., A.","1999","07","14","Brasil","Paraná","Curitiba","Bairro Portão","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"1215",NA,NA,NA,NA,"Arbusto de 2,5m, lactescente..","25180","auto",NA,NA,NA,NA,NA,NA
"359","2021-02-11 17:17:53-03","UFPR","UPCB","36539","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Gatti, G.","1998","12",NA,"Gatti, A.L.S.","1998","12","14","Brasil","Paraná","Araucária","Novo Nordisk","-49.4103012084961","-25.5930995941162",NA,NA,NA,NA,NA,NA,"153",NA,NA,NA,NA,"Arbusto 2,5m, heliófila, flores brancas. No capoeirão, floresta ombrófila mista. Nome vulgar: espirradeira..","21346","auto",NA,NA,NA,NA,NA,NA
"360","2021-02-11 17:17:53-03","UFPR","UPCB","36538","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.","Gatti, A.L.S.","1998","12",NA,"Gatti, G.","1998","12","14","Brasil","Paraná","Araucária","Novo Nordisk","-49.4103012084961","-25.5930995941162",NA,NA,NA,NA,NA,NA,"333",NA,NA,NA,NA,"Arbusto 2,5m, heliófila, flores roxas. No capoeirão, floresta ombrófila mista. Nome vulgar: espirradeira..","21346","auto",NA,NA,NA,NA,NA,NA
"361","2014-11-02 12:54:00-02","MO","MOBOT","2840541","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"O.L. Orozco","2000","5","3","Peru","Cajamarca",NA,"Mun. Chilete: La Huaca. Verastegui's family garden. Cultivated.","-78.82611","-7.16583",NA,NA,"1180.00000000",NA,NA,NA,"Orozco 157",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2014-11-02 12:54:00-02","MO","MOBOT","2875617","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"O.L. Orozco","2000","4","18","Peru","Cajamarca",NA,"Mun. Jesús: Municipal nursery. Cultivated as ornamental.","-78.37611","-7.2475",NA,NA,"2500.00000000",NA,NA,NA,"Orozco 116",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2018-01-03 10:08:00-02","MO","MOBOT","2807919","PreservedSpecimen","Plantae","Apocynaceae","Nerium","oleander","Nerium oleander","L.",NA,NA,NA,NA,"Anibal Castillo","1981","1","20","Venezuela","Distrito Federal",NA,"Parroquía Altagracia. Los Chaguaramos. Universidad Central de Venezuela. Fac. Ciencias, jardines cercano a la biblioteca","-66.8372222","10.4872222",NA,NA,"873.00000000",NA,NA,NA,"Castillo 2561",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
