"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","occurrenceRemarks","barcode","year","month","day","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","fieldNumber","individualCount"
"831","2020-09-12 05:00:02-03","US","US","2248042","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","L.F. Gomes da Silva & H.C. Lima",NA,NA,NA,NA,"G. A. Black","47-1813","Brazil","Pará",NA,"Belterra, beira do Rio Tapajos, Pindobal",NA,NA,NA,NA,NA,NA,"US00961044","1947","10","27","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,"US00961044_01",NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"832","2020-09-12 05:00:02-03","US","US","2959605","PreservedSpecimen","Plantae","Fabaceae","Tachigali","vulgaris","Tachigali vulgaris","L.F. Gomes da Silva & H.C. Lima",NA,NA,NA,NA,"E. P. Heringer, T. S. Figueiras, R. C. Mendonça, B. A. S. Pereira, A. E. Heringer Salles & F. Chagas e Silva","2608","Brazil","Distrito Federal",NA,"Proximidades de Santo Antonio do Descoberto - Go.",NA,NA,NA,NA,NA,NA,"US00961317","1979","10","25","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,"US00961317_01",NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"833","2020-09-02 16:26:28-03","Cenargen","CEN","87975","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Sclerolobium","paniculatum","Sclerolobium paniculatum","Vogel",NA,NA,NA,NA,"Fabiana de Góis Aquino - CPAC","304","Brasil","DF","BRASILIA","Gama - Estação Ecológica de Águas Emendadas","-47.618611","-15.588055","-47.618611","-15.588055",NA,"Exsicata referente ao depósito de subamostra, em atendimento ao Conselho de Gestão do Patrimônio Genético (CGEN).","CEN00087975","2015","04","27",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"834","2020-09-02 16:26:34-03","Cenargen","CEN","113504","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Tachigali","cf. vulgaris","Tachigali cf. vulgaris","L.G.Silva & H.C.Lima","B. M. T. Walter","2020","03",NA,"Aécio Amaral-Santos","3143","Brasil","TO","GUARAI","Estrada de chão entre Guaraí - Tupiratins, ao lado da ferrovia Norte Sul.","-48.185555","-8.4822222","-48.185555","-8.4822222",NA,NA,"CEN00113504","2009","09","16",NA,"Unicata",NA,NA,NA,NA,NA,"CEN00113504","262","262",NA,NA,NA,NA,"1"
"835","2020-09-02 16:26:38-03","Cenargen","CEN","16765","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Tachigali","vulgaris","Tachigali vulgaris","L.G.Silva & H.C.Lima","A. A. Santos","2014","10",NA,"Roberto Fontes Vieira","1116","Brasil","BA","CORRENTINA","A 3,2 km do centro da cidade.","-44.6366996765137","-13.3432998657227","-4463333.0","-1336667.0",NA,"Pétalas amarelo claro.","CEN00016765","1991","11","17",NA,"Exsicatas",NA,NA,NA,NA,NA,"CEN00016765","650","650","182507","auto",NA,NA,"5"
"836","2020-09-02 16:28:37-03","Cenargen","CEN","109751","PreservedSpecimen","Plantae","Fabaceae Faboideae","Tachigali","vulgaris","Tachigali vulgaris","L.G.Silva & H.C.Lima","I. N. M. Ferreira",NA,NA,NA,"Indiara Nunes Mesquita Ferreira","28","Brasil","GO","NIQUELANDIA","Reserva Legado Verdes do Cerrado.","-48.513611","-14.562222","-48.513611","-14.562222",NA,"Flores com cálice e corola amarelo claro, estames amarelos. Doação ProFloresta.","CEN00109751","2018","08","01",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"837","2020-09-02 16:26:38-03","Cenargen","CEN","75924","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Tachigali","vulgaris","Tachigali vulgaris","L.G.Silva & H.C.Lima","B. M. T. Walter","2015","01",NA,"Juliene Roveratti Santos","405","Brasil","DF","BRASILIA","Parque Nacional de Brasília - próximo a área do exército.","47.985","-15.741111","47.985","-15.741111",NA,NA,"CEN00075924","2006","06","30",NA,"Exsicatas",NA,NA,NA,NA,NA,"CEN00075924",NA,NA,NA,NA,NA,NA,"4"
"838","2020-09-02 16:26:38-03","Cenargen","CEN","40392","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Tachigali","vulgaris","Tachigali vulgaris","L.G.Silva & H.C.Lima","A. A. Santos","2014","10",NA,"Bruno Machado Teles Walter","4666","Brasil","GO","CAVALCANTE",NA,"-48","-13.366666","-48.0","-13.366666",NA,NA,"CEN00040392","2000","11","09",NA,"Exsicatas",NA,NA,NA,NA,NA,"CEN00040392","650","650",NA,NA,NA,NA,"4"
"839","2020-09-02 16:26:38-03","Cenargen","CEN","72512","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Tachigali","vulgaris","Tachigali vulgaris","L.G.Silva & H.C.Lima","A. A. Santos","2014","10",NA,"Aécio Amaral-Santos","3080","Brasil","TO","BABACULANDIA","Saída para Filadélfia, após o posto policial, cerca de 100 m à esquerda, assentamento Malhada Alta.","-47.7625","-7.2230555","-47.7625","-7.2230555",NA,NA,"CEN00072512","2008","09","04",NA,"Unicata",NA,NA,NA,NA,NA,"CEN00072512","174","174",NA,NA,NA,NA,"1"
"840","2020-09-02 16:26:38-03","Cenargen","CEN","109498","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Tachigali","vulgaris","Tachigali vulgaris","L.G.Silva & H.C.Lima","E.D.Cruz","2016","06",NA,"Eniel David Cruz","1184","Brasil","PA","MOJU","PA 151, km 26","-48.809166","-2.1066666","-48.809166","-2.1066666",NA,"AT=9m. Doação do Herbário IAN - Belém - Pará - Brasil. Registro: 197320","CEN00109498","2016","06","27",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"841","2020-09-02 16:28:37-03","Cenargen","CEN","109750","PreservedSpecimen","Plantae","Fabaceae Faboideae","Tachigali","vulgaris","Tachigali vulgaris","L.G.Silva & H.C.Lima","I. N. M. Ferreira",NA,NA,NA,"Indiara Nunes Mesquita Ferreira","27","Brasil","GO","NIQUELANDIA","Reserva Legado Verdes do Cerrado.","-48.438333","-14.658611","-48.438333","-14.658611",NA,"Planta dióica, flores unissexuais masculina, corola branca amarelada. Doação ProFloresta.","CEN00109750","2018","08","01",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"842","2020-09-02 16:26:38-03","Cenargen","CEN","111784","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Tachigali","vulgaris","Tachigali vulgaris","L.G.Silva & H.C.Lima","H. C. Lima","2019","06",NA,"Haroldo Cavalcante de Lima","8804","Brasil","PA","ALTAMIRA","Reserva Biológica Nascente da Serra do Cachimbo. Distrito de Cachoeira da Serra, ramal Providência, 4-5 km ates da Fazenda Providência.","-54.573333","-9.1166666","-54.573333","-9.1166666",NA,"Tronco com casca lisa, levemente fissurada, DAP 26 cm. Abundante na beira da estrada (pioneira). Amostra em sílica-gel. Fotos HCL. Doação Jardim Botânico do Rio de Janeiro - RB 789915.","CEN00111784","2019","06","12",NA,"Exsicatas",NA,NA,NA,NA,NA,"CEN00111784","625","625",NA,NA,NA,NA,"1"
"843","2020-09-02 16:26:38-03","Cenargen","CEN","111810","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Tachigali","vulgaris","Tachigali vulgaris","L.G.Silva & H.C.Lima",NA,NA,NA,NA,"Haroldo Cavalcante de Lima","8831","Brasil","PA","ALTAMIRA","Reserva Biológica Nascente da Serra do Cachimbo. Distrito de Cachoeira da Serra, fazenda Providência, acesso pelo km 4,5 do ramal Providência.","-54.586111","-9.1108333","-54.586111","-9.1108333",NA,"Tronco com casca levemente fissurado-estriado, alvacenta. Amostra em sílica-gel. Doação Jardim Botânico do Rio de Janeiro - RB 789942.","CEN00111810","2019","06","14",NA,"Exsicatas",NA,NA,NA,NA,NA,"CEN00111810","608","608",NA,NA,NA,NA,"1"
"844","2020-09-02 16:26:38-03","Cenargen","CEN","111830","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Tachigali","vulgaris","Tachigali vulgaris","L.G.Silva & H.C.Lima",NA,NA,NA,NA,"Haroldo Cavalcante de Lima","8854","Brasil","PA","ALTAMIRA","Reserva Biológica Nascente da Serra do Cachimbo. Distrito de Cachoeira da Serra, Ramal Providência.","-54.606666","-9.0680555","-54.606666","-9.0680555",NA,"Tronco com casca fissurada e alvo-pardacenta. Frutos jovens esverdeados. Ind. ref. coleta amostra de população (PT2). Doação Jardim Botânico do Rio de Janeiro - RB 789965.","CEN00111830","2019","06","17",NA,"Exsicatas",NA,NA,NA,NA,NA,"CEN00111830","544","544",NA,NA,NA,NA,"1"
"845","2020-09-02 16:26:38-03","Cenargen","CEN","111834","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Tachigali","vulgaris","Tachigali vulgaris","L.G.Silva & H.C.Lima",NA,NA,NA,NA,"Haroldo Cavalcante de Lima","8858","Brasil","PA","ALTAMIRA","Reserva Biológica Nascente da Serra do Cachimbo. Distrito de Cachoeira da Serra, Ramal Cachoeira Alta, Fazenda São Roque.","-54.603333","-8.9836111","-54.603333","-8.9836111",NA,"Tronco com casca lisa e alvacenta. Frutos muito jovens esverdeados. Ind. ref. coleta amostra de população (PT3). Doação Jardim Botânico do Rio de Janeiro - RB 789969.","CEN00111834","2019","06","17",NA,"Exsicatas",NA,NA,NA,NA,NA,"CEN00111834","492","492",NA,NA,NA,NA,"1"
"846","2020-09-02 16:26:38-03","Cenargen","CEN","113917","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Tachigali","vulgaris","Tachigali vulgaris","L.G.Silva & H.C.Lima",NA,NA,NA,NA,"D. R. Romão - UB","134","Brasil","GO","NOVA ROMA","Área de ampliação do Parque Nacional da Chapada dos Veadeiros.","-46.991388","-13.952222","-46.991388","-13.952222",NA,"Floresta de encosta presente no corredor Chapada dos Veadeiros e Vão do Paranã, mata decídua. Doação Herbário UB.","CEN00113917","2017","10","23",NA,"Exsicatas",NA,NA,NA,NA,NA,"CEN00113917","618","618",NA,NA,NA,NA,"1"
"847","2020-09-02 16:26:38-03","Cenargen","CEN","114339","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Tachigali","vulgaris","Tachigali vulgaris","L.F. Gomes da Silva & H.C. Lima",NA,NA,NA,NA,"Eniel David Cruz","1285","Brasil","PA","ACARA","Alça Viária.","-48.352777","-1.6238888","-48.352777","-1.6238888",NA,"DAP=85 cm; AC=3,8 m; AT=20 m. Doação do Herbário IAN - Amazônia Oriental -Belém - Pará - Brasil. Registro: 198806.","CEN00114339","2018","08","16",NA,"Exsicatas",NA,NA,NA,NA,NA,"CEN00114339",NA,NA,NA,NA,NA,NA,"1"
"848","2020-09-02 16:26:38-03","Cenargen","CEN","13392","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Tachigali","vulgaris","Tachigali vulgaris","L.G.Silva & H.C.Lima","I. Huamantupa","2016","11",NA,"Roberta Cunha de Mendonça","1516","Brasil","BA","SAO DESIDERIO","Cerrado entre as cidades de Sítio Grande e Estiva.","-45.204444","-12.480555","-45.204444","-12.480555",NA,"Folhas cartáceas; Inflorescência com botões florais de cor verde. Doação do Projeto Biogeografia do Bioma Cerrado. Convênio SEPLAN / FUB / IBGE / EMBRAPA / FZDF.","CEN00013392","1989","10","14",NA,"Exsicatas",NA,NA,NA,NA,NA,"CEN00013392","510","510",NA,NA,NA,NA,"1"
"849","2020-09-02 16:26:38-03","Cenargen","CEN","15468","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Tachigali","vulgaris","Tachigali vulgaris","L.G.Silva & H.C.Lima","H. C. Lima","2008","07",NA,"Bruno Machado Teles Walter","706","Brasil","GO","MINACU","Região do antigo viveiro de Furnas, na UHE Serra da Mesa, 3 km da entrada norte do canteiro, estrada nova Minaçu/Serra da Mesa (canteiro de obras).",NA,NA,"-4828333.0","-1380000.0",NA,"Cálice branco, antera amarela, pedicelo branco, pétala branca. Flores aromáticas. Área de influência direta.","CEN00015468","1991","11","18",NA,"Exsicatas",NA,NA,NA,NA,NA,"CEN00015468","500","500",NA,NA,NA,NA,"5"
"850","2020-09-02 16:26:38-03","Cenargen","CEN","16866","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Tachigali","vulgaris","Tachigali vulgaris","L.G.Silva & H.C.Lima","I. Huamantupa","2016","11",NA,"Roberto Fontes Vieira","1103","Brasil","BA","CORRENTINA","A 3,2 km do centro da cidade.","-44.633333",NA,"-44.633333","-1336667.0",NA,"Botões florais verdes; estames amarelos; corola verde-claro.","CEN00016866","1991","11","17",NA,"Exsicatas",NA,NA,NA,NA,NA,"CEN00016866","650","650",NA,NA,NA,NA,"4"
"851","2020-09-02 16:26:38-03","Cenargen","CEN","25243","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Tachigali","vulgaris","Tachigali vulgaris","L.G.Silva & H.C.Lima","A. A. Santos","2014","10",NA,"Taciana Barbosa Cavalcanti","1786","Brasil","GO","CAMPINACU","Estrada Niquelândia - Campinaçú.",NA,NA,NA,NA,NA,NA,"CEN00025243","1995","10","06",NA,"Exsicatas",NA,NA,NA,NA,NA,"CEN00025243",NA,NA,NA,NA,NA,NA,"2"
"852","2020-09-02 16:26:38-03","Cenargen","CEN","45628","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Tachigali","vulgaris","Tachigali vulgaris","L.G.Silva & H.C.Lima","I. Huamantupa","2016","11",NA,"L. C. L. Lima","20","Brasil","BA","BARREIRAS","Cachoeira Acaba-Vida, cerca de 91 km da sede.","-45.600833","-11.894722","-45.600833","-11.894722",NA,"Árvore com casca escura. Folíolos cartáceos, levemente discolores. Frutos jovens, verdes, pubescentes. Doação ALCB Nº 46148.","CEN00045628","2000","02","04",NA,"Exsicatas",NA,NA,NA,NA,NA,"CEN00045628","710","710",NA,NA,NA,NA,"1"
"853","2020-09-02 16:26:38-03","Cenargen","CEN","67212","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Tachigali","vulgaris","Tachigali vulgaris","L.G.Silva & H.C.Lima","A. A. Santos","2014","10",NA,"Glocimar Pereira-Silva","10204","Brasil","MA","ESTREITO","Futuro canteiro de obras da AHE Estreito. Fazenda do Sr. Sebastião Leite. Parcela 1.","-47.438611","-6.59","-47.438611","-6.59",NA,"Botões florais bege.","CEN00067212","2005","10","19",NA,"Exsicatas",NA,NA,NA,NA,NA,"CEN00067212","180","180",NA,NA,NA,NA,"4"
"854","2020-09-02 16:26:38-03","Cenargen","CEN","67245","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Tachigali","vulgaris","Tachigali vulgaris","L.G.Silva & H.C.Lima","A. A. Santos","2014","10",NA,"Glocimar Pereira-Silva","10242","Brasil","MA","ESTREITO","Fazenda do Sr. Francisco do leite. Canteiro da obra AHE Estreito.","-47.440277","-6.5886111","-47.440277","-6.5886111",NA,NA,"CEN00067245","2005","10","20",NA,"Exsicatas",NA,NA,NA,NA,NA,"CEN00067245","200","200",NA,NA,NA,NA,"4"
"855","2020-09-02 16:26:38-03","Cenargen","CEN","69151","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Tachigali","vulgaris","Tachigali vulgaris","L.G.Silva & H.C.Lima","A. A. Santos","2014","10",NA,"Roberto Fontes Vieira","2047","Brasil","BA","CORRENTINA",NA,"-44.633333","-13.333333","-44.633333","-13.333333",NA,"Botão floral verde, cálice creme, antera amarela, pétalas creme.","CEN00069151","1994","10","30",NA,"Exsicatas",NA,NA,NA,NA,NA,"CEN00069151","640","640",NA,NA,NA,NA,"4"
"856","2020-09-02 16:26:38-03","Cenargen","CEN","91224","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Tachigali","vulgaris","Tachigali vulgaris","L.G.Silva & H.C.Lima","I. Huamantupa","2016","11",NA,"Glocimar Pereira-Silva","13051","Brasil","MA","ESTREITO","Margem esquerda do ribeirão Santana.","-47.457777","-6.63","-47.457777","-6.63",NA,"Área de influência direta (lago).","CEN00091224","2008","04","18",NA,"Exsicatas",NA,NA,NA,NA,NA,"CEN00091224","140","140",NA,NA,NA,NA,"4"
"857","2020-09-02 16:26:38-03","Cenargen","CEN","91696","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Tachigali","vulgaris","Tachigali vulgaris","L.G.Silva & H.C.Lima","D. M. Neves - UFMG","2014","05",NA,"Danilo M. Neves","1870","Brasil","TO","LAGOA DA CONFUSAO","Ca. de 1,5 km a sudoeste de Lagoa da Confusão, entrando em canal de irrigação para plantação de arroz.","-49.619722","-10.824166","-49.619722","-10.824166",NA,"Mata inundada. Folíolos coriáceos, tricomas ferrugíneos na face abaxial. Inflorescência com botões e flores. Cálice esverdeado e corola com pétalas alvas. Estames amarelo. DNA. Doação Jardim Botânico do Rio de Janeiro - RB 608293. Proj. Niche evolution of South America trees and its consequences.","CEN00091696","2014","05","30",NA,"Exsicatas",NA,NA,NA,NA,NA,"CEN00091696","188","188",NA,NA,NA,NA,"1"
"858","2020-09-02 16:26:38-03","Cenargen","CEN","99362","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Tachigali","vulgaris","Tachigali vulgaris","L.G.Silva & H.C.Lima","B. M. T. Walter","2017","08",NA,"Glocimar Pereira-Silva","13637","Brasil","TO","ITACAJA","Estrada Itacajá - Itapiratins, km 16.","-47.908055","-8.4419444","-47.908055","-8.4419444",NA,"Área de influência indireta.","CEN00099362","2008","08","28",NA,"Exsicatas",NA,NA,NA,NA,NA,"CEN00099362","280","280",NA,NA,NA,NA,"4"
"859","2020-09-02 16:26:38-03","Cenargen","CEN","99516","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Tachigali","vulgaris","Tachigali vulgaris","L.G.Silva & H.C.Lima","B. M. T. Walter","2017","08",NA,"Glocimar Pereira-Silva","13906","Brasil","MA","ESTREITO","Margem esquerda do rio Tocantins (desmatamento de área).","-47.485833","-6.7333333","-47.485833","-6.7333333",NA,"Área de influência direta (lago).","CEN00099516","2008","12","09",NA,"Exsicatas",NA,NA,NA,NA,NA,"CEN00099516","140","140",NA,NA,NA,NA,"4"
"860","2020-09-02 16:26:38-03","Cenargen","CEN","99830","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Tachigali","vulgaris","Tachigali vulgaris","L.G.Silva & H.C.Lima","B. M. T. Walter","2017","07",NA,"Glocimar Pereira-Silva","14606","Brasil","TO","ITAPIRATINS","Estrada Tupiratins barra do rio Manoel Alves, km 07.","-48.085277","-8.3652777","-48.085277","-8.3652777",NA,"Germoplasma coletado de 7 indivíduos. Área de influência indireta.","CEN00099830","2009","09","17",NA,"Exsicatas",NA,NA,NA,NA,NA,"CEN00099830","290","290",NA,NA,NA,NA,"4"
"861","2020-09-02 16:26:38-03","Cenargen","CEN","18296","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Tachigali","vulgaris","Tachigali vulgaris","L.G.Silva & H.C.Lima","A. A. Santos","2014","10",NA,"Bruno Machado Teles Walter","2068","Brasil","BA","CORRENTINA","Fazenda Jatobá. Sudoeste do município, próximo à divisa GO / BA, distante aproximadamente 40 km de Posse / GO.","-44.6366996765137","-13.3432998657227",NA,NA,NA,"Doação da Flora do Brasil - Estado da Bahia.","CEN00018296","1993","10","22",NA,"Exsicatas",NA,NA,NA,NA,NA,"CEN00018296","1000","1000","182507","auto",NA,NA,"1"
"862","2020-09-02 16:26:38-03","Cenargen","CEN","49687","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Tachigali","vulgaris","Tachigali vulgaris","L.G.Silva & H.C.Lima","A. A. Santos","2014","10",NA,"João Marcelo de Rezende","868","Brasil","GO","ALEXANIA","Estrada de terra que liga a BR - 060 à Corumbá de Goiás, próximo à ponte que divide Alexânia de Abadiânia.","-48.5071983337402","-16.0821990966797","-4862889.0","-1613611.0",NA,"Área de influência indireta do AHE Corumbá IV. Margem esquerda do Rio Corumbá e direita do Rio do Ouro. Frutos maduros paleáceos. Germoplasma coletado de 2 indivíduos.","CEN00049687","2003","08","04",NA,"Exsicatas",NA,NA,NA,NA,NA,"CEN00049687","941","941","32626","auto",NA,NA,"3"
"863","2020-09-02 16:26:38-03","Cenargen","CEN","78438","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Tachigali","vulgaris","Tachigali vulgaris","L.G.Silva & H.C.Lima","A. A. Santos","2014","10",NA,"Daniela Inácio Junqueira - UEG","555","Brasil","GO","CALDAS NOVAS","Parque Estadual Serra de Caldas Novas.","-48.625","-17.74169921875",NA,NA,NA,"Doação Herbário UB - Brasil - Goiás.","CEN00078438","2009","08","14",NA,"Exsicatas",NA,NA,NA,NA,NA,"CEN00078438",NA,NA,"36612","auto",NA,NA,"1"
"864","2020-09-02 16:26:38-03","Cenargen","CEN","42674","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Tachigali","vulgaris","Tachigali vulgaris","L.G.Silva & H.C.Lima","A. A. Santos","2014","10",NA,"Aécio Amaral-Santos","160","Brasil","GO","COLINAS DO SUL","Estrada de acesso à UHE Serra da Mesa, sentido Colinas do Sul - Serra da Mesa.","-48.0783004760742","-14.1513996124268","-4812111.0","-1391028.0",NA,"Área de influência da UHE Serra da Mesa.","CEN00042674","1998","08","14",NA,"Exsicatas",NA,NA,NA,NA,NA,"CEN00042674",NA,NA,"58154","auto",NA,NA,"2"
"865","2020-09-02 16:26:38-03","Cenargen","CEN","16839","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Tachigali","vulgaris","Tachigali vulgaris","L.G.Silva & H.C.Lima","H. C. Lima","2012","08",NA,"Roberto Fontes Vieira","993","Brasil","MG","MORADA NOVA DE MINAS","Cerrado recorde acima do cerra virgem da Faz Boa Vista a 18,2 km da cidade","-45.3567008972168","-18.6044006347656","-4536667.0","-1858333.0",NA,NA,"CEN00016839","1991","11","12",NA,"Exsicatas",NA,NA,NA,NA,NA,"CEN00016839","620","620","44039","auto",NA,NA,"5"
"866","2020-09-02 16:26:38-03","Cenargen","CEN","12219","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Tachigali","vulgaris","Tachigali vulgaris","L.G.Silva & H.C.Lima","I. Huamantupa","2016","11",NA,"Alberto C. Sarmento","638","Brasil","BA","FORMOSA DO RIO PRETO","Entre Formosa do Rio Preto e a Fazenda Campo Limpo.","-45.333333","-11.083333","-45.333333","-11.083333",NA,"Doação do Herbário HRB (6172) - RADAMBRASIL.","CEN00012219","1980","11","15",NA,"Exsicatas",NA,NA,NA,NA,NA,"CEN00012219",NA,NA,NA,NA,NA,NA,"1"
"867","2020-09-02 16:26:38-03","Cenargen","CEN","30245","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Tachigali","vulgaris","Tachigali vulgaris","L.G.Silva & H.C.Lima","A. A. Santos","2014","10",NA,"Glocimar Pereira-Silva","3563","Brasil","GO","CALDAS NOVAS","Alternativa 9; margem direita do Rio Corumbá; margem esquerda do córrego.","-48.625","-17.74169921875","-4851667.0","-1783333.0",NA,NA,"CEN00030245","1996","03","20",NA,"Exsicatas",NA,NA,NA,NA,NA,"CEN00030245","560","560","36612","auto",NA,NA,"5"
"868","2020-09-02 16:26:38-03","Cenargen","CEN","63305","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Tachigali","vulgaris","Tachigali vulgaris","L.G.Silva & H.C.Lima","A. A. Santos","2014","10",NA,"Sebastião Pinheiro Cordovil da Silva","773","Brasil","GO","NIQUELANDIA","Estrada de acesso à fazenda / horto Aranha, 3 km após o balneário Bucaina.","-48.4597015380859","-14.4738998413086",NA,NA,NA,NA,"CEN00063305","1999","11","08",NA,"Exsicatas",NA,NA,NA,NA,NA,"CEN00063305",NA,NA,"74171","auto",NA,NA,"3"
"869","2020-09-02 16:26:38-03","Cenargen","CEN","93080","PreservedSpecimen","Plantae","Fabaceae Caesalp.","Tachigali","vulgaris","Tachigali vulgaris","L.G.Silva & H.C.Lima","I. Huamantupa","2016","11",NA,"Luiz Aquino Silva Santos","1728","Brasil","RO","PIMENTA BUENO","Inventário Florestal Nacional - Rondônia (IFN - RO). Conglomerado RO-476. Subunidade 4. Subparcela 10, Arbusto nº 3/F6.","-61.1935997009277","-11.6724996566772",NA,NA,NA,"Exsudato aquaso, incolor, pouco abundante, pegajoso e com odor. Base reta. Fruto maduro, 5cm de dimensão, forma ovalada, cor externa e interna verde, consistência seca. Casca externa vermelha e interna creme, espessura grossa, tipo áspera, sem desprendimento e odor de madeira forte no corte. Doação Herbário Rondoniense - RON nº 10280.","CEN00093080","2015","07","17",NA,"Exsicatas",NA,NA,NA,NA,NA,"CEN00093080",NA,NA,"114476","auto",NA,NA,"1"
"870","2019-11-13 11:23:07-03","USP","SPF","217172","PreservedSpecimen","Plantae","Leguminosae","Sclerolobium","paniculatum","Sclerolobium paniculatum subvelutinum","Benth.","Pereira, BAS","1987","09",NA,"Rizzo, JA","9214","Brasil","Tocantins",NA,"Serra Natividade, a uns 20 Km de Natividade.",NA,NA,NA,NA,NA,NA,"SPF00217172","1973","09","07",NA,NA,NA,NA,NA,"subvelutinum",NA,NA,NA,NA,NA,NA,NA,NA,NA
"871","2019-11-13 11:23:07-03","USP","SPF","87932","PreservedSpecimen","Plantae","Leguminosae","Sclerolobium","paniculatum","Sclerolobium paniculatum subvelutinum","Benth.","Anônimo",NA,NA,NA,"Ganev, W","874","Brasil","Bahia","Abaíra",NA,"-41.733333","-13.283333","-41.733333","-13.283333",NA,NA,"SPF00087932","1992","08","15",NA,NA,NA,NA,NA,"subvelutinum",NA,NA,"1120","1120",NA,NA,NA,NA,NA
"872","2019-11-13 11:23:21-03","USP","SPF","45193","PreservedSpecimen","Plantae","Leguminosae","Tachigali","vulgaris","Tachigali vulgaris","L.F.Gomes da Silva & H.C.Lima","Lima, HC","2007","09",NA,"Cid Ferreira, CA","6471","Brasil","Mato Grosso","São Félix do Araguaia",NA,"-51.866667","-11.2","-51.866667","-11.2",NA,NA,"SPF00045193","1985","10","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"873","2019-11-13 11:23:21-03","USP","SPF","155137","PreservedSpecimen","Plantae","Leguminosae","Tachigali","vulgaris","Tachigali vulgaris","L.F.Gomes da Silva & H.C.Lima","Lima, HC","2007","09",NA,"Lima, LCL","20","Brasil","Bahia","Barreiras",NA,"-45.600833","-11.894722","-45.600833","-11.894722",NA,NA,"SPF00155137","2000","02","04",NA,NA,NA,NA,NA,NA,NA,NA,"710","710",NA,NA,NA,NA,NA
"874","2019-11-13 11:23:21-03","USP","SPF","157322","PreservedSpecimen","Plantae","Leguminosae","Tachigali","vulgaris","Tachigali vulgaris","L.F.Gomes da Silva & H.C.Lima","Lima, HC","2007","09",NA,"Farinaccio, MA","466","Brasil","Mato Grosso",NA,"Pindaiba: BR 158, entre Vale dos Sonhos e Pindaiba.","-52.172","-15.308111","-52.172","-15.308111",NA,NA,"SPF00157322","2001","12","19",NA,NA,NA,NA,NA,NA,NA,NA,"409","409",NA,NA,NA,NA,NA
