"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","preparationType","occurrenceRemarks","barcode","imagecode","geoFlag","identifiedBy","locality","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","typeStatus","relatedCatalogItem","eventTime","infraspecificEpithet","fieldNumber","individualCount"
"309","2020-02-17 11:30:06-03","UEG","HUEG","4019","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Faria Júnior, J.E.Q.","117","2006","12","06","Southern America","Brasil","Goiás","Pirenópolis","-48.9592018127441","-15.852499961853","40887",NA,"Árvore de ca. de 4m, frutos imaturos verdes com os 5 lobos calicínios persistentes.; Cerradão na descida da Serra, próximo à saída do Parque indo para Pirenópolis.","HUEG004019",NA,"auto","Pokosa","Parque Estadual serra dos Pireneus.",NA,NA,"2014","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2020-02-17 11:30:06-03","UEG","HUEG","4011","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Faria Júnior, J.E.Q.","116","2006","12","06","Southern America","Brasil","Goiás","Pirenópolis","-48.9592018127441","-15.852499961853","40887",NA,"Árvore de ca. de 3,5m, frutos imaturos verde-vináceos e maduros negros com os 5 lobos calicínios persistentes, flores com pétalas brancas e uma bráctea verde e grande.; Cerradão na descida da Serra, próximo à saída do Parque indo para","HUEG004011",NA,"auto","Pokosa","Parque Estadual serra dos Pireneus.",NA,NA,"2014","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2020-02-17 11:30:06-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Onishi, E.; Faria, J.E.Q.","995","2010","11","14","Southern America","Brasil","Minas Gerais","Marliéria","-42.627778","-19.628333",NA,NA,"Árvore ca. 4 m de altura, frutos imaturos avermelhados e maduros negros, embrião mircióide verde; Floresta ombrófila, solo argiloso, relevo acidentado",NA,NA,NA,"Faria, J.E.Q.; Ravenna, P.F.","Margem da estrada de Timóteo para Dionísio",NA,NA,"2010","11","-42.627778","-19.628333",NA,NA,NA,NA,NA,NA,NA,NA
"312","2020-02-17 11:30:06-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Heringer, E.P.; Faria, J.E.Q.","998","2010","11","14","Southern America","Brasil","Minas Gerais","Marliéria","-42.643333","-19.766667",NA,NA,"Árvore ca. 3 m de altura, frutos imaturos vermelhos e maduros negros; Floresta ombrófila",NA,NA,NA,"Saddi, N.; Moldenke, H.N.","Margem da estrada de Timóteo para Dionísio, próximo à entrada para o Parque Estadual do Rio Doce",NA,NA,"1984","11","-42.643333","-19.766667",NA,NA,NA,NA,NA,NA,NA,NA
"313","2020-02-17 11:30:06-03","UEG","HUEG","11794","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Faria, J.E.Q.","998","2010","11","14","Southern America","Brasil","Minas Gerais","Marliéria","-42.543333","-19.766667",NA,NA,"Árvore ca. 3 m de altura, frutos imaturos vermelhos e maduros negros.; Parque Estadual do Rio Doce. Floresta Ombrófila.","HUEG011794",NA,NA,"Faria, J.E.Q.",NA,"291","291","2010","11","-42.543333","-19.766667",NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-02-17 11:30:06-03","UEG","HUEG","4977","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Ramalho, C.L.; Ricarte, C.C.","s.n.","2005","11","08","Southern America","Brasil","Goiás","Serra dos Pireneus",NA,NA,NA,NA,NA,"HUEG004977",NA,NA,"Proença, C.E.B.; Pokosa","Serra dos Pireneus.",NA,NA,"2014","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2020-02-17 11:30:06-03","UEG","HUEG","3987","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Faria Júnior, J.E.Q.","104","2006","12","06","Southern America","Brasil","Goiás","Pirenópolis","-48.9592018127441","-15.852499961853","40887",NA,"Árvore de ca. de 5m, frutos imaturos verdes com os 5 lobos calicínios persistentes, flor com 5 pétalas brancas, hipâncio não prolongado acima do nível de inserção do estilete.; Borda da mata na estrada, vindo de Cocalzinho, próximo ao","HUEG003987",NA,"auto","Pokosa","Parque Estadual serra dos Pireneus.",NA,NA,"2014","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-11-19 14:06:26-03","Unimontes","MCMG","5924","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.(R.)","Oliveira,O.S .; Tolentino, G.S.",NA,"2017","03","21",NA,"Brasil","Minas Gerais","Mariana","-43.4160995483398","-20.377799987793","33524",NA,"Mata Atlântica",NA,NA,"auto",NA,"Antônio Pereira",NA,NA,NA,NA,"43°25#?#50,0#?##?# W","20° 16#?#34,0#?##?#",NA,NA,NA,NA,NA,NA,NA,NA
"317","2019-02-27 14:03:06-03","UFSJ","HUFSJ","4517","S","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Guimarães, EC","230","2008","08","31",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"HUFSJ004517",NA,NA,"Sobral, M","PESB. Início da trilha Vale Perdido.",NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2019-12-20 18:46:45-03","UFSJ","HUFSJ","6312","S","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Guimarães, EC","127","2008","06","21",NA,"Brasil","Minas Gerais",NA,"-42.412975","-20.621306",NA,NA,"Arvoreta de 5m, folhas opostas, caule e folhas na face abaxial pelúcidos. Inflorescência axial, flores brancas, polistêmicas.","HUFSJ006312",NA,NA,"Sobral, M","PESB, trilha da Laje do Ouro. Ambiente margem da segunda cachoeira.","137","137","2014",NA,"-42.412975","-20.621306",NA,NA,NA,NA,NA,NA,NA,NA
"319","2019-02-27 14:03:06-03","UFSJ","HUFSJ","6314","S","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Alvim, THG; et al.","56","2007","08","13",NA,"Brasil","Minas Gerais",NA,"-42.383806","-20.595222",NA,NA,"Arbusto, 2m. Folhas opostas, face abaxial do limbo e caule jovem com tricoma, estípulas. Inflorescência com flores polistêmicas com 4 ou 5 pétalas brancas, com sépalas vermelhas.","HUFSJ006314",NA,NA,"Sobral, M","PESB, Pico do Ararica. Borda de Escrube.","154","154","2013",NA,"-42.383806","-20.595222",NA,NA,NA,NA,NA,NA,NA,NA
"320","2019-02-27 14:03:06-03","UFSJ","HUFSJ","6622","S","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Faria, JEQ; Lima, MEL","3029","2012","11","21",NA,"Brasil","São Paulo",NA,"-46.288611","-23.7675",NA,NA,"Árvore ca. 8 m de altura, caule rugoso, botões florais verdes. (Coletado material em sílica gel)","HUFSJ006622",NA,NA,NA,"Paranapiacaba, estrada do Taquaruçu, entrada da trilha da Água Fria, Parque Natural Municipal Nascentes de Paranapiacaba",NA,NA,NA,NA,"-46.288611","-23.7675",NA,NA,NA,NA,NA,NA,NA,NA
"321","2020-11-12 17:02:00-03","UEL","FUEL","22754","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Vidal, WN","625","1985","02","12",NA,"Brasil","Minas Gerais","Estouro",NA,NA,NA,NA,NA,"FUEL012082",NA,NA,"Barroso, GM","Morro do Brigadeiro",NA,NA,"1987","12",NA,NA,"18",NA,NA,NA,NA,NA,NA,NA
"322","2019-11-01 15:06:08-03","UnB","UB","112507","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Delprete, PG; et al.","9036","2004","11","06","Southern America","Brasil","Goiás","Pirenópolis","-48.884167","-15.8175",NA,NA,"Folhas firmemente subcoriáceas verde-claras.; Arbusto 4-5m; .",NA,NA,NA,"Rosa, PO","Serra dos Pireneus. Córrego da Barriguda","1080","1080","2014","07","-48.884167","-15.8175",NA,NA,NA,NA,NA,NA,NA,NA
"323","2019-11-01 15:06:08-03","UnB","UB","161981","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Faria, JEQ; Villarroel, D","995","2010","11","14","Southern America","Brasil","Minas Gerais","Marliéria","-42.627778","-19.628333",NA,NA,"Árvore ca. 4 m de altura, frutos imaturos avermelhados e maduros negros, embrião mircióide verde; Floresta ombrófila, solo argiloso, relevo acidentado",NA,NA,NA,NA,"Margem da estrada de Timóteo para Dionísio","314","314",NA,NA,"-42.627778","-19.628333",NA,NA,NA,NA,NA,NA,NA,NA
"324","2019-11-01 15:06:08-03","UnB","UB","161984","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Faria, JEQ; Villarroel, D","998","2010","11","14","Southern America","Brasil","Minas Gerais","Marliéria","-42.643333","-19.766667",NA,NA,"Árvore ca. 3 m de altura, frutos imaturos vermelhos e maduros negros; Floresta ombrófila",NA,NA,NA,NA,"Margem da estrada de Timóteo para Dionísio, próximo à entrada para o Parque Estadual do Rio Doce","291","291",NA,NA,"-42.643333","-19.766667",NA,NA,NA,NA,NA,NA,NA,NA
"325","2019-11-01 15:06:08-03","UnB","UB","168303","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Robin, MJ; Carvalho, JPM","SPSF8391","1984","02","22","Southern America","Brasil","São Paulo","Campos do Jordão","-45.59","-22.74",NA,NA,"Árvore de 5m de altura, flores cor de mel.; Mata Latifoliada",NA,NA,NA,"Faria, JEQ","Parque estadual Campos do Jordão",NA,NA,"2013","03","-45.59","-22.74",NA,NA,NA,NA,NA,NA,NA,NA
"326","2019-11-01 15:06:08-03","UnB","UB","199092","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Faria, JEQ; Lima, MEL","3029","2012","11","21","Southern America","Brasil","São Paulo","Santo André","-46.288611","-23.7675",NA,NA,"Árvore ca. 8 m de altura, caule rugoso, botões florais verdes. (Coletado material em sílica gel); Borda de floresta ombrófila densa",NA,NA,NA,"Faria, JEQ","Paranapiacaba, estrada do Taquaruçu, entrada da trilha da Água Fria, Parque Natural Municipal Nascentes de Paranapiacaba","866","866","2012","11","-46.288611","-23.7675",NA,NA,NA,NA,NA,NA,NA,NA
"327","2019-11-01 15:06:08-03","UnB","UB","215837","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Faria, JEQ; Soares-Silva, LH; Silva Júnior, MC","5168","2015","10","04","Southern America","Brasil","Goiás","Cocalzinho de Goiás","-48.826389","-15.797222",NA,NA,"Arvoreta ca. 3,5 m de altura, botões florais verdes dourados, flores brancas; Mata de galeria",NA,NA,NA,"Faria, JEQ","Margem da estrada que atravessa o a Serra dos Pireneus, indo de Pirenópolis para Cocalzinho de Goiás, dentro do Parque Estadual dos Pireneus, próximo aos Três Picos","1298","1298","2015","10","-48.826389","-15.797222",NA,NA,NA,NA,NA,NA,NA,NA
"328","2019-11-01 15:06:08-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Faria, JEQ","6310","2016","07","17","Southern America","Brasil","São Paulo","Cruzeiro","-45.016111","-22.482222",NA,NA,"Arvoreta ca. 2,5 m de altura, caule rugoso, botões florais verdes, flores brancas; Floresta ombrófila",NA,NA,NA,"Faria, JEQ","Subida da serra da Mantiqueira de Cachoeira Paulista para Itamonte","1006","1006","2016","07","-45.016111","-22.482222",NA,NA,NA,NA,NA,NA,NA,NA
"329","2019-11-01 15:06:08-03","UnB","UB","207768","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Faria, JEQ; Santos, ML","116","2006","12","06","Southern America","Brasil","Goiás","Pirenópolis","-48.9592018127441","-15.852499961853","40887",NA,"Árvore de ca. 3,5m, frutos imaturos verde-vináceos e maduros negros com os 5 lobos calicínios persistentes, flores com pétalas brancas e uma bráctea verde grande, cerradão na descida da serra, próximo à saída do Parque indo para Pierenópolis; Cerradã",NA,NA,"auto","Rosa, PO","Parque Estadual da Serra dos Pireneus",NA,NA,"2014","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2019-11-01 15:06:08-03","UnB","UB","186188","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Verissimo, P","544","1991","11","12","Southern America","Brasil","Minas Gerais","Barão de Cocais","-43.4872016906738","-19.94580078125","21378",NA,NA,NA,NA,"auto","Faria, JEQ","Entrada da Cidade - Trevo.",NA,NA,"2013","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2019-11-01 15:06:08-03","UnB","UB","207769","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Faria, JEQ; Santos, ML","117","2006","12","06","Southern America","Brasil","Goiás","Pirenópolis","-48.9592018127441","-15.852499961853","40887",NA,"Árvore de ca. 4m, frutos imaturos verdes com os lobos calicínos persistentes, cerradão na descida da serra, próximo à saída do Parque indo para Pirenópolis.; Cerradão na descida da serra, próximo à saída do Parque indo para Pirenópolis",NA,NA,"auto","Rosa, PO","Parque Estadual da Serra dos Pireneus",NA,NA,"2014","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2019-11-01 15:06:08-03","UnB","UB","207767","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Faria, JEQ; Santos, ML","104","2006","12","06","Southern America","Brasil","Goiás","Pirenópolis","-48.9592018127441","-15.852499961853","40887",NA,"Árvore de ca. 5m, frutos imaturos verdes com os 5lobos calicínios persistntes, flor com 5 pétalas brancas, hipâncio não prolongado acima do nível de inserção do estilete; Borda da mata na estrada vindo de Cocalzinho próximo dos três picos",NA,NA,"auto","Rosa, PO","Parque Estadual da Serra dos Pireneus",NA,NA,"2014","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2019-11-01 15:06:08-03","UnB","UB","181075","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Belchior, V; Santiago, AL; Menini Neto, L; Abreu, NR; Mota, T","44","2006","07","21","Southern America","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713","36144",NA,"Planta escandente em interior de mata. Tricomas ferrugíneos no caule.",NA,NA,"auto","Sobral, M","Campus da UFJF.",NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2019-11-01 15:06:08-03","UnB","UB","181090","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Viana, FMF","193","2006","09","17","Southern America","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713","36144",NA,"Arbusto 30 cm; 5 pétalas, polistêmone. Planta com tricomas.; Borda da trilha.",NA,NA,"auto","Sobral, M","Parque Nacional da Lajinha.",NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2019-11-01 15:06:08-03","UnB","UB","169820","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Heringer, EP","18557","1982","10","22","Southern America","Brasil","Minas Gerais","Timóteo","-42.644401550293","-19.5825004577637","16391",NA,"Árvore de pequeno porte.; Mata primitiva hoje na mata secundária em regeneração após incêndio total.",NA,NA,"auto","Bezerra, KMG","Parque Estadual do Rio Doce.",NA,NA,"2011","10",NA,NA,"16",NA,NA,NA,NA,NA,NA,NA
"336","2019-11-01 15:06:08-03","UnB","UB","131634","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Vieira, RC","154","1981","10","14","Southern America","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975","58223",NA,"Corola creme.; Arbusto 3,6m.; Cerrado",NA,NA,"auto","Barroso, GM","Rodovia para Goiânia, BR-365. Km 10",NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2019-11-01 15:06:08-03","UnB","UB","131534","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Soares, EA","1715","2001","11","07","Southern America","Brasil","Tocantins","Palmas","-48.3602981567383","-10.2128000259399","62375",NA,"Flores brancas.; Subarbusto 2m.; Mata",NA,NA,"auto","Rosa, PO","Reserva do Lajeado",NA,NA,"2015","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2019-05-06 12:01:02-03","UFU","HUFU","173","S","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","Vieira, R.C.; Egypto, C.","154","1981","10","14",NA,"Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975","58223",NA,"Arbusto, ca. 3,6 m. Inflorescência terminal creme.; Cerrado.","HUFU00017434",NA,"auto","Proença, C.","BR - 365, Estrada para Goiânia.",NA,NA,"1993","03",NA,NA,"21",NA,NA,NA,NA,NA,NA,NA
"339","2021-03-04 15:45:31-03","IF","SPSF","03852","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","eriopus","Myrcia eriopus","DC.","R.A. Guimarães",NA,"1902","07","30","América do Sul","Brasil","MG","Ouro Preto","-43.5080986022949","-20.2875003814697","44599",NA,"COLETA: Arbusto. Flor parda.;",NA,NA,"auto","L.Lima",NA,NA,NA,"2017","10",NA,NA,"17","Magnoliopsida",NA,NA,NA,NA,NA,NA
"340","2017-09-11 17:11:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Myrcia","bullata","Myrcia bullata","O.Berg","Vauthier, AC","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"Original herbarium: Mart.; Oreas; HABITAT: Oreas",NA,"P14P1N0003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2017-09-11 17:11:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus grandifolia","O.Berg","Martius, C","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in silvis primaevis montium Serra do Mar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grandifolia",NA,NA
"342","2017-09-11 17:11:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus grandifolia","O.Berg","Schott, HW","1004",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in silvis primaevis montium Serra do Mar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grandifolia",NA,NA
"343","2017-09-11 17:11:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus parvifolia","O.Berg","Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,NA,NA,NA,NA,"Dryas; HABITAT: Dryas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"parvifolia",NA,NA
"344","2017-09-11 17:11:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus grandifolia","O.Berg","Martius, C","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in silvis primaevis montium Serra do Mar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grandifolia",NA,NA
"345","2017-09-11 17:11:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus grandifolia","O.Berg","Schott, HW","1004",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in silvis primaevis montium Serra do Mar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grandifolia",NA,NA
"346","2017-09-11 17:11:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Myrcia","eriopus","Myrcia eriopus parvifolia","O.Berg","Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,NA,NA,NA,NA,"Dryas; HABITAT: Dryas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"parvifolia",NA,NA
"347","2017-09-11 17:11:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Myrcia","hirsuta","Myrcia hirsuta","O.Berg","Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Santos Dumont","-43.5525","-21.4567","25699",NA,"Dryas; HABITAT: Dryas",NA,NA,"auto",NA,"ad Joao Gomez inter Chapeo d'Uvas et Borda do Campo ante urbem Barbacena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2017-09-11 17:11:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Myrcia","hispida","Myrcia hispida angustifolia","O.Berg","Schott, HW","1005",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"Dryas; HABITAT: Dryas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"angustifolia",NA,NA
"349","2017-09-11 17:11:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Myrcia","hispida","Myrcia hispida latifolia","O.Berg","Schüch (Barão de Capanema), G","476",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"latifolia",NA,NA
"350","2017-09-11 17:11:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Myrcia","hispida","Myrcia hispida pannicularis","O.Berg","Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"Original herbarium: Mart.",NA,NA,NA,NA,"in nemorosis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pannicularis",NA,NA
"351","2017-09-11 17:11:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Myrcia","hispida","Myrcia hispida pannicularis","O.Berg","Beyrich, HC","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"Original herbarium: Mart.",NA,NA,NA,NA,"in nemorosis Monte d'Estrella et ad flumen Paquequer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pannicularis",NA,NA
"352","2017-09-11 17:11:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Myrcia","hispida","Myrcia hispida pannicularis","O.Berg","Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"Original herbarium: Mart.",NA,NA,NA,NA,"in nemorosis Monte d'Estrella et ad flumen Paquequer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pannicularis",NA,NA
"353","2017-09-11 17:11:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Myrcia","hispida","Myrcia hispida pannicularis","O.Berg","Schubert, BG","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"Original herbarium: Mart.",NA,NA,NA,NA,"in nemorosis Monte d'Estrella et ad flumen Paquequer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pannicularis",NA,NA
"354","2017-09-11 17:11:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Myrcia","hispida","Myrcia hispida pannicularis","O.Berg","Pohl, JBE","1003",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Santos Dumont","-43.5525","-21.4567","25699",NA,"Original herbarium: Mart.",NA,NA,"auto",NA,"ad Fazenda Joao Gomez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pannicularis",NA,NA
"355","2017-09-11 17:11:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Myrcia","hispida","Myrcia hispida angustifolia","O.Berg","Schott, HW","1005",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"Dryas; HABITAT: Dryas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"angustifolia",NA,NA
"356","2017-09-11 17:11:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Myrcia","hispida","Myrcia hispida latifolia","O.Berg","Schüch (Barão de Capanema), G","476",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"latifolia",NA,NA
"357","2017-09-11 17:11:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Myrcia","hispida","Myrcia hispida pannicularis","O.Berg","Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"Original herbarium: Mart.",NA,NA,NA,NA,"in nemorosis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pannicularis",NA,NA
"358","2017-09-11 17:11:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Myrcia","hispida","Myrcia hispida pannicularis","O.Berg","Beyrich, HC","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"Original herbarium: Mart.",NA,NA,NA,NA,"in nemorosis Monte d'Estrella et ad flumen Paquequer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pannicularis",NA,NA
