"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"1207","2020-07-23 12:10:05-03","CEPLAC","CEPEC","133763","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis",NA,"J. M. Silva","1990","04","14","Brasil","Paraná","CRUZEIRO DO SUL","Rio Iguaçú. Foz do Rio Chopim.","-52.1605987548828","-22.9619007110596",NA,NA,NA,NA,"S. F. Smith",NA,NA,NA,"2924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14271","auto",NA,"30/12/2005",NA,NA,NA
"1208","2020-07-23 12:10:05-03","CEPLAC","CEPEC","147832","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis",NA,"H.C. de Lima",NA,NA,NA,"Brasil","Rio de Janeiro","silva jardim",NA,"-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,NA,NA,NA,NA,"4447",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA
"1209","2020-07-23 12:10:05-03","CEPLAC","CEPEC","57097","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis",NA,"A. M. Amorim","1993","02","21","Brasil","Bahia","JACOBINA","22Km a partir da estrada Jacobina/Itaitu.","-40.5182991027832","-11.1806001663208",NA,NA,NA,NA,"A. J. M. Leeuwenberg",NA,NA,NA,"996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62396","auto",NA,"30/12/1995",NA,NA,NA
"1210","2020-07-23 12:10:05-03","CEPLAC","CEPEC","132604","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis",NA,"O. S. Ribas","2005","05","15","Brasil","Paraná","doutor ulysses","Sítio Vargem Grande. Varzeão.","-49.4197006225586","-24.5680999755859",NA,NA,NA,NA,"O. S. Ribas",NA,NA,NA,"7851",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32237","auto",NA,"30/12/2007",NA,NA,NA
"1211","2019-04-02 09:32:11-03","URICER","HPBR","2481","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis",NA,"PLAUMANN, F.","1943","11","14","Brasil","SC","Nova Teutônia",NA,NA,NA,NA,NA,"HPBR002481",NA,"RIGO, V.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"1212","2020-03-11 11:30:38-03","URICER","HPBR","8284","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","SCARIOT, C.","2002","05","09","Brasil","RS","Benjamim Constant do Sul","RESERVA INDIGENA DO VOTOURO",NA,NA,NA,NA,"HPBR008284",NA,"LONGHI, S. J.","2002","06","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"1213","2020-06-24 11:42:23-03","URICER","HPBR","9017","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","MOHR, P.","2003","04","15","Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,"HPBR009017",NA,"LONGHI, S. J.","2004","05","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,"1",NA,NA
"1214","2019-04-02 09:32:11-03","URICER","HPBR","7407","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","BUTZKE, A. et al","1994","05","06","Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,"HPBR007407",NA,NA,NA,NA,NA,NA,NA,NA,"4m de altura",NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,"1",NA,NA
"1215","2020-03-11 11:30:38-03","URICER","HPBR","8987","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","MOHR, P.","2003","03","13","Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,"HPBR008987",NA,"LONGHI, S. J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,"2",NA,NA
"1216","2019-04-02 09:32:11-03","URICER","HPBR","8004","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","Mart.","BUTZKE, A. e NODARI, M. J.","1995","12","27","Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,"HPBR008004",NA,NA,NA,NA,NA,NA,NA,NA,"4m/7cm, fruto alaranjado, pouco numeroso, isolado em beira de curso d'água",NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,"2",NA,NA
"1217","2019-04-02 09:32:11-03","URICER","HPBR","6655","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart","GUGEL,J.L.","2000","10","01","Brasil","RS","Erechim","Parque municipal Longines Malinowski","-52.2738990783691","-27.6341991424561",NA,NA,"HPBR006655",NA,NA,NA,NA,NA,NA,NA,NA,"Número col.45.",NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,"1",NA,NA
"1218","2019-11-12 17:14:56-03","URICER","HPBR","714","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","SLAVIEIRO, L. B.","2011","12","14","Brasil","RS","Sertão",NA,"-52.2597007751465","-27.979700088501",NA,NA,"HPBR000714",NA,"SLAVIEIRO, L. B.","2011","12","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30142","auto",NA,NA,NA,NA,NA
"1219","2019-04-02 09:32:11-03","URICER","HPBR","11628","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","GADO,D.","1985","05","25","Brasil","RS","Vista Alegre",NA,"-53.4902992248535","-27.3668994903564",NA,NA,"HPBR011628",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15580","auto",NA,NA,"1",NA,NA
"1220","2019-02-27 14:02:15-03","UFSJ","HUFSJ","2948","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","Mart.","Sobral, M","2011","11","06","Brasil","Minas Gerais","Prados","Estrada dos Fundadores, entroncamento com ramal para Vitoriano Veloso","-44.1155","-21.069639","-44.1155","-21.069639","HUFSJ002948",NA,"Sobral, M","2011",NA,NA,"14408",NA,NA,"Arbusto 2 m, em interior de mata; flores creme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1221","2021-04-08 17:12:52-03","UESB","HUESB","8978","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","Mart.","Brandão, G.S.; Silva, G.S.; Silva, G.S.","2013","05","17","Brasil","Bahia","Boa Nova","Parque Nacional de Boa Nova","-40.2075004577637","-14.3625001907349",NA,NA,"HUESB000008978",NA,NA,NA,NA,NA,"442",NA,NA,"Trepadeira.Folhas simples opostas. Par de espinhos armados nos nós. Caule com lenticelas.; Mata Atlântica.",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"31265","auto",NA,NA,NA,NA,NA
"1222","2020-11-04 17:29:36-03","UEM","HUEM","14945","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","J.M.Garcia; R.S.Garcia; V.C.Harthman; Ma.C.Souza; Vianna, LF","2008","05","22","Brasil","Paraná","Porto Rico","córrego Caracu, margem direita, base do Nupélia","-53.258056","-22.765278","-53.258056","-22.765278","HUEM000026706",NA,"Romagnolo, MB; Fernandes, LAF","2016","02",NA,"03",NA,NA,"Solo seco, arenoso; cerca de 50m da margem; pasto abandonado. Arbustiva, cerca de 2m de altura. Frutos alaranjados. Coordenadas aproximadas: Google Earth.; Arbustiva, cerca de 2m de altura. Frutos alaranjados.; Solo seco, arenoso;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1223","2020-11-04 17:29:36-03","UEM","HUEM","15110","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","K.Kawakita; Ma.C.Souza; Vianna, LF; G.S.Rosa","2008","10","02","Brasil","Paraná","Porto Rico","córrego Caracu, margem direita, base do Nupélia","-53.2575","-22.769167","-53.2575","-22.769167","HUEM000026717",NA,"Romagnolo, MB; Fernandes, LAF","2016","02",NA,"869",NA,NA,"Cerca de 50m da margem; solo seco; pasto abandonado, área aberta e ensolarada. Arbusto, cerca de 1,5m de altura. Flores brancacentas, odoríferas. Rara no local. Coordenadas aproximadas: Google Earth.; Arbusto, cerca de 1,5m de alt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1224","2020-11-04 17:29:36-03","UEM","HUEM","16279","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Romagnolo, MB","2009","10","30","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Estrada do Ribeirão Conceição.","-52.898611","-22.591333","-52.898611","-22.591333","HUEM000006549","HUEM000006549","L.M.Garcia","2016","07",NA,"2068","256","256","Planta escadente, frutos imaturos de coloração verde.; Floresta Estacional Semidicidual.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1225","2020-11-04 17:29:36-03","UEM","HUEM","16431","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Macedo, CR","2009","12","04","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Área de reflorestamento, próxima ao Rio Paranapanema.","-52.883333","-22.616667","-52.883333","-22.616667","HUEM000006537","HUEM000006537","M.G. Caxambu","2014","07",NA,"9",NA,NA,"Arbustivo, ca. 1,5m de altura, frutos imaturos de coloração verde.; Floresta Estacional Semidicidual.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1226","2020-11-04 17:29:36-03","UEM","HUEM","16439","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Macedo, CR","2009","12","04","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Área de reflorestamento, próxima ao Rio Paranapanema.","-52.816667","-22.616667","-52.816667","-22.616667","HUEM000006535","HUEM000006535","M.G.Caxambu","2014","07",NA,"17",NA,NA,"Arbustivo, ca. 1m de altura, frutos de coloração verde.; Floresta Estacional Semidicidual.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1227","2020-11-04 17:29:36-03","UEM","HUEM","16467","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Pascotto, CR","2009","10","02","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Estrada da Água Mole.","-52.833333","-22.642375","-52.833333","-22.642375","HUEM000006540","HUEM000006540","M.G.Caxambu","2014","07",NA,"s.n.",NA,NA,"Arbustivo, ca. 1,5m de altura, botões de coloração creme, flores de coloração creme.; Floresta Estacional Semidicidual.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1228","2020-11-04 17:29:36-03","UEM","HUEM","19554","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Santos, SP","2010","11","04","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Estrada Ribeirão Conceição","-52.900333","-22.607389","-52.900333","-22.607389","HUEM000006544","HUEM000006544","M.G.Caxambu","2014","07",NA,"36","325","325","Arbustiva ca. de 1,5 m de altura; botões de col. creme, flores rosadas; Floresta Estacional Semidecidual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1229","2020-11-04 17:29:36-03","UEM","HUEM","20990","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Macedo, CR","2010","12","09","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Ribeirão Conceição.","-52.883333","-22.583333","-52.883333","-22.583333","HUEM000006534","HUEM000006534","M.G.Caxambu","2014","07",NA,"55","260","260","Arbusto, cerca de 1,5 m. Botões de coloração verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1230","2020-11-04 17:29:36-03","UEM","HUEM","22173","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Silva, VL","2012","02","03","Brasil","Paraná","Diamante do Norte","Estação Ecológica de Caiuá, estrada do Fundão","-52.845278","-22.621944","-52.845278","-22.621944","HUEM000006541","HUEM000006541","M.G.Caxambu","2014","07",NA,"13","281","281","Arbórea, cerca de 4 m de altura; botões de coloração verde; frutos imaturos de coloração verde; frutos maturos de coloração amarela.; Floresta Estacional Semidecidual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1231","2019-07-02 15:55:46-03","UEM","HUEM","23085","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","L.M.Garcia","2010","04","09","Brasil","Paraná","Maringá","fazenda do CESUMAR, borda esquerda da mata, próximo a cerca","-51.856406","-23.337097","-51.856406","-23.337097","HUEM000006548","HUEM000006548","L.M.Garcia","2012","07",NA,"274","442","442","arbórea, cerca de 4 m de altura; frutos maturos de coloração laranja.; Floresta Estacional Semidecidual.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1232","2019-07-02 15:55:46-03","UEM","HUEM","23091","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","L.M.Garcia","2010","03","12","Brasil","Paraná","Maringá","fazenda do CESUMAR, borda esquerda da mata, próximo a cerca","-51.856406","-23.337097","-51.856406","-23.337097","HUEM000006547","HUEM000006547","L.M.Garcia","2012","07",NA,"227","442","442","arbórea, cerca de 3 m de altura; frutos maturos de coloração verde-alaranjada.; Floresta Estacional Semidecidual.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1233","2020-11-04 17:29:36-03","UEM","HUEM","25043","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Pascotto, CR","2012","10","15","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, margem esquerda do Ribeirão Diamante, próximo a ponte","-52.854167","-22.631917","-52.854167","-22.631917","HUEM000006543","HUEM000006543","M.G.Caxambu","2014","07",NA,"173",NA,NA,"Botões florais de coloração verde, flores de coloração creme.; Floresta Estacional Semidecidual.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1234","2019-07-03 20:06:31-03","UEM","HUEM","28377","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Ma.C.Souza; col.","2007","09","01","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá","-52.866667","-22.616667","-52.866667","-22.616667","HUEM000006538","HUEM000006538","L.M.Garcia","2016","07",NA,"3111",NA,NA,"Arbusto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1235","2019-07-03 20:06:31-03","UEM","HUEM","29142","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Ma.C.Souza; col.","2007","09","29","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá","-52.866667","-22.616667","-52.866667","-22.616667","HUEM000006536","HUEM000006536","L.M.Garcia","2016","07",NA,"3468",NA,NA,"Arbusto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1236","2020-11-04 17:29:36-03","UEM","HUEM","25672","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","G.F.Pereira","2005","11","04","Brasil","Mato Grosso do Sul","Jateí","Sede do Parque Estadual do Ivinhema","-54.3025016784668","-22.4818992614746",NA,NA,"HUEM000026704",NA,"S.R.Slusarski","2006","01",NA,"129",NA,NA,"Arbusto formando touceira; flores de coloração branca.",NA,NA,NA,NA,NA,NA,NA,"85335","auto",NA,NA,NA,NA,NA
"1237","2020-11-04 17:29:36-03","UEM","HUEM","7498","Extra","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","I.Tanaka","2001","02","01","Brasil","Mato Grosso do Sul","Taquarussu","canal Corutuba, margem direita","-53.3513984680176","-22.4878005981445",NA,NA,"HUEM000026705",NA,"A.Schinini",NA,NA,NA,"197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63482","auto",NA,NA,NA,NA,NA
"1238","2020-11-04 17:29:36-03","UEM","HUEM","11118","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Soares, A; Maschio, W","1998","11","17","Brasil","Paraná","Boa Vista da Aparecida","Floresta Estacional Semidecidual","-53.4081001281738","-25.4356002807617",NA,NA,"HUEM000006545","HUEM000006545","Soares, A","1998","11","17","294","325","325","Arvoreta de 3m de altura; fruto alaranjado; flor branca; coletado a margem direitada área de alagamento da Usina Hidrelétrica de Salto Caxias",NA,NA,NA,NA,NA,NA,NA,"12704","auto",NA,NA,NA,NA,NA
"1239","2020-11-04 17:29:36-03","UEM","HUEM","25466","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Landgraf, GO",NA,NA,NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá.","-52.8596992492676","-22.656400680542",NA,NA,"HUEM000019416","HUEM000019416","Landgraf, GO",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16110","auto",NA,NA,NA,NA,NA
"1240","2020-11-04 17:29:36-03","UEM","HUEM","16332","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Pascotto, CR","2009","09","12","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Estrada da Água Mole.","-52.8596992492676","-22.656400680542",NA,NA,"HUEM000006542","HUEM000006542","M.G.Caxambu","2014","07",NA,"22","272","272","Arbusto, ca. 3m de altura, botões e flores de coloração creme.; Floresta Estacional Semidicidual.",NA,NA,NA,NA,NA,NA,NA,"16110","auto",NA,NA,NA,NA,NA
"1241","2020-11-04 17:29:36-03","UEM","HUEM","11377","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Sakuragui, CM; colaboradores","2004","09","18","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, trilha do rio diamante.","-52.8596992492676","-22.656400680542",NA,NA,"HUEM000006539","HUEM000006539","L.M. Garcia","2016","07",NA,"2004",NA,NA,"Árvore com aproximadamente 12m de altura; flores brancas.",NA,NA,NA,NA,NA,NA,NA,"16110","auto",NA,NA,NA,NA,NA
"1242","2020-11-04 17:29:36-03","UEM","HUEM","32491","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Carneiro, J","2002","05","30","Brasil","Paraná","Jundiaí do Sul",NA,"-50.247501373291","-23.4367008209229",NA,NA,"HUEM000016662","HUEM000016662","Hatschbach, G","2002",NA,NA,"1357",NA,NA,"Frutos alaranjados.",NA,NA,NA,NA,NA,NA,NA,"17300","auto",NA,NA,NA,NA,NA
"1243","2020-11-04 17:29:36-03","UEM","HUEM","32559","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Ferreira, MR; et al.","1990","03","02","Brasil","Paraná","Marilândia do Sul","Fazenda Boa Vista., Entrada próxima ao posto Leão do Norte. Interior da mata.","-51.3078002929688","-23.7446994781494",NA,NA,"HUEM000016563","HUEM000016563","Dias, MC","1998","04","30","s.n.",NA,NA,"Arvoreta, 3,0 - 4,0m de altura. Frutos verdes e alaranjados.",NA,NA,NA,NA,NA,NA,NA,"19941","auto",NA,NA,NA,NA,NA
"1244","2019-07-02 15:55:46-03","UEM","HUEM","22192","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","L.M.Garcia","2009","10","03","Brasil","Paraná","Maringá","fazenda do CESUMAR, próximo a cerca da estrada da mata.","-51.9385986328125","-23.4253005981445",NA,NA,"HUEM000006546","HUEM000006546","L.M. Garcia","2014","07",NA,"133",NA,NA,"arbustiva, 2 m; botões florais de coloração verde.; Floresta Estacional Semidecidual.",NA,NA,NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA
"1245","2019-07-02 15:55:47-03","UEM","HUEM","236","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Gilberto Gumiero","1979","08","30","Brasil","Paraná","Maringá","Fazenda Experimental de Iguatemi, câmpus UEM","-51.9385986328125","-23.4253005981445",NA,NA,"HUEM000006552","HUEM000006552","M.C. Dias","2000",NA,NA,"s.n.",NA,NA,"Planta lenhosa de pequeno porte com ramos escandentes",NA,NA,NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA
"1246","2019-07-02 15:55:46-03","UEM","HUEM","11361","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","M.Guapyassú; H.R.S.Abrão","1993","10","26","Brasil","Paraná","Maringá","Parque do Ingá.","-51.9385986328125","-23.4253005981445",NA,NA,"HUEM000018652",NA,"G.Hatschbach",NA,NA,NA,"566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA
"1247","2020-11-04 17:29:36-03","UEM","HUEM","11144","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Soares, A; Maschio, W","1998","04","15","Brasil","Paraná","Nova Prata do Iguaçu","Floresta Estacional Semidecidual","-53.3466987609863","-25.6324996948242",NA,NA,"HUEM000006550","HUEM000006550","Hatschbach, G","1998","07",NA,"257",NA,NA,"Árvore",NA,NA,NA,NA,NA,NA,NA,"17572","auto",NA,NA,NA,NA,NA
"1248","2020-11-04 17:29:36-03","UEM","HUEM","5294","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Medri, C; Kinupp, VF; Francisco, EM","1997","11","08","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,"HUEM000006551","HUEM000006551",NA,NA,NA,NA,"522",NA,NA,"Escandente; frutos imaturos verdes; planta armada; beira de córrego",NA,NA,NA,NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA
"1249","2020-11-04 17:29:36-03","UEM","HUEM","12041","S","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Cavalcanti, DC","1995","12",NA,"Brasil","São Paulo","Guaratinguetá","Reserva Florestal da Escola de Especialistas de Ae, Mata de planalto","-45.189998626709","-22.8099994659424",NA,NA,"HUEM000006553","HUEM000006553",NA,NA,NA,NA,"312",NA,NA,"Arvoreta ca. 3m; flores amarelas; espinhos nos ramos",NA,NA,NA,NA,NA,NA,NA,"27040","auto",NA,NA,NA,NA,NA
"1250","2021-03-10 11:38:43-03","UNILA","EVB","1003","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Buttura, E.","1979","10","23","Brasil","Paraná","Foz do Iguaçu","Estrada Iate Clube.","-54.591111","-25.558611","54º35'28''W","25º33'31''S","EVB001003","EVB001003","Hatschbach, G.",NA,NA,NA,"206",NA,NA,"Flores axilar e terminal do tipo cacho. Habitat: Capoeira baixa Habito: Arbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1251","2021-03-10 11:38:43-03","UNILA","EVB","594","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Rosina, A.","2012","05","29","Brasil","Santa Catarina","Guatambú","Floresta Nacional de Chapecó. Floresta Nacional de Chapecó","-52.749167","-27.104722","52º44'57''W","27º6'17''S","EVB000594","EVB000594","Bordin, K.","2013","01","23","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1252","2021-03-10 11:38:43-03","UNILA","EVB","3102","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","(Spreng.) Mart.","Ferneda Rocha, L.C.","2018","02","25","Brasil","Paraná","Capanema","Mata ciliar rio Iguaçu.","-53.8088989257812","-25.6718997955322",NA,NA,"EVB003102","EVB003102","Ferneda Rocha, L.C.",NA,NA,NA,"439",NA,NA,"Frutos globosos, amarelos. Habitat: Floresta Estacional semidecidual. Habito: Árvore",NA,NA,NA,NA,NA,NA,NA,"23753","auto",NA,NA,NA,NA,NA
"1253","2021-02-12 15:02:12-03","UFSCar","SPSC","6051","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","Mart.","L.A. Silva","1998","01","12","Brasil","São Paulo","São Carlos","Fazenda Canchim.",NA,NA,"9999","9999",NA,NA,"L.C. Maragon & L.A. Silva",NA,NA,NA,NA,NA,NA,"Planta com frutos do tipo baga globosa de coloração alaranjada.;Mata mesófila semidecídua. <ll>dwc_commonname:</ll> Anzol de lontra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1254","2021-02-12 15:02:12-03","UFSCar","SPSC","6052","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","Mart.","L.A. Silva","1998","01","12","Brasil","São Paulo","São Carlos","Fazenda Canchim.",NA,NA,"9999","9999",NA,NA,"L.C. Maragon & L.A. Silva",NA,NA,NA,NA,NA,NA,"Planta com frutos do tipo baga globosa de coloração alaranjada.;Mata mesófila semidecídua. <ll>dwc_commonname:</ll> Anzol de lontra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1255","2021-02-12 15:02:12-03","UFSCar","SPSC","6050","PreservedSpecimen","Plantae","Loganiaceae","Strychnos","brasiliensis","Strychnos brasiliensis","Mart.","L.A. Silva","1997","08","18","Brasil","São Paulo","São Carlos","Fazenda Canchim.",NA,NA,"9999","9999",NA,NA,"L.C. Maragon",NA,NA,NA,NA,NA,NA,"Planta com aproximadamente 9 metros de altura, e de flores alaranjadas.;Mata mesófila semidecídua.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
