"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","locality","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber"
"622","2021-03-04 15:44:20-03","IF","SPSF","40908","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","F. A. R. D. P. Arzolla","2007","11","30","F. A. R. D. P. Arzolla & G.C.R.de Paula & C.S.Nunes & V.Gregorato","2007","10","04","Brasil","SP","São Paulo","-46.765833","-23.452778",NA,NA,NA,NA,NA,NA,"1302","P.E.Jaraguá","COLETA: Floresta Ombrófila Densa Montana&nf;Arvoreta 4m, botões florais&nf;Nome popular: canela; GEOGRAFIA: Trilha do Pai Zé.;","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"623","2021-03-04 15:44:20-03","IF","SPSF","42883","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","M.L.Brotto","2008","05","08","M.L.Brotto & F.Marinero","2008","05","08","Brasil","PR","Morretes","-48.869444","-25.583333",NA,NA,"850","850",NA,NA,"130","serra da Igreja","COLETA: Floresta Ombrófila Densa Montana.&nf;Árvore 5m; frutos imaturos.;","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"624","2021-03-04 15:44:20-03","IF","SPSF","43217","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","J.B.Baitello","2010","01","20","R.L.Miashike & N.M.Ivanauskas & J.B.Silva & S.D.Machado","2009","12","05","Brasil","SP","Apiaí","-48.562222","-24.412222",NA,NA,"603","603",NA,NA,"29","Parque Estadual Turístico do Alto Ribeira - Núcleo Caboclos","COLETA: Floresta Ombrófila Densa Montana.&nf;Árvore 6m; flores brancas.;","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"625","2021-03-04 15:44:20-03","IF","SPSF","44273","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","J.B.Baitello","2010","07","12","R.L.Miashike & N.M.Ivanauskas & B.M.Beisiegel & Y.E.Tuermorezow & E.T.R.Costa & B.Amaral","2010","06","29","Brasil","SP","Eldorado","-48.364722","-24.290556",NA,NA,"846","846",NA,NA,"108","Parque Estadual de Intervales","COLETA: Floresta Ombrófila Densa&nf;Arvoreta 2,8m altura; frutos imaturos verdes; GEOGRAFIA: Base Barra Grande.&nf;Trilha de Xitué;","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"626","2021-03-04 15:44:20-03","IF","SPSF","51762","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","M.L. Brotto","2016","12","13","M.L. Brotto & E.D. Lozano","2016","12","06","Brasil","PR","Adrianópolis","-48.71","-24.853889",NA,NA,"896","896",NA,NA,"2357","Parque estadual das lauráceas","COLETA: Árvore com 4 m de altura; flores brancas.; GEOGRAFIA: Floresta ombrófila densa montana.;","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"627","2021-03-04 15:44:20-03","IF","SPSF","45958","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","J.B.Baitello","2012","02","28","F.A.R.D.P.Arzolla & C. de Moura & F.E.S.P.Vilela & N.M.Ivanauskas & P.U. da Mota","2012","02","03","Brasil","SP","Capão Bonito","-48.824722","-23.023889",NA,NA,NA,NA,NA,NA,"1526","Parque Estadual Nascentes do Paranapanema","COLETA: Árvore, 8 metros, frutos verdes, cúpula vinho.; GEOGRAFIA: Região do Capinzal, margens do Rio Paranapanema.&nf;Floresta Ombrófila Densa Montana.&nf;Altitude aproximada de 720 m.;","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"628","2021-03-04 15:44:20-03","IF","SPSF","47237","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","J.B.Baitello","2012","04","30","F.A.R.D.P.Arzolla & F.E.S.P.Vilela & C. de Moura & D.Souza","2012","04","05","Brasil","SP","Guapiara","-48.581944","-24.304722",NA,NA,"900","900",NA,NA,"1576",NA,"COLETA: Arvoreta, 4m de altura, com frutos.; GEOGRAFIA: Floresta Ombrófila Densa Montana.;","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"629","2021-03-04 15:44:20-03","IF","SPSF","47436","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","J.B.Baitello","2012","10","29","F.A.R.D.P.Arzolla & N.M.Ivanauskas & A.A. de Oliveira","2012","10","09","Brasil","SP","Iporanga","-48.722778","-24.577222",NA,NA,"485","485",NA,NA,"1609","Trilha do Lageado","COLETA: Árvore com 3m de altura, com botões florais amarelos, com frutos verdes.; GEOGRAFIA: Floresta Ombrófila Densa Montana, madura.;","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"630","2021-03-04 15:44:20-03","IF","SPSF","47447","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","J.B.Baitello","2012","10","31","F.A.R.D.P.Arzolla & N.M.Ivanauskas & A.A.de Oliveira","2012","10","10","Brasil","SP","Iporanga","-48.719722","-24.557778",NA,NA,"708","708",NA,NA,"1620","Trilha do Abismo do Juvenal","COLETA: Árvore com botões florais.; GEOGRAFIA: Floresta Ombrófila Densa Montana. Madura.;","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"631","2021-03-04 15:44:20-03","IF","SPSF","48943","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meins.) Mez","J.B.Baitello","2012","12","30","C.de Moura & F.E.S.P.Vilela & F. A. R. D. P. Arzolla & N.M.Ivanauskas","2012","11","27","Brasil","SP","Apiaí","-48.626111","-24.3925",NA,NA,"900","900",NA,NA,"477","Gleba Banhado Grande","COLETA: Árvore com frutos.; GEOGRAFIA: Floresta Ombrófila Densa Montana.;","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"632","2021-03-04 15:44:20-03","IF","SPSF","48944","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meins.) Mez","J.B.Baitello","2012","12","30","C.de Moura & F.E.S.P.Vilela & F. A. R. D. P. Arzolla & N.M.Ivanauskas","2012","11","29","Brasil","SP","Apiaí","-48.775556","-24.500278",NA,NA,"931","931",NA,NA,"931","Gleba Banhado Grande","COLETA: Árvore de 3m de altura; flores cor creme.; GEOGRAFIA: Floresta Ombrófila Densa Montana.;","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"633","2021-03-04 15:44:20-03","IF","SPSF","48952","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meins.) Mez","J.B.Baitello","2012","12","30","C.de Moura & F.E.S.P.Vilela & F. A. R. D. P. Arzolla & N.M.Ivanauskas","2012","11","27","Brasil","SP","Apiaí","-48.626111","-24.425833",NA,NA,"900","900",NA,NA,"1724","Gleba Banhado Grande","COLETA: Árvore, com botão floral.; GEOGRAFIA: Floresta Ombrófila Densa Montana.;","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"634","2021-03-04 15:44:20-03","IF","SPSF","49941","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meins.) Mez","M.L.Brotto","2014","09","09","M.L.Brotto & J.M.Silva & M.C.H.Mello","2014","08","26","Brasil","PR","Adrianópolis","-48.7125","-24.855",NA,NA,"868","868",NA,NA,"1760","Parque estadual das lauráceas","COLETA: Árvore de 4m; frutos imaturos verdes. Floresta Ombrófila Densa Montana.;","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"635","2021-03-04 15:44:20-03","IF","SPSF","50470","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","J.B.Baitello","2016","05","10","L.D.Thomaz",NA,NA,NA,"Brasil","ES","Santa Lucia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estação Ecológica de Santa Lúcia","COLETA: Árvore de 14m com caule interno amarelo com odor e botões verdes. A3P17NS12;","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"636","2021-03-04 15:44:20-03","IF","SPSF","51801","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","A. Quinet","2016","10","03","T.D. Gaui","2015","10","14","Brasil","RJ","Piraí","-43.83","-22.77",NA,NA,NA,NA,NA,NA,"534","Conglomerado 21-1-1-2.","COLETA: Árvore com 10 m de altura. Base reta. Casca interna amarelada e externa marrom, fina, lisa, lenticelada, com odor agradável quando cortada. Botões amarelos.; GEOGRAFIA: Floresta Ombrófila Densa, vegetação secundária em encosta declivosa.;","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"637","2021-03-04 15:44:20-03","IF","SPSF","52124","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","J.B.Baitello","2016","12","07","I Toffoli et al.","2016","11","03","Brasil","SP","Itaberá","-49.1425","-23.833889",NA,NA,"700","700",NA,NA,"38","Estação Ecológica de Itaberá","COLETA: Estéril&nf;Árvore 6 m, indivíduo 6902 da fito; GEOGRAFIA: Floresta Ombrófila Mista;","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"638","2021-03-04 15:44:20-03","IF","SPSF","53669","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","P.Moraes","2014","06","19","P.L.R. de Moraes & M.C.Vergne","2014","06","19","Brasil","ES","Linhares","-39.954167","-19.074444",NA,NA,"31","31",NA,NA,"3674","Reserva Natural Vale","COLETA: Arvoreta de 3m de altura. Flores brancas.; GEOGRAFIA: Em sub-bosque.;","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"639","2021-03-04 15:44:20-03","IF","SPSF","53704","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","((Meisn.)) Mez","J.B.Baitello","2018","06","10","L.G.Lazzaro & C.G.Santos","2018","06","01","Brasil","SP","Sete Barras","-47.933611","-24.184444",NA,NA,"300","300",NA,NA,"16","P.E.Carlos Botelho","COLETA: Árvore de 6 m de altura. PAP 15,1 cm. Com fruto verde em forma de noz. Indivíduo 20180985;","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"640","2021-03-04 15:44:19-03","IF","SPSF","06193","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra",NA,"J.B.Baitello","1995","08","01","K.Kubitzki","1981","02","21","Brasil","SP","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"81-32","Parque Estadual da Ilha do Cardoso","COLETA: XLS: SPSFAntigo&nf; àrvore 8 m, sub-bosque;","Magnoliophyta","Laurales","América do Sul",NA,"37574","auto","Magnoliopsida",NA,NA,NA,NA
"641","2021-03-04 15:44:19-03","IF","SPSF","13640","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra",NA,"J.B.Baitello","1995","08","01","M.M.R.F.Melo","1982","03","11","Brasil","SP","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"311","Parque Estadual da Ilha do Cardoso","COLETA: XLS: SPSFAntigo&nf;Árvore 4 m, fruto e cúpula verdes;","Magnoliophyta","Laurales","América do Sul",NA,"37574","auto","Magnoliopsida",NA,NA,NA,NA
"642","2021-03-04 15:44:19-03","IF","SPSF","13670","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra",NA,"J.B.Baitello","1995","08","01","M.R.F.Melo & A.Chautems","1986","09","18","Brasil","SP","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"681","Parque Estadual da Ilha do Cardoso","COLETA: XLS: SPSFAntigo&nf;Árvore 5 m, frutos jovens verdes e frutos maduros vináceos&nf;canelinha; GEOGRAFIA: Mata de encosta do morro Sambaquimirim, às margens do rio Sambaquimirim;","Magnoliophyta","Laurales","América do Sul",NA,"37574","auto","Magnoliopsida",NA,NA,NA,NA
"643","2021-03-04 15:44:19-03","IF","SPSF","13757","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra",NA,"J.B.Baitello","1995","08","01","F.Barros","1983","09","13","Brasil","SP","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"914","Parque Estadual da Ilha do Cardoso","COLETA: XLS: SPSFAntigo&nf;Árvore 5 m, frutos imaturos, cúpula avermelhada; GEOGRAFIA: Matas marginais do rio Cachoeira Grande;","Magnoliophyta","Laurales","América do Sul",NA,"37574","auto","Magnoliopsida",NA,NA,NA,NA
"644","2021-03-04 15:44:20-03","IF","SPSF","13852","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","J.B.Baitello","1995","08","01","M.R.F.Melo & J.A.Correa","1989","11","23","Brasil","SP","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"754","Parque Estadual da Ilha do Cardoso","COLETA: XLS: SPSFAntigo&nf;Árvore 5 m, botões e flores alvos; GEOGRAFIA: Mata de Encosta, morro da Captação;","Magnoliophyta","Laurales","América do Sul",NA,"37574","auto","Magnoliopsida",NA,NA,NA,NA
"645","2021-03-04 15:44:20-03","IF","SPSF","13853","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","J.B.Baitello","1995","08","01","M.R.F.Melo & A.Atanasio","1989","11","22","Brasil","SP","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"753","Parque Estadual da Ilha do Cardoso","COLETA: XLS: SPSFAntigo&nf;Árvore 9 m, botões e flores alvas; GEOGRAFIA: Mata de Encosta do morro da captação;","Magnoliophyta","Laurales","América do Sul",NA,"37574","auto","Magnoliopsida",NA,NA,NA,NA
"646","2021-03-04 15:44:19-03","IF","SPSF","13855","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra",NA,"J.B.Baitello","1995","08","01","M.R.F.Melo & A.Atanasio","1988","08","26","Brasil","SP","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"751","Parque Estadual da Ilha do Cardoso","COLETA: XLS: SPSFAntigo&nf;Árvore 7 m, frutos maduros negros, cúpula vermelha; GEOGRAFIA: Mata de Encosta, morro da captação;","Magnoliophyta","Laurales","América do Sul",NA,"37574","auto","Magnoliopsida",NA,NA,NA,NA
"647","2021-03-04 15:44:19-03","IF","SPSF","13856","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra",NA,"J.B.Baitello","1995","08","01","M.R.F.Melo & A.Lobo","1987","08","25","Brasil","SP","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"749","Parque Estadual da Ilha do Cardoso","COLETA: XLS: SPSFAntigo&nf;Árvore 6,5 m,; GEOGRAFIA: Mata de encosta, morro da Captação;","Magnoliophyta","Laurales","América do Sul",NA,"37574","auto","Magnoliopsida",NA,NA,NA,NA
"648","2021-03-04 15:44:19-03","IF","SPSF","13857","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra",NA,"J.B.Baitello","1995","08","01","M.R.F.Melo & A.Lobo","1989","10","26","Brasil","SP","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"752","Parque Estadual da Ilha do Cardoso","COLETA: XLS: SPSFAntigo&nf;Árvore 5 m, botões e flores jovens; GEOGRAFIA: Mata de Encosta, Trilha da Captação;","Magnoliophyta","Laurales","América do Sul",NA,"37574","auto","Magnoliopsida",NA,NA,NA,NA
"649","2021-03-04 15:44:19-03","IF","SPSF","14181","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra",NA,"J.B.Baitello","2016","08","23","F.Barros","1991","04","10","Brasil","SP","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"2289","Parque Estadual da Ilha do Cardoso","COLETA: XLS: SPSFAntigo&nf;Árvore 8 m, frutos imaturos de cor verde;","Magnoliophyta","Laurales","América do Sul",NA,"37574","auto","Magnoliopsida",NA,NA,NA,NA
"650","2021-03-04 15:44:19-03","IF","SPSF","15755","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra",NA,NA,NA,NA,NA,"S.J.G.Silva","1992","08","08","Brasil","SP","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"363","Parque Estadual da Ilha do Cardoso","COLETA: XLS: SPSFAntigo;","Magnoliophyta","Laurales","América do Sul",NA,"37574","auto","Magnoliopsida",NA,NA,NA,NA
"651","2021-03-04 15:44:20-03","IF","SPSF","35956","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra",NA,NA,NA,NA,NA,"A.C.C.Destefani","2005","03","22","Brasil","SP","Eldorado","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,NA,NA,"34","Parque Estadual Jacupiranga, trilha do mirante do angico","COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrofila densa baixo montana&nf;;","Magnoliophyta","Laurales","América do Sul",NA,"38804","auto","Magnoliopsida",NA,NA,NA,NA
"652","2021-03-04 15:44:20-03","IF","SPSF","35801","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra",NA,NA,NA,NA,NA,"N.M.Ivanauskas & F.M de Souza & R.T. Polisel & V. de S.Santos","2005","12","15","Brasil","SP","Embú","-46.8499984741211","-23.6399993896484",NA,NA,"923","923",NA,NA,"6129","Vale do Sol","COLETA: XLS: SPSFNovo; Arvoreta de 3 m. Flores creme. Sub-bosque.; GEOGRAFIA: UTM: X=309526 Y=7384504 ZONA=23K;","Magnoliophyta","Laurales","América do Sul",NA,"6851","auto","Magnoliopsida",NA,NA,NA,NA
"653","2021-03-04 15:44:20-03","IF","SPSF","34921","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra",NA,"J.B.Baitello",NA,NA,NA,"J.B.Baitello","2000","11","28","Brasil","SP","Ilhabela","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,NA,NA,"1694","Parque Estadual da Serra do Mar","COLETA: XLS: SPSFNovo; Arvoreta, frutos citros e cúpula vermelha; GEOGRAFIA: trilha da Água Branca, sub bosque&nf;;","Magnoliophyta","Laurales","América do Sul",NA,"23719","auto","Magnoliopsida",NA,NA,NA,NA
"654","2021-03-04 15:44:19-03","IF","SPSF","18707","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra",NA,"J.B.Baitello","2000","03","21","G.F.Arbocz","1994","08","04","Brasil","SP","Ribeirão Grande","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,NA,NA,"565","fazenda Intervales","COLETA: XLS: SPSFAntigoàrvore 5 m, cúpula vermelha; GEOGRAFIA: mata atlantica&nf;;","Magnoliophyta","Laurales","América do Sul",NA,"25028","auto","Magnoliopsida",NA,NA,NA,NA
"655","2021-03-04 15:44:20-03","IF","SPSF","40950","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","J.B.Baitello","2008","12","02","O.T. Aguiar","2008","11","17","Brasil","SP","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"867","Parque Estadual Carlos Botelho","COLETA: Projeto Biota Fapesp&nf;Árvore 5-8m, frutos.; GEOGRAFIA: Grade 1, Linha 1;","Magnoliophyta","Laurales","América do Sul",NA,"27904","auto","Magnoliopsida",NA,NA,NA,NA
"656","2021-03-04 15:44:20-03","IF","SPSF","35138","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra",NA,"J.B.Baitello","2005","09","20","P.L.R.Moraes","1994","11","28","Brasil","SP","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"1064","P.E.Carlos Botelho","COLETA: XLS: SPSFNovo; Arvoreta 3m altura; GEOGRAFIA: subbosque da mata&nf;;","Magnoliophyta","Laurales","América do Sul",NA,"27904","auto","Magnoliopsida",NA,NA,NA,NA
"657","2021-03-04 15:44:20-03","IF","SPSF","35152","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra",NA,"J.B.Baitello","2005","09","20","P.L.R.Moraes","1994","11","29","Brasil","SP","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"1075","P.E.Carlos Botelho","COLETA: XLS: SPSFNovo; Arvoreta, 3m de altura; GEOGRAFIA: subbosque&nf;;","Magnoliophyta","Laurales","América do Sul",NA,"27904","auto","Magnoliopsida",NA,NA,NA,NA
"658","2021-03-04 15:44:20-03","IF","SPSF","35154","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra",NA,"J.B.Baitello","2005","09","20","P.L.R.Moraes","1990","10","08","Brasil","SP","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"271","P.E.Carlos Botelho","COLETA: XLS: SPSFNovo; Arvoreta, 5m, flores brancas, tronco rugoso, com odor; GEOGRAFIA: Mata atlantica&nf;;","Magnoliophyta","Laurales","América do Sul",NA,"27904","auto","Magnoliopsida",NA,NA,NA,NA
"659","2021-03-04 15:44:20-03","IF","SPSF","50967","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","P.L.R.de Moraes","2016","08","16","P.L.R.Moraes et al.","2014","11","21","Brasil","SP","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"4123","P.E.Carlos Botelho","COLETA: Árvore 7 m, flores brancas;","Magnoliophyta","Laurales","América do Sul",NA,"27904","auto","Magnoliopsida",NA,NA,NA,NA
"660","2021-03-04 15:44:20-03","IF","SPSF","51008","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez",NA,NA,NA,NA,"P.L.R.Moraes et al.","2014","11","20","Brasil","SP","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"4050","P.E.Carlos Botelho","COLETA: Arvoreta 4m, flores brancas.;","Magnoliophyta","Laurales","América do Sul",NA,"27904","auto","Magnoliopsida",NA,NA,NA,NA
"661","2021-03-04 15:44:20-03","IF","SPSF","51012","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez",NA,NA,NA,NA,"P.L.R.Moraes et al.","2014","11","21","Brasil","SP","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"4120","P.E.Carlos Botelho","COLETA: Árvore de 5m de altura; flores brancas.;","Magnoliophyta","Laurales","América do Sul",NA,"27904","auto","Magnoliopsida",NA,NA,NA,NA
"662","2021-03-04 15:44:20-03","IF","SPSF","51126","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez",NA,NA,NA,NA,"P.L.R.Moraes et al.","2014","11","21","Brasil","SP","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"4129","P.E.Carlos Botelho","COLETA: Árvore 5m, flores brancas.;","Magnoliophyta","Laurales","América do Sul",NA,"27904","auto","Magnoliopsida",NA,NA,NA,NA
"663","2021-03-04 15:44:20-03","IF","SPSF","47005","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra","(Meisn.) Mez","J.B.Baitello","2011","10","10","R.J.F.Garcia & R.S.Pando & R.P.S.Peña & B.G.Fries","2007","11","26","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"3225","Fazenda Castanheiras","COLETA: Arvoreta, 4 m alt.; Flores brancas.; GEOGRAFIA: Mata secundária, Trilha das Pedras, UTM X=332365 Y=7365493.;","Magnoliophyta","Laurales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"664","2021-03-04 15:44:20-03","IF","SPSF","34567","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra",NA,"J.B.Baitello","2005","06","30","F.A.R.D.P.Arzolla & G.C.R.de Paula & G.V.Menezes & C.O.Araujo","2004","06","03","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"825","825",NA,NA,"838","Parque Estadual do Jaraguá","COLETA: XLS: SPSFNovo; Arvoreta 3m, frutos imaturos; GEOGRAFIA: floresta ombrofila densa montana&nf;UTM: X=318921 Y=7403782;","Magnoliophyta","Laurales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"665","2021-03-04 15:44:19-03","IF","SPSF","21192","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra",NA,NA,NA,NA,NA,"R.J.F. Garcia","1992","12","08","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"286","Parque Santo Dias","COLETA: XLS: SPSFAntigo;","Magnoliophyta","Laurales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"666","2021-03-04 15:44:19-03","IF","SPSF","14758","PreservedSpecimen","Plantae","Lauraceae","Ocotea","teleiandra","Ocotea teleiandra",NA,"J.B.Baitello","1995","08","01","P.L.R.Moraes","1990","11","03","Brasil","SP","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"700","700",NA,NA,"309","Parque Estadual Carlos Botelho","COLETA: XLS: SPSFAntigo&nf;Árvore 4 m, subbosque; GEOGRAFIA: Mata Atlântica;","Magnoliophyta","Laurales","América do Sul",NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA
