"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","class","monthIdentified","dayIdentified","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"1230","2020-07-29 09:03:57-03","UnB","UB","22265","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Prance, GT; Silva, NT; Pires, JM","1964","10",NA,"Southern America","Brasil",NA,NA,"Tree, 5m. x 5cm diaeter. Fruit green; Cerrado",NA,"59230","Dicotyledoneae",NA,"Mart.","Ribeiro, RTM","Mato Grosso","Vicinity of Garapu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019",NA,"11","07",NA,NA,NA,NA,NA
"1231","2020-07-29 09:03:57-03","UnB","UB","22266","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Macedo, M; Ferreira, AR; Silva, E; Rosa, D","2000","02","09","Southern America","Brasil",NA,NA,"Árvore +- 3m, folhas alternas. Frutos verdes imaturos; Cerrado, solo arenoso",NA,"s.n.Ávore","Dicotyledoneae",NA,"Mart.","Ribeiro, RTM","Mato Grosso","Dom Aquino, Cabeceira verde","-54.9178","-15.8106",NA,"Dom Aquino",NA,NA,NA,NA,"-54.9178","-15.8106","2019",NA,"11","07",NA,NA,NA,NA,NA
"1232","2020-07-29 09:03:57-03","UnB","UB","22267","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Fonseca, ML","2003","10","21","Southern America","Brasil",NA,NA,"Árvore heliófita ca. 4,0m altura e 0,10m de DAP. Casca gretada; frutos imaturos cor verde claro; .Solo: argilo/arenoso, Relevo plano. Cerradão",NA,"4925","Dicotyledoneae",NA,"Mart.","Ribeiro, RTM","Goiás","Vila Propício, Km 04 da GO-230 Goianésia/Vila Propício. Fazenda Caixão de Couro","-49.065056","-15.337361",NA,"Vila Propício",NA,NA,NA,NA,"-49.065056","-15.337361","2019",NA,"11","07",NA,NA,NA,NA,NA
"1233","2020-07-29 09:03:57-03","UnB","UB","22268","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Mendonça, RC; Fonseca, ML; Oliveira, FCA; Cardoso, E","2004","04",NA,"Southern America","Brasil",NA,NA,"Árvore ca. 4,5m altura e 6cm DAP; heliófla; filha cartácea discolor, superficie abaxial verde prateada; fruto seco, imaturo cor verde; Campo sujo sobre morro pedregoso (área com aspecto de antropizada) Relevo inclinado",NA,"5578","Dicotyledoneae",NA,"Mart.","Ribeiro, RTM","Goiás","Colinas do Sul, Estrada de chão entre Colinas do Sul e RPPN Cachoeira das Pedras Bonitas","-48.074972","-14.194944",NA,"Colinas do Sul","544","544",NA,NA,"-48.074972","-14.194944","2019",NA,"11","07",NA,NA,NA,NA,NA
"1234","2020-07-29 09:03:57-03","UnB","UB","22269","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Irwin, HS; Maxwell, H; Wasshusen, DC","1968","01","22","Southern America","Brasil",NA,NA,"Tree ca. 8m x 12cm. Fruit gray-green, pendent; Cerrado",NA,"19027","Dicotyledoneae",NA,"Mart.","Ribeiro, RTM",NA,"75km N. od Corumbá de Goiás on road to Niquelândia, Goiás in valley or Rio Maranhão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019",NA,"11","07",NA,NA,NA,NA,NA
"1235","2020-07-29 09:03:57-03","UnB","UB","22270","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Irwin, HS","1968","03","23","Southern America","Brasil",NA,NA,"Tree ca. 4m x 7cm. Fruit green, pendent; Cerrado, sandstone outcroups",NA,"21695","Dicotyledoneae",NA,"Mart.","Ribeiro, RTM",NA,"Ca. 27km S. of Paraido",NA,NA,NA,NA,"600","600",NA,NA,NA,NA,"2019",NA,"11","07",NA,NA,NA,NA,NA
"1236","2020-07-29 09:03:57-03","UnB","UB","22271","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Irwin, HS","1968","01",NA,"Southern America","Brasil",NA,NA,".",NA,"18916","Dicotyledoneae",NA,"Mart.","Ribeiro, RTM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019",NA,"11","07",NA,NA,NA,NA,NA
"1237","2020-07-29 09:03:57-03","UnB","UB","22272","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Irwin, HS; Onishi, E; Fonsêca, SF; Souza, R; Reis dos Santos, R; Ramos, J","1970","01","23","Southern America","Brasil",NA,NA,"Tree ca. 3m x 10cm. Fruit gray-green; Cerrado and gallery margin",NA,"25193","Dicotyledoneae",NA,"Mart.","Ribeiro, RTM",NA,"Ca. 20km N.E. of Catalão",NA,NA,NA,NA,"875","875",NA,NA,NA,NA,"2019",NA,"11","11",NA,NA,NA,NA,NA
"1238","2020-07-29 09:03:57-03","UnB","UB","22276","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Irwin, HS; Reis dos Santos, R; Souza, R; Fonseca, SF","1969","03","16","Southern America","Brasil",NA,NA,"Tree ca. 5m x 12cm. Fruit gray-green; Cerrado on rocky slopes",NA,"24531","Dicotyledoneae",NA,"Mart.","Ribeiro, RTM","Goiás","Ca. 38km north of Veadeiros",NA,NA,NA,"Chapada dos Veadeiros",NA,NA,NA,NA,NA,NA,"2019",NA,"11","11",NA,NA,NA,NA,NA
"1239","2020-07-29 09:03:57-03","UnB","UB","22277","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Argent, GCG; Ramos, J; Richards, PW; Souza, R","1969","09","25","Southern America","Brasil",NA,NA,"Small tree c. 5m. high. Flowers green; Cerrado",NA,"6523","Dicotyledoneae",NA,"Mart.","Ribeiro, RTM","Mato Grosso",NA,NA,NA,NA,"Xavantina",NA,NA,NA,NA,NA,NA,"2019",NA,"11","08",NA,NA,NA,NA,NA
"1240","2020-07-29 09:03:57-03","UnB","UB","22279","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Ratter, JA","1980","09",NA,"Southern America","Brasil",NA,NA,"Small, slender tree, 3m tall; In cerrado close tothe aintrip",NA,"4408","Dicotyledoneae",NA,"Mart.","Ribeiro, RTM","Goiás",NA,NA,NA,NA,"Macaúba",NA,NA,NA,NA,NA,NA,"2019",NA,"11","08",NA,NA,NA,NA,NA
"1241","2020-07-29 09:03:57-03","UnB","UB","22280","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Ratter, JA","1993","11","13","Southern America","Brasil",NA,NA,".",NA,"7146","Dicotyledoneae",NA,"Mart.","Ribeiro, RTM","Goiás","Caiapônia","-51.816667","-16.95",NA,"Caiapônia",NA,NA,NA,NA,"-51.816667","-16.95","2019",NA,"11","08",NA,NA,NA,NA,NA
"1242","2020-07-29 09:03:57-03","UnB","UB","22281","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Ratter, JA; Fonsêca, SG; Castro, RA","1972",NA,NA,"Southern America","Brasil",NA,NA,"Tree, 6m tall; In cerradão (tall savanna woodland)",NA,"2285","Dicotyledoneae",NA,"Mart.","Ribeiro, RTM","Mato Grosso","Vale of Sonhos (80km N of Barra do Graças on the road to Xavantina)","-52.333333","-15.666667",NA,"Barra do Garças",NA,NA,NA,NA,"-52.333333","-15.666667","2019",NA,"11","07",NA,NA,NA,NA,NA
"1243","2020-07-29 09:03:57-03","UnB","UB","22282","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Ratter, JA","1972","09","20","Southern America","Brasil",NA,NA,"Tree, 8m tall. Trumk 12cm in diameter at breast leight; In low cerrado",NA,"2437","Dicotyledoneae",NA,"Mart.","Ribeiro, RTM","Goiás","Padre Bernardo, Region of Fazenda lagoa Santa. About 140km N of Brasília","-48.583333","-15.5",NA,"Padre Bernardo",NA,NA,NA,NA,"-48.583333","-15.5","2019",NA,"11","07",NA,NA,NA,NA,NA
"1244","2020-07-29 09:03:57-03","UnB","UB","22284","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Ratter, JA","1967","07","29","Southern America","Brasil",NA,NA,".",NA,"222","Dicotyledoneae",NA,"Mart.","Ribeiro, RTM","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019",NA,"11","07",NA,NA,NA,NA,NA
"1245","2020-07-29 09:03:57-03","UnB","UB","22288","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Fonseca, ML","2003","03","20","Southern America","Brasil",NA,NA,"Árvore eliófita ca. 7,0m altura e 0,12m DAP; folhas discolores, cartáceas; frutos imaturos argenteos; Solo: latossolo vermelho, relevo: plano. Vegetação Cerrado",NA,"4413","Dicotyledoneae",NA,"Mart.","Ribeiro, RTM","Goiás","Planaltina, Ca. 2km da cidade para Água Fria-GO","-47.634972","-15.401972",NA,"Planaltina",NA,NA,NA,NA,"-47.634972","-15.401972","2019",NA,"11","11",NA,NA,NA,NA,NA
"1246","2019-11-01 14:56:34-03","UnB","UB","22289","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Fonsêca, SG","1968","10",NA,"Southern America","Brasil",NA,NA,".",NA,"1219","Dicotyledoneae",NA,"Mart.","Stace, CA; Alwan, AA","Mato Grosso","Base camp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1247","2019-11-01 14:56:34-03","UnB","UB","22290","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Fonsêca, SG","1968",NA,NA,"Southern America","Brasil",NA,NA,".",NA,"986","Dicotyledoneae",NA,"Mart.","Stace, CA; Alwan, AA","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1248","2020-07-29 09:03:57-03","UnB","UB","22291","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Mendonça, RC","2003","03","17","Southern America","Brasil",NA,NA,"Árvore heliófila, ca. 5,0m altura e 7cm DAP; folha catácea, discolor, superfície abaxial branco prateado; fruto seco imaturo cor verde; Cerrado em latossolo vermelho, argiloso, relevo plano",NA,"5338","Dicotyledoneae",NA,"Mart.","Ribeiro, RTM","Goiás","Planaltina","-47.66125","-15.362667",NA,"Planaltina","1045","1045",NA,NA,"-47.66125","-15.362667","2019",NA,"11","11",NA,NA,NA,NA,NA
"1249","2019-11-01 14:56:34-03","UnB","UB","22292","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Caires, CS",NA,NA,NA,"Southern America","Brasil",NA,NA,".",NA,"7189","Dicotyledoneae",NA,"Mart.","Incógnito","Mato Grosso do Sul","Aquidauana","-55.8","-20.466667",NA,"Aquidauana",NA,NA,NA,NA,"-55.8","-20.466667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1250","2019-11-01 14:56:34-03","UnB","UB","22293","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Ratter, JA","1993","11","15","Southern America","Brasil",NA,NA,".",NA,"7189","Dicotyledoneae",NA,"Mart.","Ratter, JA","Mato Grosso","Base camp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1251","2019-11-01 14:56:34-03","UnB","UB","22294","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Martinelli, G",NA,NA,NA,"Southern America","Brasil",NA,NA,".",NA,"3886","Dicotyledoneae",NA,"Mart.","Incógnito","Goiás","Alto Paraíso de Goiás","-47.516667","-14.116667",NA,"Alto Paraíso de Goiás",NA,NA,NA,NA,"-47.516667","-14.116667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1252","2020-07-29 09:03:57-03","UnB","UB","22296","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Harley, RM","1968","10","01","Southern America","Brasil",NA,NA,"Small tree with firmgrey bark. leaves pale green. Winged fruit green; Cerrado",NA,"10408","Dicotyledoneae",NA,"Mart.","Ribeiro, RTM","Mato Grosso","R 3, c. 2km S.E. of Base camp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017",NA,"07","26",NA,NA,NA,NA,NA
"1253","2020-07-29 09:03:57-03","UnB","UB","22297","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Ratter, JA; Souza, R","1967","08",NA,"Southern America","Brasil",NA,NA,"Small tree, 6,5m tall. Trumk 9cm diameter at breast height. Blaze yellons-cream writh pale pink margin. Fls pale yellons-green; In tall cerrado",NA,"537","Dicotyledoneae",NA,"Mart.","Ribeiro, RTM","Mato Grosso",NA,NA,NA,NA,"Xavantina",NA,NA,NA,NA,NA,NA,"2017",NA,"07","26",NA,NA,NA,NA,NA
"1254","2020-07-29 09:03:57-03","UnB","UB","22303","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Ratter, JA; Castro, RA; Andrelinho",NA,NA,NA,"Southern America","Brasil",NA,NA,"Tree, 5m tall; Growing in cerrado on the margin of grassy campo",NA,"2148","Dicotyledoneae",NA,"Mart.","Ribeiro, RTM","Mato Grosso","Base camp. C 270km N of Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019",NA,"11","11",NA,NA,NA,NA,NA
"1255","2020-07-29 09:03:57-03","UnB","UB","4320","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Ianhez, M","1994","09","02","Southern America","Brasil",NA,NA,"Árvore 6m. Flor amarela. Fruto ocre. Frutos secos; Pasto",NA,"52","Dicotyledoneae",NA,"Mart.","Ribeiro, RTM","Distrito Federal","APA do Cafuringa, Fazenda Campina Verde, BR 205 - Km 5","-48.15","-15.5",NA,"Brasília",NA,NA,NA,NA,"-48.15","-15.5","2019",NA,"11","08",NA,NA,NA,NA,NA
"1256","2020-07-29 09:03:57-03","UnB","UB","6933","PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Simon, MF; Proença, CEB; Ratter, JA; Fonsêca Filho, J; Bridgewater, S","1996","09","21","Southern America","Brasil",NA,NA,"Arvoreta. Flores creme; anteras amarelas, folhas novas verde-claro; Cerradão a mata. Topologia: Plano",NA,"33a","Dicotyledoneae",NA,"Mart.","Ribeiro, RTM","Mato Grosso do Sul","Fazenda do Luciano Zamboni","-54.45","-19.516667",NA,"São Gabriel do Oeste",NA,NA,NA,NA,"-54.45","-19.516667","2019",NA,"11","11",NA,NA,NA,NA,NA
"1257","2020-11-11 11:05:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Sathler, DFT","2018","03","23","Southern America","Brasil",NA,NA,"Conglomerado MT-2331. Subunidade 1. Subparcela 1. Indivíduo 12. F6; Árvore 8m de altura, DAP 18,5cm. Fuste de base reta. Casca externa marrom, fina, áspera, desprendimento em escamas. Casca interna amarela, sem odor ao corte. Fruto vagem alada 3cm, v",NA,"IFN-2331871.1","Dicotyledoneae",NA,"Mart.","Figueira, M; Schindler, B","Mato Grosso",NA,"-53.46","-17.999722",NA,"Alto Taquari",NA,NA,NA,NA,"-53.46","-17.999722","2020",NA,"01","27",NA,NA,NA,NA,NA
"1258","2020-11-11 11:05:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Ebling, M","2018","11","05","Southern America","Brasil",NA,NA,"Conglomerado MT-1474. Subunidade 2. Subparcela 7. Indivíduo 65. F6; Árvore 6m de altura, DAP 16,6cm. Fuste de base reta. Casca externa marrom, fina, fissurada, desprendimento em depressões. Casca interna palha/rosa, odor ao corte: vagem; Cerrado alto",NA,"IFN-147412252.7","Dicotyledoneae",NA,"Mart.","Faria, JEQ","Mato Grosso",NA,"-52.38","-13.86",NA,"Água Boa",NA,NA,NA,NA,"-52.38","-13.86","2018",NA,"11","26",NA,NA,NA,NA,NA
"1259","2020-11-11 11:05:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Sathler, DFT","2018","04","05","Southern America","Brasil",NA,NA,"Conglomerado MT-2272. Subunidade 2. Subparcela 3. Indivíduo 26. F6; Árvore 9,5m de altura, DAP 10,5cm. Fuste de base reta. Casca externa marrom, grossa, fissurada, desprendimento em escamas. Casca interna roxa, sem odor ao corte; Mata de galeria",NA,"IFN-22722682.3","Dicotyledoneae",NA,"Mart.","Ribeiro, RTM","Mato Grosso",NA,"-53.1","-17.099722",NA,"Alto Araguaia",NA,NA,NA,NA,"-53.1","-17.099722","2018",NA,"04","26",NA,NA,NA,NA,NA
"1260","2020-07-29 09:03:57-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Sidney; Onishi","1968","10","02","Southern America","Brasil",NA,NA,"Árvore muito copada, esgalhada, com frutos alados; Cerrado",NA,"986","Dicotyledoneae",NA,"Mart.","Ribeiro, RTM","Goiás","Entre Jataí e Caiapônia, cerca de 12Km de Jataí. Fazenda do Sr. João Gouveia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019",NA,"11","07",NA,NA,NA,NA,NA
"1261","2020-11-11 11:05:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Sathler, DFT","2018","04","05","Southern America","Brasil",NA,NA,"Conglomerado MT-2272. Subunidade 1. Subparcela 1. Indivíduo 7. F6; Árvore 6,7m de altura, DAP 5,6cm. Fuste de base reta. Casca externa cinza, fina, rugosa, desprendimento em escamas. Casca interna vermelha, sem odor ao corte; Mata de galeria, solo co",NA,"IFN-22722391.1","Dicotyledoneae",NA,"Mart.","Ribeiro, RTM","Mato Grosso",NA,"-53.1","-17.099722",NA,"Alto Araguaia",NA,NA,NA,NA,"-53.1","-17.099722","2018",NA,"07","10",NA,NA,NA,NA,NA
"1262","2020-11-11 11:05:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Sathler, DFT","2018","03","26","Southern America","Brasil",NA,NA,"Conglomerado MT-2181. Subunidade 3. Subparcela 4. Indivíduo 26. F6; Árvore 7m de altura, DAP 5,5cm. Fuste de base reta. Casca externa cinza, fina, reticulada, desprendimento em escamas. Casca interna amarela, sem odor ao corte; Cerrado envolto por pa",NA,"IFN-21811143.4","Dicotyledoneae",NA,"Mart.","Ribeiro, RTM","Mato Grosso",NA,"-52.74","-16.56",NA,"Ribeirãozinho",NA,NA,NA,NA,"-52.74","-16.56","2018",NA,"04","27",NA,NA,NA,NA,NA
"1263","2020-11-11 11:05:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Sathler, DFT","2018","03","26","Southern America","Brasil",NA,NA,"Conglomerado MT-2181. Subunidade 3. Subparcela 1. Indivíduo 6. F6; Árvore 5,5m de altura, DAP 5,5cm. Fuste de base reta. Casca externa marrom, fina, fissurada, sem desprendimento. Casca interna marrom, sem odor ao corte; Cerrado envolto por pastagem",NA,"IFN-21811083.1","Dicotyledoneae",NA,"Mart.","Ribeiro, RTM","Mato Grosso",NA,"-52.74","-16.56",NA,"Ribeirãozinho",NA,NA,NA,NA,"-52.74","-16.56","2018",NA,"04","27",NA,NA,NA,NA,NA
"1264","2020-11-11 11:03:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Silva, JA","2018","06","18","Southern America","Brasil",NA,NA,"Conglomerado MT-1814. Subunidade 1. Subparcela 3. Indivíduo 29. F6; Árvore 7,2m de altura, DAP 6,4cm. Fuste de base dilatada. Casca externa cinza, fina, rugosa, desprendimento em depressões. Casca interna amarela, odor ao corte: vagem; Cerrado, solo",NA,"IFN-181413821.3","Dicotyledoneae",NA,"Mart.","Neto, NEO","Mato Grosso",NA,"-56.7","-15.12",NA,"Rosário Oeste",NA,NA,NA,NA,"-56.7","-15.12","2018",NA,"12","21",NA,NA,NA,NA,NA
"1265","2020-11-11 11:05:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Soares, J","2018","07","26","Southern America","Brasil",NA,NA,"Conglomerado MT-1714. Subunidade 4. Subparcela 1. Indivíduo 3. F8; Árvore. Fuste de base reta. Casca externa marrom escuro, fina, fendida, desprendimento em placas lenhosas. Casca interna vermelha, sem odor ao corte; Floresta típica do Cerrado, solo",NA,"IFN-1714854.1","Dicotyledoneae",NA,"Mart.","Figueira, M; Schindler, B","Mato Grosso",NA,"-56.16","-14.76",NA,"Rosário Oeste",NA,NA,NA,NA,"-56.16","-14.76","2020",NA,"01","27",NA,NA,NA,NA,NA
"1266","2020-11-11 11:05:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Ebling, M","2018","05","31","Southern America","Brasil",NA,NA,"Conglomerado MT-2174. Subunidade 1. Subparcela 3. Indivíduo 1. F6; Árvore 9,3m de altura, DAP 10,4cm. Fuste de base reta. Casca externa cinza, grossa, fissurada, desprendimento em placas lenhosas. Casca interna laranja, sem odor ao corte; Solo pedreg",NA,"IFN-21745551.3","Dicotyledoneae",NA,"Mart.","Figueira, M; Schindler, B","Mato Grosso",NA,"-53.999722","-16.56",NA,"Pedra Preta",NA,NA,NA,NA,"-53.999722","-16.56","2020",NA,"01","27",NA,NA,NA,NA,NA
"1267","2020-11-11 11:05:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Silva, JA","2018","05","24","Southern America","Brasil",NA,NA,"Conglomerado MT-1964. Subunidade 3. Subparcela 1. Indivíduo 2. F6; Árvore 6,1m de altura, DAP 13,2cm. Fuste de base reta. Casca externa preto, grossa, fissurada, desprendimento em placas lenhosas. Casca interna vermelha, odor ao corte: vagem; Pastage",NA,"IFN-19649933.1","Dicotyledoneae",NA,"Mart.","Figueira, M; Schindler, B","Mato Grosso",NA,"-55.44","-15.66",NA,"Campo Verde",NA,NA,NA,NA,"-55.44","-15.66","2020",NA,"01","27",NA,NA,NA,NA,NA
"1268","2020-11-11 11:05:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Batistella, VLC","2018","06","08","Southern America","Brasil",NA,NA,"Conglomerado MT-2013. Subunidade 1. Subparcela 4. Indivíduo 4. F6; Árvore 7,6m de altura, DAP 5,7cm. Fuste de base reta. Casca externa marrom, grossa, estriada, desprendimento em placas lenhosas. Casca interna cor creme, odor ao corte: verdura; Pasta",NA,"IFN-20138801.4","Dicotyledoneae",NA,"Mart.","Schindler, B","Mato Grosso",NA,"-55.08","-15.84",NA,"Jaciara",NA,NA,NA,NA,"-55.08","-15.84","2018",NA,"07","09",NA,NA,NA,NA,NA
"1269","2020-11-11 11:03:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Silva, JA","2018","06","13","Southern America","Brasil",NA,NA,"Conglomerado MT-1911. Subunidade 1. Subparcela 10. Indivíduo 31. F6; Árvore 3,8m de altura, DAP 13,9cm. Fuste de base digitada. Casca externa cinza, grossa, fendida, desprendimento em depressões. Casca interna vermelha, odor ao corte: vagem; Cerrado",NA,"IFN-191112541.1","Dicotyledoneae",NA,"Mart.","Figueira, M; Schindler, B","Mato Grosso",NA,"-56.52","-15.48",NA,"Jangada",NA,NA,NA,NA,"-56.52","-15.48","2020",NA,"01","27",NA,NA,NA,NA,NA
"1270","2020-07-29 09:03:57-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Sidney; Onishi","1968","10","07","Southern America","Brasil",NA,NA,"Árvores de mais ou menos 5m, frutos verdes",NA,"1219","Dicotyledoneae",NA,"Mart.","Ribeiro, RTM","Mato Grosso","Arredores do Acampamento da Expedição Inglesa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019",NA,"11","07",NA,NA,NA,NA,NA
"1271","2020-07-29 09:03:57-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Wood, JRI; Villarroel, D","2007","11","25","Southern America","Bolivia",NA,NA,"Árbol pequeno de 5m, hojas verdes en el haz y mas pállido en el envés, fruto con 2 alas; Meseta de las serranias de Santiago, mayormente pastizales sobre suelos rocosos con laderas húmedas en pequenos vallecitos separados por afloramientos rocosos, c",NA,"23951","Dicotyledoneae",NA,"Mart.","Ribeiro, RTM","Santa Cruz","Serrania del Santiago, zona del arco",NA,NA,NA,"Chiquitos",NA,NA,NA,NA,NA,NA,"2019",NA,"11","07",NA,NA,NA,NA,NA
"1272","2020-11-11 11:05:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Sathler, DFT","2018","04","05","Southern America","Brasil",NA,NA,"Conglomerado MT-2272. Subunidade 1. Subparcela 4. Indivíduo 23. F6; Árvore 9,8m de altura, DAP 5,6cm. Fuste de base reta. Casca externa marrom, fina, estriada, sem desprendimento. Casca interna roxa, sem odor ao corte; Mata de galeria, solo coberto p",NA,"IFN-22722461.4","Dicotyledoneae",NA,"Mart.","Figueira, M; Schindler, B","Mato Grosso",NA,"-53.1","-17.099722",NA,"Alto Araguaia",NA,NA,NA,NA,"-53.1","-17.099722","2020",NA,"01","27",NA,NA,NA,NA,NA
"1273","2020-11-11 11:05:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Gabriel, CS","2018","03","27","Southern America","Brasil",NA,NA,"Conglomerado MT-2147. Subunidade 1. Subparcela 10. Indivíduo 13. F6; Árvore 7,8m de altura, DAP 15,3cm. Fuste de base reta. Casca externa cinza, grossa, reticulada, desprendimento em escamas. Casca interna vermelho/marrom, sem odor ao corte; Vegetaçã",NA,"IFN-21471331.10","Dicotyledoneae",NA,"Mart.","Figueira, M; Schindler, B","Mato Grosso",NA,"-53.099722","-16.38",NA,"Torixoréu",NA,NA,NA,NA,"-53.099722","-16.38","2020",NA,"01","27",NA,NA,NA,NA,NA
"1274","2019-11-01 14:56:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","argentea","Terminalia argentea","Rivera, MD","1980","10","13","Southern America","Brasil",NA,NA,"Phytosociological Study; Tree; Tree and scrub woodland",NA,"80444","Dicotyledoneae",NA,"Mart.",NA,"Distrito Federal","Near Cabeça de Veado, approx. 1,5km N 20ºE of Escola Fazendária","-47.816667","-15.866667",NA,"Brasília","1150","1150",NA,NA,"-47.816667","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA
