"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","monthIdentified","dayIdentified","recordNumber","month","day","locality","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","eventTime","fieldNumber","individualCount"
"343","2019-11-01 15:05:56-03","UnB","UB","1995","PreservedSpecimen","Plantae","Myrtaceae","Mitranthes","glomerata","Mitranthes glomerata","D. Legrand","Legrand, CD",NA,"Reitz, R; Klein, R","1958","Brasil","Santa Catarina","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,"UB0040089","UB0040089",NA,NA,"1138","11","02","Horto Florestal","350","350","Southern America",NA,NA,"Tipo. Frutos imaturos.; Árvore 6m. Fruto verde.; Mata.","Dicotyledoneae",NA,"holotype","18533","auto",NA,NA,NA,NA,NA
"344","2019-11-01 15:05:56-03","UnB","UB","15744","PreservedSpecimen","Plantae","Myrtaceae","Mitranthes","glomerata","Mitranthes glomerata","D. Legrand","Legrand, CD",NA,"Reitz, R; Klein","1954","Brasil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"UB0037631","UB0037631",NA,NA,"2015",NA,NA,"Cunhas","10","10","Southern America",NA,NA,"Árvore 10m. Flor branca; Mata.","Dicotyledoneae",NA,"isotype","27253","auto",NA,NA,NA,NA,NA
"345","2019-11-01 15:06:43-03","UnB","UB","168159","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D. Legrand) Govaerts","Soares-Silva, LH","1997","Lindeman, JC","1966","Brasil","Paraná ","Cerro Azul","-49.26","-24.82","-49.26","-24.82",NA,NA,NA,NA,"2016","08","05","Forest on crest and flank on steep ridge E of Cerro azul","500","500","Southern America",NA,NA,"Treelet, 2cm diam., 4m tall.","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2019-11-01 15:06:43-03","UnB","UB","168163","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D. Legrand) Govaerts","Legrand, CD","1961","Klein, R","1955","Brasil","Santa Catarina","Itajaí","-48.66","-26.91","-48.66","-26.91",NA,NA,NA,NA,"1592","09","15","Morro da Ressacada","1","1","Southern America",NA,NA,"Arvoreta, 6m. Flor Branca.; Mata","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2019-11-01 15:06:43-03","UnB","UB","168160","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D. Legrand) Govaerts","Sobral, M","1993","Hatschbach, G; Cordeiro, J","1987","Brasil","Paraná ","Guaratuba","-48.58","-25.88","-48.58","-25.88",NA,NA,NA,NA,"51277","07","21","Rio Canavieiras","20","50","Southern America",NA,NA,"Árvore 8m, flores alvas. Tronco liso.; Mata pluvial","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2019-11-01 15:06:43-03","UnB","UB","168161","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D. Legrand) Govaerts","Sobral, M","1989","Hatschbach, G","1968","Brasil","Paraná ","Paranaguá ","-48.51","-25.52","-48.51","-25.52",NA,NA,NA,NA,"19449","06","27","Rio cachoeirinha","150","150","Southern America",NA,NA,"Árvore 12m, tronco 25cm na base. Flor alva.; Mata pluvial da base de morro","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2019-11-01 15:06:43-03","UnB","UB","168162","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D. Legrand) Govaerts","Soares-Silva, LH","1997","Lindeman, JC","1966","Brasil","Paraná ","Ponta Grossa","-50.16","-25.1","-50.16","-25.1",NA,NA,NA,NA,"2232","08","11","S of Cerro azul","430","430","Southern America",NA,NA,"Saplig, 1 1/2 cm diam. 3m tall.","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2020-09-30 10:52:42-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D. Legrand) Govaerts",NA,NA,"Souza, MC; Morim, MP; Iganci, J; Barros, MJF; Berger, JZ","2007","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,NA,NA,"551","08","17","Vila dsa Glória. CEPA, trilha verde",NA,NA,"Southern America",NA,NA,"Material coletado para extração do DNS. RBdna 2865; Arbusto de 3m de altura com flores; Mata Atlântica","Dicotyledoneae",NA,NA,"23627","auto",NA,NA,NA,NA,NA
"351","2019-11-01 15:06:43-03","UnB","UB","193168","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D. Legrand) Govaerts",NA,NA,"Sampaio, D",NA,"Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"151",NA,NA,"Arredores do Centro de Pesquisa - Perequê (P. E. Ilha do Cardoso)",NA,NA,"Southern America",NA,NA,"Floresta alta de restinga","Dicotyledoneae",NA,NA,"37574","auto",NA,NA,NA,NA,NA
"352","2019-10-03 10:04:22-03","UFSCar","SORO","4239","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand",NA,NA,"Barros, F.; Catharino, E.L.M.; Silva, E.G.; Lima, R.C.P.","1988","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"1558","09","07","Ilha do Cardoso, mata de encosta no Morro da Captação",NA,NA,NA,NA,NA,"Árvore ca. 8m alt. Crescendo na beira do rio. Flores brancas",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"353","2019-10-03 10:04:22-03","UFSCar","SORO","7656","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","M.Sobral","2013",NA,NA,"Brasil","São Paulo","Itapevi","-46.9300003051758","-23.5400009155273",NA,NA,NA,NA,NA,NA,"478",NA,NA,"UTM: 23K, X=293176, Y=7391820, mata.","950","950",NA,NA,NA,"Arvoreta, botões e flores. [coletada em 2012]",NA,NA,NA,"12129","auto",NA,NA,NA,NA,NA
"354","2019-10-03 10:04:22-03","UFSCar","SORO","2643","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand",NA,NA,NA,"1989","Brasil","São Paulo","Iguape","-47.616667","-24.566667","47°37'W","24°34'S",NA,NA,NA,NA,NA,"07","27","Peropava, Fazenda Boa Vista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2019-10-03 10:04:22-03","UFSCar","SORO","2644","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand",NA,NA,NA,"1995","Brasil","São Paulo","Pariquera-Açu","-47.885","-24.6","47°53'06''W","24°36'S",NA,NA,NA,NA,"295","08","24","Estação Experimental do IAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2019-10-03 10:04:22-03","UFSCar","SORO","3291","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand",NA,NA,"Barros, F.; Catharino, E.L.M.; Silva, E.G.; Lima, R.C.P.","1966","Brasil","São Paulo","Cananéia","-44.173611","-19.988056","44°10'25,0W","19°59'17''S",NA,NA,NA,NA,"1555","09","07","Ilha do Cardoso",NA,NA,NA,NA,NA,"Árvore ca. 30m alt., flores perfumadas brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2019-10-03 10:04:22-03","UFSCar","SORO","3292","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand",NA,NA,"Rapini, A.; Proença, S.L & Kirizawa,M.","1995","Brasil","São Paulo","Ilha Bela","-47.911944","-25.017778","47°54'43''W","25°01'04''S",NA,NA,NA,NA,"39","08","23","Parque Estadual de Ilha Bela",NA,NA,NA,NA,NA,"Árvore ca. 10m alt. Flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2019-10-03 10:04:22-03","UFSCar","SORO","4240","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand",NA,NA,"Barros, F.; Rossi, L.","1990","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"1883","09","11","Ilha do Cardoso, trilha para a barragem",NA,NA,NA,NA,NA,"Árvore floresta de encosta, ca. 10m de alt.; flores perfumadas, brancas.",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"359","2019-05-06 12:01:09-03","UFU","HUFU","24821","S","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Sobral, M.","2000","Kinupp, V.F.; et al.","1997","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"HUFU00018120",NA,NA,NA,"638","06","16","Parque Estadual Mata do Godoy",NA,NA,NA,NA,NA,"Árvore, ca. 6 m. Botões florais verde.",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"360","2020-08-20 20:40:29-03","UFSC","FLOR","913","PreservedSpecimen","Plantae","Myrtaceae","Mitranthes","glomerata","Mitranthes glomerata","D.Legrand","Legrand, C.D.","1961","Reitz, R.; Klein, R.M.","1956","Brasil","Santa Catarina","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,"FLOR0000913",NA,NA,NA,"3402","07","17","Hôrto Florestal I.N.P.","450","450",NA,NA,NA,"arvoreta, flor em botão, 4m altura",NA,"Myrtales",NA,"18533","auto",NA,NA,NA,NA,NA
"361","2020-08-20 20:40:29-03","UFSC","FLOR","914","PreservedSpecimen","Plantae","Myrtaceae","Mitranthes","glomerata","Mitranthes glomerata","D.Legrand","Legrand, C.D.","1961","Klein, R.M.","1955","Brasil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"FLOR0000914",NA,NA,NA,"1555","09","09","Morro da Fazenda.","150","150",NA,NA,NA,"arvoreta, flor branca, 6m altura",NA,"Myrtales",NA,"27253","auto",NA,NA,NA,NA,NA
"362","2020-08-20 14:58:28-03","UFSC","FLOR","54396","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Mello, A.S.","2012","Nuernberg, A.; Mello, A.S.","2012","Brasil","Santa Catarina","Bombinhas","-48.5525","-27.1875","48º33'9''W","27º11'15''S","FLOR0054396",NA,"01","29","525","01","29","Área de Relevante Interesse Ecológico (ARIE) Costeira de Zimbros.","2","2",NA,NA,NA,"arbórea, botões verdes. Coordenadas aproximadas.",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"363","2020-08-20 20:40:37-03","UFSC","FLOR","24053","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Sobral, M.","1993","Hatschbach, G.; Cordeiro, J.","1987","Brasil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"FLOR0024053",NA,NA,NA,"51277","07","21","Rio Canavieiras.","20","20",NA,NA,NA,"árvore, flor alva, 8m altura. Tronco liso",NA,"Myrtales",NA,"41937","auto",NA,NA,NA,NA,NA
"364","2020-08-20 20:40:37-03","UFSC","FLOR","23299","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Falkenberg, D.B.","1993","Falkenberg, D.B.","1993","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"FLOR0023299",NA,NA,NA,"6311","11","02","Parque Estadual Mata dos Godoy.","700","700",NA,NA,NA,"arvoreta, Fruto Maduro, escuro, 5m altura",NA,"Myrtales",NA,"63728","auto",NA,NA,NA,NA,NA
"365","2020-08-20 20:40:37-03","UFSC","FLOR","916","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Legrand, C.D.","2012","Klein, R.M.","1953","Brasil","Santa Catarina","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,"FLOR0000916",NA,NA,NA,"559","08","13","Mata do Malucha.","60","60",NA,NA,NA,"arvoreta, flor branca, 6m altura. Eq. Ecol. nr. 4b. Paratypus de Mitranthes glomerata. Habitat: Mata",NA,"Myrtales","Paratypus","19684","auto",NA,NA,NA,NA,NA
"366","2020-08-20 20:40:37-03","UFSC","FLOR","4644","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Legrand, C.D.","1976","Klein, R.M.; Bresolin, A.","1967","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0004644",NA,NA,NA,"7625","10","25","Morro Costa da Lagoa, Ilha de Santa Catarina.","300","300",NA,NA,NA,"arvoreta, Fruto Imaturo, verde, 6m altura",NA,"Myrtales",NA,"27000","auto",NA,NA,NA,NA,NA
"367","2020-08-20 20:40:37-03","UFSC","FLOR","16221","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Sobral, M.","1993","Klein, R.M.","1967","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0016221",NA,NA,NA,"7489","07","28","Morro da Costa da Lagoa, Ilha de Santa Catarina.","300","300",NA,NA,NA,"árvore, flor em botão, 10m altura",NA,"Myrtales",NA,"27000","auto",NA,NA,NA,NA,NA
"368","2020-08-20 14:58:28-03","UFSC","FLOR","19097","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand",NA,NA,"Klein, R.M.","1967","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0019097",NA,NA,NA,"7548","08","23","Morro da Costa da Lagoa, Ilha de Santa Catarina.","300","300",NA,NA,NA,"árvore, flor branca, 10m altura. Isotypus de Calyptranthes ranulphii Legrand.",NA,"Myrtales","Isotypus","27000","auto",NA,NA,NA,NA,NA
"369","2020-08-20 20:40:37-03","UFSC","FLOR","19104","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Sobral, M.","1993","Klein, R.M.","1968","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0019104",NA,NA,NA,"7841","08","07","Morro da Costa da Lagoa, Ilha de Santa Catarina.","300","300",NA,NA,NA,"árvore, flor branca, 12m altura",NA,"Myrtales",NA,"27000","auto",NA,NA,NA,NA,NA
"370","2020-08-20 20:40:37-03","UFSC","FLOR","16219","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Sobral, M.","1993","Klein, R.M.","1968","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0016219",NA,NA,NA,"7843","08","07","Morro da Costa da Lagoa, Ilha de Santa Catarina.","300","300",NA,NA,NA,"arvoreta, flor branca, 6m altura",NA,"Myrtales",NA,"27000","auto",NA,NA,NA,NA,NA
"371","2020-08-20 20:40:37-03","UFSC","FLOR","19107","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Legrand, C.D.","1977","Klein, R.M.","1967","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0019107",NA,NA,NA,"7489","07","28","Morro da Costa da Lagoar, Ilha de Santa Catarina.","300","300",NA,NA,NA,"árvore, flor em botão., 10m altura",NA,"Myrtales",NA,"27000","auto",NA,NA,NA,NA,NA
"372","2020-08-20 20:40:37-03","UFSC","FLOR","19103","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Legrand, C.D.","1977","Britez, R.M.","1968","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0019103",NA,NA,NA,"7843","08","07","Morro da Costa da Lagoar, Ilha de Santa Catarina.","300","300",NA,NA,NA,"arvoreta, flor branca, 6m altura",NA,"Myrtales",NA,"27000","auto",NA,NA,NA,NA,NA
"373","2020-08-20 14:58:28-03","UFSC","FLOR","4641","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand",NA,NA,"Klein, R.M.","1971","Brasil","Santa Catarina","Governador Celso Ramos","-48.5592002868652","-27.3146991729736",NA,NA,"FLOR0004641",NA,NA,NA,"9640","12","11","Jordão.","150","150",NA,NA,NA,"arvoreta, flor em botão, 6m altura",NA,"Myrtales",NA,"13751","auto",NA,NA,NA,NA,NA
"374","2020-08-20 20:40:37-03","UFSC","FLOR","4645","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Legrand, C.D.","1976","Klein, R.M.","1971","Brasil","Santa Catarina","Governador Celso Ramos","-48.5592002868652","-27.3146991729736",NA,NA,"FLOR0004645",NA,NA,NA,"9659","07","11","Jordão.","50","50",NA,NA,NA,"arvoreta, flor branca, 8m altura",NA,"Myrtales",NA,"13751","auto",NA,NA,NA,NA,NA
"375","2020-08-20 20:40:37-03","UFSC","FLOR","18899","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Sobral, M.","1993","Falkenberg, D.B.","1989","Brasil","Santa Catarina","Ilhota","-48.8272018432617","-26.8997001647949",NA,NA,"FLOR0018899",NA,NA,NA,"4837","10","01","Parque Botânico Morro do Baú.","500","500",NA,NA,NA,"arvoreta, floreceu há pouco tempo, pois ainda há resto de estames em algumas flores, 6m altura",NA,"Myrtales",NA,"18275","auto",NA,NA,NA,NA,NA
"376","2020-08-20 20:40:37-03","UFSC","FLOR","17716","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Sobral, M.","1988","Falkenberg, D.B.","1988","Brasil","Santa Catarina","Ilhota","-48.8272018432617","-26.8997001647949",NA,NA,"FLOR0017716",NA,NA,NA,"4735","09","10","Parque Botânico Morro do Baú.","400","400",NA,NA,NA,"arbusto, flor apenas duas flores em todo o indivíduo, 4m altura",NA,"Myrtales",NA,"18275","auto",NA,NA,NA,NA,NA
"377","2020-08-20 20:40:37-03","UFSC","FLOR","3600","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Legrand, C.D.","1975","Bresolin, A.","1973","Brasil","Santa Catarina","Imaruí","-48.8199996948242","-28.3414001464844",NA,NA,"FLOR0003600",NA,NA,NA,"853","09","21","Alto Rio D#?#Una.","200","200",NA,NA,NA,"árvore, 10m altura",NA,"Myrtales",NA,"29971","auto",NA,NA,NA,NA,NA
"378","2020-08-20 20:40:37-03","UFSC","FLOR","4643","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Legrand, C.D.","1976","Klein, R.M.; Bresolin, A.","1971","Brasil","Santa Catarina","Palhoça","-48.6678009033203","-27.645299911499",NA,NA,"FLOR0004643",NA,NA,NA,"9730","09","22","Morro do cambirela.","800","800",NA,NA,NA,"arvoreta, flor branca, 4m altura",NA,"Myrtales",NA,"31105","auto",NA,NA,NA,NA,NA
"379","2020-08-20 20:40:37-03","UFSC","FLOR","5457","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Legrand, C.D.","1976","Bresolin, A.","1978","Brasil","Santa Catarina","Paulo Lopes","-48.6836013793945","-27.9617004394531",NA,NA,"FLOR0005457",NA,NA,NA,"799","08","24","Bom Retiro.","300","300",NA,NA,NA,"árvore, 8m altura",NA,"Myrtales",NA,"23385","auto",NA,NA,NA,NA,NA
"380","2020-08-20 20:40:37-03","UFSC","FLOR","5456","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Legrand, C.D.","1976","Bresolin, A.","1973","Brasil","Santa Catarina","Paulo Lopes","-48.6836013793945","-27.9617004394531",NA,NA,"FLOR0005456",NA,NA,NA,"835","09","20","Bom Retiro.","400","400",NA,NA,NA,"arvoreta, 4 a 5m altura",NA,"Myrtales",NA,"23385","auto",NA,NA,NA,NA,NA
"381","2020-08-20 20:40:37-03","UFSC","FLOR","3818","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Legrand, C.D.","1976","Bresolin, A.","1973","Brasil","Santa Catarina","Paulo Lopes","-48.6836013793945","-27.9617004394531",NA,NA,"FLOR0003818",NA,NA,NA,"973","11","21","Bom Retiro.","400","400",NA,NA,NA,"arvoreta, Fruto Imaturo, verde, 6m altura",NA,"Myrtales",NA,"23385","auto",NA,NA,NA,NA,NA
"382","2020-08-20 20:40:37-03","UFSC","FLOR","4642","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D.Legrand","Legrand, C.D.","1976","Klein, R.M.","1971","Brasil","Santa Catarina","Paulo Lopes","-48.6836013793945","-27.9617004394531",NA,NA,"FLOR0004642",NA,NA,NA,"9622","08","10","Costa do Morro.","200","200",NA,NA,NA,"arvoreta, flor em botão, 6m altura",NA,"Myrtales",NA,"23385","auto",NA,NA,NA,NA,NA
"383","2021-03-04 15:45:37-03","IF","SPSF","53313","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","((D.Legrand)) D. Legrand","L.H.S.- Silva",NA,"L.H.Soares e Silva & F.C. e Silva","1993","Brasil","PR","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"326","08","27",NA,NA,NA,"América do Sul",NA,NA,"COLETA: Árvore de 9 m de altura. Botão floral verde. Flores brancas, odoríferas.; GEOGRAFIA: Na Associação dos Funcionários Municipais de Londrina.;","Magnoliophyta","Myrtales",NA,"63728","auto","Magnoliopsida",NA,NA,NA,NA
"384","2021-03-04 15:45:37-03","IF","SPSF","13448","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata",NA,NA,NA,"G. Hatschbach","1968","Brasil","PR","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"19449","06","27","Rio Cachoeirinha",NA,NA,"América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Myrtales",NA,"24916","auto","Magnoliopsida",NA,NA,NA,NA
"385","2021-03-04 15:45:37-03","IF","SPSF","28748","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata",NA,NA,NA,"I.Cordeiro","2000","Brasil","SP","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,"2401","07","18","P.E.Serra do Mar, Núcleo Caraguatatuba",NA,NA,"América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa&nf;;","Magnoliophyta","Myrtales",NA,"30093","auto","Magnoliopsida",NA,NA,NA,NA
"386","2021-03-04 15:45:37-03","IF","SPSF","11528","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata",NA,NA,NA,"C.T.Carvalho","1987","Brasil","SP","Galia","-49.5499992370605","-22.2900009155273",NA,NA,NA,NA,NA,NA,NA,"11","18","E.Ecol.Caetetus",NA,NA,"América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Myrtales",NA,"23314","auto","Magnoliopsida",NA,NA,NA,NA
"387","2021-03-04 15:45:37-03","IF","SPSF","27004","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata",NA,NA,NA,"A.Takahasi & C.S.C.Cencke","1995","Brasil","SP","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"129","07","30","Picinguaba",NA,NA,"América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de encosta&nf;;","Magnoliophyta","Myrtales",NA,"34265","auto","Magnoliopsida",NA,NA,NA,NA
"388","2021-03-04 15:45:37-03","IF","SPSF","26938","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata",NA,NA,NA,"A.Takahasi & C.S.C.Bencke","1994","Brasil","SP","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"41","11","02","Picinguaba",NA,NA,"América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de encosta&nf;;","Magnoliophyta","Myrtales",NA,"34265","auto","Magnoliopsida",NA,NA,NA,NA
"389","2021-03-04 15:45:37-03","IF","SPSF","37197","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata",NA,"O.T. Aguiar","2006","N. Guerin & N.M.Ivanauskas & G.A.D.C. Franco & G.Durigan & S.C.P.M.Souza & M.Salvan","2006","Brasil","SP","Pedregulho","-47.67","-20.338611",NA,NA,NA,NA,"12","01","65","08","17","P.E.F.B.J., Pedra Grande","651","651","América do Sul",NA,NA,"COLETA: XLS: SPSFNovo; árvore, 6m, flores cremes e botões florais; GEOGRAFIA: mata fechada à margem direita do rio&nf;UTM: ZONA=23K;","Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"390","2021-03-04 15:45:37-03","IF","SPSF","38428","PreservedSpecimen","Plantae","Myrtaceae","Neomitranthes","glomerata","Neomitranthes glomerata","(D.Legrand) D. Legrand","O. T. Aguiar","2007","O. T. Aguiar & J. A. Pastore & R.Cielo-Filho & C.R.Lima & D.F.Bueno","2006","Brasil","SP","Paranapanema","-48.773056","-23.514722",NA,NA,NA,NA,"07","18","725","08","03","Estação Ecológica de Paranapanema",NA,NA,"América do Sul",NA,NA,"COLETA: Arvoreta 3-4m, flores abertas.; GEOGRAFIA: Trilha 2.;","Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
