"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","continentOcean","locality","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","recordNumber","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","relationshipType","individualCount","fieldNumber","typeStatus"
"175","2020-12-04 13:18:54-03","UDESC","LUSC","72","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,NA,NA,NA,"Grudtner, A.","2006","10","12","Brasil","Santa Catarina","Alfredo Wagner","-49.3335990905762","-27.7003002166748",NA,NA,NA,NA,"LUSC006255","LUSC006255",NA,NA,NA,NA,NA,NA,NA,NA,"19935","auto",NA,NA,NA,NA,NA,NA,NA
"176","2020-12-04 13:18:54-03","UDESC","LUSC","8507","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Scipioni, M.C.",NA,NA,NA,"Santos, V. dos","2014","02","22","Brasil","Santa Catarina","Curitibanos","-50.584400177002","-27.2828006744385",NA,NA,NA,NA,"LUSC006275","LUSC006275",NA,"Centro da cidade de Curitibanos.",NA,NA,NA,NA,NA,"110","25987","auto",NA,NA,NA,NA,NA,NA,NA
"177","2020-12-04 13:18:54-03","UDESC","LUSC","9851","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Ternus, J.",NA,NA,NA,"Ternus, J.","2015","10","09","Brasil","Santa Catarina","Iporã do Oeste","-53.5353012084961","-26.9883003234863",NA,NA,NA,NA,"LUSC009694",NA,NA,"Sítio Schwengber.",NA,NA,"Potencial madeireiro",NA,NA,NA,"15332","auto",NA,NA,NA,NA,NA,NA,NA
"178","2020-12-04 13:18:54-03","UDESC","LUSC","2296","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Silva, A.C. & Higuchi, P.",NA,NA,NA,"Aguiar, M.D.","2008","09","01","Brasil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"LUSC006253","LUSC006253",NA,NA,NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA
"179","2020-12-04 13:18:54-03","UDESC","LUSC","2159","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Pikart, F.J.",NA,NA,NA,"Klauberg, C.","2007","10","12","Brasil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"LUSC006256","LUSC006256",NA,NA,NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA
"180","2020-12-04 13:18:54-03","UDESC","LUSC","9065","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Silva, A.C.",NA,NA,NA,"Equipe LabDendro-CAV",NA,NA,NA,"Brasil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"LUSC005773","LUSC005773",NA,"EPAGRI.",NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA
"181","2020-12-04 13:18:54-03","UDESC","LUSC","7719","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Silva, A.C.",NA,NA,NA,"Larsen, J.G.","2015","02","21","Brasil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"LUSC006271","LUSC006271",NA,"Pedras Brancas.",NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA
"182","2020-12-04 13:18:54-03","UDESC","LUSC","8154","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Stedille, L.I.B.",NA,NA,NA,"Stedille, L.I.B.","2015","06","16","Brasil","Santa Catarina","Otacílio Costa","-50.121898651123","-27.4831008911133",NA,NA,NA,NA,"LUSC006273","LUSC006273",NA,"Fazenda Campo de Dentro.",NA,NA,NA,NA,NA,"90","48988","auto",NA,NA,NA,NA,NA,NA,NA
"183","2020-12-04 13:18:54-03","UDESC","LUSC","8209","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Stedille, L.I.B.",NA,NA,NA,"Stedille, L.I.B.","2015","06","16","Brasil","Santa Catarina","Ponte Alta","-50.380298614502","-27.4841995239258",NA,NA,NA,NA,"LUSC006274","LUSC006274",NA,"Fazenda Poço Grande.",NA,NA,NA,NA,NA,NA,"33166","auto",NA,NA,NA,NA,NA,NA,NA
"184","2020-12-04 13:18:54-03","UDESC","LUSC","9739","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","W. Souza & E. Borghesan",NA,NA,NA,"W. Souza; E. Borghesan","2016","09","07","Brasil","Santa Catarina","São José do Cerrito","-50.5800018310547","-27.6630992889404",NA,NA,NA,NA,"LUSC009582","LUSC009582",NA,"Sítio Recanto Azul.",NA,NA,NA,NA,NA,NA,"37694","auto",NA,NA,NA,NA,NA,NA,NA
"185","2020-12-04 13:18:54-03","UDESC","LUSC","8765","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Silva, A.C.",NA,NA,NA,"Dallabrida, J. P.","2014","07","15","Brasil","Santa Catarina","Urubici","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"LUSC006276","LUSC006276",NA,"Morro da Igreja.",NA,NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA
"186","2020-12-04 13:18:54-03","UDESC","LUSC","6184","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Steiner, F.","2013","10","30","Mariot, A.","2013","10","30","Brasil","Santa Catarina","Vargem","-50.9749984741211","-27.489200592041",NA,NA,"735.3","735.3","LUSC006272","LUSC006272",NA,"Canteiro de obras da UHE São Roque.",NA,NA,NA,NA,NA,NA,"16238","auto",NA,NA,NA,NA,NA,NA,NA
"187","2020-12-04 13:18:54-03","UDESC","LUSC","6182","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Steiner, F.","2013","10","30","Mariot, A.","2013","10","30","Brasil","Santa Catarina","Vargem","-50.9749984741211","-27.489200592041",NA,NA,"725.2","725.2","LUSC006268","LUSC006268",NA,"Canteiro de obras da UHE São Roque.",NA,NA,NA,NA,NA,NA,"16238","auto",NA,NA,NA,NA,NA,NA,NA
"188","2020-12-04 13:18:54-03","UDESC","LUSC","6183","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Mariot, A.","2013","10","30","Marcon, A.","2013","10","30","Brasil","Santa Catarina","Vargem","-50.9749984741211","-27.489200592041",NA,NA,"728.7","728.7","LUSC006270","LUSC006270",NA,"Canteiro de obras da UHE São Roque.",NA,NA,NA,NA,NA,NA,"16238","auto",NA,NA,NA,NA,NA,NA,NA
"189","2019-01-17 11:22:18-02","PUCRS","MPUC","15499","S","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","N.I. Matzenbacher",NA,NA,NA,NA,"1982","08","18","Brasil","RS","Guaíba","-51.3280556","-30.1011667","-51.3280556000","-30.1011667000",NA,NA,NA,NA,"South America","BR 116, km 32",NA,NA,NA,NA,"Pinales",NA,NA,NA,"Coniferopsida",NA,NA,NA,"1",NA,NA
"190","2019-01-17 11:22:18-02","PUCRS","MPUC","9672","S","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","N.I. Matzenbacher",NA,NA,NA,NA,"2001","06","10","Brasil","RS","São Francisco de Paula","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,"South America","CPCN Pró-Mata",NA,NA,NA,NA,"Pinales",NA,NA,NA,"Coniferopsida",NA,NA,NA,"1",NA,NA
"191","2019-01-17 11:22:18-02","PUCRS","MPUC","15475","S","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","C. Carlini","1990","01","01",NA,"1990","05","10","Brasil","RS","Porto Alegre","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,NA,NA,"South America","campus da PUCRS",NA,NA,NA,NA,"Pinales",NA,NA,NA,"Coniferopsida",NA,NA,NA,"1",NA,NA
"192","2019-01-17 11:22:18-02","PUCRS","MPUC","10494","S","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Equipe do Projeto","2005","01","01",NA,"2001","06","08","Brasil","RS","São Francisco de Paula","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,"South America","CPCN Pró-Mata",NA,NA,NA,NA,"Pinales",NA,NA,NA,"Coniferopsida",NA,NA,NA,"1",NA,NA
"193","2019-01-17 11:22:18-02","PUCRS","MPUC","10944","S","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Equipe do Projeto",NA,NA,NA,"C.S.A. Martins","1988","11","18","Brasil","SC","Campos Novos","-51.2247222","-27.4016667","-51.2247222000","-27.4016667000",NA,NA,NA,NA,"South America","Ibicuí",NA,NA,NA,NA,"Pinales",NA,NA,NA,"Coniferopsida",NA,NA,NA,"1",NA,NA
"194","2019-01-17 11:22:18-02","PUCRS","MPUC","12270","S","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Rauth. V.M.","2009","01","01",NA,"2009","08","29","Brasil","PR","Pinhais","-49.1925010681152","-25.4447002410889",NA,NA,NA,NA,NA,NA,"South America",".",NA,NA,NA,NA,"Pinales",NA,"10418","auto","Coniferopsida",NA,NA,NA,"1",NA,NA
"195","2021-01-28 13:24:29-03","PUCRS","MPUC","4613","S","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Maurilia de V.S.",NA,NA,NA,NA,NA,NA,NA,"Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,"South America",".",NA,NA,NA,NA,"Pinales",NA,"76715","auto","Coniferopsida",NA,NA,NA,"1",NA,NA
"196","2019-01-17 11:22:19-02","PUCRS","MPUC","21128","S","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","C.F. Jurinitz","2016","01","01","L. Ferrari","2016","09","24","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,"South America","CPCN Pró-Mata. Trilha principal, beira da estrada.",NA,NA,"Indivíduo microsporangiado com cone.",NA,"Pinales",NA,"76715","auto","Coniferopsida",NA,NA,NA,"1","361",NA
"197","2019-01-17 11:22:18-02","PUCRS","MPUC","21247","S","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","G.M. Fernandes","1997","08","19","N. Guterres","1997","08","18","Brasil","RS","Uruguaiana","-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,NA,NA,"South America","Praça Barão do Rio Branco",NA,NA,NA,NA,"Pinales",NA,"93142","auto","Coniferopsida",NA,NA,NA,"1",NA,NA
"198","2020-10-14 09:58:32-03","FURB","FURB","11782","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Verdi, M","2008","12","15","Verdi, M.; Grosch, B. & Klemz, G.","2008","12","15","Brasil","Santa Catarina","Campo Belo do Sul","-50.8497222","-28.035","-50.8497222","-28.0350000","845","845","FURB45861","FURB45861",NA,"Canoas / Fazenda Gateados.",NA,NA,"Florística IFFSC 677",NA,NA,"2033",NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-10-14 09:58:32-03","FURB","FURB","11970","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Verdi, M","2008","11","20","Verdi, M.; Grosch, B. & Klemz, G.","2008","11","20","Brasil","Santa Catarina","Capinzal","-51.5677778","-27.3611111","-51.5677778","-27.3611111","717","717","FURB03854","FURB03854",NA,"Alto São Roque.",NA,NA,"Florística IFFSC 398",NA,NA,"1014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-10-14 09:58:32-03","FURB","FURB","12148","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Verdi, M","2009","04","07","Verdi, M.; Hasckel, R.P. & Klemz, G.","2009","04","07","Brasil","Santa Catarina","Urubici","-49.4919444","-28.0130556","-49.4919444","-28.0130556","1055","1055","FURB45858","FURB45858",NA,"Santa Terezinha.",NA,NA,"Florística IFFSC 191(Arbórea) Habitat: Floresta Ombrófila Mista; Estágio Avançado; entorno do fragmento Habito: árvore;",NA,NA,"1956",NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-11-08 08:49:14-03","FURB","FURB","12826","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Beckhauser, TA","2006","11","06","Beckhauser, T.A.","2006","08","28","Brasil","Santa Catarina","Blumenau","-49.0791667","-26.9055556","-49.0791667","-26.9055556","38","38","FURB45859","FURB45859",NA,"Campus I - FURB.",NA,NA,NA,NA,NA,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-10-14 09:58:32-03","FURB","FURB","19577","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Korte, A","2010","01","25","Korte, A.; Kniess, A.","2009","11","28","Brasil","Santa Catarina","Alfredo Wagner","-49.4108333","-27.6291667","-49.4108333","-27.6291667","772","772","FURB45857","FURB45857",NA,"Soldadinho.",NA,NA,"Florística IFFSC 310 (Arbórea) Habitat: Ecótono Floresta Ombrófila Mista e Floresta Ombrófila Densa; Estágio médio de regeneração Habito: árvore;",NA,NA,"1132",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-10-14 09:58:32-03","FURB","FURB","32325","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Verdi, M","2010","08","30","Verdi, M.; Martins, E.M. & Veiga, O.N.","2010","08","30","Brasil","Paraná","Colombo","-49.1586111","-25.3158333","-49.1586111","-25.3158333","946","946","FURB45863","FURB45863",NA,"Embrapa.",NA,NA,NA,NA,NA,"5580",NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-10-14 09:58:32-03","FURB","FURB","33712","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Dreveck, S","2010","10","09","Dreveck, S.; Verdi, M.","2010","10","09","Brasil","Santa Catarina","São Bento do Sul","-49.3044444","-26.2555556","-49.3044444","-26.2555556","890","890","FURB45860","FURB45860",NA,"Estrada Alberto Torres - APA Rio Vermelho/Humbold.",NA,NA,"Plano de Manejo APA do Rio Vermelho/Humbold Habitat: Floresta Ombrófila Mista; Estágio Médio Habito: árvore;",NA,NA,"2492",NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-10-14 09:58:32-03","FURB","FURB","45520","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Oliveira, AA de","2015","01","03","Oliveira, A.A. de","2015","01","03","Brasil","Santa Catarina","Urubici","-49.4983333","-28.0827778","-49.4983333","-28.0827778","1546","1546","FURB45856","FURB45856",NA,"Morro da Igreja - Parque Nacional São Joaquim.",NA,NA,"Fito IFFSC 166 /N/1",NA,NA,"964",NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-10-14 09:58:32-03","FURB","FURB","55779","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Schwirkowski, P.","2017","07","30","Schwirkowski, P.","2017","07","30","Brasil","Santa Catarina","São Bento do Sul","-49.3247223","-26.2805556","-49.3247223","-26.2805556","800","800","FURB55779","FURB55779",NA,"Rio Vermelho. Rio Vermelho. Próximo à lagoa de captação de água do SAMAE.",NA,NA,NA,NA,NA,"2315",NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-10-14 09:58:34-03","FURB","FURB","55780","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Schwirkowski, P.","2017","07","29","Schwirkowski, P.","2017","07","29","Brasil","Santa Catarina","São Bento do Sul","-49.3888889","-26.2938889","-49.3888889","-26.2938889","800","800","FURB55780","FURB55780",NA,"Serra Alta. Em caíva, atrás da Implantec.",NA,NA,NA,NA,NA,"2306",NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-11-08 08:49:14-03","FURB","FURB","57765","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Kassner-Filho, A.","2018","03","08","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","2018","03","08","Brasil","Santa Catarina","Urubici","-49.5911111","-28.0825","-49.5911111","-28.0825000","140","140","FURB57765","FURB57765",NA,NA,NA,NA,NA,NA,NA,"2349",NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-12-09 14:46:33-03","FURB","FURB","66838","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Schwirkowski, P.","2020","08","04","Schwirkowski, P.","2020","08","04","Brasil","Santa Catarina","São Bento do Sul","-49.2991666","-26.2594444","-49.2991666","-26.2594444","950","950","FURB66838","FURB66838",NA,"Rio Vermelho. Propriedade de Clóvis e Anice Wactawski.",NA,NA,"FOM. Interior da mata Habitat: Heliófita Habito: Árvore",NA,NA,"4177",NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-10-14 09:58:34-03","FURB","FURB","8853","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Verdi, M","2008","04","10","Verdi, M.; Carneiro, F.E.","2008","04","10","Brasil","Santa Catarina","Lages","-50.67","-28.2602778","-50.6700000","-28.2602778","825","825","FURB45866","FURB45866",NA,NA,NA,NA,"Florística IFFSC 104.",NA,NA,"520",NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-10-14 09:58:34-03","FURB","FURB","8896","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Gasper, AL de","2008","05","27","Gasper, A.L. de; Paolin, R.","2008","05","27","Brasil","Santa Catarina","São Joaquim","-49.9477777","-28.4388889","-49.9477777","-28.4388889","1091","1091","FURB45867","FURB45867",NA,NA,NA,NA,"Florística IFFSC 69.",NA,NA,"1802",NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-10-14 09:58:34-03","FURB","FURB","8901","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Verdi, M","2008","04","17","Verdi, M.; Carneiro, F.E.","2008","04","17","Brasil","Santa Catarina","São Joaquim","-49.7691667","-28.2605556","-49.7691667","-28.2605556","1449","1449","FURB45864","FURB45864",NA,"Mantiqueira.",NA,NA,"IFFSC 114/L/01.",NA,NA,"623",NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-10-14 09:58:34-03","FURB","FURB","9161","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Dreveck, S","2008","02","17","Dreveck, S.; Verdi, M.","2008","02","17","Brasil","Santa Catarina","Salto Veloso","-51.3883333","-26.9072222","-51.3883333","-26.9072222","1089","1089","FURB45865","FURB45865",NA,"Próximo ao Centro.",NA,NA,"Florística IFFSC 668. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: Fruto verde;",NA,NA,"218",NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-10-14 09:58:34-03","FURB","FURB","9422","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Gasper, AL de","2008","08","05","Gasper, A.L. de; Brogni, E. & Carneiro, F.E.","2008","08","05","Brasil","Santa Catarina","Caçador","-50.9638889","-26.8611111","-50.9638889","-26.8611111","994","994","FURB45862","FURB45862",NA,"Estação Experimental da Epagri de Caçador.",NA,NA,"Florística IFFSC 4000. Habitat: Floresta Ombrófila Mista; Estágio Primário; alterado Habito: arbórea;",NA,NA,"1869",NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-10-14 09:58:32-03","FURB","FURB","3693","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Gasper, AL de","2004","06","07","Gasper, A.L. de","2004","06","07","Brasil","Santa Catarina","Blumenau","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"FURB45868","FURB45868",NA,"Cemitério.",NA,NA,NA,NA,NA,"502","34291","auto",NA,NA,NA,NA,NA,NA,NA
"216","2019-11-08 08:49:14-03","FURB","FURB","5782","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Kalk, JM","2006","06","24","Ebert; Elrita","2006","06","24","Brasil","Santa Catarina","Indaial","-49.2317008972168","-26.8978004455566",NA,NA,NA,NA,"FURB45869","FURB45869",NA,"Warnow Central.",NA,NA,NA,NA,NA,NA,"29534","auto",NA,NA,NA,NA,NA,NA,NA
"217","2021-03-16 17:56:14-03","UCS","HUCS","34423","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Zanotto, M.D.","2009",NA,NA,"Zanotto, M.D.","2009","02","06","Brasil","Rio Grande do Sul","Trindade do Sul","-52.805278","-27.498611","-52.805278","-27.498611",NA,NA,NA,NA,NA,NA,NA,NA,"interior da mata","Gymnospermae","Araucariales","104",NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2021-03-16 17:56:14-03","UCS","HUCS","40710","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Grizzon, M.","2013","10",NA,"Branco, C.","2013","09","13","Brasil","Rio Grande do Sul","Caxias do Sul","-51.249536","-29.276233","-51.249536","-29.276233",NA,NA,NA,NA,NA,"Bairro Petrópolis",NA,NA,"planta feminina; cultivada","Gymnospermae","Araucariales","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2021-03-16 17:56:14-03","UCS","HUCS","40711","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Grizzon, M.","2013","10",NA,"Branco, C.","2013","09","13","Brasil","Rio Grande do Sul","Caxias do Sul","-51.249536","-29.276233","-51.249536","-29.276233",NA,NA,NA,NA,NA,"Bairro Petrópolis",NA,NA,"planta masculina; cultivada","Gymnospermae","Araucariales","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2021-03-16 17:56:14-03","UCS","HUCS","51129","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Cortellini, F.","2020","06","19","Cortellini, F.","2020","06","19","Brasil","Rio Grande do Sul","Nova Prata","-51.6925","-28.828611","-51.6925","-28.828611","547","547",NA,NA,NA,"Linha Bento Gonçalves",NA,NA,"Pequeno pedaço de uma floresta de araucárias. Árvore com 30m de altura e frutos aglomerados em bolas do tamanho de bolas de boliche","Gymnospermae","Araucariales","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2021-03-16 17:56:14-03","UCS","HUCS","39209","PreservedSpecimen","Plantae","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Dreveck, S.","2010","10","09","Dreveck, S.","2010","10","09","Brasil","Santa Catarina","São Bento do Sul","-49.512344","-26.4321","-49.512344","-26.4321",NA,NA,NA,NA,NA,"Estrada Alberto Torres APA - Rio Vermelho/Humbold",NA,NA,"Herbário FURB 33712; floresta","Gymnospermae","Araucariales","2492",NA,NA,NA,NA,NA,NA,NA,NA,NA
