"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","class","monthIdentified","dayIdentified","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"146","2016-04-15 10:51:21-03","F","FMNH-SEEDPLANTS","V0366797F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora",NA,NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"V0366797F","V0366797F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"147","2016-04-15 10:51:21-03","F","FMNH-SEEDPLANTS","V0366798F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora",NA,NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"V0366798F","V0366798F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"148","2016-04-15 10:51:22-03","F","FMNH-SEEDPLANTS","V0366799F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora",NA,NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"V0366799F","V0366799F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"149","2016-04-15 10:51:23-03","F","FMNH-SEEDPLANTS","V0366800F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0366800F","V0366800F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"150","2016-04-15 10:51:24-03","F","FMNH-SEEDPLANTS","V0366801F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora",NA,NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0366801F","V0366801F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"151","2019-11-01 15:01:12-03","UnB","UB","129553","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Tephrosia","brevipes","Tephrosia brevipes","Benth.",NA,"Iri","1257","1965",NA,NA,"Southern America","Brasil","São Paulo","Araraquara","Coleão Viva do IRI","-48.1699981689453","-21.7900009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"29178","auto",NA,NA,NA,NA,NA,NA,NA
"152","2019-11-01 15:01:12-03","UnB","UB","129562","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","Gottsberger, IS","Gottsberger, IS","2143220R","1973","01","04","Southern America","Brasil","São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75",NA,NA,NA,"Flowers yellow.; Cerrado",NA,NA,"-48.416667","-22.75","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-11-01 15:01:12-03","UnB","UB","129563","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","Gottsberger, IS","Gottsberger, IS","214316D","1971","03","16","Southern America","Brasil","São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75",NA,NA,NA,"Flowers yellow.; Cerrado",NA,NA,"-48.416667","-22.75","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-11-01 15:01:12-03","UnB","UB","129564","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","Gottsberger, IS","Gottsberger, IS","214316R-2","1971","02","25","Southern America","Brasil","São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75",NA,NA,NA,"Flowers yellow.; Cerrado",NA,NA,"-48.416667","-22.75","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-11-01 15:01:12-03","UnB","UB","129565","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","Gottsberger, IS","Gottsberger, IS","21437R","1971","10","22","Southern America","Brasil","São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75",NA,NA,NA,"Flowers yellow.; Cerrado",NA,NA,"-48.416667","-22.75","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-11-01 15:01:12-03","UnB","UB","129566","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","Gottsberger, IS","Gottsberger, IS","214379R","1972","02","24","Southern America","Brasil","São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75",NA,NA,NA,"Flowers yellow.; Cerrado",NA,NA,"-48.416667","-22.75","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-11-01 15:01:12-03","UnB","UB","129567","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","Gottsberger, IS","Gottsberger, IS","214364-1X","1971","03","11","Southern America","Brasil","São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75",NA,NA,NA,"Flowers yellow.; Cerrado",NA,NA,"-48.416667","-22.75","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-11-01 15:01:12-03","UnB","UB","129568","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","Gottsberger, IS","Gottsberger, IS","214372R","1971","03","15","Southern America","Brasil","São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75",NA,NA,NA,"Flowers yellow.; Cerrado",NA,NA,"-48.416667","-22.75","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-11-01 15:01:12-03","UnB","UB","129569","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","Gottsberger, IS","Gottsberger, IS","214342R-2","1971","02","25","Southern America","Brasil","São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75",NA,NA,NA,"Flowers yellow.; Cerrado",NA,NA,"-48.416667","-22.75","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-11-01 15:01:12-03","UnB","UB","41904","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","Lewis, GP","Hatschbach, G","34005",NA,NA,NA,"Southern America","Brasil","Mato Grosso do Sul","Coxim","Coxim","-54.75","-18.5",NA,NA,NA,NA,NA,NA,"-54.75","-18.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2017-09-11 17:10:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Tephrosia","brevipes","Tephrosia brevipes","Benth.",NA,"Weddell, HA","s.n",NA,NA,NA,"Southern America","Paraguay",NA,NA,"In pratis humidis ad ripas flum. Paraguay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2017-09-11 17:10:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Tephrosia","brevipes","Tephrosia brevipes","Benth.",NA,"?","s.n.",NA,NA,NA,NA,"?",NA,NA,"In Guyana anglica et Portorico.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-12-15 09:18:22-03","UEPA","MFS","006681","PreservedSpecimen","Plantae",NA,NA,"Fabaceae-Papilionoideae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","Silva, CAS da","Silva, CAS da","s.n.","2016","06","01",NA,"Brasil","Pará","Portel","Comunidade Santa Rosa, Pacoval, área de cerrado, campo aberto, solo arenoso.","-50.658333","-1.841111",NA,NA,NA,"Erva de 50cm de altura, com inflorescência amarela.","MFS006681","MFS006681 MFS006681_e","-50.658333","-1.841111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-11-21 10:06:49-03","IBt","SP","217149","S","Plantae",NA,NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora","(Poir.) Hassl.","Saleh, EOL","Bicudo, LRH; et al.","664","1986","03","04",NA,"Brasil","São Paulo","Botucatu","À margem da rodovia municipal (estrada do Roberto), que liga Vitoriana ao Rio Bonito a Náutica, a mais ou menos 5km de Vitoriana, Fazenda Gold Farm","-48.284722","-22.8",NA,NA,NA,NA,NA,NA,"-48.284722","-22.8","1996",NA,NA,NA,"09",NA,NA,NA,NA,NA
"165","2020-08-07 17:11:07-03","IEPA","HAMAB",NA,"PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tephrosia","sessiliflora","Tephrosia sessiliflora",NA,NA,"Mori, SA","1570","1983","07","31",NA,"Brasil","Amapá","Macapá","Parque Florestal de Fazendinha","-51.0663986206055","-0.366667002439499",NA,NA,NA,NA,NA,NA,NA,NA,NA,"225229","auto",NA,NA,NA,NA,NA,NA,NA
