"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"99","2021-03-01 16:31:29-03","UNICAMP","UEC","80231","S","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.",NA,NA,NA,NA,"Leitão Filho, HF; Rodrigues, RR; Alves, L; Penha, AS; Rezende, AA","1996","02","02","Brazil","São Paulo","Ubatuba","Praia da Fazenda","-44.848389","-23.36025","-44.848389","-23.36025","Flores amarelas. Ramos pilosos; frutos imaturos verdes e pilosos.; Mata de Planície.",NA,NA,"Magnoliopsida",NA,"34419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-03-01 16:31:29-03","UNICAMP","UEC","069963","S","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","Silva, ED","2011","06","14","Pott, A; et al.","1987","05","27","Brazil","Mato Grosso do Sul","Corumbá","Fazenda Acurizal, Nabileque, Pantanal.&nf;&nf;Ambiente: Carandazal ( Savana de Copernícia Australis)&nf;&nf;Substrato: Solo argiloso preto com CaCO3 no horiz. B (Calciaquoll)&nf;&nf;Relevo: plano","-57.6533012390137","-19.0091991424561",NA,NA,"Erva estolonifera volúvel; flor amarela e fruto preto.&nf;&nf;Interesse econômico: Forrageira",NA,NA,"Magnoliopsida",NA,"2856",NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"101","2019-08-20 10:15:22-03","UNICAMP","UEC","069391","S","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","Silva, ED","2011","06","14","Usteri, A","1907","01","13","Brazil","São Paulo","Guarujá","Ex. Herb. Polyt. de São Paulo.","-46.25","-23.9899997711182",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"s.n.",NA,NA,NA,NA,NA,"18989","auto",NA,NA,NA,NA,NA
"102","2021-03-01 16:31:29-03","UNICAMP","UEC","068713","S","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","Silva, ED","2011","06","14","Santos, FS","1991","08","30","Brazil","São Paulo","São Vicente","Morro do Japuí","-46.3899993896484","-23.9599990844727",NA,NA,"Volúvel, flores amarelas, frutos marrom-escuro com pelos ferrugíneos.",NA,NA,"Magnoliopsida",NA,"25697",NA,NA,NA,NA,NA,"25482","auto",NA,NA,NA,NA,NA
"103","2021-03-01 16:31:29-03","UNICAMP","UEC","67805","S","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.",NA,NA,NA,NA,"Martins, E; et al.","1993","11","10","Brazil","São Paulo","Ubatuba","Mata de planície próximo à praia do núcleo Picinguaba.","-45.0699996948242","-23.4300003051758",NA,NA,"Herbácia na planície. Erva estolonífera, flores amarelas.; Mata de planície próximo à praia do núcleo Picinguaba.","UEC060610","UEC060610","Magnoliopsida",NA,"29217",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"104","2020-12-04 13:19:19-03","UDESC","LUSC","645","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","Miotto, S.T.S.",NA,NA,NA,"Miotto, S.T.S.","2004","11","27","Brasil","Rio Grande do Sul","Arroio do Sal","estrada interpraias praia Marambaia.","-49.8889007568359","-29.551399230957",NA,NA,NA,"LUSC003997","LUSC003997",NA,NA,NA,NA,NA,NA,NA,NA,"15157","auto",NA,NA,NA,NA,NA
"105","2019-01-17 11:25:31-02","PUCRS","MPUC","7067","S","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","M.L.A.A. de Oliveira","2005","01","01",NA,"1988","01","13","Brasil","RS","Guaíba",".","-51.3280556","-30.1011667","-51.3280556000","-30.1011667000","Lavoura Santa Rita 1R1 (Dorneles)",NA,NA,NA,"Fabales",NA,"South America",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"1",NA,NA
"106","2019-01-17 11:25:31-02","PUCRS","MPUC","1382","S","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","S.T. Miotto","1994","01","01",NA,"1978","02","23","Brasil","RS","Pelotas",".","-52.3422222","-31.7719444","-52.3422222000","-31.7719444000",NA,NA,NA,NA,"Fabales",NA,"South America",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"1",NA,NA
"107","2019-01-17 11:25:31-02","PUCRS","MPUC","7043","S","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","M.L.A.A. de Oliveira","2002","01","01",NA,"1988","01","13","Brasil","RS","Guaíba",".","-51.3280556","-30.1011667","-51.3280556000","-30.1011667000",NA,NA,NA,NA,"Fabales",NA,"South America",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"1",NA,NA
"108","2019-01-17 11:25:31-02","PUCRS","MPUC","12028","S","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","C.A. Mondin","2009","01","01",NA,"2009","04","04","Brasil","RS","Dom Pedro de Alcântara","Morrinho de Porto Fagundes","-49.8497222","-29.3694444","-49.8497222000","-29.3694444000",NA,NA,NA,NA,"Fabales",NA,"South America",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"1",NA,NA
"109","2019-01-17 11:25:31-02","PUCRS","MPUC","7044","S","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","M.L.A.A. de Oliveira","2003","01","01",NA,"1988","01","13","Brasil","RS","Guaíba",".","-51.3280556","-30.1011667","-51.3280556000","-30.1011667000",NA,NA,NA,NA,"Fabales",NA,"South America",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"1",NA,NA
"110","2021-03-16 17:52:16-03","UCS","HUCS","2758","PreservedSpecimen","Plantae","Fabaceae","Phaseolus","schottii","Phaseolus schottii","Benth.","Sehnem, A.",NA,NA,NA,"Sehnem, A.","1972","02","10","Brasil","Rio Grande do Sul","Tramandaí","Imbé","-50.1335983276367","-29.9846992492676",NA,NA,NA,NA,NA,"Angiospermae","Fabales","s.n.",NA,NA,NA,NA,NA,"21077","auto",NA,NA,NA,NA,NA
"111","2019-08-16 08:39:33-03","UTFPR","HCF","3449","S","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","J. Cordeiro & E. Barboza","2007",NA,NA,"M.G. Caxambu","2006","02","11","Brasil","SC","Bombinhas","Praia de Mariscal","-48.5169982910156","-27.1380004882812",NA,NA,"trepadeira volúvel, heliófita, pilosa, com flores laranjas, trifolioladas.",NA,NA,NA,NA,"1028",NA,NA,NA,NA,NA,"11943","auto",NA,NA,NA,NA,NA
"112","2021-03-21 19:36:16-03","UFC","EAC","5249","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","Fernandes, A.; Bezerra, P.","1984","05","20","Fernandes, A.; Bezerra, P.","1979","01","28","Brasil","Mato Grosso do Sul","Aquidauana","Pantanal - Mariana.","-55.7872009277344","-20.4710998535156",NA,NA,"Trepadeira.. Flor Flava.","EAC0005249","EAC0005249","Dicotyledon",NA,"EAC5249","Southern America",NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA,NA
"113","2021-03-21 19:36:16-03","UFC","EAC","22975","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","Fernandes, A.","1995",NA,NA,"Rodrigues, S.M.","1995","03","15","Brasil","Piauí","Gilbués",".","-45.3438987731934","-9.83166980743408",NA,NA,"Trepadeira volúvel.. Flor Amarela.","EAC0022975","EAC0022975","Dicotyledon",NA,"318","Southern America",NA,NA,NA,NA,"69776","auto",NA,NA,NA,NA,NA
"114","2019-11-25 12:12:04-03","UFSM","SMDB","4148","S","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","Silva, ED","2011","06","14","Machado, LAZ; et al.","1991","12","05","Brasil","Rio Grande do Sul","Cristal",NA,"-52.0483016967773","-30.9997005462646",NA,NA,NA,"SMDB004148",NA,NA,NA,"1571",NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA
"115","2019-11-25 12:12:04-03","UFSM","SMDB","4146","S","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","Silva, ED","2011","06","14","Machado, LAZ; et al.","1990","12","08","Brasil","Rio Grande do Sul","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,NA,NA,"SMDB004146",NA,NA,NA,"676",NA,NA,NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA
"116","2021-02-11 16:53:08-03","UFSM","SMDB","11584","S","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","Miotto, STS",NA,NA,NA,"Záchia, R.A","1995","11","10","Brasil","Rio Grande do Sul","Pelotas","Praia do Laranjal.","-52.3424987792969","-31.771900177002",NA,NA,"Sem flor.","SMDB011584",NA,NA,NA,"1951",NA,NA,NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA
"117","2019-11-25 12:12:04-03","UFSM","SMDB","4145","S","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","Silva, ED","2011","06","14","Machado, LAZ; et al.","1988","12","12","Brasil","Rio Grande do Sul","Santa Maria",NA,"-53.8069000244141","-29.6842002868652",NA,NA,NA,"SMDB004145",NA,NA,NA,"67",NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA
"118","2019-11-25 12:12:04-03","UFSM","SMDB","2464","S","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","Abruzzi, M L","1988","03","14","Alvarez, A.F.","1986","05","21","Brasil","Rio Grande do Sul","Tramandaí","Lagoa Tramandaí","-50.1335983276367","-29.9846992492676",NA,NA,NA,"SMDB002464",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"21077","auto",NA,NA,NA,NA,NA
"119","2019-11-25 12:12:04-03","UFSM","SMDB","4143","S","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","Silva, ED","2011","06","14","Machado, LAZ; et al.","1991","01","15","Brasil","Rio Grande do Sul","Itaqui",NA,"-56.5531005859375","-29.1252994537354",NA,NA,NA,"SMDB004143",NA,NA,NA,"1062",NA,NA,NA,NA,NA,"99792","auto",NA,NA,NA,NA,NA
"120","2019-11-25 12:12:04-03","UFSM","SMDB","4147","S","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","Silva, ED","2011","06","14","Machado, LAZ; et al.","1991","12","05","Brasil","Rio Grande do Sul","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,NA,NA,"SMDB004147",NA,NA,NA,"1580",NA,NA,NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA
"121","2019-11-25 12:12:04-03","UFSM","SMDB","4140","S","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","Silva, ED","2011","06","14","Machado, LAZ; et al.","1990","12","08","Brasil","Rio Grande do Sul","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,NA,"SMDB004140",NA,NA,NA,"671",NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA
"122","2019-11-25 12:12:04-03","UFSM","SMDB","4139","S","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","Silva, ED","2011","06","14","Machado, LAZ; et al.","1991","01","01","Brasil","Rio Grande do Sul","Rio Grande",NA,"-52.0985984802246","-32.0349998474121",NA,NA,NA,"SMDB004139",NA,NA,NA,"724",NA,NA,NA,NA,NA,"82892","auto",NA,NA,NA,NA,NA
"123","2019-11-25 12:12:04-03","UFSM","SMDB","4144","S","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","Silva, ED","2011","06","14","Machado, LAZ; et al.","1990","01","01","Brasil","Rio Grande do Sul","Rio Grande",NA,"-52.0985984802246","-32.0349998474121",NA,NA,NA,"SMDB004144",NA,NA,NA,"434",NA,NA,NA,NA,NA,"82892","auto",NA,NA,NA,NA,NA
"124","2019-11-25 12:12:04-03","UFSM","SMDB","4141","S","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","Silva, ED","2011","06","14","Machado, LAZ; et al.","1991","01","13","Brasil","Rio Grande do Sul","São Borja",NA,"-56.0043983459473","-28.6606006622314",NA,NA,NA,"SMDB004141",NA,NA,NA,"929",NA,NA,NA,NA,NA,"75549","auto",NA,NA,NA,NA,NA
"125","2019-11-25 12:12:04-03","UFSM","SMDB","4142","S","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","Silva, ED","2011","06","14","Machado, LAZ; et al.","1991","01","16","Brasil","Rio Grande do Sul","São Francisco de Assis",NA,"-55.1310997009277","-29.5503005981445",NA,NA,NA,"SMDB004142",NA,NA,NA,"1126",NA,NA,NA,NA,NA,"48310","auto",NA,NA,NA,NA,NA
"126","2020-12-21 16:27:45-03","MBM","MBM","218392","PreservedSpecimen","Plantae","Fabaceae","Phaseolus","ovatus","Phaseolus ovatus","Benth.","Handro, O.",NA,NA,NA,"Morue, J.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Caiobá","-48.5092010498047","-25.5200004577637",NA,NA,NA,"MBM218392","MBM218392",NA,NA,"422","Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"127","2020-12-21 16:28:27-03","MBM","MBM","217634","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdcourt","Vanni, R.",NA,NA,NA,"Arbo, M.M.; et al.; et al.",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"MBM217634","MBM217634",NA,NA,"7050","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:28:27-03","MBM","MBM","219499","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdcourt","Silva, S.M.",NA,NA,NA,"Britez, R.M.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,"MBM219499","MBM219499",NA,NA,"1532","Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"129","2020-12-21 16:28:27-03","MBM","MBM","139983","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdcourt","Falkenberg, D.B.",NA,NA,NA,"Klein, R.; et al.; et al.",NA,NA,NA,"Brazil","Santa Catarina","Florianópolis","Jurerê, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,NA,"MBM139983","MBM139983",NA,NA,"6653","Southern America",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"130","2020-12-21 16:28:27-03","MBM","MBM","95900","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdcourt",NA,NA,NA,NA,"Krapovickas, A.; Cristóbal, C.L.; Cristóbal, C.L.",NA,NA,NA,"Brazil","Santa Catarina","Laguna","Laguna","-48.7807998657227","-28.4825000762939",NA,NA,NA,"MBM095900","MBM095900",NA,NA,"39372","Southern America",NA,NA,NA,NA,"21199","auto",NA,NA,NA,NA,NA
"131","2020-12-21 16:28:27-03","MBM","MBM","14117","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdcourt","Pedersen, T.M.",NA,NA,NA,"Pedersen, T.M.",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"MBM014117","MBM014117",NA,NA,"9605","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:28:27-03","MBM","MBM","19677","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdcourt","Burkart, A.",NA,NA,NA,"Krapovickas, A.; et al.; et al.",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"MBM019677","MBM019677",NA,NA,"16987","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:28:27-03","MBM","MBM","125104","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdcourt","Silva, S.M.",NA,NA,NA,"Silva, S.M.; Britez, R.M.; Britez, R.M.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel, Praia do Farol","-48.5092010498047","-25.5200004577637",NA,NA,NA,"MBM125104","MBM125104",NA,NA,"1532","Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"134","2020-12-21 16:28:27-03","MBM","MBM","219500","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdcourt","Burkart, A.",NA,NA,NA,"Sacco, J.C.",NA,NA,NA,"Brazil","Rio Grande do Sul","Pelotas","Instituto Agronômico do Sul (I.A.S.)","-52.3424987792969","-31.771900177002",NA,NA,NA,"MBM219500",NA,NA,NA,"288","Southern America",NA,NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA
"135","2020-12-21 16:28:27-03","MBM","MBM","96087","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdcourt","Palacios; Bravo",NA,NA,NA,"Pedersen, T.M.",NA,NA,NA,"Brazil","Rio Grande do Sul","São José do Norte","São José do Norte","-52.0416984558105","-32.0147018432617",NA,NA,NA,"MBM096087","MBM096087",NA,NA,"12992","Southern America",NA,NA,NA,NA,"97770","auto",NA,NA,NA,NA,NA
"136","2015-09-04 02:33:21-03","MNHN","RECOLNAT_MNHN_P","P02943508","PreservedSpecimen",NA,"Fabaceae","Phaseolus","schottii","Phaseolus schottii","Benth.",NA,NA,NA,NA,"Black, G.A.","1952","5","4","Brésil","Pará",NA,"Rio Acari, Ilha do Marajo, Fazenda Tuiuiu",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02943508' target='other'> <mi>dwc_moreinfo</mi></a>","P02943508","P02943508_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"Rio Acari, Ilha do Marajo, Fazenda Tuiuiu/52 14427",NA
"137","2017-01-31 14:01:49-02","MNHN","RECOLNAT_MNHN_P","P02943525","PreservedSpecimen",NA,"Fabaceae","Phaseolus","schottii","Phaseolus schottii","Benth.",NA,NA,NA,NA,"Traill, J.W.H.","1873","12","27","Brésil",NA,NA,"Lower Amazons",NA,NA,NA,NA,"Donné par Mme Simart, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02943525' target='other'> <mi>dwc_moreinfo</mi></a>","P02943525","P02943525_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"153",NA
"138","2017-01-31 14:01:49-02","MNHN","RECOLNAT_MNHN_P","P02943526","PreservedSpecimen",NA,"Fabaceae","Phaseolus","schottii","Phaseolus schottii","Benth.",NA,NA,NA,NA,"Glaziou, A.","1877","12","9","Brasil","Rio de Janeiro",NA,"(Rio Janeiro) Campos de la Fazenda de Santa Cruz",NA,NA,NA,NA,"Donné par Mme Simart, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02943526' target='other'> <mi>dwc_moreinfo</mi></a>","P02943526","P02943526_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"9392",NA
"139","2017-01-31 14:01:49-02","MNHN","RECOLNAT_MNHN_P","P02943527","PreservedSpecimen",NA,"Fabaceae","Phaseolus","schottii","Phaseolus schottii","Benth.",NA,NA,NA,NA,"Blanchet",NA,NA,NA,"Brasil",NA,NA,"Bahia",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02943527' target='other'> <mi>dwc_moreinfo</mi></a>","P02943527","P02943527_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"58",NA
"140","2017-01-31 14:01:49-02","MNHN","RECOLNAT_MNHN_P","P02943528","PreservedSpecimen",NA,"Fabaceae","Phaseolus","schottii","Phaseolus schottii","Benth.",NA,NA,NA,NA,"Spruce, R.","1849","12","1","Brésil",NA,NA,"Fl. amazon. Obidos",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02943528' target='other'> <mi>dwc_moreinfo</mi></a>","P02943528","P02943528_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"647",NA
"141","2017-01-31 14:01:49-02","MNHN","RECOLNAT_MNHN_P","P02943529","PreservedSpecimen",NA,"Fabaceae","Phaseolus","schottii","Phaseolus schottii","Benth.",NA,NA,NA,NA,"Dupré","1842","1","1","Brésil",NA,NA,"s.l.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02943529' target='other'> <mi>dwc_moreinfo</mi></a>","P02943529","P02943529_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2017-01-31 14:01:49-02","MNHN","RECOLNAT_MNHN_P","P02943530","PreservedSpecimen",NA,"Fabaceae","Phaseolus","schottii","Phaseolus schottii","Benth.",NA,NA,NA,NA,"Regnell, A.",NA,NA,NA,"Brésil",NA,NA,"s.l.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02943530' target='other'> <mi>dwc_moreinfo</mi></a>","P02943530","P02943530_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"III 79",NA
"143","2017-01-31 14:01:49-02","MNHN","RECOLNAT_MNHN_P","P02943531","PreservedSpecimen",NA,"Fabaceae","Phaseolus","schottii","Phaseolus schottii","Benth.",NA,NA,NA,NA,"Salzmann, P.",NA,NA,NA,"Brésil",NA,NA,"Bahia",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02943531' target='other'> <mi>dwc_moreinfo</mi></a>","P02943531","P02943531_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2017-01-31 14:01:49-02","MNHN","RECOLNAT_MNHN_P","P02943532","PreservedSpecimen",NA,"Fabaceae","Phaseolus","schottii","Phaseolus schottii","Benth.",NA,NA,NA,NA,"Gaudichaud, C.","1833","1","1","Brésil","Rio Grande do Sul",NA,"Province de Rio-Grande",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02943532' target='other'> <mi>dwc_moreinfo</mi></a>","P02943532","P02943532_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1536",NA
"145","2017-01-31 14:01:49-02","MNHN","RECOLNAT_MNHN_P","P02943533","PreservedSpecimen",NA,"Fabaceae","Phaseolus","schottii","Phaseolus schottii","Benth.",NA,NA,NA,NA,"Reineck, E.M.|Czermak, J.","1899","5","1","Brésil",NA,NA,"Porto Alegre, Rio Grande do Sul, Navegantes",NA,NA,NA,NA,"Reçu le 18 mai 1911 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02943533' target='other'> <mi>dwc_moreinfo</mi></a>","P02943533","P02943533_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"572",NA
"146","2017-01-31 14:01:49-02","MNHN","RECOLNAT_MNHN_P","P02943534","PreservedSpecimen",NA,"Fabaceae","Phaseolus","schottii","Phaseolus schottii","Benth.",NA,NA,NA,NA,"Reineck, E.M.|Czermak, J.","1899","5","1","Brésil",NA,NA,"Porto Alegre, Rio Grande do Sul, Navegantes",NA,NA,NA,NA,"Reçu le 18 mai 1911 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02943534' target='other'> <mi>dwc_moreinfo</mi></a>","P02943534","P02943534_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"572",NA
"147","2015-09-04 02:33:22-03","MNHN","RECOLNAT_MNHN_P","P02943535","PreservedSpecimen",NA,"Fabaceae","Phaseolus","schottii","Phaseolus schottii","Benth.",NA,NA,NA,NA,"Salzmann, P.",NA,NA,NA,"Brésil",NA,NA,"Bahia",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02943535' target='other'> <mi>dwc_moreinfo</mi></a>","P02943535","P02943535_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2015-09-04 02:33:22-03","MNHN","RECOLNAT_MNHN_P","P02943537","PreservedSpecimen",NA,"Fabaceae","Phaseolus","schottii","Phaseolus schottii","Benth.",NA,NA,NA,NA,"Sellow",NA,NA,NA,"Brasil",NA,NA,"s.l.",NA,NA,NA,NA,"Reçu de l'Herbier de Berlin le 13 novembre 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02943537' target='other'> <mi>dwc_moreinfo</mi></a>","P02943537","P02943537_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"2088",NA
"149","2020-12-11 11:36:34-03","UFMG","BHCB","133970","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.",NA,"2010",NA,NA,"Carmo, FF","2006","04","20","Brasil","Minas Gerais","Moeda","Marinho da Serra, C4","-43.939444","-20.315","-43.939444","-20.315","coletado em fendas e depressões na rocha. Afloramento de canga.","BHCB048006",NA,"Dicotyledon",NA,"33","Southern America",NA,"1499","1499",NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-02-11 17:19:07-03","UFPR","UPCB","71979","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","Snak, C.","2010","01",NA,"Snak, C.","2009","12","01","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro do sabão.","-48.302222","-25.561944","-48.302222","-25.561944","Erva volúvel. Flor alaranjada..",NA,NA,NA,NA,"294",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-02-11 17:19:07-03","UFPR","UPCB","71980","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","Snak, C.","2010","01",NA,"Snak, C.","2009","11","30","Brasil","Paraná","Paranaguá","Ilha do Mel, Praia do Farol.","-48.303611","-25.540833","-48.303611","-25.540833","Erva volúvel. Flor alaranjada. Fruto..",NA,NA,NA,NA,"269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-02-11 17:19:07-03","UFPR","UPCB","71981","PreservedSpecimen","Plantae","Fabaceae","Vigna","longifolia","Vigna longifolia","(Benth.) Verdc.","Snak, C.","2010","03",NA,"Snak, C.","2010","03","20","Brasil","Paraná","Guaraqueçaba","Parque Nacional do Superagüi","-48.212222","-25.457778","-48.212222","-25.457778","Erva volúvel. Flor alaranjada. Fruto..",NA,NA,NA,NA,"397a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
