"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","decimalLongitude","decimalLatitude","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","typeStatus"
"795","2020-05-08 11:11:42-03","UEFS","HUEFS","67247","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","L.P.de Queiroz","Barros, R.","TEPB17746","2002","04","26",NA,"Brasil","Piauí","Jaicós","Santana próximo a barragem.",NA,NA,NA,"Caatinga.","HUEFS0067247","HUEFS0067247","-41.1377983093262","-7.35916996002197",NA,NA,NA,NA,NA,NA,"32830","auto","Rosanae",NA,NA,NA,NA,NA
"796","2020-05-08 11:11:44-03","UEFS","HUEFS","246964","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","L.P.de Queiroz","Moonlight, P.W.","1015","2018","04","10",NA,"Brasil","Ceará","Crateús","Serra das Almas, around plot 3",NA,NA,NA,"Open Caatinga dominated by Cordia oncocalyx.","HUEFS0246964",NA,"-40.6775016784668","-5.1783299446106","2019","05",NA,NA,NA,NA,"43216","auto","Rosanae",NA,NA,NA,NA,NA
"797","2020-05-08 11:11:42-03","UEFS","HUEFS","117715","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","E.Córdula","Córdula, E.","198","2006","10","04",NA,"Brasil","Pernambuco","Mirandiba","Serra do Tigre.","450","580",NA,"Caatinga arbórea densa em creistalino.","HUEFS0117715",NA,"-38.7294006347656","-8.12028026580811","2006","10",NA,NA,NA,NA,"26988","auto","Rosanae",NA,NA,NA,NA,NA
"798","2020-05-08 11:11:42-03","UEFS","HUEFS","141606","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.",NA,"Souza, E.B.","EAC20135","1992","08","27",NA,"Brasil","Ceará","Quixeramobim","Serrote Sa. S'água.",NA,NA,NA,"Caatinga.","HUEFS0141606",NA,"-39.2928009033203","-5.19917011260986",NA,NA,NA,NA,NA,NA,"54317","auto","Rosanae",NA,NA,NA,NA,NA
"799","2017-09-29 16:31:57-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis",NA,"RRC ID Flag","P. Nuñez V.","15047","1993","2","14","South America","Peru","Madre de Dios",NA,NA,NA,NA,NA,NA,NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"15047",NA,NA
"800","2018-12-03 12:55:39-02","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis",NA,"RRC ID Flag","I. G. Vargas C.","3617",NA,NA,NA,"South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"3617",NA,NA
"801","2018-12-03 12:51:55-02","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis",NA,"RRC ID Flag","I. G. Vargas C.","3447",NA,NA,NA,"South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"3447",NA,NA
"802","2019-06-11 12:34:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis",NA,"RRC ID Flag","R. B. Foster","12804","1988","12","25","South America","Peru","Madre de Dios",NA,NA,NA,NA,NA,NA,NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"12804",NA,NA
"803","2019-06-11 12:50:14-03","F","FMNH-SEEDPLANTS","V0359519F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis",NA,"RRC ID Flag","L. Bernardi","20316","1980","3","26","South America","Paraguay","Alto Paraguay",NA,NA,NA,NA,NA,NA,"V0359519F","V0359519F_01 V0359519F_02","-58.75","-21",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"20316",NA,NA
"804","2019-06-11 12:43:41-03","F","FMNH-SEEDPLANTS","V0359520F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis",NA,"RRC ID Flag","R. Lao M.","47","1963","3","23","South America","Peru","Huánuco",NA,NA,NA,NA,NA,NA,"V0359520F","V0359520F_01","-75.8333","-9.5",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"47",NA,NA
"805","2020-04-29 16:29:47-03","UFVJM","HDJF","4914","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C. Sm.",NA,"Otoni, TCO","MCF73","2016","05","04","Southern America","Brasil","Minas Gerais","Araçuaí","Comunidade Quilombola Arraial dos Crioulos","315","315",NA,NA,"HDJF004914","HDJF004914_01","-42.058889","-16.867222",NA,NA,NA,"-42.058889","-16.867222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","2020-04-29 16:29:47-03","UFVJM","HDJF","5087","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C. Sm.",NA,"Otoni, TCO","CB29","2016","07","18","Southern America","Brasil","Minas Gerais","Araçuaí","Comunidade Quilombola Baú","316","316",NA,NA,"HDJF005087","HDJF005087_01","-41.971944","-16.707778",NA,NA,NA,"-41.971944","-16.707778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"807","2020-04-29 16:29:47-03","UFVJM","HDJF","1192","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C. Sm.","Otoni, TJO; Oliveira, PA","Costa, HSC","s.n.","2011","10","26","Southern America","Brasil","Minas Gerais","Grão Mogol","Fazenda Gongo",NA,NA,NA,NA,"HDJF001192","HDJF001192_01","-42.883333","-16.55","2013","01","24","-42.883333","-16.55",NA,NA,NA,NA,NA,NA,NA,NA,NA
"808","2020-04-29 16:29:47-03","UFVJM","HDJF","6121","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C. Sm.",NA,"Silva, LS","10","2019","05","01","Southern America","Brasil","Piauí","Bom Jesus","Comunidade Eugenópolis.","288","288",NA,NA,"HDJF006121","HDJF006121_01","-44.262744","-9.115851",NA,NA,NA,"-44.262744","-9.115851",NA,NA,NA,NA,NA,NA,NA,NA,NA
"809","2020-04-29 16:29:47-03","UFVJM","HDJF","1526","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C. Sm.","Proença, C; Solórano, A","Solórzano, A; Farias, RRS","183","2008","07",NA,"Southern America","Brasil","Piauí","Piripiri","Parque Nacional Sete Cidades",NA,NA,NA,NA,"HDJF001526","HDJF001526_01","-41.724722","-4.097778",NA,NA,NA,"-41.724722","-4.097778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"810","2020-04-29 16:29:47-03","UFVJM","HDJF","5536","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C. Sm.","Guarneire, GJ","Guarneire, GJ","43","2018","02","06","Southern America","Brasil","Minas Gerais","Caraí","Comunidade de Baixão",NA,NA,NA,NA,"HDJF005536","HDJF005536_01","-41.6555","-17.277828","2018","07","20","-41.6555","-17.277828",NA,NA,NA,NA,NA,NA,NA,NA,NA
"811","2019-01-25 15:40:03-02","IAC","IAC","4643","S","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","J.M.F. Toledo","O.T. Mendes","132","1938","11","07",NA,"Brasil","São Paulo","Pindorama","IAC, Estação Experimental, Sede Nova",NA,NA,NA,NA,NA,NA,"-48.901072","-21.220292","1947","01","29","-48.901072","-21.220292",NA,NA,NA,NA,NA,NA,NA,NA,NA
"812","2019-01-25 15:40:03-02","IAC","IAC","52176","S","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","J. Paula-Souza","J. Paula-Souza & R. Tsuji","9791","2009","07","05",NA,"Brasil","Bahia","Casa Nova","Arredores da represa de Sobradinho",NA,NA,NA,"Coordenadas originais do material: 40º47#?#13,7W , 09º21#?#25,8S",NA,NA,"-40.787222","-9.359722","2009","08","05","-40.787222","-9.359722",NA,NA,NA,NA,NA,NA,NA,NA,NA
"813","2020-07-23 12:06:59-03","CEPLAC","CEPEC","37885","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis",NA,"D. Cardoso","L. C. de O. Filho","111","1984","03","21",NA,"Brasil","Bahia","BOTUPORÃ","Sem informação.",NA,NA,NA,NA,NA,NA,"-42.383333","-13.266667",NA,NA,NA,"42W23'","13S16'",NA,NA,NA,NA,"30/08/2007",NA,NA,NA,NA
"814","2020-07-23 12:06:59-03","CEPLAC","CEPEC","146095","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis",NA,"D. Cardoso","D. Cardoso","2094","2007","07","03",NA,"Brasil","Bahia","IBIRAPITANGA","Estrada para Jurema.",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"-42.49","-12.905278",NA,NA,NA,"42W29'24","12S54'19",NA,NA,NA,NA,NA,NA,NA,NA,NA
"815","2020-07-23 12:06:59-03","CEPLAC","CEPEC","104161","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis",NA,"M. R. Fonseca","M. R. Fonseca","1372","2000","03","31",NA,"Brasil","Bahia","MONTE SANTO","Fazenda Pedra d'água.",NA,NA,NA,"<ll>dwc_commonname:</ll> Imburana-de-cheiro",NA,NA,"-39.425278","-10.376667",NA,NA,NA,"39W25'31","10S22'36",NA,NA,NA,NA,"30/04/2000",NA,NA,NA,NA
"816","2020-07-23 12:06:59-03","CEPLAC","CEPEC","26104","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis",NA,"G. P. Lewis","R. M. Harley","21516","1980","04","18",NA,"Brasil","Bahia","bom jesus da lapa","32Km a NE cidade. Acima da Bacia do Rio Sao Francisco e apos Calderao.",NA,NA,NA,"<ll>dwc_commonname:</ll> Cerejeira, Umburana",NA,NA,"-43.216667","-13.166667",NA,NA,NA,"43W13'0","13S10'0",NA,NA,NA,NA,"30/12/1981",NA,NA,NA,NA
"817","2020-07-23 12:06:59-03","CEPLAC","CEPEC","122342","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis",NA,"Sem Informação","D. Cardoso","2056","2007","06","09",NA,"Brasil","Bahia","tucano","Cachoeira do inferno, às Margens do Rio Itapicuru.",NA,NA,NA,NA,NA,NA,"-39.066667","-10.916667",NA,NA,NA,"39W4'","10S55'",NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","2020-07-23 12:06:59-03","CEPLAC","CEPEC","36213","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis",NA,"D. Cardoso","J. E. M. Brazão","282","1984","03","27",NA,"Brasil","Bahia","ARACATÚ","Estr. Umburanas/Ourives.",NA,NA,NA,"<ll>dwc_commonname:</ll> Imburana-de-cambao",NA,NA,"-41.4","-14.116667",NA,NA,NA,"41W24'","14S7'",NA,NA,NA,NA,"30/08/2007",NA,NA,NA,NA
"819","2020-07-23 12:06:59-03","CEPLAC","CEPEC","37260","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis",NA,"G. C. P. Pinto","H. P. Bautista","866","1984","03","22",NA,"Brasil","Bahia","IBIPITANGA","Prox. a cidade.",NA,NA,NA,"<ll>dwc_commonname:</ll> Amburana-de-cheiro, Amburana-lisa",NA,NA,"-42.466667","-12.866667",NA,NA,NA,"42W28'","12S52'",NA,NA,NA,NA,"16/10/1984",NA,NA,NA,NA
"820","2020-07-23 12:06:59-03","CEPLAC","CEPEC","29520","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis",NA,"G. P. Lewis","G. P. Lewis","1080","1981","03","14",NA,"Brasil","Piauí","SÃO RAIMUNDO NONATO","1Km a W Fundacao Ruralista, 8Km a NNE Curral Novo. 220Km ENE Petrolina.",NA,NA,NA,NA,NA,NA,"-42","-9",NA,NA,NA,"42W0'0","9S0'0",NA,NA,NA,NA,"30/12/1981",NA,NA,NA,NA
"821","2020-07-23 12:06:59-03","CEPLAC","CEPEC","62927","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis",NA,"G. Hatschbach","G. Hatschbach","60801","1994","06","08",NA,"Brasil","Mato Grosso","landario","Faz. Uruba. M. T. do Sul.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1994",NA,NA,NA,NA
"822","2020-07-23 12:01:26-03","CEPLAC","CEPEC","92739","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Amburana","cearensis","Amburana cearensis",NA,"L. P. de Queiroz","T. S. Nunes","448","2001","06","15",NA,"Brasil","Bahia","CAMPO ALEGRE DE LOURDES","Ca. 12Km da cidadsde. Estrada para Remanso.",NA,NA,NA,NA,NA,NA,"-42.665833","-9.630278",NA,NA,NA,"42W39'57","9S37'49",NA,NA,NA,NA,"30/08/2001",NA,NA,NA,NA
"823","2020-07-23 12:06:59-03","CEPLAC","CEPEC","49450","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis",NA,"G. P. Lewis","G. P. Lewis","1876","1991","03","25",NA,"Brasil","Bahia","livramento do brumado","10Km ao S cidade, Rod. p/ Brumado.",NA,NA,NA,"<ll>dwc_commonname:</ll> Umburana-de-cheiro",NA,NA,"-41.833333","-13.716667",NA,NA,NA,"41W50'","13S43'",NA,NA,NA,NA,"30/12/1991",NA,NA,NA,NA
"824","2020-07-23 12:06:59-03","CEPLAC","CEPEC","92765","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis",NA,"L. P. de Queiroz","T. S. Nunes","373","2001","06","14",NA,"Brasil","Bahia","CAMPO ALEGRE DE LOURDES","Ca. 8Km da cidade. Estrada para Pitomba. Beira da estrada.",NA,NA,NA,"<ll>dwc_commonname:</ll> Imburana-de-cheiro",NA,NA,"-43.044444","-9.503611",NA,NA,NA,"43W2'40","9S30'13",NA,NA,NA,NA,"30/08/2001",NA,NA,NA,NA
"825","2020-07-23 12:06:59-03","CEPLAC","CEPEC","92909","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis",NA,"L. P. de Queiroz","T. S. Nunes","486","2001","06","16",NA,"Brasil","Bahia","REMANSO","Ca. 29Km da cidade. Estrada Pilão Arcado, entrada a direita, ca. 4Km da estrada principal.",NA,NA,NA,NA,NA,NA,"-42.335556","-9.758056",NA,NA,NA,"42W20'8","9S45'29",NA,NA,NA,NA,"30/08/2001",NA,NA,NA,NA
"826","2020-07-23 12:06:59-03","CEPLAC","CEPEC","93063","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis",NA,"R. M. Harley","R. M. Harley","54381","2001","04","29",NA,"Brasil","Bahia","CAMPO ALEGRE DE LOURDES","Ca. 36Km da cidade e a 2Km do povoado de Pitomba.",NA,NA,NA,NA,NA,NA,"-43.200833","-9.440278",NA,NA,NA,"43W12'3","9S26'25",NA,NA,NA,NA,"30/05/2001",NA,NA,NA,NA
"827","2020-07-23 12:06:59-03","CEPLAC","CEPEC","50396","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis",NA,"G. P. Lewis","G. P. Lewis","1997","1991","04","17",NA,"Brasil","Bahia","livramento do brumado","10Km S cidade, Rod. p/ Brumado.",NA,NA,NA,NA,NA,NA,"-41.833333","-13.716667",NA,NA,NA,"41W50'","13S43'",NA,NA,NA,NA,"30/12/1991",NA,NA,NA,NA
"828","2020-07-23 12:06:59-03","CEPLAC","CEPEC","50391","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis",NA,"G. P. Lewis","G. P. Lewis","2002","1991","04","22",NA,"Brasil","Bahia","livramento do brumado","27Km ao S cidade, Rod. p/ Brumado.",NA,NA,NA,NA,NA,NA,"-41.75","-13.883333",NA,NA,NA,"41W45'","13S53'",NA,NA,NA,NA,"30/12/1991",NA,NA,NA,NA
"829","2020-07-23 12:06:59-03","CEPLAC","CEPEC","45887","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis",NA,"T. S. dos Santos","A. M. de Carvalho","2674","1989","12","28",NA,"Brasil","Bahia","BRUMADO","23Km na Rod. Brumado p/ Livramento.",NA,NA,NA,NA,NA,NA,"-41.6652984619141","-14.2035999298096",NA,NA,NA,NA,NA,NA,"38387","auto",NA,"30/01/1990",NA,NA,NA,NA
"830","2020-07-23 12:06:59-03","CEPLAC","CEPEC","49109","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis",NA,"G. P. Lewis","H. S. Brito","292","1991","03","12",NA,"Brasil","Bahia","livramento do brumado","30Km na estr. de Brumado p/ Livramento.",NA,NA,NA,"<ll>dwc_commonname:</ll> Imburana-de-cheiro",NA,NA,"-41.8405990600586","-13.6430997848511",NA,NA,NA,NA,NA,NA,"61794","auto",NA,"30/12/1991",NA,NA,NA,NA
"831","2020-07-23 12:06:59-03","CEPLAC","CEPEC","42790","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis",NA,"L. A. Mattos-Silva","L. A. Mattos-Silva","2292","2000","03","02",NA,"Brasil","Bahia","MARACÁS","Ramal c/ entr. Km 23 Rod. p/ Palnaltino a esq.,Faz. Tanquinho a 2Km da entr.",NA,NA,NA,"<ll>dwc_commonname:</ll> Umburana-de-cheiro, Cerejeira",NA,NA,"-40.4308013916016","-13.4411001205444",NA,NA,NA,NA,NA,NA,"50558","auto",NA,"30/03/1988",NA,NA,NA,NA
"832","2020-07-23 12:06:59-03","CEPLAC","CEPEC","39294","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis",NA,"G. P. Lewis","A. M. de Carvalho","2410","1997","03","05",NA,"Brasil","Bahia","MORRO DO CHAPÉU","Tamboril.",NA,NA,NA,"<ll>dwc_commonname:</ll> Amburana-de-cheiro",NA,NA,"-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,NA,NA,"98143","auto",NA,"30/12/1986",NA,NA,NA,NA
"833","2020-07-23 12:06:59-03","CEPLAC","CEPEC","29848","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis",NA,"G. C. P. Pinto","S. B. da Silva","253","1981","03","24",NA,"Brasil","Bahia","oliveira dos brejinhos",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Umburana-de-cheiro",NA,NA,"-42.8960990905762","-12.3169002532959",NA,NA,NA,"0*0'99","99*99'99",NA,"62270","auto",NA,"28/09/1981",NA,NA,NA,NA
"834","2020-07-23 12:06:59-03","CEPLAC","CEPEC","6703","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis",NA,"G. P. Lewis","T. S. dos Santos","1472","1971","03","26",NA,"Brasil","Espírito Santo","LINHARES","Vale do Rio Doce.",NA,NA,NA,"<ll>dwc_commonname:</ll> Umburana-de-cheiro",NA,NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"0W0'0","0S0'0",NA,"48094","auto",NA,"21/02/1980",NA,NA,NA,NA
"835","2020-07-23 12:06:59-03","CEPLAC","CEPEC","63566","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis",NA,"T. S. dos Santos","I. da C. A. Mendes","104","2001","06","09",NA,"Brasil","Goiás","FORMOSA","190Km de Brasilia, marg. dir. Rio Praim, vale do Parana a esq. BR-020.Faz. V. Grande.",NA,NA,NA,"<ll>dwc_commonname:</ll> Amburana, Cerejeira",NA,NA,"-47.334400177002","-15.5371999740601",NA,NA,NA,NA,NA,NA,"113054","auto",NA,"30/12/1995",NA,NA,NA,NA
"836","2019-08-02 10:06:59-03","CPATSA","HTSA-CARPOTECA","223","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.",NA,"Alves, P.J.",NA,"2003","09","01",NA,"Brasil","Pernambuco","Petrolina","Sítio Caícara",NA,NA,"Álcool","<ll>dwc_commonname:</ll> Umburana de cheiro",NA,NA,"-40.5008010864258","-9.39861011505127",NA,NA,NA,NA,NA,NA,"90462","auto",NA,NA,NA,NA,NA,NA
"837","2019-08-02 10:06:59-03","CPATSA","HTSA-CARPOTECA","6","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.",NA,"Fotius, G.","F. 3629","1983","12","11",NA,"Brasil","Pernambuco","Bodocó",NA,NA,NA,"Álcool","Afloramento rochoso de granito. Fr 3. <ll>dwc_commonname:</ll> Imburana de cheiro",NA,NA,"-39.9411010742188","-7.77832984924316",NA,NA,NA,NA,NA,NA,"50218","auto",NA,NA,NA,NA,NA,NA
"838","2020-11-19 14:06:10-03","Unimontes","MCMG","4037","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemao) A.C.Sm",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"R.B.J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839","2020-11-19 14:06:10-03","Unimontes","MCMG","6062","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.",NA,"Vidal, C.V.",NA,"2018","04","06",NA,"Brasil","Minas Gerais","Janaúba","Floresta estacional decidual",NA,NA,NA,"Arbóreo",NA,NA,"-43.405278","-15.9075",NA,NA,NA,"43W 24' 19","15S 54' 27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","2020-11-19 14:06:10-03","Unimontes","MCMG","2071","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemao) A.C.Sm","Santos,R. M","Rodrigues, R. H. |",NA,"2011",NA,NA,NA,"Brasil","Minas Gerais","Jaíba","Reserva Biológica da Jaíba",NA,NA,NA,NA,NA,NA,"-43.6744003295898","-15.3382997512817",NA,NA,NA,NA,NA,NA,"47016","auto",NA,NA,NA,NA,NA,NA
"841","2020-11-19 14:06:10-03","Unimontes","MCMG","5640","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemao) C.S. Sm","Santos, R.M","Rodrigues,R. |",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Jaíba","Reserva Biológica da Jaíba",NA,NA,NA,NA,NA,NA,"-43.6744003295898","-15.3382997512817",NA,NA,NA,NA,NA,NA,"47016","auto",NA,NA,NA,NA,NA,NA
"842","2020-11-19 14:06:10-03","Unimontes","MCMG","1876","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Santos R.M.","Menino, G.C.O. | Azevedo ,I,F,P. | Braga, L.L. | Mota,G.S. | Souza, S.R. |",NA,"2009","04","20",NA,"Brasil","Minas Gerais","Januária","APA do Rio Pandeiros-Ilha 2",NA,NA,NA,NA,NA,NA,"-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA
"843","2020-11-19 14:06:10-03","Unimontes","MCMG","4792","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Amburana","cearensis","Amburana cearensis","(Allemao) A.C.Sm.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Montes Claros","Silva, J.R.T e Estagiarios do LEVERio do Peixe",NA,NA,NA,NA,NA,NA,"-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA
"844","2020-09-22 13:48:42-03","USP","SPFW","4017","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.",NA,"Sem coletor","s.n.",NA,NA,NA,NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"845","2020-09-22 13:48:42-03","USP","SPFW","7511","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","G.C.T. Ceccantini 9.2018","Veiga, M.G. Ceccantini, G.C.T.; Alecio, P.C. ; Ribeiro, J.C.M.; Santos, L.P.; Itepan, L.Z.; de Camargo, E.P.; Redondo, L.F. .","45","2018","09","25",NA,"Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","701","701",NA,NA,NA,NA,"-44.245222","-15.123361",NA,NA,NA,"44°14'42,8W","15°07'24,1S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"846","2020-09-22 13:48:42-03","USP","SPFW","8046","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Camargo, E.P - 2019.","Camargo, E.P. Ceccantini, G.C.T.; Alecio, P.C.; Lopes, E. E.; Iegawa, E.M.","129","2019","01","19",NA,"Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","700","700",NA,NA,NA,NA,NA,"-15.090111",NA,NA,NA,"44'1647,1W","15°05'24,4S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"847","2020-09-22 13:48:42-03","USP","SPFW","8001","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Amburana","cearensis","Amburana cearensis","(Allemão) A.C.Sm.","Camargo, E.P - 2019.","Camargo, E.P. Ceccantini, G.C.T.; Alecio, P.C.; Lopes, E. E.; Iegawa, E.M.","83","2019","01","15",NA,"Brasil","Minas Gerais","Itacarambi","Parque Nacional Cavernas do Peruaçu.","662","662",NA,NA,NA,NA,NA,"-15.085556",NA,NA,NA,"44'1620,6W","15°05'08S",NA,NA,NA,NA,NA,NA,NA,NA,NA
