"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","locality","phylum","order","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"4200","2020-09-02 16:33:04-03","Cenargen","CEN","90848","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"L. C. Costa","2010","04","05","Brasil","DF","BRASILIA","-47.808055","-15.712222","-47.808055","-15.712222",NA,NA,"CEN00090848","CEN00090848","434",NA,"Exsicatas",NA,"Ramo com botão e flor. Doação Embrapa Cerrados - CPAC.","Planaltina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"4201","2020-09-02 16:33:04-03","Cenargen","CEN","92590","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","G. M. Antar","Marcelo Fernando Devecchi","2014","07","13","Brasil","TO","MATEIROS","-46.471944","-10.5225","-46.471944","-10.5225","539","539","CEN00092590","CEN00092590","303",NA,"Exsicatas",NA,"Folhas fortemente discolores. Inflorescências com indumento pardo. Doação Universidade de São Paulo. Herbário SPF.","Parque Estadual do Jalapão. Antiga estrada em direção a São Félix do Tocantins.",NA,NA,NA,NA,"2015","02",NA,NA,NA,NA,NA,"1",NA
"4202","2020-09-02 16:33:04-03","Cenargen","CEN","92802","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","G. M. Antar","Guilherme de M. Antar","2014","09","18","Brasil","TO","MATEIROS","-46.550277","-10.342222","-46.550277","-10.342222","499","499","CEN00092802","CEN00092802","494",NA,"Exsicatas",NA,"Botões florais cinza. Doação Universidade de São Paulo - Herbário SPF.","Caminho para o fervedouro do Coxa.",NA,NA,NA,NA,"2014","10",NA,NA,NA,NA,NA,"1",NA
"4203","2020-09-02 16:33:04-03","Cenargen","CEN","93469","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","M. Simon","Natália Alves Perigolo","2012","09","23","Brasil","RO","PORTO VELHO","-65.061666","-9.6405555","-65.061666","-9.6405555","103","103","CEN00093469","CEN00093469","214",NA,"Exsicatas",NA,"Vegetação secundária ao longo da estrada de ferro Madeira-Mamoré. Pétalas, pistilo e estames brancos. Folhas discolores, face adaxial verde e abaxial alvacenta.","Margem direita do rio Madeira. Trecho da estrada de ferro Madeira-Mamoré, acessivel pelo ramal da balsa, que fica ao norte da BR-364, à aproximadamente 30 km de Abunã.",NA,NA,NA,NA,"2015","07",NA,NA,NA,NA,NA,"8",NA
"4204","2020-09-02 16:33:04-03","Cenargen","CEN","93896","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"Araci Molnar Alonso","2013","09","04","Brasil","DF","BRASILIA","-47.585555","-15.748611","-47.585555","-15.748611",NA,NA,"CEN00093896","CEN00093896","1153",NA,"Exsicatas",NA,"Material coletado: Ramo com fruto. Doação da Embrapa Cerrados.","Planaltina - Síto do Sr. Cupertino.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"4205","2020-09-02 16:33:04-03","Cenargen","CEN","93927","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","A. M. Alonso","Araci Molnar Alonso","2013","09","04","Brasil","DF","BRASILIA","-47.585555","-15.748611","-47.585555","-15.748611",NA,NA,"CEN00093927","CEN00093927","1184",NA,"Exsicatas",NA,"Material coletado: Ramo com botão floral. Doação da Embrapa Cerrados.","Planaltina. Sítio do Sr. Cupertino.",NA,NA,NA,NA,"2013","09",NA,NA,NA,NA,NA,"1",NA
"4206","2020-09-02 16:33:04-03","Cenargen","CEN","93955","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"Araci Molnar Alonso","2013","09","09","Brasil","DF","BRASILIA","-48.149722","-15.7425","-48.149722","-15.7425",NA,NA,"CEN00093955","CEN00093955","1212",NA,"Exsicatas",NA,"Material coletado: Ramo com botão floral. Doação da Embrapa Cerrados.","Brazlândia - Sítio Coité do Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"4207","2020-09-02 16:33:04-03","Cenargen","CEN","94023","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"Araci Molnar Alonso","2013","10","02","Brasil","DF","BRASILIA","-47.585555","-15.748611","-47.585555","-15.748611",NA,NA,"CEN00094023","CEN00094023","1280",NA,"Exsicatas",NA,"Material coletado: Ramo com flor. Doação da Embrapa Cerrados.","Planaltina. Sítio do Sr. Cupertino.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"4208","2020-09-02 16:33:04-03","Cenargen","CEN","94032","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","A. M. Alonso","Araci Molnar Alonso","2013","10","03","Brasil","DF","BRASILIA","-48.149722","-15.7425","-48.149722","-15.7425",NA,NA,"CEN00094032","CEN00094032","1289",NA,"Exsicatas",NA,"Borda da parcela. Material coletado: Ramo com flor. Doação da Embrapa Cerrados.","Brazlândia. Sítio Coité do Cerrado.",NA,NA,NA,NA,"2013","10",NA,NA,NA,NA,NA,"1",NA
"4209","2020-09-02 16:33:04-03","Cenargen","CEN","94156","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","A. M. Alonso","Araci Molnar Alonso","2013","12","04","Brasil","DF","BRASILIA","-47.585555","-15.748611","-47.585555","-15.748611",NA,NA,"CEN00094156","CEN00094156","1417",NA,"Exsicatas",NA,"Parcela em recuperação. Material coletado: Ramo com frutos. Doação da Embrapa Cerrados.","Planaltina. Sítio do Sr. Cupertino.",NA,NA,NA,NA,"2013","12",NA,NA,NA,NA,NA,"1",NA
"4210","2020-09-02 16:33:04-03","Cenargen","CEN","94210","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"Araci Molnar Alonso","2013","11","05","Brasil","DF","BRASILIA","-47.585555","-15.748611","-47.585555","-15.748611",NA,NA,"CEN00094210","CEN00094210","1358",NA,"Exsicatas",NA,"Material coletado: Ramo com frutos. Doação da Embrapa Cerrados.","Planaltina. Sítio do Sr. Cupertino.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"4211","2020-09-02 16:33:04-03","Cenargen","CEN","95962","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","B. M. T. Walter","Aelton Biasi Giroldo","2013","08","06","Brasil","DF","BRASILIA","-47.925","-15.978333","-47.925","-15.978333","1203","1203","CEN00095962","CEN00095962","95",NA,"Exsicatas",NA,NA,"Fazenda Água Limpa.",NA,NA,NA,NA,"2017","01",NA,NA,NA,NA,NA,"3",NA
"4212","2020-09-02 16:33:04-03","Cenargen","CEN","95985","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"Aelton Biasi Giroldo","2013","08","06","Brasil","DF","BRASILIA","-48.025277","-15.926944","-48.025277","-15.926944","1198","1198","CEN00095985","CEN00095985","118",NA,"Exsicatas",NA,NA,"Fazenda Sucupira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"4213","2020-09-02 16:33:04-03","Cenargen","CEN","96557","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","B. R. Teixeira","Bernardo Rocha Teixeira","2012","05","03","Brasil","DF","BRASILIA","47.6358333","-15.758333","47.6358333","-15.758333",NA,NA,"CEN00096557",NA,"257",NA,"Exsicatas",NA,"Botões florais ferrugíneos.","Núcleo Rural Rajadinha - Fazenda Santa Cecília.",NA,NA,NA,NA,"2012","05",NA,NA,NA,NA,NA,"3",NA
"4214","2020-09-02 16:33:04-03","Cenargen","CEN","96427","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","B. M. T. Walter","Bernardo Rocha Teixeira","2008","07","07","Brasil","DF","BRASILIA","-47.958888","-15.710555","-47.958888","-15.710555","1003","1003","CEN00096427","CEN00096427","130",NA,"Exsicatas",NA,"Botões florais marrom claros.","Parque Nacional de Brasília.",NA,NA,NA,NA,"2017","01",NA,NA,NA,NA,NA,"4",NA
"4215","2020-09-02 16:33:04-03","Cenargen","CEN","97348","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","R. Goldenberg","Anderson Cássio Sevilha","2008","12","13","Brasil","MG","RIO PARDO DE MINAS","-42.597222","-15.965277","-42.597222","-15.965277","925","925","CEN00097348","CEN00097348","5116",NA,"Exsicatas",NA,"Indivíduo 311.","Catita. Próximo à quebra de relevo. Ponto 6. Parcela da fitossociologia.",NA,NA,NA,NA,"2019","09",NA,NA,NA,NA,NA,"4",NA
"4216","2020-09-02 16:33:04-03","Cenargen","CEN","97460","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","B. M. T. Walter","Anderson Cássio Sevilha","2015","10","16","Brasil","MA","CAROLINA","-47.371388","-6.9505555","-47.371388","-6.9505555","223","223","CEN00097460","CEN00097460","5292",NA,"Exsicatas",NA,NA,"Parque Nacional Chapada das Mesas. Sítio Buenos Aires.",NA,NA,NA,NA,"2017","04",NA,NA,NA,NA,NA,"4",NA
"4217","2020-09-02 16:33:04-03","Cenargen","CEN","99927","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","B. M. T. Walter","Glocimar Pereira-Silva","2009","11","21","Brasil","MA","CAROLINA","-47.4575","-7.0172222","-47.4575","-7.0172222","180","180","CEN00099927","CEN00099927","14708",NA,"Exsicatas",NA,"Área de influência indireta.","Estrada vicinal para o povoado Brejinho, km 02.",NA,NA,NA,NA,"2017","08",NA,NA,NA,NA,NA,"4",NA
"4218","2020-09-02 16:33:04-03","Cenargen","CEN","97346","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","R. Goldenberg","Anderson Cássio Sevilha","2008","12","13","Brasil","MG","RIO PARDO DE MINAS","-42.596111","-15.966666","-42.596111","-15.966666","942","942","CEN00097346","CEN00097346","5114",NA,"Exsicatas",NA,NA,"PN 5 - P281. Catita. Alto da chapada, próximo à quebra de relevo.",NA,NA,NA,NA,"2019","09",NA,NA,NA,NA,NA,"3",NA
"4219","2020-09-02 16:33:04-03","Cenargen","CEN","99246","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","B. M. T. Walter","Glocimar Pereira-Silva","2009","11","26","Brasil","TO","BABACULANDIA","-47.642777","-7.0847222","-47.642777","-7.0847222","160","160","CEN00099246","CEN00099246","14805",NA,"Exsicatas",NA,"Área de influência direta (lago).","Margens do rio Taboca.",NA,NA,NA,NA,"2018","04",NA,NA,NA,NA,NA,"4",NA
"4220","2020-09-02 16:33:04-03","Cenargen","CEN","97082","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","R. Goldenberg","Anderson Cássio Sevilha","2008","12","10","Brasil","MG","RIO PARDO DE MINAS","42.4805555","-15.913611","42.4805555","-15.913611","907","907","CEN00097082","CEN00097082","4908",NA,"Exsicatas",NA,NA,"Assentamento Vereda Funda. Projeto PBBI.",NA,NA,NA,NA,"2019","09",NA,NA,NA,NA,NA,"4",NA
"4221","2020-09-02 16:33:04-03","Cenargen","CEN","95259","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","M. Simon","Marcelo Fragomeni Simon","2015","11","19","Brasil","DF","BRASILIA",NA,"-15.5575","-480175.0","-15.5575","1208","1208","CEN00095259","CEN00095259","2652",NA,"Exsicatas",NA,"Arbusto 2m. Frutos maduros roxos. Germoplasma coletado de 39 indivíduos. Curso Técnicas de Conservação de Sementes - EMBRAPA/MSB-Kew.","Fazenda Sucupira - EMBRAPA.",NA,NA,NA,NA,"2015","11",NA,NA,NA,NA,NA,"3",NA
"4222","2020-09-02 16:33:04-03","Cenargen","CEN","18306","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","B. M. T. Walter","Bruno Machado Teles Walter","1993","10","22","Brasil","BA","CORRENTINA","-44.6366996765137","-13.3432998657227",NA,NA,"1000","1000","CEN00018306","CEN00018306","2078",NA,"Exsicatas",NA,"Localmente chamado Grameal - arvoredo de escrube e árvores emergentes) na grande Reserva da Fazenda. Doação da Flora do Brasil - Estado da Bahia.","Fazenda Jatobá. Sudoeste do município, próximo à divisa GO/BA, distante aproximadamente 40 km de Posse/GO.",NA,NA,"182507","auto","1993","01",NA,NA,NA,NA,NA,"1",NA
"4223","2020-09-02 16:33:04-03","Cenargen","CEN","12223","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","J. F. A. Baumgratz","Walmor N. da Fonseca","1980","10","28","Brasil","BA","JACOBINA","-40.5182991027832","-11.1806001663208","-4071167.0","-1108528.0",NA,NA,"CEN00012223","CEN00012223","341",NA,"Exsicatas",NA,"Caule esbranquiçado, folha discolor (face ventral verde, face dorsal ferrugínea), botão ferrugíneo, cálice ferrugíneo, corola avermelhada. Frequencia densa. Doação do Departamento Nacional da Produção Mineral, Projeto RadamBrasil - Divisão de vegetação.",NA,NA,NA,"62396","auto","1982","07",NA,NA,NA,NA,NA,"1",NA
"4224","2020-09-02 16:33:04-03","Cenargen","CEN","40474","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","R. G. Chacon","Marcus Vinicius Martins","1994","08","18","Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"CEN00040474","CEN00040474","93",NA,"Exsicatas",NA,NA,"Área da coleção de plantas medicinais instalada no Jardim Botânico de Brasília.",NA,NA,"70570","auto","2002","11",NA,NA,NA,NA,NA,"3",NA
"4225","2020-09-02 16:33:04-03","Cenargen","CEN","44585","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","G. D. Vale","Luciano de Bem Bianchetti","1990","07","26","Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,"910","910","CEN00044585","CEN00044585","909",NA,"Exsicatas",NA,NA,"Área das FERCAL, a 6,7 km da fábrica de cimento CIPLAN, na DF-250 Leste.",NA,NA,"70570","auto","2007","06",NA,NA,NA,NA,NA,"3",NA
"4226","2020-09-02 16:33:04-03","Cenargen","CEN","23065","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","C. F. R. Cardoso","Taciana Barbosa Cavalcanti","1990","07","12","Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,"1140","1140","CEN00023065","CEN00023065","550",NA,"Exsicatas",NA,"Botão floral ferrugíneo.","DF-170, a 7 km do entroncamento com DF - 001 - Chapada da Contagem.",NA,NA,"70570","auto","1998",NA,NA,NA,NA,NA,NA,"4",NA
"4227","2020-09-02 16:33:04-03","Cenargen","CEN","26776","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"Marta Camargo de Assis","1995","10","31","Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"CEN00026776","CEN00026776","317",NA,"Exsicatas",NA,NA,"Fazenda Sucupira.",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,"2",NA
"4228","2020-09-02 16:33:04-03","Cenargen","CEN","14053","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"Roberto Fontes Vieira","1990","08","09","Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358","-4791667.0","-1566667.0","910","910","CEN00014053","CEN00014053","365",NA,"Exsicatas",NA,NA,"FERCAL, APA da Cafuringa, a 38 km do CENARGEN",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,"7",NA
"4229","2020-09-02 16:33:04-03","Cenargen","CEN","114837","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","C. B. R. Munhoz","A. S. Lima - UB","2013","06","14","Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"CEN00114837","CEN00114837","141",NA,"Exsicatas",NA,"Com fruto (carpoteca). Doação do Herbário UB.","INMET - Intituto Nacional de Meteorologia. 15°79'16 S, 47°92'23 W",NA,NA,"70570","auto","2013","12",NA,NA,NA,NA,NA,"1",NA
"4230","2020-09-02 16:33:04-03","Cenargen","CEN","48352","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","B. M. T. Walter","Glocimar Pereira-Silva","2002","09","20","Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358","-4790667.0","-1569972.0","1030","1030","CEN00048352","CEN00048352","6688",NA,"Exsicatas",NA,"Pétalas brancas. Filetes e estiletes amarelos.","Margem direita do rio Torto, próximo a ponte de acesso ao condomínio.",NA,NA,"70570","auto","2015","06",NA,NA,NA,NA,NA,"4",NA
"4231","2020-09-02 16:33:04-03","Cenargen","CEN","76020","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","C. A. Faria","Juliene Roveratti Santos","2006","09","14","Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"CEN00076020","CEN00076020","502",NA,"Exsicatas",NA,NA,"Parque Nacional de Brasília - cerrado do lado direito do lago da Santa Maria",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,"4",NA
"4232","2020-09-02 16:33:04-03","Cenargen","CEN","76079","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","C. A. Faria","Juliene Roveratti Santos","2006","10","27","Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"CEN00076079","CEN00076079","562",NA,"Exsicatas",NA,NA,"Parque Nacional de Brasília - Entrada seguindo pela trilha do cristal d'água.",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,"3",NA
"4233","2020-09-02 16:33:04-03","Cenargen","CEN","19947","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","C. B. R. Munhoz","Glocimar Pereira-Silva","1993","07","22","Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358","-4796667.0","-1580000.0","1035","1035","CEN00019947","CEN00019947","1701",NA,"Exsicatas",NA,NA,"Reserva Ecológica do Guará.",NA,NA,"70570","auto","1995",NA,NA,NA,NA,NA,NA,"4",NA
"4234","2020-09-02 16:33:04-03","Cenargen","CEN","75480","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","R. G. Chacon","Roberta Gomes Chacon","2010","10","23","Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"CEN00075480","CEN00075480","645",NA,"Unicata",NA,NA,"Sobradinho. APA da Cafuringa, ponto 4.",NA,NA,"70570","auto","2010","10",NA,NA,NA,NA,NA,"1",NA
"4235","2020-09-02 16:33:04-03","Cenargen","CEN","78378","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","B. M. T. Walter","Daniela Inácio Junqueira - UEG","2009","08","11","Brasil","GO","CALDAS NOVAS","-48.625","-17.74169921875",NA,NA,NA,NA,"CEN00078378","CEN00078378","492",NA,"Exsicatas",NA,"Doação Herbário UB - Brasil - Goiás.","Parque Estadual Serra de Caldas Novas.",NA,NA,"36612","auto","2012","03",NA,NA,NA,NA,NA,"1",NA
"4236","2020-09-02 16:33:04-03","Cenargen","CEN","20799","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","D. M. S. Rocha","Hamilton Garboggini Pinho dos Santos","1993","05","25","Brasil","GO","CORUMBAIBA","-48.5614013671875","-18.1424999237061",NA,NA,NA,NA,"CEN00020799","CEN00020799","10",NA,"Exsicatas",NA,"Botões florais castanhos.","Margem esquerda do rio Corumbá; 1,5 km a montante do eixo da barragem; próximo a foz do córrego Gameleira.",NA,NA,"40186","auto","1993","05",NA,NA,NA,NA,NA,"4",NA
"4237","2020-09-02 16:33:04-03","Cenargen","CEN","30621","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","B. M. T. Walter","Sebastião Pinheiro Cordovil da Silva","1996","11","06","Brasil","GO","IPAMERI","-48.1596984863281","-17.7219009399414",NA,NA,NA,NA,"CEN00030621","CEN00030621","495",NA,"Exsicatas",NA,NA,"Estrada de acesso ao Córrego Santo Antônio.",NA,NA,"102542","auto","2001","01",NA,NA,NA,NA,NA,"3",NA
"4238","2020-09-02 16:33:04-03","Cenargen","CEN","48856","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"Glocimar Pereira-Silva","2002","11","04","Brasil","GO","LUZIANIA","-47.9502983093262","-16.2525005340576","-4816306.0","-1624639.0","870","870","CEN00048856","CEN00048856","6734",NA,"Exsicatas",NA,NA,"Estrada p/ Fazenda Alagado II, cerca de 2 km da entrada. Ponto II.",NA,NA,"83221","auto",NA,NA,NA,NA,NA,NA,NA,"4",NA
"4239","2020-09-02 16:33:04-03","Cenargen","CEN","40441","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","B. M. T. Walter","Marcus Vinicius Martins","1992","10","10","Brasil","GO","LUZIANIA","-47.9502983093262","-16.2525005340576",NA,NA,NA,NA,"CEN00040441","CEN00040441","60",NA,"Exsicatas",NA,"Terreno de propriedade do coletor.","Loteamento Parque Alvorada I.",NA,NA,"83221","auto","2015","06",NA,NA,NA,NA,NA,"2",NA
"4240","2020-09-02 16:33:04-03","Cenargen","CEN","96746","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"Francisco Ferreira de Miranda Santos","2016","10","27","Brasil","GO","LUZIANIA","-47.9502983093262","-16.2525005340576",NA,NA,NA,NA,"CEN00096746","CEN00096746","643",NA,"Unicata",NA,"Arvoreta ou arbustivo. Doação Flora do DF e do Goiás.","Luziânia. (long. 199015,571 e lat. 8199268,8945)",NA,NA,"83221","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA
"4241","2020-09-02 16:33:04-03","Cenargen","CEN","79086","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana",NA,"Gabriel Mendes Ferreira - UEG","2007","08","25","Brasil","GO","MORRINHOS","-49.0993995666504","-17.7311000823975",NA,NA,NA,NA,"CEN00079086","CEN00079086",NA,NA,"Exsicatas",NA,"Flores ainda fechadas. Doação do HERBÁRIO UEG / MORRINHOS.","Parque Ecológico Jatobá Centenário. Borda /seco.",NA,NA,"45214","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA
"4242","2020-09-02 16:33:04-03","Cenargen","CEN","88163","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","Ana I. M. R. Machado","Ana Isa Marquez Rocha Machado","2011","09","29","Brasil","GO","MOSSAMEDES","-50.2150001525879","-16.1266994476318",NA,NA,NA,NA,"CEN00088163","CEN00088163","189",NA,"Exsicatas",NA,"Planta ca. 1,8m. Estames e estilete brancos a creme. Botões florais jovens brancos. Doação Universidade Federal de Uberlândia. Herbário HUFU nº 64479.","Parque Estadual da Serra Dourada, área da reserva biológica, a caminho do areial.",NA,NA,"30139","auto","2012","10",NA,NA,NA,NA,NA,"1",NA
"4243","2020-09-02 16:33:04-03","Cenargen","CEN","192","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","C. B. R. Munhoz","Antônio Costa Allem","1976","10","08","Brasil","MS","CORUMBA","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"CEN00000192","CEN00000192","192",NA,"Exsicatas",NA,"Decumbente.","Fazenda Sagrado.",NA,NA,"295160","auto","1995",NA,NA,NA,NA,NA,NA,"2",NA
"4244","2020-09-02 16:33:04-03","Cenargen","CEN","27957","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","C. B. R. Munhoz","Bruno Machado Teles Walter","1994","06","24","Brasil","GO","SAO LUIS DE MONTES BELOS","-50.372200012207","-16.5249996185303",NA,NA,NA,NA,"CEN00027957","CEN00027957","3319",NA,"Exsicatas",NA,"Botões florais marrons. Ramos reprodutivos idem. Folhas discolores (face adaxial verde com pulvurulência branca; face abaxial marrom-claro). Área de influência do AHE Serra da Mesa.","Estrada de terra em frente so posto Tigrão, para a balsa, a 4 km do rio das Almas.",NA,NA,"26629","auto","1998","01",NA,NA,NA,NA,NA,"4",NA
"4245","2020-09-02 16:33:04-03","Cenargen","CEN","62318","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","J. Baumgratz & L. M. Souza","Mello Barreto","1934","04","23","Brasil","MG","BELO HORIZONTE","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"CEN00062318","CEN00062318","6681",NA,"Exsicatas",NA,"Doação Instituto de Botânica - São Paulo - Brasil Herb. 45813","Jardim Botânico",NA,NA,"17082","auto","1994","06",NA,NA,NA,NA,NA,"1",NA
"4246","2020-09-02 16:33:04-03","Cenargen","CEN","62315","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","M. L. Kawasaki","Maria Lúcia Kawasaki","1995","10","13","Brasil","MG","CAETE","-43.6697006225586","-19.8799991607666",NA,NA,"1000","1000","CEN00062315","CEN00062315","888",NA,"Exsicatas",NA,"Inflorescências ferruginea, Doação do Instituto de Botânica de São Paulo - SP.","Minas Gerais: Estrada Caeté - Sabará km 28.",NA,NA,"22051","auto","1995","10",NA,NA,NA,NA,NA,"1",NA
"4247","2020-09-02 16:33:04-03","Cenargen","CEN","96166","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","A. B. Giroldo","Aelton Biasi Giroldo","2014","11","18","Brasil","MG","GRAO MOGOL","-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,"CEN00096166","CEN00096166","302",NA,"Exsicatas",NA,"Botão floral vinho.","Assentamento Americana.",NA,NA,"67219","auto","2014","11",NA,NA,NA,NA,NA,"3",NA
"4248","2020-09-02 16:33:04-03","Cenargen","CEN","105057","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","B. M. T. Walter","Gustavo Paiva Evangelista Rocha","2014","11","21","Brasil","MG","PARACATU","-46.874698638916","-17.2222003936768",NA,NA,NA,NA,"CEN00105057","CEN00105057","306",NA,"Exsicatas",NA,"Corola branca, anteras amarelas, conectivo amarelo e estigma branco.","Fazenda Passarelli.",NA,NA,"72344","auto","2018","06",NA,NA,NA,NA,NA,"3",NA
