"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"681","2019-05-06 12:00:48-03","UFU","HUFU","52044","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Machado, A.F.M.","Krieger, L.; Brugger, M.","s.n.","1989","10","11","Brasil","Minas Gerais","Lima Duarte","Beira da mata","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"HUFU00016756",NA,NA,NA,NA,"Árvore regular.",NA,NA,"2007","03","15","30417","auto",NA,NA,NA,NA,NA,NA,NA
"682","2019-05-06 12:00:48-03","UFU","HUFU","35550","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Barbosa, J.M.","Hattori, E.K.O.; Amorim, E.H. & Fleury-Silva, H.R.","125","2003","12","05","Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro. Mata da Zilda.","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"HUFU00016754",NA,NA,NA,NA,"Árvore ca. de 5 m. Frutos verdes.; Mata.",NA,NA,"2004","04","19","45889","auto",NA,NA,NA,NA,NA,NA,NA
"683","2019-05-06 12:00:48-03","UFU","HUFU","7730","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.",NA,"Tamashiro, J.Y.; et al.","181","1980","09","01","Brasil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"HUFU00016765",NA,NA,NA,NA,"Árvore 15 m.; Mata de encosta.",NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA
"684","2019-05-06 12:00:48-03","UFU","HUFU","58676","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.",NA,"Rosa, P.O.; Araújo, G.M. & Hattori, E.K.O.","370","2007","01","30","Brasil","Minas Gerais","Uberlândia","Capim Branco I","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00016748",NA,NA,NA,NA,"Árvore, ca. 7 m. Frutos imaturos verdes, muito latéx.; Mata ciliar, interior.",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"685","2019-05-06 12:00:48-03","UFU","HUFU","47042","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.",NA,"Rodrigues, V.H.P.; Kilca, R.","s.n.","2006","03","06","Brasil","Minas Gerais","Uberlândia","Capim Branco I","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00016753",NA,NA,NA,NA,"Árvore, ca. 8 m. Fruto verde.; Floresta ciliar - borda do pasto.",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"686","2019-05-06 12:00:48-03","UFU","HUFU","7624","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.",NA,"Araújo, G.M.; Rodrigues, L.A.","1065","1995","01","16","Brasil","Minas Gerais","Uberlândia","Fazenda Buriti","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00016764",NA,NA,NA,NA,"Árvore 12 m. Frutos verdes.; Mata decídua em solo de origem basáltica.",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"687","2019-05-06 12:00:48-03","UFU","HUFU","9602","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.",NA,"Araújo, G.M.; et al.","1206","1994","02","04","Brasil","Minas Gerais","Uberlândia","Fazenda Buriti","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00016757",NA,NA,NA,NA,"Árvore 8 m. Frutos verdes.; Mata decídua em solo de origem basáltica.",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"688","2019-05-06 12:00:48-03","UFU","HUFU","75353","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Dias, A.G.","Dias, A.G.; Justino, G.S. & Nakajima, J.N.","52","2017","06","30","Brasil","Minas Gerais","Uberlândia","Parque Estadual Pau Furado, Trilha do córrego do Marimbondo.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00073092","HUFU00073092",NA,NA,NA,"Árvore 5 m. Fruto verde.; Mata semi decídua.",NA,NA,"2017","12",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"689","2019-05-06 12:00:48-03","UFU","HUFU","3792","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.",NA,"Nakajima, J.N.","81","1993","01","05","Brasil","Minas Gerais","Uberlândia","Parque Sabiá","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00016760",NA,NA,NA,NA,"Árvore, ca. de 5 m. Sicônio verde.; Borda de mata de galeria.",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"690","2019-05-06 12:00:48-03","UFU","HUFU","3798","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.",NA,"Nakajima, J.N.","87","1993","01","11","Brasil","Minas Gerais","Uberlândia","Parque Sabiá","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00016759",NA,NA,NA,NA,"Árvore, ca. de 5 m. Sicônio verde.; Borda de mata de galeria.",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"691","2019-05-06 12:00:48-03","UFU","HUFU","3380","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.",NA,"Pimenta, J.L.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Uberlândia","Universidade Federal de Uberlândia, Campus Umurama.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00016766",NA,NA,NA,NA,"Planta cultivada, frutos apreciados por morcegos.",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"692","2020-08-20 15:00:17-03","UFSC","FLOR","64311","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Brotto, M.L.","Brotto, M.L.; Silva, J.M.","1965","2015","07","29","Brasil","Paraná","Guaratuba",NA,"-48.585556","-25.910556","48º35'8''W","25º54'38''S","13","13","FLOR0064311","FLOR0064311",NA,NA,NA,"Árvore de 5m de altura; frutos verdes",NA,"Rosales","2015","09","23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","2020-08-20 15:00:17-03","UFSC","FLOR","7132","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.",NA,"Klein, R.M.; Pastore, U.","11871","1979","07","12","Brasil","Paraná","Ivaí",NA,"-50.8588981628418","-25.010799407959",NA,NA,NA,NA,"FLOR0007132",NA,NA,NA,NA,NA,NA,"Rosales",NA,NA,NA,"21096","auto",NA,NA,NA,NA,NA,NA,NA
"694","2020-08-20 15:00:17-03","UFSC","FLOR","15068","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.",NA,"Reitz, R.; Klein, R.M.","17944","1965","12","18","Brasil","Paraná","Jaguariaíva","Rio das Mortes.","-49.7057991027832","-24.2511005401611",NA,NA,"850","850","FLOR0015068",NA,NA,NA,NA,"arbusto, 3m altura",NA,"Rosales",NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"695","2020-08-20 20:41:56-03","UFSC","FLOR","29187","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Sobral, M.","Sobral, M.; Falkenberg, D.B.","6384","1990","02","01","Brasil","Rio Grande do Sul","Alegrete","Cerro do Tigre.","-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,"FLOR0029187",NA,NA,NA,NA,"árvore; látex abundante, Fruto Imaturo, , 6 a 7m altura",NA,"Rosales","1990",NA,NA,"89305","auto",NA,NA,NA,NA,NA,NA,NA
"696","2020-08-20 20:41:56-03","UFSC","FLOR","22025","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Romaniuc Neto, S.","Sobral, M.; Falkenberg, D.B.","6384","1990","02","01","Brasil","Rio Grande do Sul","Alegrete","Cerro do Tigre.","-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,"FLOR0022025",NA,NA,NA,NA,"árvore, látex abundante, Fruto Imaturo,",NA,"Rosales","1993",NA,NA,"89305","auto",NA,NA,NA,NA,NA,NA,NA
"697","2020-08-20 20:41:56-03","UFSC","FLOR","6949","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Romaniuc Neto, S.","Coura Neto, A.B.","28","1980","09","11","Brasil","Rio Grande do Sul","Cruz Alta","Capão dos Lopes.","-53.6063995361328","-28.638599395752",NA,NA,NA,NA,"FLOR0006949",NA,NA,NA,NA,"árvore, flor no caule. Figueira de folhas grandes, leitosa",NA,"Rosales","1993",NA,NA,"44498","auto",NA,NA,NA,NA,NA,NA,NA
"698","2020-08-20 15:00:17-03","UFSC","FLOR","6295","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.",NA,"Klein, R.M.; Bresolin, A.","6221","1965","09","15","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"200","200","FLOR0006295",NA,NA,NA,NA,"arbusto, Fruto Imaturo, verde, 3m altura",NA,"Rosales",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"699","2020-08-20 20:41:56-03","UFSC","FLOR","7577","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Klein, R.M.","Campos, J.M.; Leite, P.F.","11","1981","03","27","Brasil","Santa Catarina","Rancho Queimado","A 35 km de Santo Amaro da Imperatriz.","-49.0217018127441","-27.6725006103516",NA,NA,"350","350","FLOR0007577",NA,NA,NA,NA,"árvore; folhas grandes alternas; presença de leite no caule, flor em cachos, redondo, verde. Folha SG.22-Z-B; ponto 4. Nervuras nítidas. Frutos são ditos em cacho pelos coletores, mas isto não é verdadeiro (DBF-2005)",NA,"Rosales","1981",NA,NA,"17361","auto",NA,NA,NA,NA,NA,NA,NA
"700","2020-01-31 10:39:00-03","IFAM","EAFM","17430","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","Fiaschi, P.","De Paula, L.L.","60","2016","09","26","Brasil","Rio de Janeiro","Paraty","Saco do Mamanguá, Comunidade do Baixio","-44.626111","-23.284722","-44.626111","-23.284722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","2021-03-04 15:45:53-03","IF","SPSF","44127","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. Ex Miq.) Mart.","J.Cordeiro","A.C.Cervi & J.Cordeiro & L.Martin","9407","2009","04","06","Brasil","PR","Balsa Nova","Serra São Luis do Purunã","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"COLETA: Árvore 4m altura; inflorescência verde, em sicônio.;","Magnoliophyta","Rosales",NA,NA,NA,"27346","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"702","2021-03-04 15:45:53-03","IF","SPSF","02391","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis",NA,NA,"D.Bento Pickel",NA,"1945","11","12","Brasil","SP","Jundiaí",NA,"-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Rosales",NA,NA,NA,"17840","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"703","2021-03-04 15:45:53-03","IF","SPSF","04128","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis",NA,NA,"M.A. Cunha",NA,"1951","05","21","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Rosales",NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"704","2021-03-04 15:45:53-03","IF","SPSF","02552","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis",NA,NA,"D.Bento Pickel",NA,"1946","05","31","Brasil","SP","São Paulo","Tremembé","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Rosales",NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"705","2021-03-04 15:45:53-03","IF","SPSF","51249","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","M.L.Brotto","M.L.Brotto & J.M.Silva","1965","2015","07","29","Brasil","PR","Guaratuba",NA,"-48.574722","-25.882778",NA,NA,"13","13",NA,NA,"América do Sul",NA,NA,"COLETA: Árvore de 5m de altura; frutos verdes.; GEOGRAFIA: Floresta Ombrófila Densa das Terras Baixas.;","Magnoliophyta","Rosales","2015","09","23",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"706","2017-09-11 16:27:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Moraceae","Urostigma","enorme","Urostigma enorme","Miq.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Brazil","São Paulo","Aparecida","Crescit in campo prope praedium Parapitinga et alibi in provincia Minarum. Specimen enormis magnitudinis prope N. Senh. d'Apparecida in prov. S. Pauli","-45.23","-22.85","-45.23","-22.85",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","2020-10-26 09:32:39-03","UNEMAT","NX-FANEROGAMAS","2090","PreservedSpecimen","Plantae","Moraceae","Ficus","cf. enormis","Ficus cf. enormis","(Mart. ex Miq.) Miq.","Marimon B.S.",NA,"BS268","1999","03","31","Brasil","Mato Grosso","Nova Xavantina","Reserva Biológica Mário Viana. Córrego Bacaba. Próximo à casa e barragem, 150 m em direção à cachoeira.","-52.359444444","-14.72","-52.359444444","-14.72",NA,NA,NA,NA,NA,NA,NA,"Ocasional. Relevo acidentado. Grande ocorrência de bambú no mesmo local. Coleta vegetativa.[HABITAT=Mata de Galeria]",NA,NA,"1999","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","2021-02-08 12:43:40-03","UFRGS","ICN","120665","S","Plantae","Moraceae","Ficus","cf. enormis","Ficus cf. enormis","(Mart. ex Miq.) Miq.",NA,"Sobral, M; Jarenkow, JA","8575",NA,NA,NA,"Brasil","PR","Céu Azul","Parque Nacional de Iguaçu","-53.8485984802246","-25.1466999053955",NA,NA,NA,NA,"ICN00013292","ICN00013292 ICN00013292_1","América do Sul",NA,NA,"Região de mata estacional semidecídua. V. Ávila, Darw. 23: 622. 1985.","Dicotyledon",NA,NA,NA,NA,"51148","auto",NA,NA,NA,NA,NA,NA,NA
"709","2021-02-08 12:43:40-03","UFRGS","ICN","002797","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Avila, MV","Reitz; Klein, RM","s.n.","1956","10","26","Brasil","SC","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"ICN00013290","ICN00013290 ICN00013290_1","América do Sul",NA,NA,"Arvoreta; Capoeira, lenho na xiloteca","Dicotyledon",NA,"1981",NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA
"710","2021-02-08 12:43:40-03","UFRGS","ICN","192953","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Brotto, ML","Brotto, ML; Silva, JM","1965","2015","07","29","Brasil","PR","Guaratuba",NA,"-48.585556","-25.910556","-48.585556","-25.910556","1","1","ICN00035060",NA,"América do Sul",NA,NA,"Árvore de 5 m de altura; frutos verdes.; Floresta Ombrófila Densa das Terras Baixas","Dicotyledon",NA,"2015","09","23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","2021-02-08 12:43:40-03","UFRGS","ICN","003275","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.",NA,"?","s.n.","1963","05","01","Brasil","RS","General Câmara",NA,"-51.7602996826172","-29.9050006866455",NA,NA,NA,NA,"ICN00013291","ICN00013291","América do Sul",NA,NA,"frutos verdes","Dicotyledon",NA,NA,NA,NA,"33939","auto",NA,NA,NA,NA,NA,NA,NA
"712","2020-04-30 16:07:23-03","UFMT","CNMT","853","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Miq.) Miq.","Carauta, J.P.P.","Carauta, J.P.P.","1550","1973","01","25","Brasil","Rio Grande do Sul","Herbal do Sul, Airosa Galvão",NA,NA,NA,NA,NA,NA,NA,"CNMT000853",NA,NA,NA,NA,"As folhas são alternas, geralmente dísticas, São do tipo drupa deiscente ou aquênios, flores do tipo inflorescências","Angiosperma",NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","2020-08-26 10:49:50-03","MCN-FZBRS","HAS","38653","PreservedSpecimen","Plantae","Moraceae","Ficus","cf. enormis","Ficus cf. enormis","(Mart. Ex. Miq.) Mart.","Caetano, V.","Mansan, C.","0472","1997","11",NA,"Brasil","Rio Grande do Sul","Canela","Arredores. Parque das Corredeiras","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"HAS0038653",NA,NA,NA,NA,"Na beira do rio próximo a ponte. Encosta inferior do nordeste","Magnoliophyta",NA,"2000","12",NA,"16452","auto",NA,NA,NA,NA,NA,NA,NA
"714","2020-08-26 10:49:50-03","MCN-FZBRS","HAS","1118","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Vasquez, M.A.","Aguiar, L.; Soares, Z.","s.n.","1974","11",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Parque Farroupilha","-51.214437","-30.034991","-51,214437","-30,034991","27","27","HAS0001118",NA,NA,NA,NA,"figueira ;","Magnoliophyta",NA,"1982","12","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","2020-08-26 10:49:50-03","MCN-FZBRS","HAS","276","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Vasquez Avila, M.","Soares, Z.; Aguiar, L.","s.n.","1974","01",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Parque Farroupilha","-51.214437","-30.034991","-51,214437","-30,034991","27","27","HAS0000276",NA,NA,NA,NA,"figueirão-brabo","Magnoliophyta",NA,"1982","07","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","2020-08-26 10:49:50-03","MCN-FZBRS","HAS","8426","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Aguiar, L.","Aguiar, L.","s.n.","1978","07",NA,"Brasil","Rio Grande do Sul","Gravataí","Morro das Cabras","-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,"HAS0008426",NA,NA,NA,NA,"habitat mata; árvore com subarbusto resimosa","Magnoliophyta",NA,"1979",NA,NA,"25424","auto",NA,NA,NA,NA,NA,NA,NA
"717","2020-08-26 10:49:50-03","MCN-FZBRS","HAS","8352","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Mart.","Aguiar, L.","Martau, L.","s.n.","1978","06",NA,"Brasil","Rio Grande do Sul","Gravataí","Morro do Leãozinho","-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,"HAS0008352",NA,NA,NA,NA,"habitat mata; árvore; frutos verdes","Magnoliophyta",NA,"1979",NA,NA,"25424","auto",NA,NA,NA,NA,NA,NA,NA
"718","2021-04-05 12:36:15-03","UNIVASF","HVASF","821","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","A.F.P. Machado","U.R. Oliveira","52","2007","07","21","Brasil","Bahia","Várzea da Roça","Piemonte da Chapada Diamantina","-40.046277","-11.596775","-40.046277","-11.596775","459","459","HVASF000821",NA,"América do Sul",NA,NA,"Árvore, ca. 12m alt. Folhas simples, alternas, margem inteira. Frutos tipo sicônio (figo) globosos, verde-amarelos quando maduro.",NA,NA,"2010","08","25",NA,NA,NA,NA,NA,NA,NA,NA,"U"
"719","2021-04-05 12:36:15-03","UNIVASF","HVASF","4122","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","A.F.P. Machado","J.R. Maciel","1086","2009","04","29","Brasil","Ceará","Mauriti","Estrada para Freixeiras.","-38.755138","-7.254666","-38.755138","-7.254666","526","526","HVASF004122",NA,"América do Sul",NA,NA,"Árvore ca. 6m alt. Látex branco, leitoso, abundante. Inflorescências verdes.",NA,NA,"2010","08","25",NA,NA,NA,NA,NA,NA,NA,NA,"U"
"720","2021-04-05 12:36:15-03","UNIVASF","HVASF","9278","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","A.F.P. Machado","A.P. Fontana","6968","2010","07","08","Brasil","Paraíba","Monte Horebe","Sítio Braga, lote 14","-38.6065","-7.20525","-38.606500","-7.205250","189","189","HVASF009278","HVASF009278_01","América do Sul",NA,NA,"Árvore ca. 10m. Látex branco. Frutos (sincônios) verdes.",NA,NA,"2011","06","09",NA,NA,NA,NA,NA,NA,NA,NA,"U"
"721","2021-04-05 12:36:15-03","UNIVASF","HVASF","2998","PreservedSpecimen","Plantae","Moraceae","Ficus","enormis","Ficus enormis","Mart. ex Miq.","A.F.P. Machado","V.D. Silva","92","2009","01","29","Brasil","Pernambuco","Tacaratu","Tacaicó.","-38.109305","-9.071555","-38.109305","-9.071555","611","611","HVASF002998",NA,"América do Sul",NA,NA,"Árvore ca. 22m de altura. Ocasional. Caule acinzentado. Frutos imaturos verdes. Planta latescente.",NA,NA,"2010","08","25",NA,NA,NA,NA,NA,NA,NA,NA,"U"
"722","2020-07-16 10:05:37-03","IBt","SP","290632","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.","Romaniuc Neto, S","Ivanauskas, NM","328","1995","08","26","Brasil","São Paulo","Pariquera-Açu",NA,"-47.885","-24.608333","-47.885","-24.608333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996","05","23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","2020-12-10 11:27:57-03","IBt","SP","394816","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.",NA,"Forzza, RC","3170","2004","03","10","Brasil","Minas Gerais","Lima Duarte","Parque Estadual da Serra do Ibitipoca","-43.866667","-21.683333","-43.866667","-21.683333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","2019-11-21 10:10:57-03","IBt","SP","497978","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.","Brotto, ML","Brotto, ML; Silva, JM","1965","2015","07","29","Brasil","Paraná","Guaratuba",NA,"-48.585556","-25.910556","-48.585556","-25.910556","13","13",NA,NA,NA,NA,NA,NA,NA,NA,"2015","09","23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","2020-12-10 11:27:57-03","IBt","SP","392066","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.",NA,"Giulietti, AM","2104","2002","05","17","Brasil","Bahia","Mucugê",NA,"-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,NA
"726","2020-09-17 08:58:29-03","IBt","SP","320081","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.",NA,"Pereira, OJ","3373","1992","05","05","Brasil","Espírito Santo","Aracruz",NA,"-40.2733001708984","-19.8202991485596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37987","auto",NA,NA,NA,NA,NA,NA,NA
"727","2020-11-19 09:29:31-03","IBt","SP","363093","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.",NA,"Marimon, BS","317","1999","05","21","Brasil","Mato Grosso","Nova Xavantina",NA,"-52.353099822998","-14.6732997894287",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79739","auto",NA,NA,NA,NA,NA,NA,NA
"728","2020-09-17 08:58:29-03","IBt","SP","320319","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.",NA,"Araújo, GM","932","1992","06","06","Brasil","Minas Gerais","Araguari",NA,"-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA
"729","2020-04-15 17:20:08-03","IBt","SP","252749","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.",NA,"Hatschbach, G","36494","1975","02","25","Brasil","Minas Gerais","Diamantina","Biri-biri","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA
"730","2020-12-23 08:49:01-03","IBt","SP","412565","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.",NA,"Forzza, RC","3291","2004","03","30","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"731","2020-06-04 11:03:55-03","IBt","SP","275381","S","Plantae","Moraceae","Ficus","enormis","Ficus enormis","(Mart. ex Miq.) Miq.",NA,"Araújo, GM","1065","1995","01","16","Brasil","Minas Gerais","Uberlândia",NA,"-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
