"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","imagecode","recordNumber","coordinatePrecision","geoFlag","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"1409","2021-03-04 15:45:53-03","IF","SPSF","21543","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana",NA,NA,NA,NA,NA,"A.R.Ferretti","1996","12","14","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: beira da estrada ao longo do rio Paraibuna&nf;;",NA,NA,NA,NA,"92","38855","auto",NA,"América do Sul",NA,NA,"Magnoliophyta","Rosales",NA,"Magnoliopsida",NA,NA,NA,NA
"1410","2021-03-04 15:45:53-03","IF","SPSF","35969","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana",NA,NA,NA,NA,NA,"A.C.C.Destefani","2005","03","22","Brasil","SP","Eldorado","Parque Estadual Jacupiranga, trilha do mirante do angico","-48.0999984741211","-24.5200004577637",NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrofila densa baixo montana&nf;;",NA,NA,NA,NA,"60","38804","auto",NA,"América do Sul",NA,NA,"Magnoliophyta","Rosales",NA,"Magnoliopsida",NA,NA,NA,NA
"1411","2021-03-04 15:45:53-03","IF","SPSF","27003","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana",NA,NA,NA,NA,NA,"D.C.Cavalcanti","1996","05","28","Brasil","SP","Guaratinguetá","Escola de Especialistas da Aeronáutica","-45.189998626709","-22.8099994659424",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"160","27040","auto",NA,"América do Sul",NA,NA,"Magnoliophyta","Rosales",NA,"Magnoliopsida",NA,NA,NA,NA
"1412","2021-03-04 15:45:54-03","IF","SPSF","24238","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","L.Mendonça-Souza","2005","07","20","L.Rossi","1990","11","21","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de restinga&nf;;",NA,NA,NA,NA,"763","55628","auto",NA,"América do Sul",NA,NA,"Magnoliophyta","Rosales",NA,"Magnoliopsida",NA,NA,NA,NA
"1413","2021-03-04 15:45:54-03","IF","SPSF","24202","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","L.M.Souza",NA,NA,NA,"J.B.Baitello & E.L.Silva","1999","05","26","Brasil","SP","Ilhabela","P.E.Instituto Florestal","-45.3499984741211","-23.7700004577637",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: cachoeira da Lage&nf;;",NA,NA,NA,NA,"857","23719","auto",NA,"América do Sul",NA,NA,"Magnoliophyta","Rosales",NA,"Magnoliopsida",NA,NA,NA,NA
"1414","2021-03-04 15:45:54-03","IF","SPSF","20382","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","L.Mendonça-Souza","2005","07","20","J.A.Pastore & F.A.R.D.P.Arzolla","1996","05","15","Brasil","SP","Iporanga","Parque Estadual Turistico do Alto Ribeira, Núcleo Santana","-48.5900001525879","-24.5799999237061",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: sede&nf;;",NA,NA,NA,NA,"699","38740","auto",NA,"América do Sul",NA,NA,"Magnoliophyta","Rosales",NA,"Magnoliopsida",NA,NA,NA,NA
"1415","2021-03-04 15:45:53-03","IF","SPSF","45200","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","((Miq.)) (Miq.)","R.B.Torres",NA,NA,NA,"R.B.Torres & N.Figueiredo & A.R.de Oliveira",NA,NA,NA,"Brasil","SP","Itaberá","Estação Ecológica","-49.1300010681152","-23.8600006103516",NA,NA,"COLETA: Mata Secundária&nf;Árvore 8m altura; látex branco, abundante, frutos verdes.; GEOGRAFIA: Beira de mata, próximo a pedreira.;",NA,"624","624",NA,NA,"29370","auto",NA,"América do Sul",NA,NA,"Magnoliophyta","Rosales",NA,"Magnoliopsida",NA,NA,NA,NA
"1416","2021-03-04 15:45:54-03","IF","SPSF","37237","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","J.A.Pastore","2008","03","26","M.T.Z.Toniato & R.T. Polisel & D.Souza & C.O.da.Silva & N.M.Ivanauskas","2006","08","30","Brasil","SP","São Miguel Arcanjo","P.E.Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,"COLETA: XLS: SPSFNovo; árvore, 5m alt., frutos imaturos verdes; GEOGRAFIA: Trilha da Varginha 4&nf;UTM: X=800926 Y=7330651 ZONA=23J;",NA,"893","893",NA,"6181","27904","auto",NA,"América do Sul",NA,NA,"Magnoliophyta","Rosales",NA,"Magnoliopsida",NA,NA,NA,NA
"1417","2021-03-04 15:45:54-03","IF","SPSF","14011","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","L.Mendonça-Souza","2005","07","20","O.T. Aguiar","1991","01","22","Brasil","SP","São Paulo","Av.Paulista","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: remanescente do sitio Caguassu&nf;;",NA,NA,NA,NA,"394","53584","auto",NA,"América do Sul",NA,NA,"Magnoliophyta","Rosales",NA,"Magnoliopsida",NA,NA,NA,NA
"1418","2021-03-04 15:45:53-03","IF","SPSF","13661","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","L.Mendonça-Souza","2005","07","20","O.T. Aguiar","1990","07","26","Brasil","SP","São Paulo","serra da Cantareira, Pinheirinho","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"381","53584","auto",NA,"América do Sul",NA,NA,"Magnoliophyta","Rosales",NA,"Magnoliopsida",NA,NA,NA,NA
"1419","2021-03-04 15:45:53-03","IF","SPSF","10387","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","L.Mendonça-Souza","2005","07","20","W.Ribeiro","1986","05","22","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Chapada&nf;;",NA,NA,NA,NA,NA,"53584","auto",NA,"América do Sul",NA,NA,"Magnoliophyta","Rosales",NA,"Magnoliopsida",NA,NA,NA,NA
"1420","2021-03-04 15:45:54-03","IF","SPSF","33996","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","L.Mendonça-Souza","2005","07","20","J.R.Guillaumon","2003","11","22","Brasil","SP","Vinhedo","Condominio Estância Marambaia","-46.9700012207031","-23.0300006866455",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: rua Cabo Frio, praca&nf;;",NA,NA,NA,NA,NA,"9595","auto",NA,"América do Sul",NA,NA,"Magnoliophyta","Rosales",NA,"Magnoliopsida",NA,NA,NA,NA
"1421","2021-03-04 15:45:54-03","IF","SPSF","31142","PreservedSpecimen","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","L.M.Souza","2005","07","20","J.R.Guillaumon","2003","02","02","Brasil","SP","Vinhedo","Condominio Estância Marambaia","-46.9700012207031","-23.0300006866455",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ciliar degradada&nf;;",NA,NA,NA,NA,NA,"9595","auto",NA,"América do Sul",NA,NA,"Magnoliophyta","Rosales",NA,"Magnoliopsida",NA,NA,NA,NA
"1422","2021-03-04 15:45:54-03","IF","SPSF","23496","PreservedSpecimen","Plantae","Moraceae","Ficus","monckii","Ficus monckii",NA,NA,NA,NA,NA,"V.F.Kinupp","1997","08","01","Brasil","PR","Cambé","Parque Municipal Danziger Hof.","-51.2783012390137","-23.2758007049561",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ciliar&nf;;",NA,NA,NA,NA,"698","29438","auto",NA,"América do Sul",NA,NA,"Magnoliophyta","Rosales",NA,"Magnoliopsida",NA,NA,NA,NA
"1423","2021-03-04 15:45:54-03","IF","SPSF","50386","PreservedSpecimen","Plantae","Moraceae","Ficus","monckii","Ficus monckii","Hassl.","B.P.Carelli",NA,NA,NA,"M.C.Dias","1990","12","07","Brasil","PR","Sapopema","Fazenda Bom Sucesso","-50.5802993774414","-23.9108009338379",NA,NA,"COLETA: Árvore co, 19m de altura, CAP. 70 cm, indivíduo número 1230. Área de estudo.;",NA,NA,NA,NA,"s/n°","21990","auto",NA,"América do Sul",NA,NA,"Magnoliophyta","Rosales",NA,"Magnoliopsida",NA,NA,NA,NA
"1424","2021-03-04 15:45:54-03","IF","SPSF","36039","PreservedSpecimen","Plantae","Moraceae","Ficus","monckii","Ficus monckii",NA,NA,NA,NA,NA,"A.C.C.Destefani","2005","03","25","Brasil","SP","Eldorado","P.E.Jacupiranga- Núcleo Caverna do Diabo","-48.403611","-24.630556",NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrofila densa baixo montana&nf;;",NA,NA,NA,NA,"126",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Rosales",NA,"Magnoliopsida",NA,NA,NA,NA
"1425","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Moraceae","Urostigma","luschnathianum","Urostigma luschnathianum","Miq.",NA,NA,NA,NA,"Luschnath, B",NA,NA,NA,"Brazil",NA,NA,"Crescit ad Cabo Frio",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1426","2021-02-08 12:43:42-03","UFRGS","ICN","182364","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2012","06","05","Boeni, BO","2012","06","05","Brasil","RS","Itapeva",NA,"-49.740278","-29.361389","-49.740278","-29.361389","árvore; mata de restinga","ICN00013380","5","5","ICN00013380","47",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1427","2021-02-08 12:43:42-03","UFRGS","ICN","182348","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2012","10","09","Boeni, BO; Silveira, D","2012","10","09","Brasil","RS","Três Cachoeiras",NA,"-49.868611","-29.3825","-49.868611","-29.3825","árvore, com inflorescência; mata úmida","ICN00013358","75","75","ICN00013358","63",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1428","2021-02-08 12:43:40-03","UFRGS","ICN","178254","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2014","05","02","Boeni, BO","2014","04","01","Brasil","RS","Seberi",NA,"-53.36","-27.5","-53.36","-27.5","árvore","ICN00013287",NA,NA,"ICN00013287","102",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1429","2021-02-08 12:43:40-03","UFRGS","ICN","181550","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2014","08","08","Pereira-Silva, G; Moreira, GA","2006","09","03","Brasil","RS","Vacaria","Proximidade do antigo Encanados","-50.874444","-28.098056","-50.874444","-28.098056","Árvore com 6 m de altura, frutos imaturos verdes, ocasional no local; Floresta Estacional Semidecidual, relevo acidentado, solo argiloso","ICN00013374","570","570","ICN00013374 ICN00013374_1","10876",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1430","2021-02-08 12:43:42-03","UFRGS","ICN","181551","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2014","08","08","Pereira-Silva, G; et al.","2007","01","21","Brasil","RS","Vacaria","Margem esquerda do lago da UHE Barra Grande","-50.8325","-28.118611","-50.8325","-28.118611","Árvore com 8 m de altura; Área de influência direta lago)","ICN00013375","650","650","ICN00013375 ICN00013375_1","11223",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1431","2021-02-08 12:43:42-03","UFRGS","ICN","182322","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2013","06","16","Boeni, BO","2013","06","16","Brasil","RS","Montenegro",NA,"-51.443889","-29.679722","-51.443889","-29.679722","árvore","ICN00013378","11","11","ICN00013378","89",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1432","2021-02-08 12:43:42-03","UFRGS","ICN","182330","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2013","04","20","Boeni, BO","2013","04","20","Brasil","RS","Estrela",NA,"-51.946111","-29.514444","-51.946111","-29.514444","árvore; borda de mata","ICN00013325","23","23","ICN00013325","81",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1433","2021-02-08 12:43:42-03","UFRGS","ICN","182337","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2013","01","08","Boeni, BO","2013","01","08","Brasil","RS","Pelotas",NA,"-52.307778","-31.785556","-52.307778","-31.785556","árvore; Floresta de resinga","ICN00013359","6","6","ICN00013359","74",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1434","2021-02-08 12:43:42-03","UFRGS","ICN","182353","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2012","09","05","Boeni, BO","2012","09","05","Brasil","RS","Palmeira das Missões",NA,"-53.302778","-27.881111","-53.302778","-27.881111","árvore, com inflorescência; mata úmida","ICN00013330","610","610","ICN00013330","58",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1435","2021-02-08 12:43:42-03","UFRGS","ICN","182354","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2012","08","15","Boeni, BO","2012","08","15","Brasil","RS","Eldorado do Sul",NA,"-51.675278","-30.139444","-51.675278","-30.139444","árvore; mata xerófita","ICN00013329","104","104","ICN00013329","57",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1436","2021-02-08 12:43:42-03","UFRGS","ICN","182355","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2012","08","15","Boeni, BO","2012","08","14","Brasil","RS","Guaíba",NA,"-51.3925","-30.179722","-51.3925","-30.179722","árvore; floresta de restinga","ICN00013355","18","18","ICN00013355","56",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1437","2021-02-08 12:43:42-03","UFRGS","ICN","182356","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2012","08","14","Boeni, BO","2012","08","14","Brasil","RS","Barra do Ribeiro",NA,"-51.305278","-30.271389","-51.305278","-30.271389","árvore; floresta de restinga","ICN00013327","6","6","ICN00013327","55",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1438","2021-02-08 12:43:42-03","UFRGS","ICN","182359","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2012","08","03","Boeni, BO","2012","08","03","Brasil","RS","Taquara","Rio da Ilha","-50.775833","-29.685556","-50.775833","-29.685556","árvore; Floresta Estacional Semidecidual","ICN00013331","22","22","ICN00013331","52",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1439","2021-02-08 12:43:42-03","UFRGS","ICN","182366","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2012","05","28","Boeni, BO","2012","05","28","Brasil","RS","São Lourenço do Sul",NA,"-51.944167","-31.323889","-51.944167","-31.323889","árvore, com inflorescência; mata xerófita","ICN00013382","5","5","ICN00013382","45",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1440","2021-02-08 12:43:42-03","UFRGS","ICN","182370","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2012","05","10","Boeni, BO","2012","05","10","Brasil","RS","Arroio Grande",NA,"-53.079722","-32.258056","-53.079722","-32.258056","árvore; floresta","ICN00013383","21","21","ICN00013383","41",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1441","2021-02-08 12:43:42-03","UFRGS","ICN","182373","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2012","05","03","Boeni, BO","2012","05","03","Brasil","RS","Restinga Seca",NA,"-53.351944","-29.920278","-53.351944","-29.920278","árvore; mata úmida","ICN00013385","38","38","ICN00013385","38",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1442","2021-02-08 12:43:42-03","UFRGS","ICN","182374","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2012","05","02","Boeni, BO","2012","05","02","Brasil","RS","Passo Fundo",NA,"-52.350278","-28.225","-52.350278","-28.225","árvore; Floresta Ombrófila Mista","ICN00013368","678","678","ICN00013368","37",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1443","2021-02-08 12:43:42-03","UFRGS","ICN","182375","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2012","04","20","Boeni, BO","2012","04","20","Brasil","RS","Santa Vitória do Palmar",NA,"-53.181111","-33.500278","-53.181111","-33.500278","árvore, com inflorescência; campo arenoso","ICN00013326","22","22","ICN00013326","36",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1444","2021-02-08 12:43:42-03","UFRGS","ICN","182377","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2012","03","08","Boeni, BO","2012","03","08","Brasil","RS","Viamão","Parque Estadual de Itapuã","-51.046111","-30.357778","-51.046111","-30.357778","árvore, com inflorescência; mata xerófita","ICN00013369","24","24","ICN00013369","34",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1445","2021-02-08 12:43:42-03","UFRGS","ICN","182386","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2011","12","02","Boeni, BO; Singer, RB","2011","12","02","Brasil","RS","Caçapava do Sul",NA,"-53.502778","-30.831667","-53.502778","-30.831667","árvore, sem inflorescência; mata xerófita","ICN00013372","225","225","ICN00013372","25",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1446","2021-02-08 12:43:42-03","UFRGS","ICN","182387","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2011","11","29","Boeni, BO; Silveira, D","2011","11","29","Brasil","RS","Maquiné",NA,"-50.141389","-29.693056","-50.141389","-29.693056","árvore, com inflorescência; beira de estrada","ICN00013357",NA,NA,"ICN00013357","24",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1447","2021-02-08 12:43:42-03","UFRGS","ICN","182389","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2011","11","28","Boeni, BO; Molz, M; Silveira, D","2011","11","28","Brasil","RS","Morrinhos do Sul",NA,"-49.918056","-29.291111","-49.918056","-29.291111","árvore; Floresta Ombrófila Densa","ICN00013366","70","70","ICN00013366","22",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1448","2021-02-08 12:43:40-03","UFRGS","ICN","121371","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Dias, MC",NA,NA,NA,"Souza, LRM; Francisco, EM","1998","07","23","Brasil","PR","Carambeí","entrada para Fazenda Aurora ao lado do Cemitério","-50.0971984863281","-24.9178009033203",NA,NA,NA,"ICN00013396",NA,NA,"ICN00013396","s.n.","26641","auto",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1449","2021-02-08 12:43:40-03","UFRGS","ICN","181543","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2015","04","30","Medri, C; Kinupp, VF; Francisco, EM","1997","05","03","Brasil","PR","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,"FUEL 23332; Árvore com 8.5 m de altura, com frutos imaturos verdes-claros, látex branco abundante, ápices axial e terminal cor vinho.; Beira rio","ICN00013312",NA,NA,"ICN00013312 ICN00013312_1",NA,"21990","auto",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1450","2021-02-08 12:43:40-03","UFRGS","ICN","181544","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2015","04","30","Carelli, BP","1995","09","29","Brasil","PR","Sertanópolis","Fazenda Ferraz","-51.0363998413086","-23.0585994720459",NA,NA,"Árvore com aproximadamente 15 m, raízes tabulares, sicônios piriformes verdes com manchas alvas, ostíolos vináceos e brácteas verdes-claras","ICN00013376",NA,NA,"ICN00013376 ICN00013376_1","23","19992","auto",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1451","2021-02-08 12:43:40-03","UFRGS","ICN","123398","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2014","07","24","Sobral, M; Falkenberg, DB",NA,NA,NA,"Brasil","RS","Alegrete","Cerro do Tigre","-55.7919006347656","-29.7831001281738",NA,NA,"Morro com campos rupestres e matas de encosta. Árvore 6-7m, em resto de mata na encosta do cerro; frutos imaturos; látex abundante.","ICN00013324",NA,NA,"ICN00013324","6384","89305","auto",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1452","2021-02-08 12:43:42-03","UFRGS","ICN","181563","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Souza, VC","2003",NA,NA,"Viani, RAG","2002","04","26","Brasil","RS","Barra do Ribeiro","Área do Riocell","-51.3011016845703","-30.2910995483398",NA,NA,"ESA 94729","ICN00013373",NA,NA,"ICN00013373","s.n.","31686","auto",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1453","2021-02-08 12:43:40-03","UFRGS","ICN","000836","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2014","07","24","Schultz, A","1950","11","27","Brasil","RS","Cachoeira do Sul",NA,"-52.8939018249512","-30.0391998291016",NA,NA,NA,"ICN00013347",NA,NA,"ICN00013347","s.n.","71201","auto",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1454","2021-02-08 12:43:40-03","UFRGS","ICN","000808","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.",NA,"2014","07","24","Schultz, A","1950","11","27","Brasil","RS","Cachoeira do Sul",NA,"-52.8939018249512","-30.0391998291016",NA,NA,NA,"ICN00013346",NA,NA,"ICN00013346","s.n.","71201","auto",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1455","2021-02-08 12:43:40-03","UFRGS","ICN","081730","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2014","07","24","Sobral, M","1983","10",NA,"Brasil","RS","Camaquã","Pessegueiro","-51.812198638916","-30.8511009216309",NA,NA,"Árvore 6m, frutos imaturos.; Beira de mata.","ICN00013350",NA,NA,"ICN00013350","2275","49429","auto",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1456","2021-02-08 12:43:40-03","UFRGS","ICN","003074","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2014","07","24","Rosa, S; Baptista, LRM","1962","06","20","Brasil","RS","Gravataí","Morro Itacolomi","-50.9919013977051","-29.9444007873535",NA,NA,NA,"ICN00013338",NA,NA,"ICN00013338","s.n.","25424","auto",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1457","2021-02-08 12:43:40-03","UFRGS","ICN","008071","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2014","07","24","Lindeman, JC","1971","09","04","Brasil","RS","Novo Hamburgo",NA,"-51.1305999755859","-29.6783008575439",NA,NA,"Árvore 7m, 15cm de diâmetro, fruitas fixadas.; Beira de estrada.","ICN00013317",NA,NA,"ICN00013317 ICN00013317_1","s.n.","20722","auto",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1458","2021-02-08 12:43:40-03","UFRGS","ICN","008070","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2014","07","24","Lindeman, JC","1971","09","04","Brasil","RS","Novo Hamburgo",NA,"-51.1305999755859","-29.6783008575439",NA,NA,"Árvore 7m, 12cm de diâmetro, estípulas vermelhas.; Beira de estrada.","ICN00013335",NA,NA,"ICN00013335 ICN00013335_1","s.n.","20722","auto",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"1459","2021-02-08 12:43:40-03","UFRGS","ICN","065265","S","Plantae","Moraceae","Ficus","luschnathiana","Ficus luschnathiana","(Miq.) Miq.","Boeni, BO","2014","07","24","Sobral, M; Schmidt, R","1985","09",NA,"Brasil","RS","Osório","Aguapé","-50.2696990966797","-29.8866996765137",NA,NA,"Árvore 10m, frutos imaturos.; Interior de mata.","ICN00013319",NA,NA,"ICN00013319","4148","27350","auto",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
