"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","occurrenceRemarks","class","coordinatePrecision","geoFlag","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet","sex"
"302","2013-01-12 05:18:00-02","MO","MOBOT","3273323","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","R.C. Moran",NA,NA,NA,"Peter Clausen","Clausen 124",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2012-09-14 09:43:00-03","MO","MOBOT","3273540","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","R.C. Moran",NA,NA,NA,"Martinez","Martinez 365",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"304","2012-05-18 21:40:00-03","MO","MOBOT","3274006","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","M.R. Pietrobom da Silva",NA,NA,NA,"M.R.P. da Silva|Elsa M. Zardini|Leslie R. Landrum|Sonia S. Landrum","Silva 2038","1995","7","17","Paraguay","Central",NA,"Acosta nú.","-57.53111","-25.45444",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2012-01-04 14:33:00-02","MO","MOBOT","3274327","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","R.C. Moran",NA,NA,NA,"José Bono","Bono 4629","1985","2","28","Venezuela","Táchira",NA,"Ciénages, en potreros. Caserío San Joaquín de Zorca, hacia Peribeca. oeste de San Cristóbal.",NA,NA,NA,NA,NA,NA,"950.00000000","1000.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2008-05-27 22:02:00-03","MO","MOBOT","3274476","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","T.M.P.",NA,NA,NA,"Troels M. Pedersen","Pedersen 11182","1975",NA,NA,"Brazil","São Paulo",NA,"Mun. Guarujá: Bertisga. Low ground, near the beach.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2008-05-27 22:02:00-03","MO","MOBOT","3274660","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"R. Marquete","Marquete 836","1993","4","27","Brazil","Rio de Janeiro",NA,"Mun. Parati, Apa-cairuçu, Laranjeiras, Faz. Sta. Maria, antiga trilha para o Saco de Mamanguá.","-44.5","-23.16666",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2008-08-07 03:32:00-03","MO","MOBOT","3274849","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","N. Ritter",NA,NA,NA,"Nur Ritter","Ritter 2787","1996","1","14","Bolivia","Santa Cruz","Andrés Ibáñez","City of Santa Cruz A large (ca. 10-15 hectares) wetland complex, across the highway from the international airport.","-63.16666","-17.65",NA,NA,NA,NA,"430.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2011-03-03 10:00:00-03","MO","MOBOT","3275103","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","R.C. Moran",NA,NA,NA,"George S. Jenman","Jenman s.n.","1899",NA,NA,"Guyana",NA,NA,"Lagaunas,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2011-12-29 14:59:00-02","MO","MOBOT","3275266","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","R.C. Moran",NA,NA,NA,"Albano Schmalz","Schmalz 85","1901","8","25","Brazil","Santa Catarina",NA,"Joinville,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2009-07-17 07:39:00-03","MO","MOBOT","3275415","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","R.C. Moran",NA,NA,NA,"Émile Hassler","Hassler 12583","1913","4",NA,"Paraguay",NA,NA,"Paraguaria Centralis: In regione lacus Ypacaray.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2012-05-18 21:40:00-03","MO","MOBOT","3275438","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","M.R. Pietrobom da Silva",NA,NA,NA,"M.R.P. da Silva|Elsa M. Zardini|Leslie R. Landrum|Sonia S. Landrum","Silva 2038","1995","7","17","Paraguay","Central",NA,"Acosta nú.","-57.53111","-25.45444",NA,NA,NA,NA,"120.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2020-03-17 12:09:00-03","MO","MOBOT","3275520","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Robbin C. Moran",NA,NA,NA,"A.H.G. Alston","Alston 6323","1939","1","16","Venezuela","Lara",NA,"Near Santa Rosa. Wet place with Palms.",NA,NA,NA,NA,NA,NA,"400.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"314","2020-03-17 12:10:00-03","MO","MOBOT","3275538","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"A.H.G. Alston","Alston 6323","1939","1","16","Venezuela","Lara",NA,"Near Santa Rosa, Wet place with Palms.",NA,NA,NA,NA,NA,NA,"400.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"315","2020-09-04 04:40:00-03","MO","MOBOT","3275647","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Alba L. Arbeláez",NA,NA,NA,"Herbert H. Smith","Smith 2216","1898",NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30.48000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2008-05-27 22:02:00-03","MO","MOBOT","3275913","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","R.C. Moran",NA,NA,NA,"G. Colonnello","Colonnello 1797","1994","6","5","Venezuela","Delta Amacuro",NA,"Lagona Las Clavellinas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2008-05-27 22:02:00-03","MO","MOBOT","3276057","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","R.C. Moran",NA,NA,NA,"J.S. de la Cruz","de la Cruz 3216","1922","12","17","Guyana",NA,NA,"Pomeroon River, Pomeroon District.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2012-11-20 10:11:00-02","MO","MOBOT","3276060","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","A. Arbelaez (MO)",NA,NA,NA,"Thomas B. Croat","Croat 7563","1969","1","27","Colombia","Amazonas",NA,"East bank of Amazon River ca. 3 mi. N. of Leticia; disturbed area, marshy in places.","-69.935493","-4.149938",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"319","2008-05-27 22:02:00-03","MO","MOBOT","3297893","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"W. Rodriguez","Rodríguez Duque 6300","2007","5","8","Colombia","Antioquia","Sopetrán",NA,"-75.59944","6.25472",NA,NA,NA,NA,"495.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2008-05-27 22:02:00-03","MO","MOBOT","3306895","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","R.C. Moran",NA,NA,NA,"PAGE","PAGE s.n.","1805",NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2011-06-08 17:17:00-03","MO","MOBOT","36772","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"L.B. Holm-Nielsen|et al.","Holm-Nielsen 25227","1980","8","30","Ecuador","Esmeraldas",NA,"San Lorenzo - Limones at Machetajero. Mangrove of Rhizophora and Acrostichum.","-78.88333","1.25",NA,NA,NA,NA,"0E8",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2011-06-08 17:17:00-03","MO","MOBOT","36783","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"L.B. Holm-Nielsen|et al.","Holm-Nielsen 25231","1980","8","30","Ecuador","Esmeraldas",NA,"Limones - Borbón at Lancha de Oro. Mangrove with palms.","-78.96666","1.16666",NA,NA,NA,NA,"0E8",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2015-08-12 05:57:00-03","MO","MOBOT","36792","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"Benjamin Øllgaard|H. Balslev","Øllgaard 7523","1976","7","4","Ecuador","Guayas",NA,"Naranjito. 8 km to the E along the railway (Hda. San Antonio). Road- and riverside vegetation.","-79.36666","-2.16666",NA,NA,NA,NA,"50.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2020-02-26 07:27:00-03","MO","MOBOT","9530","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","A.Arbelaez (NY)",NA,NA,NA,"Alwyn H. Gentry|Adrian Juncosa|H. Mazuera","Gentry 40427","1983","2","17","Colombia","Valle del Cauca","Buenaventura","Bahia de Malaga, mouth of Quebrada Sierpe.","-77.3333333","3.975",NA,NA,NA,NA,"0E8",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"5","83-54",NA,NA
"325","2016-01-04 14:58:00-02","MO","MOBOT","100887354","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","N. Ritter (NHA)",NA,NA,NA,"Nur Ritter","Ritter 3891","1996","11","19","Bolivia","Beni","Cercado","City of Trinidad. Roadside marsh. Alongside the road between the city and the airport; ca. 0.5 km SE of the entrance to the airport.","-64.9175","-14.8272223",NA,NA,NA,NA,"175.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"326","2014-11-02 16:22:00-02","MO","MOBOT","3275209","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","M.R. da Silva",NA,NA,NA,"M.R. Silva|C.E. Rodrigues","Silva 1339","1994","8","5","Brazil","Mato Grosso do Sul",NA,"Mun. Bonito, ca Nascente do Rio Sucurí, ca. 23 km da cidade.","-56.46666","-21.13333",NA,NA,NA,NA,"500.00000000","600.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2014-11-02 16:22:00-02","MO","MOBOT","3274440","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","M.R. da Silva",NA,NA,NA,"M.R. Silva|C.E. Rodrigues","Silva 1339","1994","8","5","Brazil","Mato Grosso do Sul",NA,"Munic. Bonito, ca. Nascente do Rio Sucurí, ca. 23 km da cidade.","-56.46666","-21.13333",NA,NA,NA,NA,"500.00000000","600.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2020-08-31 09:23:07-03","INPA","INPA","279729","S","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Pietrobom da Silva, MR","2014","07","01","Pietrobom da Silva, MR","9724","2014","07","01","Brasil","Pará","Mãe do Rio","Margem da estrada Santa Ana ao igarapé Pripindeua.","-47.498083","-1.982639","-47.498083","-1.982639","INPA0279729",NA,"50","50","Polypodiopsida","Polypodiales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2021-01-10 20:52:53-03","INPA","INPA","279729","compl","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","Pietrobom da Silva, MR","2014","07","01","Pietrobom da Silva, MR","9724","2014","07","01","Brasil","Pará","Mãe do Rio","Margem da estrada Santa Ana ao igarapé Pripindeua.","-47.498083","-1.982639","-47.498083","-1.982639","INPA0279729",NA,"50","50","Polypodiopsida","Polypodiales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2020-07-10 09:49:00-03","MBML","MBML-HERBARIO","37603",NA,"Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium f. lobatum","(A.A.Eaton) M.Broun","N.T.L. Pena/03-06-2016",NA,NA,NA,"P. Labiak; P.B.Schawartsburd, A.P.Fontana & L.J.C.Kollmann.","5138","2009","01","15","Brasil","Espírito Santo","Nova Venécia","APA da Pedra do Elefante. Fazenda Santa Rita. Terreno brejoso às margens da estrada. Brejo.","-40.45","-18.783333","40W26'60","18S47'0","MBML037603","MBML037603","200","200",NA,NA,NA,NA,"Terrestre em solo brejoso.",NA,NA,NA,NA,NA,NA,"f. lobatum",NA
"331","2021-01-04 11:30:07-03","UEMA","SLUI","5653","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. e Fisch.",NA,NA,NA,NA,"Ferreira, A. W. C.; Silva Junior, W. R.","2","2016","10","26","Brasil","Maranhão","São Luís","Cohafuma","-44.3027992248535","-2.52972006797791",NA,NA,"SLUI005653",NA,NA,NA,"Pteridophyta",NA,NA,NA,NA,NA,"33693","auto",NA,NA,NA,NA,NA
"332","2021-03-04 11:06:14-03","UFRB","HURB","10926","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch","A.L.Gasper",NA,NA,NA,"Aona, L.Y.S.; Sousa, N.X.M.; Fonseca, W.O.","4140","2015","08","17","Brasil","Bahia","Sapeaçu","Rua Hipólito Fonseca; Baixa da Palmeira","-39.217778","-12.743333","39º13'04W","12º44'36S","HURB000010926",NA,"221","221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2021-02-08 13:25:41-03","UFBA-IMS","HVC","5295","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","C.S. Caires, E.B. Pereira","2017","10","06","C.S. Caires; E.B. Pereira","633","2017","10","06","Brasil","Bahia","Vitória da Conquista","Na pastagem dos carneiros em frente a estufa de cultivos de morango, com vista para a nova reitoria. Brejo inundável com bastante taboa (Tipha sp.).","-40.802222","-14.893333","40º48'8''W","14º53'36''S","HVC00005295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2021-01-26 13:57:49-03","IMA","MAC","13365","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","M.R.Pietrobom","2003","05","16","I.A.Bayma","436","2000","11","11","Brasil","Alagoas","Campo Alegre","Fazenda Mineiro, micro bacia do Jequiá.","-36.292222","-9.798611","-36.292222","-9.798611","MAC0013365",NA,NA,NA,NA,NA,NA,NA,"Arbusto ca. 2,5 m de altura. Soros marrons.; Agreste.",NA,NA,NA,NA,NA,NA,NA,NA
"335","2021-01-26 13:57:49-03","IMA","MAC","61730","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"L.Y.S.Aona; N.X.M.Sousa; W.O.Fonseca","4140","2015","08","17","Brasil","Bahia","Sapeaçu","Rua Hipólito Fonseca, baixa da Palmeira.","-39.217778","-12.743333","-39.217778","-12.743333","MAC0061730",NA,NA,NA,NA,NA,NA,NA,"Ca. 2m., soros marrons.; Brejo e Lago.",NA,NA,NA,NA,NA,NA,NA,NA
"336","2019-06-11 13:49:47-03","F","FMNH-PTERIDOPHYTES",NA,"PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","RRC ID Flag",NA,NA,NA,"Herb. H. Smith","2216","1998","3","15","Colombia","Magdalena",NA,NA,"-74.5","10",NA,NA,NA,NA,NA,NA,"Pteridophyta","Polypodiales","South America",NA,NA,"Pteridopsida",NA,NA,NA,NA,"2216",NA,NA
"337","2017-04-21 10:18:16-03","F","FMNH-PTERIDOPHYTES",NA,"PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","RRC ID Flag",NA,NA,NA,"R. B. Foster","12207","1986","11","9","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,"Pteridophyta","Polypodiales","South America",NA,NA,"Pteridopsida",NA,NA,NA,NA,"12207",NA,NA
"338","2017-04-12 15:47:11-03","F","FMNH-PTERIDOPHYTES","C0656248F","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,NA,"7","1968","12","15","Brazil","Santa Catarina",NA,NA,"-50","-27",NA,NA,"C0656248F",NA,NA,NA,"Pteridophyta","Polypodiales","South America",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"339","2017-04-12 15:59:31-03","F","FMNH-PTERIDOPHYTES","C0656250F","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,NA,"3216","1922","12","17","Guyana","Pomeroon-Supenaam",NA,NA,"-58.8333","7.3333",NA,NA,"C0656250F","C0656250F_01",NA,NA,"Pteridophyta","Polypodiales","South America",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"340","2020-01-28 14:13:07-03","F","FMNH-PTERIDOPHYTES","C0656251F","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Guyana","West Demerara",NA,NA,NA,NA,NA,NA,"C0656251F","C0656251F_01",NA,NA,"Pteridophyta","Polypodiales","South America",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"341","2017-04-12 18:10:26-03","F","FMNH-PTERIDOPHYTES","C0656252F","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,NA,"1032","1983","4","9","Brazil","Maranhão",NA,NA,"-45","-5",NA,NA,"C0656252F","C0656252F_01",NA,NA,"Pteridophyta","Polypodiales","South America",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"342","2017-04-12 18:44:54-03","F","FMNH-PTERIDOPHYTES","C0656262F","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,NA,"2921","1934","10",NA,"Bolivia","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,"C0656262F","C0656262F_01",NA,NA,"Pteridophyta","Polypodiales","South America",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"343","2020-03-13 10:55:25-03","F","FMNH-PTERIDOPHYTES","C0656263F","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"A. C. V. Schott","74","1858","2",NA,"Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,"C0656263F","C0656263F_01",NA,NA,"Pteridophyta","Polypodiales","South America",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"344","2020-03-13 10:58:09-03","F","FMNH-PTERIDOPHYTES","C0656264F","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"A. C. V. Schott","74a","1858","2",NA,"Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,"C0656264F","C0656264F_01",NA,NA,"Pteridophyta","Polypodiales","South America",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"345","2020-11-18 11:41:17-03","UERJ","HRJ","6","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.",NA,NA,NA,NA,"R.L. Esteves","s.n.","2000","03","20","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,"HRJ00000006",NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"346","2021-02-09 10:13:48-03","UENF","HUENF","11933","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fisch.","D.R. Couto","2020","01","11","D.R. Couto; A. Nascimento, F. del Penho R. Lopes & P.M. Santos","5068","2020","01","09","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Brejo do Cobiça, propiedade Sr. João Ricardo Moreira. Área em processo de restauração ecológica, com presença de gado.","-41.106389","-21.4125","41º6'23''W","21º24'45''S","HUENF00012779",NA,"13","13",NA,NA,NA,NA,"Samambaia paludosa, heliófila, ca. 2 m de altura. Lâmina verde com soros marrons. Muito comum em áreas brejosas do norte fluminense.",NA,NA,NA,NA,NA,NA,NA,NA
"347","2021-03-01 11:51:11-03","UFPE","UFP","22953","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fish.","Pietrobom, MR","1998","06",NA,"Pietrobom, MR","4262","1998","04","20","Brasil","Pernambuco","São Vicente Ferrer",NA,"-35.5","-7.583333","-35.5","-7.583333","UFP022953",NA,"640","640",NA,NA,NA,NA,"Fronte com cerca de até 2 m de comprimento.; Região de morros com encostas íngremes. Mata perenifoliada higrófila costeira. Borda da mata, solo encharcado; terrestre; abundante. Fronte com cerca de até 2 m comprimento.",NA,NA,NA,NA,NA,NA,NA,NA
"348","2021-03-01 11:51:11-03","UFPE","UFP","25077","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fish.","Marcon, AB","1999","02","28","Baracho, AB; Marcon, AB","917","1999","02","28","Brasil","Pernambuco","Paulista",NA,"-34.866667","-7.933333","-34.866667","-7.933333","UFP025077",NA,NA,NA,NA,NA,NA,NA,"Indivíduo reunido em touceiras esparçadas em baixios alagadiços; touceiras com cerca de 5 m; fronte adulta entre 260-290 cm; pina 30-48 por 4,5-5,5 pares.; Baixios alagadiços.",NA,NA,NA,NA,NA,NA,NA,NA
"349","2021-03-01 11:51:11-03","UFPE","UFP","25078","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fish.","Marcon, AB","1999","02","28","Baracho, GS; Marcon, AB","915","1999","02","28","Brasil","Pernambuco","Paulista",NA,"-34.866667","-5.933333","-34.866667","-5.933333","UFP025078",NA,NA,NA,NA,NA,NA,NA,"Individúo reunido em touceiras espaçadas.; com cerca de 4 m, fronte adulta entre 218-290 cm; pina 26-36 por 4-5 cm, reunidas em 24 a 26 pares.&nf;; Baixios alagadiços.",NA,NA,NA,NA,NA,NA,NA,NA
"350","2021-03-01 11:51:11-03","UFPE","UFP","25079","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fish.","Marcon, AB","1999","02","28","Baracho, GS; Marcon, AB","916","1999","02","28","Brasil","Pernambuco","Paulista",NA,"-34.866667","-7.933333","-34.866667","-7.933333","UFP025079",NA,NA,NA,NA,NA,NA,NA,"indivíduo reunido em toouceiras espaçadas em lamaçal; touceiras com cerca de 4 m, frondeadulta entre 2,54-2,98 m, pina 24-38 por 4-4,5 cm, reunidas em 40 pares.; Lamaçal.",NA,NA,NA,NA,NA,NA,NA,NA
"351","2020-09-25 10:39:40-03","UFPE","UFP","27445","PreservedSpecimen","Plantae","Pteridaceae","Acrostichum","danaeifolium","Acrostichum danaeifolium","Langsd. & Fish.","Marcon, AB",NA,NA,NA,"Marcon, AB; Baracho, GS; Félix, LP; Guerra, M","263","2000","01","10","Brasil","Bahia","Utinga",NA,"-41.100222","-12.072056","-41.100222","-12.072056","UFP027445",NA,NA,NA,NA,NA,NA,NA,"Terreno alagadiço a beira do rio que corta o sítio menor.",NA,NA,NA,NA,NA,NA,NA,NA
