"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","identifiedBy","recordNumber","continentOcean","locality","preparationType","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","previousCatalogNumber"
"531","2020-08-20 20:40:23-03","UFSC","FLOR","26793","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Jarenkow, J.A.","1989","11","19","Brasil","Rio Grande do Sul","Piratini","-53.1041984558105","-31.4480991363525",NA,NA,"subarbusto, flor branca","FLOR0026793",NA,"Myrtales",NA,"Sobral, M.","1460",NA,"Serra das Asperesas, BR-293, próx. a divisa com Pinheiro Machado.",NA,NA,NA,NA,NA,"1990",NA,"62286","auto",NA,NA,NA,NA,NA,NA,NA,NA
"532","2020-08-20 14:58:14-03","UFSC","FLOR","42876","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea hatschbachii","(Mattos) D. Legrand","Záchia, R.A.; Vendruscolo, G. & Bicca, E.","2000","01","26","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,"Pesquisa Etnobotânica Jujeiro Edson Bicca. Recebido de SMDB Nº 11709.","FLOR0042876",NA,"Myrtales","hatschbachii",NA,"4254",NA,"Vila dos Sem Teto.",NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"533","2020-08-20 20:40:23-03","UFSC","FLOR","6927","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Klein, R.M.; Pastore, U.","1980","11","27","Brasil","Rio Grande do Sul","São Francisco de Assis","-55.1310997009277","-29.5503005981445",NA,NA,"Pouco Frequente.","FLOR0006927",NA,"Myrtales",NA,"Sobral, M.","12004",NA,"2km ao norte.",NA,NA,NA,NA,NA,"1993",NA,"48310","auto",NA,NA,NA,NA,NA,NA,NA,NA
"534","2020-08-20 20:40:23-03","UFSC","FLOR","28681","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Jarenkow, J.A.","1996","12","22","Brasil","Rio Grande do Sul","Soledade","-52.5102996826172","-28.8183002471924",NA,NA,"subarbusto, Fruto Imaturo, verde","FLOR0028681",NA,"Myrtales",NA,"Sobral, M.","3337",NA,"BR-386, próx. Arroio Tatim.",NA,NA,NA,NA,NA,"1997",NA,"42411","auto",NA,NA,NA,NA,NA,NA,NA,NA
"535","2020-08-20 20:40:23-03","UFSC","FLOR","21704","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Falkenberg, D.B.","1984","11","17","Brasil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"subarbusto, pétalas brancas, 0,7m altura","FLOR0021704",NA,"Myrtales",NA,"Sobral, M.","1919",NA,"Butiazal atrás do posto ESSO (BR 101), próximo da Polícia Rodoviária Federal.",NA,NA,NA,NA,NA,"1992",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"536","2020-08-20 20:40:23-03","UFSC","FLOR","21700","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Falkenberg, D.B.","1984","11","17","Brasil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"arbusto, 1,5m altura","FLOR0021700",NA,"Myrtales",NA,"Sobral, M.","1902",NA,"Butiazal atrás do posto ESSO, próximo da Polícia Rodoviária Federal (BR 101).",NA,NA,NA,NA,NA,"1992",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"537","2020-08-20 14:58:14-03","UFSC","FLOR","863","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Reitz, R.; Klein, R.M.","1962","12","19","Brasil","Santa Catarina","Campos Novos","-51.2249984741211","-27.4016990661621",NA,NA,"subarbusto, flor branca, 0,5m altura","FLOR0000863",NA,"Myrtales",NA,NA,"14254",NA,NA,NA,NA,"1000","1000",NA,NA,NA,"43319","auto",NA,NA,NA,NA,NA,NA,NA,NA
"538","2020-08-20 14:58:14-03","UFSC","FLOR","865","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Klein, R.M.","1962","12","05","Brasil","Santa Catarina","Curitibanos","-50.584400177002","-27.2828006744385",NA,NA,"subarbusto, flor branca, 0,3m altura","FLOR0000865",NA,"Myrtales",NA,NA,"3230",NA,"Ponte Alta do Sul.",NA,NA,"900","900",NA,NA,NA,"25987","auto",NA,NA,NA,NA,NA,NA,NA,NA
"539","2020-01-31 10:39:07-03","IFAM","EAFM","6904","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea",NA,"Gonzatti, F.","2012","01","10","Brasil","Rio Grande do Sul","Mun. de Cidreira",NA,NA,NA,NA,"; HABITAT: Na mata de restinga.; DESC: 13 m.",NA,NA,NA,NA,"Gonzatti, F.","342",NA,NA,NA,NA,NA,NA,NA,"2012","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Sellow, F",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"Original herbarium: Mart.",NA,NA,NA,NA,NA,"s.n.","Southern America","in campis in Serra do Tapes et prope villas Rio Pardo et S. Francisco de Paula",NA,"P14P1N0006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Sellow, F",NA,NA,NA,"Uruguay",NA,NA,NA,NA,NA,NA,"Original herbarium: Mart.",NA,NA,NA,NA,NA,"s.n.","Southern America","in Montevideo sociatim crescens, Guabiroba do campo, guabinabo incolis",NA,"P14P1N0006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Campomanesia","cyanea","Campomanesia cyanea cordata","O.Berg","Sellow, F",NA,NA,NA,"Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cordata",NA,"s.n.","Southern America","in locis umidis Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Campomanesia","cyanea","Campomanesia cyanea ovata","O.Berg","Sellow, F",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"Napaea; HABITAT: Napaea",NA,NA,NA,"ovata",NA,"s.n.","Southern America","ad campos in Cassapava",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Campomanesia","cyanea","Campomanesia cyanea cordata","O.Berg","Sellow, F",NA,NA,NA,"Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cordata",NA,"s.n.","Southern America","in locis umidis Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Campomanesia","cyanea","Campomanesia cyanea ovata","O.Berg","Sellow, F",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"Napaea; HABITAT: Napaea",NA,NA,NA,"ovata",NA,"s.n.","Southern America","ad campos in Cassapava",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Campomanesia","gardneriana","Campomanesia gardneriana","O.Berg","Gardner, G",NA,NA,NA,"Brazil","Goiás",NA,NA,NA,NA,NA,"OXF ISOTYPE; Oreas; HABITAT: Oreas",NA,NA,NA,NA,NA,"3183","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2021-02-08 12:43:46-03","UFRGS","ICN","066311","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Hahn, W; Casas, JF; Schinini, A","1982","12","13","Paraguai","Caaguazú",NA,"-55.916667","-25","-55.916667","-25","Doação do Missouri Botanical Garden Herbarium; Small shrub 1 m tall. Fruits green; Open fields and occasional pockets of forest",NA,"Dicotyledon",NA,NA,"Sobral, M","869","América do Sul","3 km N of Yhu",NA,NA,NA,NA,NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2021-02-08 12:43:46-03","UFRGS","ICN","068678a","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Mariath","1988","02","15","Brasil","SC",NA,NA,NA,NA,NA,"Em campo aberto.",NA,"Dicotyledon",NA,NA,"Sobral, M","1181","América do Sul","33 km de Joaquim - direção Lajes",NA,NA,NA,NA,NA,"1988","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2021-02-08 12:43:46-03","UFRGS","ICN","200792","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Tedesco, M","2017","02","10","Brasil","RS","Viamão","-51.233333","-30.083333","-51.233333","-30.083333","Material testemunho; Subarbustiva; vegetação rasteira",NA,"Dicotyledon",NA,NA,NA,"s.n.","América do Sul","Parque Saint-Hilaire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","2021-02-08 12:43:46-03","UFRGS","ICN","159203","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Freitas, E","2007","01","24","Brasil","RS","Alegrete","-55.7919006347656","-29.7831001281738",NA,NA,"Arbusto com cerca de 20 cm de altura; Campo seco com arenização",NA,"Dicotyledon",NA,NA,"Freitas, E","187","América do Sul","Cerro do Tigre Fazenda Santo Antão",NA,NA,NA,NA,NA,"2010","04","89305","auto",NA,NA,"29",NA,NA,NA,NA,NA
"551","2021-02-08 12:43:46-03","UFRGS","ICN","087392","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Rossoni, MG","1989","12","15","Brasil","RS","Bagé","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,"Dicotyledon",NA,NA,"Rossoni, MG","319","América do Sul","Casa - de - Pedra",NA,NA,NA,NA,NA,NA,NA,"74087","auto",NA,NA,NA,NA,NA,NA,NA,NA
"552","2021-02-08 12:43:46-03","UFRGS","ICN","155349","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Falkenberg, DB; Stehmann, JR; Vieira, AO","1994","01","20","Brasil","RS","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,"Doação do Herbário Flor. Duplicatas BHCB, UEL, +4.; Arbusto, 1,5 m de altura. Fruto imaturo, verde.; Campo, próximo de mata esclerófila.",NA,"Dicotyledon",NA,NA,"Falkenberg, DB","6411","América do Sul","Guaritas",NA,NA,"250","250",NA,"1994",NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA,NA
"553","2021-02-08 12:43:46-03","UFRGS","ICN","161295","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Sobral, M; Larocca, J; Guadagnin, D","1999","01",NA,"Brasil","RS","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,"Arbusto 1 m, frutos imaturos.; Região de campos rupestres e mata ciliar. Em afloramento rochoso à beira do rio Camaquã.",NA,"Dicotyledon",NA,NA,NA,"8722","América do Sul","Passo do Cação",NA,NA,NA,NA,NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA,NA
"554","2021-02-08 12:43:46-03","UFRGS","ICN","088084","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Sobral, M","1983","11",NA,"Brasil","RS","Cachoeira do Sul","-52.8939018249512","-30.0391998291016",NA,NA,NA,NA,"Dicotyledon",NA,NA,"Sobral, M","2506","América do Sul","Durasnal",NA,NA,NA,NA,NA,NA,NA,"71201","auto",NA,NA,NA,NA,NA,NA,NA,NA
"555","2021-02-08 12:43:46-03","UFRGS","ICN","062558","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Arzivenco, L","1978","11","05","Brasil","RS","Esmeralda","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,"Dicotyledon",NA,NA,"Sobral, M","102","América do Sul",NA,NA,NA,NA,NA,NA,"1981","02","38649","auto",NA,NA,"13",NA,NA,NA,NA,NA
"556","2021-02-08 12:43:46-03","UFRGS","ICN","129240","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Bordignon, SAL","2003","01","29","Brasil","RS","Fontoura Xavier","-52.3457984924316","-28.9827995300293",NA,NA,"Material testemunho para trabalho em fitoquímica de Jarbas Alves Montanha (em 2003).",NA,"Dicotyledon",NA,NA,"Bordignon, SAL","s.n.","América do Sul","Vila Assis BR 386 a 6 Km de Soledade",NA,NA,NA,NA,NA,NA,NA,"20220","auto",NA,NA,NA,NA,NA,NA,NA,NA
"557","2021-02-08 12:43:46-03","UFRGS","ICN","153948","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Lima, LF","2006","12","09","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,"Campo rochoso.",NA,"Dicotyledon",NA,NA,NA,"624","América do Sul","Fazenda São Maximiano BR 116 Km 308",NA,NA,NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA
"558","2021-02-08 12:43:46-03","UFRGS","ICN","085937","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Sobral, M","1982","10",NA,"Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Dicotyledon",NA,NA,"Sobral, M","1161","América do Sul","Morro do Papaléo, M. Pimentel",NA,NA,NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA
"559","2021-02-08 12:43:46-03","UFRGS","ICN","155400","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Falkenberg, DB; Stehmann, JR; Vieira, AO","1994","01","22","Brasil","RS","Pantano Grande","-52.3736000061035","-30.1914005279541",NA,NA,"Doação do Herbário Flor. Duplicatas BHCB, UEL, +6.; Subarbusto xilopodífero, 0,2-0,4 m de altura, dominante na região. Fruto imaturo, verde.; Campo subarbustivo, solo arenoso com muitos predegulhos.",NA,"Dicotyledon",NA,NA,"Falkenberg, DB","6511","América do Sul","Belvedere entre Pantano Grande e Encruzilhada do Sul",NA,NA,NA,NA,NA,"1994",NA,"34187","auto",NA,NA,NA,NA,NA,NA,NA,NA
"560","2021-02-08 12:43:46-03","UFRGS","ICN","098355","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Záchia, RA","1991","12","11","Brasil","RS","Piratini","-53.1041984558105","-31.4480991363525",NA,NA,"no máximo 20cm, subarbusto (erva?)",NA,"Dicotyledon",NA,NA,"Mattos","635","América do Sul","estrada para Santana da Boa Vista",NA,NA,NA,NA,NA,"1998",NA,"62286","auto",NA,NA,NA,NA,NA,NA,NA,NA
"561","2021-02-08 12:43:46-03","UFRGS","ICN","044589","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Schweiger, E","1923","12",NA,"Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"campo",NA,"Dicotyledon",NA,NA,"Sobral, M","s.n.","América do Sul",NA,NA,NA,NA,NA,NA,"1981","08","29946","auto",NA,NA,"16",NA,NA,NA,NA,NA
"562","2021-02-08 12:43:46-03","UFRGS","ICN","042927","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Arzivenco, L","1974","12","08","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"Solo seco e pedregoso",NA,"Dicotyledon",NA,NA,"Sobral, M","s.n.","América do Sul","Morro Santa Tereza",NA,NA,NA,NA,NA,"1981","08","29946","auto",NA,NA,"16",NA,NA,NA,NA,NA
"563","2021-02-08 12:43:46-03","UFRGS","ICN","034070","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Mariath","1975","11","14","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"Doação Herbário Mariath - HEMA; Zona alterada, solo seco pedregoso",NA,"Dicotyledon",NA,NA,NA,"292","América do Sul","Morro Teresópolis",NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"564","2021-02-08 12:43:46-03","UFRGS","ICN","146649","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Kinupp, VF; Lorenzi, H","2005","12","07","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"Arbusto; 0,70 m; frutos maduros verdes por fora e polpa suculenta, doce e esbranquiçada.; Barranco na margem da rodovia.",NA,"Dicotyledon",NA,NA,"Kinupp, VF","3090","América do Sul","BR 453",NA,NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA
"565","2021-02-08 12:43:46-03","UFRGS","ICN","000630","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Schultz","1948","01","17","Brasil","RS","Soledade","-52.5102996826172","-28.8183002471924",NA,NA,"campo",NA,"Dicotyledon",NA,NA,NA,"630","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"42411","auto",NA,NA,NA,NA,NA,NA,NA,NA
"566","2021-02-08 12:43:46-03","UFRGS","ICN","051086","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Sobral, M; Brack, P","1981","12","08","Brasil","RS","Tramandaí","-50.1335983276367","-29.9846992492676",NA,NA,"Sub arbusto ca. 0,5 m altura. Muito comum no local; Em campo no lado oeste da Lagoa do Manuel Nunes.",NA,"Dicotyledon",NA,NA,"Sobral, M","s.n.","América do Sul",NA,NA,NA,NA,NA,NA,"1981","12","21077","auto",NA,NA,NA,NA,NA,NA,NA,NA
"567","2021-02-08 12:43:46-03","UFRGS","ICN","009345","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Lindeman, JC; Lindeman, FM; Porto, ML; Girardi, AM","1971","12","03","Brasil","RS","Taimbezinho",NA,NA,NA,NA,"Brotos de 20 cm, flor branca, cheirosa; declive com campo limpado",NA,"Dicotyledon",NA,NA,"Mattos","s.n.","América do Sul","matinho no começo do itaimbe ou canion",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","2021-02-08 12:43:46-03","UFRGS","ICN","021154","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Lindeman, JC; Pott, A","1972","12","21","Brasil","RS",NA,NA,NA,NA,NA,"Arbusto até 1 m, flor branca com cheiro doce; campo arenoso",NA,"Dicotyledon",NA,NA,"Mattos","s.n.","América do Sul","4 km E de S. Pedro",NA,NA,NA,NA,NA,"1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","2021-02-08 12:43:46-03","UFRGS","ICN","021155","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Lindeman, JC; Pott, A","1972","12","20","Brasil","RS",NA,NA,NA,NA,NA,"Arbusto, fruto virando purpureo escuro; campo arenoso",NA,"Dicotyledon",NA,NA,"Mattos","s.n.","América do Sul","4 km E de S. Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","2021-02-08 12:43:46-03","UFRGS","ICN","200793","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Tedesco, M","2017","02","22","Brasil","RS","Eldorado do Sul","-51.1","-39.483333","-51.1","-39.483333","Material testemunho; Subarbustiva; vegetação rasteira",NA,"Dicotyledon",NA,NA,NA,"s.n.","América do Sul","Estação Experimental Agronômica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","2021-02-08 12:43:46-03","UFRGS","ICN","178413","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Molz, M","2007",NA,NA,"Brasil","RS","Torres","-49.782222","-29.344167","-49.782222","-29.344167","22J618212.68W, 6753267.18S WGS-84; Fértil",NA,"Dicotyledon",NA,NA,"Figueira, M","s.n.","América do Sul","restinga",NA,NA,"30","30",NA,"2015","12",NA,NA,NA,NA,"18",NA,NA,NA,NA,NA
"572","2021-02-08 12:43:46-03","UFRGS","ICN","184282","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Emer, AA","2015","02","20","Brasil","RS","Barão do Triunfo","-51.818889","-30.325278","-51.818889","-30.325278","Material testemunho de Tese de Doutorado",NA,"Dicotyledon",NA,NA,NA,"s.n.","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","2021-02-08 12:43:46-03","UFRGS","ICN","189978","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Silva Filho, PJS","2008","10","23","Brasil","RS","Viamão","-51.023056","-30.066389","-51.023056","-30.066389","Subarbusto de aprox. 40cm. Flores brancas; Campo seco",NA,"Dicotyledon",NA,NA,"Silva Filho, PJS","639","América do Sul","Bairro Tarumã região de entorno do Lago Tarumã. 30° 3'59.61S - 51° 1'23.01O",NA,NA,"61","61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","2021-02-08 12:43:46-03","UFRGS","ICN","200790","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Tedesco, M","2016","12","13","Brasil","RS","Barão do Triunfo","-51.833333","-30.3","-51.833333","-30.3","Material testemunho; Subarbustiva; área de campo",NA,"Dicotyledon",NA,NA,NA,"s.n.","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","2021-02-08 12:43:46-03","UFRGS","ICN","200791","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Tedesco, M","2016","12","14","Brasil","RS","Porto Alegre","-51.233333","-30.116667","-51.233333","-30.116667","Material testemunho; Subarbustiva; área de campo",NA,"Dicotyledon",NA,NA,NA,"s.n.","América do Sul","Morro do Osso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","2021-02-08 12:43:46-03","UFRGS","ICN","084653","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Hatschbach, G","1972","11","21","Brasil","PR","Clevelândia","-52.4707984924316","-26.3957996368408",NA,NA,"Doação do Museu Botânico Municipal; Subarbusto 70 cm, flor alva; campo seco.",NA,"Dicotyledon",NA,NA,"Sobral, M","30798","América do Sul","2 km a Leste",NA,NA,NA,NA,NA,"1983","06","30860","auto",NA,NA,NA,NA,NA,NA,NA,NA
"577","2021-02-08 12:43:46-03","UFRGS","ICN","096260","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Silva, JM; Nicolack, V","1991","02","17","Brasil","PR","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"Doação do Museu Botânico Municipal de Curitiba; Arbusto 1m. Frutos amarelo pálido; campo limpo, seco",NA,"Dicotyledon",NA,NA,"Sobral, M","1000","América do Sul","Cidade Industrial",NA,NA,NA,NA,NA,"1992",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"578","2021-02-08 12:43:46-03","UFRGS","ICN","085944","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Sobral, M","1982","02","14","Brasil","RS","Bagé","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,"Dicotyledon",NA,NA,"Sobral, M","s.n.","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"74087","auto",NA,NA,NA,NA,NA,NA,NA,NA
"579","2021-02-08 12:43:46-03","UFRGS","ICN","001409","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Schultz","1956","12","20","Brasil","RS","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,"1409","América do Sul","Itaimbezinho",NA,NA,NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA,NA
"580","2021-02-08 12:43:46-03","UFRGS","ICN","068277","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Roth, LJ","1988","02","01","Brasil","RS","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,"Coletada no campo",NA,"Dicotyledon",NA,NA,"Sobral, M","32","América do Sul","Itaimbezinho",NA,NA,NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA,NA
"581","2021-02-08 12:43:46-03","UFRGS","ICN","085945","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Sobral, M","1982","12","13","Brasil","RS","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"Dicotyledon",NA,NA,"Sobral, M","s.n.","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA,NA
"582","2021-02-08 12:43:46-03","UFRGS","ICN","085946","S","Plantae","Myrtaceae","Campomanesia","aurea","Campomanesia aurea","O.Berg","Sobral, M","1982","12","13","Brasil","RS","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"Dicotyledon",NA,NA,"Sobral, M","s.n.","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA,NA
