"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","individualCount","sex"
"978","2021-03-04 15:45:32-03","IF","SPSF","19376","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","O.T.Aguiar","2014","08","25","S.A.P.Godoy & G.M.P.Ferreira","656","1995","07","25","Brasil","SP","São Paulo","Parque Ecológico da APA do Carmo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: Arvoreta com aprox. 5m de altura; DAP 0,04m; frutos carnosos amarelos.; GEOGRAFIA: Trilha do Tabor.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"979","2021-03-04 15:45:32-03","IF","SPSF","20128","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","O.T. Aguiar","2017","04","03","J.A.Pastore","661","1996","05","03","Brasil","SP","São Paulo","Parque Estadual da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta, flores creme; GEOGRAFIA: Chapada, trilha da Pedra Grande, próximo da estrada.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"980","2021-03-04 15:45:32-03","IF","SPSF","06214","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","O.T. Aguiar","2017","04","03","O.T. Aguiar","sn","1981","02","20","Brasil","SP","São Paulo","serra da Cantareira, Pedra Grande","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore com flores;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"981","2021-03-04 15:45:32-03","IF","SPSF","11593","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","O.T.Aguiar","2014","08","25","O.T. Aguiar","224","1987","11","06","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: Arvoreta; frutos amarelados e avermelhados.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"982","2021-03-04 15:45:32-03","IF","SPSF","14510","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.",NA,NA,NA,NA,"O.T. Aguiar","422","1991","09","13","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Chapada&nf;;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"983","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Gomidesia","candolleana","Gomidesia candolleana","O.Berg",NA,NA,NA,NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"Oreas; HABITAT: Oreas",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"984","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Gomidesia","hebepetala","Gomidesia hebepetala","(DC.) O.Berg",NA,NA,NA,NA,"Martius, C","s.n.",NA,NA,NA,"Brazil",NA,NA,"ad amnem Rio S. Francisco",NA,NA,NA,NA,NA,NA,"Original herbarium: Mart.; Hamadryas; HABITAT: Hamadryas",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"985","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Gomidesia","hookeriana","Gomidesia hookeriana","O.Berg",NA,NA,NA,NA,"Schott, HW","1077",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Dryas; HABITAT: Dryas",NA,"P14P1N0001",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"986","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Gomidesia","hookeriana","Gomidesia hookeriana","O.Berg",NA,NA,NA,NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Dryas; HABITAT: Dryas",NA,"P14P1N0001",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"987","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Gomidesia","pohliana","Gomidesia pohliana","O.Berg",NA,NA,NA,NA,"Saint-Hilaire, AFCP","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,"in silvis prope urbem Villa do Principe",NA,NA,NA,NA,NA,NA,"Original herbarium: Mart.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"988","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Gomidesia","pohliana","Gomidesia pohliana","O.Berg",NA,NA,NA,NA,"Martius, C","s.n.",NA,NA,NA,"Brazil","São Paulo","Taubaté","in campis Taboleiro consitis ad Taubate","-45.55","-23.02",NA,NA,NA,NA,"Original herbarium: Mart.; Oreas; HABITAT: Oreas",NA,NA,NA,NA,"Southern America",NA,"25704","auto",NA,NA,NA,NA,NA,NA,NA,NA
"989","2017-09-11 17:11:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Gomidesia","willdenowiana","Gomidesia willdenowiana","O.Berg",NA,NA,NA,NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in nemoribus juxta S. Anna, prope Villa de S. Joao do Principe (S. Joao Marcos)",NA,NA,NA,NA,NA,NA,"Dryas; HABITAT: Dryas",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"990","2017-09-11 17:11:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Myrcia","affinis","Myrcia affinis","Cambess.",NA,NA,NA,NA,"Saint-Hilaire, AFCP","s.n.",NA,NA,NA,"Brazil","São Paulo",NA,"in campis prope oppidum Mogy das Cruzes",NA,NA,NA,NA,NA,NA,"Original herbarium: Camb.; Oreas; HABITAT: Oreas",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"991","2017-09-11 17:11:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Myrcia","itajurensis","Myrcia itajurensis","Cambess.",NA,NA,NA,NA,"Saint-Hilaire, AFCP","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,"prope praedium Itajuru de S. Miguel de Mato dentro",NA,NA,NA,NA,NA,NA,"Original herbarium: Camb.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"992","2021-02-08 12:44:00-03","UFRGS","ICN","084661","S","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis","(Cambess.) D. Legrand.","Mattos, J","1963","10",NA,"Hoehne, W","359","1935","04","08","Brasil","SP",NA,"Cidade Jardim",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"993","2021-02-08 12:44:00-03","UFRGS","ICN","084657","S","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis","(Cambess.) D. Legrand.","Hatschbach, G","1980",NA,NA,"Hatschbach, G","39917","1977","05","17","Brasil","PR",NA,"Barracão- arredores",NA,NA,NA,NA,NA,NA,"Árvore de 5 m de altura; frutos vinosos.; Mata secundária",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"994","2021-02-08 12:44:00-03","UFRGS","ICN","096070","S","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis","(Cambess.) D. Legrand.","Graziela",NA,NA,NA,"Occhioni, P","4331","1971","02",NA,"Brasil","RJ","Serra de Itatiaia","Maromba",NA,NA,NA,NA,NA,NA,"Árvore pequena; flor verde.; Mata",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"995","2021-02-08 12:44:00-03","UFRGS","ICN","090168","S","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis","(Cambess.) D. Legrand.","Sobral, M","1991",NA,NA,"Hatschbach, G; Nicolack, V","52896","1989","05","19","Brasil","MG","Ouro Fino","Conceição do Mato Dentro","-46.3689002990723","-22.2831001281738",NA,NA,"70","70","Arvoreta de 4 m de altura; flores alvas.; Mata",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"19042","auto",NA,NA,NA,NA,NA,NA,NA,NA
"996","2021-02-08 12:44:00-03","UFRGS","ICN","090130","S","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis","(Cambess.) D. Legrand.","Sobral, M","1991",NA,NA,"Silva, JM; Hatschbach, G","842","1990","03","27","Brasil","PR","Tijucas do Sul","Ambrósio","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"Árvore de 4 m de altura; flor alva.; Mata de Araucária",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA
"997","2021-02-08 12:44:00-03","UFRGS","ICN","061131","S","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis","(Cambess.) D. Legrand.","Sobral, M","1992",NA,NA,"Novaes, C","321",NA,NA,NA,"Brasil","SP","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA
"998","2021-02-08 12:44:00-03","UFRGS","ICN","197823","S","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis","(Cambess.) D. Legrand.",NA,NA,NA,NA,"Silva, AF; Capellari Jr.; L.","1403","1986","03","20","Brasil","SP","São José dos Campos","Estrada turvo, depois Horto","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,"Árvore de 18 m, flores aromáticas de pétalas brancas, botões laranja na base.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"39297","auto",NA,NA,NA,NA,NA,NA,NA,NA
"999","2021-02-08 12:44:00-03","UFRGS","ICN","001907","S","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis catharinensis","Legr.","Legrand, D",NA,NA,NA,"Reitz, R; Klein, RM","3671","1957","09","07","Brasil","SC","Pilões","Palhoça",NA,NA,NA,NA,"300","300","SINTYPUS da variedade. Lenho na xiloteca. V. Legrand, C.D. 1958 com. Bot. Mus. Montevideo 3(37): 14.; Arvoreta de 4m coletada na mata, fruto maduro avermelhado.","ICN00000397","ICN00000397 ICN00000397_1","Dicotyledon",NA,"América do Sul",NA,NA,NA,"catharinensis",NA,NA,NA,"Sintypus",NA,NA,NA
"1000","2021-02-08 12:44:00-03","UFRGS","ICN","001907","S","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis catharinensis","Legr.","Legrand, D",NA,NA,NA,"Reitz, R; Klein, RM","3671","1957","09","07","Brasil","SC","Pilões","Palhoça",NA,NA,NA,NA,"300","300","SINTYPUS da variedade. Lenho na xiloteca. V. Legrand, C.D. 1958 com. Bot. Mus. Montevideo 3(37): 14.; Arvoreta de 4m coletada na mata, fruto maduro avermelhado.","ICN00000397","ICN00000397 ICN00000397_1","Dicotyledon",NA,"América do Sul",NA,NA,NA,"catharinensis",NA,NA,NA,"Sintypus",NA,NA,NA
"1001","2021-02-08 12:44:06-03","UFRGS","ICN","121454","S","Plantae","Myrtaceae","Myrcia","affinis","Myrcia affinis","Cambess.","Sobral, M",NA,NA,NA,"Kinupp, VF","152","1997","01","04","Brasil","SP","Jundiaí","parte baixa da serra do Japi","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"Arvoreta 4 a 4,5m; botões imaturos esverdeados; caule e ramos rugosos; mata com intervenção antrópica.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1002","2021-02-08 12:44:06-03","UFRGS","ICN","123036","S","Plantae","Myrtaceae","Myrcia","affinis","Myrcia affinis","Cambess.","Sobral, M",NA,NA,NA,"Barbosa, E; et al.","348","1999","08","20","Brasil","PR","Tijucas do Sul","Palermo Torre da Telepar","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"Árvore, 5m; frutos verdes, imaturos.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1003","2021-02-08 12:44:07-03","UFRGS","ICN","121249","S","Plantae","Myrtaceae","Myrcia","catharinensis","Myrcia catharinensis","(D. Legrand) Nic Lugh.","Molz, M","2013","02","08","Silva, JM; Kricum, SDP","959","1991","03","08","Brasil","PR","Pinhão","Fazenda Dois Irmãos","-51.6596984863281","-25.6956005096436",NA,NA,NA,NA,"Árvore 4m; flor alva. Do faxinal.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"37408","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1004","2021-02-08 12:44:07-03","UFRGS","ICN","090126","S","Plantae","Myrtaceae","Myrcia","catharinensis","Myrcia catharinensis","(D. Legrand) Nic Lugh.","Molz, M","2013","02","08","Kummrow, R","1445","1981","02","04","Brasil","PR","Piraquara","Capoeira.","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Arvoreta, 3m altura, flor alva.; Mata.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1005","2021-02-08 12:44:07-03","UFRGS","ICN","084882","S","Plantae","Myrtaceae","Myrcia","catharinensis","Myrcia catharinensis","(D. Legrand) Nic Lugh.","Molz, M","2013","02","08","Bresolin, A","262","1971","06","25","Brasil","SC","Governador Celso Ramos","Palmas.","-48.5592002868652","-27.3146991729736",NA,NA,"250","250","Arvoreta, 4m altura, fruto imaturo, verde.; Mata.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"13751","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1006","2021-02-08 12:44:07-03","UFRGS","ICN","084638","S","Plantae","Myrtaceae","Myrcia","catharinensis","Myrcia catharinensis","(D. Legrand) Nic Lugh.","Molz, M","2013","02","08","Klein, RM; Bresolin, A","10083","1972","02","23","Brasil","SC","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"500","500","Arvoreta, 6m altura, flor branca.; Mata.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1007","2021-02-08 12:44:07-03","UFRGS","ICN","083553","S","Plantae","Myrtaceae","Myrcia","catharinensis","Myrcia catharinensis","(D. Legrand) Nic Lugh.","Molz, M","2013","02","08","Hatschbach, G; Cordeiro, J","52134","1988","06","08","Brasil","PR","Bocaiúva do Sul","Serra São Miguel.","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Arvoreta, 5m altura; frutos avermelhados.; Mata pluvial, transição para araucarieto.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1008","2021-02-08 12:44:07-03","UFRGS","ICN","090131","S","Plantae","Myrtaceae","Myrcia","catharinensis","Myrcia catharinensis","(D. Legrand) Nic Lugh.","Molz, M","2013","02","08","Silva, JM","822","1990","03","08","Brasil","PR","Teixeira Soares","Arredores.","-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,"Árvore, 4m altura, flor alva.; Mata secundária da região da Araucária.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"31767","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1009","2021-02-08 12:44:07-03","UFRGS","ICN","156834","S","Plantae","Myrtaceae","Myrcia","catharinensis","Myrcia catharinensis","(D. Legrand) Nic Lugh.","Molz, M","2013","02","08","Silva, JM; Hatschbach, G","842","1990","03","27","Brasil","PR","Tijucas do Sul","Ambrósio","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"Doação do Herbário MBM.; Árvore 4 m, flor alva.; Mata de Araucária.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1010","2021-02-08 12:44:07-03","UFRGS","ICN","084640","S","Plantae","Myrtaceae","Myrcia","catharinensis","Myrcia catharinensis","(D. Legrand) Nic Lugh.","Molz, M","2013","02","08","Bresolin, A","540","1972","04","05","Brasil","SC","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"600","600","Arvoreta, flor branca.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1011","2021-02-08 12:44:07-03","UFRGS","ICN","120250","S","Plantae","Myrtaceae","Myrcia","cf. hebepetala","Myrcia cf. hebepetala","DC.","Molz, M","2013","02","08","Stehmann, JR; Toledo, FRN","s.n.","1992","03","21","Brasil","MG","São Gonçalo do Rio Abaixo",NA,"-43.3622016906738","-19.826099395752",NA,NA,NA,NA,"Árvore. Em capoeira.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"17525","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1012","2020-09-17 10:41:21-03","UEPA","MFS","002458","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.","Oliveira, AA de","2010","04","08","Korte, A","1700","2010","02","05","Brasil","Santa Catarina","Santa Terezinha","Nova Esperança, Ecótono Floresta ombrófila mista e Floresta ombrófila densa. Florística IFFSC 797 (arbórea).","-49.950556","-26.730278","-49.950556","-26.730278",NA,NA,"Planta arbórea de 6m de altura. Flor branca.","MFS002458","MFS002458 MFS002458_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1013","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","43036","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","catharinensis","Myrcia catharinensis","(D.Legrand) NicLugh.","Molz, M.","2017","10","19","Salimon, C.I.","2","1995","03",NA,"Brasil","Paraná","Paranaguá","Arredores","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore de 3,5 m, flores brancas.","HAS0043036",NA,"Magnoliophyta",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1014","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","75205","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","catharinensis","Myrcia catharinensis","(D.Legrand) NicLugh.","Molz, M.","2017","10","19","Hatschbach, G.","s.n.","1962","03",NA,"Brasil","Paraná","Tijucas do Sul","Araçatuba","-49.1988983154297","-25.9281005859375",NA,NA,"850","950","Árvore 7 m; flor altiva, da mata.","HAS0075205",NA,"Magnoliophyta",NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1015","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","94659","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","catharinensis","Myrcia catharinensis","(D.Legrand) NicLugh.","Molz, M.","2017",NA,NA,"Molz, M.","s.n.","2017","01",NA,"Brasil","Santa Catarina","São Bento do Sul","Serra Alta","-49.39028","-26.29312","-49,3902800","-26,2931200","889","889","Árvore com aprox. 12 metros de altura; flores brancas. Datum WGS84.","HAS0094659",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1016","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","75204","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","catharinensis","Myrcia catharinensis","(D.Legrand) NicLugh.","Molz, M.","2017","10","19","Bresolin, A.","1118","1974","02",NA,"Brasil","Santa Catarina","Florianópolis","Vargem Grande","-48.5491981506348","-27.596700668335",NA,NA,"50","50","Capoeirão. Arvoreta, altura 6 metros. Flor branca.","HAS0075204",NA,"Magnoliophyta",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1017","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","73426","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","catharinensis","Myrcia catharinensis","(D.Legrand) NicLugh.","Molz, M.","2017","10","03","Klein, R.","2008","1956","05",NA,"Brasil","Santa Catarina","Ibirama","Hôrto Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,"300","300","Mata, altitude 300. Arbusto, altura 2 metros. Fruto maduro roxo-escuro.","HAS0073426",NA,"Magnoliophyta",NA,NA,NA,"18533","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1018","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","75308","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","catharinensis","Myrcia catharinensis","(D.Legrand) NicLugh.","Molz, M.","2017","10","03","Reitz, R.","1987","1954","07",NA,"Brasil","Santa Catarina","Itajaí","Braço Joaquim, Luis Alves","-48.6618995666504","-26.9078006744385",NA,NA,"450","450","Mata, altitude 450. Arbusto, altura 4 metros. Fruto maduro preto.","HAS0075308",NA,"Magnoliophyta",NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1019","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","75219","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","catharinensis","Myrcia catharinensis","(D.Legrand) NicLugh.","Molz, M.","2017","10","19","Klein, R.","1872","1956","02",NA,"Brasil","Santa Catarina","Itajaí","Morro da Ressacada","-48.6618995666504","-26.9078006744385",NA,NA,"150","150","Mata. Arvoreta, altura 8 metros. Flor branca.","HAS0075219",NA,"Magnoliophyta",NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1020","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","75201","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","catharinensis","Myrcia catharinensis","(D.Legrand) NicLugh.","Molz, M.","2017","10","19","Mattos, J.","6504","1959","01",NA,"Brasil","Santa Catarina","Orleans",NA,"-49.2914009094238","-28.3589000701904",NA,NA,NA,NA,"Numa capoeira.","HAS0075201",NA,"Magnoliophyta",NA,NA,NA,"31549","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1021","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","75206","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","catharinensis","Myrcia catharinensis","(D.Legrand) NicLugh.","Molz, M.","2017","10","19","Mattos, J.","6540","1959","01",NA,"Brasil","Santa Catarina","Orleans",NA,"-49.2914009094238","-28.3589000701904",NA,NA,NA,NA,"Na mata. Arvoreta.","HAS0075206",NA,"Magnoliophyta",NA,NA,NA,"31549","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1022","2020-08-26 10:50:11-03","MCN-FZBRS","HAS","75203","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","catharinensis","Myrcia catharinensis","(D.Legrand) NicLugh.","Molz, M.","2017","10","19","Klein, R.","10083","1972","02",NA,"Brasil","Santa Catarina","Palhoça","Morro do Cambirela","-48.6678009033203","-27.645299911499",NA,NA,"500","500","Mata. Arvoreta, altura 6 metros. Flor branca.","HAS0075203",NA,"Magnoliophyta",NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1023","2021-02-25 09:38:42-03","IBt","SP","128","S","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis","(Cambess.) D.Legrand",NA,NA,NA,NA,"Hoehne, FC","s.n.",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1024","2021-02-25 09:38:42-03","IBt","SP","26769","S","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis","(Cambess.) D.Legrand",NA,NA,NA,NA,"Campos Novaes, J","321",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1025","2021-02-25 09:38:42-03","IBt","SP","26978","S","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis","(Cambess.) D.Legrand",NA,NA,NA,NA,"Usteri, A","s.n.",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1026","2021-02-25 09:38:42-03","IBt","SP","48038","S","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis","(Cambess.) D.Legrand",NA,NA,NA,NA,"Toledo, JF","250",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1027","2021-02-25 09:38:42-03","IBt","SP","54290","S","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis","(Cambess.) D.Legrand",NA,NA,NA,NA,"Dedecca, D","s.n.",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1028","2021-02-25 09:38:42-03","IBt","SP","291163","S","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis","(Cambess.) D.Legrand",NA,NA,NA,NA,"Barreto, KD","2090","1994","03","02","Brasil","São Paulo","Cabreúva",NA,"-47.1300010681152","-23.2999992370605",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16877","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1029","2021-02-25 09:38:42-03","IBt","SP","272353","S","Plantae","Myrtaceae","Gomidesia","affinis","Gomidesia affinis","(Cambess.) D.Legrand",NA,NA,NA,NA,"Catharino, ELM","737B","1986","05","22","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
