"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","typeStatus","stateProvince","phylum","order","scientificNameAuthorship","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"274","2021-01-26 13:54:33-03","IMA","MAC","999","PreservedSpecimen","Plantae","Fabaceae","Calliandra","parvifolia","Calliandra parvifolia","M.N.Rodrigues","21","1979","12","27",NA,"Brasil","Serra do Horizonte, Cachoeira. Na da Usina Bitinga.",NA,NA,"Arbusto.; Mata Atlântica.","MAC0000999","-35.839181","-9.393842","-35.839181","-9.393842",NA,"Alagoas",NA,NA,"(Hook. & Arn.) Speg.",NA,"M.R.Santos","Messias",NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA
"275","2021-01-26 13:54:33-03","IMA","MAC","13440","PreservedSpecimen","Plantae","Fabaceae","Calliandra","parvifolia","Calliandra parvifolia","I.A.Bayma","499","2000","12","27",NA,"Brasil","Fazenda Fonte Grande, bacia do rio Manibu.",NA,NA,"Arvoreta com ca. de 3-4m de altura. Flores róseas, botões vináceos.; Mata Atlântica antropizada. Capoeira.","MAC0013440","-36.3507995605469","-9.78194046020508",NA,NA,NA,"Alagoas",NA,NA,"(Hook. & Arn.) Speg.",NA,"I.A.Bayma","Campo Alegre",NA,NA,"21899","auto","2001",NA,NA,NA,NA,NA,NA
"276","2021-01-26 13:54:33-03","IMA","MAC","21086","PreservedSpecimen","Plantae","Fabaceae","Calliandra","parvifolia","Calliandra parvifolia","M.A.B.L.Machado","435","2004","09","14",NA,"Brasil","Fazenda Capiatã A( Entorno da Barragem Francisco Alves).",NA,NA,"Árvore ca. de 2m de altura. Flores com ápice vermelho e base branca.; Mata Atlântica.","MAC0021086","-36.1755981445312","-10.125599861145",NA,NA,NA,"Alagoas",NA,NA,"(Hook. & Arn.) Speg.",NA,"M.N.Rodrigues","Coruripe",NA,NA,"31269","auto","2007",NA,NA,NA,NA,NA,NA
"277","2021-01-26 13:54:33-03","IMA","MAC","24583","PreservedSpecimen","Plantae","Fabaceae","Calliandra","parvifolia","Calliandra parvifolia","M.A.B.L.Machado","180","2002","03","12",NA,"Brasil","Usina Coruripe, Fazenda Riachão-Camundongo.",NA,NA,"Árvore com ca. de 3 m de altura.; Mata Atlântica.","MAC0024583","-36.1755981445312","-10.125599861145",NA,NA,NA,"Alagoas",NA,NA,"(Hook. & Arn.) Speg.",NA,"H.C. de Lima; J.E.Meireles","Coruripe",NA,NA,"31269","auto","2006",NA,NA,NA,NA,NA,NA
"278","2021-02-04 10:28:37-03","UFRPE","HST","912","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Calliandra","parvifolia","Calliandra parvifolia","S.Tavares","912","1962","03","09",NA,"Brasil",NA,NA,NA,"Liana frequente com flores ornamentais, filetes estaminais com parte proximal branca e distal vermelha. Frutos deiscentes. Fim de floração.","HST000912","-35.209400177002","-5.79500007629395",NA,NA,NA,"Rio Grande do Norte",NA,NA,"(Hook. & Arn.) Speg.",NA,NA,"Natal",NA,NA,"12751","auto","2019",NA,NA,NA,NA,NA,NA
"279","2021-02-04 10:28:35-03","UFRPE","HST","18236","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Calliandra","parvifolia","Calliandra parvifolia","I.Loiola","772","2003","05","04",NA,"Brasil","Flona",NA,NA,"Arvoreta ca. 3 m alt.; flores avermelhadas. Pouco frequente.","HST018236","-35.2085990905762","-6.09111022949219",NA,NA,NA,"Rio Grande do Norte",NA,NA,"(Hook. & Arn.) Speg.",NA,"E.R.Souza","Nísia Floresta",NA,NA,"17449","auto","2009","05","08",NA,NA,NA,NA
"280","2021-02-04 10:28:37-03","UFRPE","HST","18241","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Calliandra","parvifolia","Calliandra parvifolia","M.S.M. da Cunha; et al.","1","2007","11","27",NA,"Brasil","EMPARN - Mata do Jiqui",NA,NA,"Arbusto; flores branca-avermelhada; frutos ausentes.","HST018241","-35.2627983093262","-5.91555976867676",NA,NA,NA,"Rio Grande do Norte",NA,NA,"(Hook. & Arn.) Speg.",NA,"A.M.Miranda","Parnamirim",NA,NA,"17237","auto","2019","02","07",NA,NA,NA,NA
"281","2021-02-09 10:13:11-03","UENF","HUENF","2858","PreservedSpecimen","Plantae","Leguminosae","Calliandra","parvifolia","Calliandra parvifolia","Gaglianone, M.C.; et al.",NA,"2005","10","06",NA,"Brasil","Mata do Carvão Estação Ecológica Estadual de Guaxindiba",NA,NA,"Sp 159 / Mata de tabuleiro / arbusto / queimada","HUENF00002860","-41.066667","-21.4","41º4'W","21º24'S",NA,"Rio de Janeiro",NA,NA,"(Hook. & Arn.) Speg.",NA,"Lima, H.C.","São Francisco de Itabapoana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2021-02-09 10:13:11-03","UENF","HUENF","7097","PreservedSpecimen","Plantae","Leguminosae","Calliandra","parvifolia","Calliandra parvifolia","Gaglianone, M.C.; et al.",NA,"2005","10","06",NA,"Brasil","Mata do Carvão Estação Ecológica Estadual de Guaxindiba",NA,NA,"Paisagem: mata de tabuleiro; Forma de vida: arbusto; Área queimada;","HUENF00007100","-41.066667","-21.4","41º4'W","21º24'S",NA,"Rio de Janeiro",NA,NA,"(Hook. & Arn.) Speg.",NA,NA,"São Francisco de Itabapoana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2021-04-07 16:08:49-03","UENF","HUENF","11359","PreservedSpecimen","Plantae","Leguminosae","Calliandra","parvifolia","Calliandra parvifolia","Elenice A. Fortes; Herick B. M. Viana, Nilson B. Neves Neto, Patrícia M. Santos","65","2018","11","07",NA,"Brasil","Na borda da mata, onde passa a estrada da Cobiça. Floresta Estacional Semidecidual. Na borda da mata, onde passa a estrada da Cobiça. Floresta Estacional Semidecidual.",NA,NA,"Arvoreta ca. 3 m alt., em moita, indivíduos perfilhados na base, tronco com casca lisa, acastanhada e inerme, DAP ca. 8 cm. Com botões florais verdes a roseados no ápice, perianto verde, estames tubo branco e ápice rosa. Com fruto","HUENF00012200","-41.086111","-21.375","41º5'10''W","21º22'30''S",NA,"Rio de Janeiro",NA,NA,"(Hook. & Arn.) Speg.",NA,"E.A. Fortes","São Francisco de Itabapoana","33","33",NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2021-03-01 11:53:58-03","UFPE","UFP","824","PreservedSpecimen","Plantae","Fabaceae-Mimo.","Calliandra","falcifera","Calliandra falcifera","Tavares, S","912","1962","03","09",NA,"Brasil",NA,NA,NA,"Liana frequente com flores ornamentais, filetes e estaminais com parte proximal branca e distal vermelha. Frutos deiscentes. Fim de floração.; Liana frequente com flores ornamentais, filetes e estaminais com parte proximal branca e dis","UFP000824","-35.209400177002","-5.79500007629395",NA,NA,NA,"Rio Grande do Norte",NA,"Fabales","Ducke",NA,"Tande, M","Natal",NA,NA,"12751","auto","1981","05","27",NA,NA,NA,NA
"285","2021-03-01 11:53:58-03","UFPE","UFP","59","PreservedSpecimen","Plantae","Fabaceae-Mimo.","Calliandra","falcifera","Calliandra falcifera","Ducke, A","2287","1952","01","05",NA,"Brasil",NA,NA,NA,"Tabuleiro arenoso, arbusto ou arbúsculo, estames purpureos, com base branca.; Tabuleiro arenoso, arbusto ou arbúsculo, estames purpureos, com base branca.","UFP000059","-34.8630981445312","-7.11499977111816",NA,NA,NA,"Paraíba",NA,"Fabales","Ducke",NA,"Ataíde, M","João Pessoa",NA,NA,"15975","auto","1980",NA,NA,NA,NA,NA,NA
"286","2020-09-12 05:00:02-03","US","US","1442405","PreservedSpecimen","Plantae","Fabaceae","Calliandra","falcifera","Calliandra falcifera","A. Ducke","16256","1916","7","15","South America - Neotropics","Brazil","Rio Tocantins, Campina de Arumateva.",NA,NA,NA,"US00589255",NA,NA,NA,NA,"Isosyntype","Pará",NA,"Rosales","Ducke","US00589255_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"287","2020-09-12 05:00:02-03","US","US","2930722","PreservedSpecimen","Plantae","Fabaceae","Calliandra","parvifolia","Calliandra parvifolia","M. Vavrek & L. Perez de Molas","424","1981","11","6","South America","Paraguay","Nemby, near the quarry. Dpto. Central",NA,NA,NA,"US02196538","-57.6","-25.37",NA,NA,NA,"Central",NA,"Rosales","(Hook. & Arn.) Speg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"288","2020-09-12 05:00:02-03","US","US","1156038","PreservedSpecimen","Plantae","Fabaceae","Calliandra","parvifolia","Calliandra parvifolia","C. Osten","5238",NA,NA,NA,"South America","Uruguay","Dep. Salto, frutex in ripa fluminis Uraguay",NA,NA,NA,"US02196548",NA,NA,NA,NA,NA,"Salto",NA,"Rosales","(Hook. & Arn.) Speg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"289","2020-09-12 05:00:02-03","US","US","2196870","PreservedSpecimen","Plantae","Fabaceae","Calliandra","parvifolia","Calliandra parvifolia","A. Macedo","2541","1950","9","3","South America","Brazil","Margens do Rio Paranaiba. Praias, municipio Jheiutata. Estado Mg. [interpreted]",NA,NA,NA,"US02196545",NA,NA,NA,NA,NA,NA,NA,"Rosales","(Hook. & Arn.) Speg.","US02196545_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"290","2020-09-12 05:00:02-03","US","US","2563652","PreservedSpecimen","Plantae","Fabaceae","Calliandra","parvifolia","Calliandra parvifolia","G. Hatschbach","12886","1965","10","9","South America","Brazil","Est. Parana (Brasil), Mun. Tibagi. Rio Tibagi, Barra do Iapo",NA,NA,NA,"US02196555",NA,NA,NA,NA,NA,"Paraná",NA,"Rosales","(Hook. & Arn.) Speg.","US02196555_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"291","2020-09-12 05:00:02-03","US","US","701002","PreservedSpecimen","Plantae","Fabaceae","Calliandra","parvifolia","Calliandra parvifolia","O. Kuntze","s.n.",NA,NA,NA,"South America","Paraguay","Sudparaguay",NA,NA,NA,"US02196541",NA,NA,NA,NA,NA,NA,NA,"Rosales","(Hook. & Arn.) Speg.","US02196541_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"292","2020-09-12 05:00:02-03","US","US","2564330","PreservedSpecimen","Plantae","Fabaceae","Calliandra","parvifolia","Calliandra parvifolia","G. Hatschbach","15879","1967","1","24","South America","Brazil","7 Quedas (mun. Guaira)",NA,NA,NA,"US02196540",NA,NA,NA,NA,NA,"Paraná",NA,"Rosales","(Hook. & Arn.) Speg.","US02196540_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"293","2020-09-12 05:00:02-03","US","US","3032497","PreservedSpecimen","Plantae","Fabaceae","Calliandra","parvifolia","Calliandra parvifolia","W. J. Hahn","1815","1983","11","8","South America","Paraguay","Department of Amambay: Bella Vista, Ranch of Sr. Ocariz",NA,NA,NA,"US02196543","-56.5","-22.17",NA,NA,NA,"Amambay",NA,"Rosales","(Hook. & Arn.) Speg.","US02196543_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"294","2020-09-12 05:00:02-03","US","US","2198143","PreservedSpecimen","Plantae","Fabaceae","Calliandra","parvifolia","Calliandra parvifolia","T. Rojas","14389","1951","1","11","South America","Paraguay","Tobati, campo pie Cerro Tobati",NA,NA,NA,"US02196542",NA,NA,NA,NA,NA,NA,NA,"Rosales","(Hook. & Arn.) Speg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"295","2020-09-12 05:00:02-03","US","US","2196170","PreservedSpecimen","Plantae","Fabaceae","Calliandra","parvifolia","Calliandra parvifolia","A. Woolston","452","1955","2","8","South America","Paraguay","Alto Paraguay, Primavera",NA,NA,NA,"US02196535",NA,NA,NA,NA,NA,"Alto Paraguay",NA,"Rosales","(Hook. & Arn.) Speg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"296","2020-09-12 05:00:02-03","US","US","2619120","PreservedSpecimen","Plantae","Fabaceae","Calliandra","parvifolia","Calliandra parvifolia","T. Pederson","9382","1969","11","24","South America","Paraguay","Estancia Carumbe, Distr. Lima, Dep. San Pedro",NA,NA,NA,"US02196539",NA,NA,NA,NA,NA,"San Pedro",NA,"Rosales","(Hook. & Arn.) Speg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"297","2020-09-12 05:00:02-03","US","US","2369830","PreservedSpecimen","Plantae","Fabaceae","Calliandra","parvifolia","Calliandra parvifolia","G. Eiten & L. T. Eiten","2217","1960","9","1","South America - Neotropics","Brazil","Municipio de Moji- Guacu: Campos das Sete Lagoas. Fazenda Campininha, just north of Rio Moji- Guacu. 4.6 km. NNW of Padua Sales ( About 27 km. NW of city of Moji- Mirim)",NA,NA,NA,"US02196553","-47.142","-22.242",NA,NA,NA,"São Paulo",NA,"Rosales","(Hook. & Arn.) Speg.","US02196553_01",NA,NA,"575","650",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"298","2020-09-12 05:00:02-03","US","US","2281188","PreservedSpecimen","Plantae","Fabaceae","Calliandra","parvifolia","Calliandra parvifolia","L. Camargo","s.n.",NA,NA,NA,"South America","Brazil","Sete Quedas - Guaira, Pr. Br.",NA,NA,NA,"US02196552",NA,NA,NA,NA,NA,"Paraná",NA,"Rosales","(Hook. & Arn.) Speg.","US02196552_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"299","2020-09-12 05:00:02-03","US","US","2196871","PreservedSpecimen","Plantae","Fabaceae","Calliandra","parvifolia","Calliandra parvifolia","ex herb. A. Macedo","2541",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"US02196550",NA,NA,NA,NA,NA,NA,NA,"Rosales","(Hook. & Arn.) Speg.","US02196550_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"300","2020-09-12 05:00:02-03","US","US","1997464","PreservedSpecimen","Plantae","Fabaceae","Calliandra","parvifolia","Calliandra parvifolia","B. Rambo","47161","1950","6","21","South America","Brazil","Provincia Brasil. Est. Rio G. do Sul. Piai p.Caxias",NA,NA,NA,"US02196551",NA,NA,NA,NA,NA,"Rio Grande do Sul",NA,"Rosales","(Hook. & Arn.) Speg.","US02196551_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"301","2020-09-12 05:00:02-03","US","US","3032496","PreservedSpecimen","Plantae","Fabaceae","Calliandra","parvifolia","Calliandra parvifolia","W. J. Hahn, E. Simonis, R. Duré & L. Pérez","1311","1983","3","23","South America","Paraguay","Department of Amambay: Bella Vista, Ranch of Felix Ocariz. Disturabed forest and riparian vegetation along the Rio Apa",NA,NA,NA,"US02196536","-56.5","-22.17",NA,NA,NA,"Amambay",NA,"Rosales","(Hook. & Arn.) Speg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"302","2020-09-12 05:00:02-03","US","US","2283892","PreservedSpecimen","Plantae","Fabaceae","Calliandra","parvifolia","Calliandra parvifolia","G. Hatschbach","6369","1959","10","11","South America","Brazil","Est. Parana ( Brasil), Mun. Tibagi",NA,NA,NA,"US02196544",NA,NA,NA,NA,NA,"Paraná",NA,"Rosales","(Hook. & Arn.) Speg.","US02196544_01",NA,NA,"69",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"303","2020-09-12 05:00:02-03","US","US","1574408","PreservedSpecimen","Plantae","Fabaceae","Calliandra","parvifolia","Calliandra parvifolia","A. L. Cabrera","1572","1930","12","7","South America","Argentina","La Provincia de Buenos Aires ( Republica Argentina). Ribera del Rio de La Plata: Punta Lara",NA,NA,NA,"US02196549",NA,NA,NA,NA,NA,"Buenos Aires",NA,"Rosales","(Hook. & Arn.) Speg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"304","2020-09-12 05:00:02-03","US","US","701305","PreservedSpecimen","Plantae","Fabaceae","Calliandra","parvifolia","Calliandra parvifolia","O. Kuntze","s.n.",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,"US02196547",NA,NA,NA,NA,NA,"Mato Grosso",NA,"Rosales","(Hook. & Arn.) Speg.","US02196547_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"305","2020-09-12 05:00:02-03","US","US","2403848","PreservedSpecimen","Plantae","Fabaceae","Calliandra","parvifolia","Calliandra parvifolia","S. Tavares","912",NA,NA,NA,"South America - Neotropics","Brazil","R. G. Do Norte. Natal. Dunas de Mae Luiza",NA,NA,NA,"US02196554",NA,NA,NA,NA,NA,"Rio Grande do Norte",NA,"Rosales","(Hook. & Arn.) Speg.","US02196554_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"306","2020-09-12 05:00:02-03","US","US","942553","PreservedSpecimen","Plantae","Fabaceae","Calliandra","parvifolia","Calliandra parvifolia","A. Regnell","576","1848","5",NA,"South America - Neotropics","Brazil","Brasilia, prov. Sao Paulo",NA,NA,NA,"US02196546",NA,NA,NA,NA,NA,"São Paulo",NA,"Rosales","(Hook. & Arn.) Speg.","US02196546_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"307","2020-09-12 05:00:02-03","US","US","3032501","PreservedSpecimen","Plantae","Fabaceae","Calliandra","parvifolia","Calliandra parvifolia","W. J. Hahn, E. Simonis, R. Duré & L. Pérez","1265","1983","3","21","South America","Paraguay","Department of Amambay: Along route to Bella Vista. Cerrado vegetation - riparian species",NA,NA,NA,"US02196537","-56.42","-22.33",NA,NA,NA,"Amambay",NA,"Rosales","(Hook. & Arn.) Speg.","US02196537_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"308","2020-09-12 05:00:02-03","US","US","2919925","PreservedSpecimen","Plantae","Fabaceae","Calliandra","parvifolia","Calliandra parvifolia","O. Boelcke & et al.","s.n.",NA,NA,NA,"South America","Argentina","Prov. Buenos Aires. Zarate - Est. Las Palmas; Ea Las Palmas. Barrancas del Parana",NA,NA,NA,"US02196556",NA,NA,NA,NA,NA,"Buenos Aires",NA,"Rosales","(Hook. & Arn.) Speg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"309","2020-09-12 05:00:02-03","US","US","1628310","PreservedSpecimen","Plantae","Fabaceae","Calliandra","peckoltii","Calliandra peckoltii","T. Peckolt","399",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,"US00000519",NA,NA,NA,NA,"Type collection","Minas Gerais",NA,"Rosales","Benth.","US00000519_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"310","2020-09-02 16:28:51-03","Cenargen","CEN","24710","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Calliandra","parvifolia","Calliandra parvifolia","Bruno Machado Teles Walter","2786","1995","10","09",NA,"Brasil","Região da fazenda Palmeiras do Maranhão, seguindo a leste da sede, na beira do rio Maranhão/Tocantins.","Exsicatas",NA,"Coletado na beira do rio. Futuro reservatório do AHE Serra da Mesa.","CEN00024710","-48.328055","-13.919444","-48.328055","-13.919444",NA,"GO",NA,NA,"(Hook. & Arn.) Speg.","CEN00024710","S. A. Harris","CAMPINACU","360","360",NA,NA,"2008","08",NA,NA,NA,"4",NA
"311","2020-09-02 16:28:51-03","Cenargen","CEN","84624","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Calliandra","parvifolia","Calliandra parvifolia","Luciano Paganucci de Queiroz","15607","2012","06","11",NA,"Brasil","Chapadão, estrada Mucugê - Jussiape, cerca de 40 km S de Mucugê.","Exsicatas",NA,"Muito ramificado, folíolos cartáceos. Universidade Estadual de Feira de Santana (HUEFS). Feira de Santana - Bahia - Brasil. HUEFS nº 193647.","CEN00084624","-41.543055","-13.2925","-41.543055","-13.2925",NA,"BA",NA,NA,"(Hook. & Arn.) Speg.","CEN00084624","L. P. Queiroz","MUCUGE","1217","1217",NA,NA,"2012","06",NA,NA,NA,"1",NA
"312","2020-09-02 16:28:51-03","Cenargen","CEN","109557","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Calliandra","parvifolia","Calliandra parvifolia","Elenice A. Fortes","65","2018","11","07",NA,"Brasil","Na borda da mata, onde passa a estrada da cobiça.","Exsicatas",NA,"Em moita, indivíduos perfilhados na base, troco com casca lisa, acastanhada e inerme, DAP ca. 8 cm. Com botôes florais verdes e roseados no ápice, perianto verde, estames tubo branco e ápice rosa. Com frutos tipo legume, de cor verde acastanhada, deiscentes. Doação do Jardim Botânico do Rio de Janeiro - RB 777586.","CEN00109557","-41.086111","-21.375","-41.086111","-21.375",NA,"RJ",NA,NA,"(Hook. & Arn.) Speg.",NA,"Elenice A. Fortes","SÃO FRANCISCO DE ITABAPOANA","33","33",NA,NA,"2018","11",NA,NA,NA,"1",NA
"313","2020-09-02 16:28:51-03","Cenargen","CEN","15600","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Calliandra","parvifolia","Calliandra parvifolia","Bruno Machado Teles Walter","983","1991","12","10",NA,"Brasil","Estrada Colinas do Sul/Niquelândia. Ponte sobre o rio Tocantinzinho a 6 km de Colinas do Sul.","Unicata",NA,"Cálice e corola vermelho-amarelado. Estames alvos. Coletado na margem direita do rio. Bacia de inundação da UHE Serra da Mesa.","CEN00015600","-48.066666","-14.133333","-48.066666","-14.133333",NA,"GO",NA,NA,"(Hook. & Arn.) Speg.","CEN00015600","S. A. Harris","COLINAS DO SUL","420","420",NA,NA,"2008","08",NA,NA,NA,"1",NA
"314","2020-09-02 16:28:51-03","Cenargen","CEN","42143","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Calliandra","parvifolia","Calliandra parvifolia","Glocimar Pereira-Silva","4949","2001","04","17",NA,"Brasil","Rio Tocantins na localidade de Três Galhos.","Exsicatas",NA,"Área de influência da futura Hidrelétrica de Cana Brava, influência direta (lago).","CEN00042143",NA,NA,"-4813167.0","-1363861.0",NA,"GO",NA,NA,"(Hook. & Arn.) Speg.","CEN00042143","S. A. Harris","MINACU","300","300",NA,NA,"2008","08",NA,NA,NA,"4",NA
"315","2020-09-02 16:28:51-03","Cenargen","CEN","48417","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Calliandra","parvifolia","Calliandra parvifolia","Glocimar Pereira-Silva","6830","2002","11","06",NA,"Brasil","Ponte de acesso à BR-060. Às margens do rio Alagado. AID.","Exsicatas",NA,"Crescendo sob pedra às margens do rio.","CEN00048417","-47.9502983093262","-16.2525005340576","-4816583.0","-1620556.0",NA,"GO",NA,NA,"(Hook. & Arn.) Speg.","CEN00048417","S. A. Harris","LUZIANIA","775","775","83221","auto","2008","08",NA,NA,NA,"4",NA
"316","2020-09-02 16:28:51-03","Cenargen","CEN","16705","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Calliandra","parvifolia","Calliandra parvifolia","Roberto Fontes Vieira","1050","1991","11","14",NA,"Brasil","Pedreira a 7 km de Ita.","Exsicatas",NA,NA,"CEN00016705","-44.0918998718262","-15.1021995544434","-4410000.0","-1490000.0",NA,"MG",NA,NA,"(Hook. & Arn.) Speg.","CEN00016705","S. A. Harris","ITACARAMBI","620","620","47793","auto","2008","08",NA,NA,NA,"5",NA
"317","2019-11-21 10:12:16-03","USP","SPF","105143","PreservedSpecimen","Plantae","Leguminosae","Calliandra","parvifolia","Calliandra parvifolia","Guedes, MLS","PCD1497","1994","12","29",NA,"Brasil","Morro da Chapadinha",NA,NA,NA,"SPF00105143","-41.440278","-12.459722","-41.440278","-12.459722",NA,"Bahia",NA,NA,"(Hook. & Arn.) Speg.",NA,"Souza, ER","Lençóis","950","950",NA,NA,"2012","11",NA,NA,NA,NA,NA
"318","2019-11-13 11:21:42-03","USP","SPF","111893","PreservedSpecimen","Plantae","Leguminosae","Calliandra","parvifolia","Calliandra parvifolia","Ganev, W","2603","1993","11","28",NA,"Brasil","Boa Vista.",NA,NA,NA,"SPF00111893","-41.833333","-13.316667","-41.833333","-13.316667",NA,"Bahia",NA,NA,"(Hook. & Arn.) Speg.",NA,"Queiroz, LP","Abaíra","1200","1200",NA,NA,"1997","01",NA,NA,NA,NA,NA
"319","2019-11-13 11:21:42-03","USP","SPF","112197","PreservedSpecimen","Plantae","Leguminosae","Calliandra","parvifolia","Calliandra parvifolia","Ganev, W","2713","1993","12","27",NA,"Brasil",NA,NA,NA,NA,"SPF00112197","-41.783333","-13.4","-41.783333","-13.4",NA,"Bahia",NA,NA,"(Hook. & Arn.) Speg.",NA,"Queiroz, LP","Rio de Contas",NA,NA,NA,NA,"1997","01",NA,NA,NA,NA,NA
"320","2019-11-13 11:21:42-03","USP","SPF","123815","PreservedSpecimen","Plantae","Leguminosae","Calliandra","parvifolia","Calliandra parvifolia","Silva-Castro, MM","PCD3935","1996","11","02",NA,"Brasil",NA,NA,NA,NA,"SPF00123815","-41.825556","-13.121111","-41.825556","-13.121111",NA,"Bahia",NA,NA,"(Hook. & Arn.) Speg.",NA,"Bautista, HP","Piatã","1340","1340",NA,NA,"1996","11",NA,NA,NA,NA,NA
