"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","recordNumber","occurrenceRemarks","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","eventTime","sex"
"3370","2021-02-08 12:43:43-03","UFRGS","ICN","096303","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","Sobral, M","1992",NA,NA,"Cordeiro, J; Barbosa, E","1991","03","07","Brasil","PR","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Recanto das Araucárias",NA,NA,"742","Doação do Museu Botânico Municipal de Curitiba; Arbusto 80cm. Frutos imaturos; Capão",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"3371","2021-02-08 12:43:43-03","UFRGS","ICN","090158","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","Sobral, M","1990",NA,NA,"Hatschbach, G; Nicolack, V","1989","12","06","Brasil","PR","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"Capão da Lagoa",NA,NA,"53683","Doação do Museu Botânico Municipal de Curitiba; Arvore 12m, flores alvas muito odoríferas; Capão de campo",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA
"3372","2021-02-08 12:43:43-03","UFRGS","ICN","063738","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","Sobral, M","1984","04",NA,"Hatschbach, G","1974","11","26","Brasil","PR","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Col. Sta. Maria",NA,NA,"35538","Doação de Museu Botânico Municipal de Curitiba; Arvoreta 3m50, flor alva, erval.",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"3373","2021-02-08 12:43:43-03","UFRGS","ICN","121119","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","Sobral, M",NA,NA,NA,"Roderjan, CV","1992","02","04","Brasil","PR","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"Morro do Anhangava","1390","1390","954","Árvore 4m; Floresta Ombrófila Densa Alto-Montana.",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"3374","2021-02-08 12:43:43-03","UFRGS","ICN","096268","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","Sobral, M",NA,NA,NA,"Oliveira, PI; Hatschbach, G","1985","04","02","Brasil","PR","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Col. Guatupê",NA,NA,"896","Arbusto de 1m, frutos vinosos; Campo, orla do capão",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"3375","2021-02-08 12:43:45-03","UFRGS","ICN","128244","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","Gilson Schlindwein",NA,NA,NA,"Gilson Schlindwein","2003","11","17","Brasil","RS","Arambaré","-51.4977989196777","-30.9150009155273",NA,NA,NA,NA,NA,"6","6","s.n.","Árvore de pequeno porte na borda da mata.",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"24311","auto",NA,NA,NA,NA,NA,NA
"3376","2021-02-08 12:43:43-03","UFRGS","ICN","093230","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","Sobral, M",NA,NA,NA,"Rossoni, MG","1989","11","19","Brasil","RS","Arroio do Sal","-49.8889007568359","-29.551399230957",NA,NA,NA,NA,"Baln. Rondinha Velha",NA,NA,"296","Melífera, flores com pétalas brancas",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"15157","auto",NA,NA,NA,NA,NA,NA
"3377","2021-02-08 12:43:45-03","UFRGS","ICN","186951","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","Wagner, MA","2015","11","05","Hagelund, K","1983","01","15","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"fazenda Faxinal",NA,NA,"14497","Doação Herbário Karner Hagelund 14497; beira arroio",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA
"3378","2021-02-08 12:43:45-03","UFRGS","ICN","176781","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","Wagner, MA","2015","11","06","Hagelund, K","1982","11","01","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"Fazenda Faxinal",NA,NA,"14160","Doação Karner Hagelund",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA
"3379","2021-02-08 12:43:45-03","UFRGS","ICN","176780","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","Wagner, MA","2015","11","06","Hagelund, K","1983","03","25","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"Fazenda Faxinal",NA,NA,"14574","Doação Karner Hagelund",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA
"3380","2021-02-08 12:43:45-03","UFRGS","ICN","176775","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","Wagner, MA","2015","11","06","Hagelund, K","1983","03","09","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"Fazenda Faxinal",NA,NA,"14579","Doação Karner Hagelund; Frutos semimaduros vermelhos",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA
"3381","2021-02-08 12:43:45-03","UFRGS","ICN","176773","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","Wagner, MA","2015","11","06","Hagelund, K","1982","10","28","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"Fazenda Faxinal",NA,NA,"14149","Doação Karner Hagelund; Árvore de 8-10m altura",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA
"3382","2021-02-08 12:43:45-03","UFRGS","ICN","171307","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","Wagner, MA","2015","11","06","Hagelund, K","1982","10","08","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"Fazenda Faxinal",NA,NA,"14050",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA
"3383","2021-02-08 12:43:45-03","UFRGS","ICN","158527","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","Wagner, MA","2015","11","06","Hagelund, K","1982","11","25","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"Fazenda Faxinal",NA,NA,"14307","Doação de Karner Hagelund.",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA
"3384","2021-02-08 12:43:45-03","UFRGS","ICN","158526","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","Wagner, MA",NA,NA,NA,"Hagelund, K","1982","11","20","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"Fazenda Faxinal",NA,NA,"s.n.","Doação de Karner Hagelund.; mata",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA
"3385","2021-02-08 12:43:45-03","UFRGS","ICN","158525","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","Wagner, MA","2015","11","06","Hagelund, K","1982","11","05","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"Fazenda Faxinal",NA,NA,"14142","Doação de Karner Hagelund.",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA
"3386","2021-02-08 12:43:45-03","UFRGS","ICN","158524","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","Wagner, MA","2015","11","06","Hagelund, K","1982","11","20","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"Fazenda Faxinal",NA,NA,"14127","Doação de Karner Hagelund.",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA
"3387","2021-02-08 12:43:45-03","UFRGS","ICN","158523","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","Wagner, MA","2015","11","06","Hagelund, K","1982","11","20","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"Fazenda Faxinal",NA,NA,"14101","Doação de Karner Hagelund.",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA
"3388","2021-02-08 12:43:45-03","UFRGS","ICN","158522","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","Wagner, MA","2015","11","06","Hagelund, K","1982","11","22","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"Fazenda Faxinal",NA,NA,"14110","Doação de Karner Hagelund.",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA
"3389","2021-02-08 12:43:45-03","UFRGS","ICN","171305","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","Wagner, MA","2015","11","06","Hagelund, K","1983","03","25","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"Fazenda Faxinal, Moinho",NA,NA,"14753","fruto semi maduro, vermelho",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA
"3390","2021-02-08 12:43:43-03","UFRGS","ICN","059191","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","Sobral, M",NA,NA,NA,"Matzenbacher, NI","1983","11","19","Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"Faz. Faxinal",NA,NA,"s.n.","A beira de mata-galeria",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA
"3391","2021-02-08 12:43:43-03","UFRGS","ICN","000903","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","Wagner, MA","2015","11","06","Cordeiro","1950","12","02","Brasil","RS","Bagé","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,NA,NA,NA,"15",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"74087","auto",NA,NA,NA,NA,NA,NA
"3392","2021-02-08 12:43:43-03","UFRGS","ICN","096850","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","Sobral, M",NA,NA,NA,"Fernandes, I","1991","04","13","Brasil","RS","Bagé","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,"Casa de Pedra",NA,NA,"878","Arvoreta com 3m de altura, frutos vermelhos e alaranjados; Linha de fratura no topo dos rochedos, solo pedregoso",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"74087","auto",NA,NA,NA,NA,NA,NA
"3393","2021-02-08 12:43:43-03","UFRGS","ICN","087397","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","Sobral, M","1990",NA,NA,"Rossoni, MG","1989","11","02","Brasil","RS","Bagé","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,"Casa-de-Pedra",NA,NA,"209",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"74087","auto",NA,NA,NA,NA,NA,NA
"3394","2021-02-08 12:43:43-03","UFRGS","ICN","031072","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","Wagner, MA","2015","11","06","Irgang, B","1967","11","02","Brasil","RS","Barra do Ribeiro","-51.3011016845703","-30.2910995483398",NA,NA,NA,NA,"Morro da Formiga",NA,NA,"235","Inflorescencias brancas; Clareira do mato, dunas, beira da lagoa",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"31686","auto",NA,NA,NA,NA,NA,NA
"3395","2021-02-08 12:43:45-03","UFRGS","ICN","155401","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","Falkenberg, DB",NA,NA,NA,"Falkenberg, DB; Stehmann, JR; Vieira, AO","1994","01","21","Brasil","RS","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"Guaritas","250","250","6460","Doação do Herbário Flor. Duplicatas BHCB, UEL, +4.; Arbusto, 2 m de altura. Fruto imaturo, verde.; Vegetação arbustiva de afloramento rochoso.",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA
"3396","2021-02-08 12:43:45-03","UFRGS","ICN","155348","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","Falkenberg, DB",NA,NA,NA,"Falkenberg, DB; Stehmann, JR; Vieira, AO","1994","01","20","Brasil","RS","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"Guaritas","250","250","6404","Doação do Herbário Flor. Duplicatas BHCB, UEL, +8.; Arbusto e arvoreta dominante, 2-6 m de altura. Fruto imaturo, verde.; Beira de mata esclerófila.",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA
"3397","2021-02-08 12:43:45-03","UFRGS","ICN","171945","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","Sobral, M",NA,NA,NA,"Stehmann, JR; Vieira, AO; Falkenberg, DB","1994","01","21","Brasil","RS","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"Guaritas.",NA,NA,"1319","Arvoreta 2m altura, flores brancas, frutos imaturos verdes.",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA
"3398","2021-02-08 12:43:43-03","UFRGS","ICN","092754","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","Irgang, BE",NA,NA,NA,"Irgang, BE","1984","09","26","Brasil","RS","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"Passo do Cação, Rio Camaquã",NA,NA,"s.n.","Arbusto, fruto vermelho-alaranjado",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA
"3399","2021-02-08 12:43:43-03","UFRGS","ICN","031277","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","Wagner, MA","2015","11","06","Porto, ML; et al.","1976","05","30","Brasil","RS","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"Rodovia Caçapava - Lavras . Guaritas",NA,NA,"2216","Afloramento de arenito",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA
"3400","2021-02-08 12:43:43-03","UFRGS","ICN","031235","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg",NA,NA,NA,NA,"Porto, ML; et al.","1976","05","30","Brasil","RS","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"Rodovia Caçapava-Lavras. Parada a 10km das guaritas",NA,NA,"2184","Frutos alaranjados",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA
"3401","2021-02-08 12:43:45-03","UFRGS","ICN","171944","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","Sobral, M",NA,NA,NA,"Stehmann, JR; Vieira, AO; Falkenberg, DB","1994","01","21","Brasil","RS","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"Segredo.",NA,NA,"1316","Arvoreta 2m altura, frutos imaturos verdes.",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA
"3402","2021-02-08 12:43:43-03","UFRGS","ICN","088087","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","Sobral, M","1983","10",NA,"Sobral, M","1983","10",NA,"Brasil","RS","Cachoeira do Sul","-52.8939018249512","-30.0391998291016",NA,NA,NA,NA,"Durasnal",NA,NA,"2594","Arvore ca. 5m alt. Flores em botão; em beira de mata nas proximidades de um banhado",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"71201","auto",NA,NA,NA,NA,NA,NA
"3403","2021-02-08 12:43:43-03","UFRGS","ICN","048915","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","Wagner, MA","2015","11","06","Sobral, M","1981","01","08","Brasil","RS","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Cambará do Sul, Faxinal",NA,NA,"689","Arvore ca 4m alt.; em meio ao banhado que constitui a nascente do Arroio Camisa",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"3404","2021-02-08 12:43:43-03","UFRGS","ICN","084691","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","Jarenkow, JA","1988","01",NA,"Jarenkow, JA","1986","11","21","Brasil","RS","Capão do Leão","-52.4838981628418","-31.7632999420166",NA,NA,NA,NA,"Campus da UFPEL",NA,NA,"520","Arvoreta com ca. 4m; Próxima a banhado, flores brancas, aromáticas",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"28605","auto",NA,NA,NA,NA,NA,NA
"3405","2021-02-08 12:43:45-03","UFRGS","ICN","129620","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","De Marchi, TC",NA,NA,NA,"De Marchi; T.C.","2004","09","06","Brasil","RS","Cristal","-52.0483016967773","-30.9997005462646",NA,NA,NA,NA,"Faz. Corticeiras",NA,NA,"188","Em mata ribeirinha.",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA
"3406","2021-02-08 12:43:45-03","UFRGS","ICN","160550","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","Grings, M; Seger, GDS",NA,NA,NA,"Seger, GDS; Grings, M","2008","03","10","Brasil","RS","Dom Pedro de Alcântara","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,"Lagoa do Forno",NA,NA,"1005","árvore de 3,5m de alt. Com flores brancas; isolada em estádio inicial de sucessão, em meio a arbustos e ervas; local de solo encharcado",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"7549","auto",NA,NA,NA,NA,NA,NA
"3407","2021-02-08 12:43:45-03","UFRGS","ICN","158678","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","Wagner, MA","2015","11","06","Hagelund, K","1969","12","30","Brasil","RS","Encruzilhada do Sul","-52.521900177002","-30.5438995361328",NA,NA,NA,NA,NA,NA,NA,"5769",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"62084","auto",NA,NA,NA,NA,NA,NA
"3408","2021-02-08 12:43:43-03","UFRGS","ICN","030430","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","Wagner, MA","2015","11","06","Baptista, LRM","1975","12","10","Brasil","RS","Encruzilhada do Sul","-52.521900177002","-30.5438995361328",NA,NA,NA,NA,"Encruzilhada do Sul - Tabuleiro",NA,NA,"s.n.","Beira de capão",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"62084","auto",NA,NA,NA,NA,NA,NA
"3409","2021-02-08 12:43:45-03","UFRGS","ICN","148958","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","Giongo, C",NA,NA,NA,"Giongo, C; de Jesus","2004","12","02","Brasil","RS","Encruzilhada do Sul","-52.521900177002","-30.5438995361328",NA,NA,NA,NA,"Fazenda Xafri (ca. 20Km distante do centro da cidade)","400","400","384","Arvoreta de 4m. Flores brancas, perfumadas.; Borda de Floresta.",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"62084","auto",NA,NA,NA,NA,NA,NA
"3410","2021-02-08 12:43:43-03","UFRGS","ICN","062562","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","Sobral, M","1981","08","20","Arzivenco, L","1978","11","23","Brasil","RS","Esmeralda","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,NA,NA,NA,"s.n.","Arvore; Beira restinga",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"38649","auto",NA,NA,NA,NA,NA,NA
"3411","2021-02-08 12:43:43-03","UFRGS","ICN","061317","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","Wagner, MA","2015","11","06","Jarenkow, JA","1982","07","31","Brasil","RS","Esmeralda","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,"Estação Ecológica de Aracuri",NA,NA,"s.n.","Arbustivo; Interior da mata com Araucária",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"38649","auto",NA,NA,NA,NA,NA,NA
"3412","2021-02-08 12:43:43-03","UFRGS","ICN","067719","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","Sobral, M","1987","08",NA,"Jarenkow, JA","1983","12","14","Brasil","RS","Esmeralda","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,"Est. Ecol. Aracuri",NA,NA,"113",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"38649","auto",NA,NA,NA,NA,NA,NA
"3413","2021-02-08 12:43:45-03","UFRGS","ICN","158690","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","Wagner, MA","2015","11","06","Hagelund, K",NA,NA,NA,"Brasil","RS","Giruá","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,"Granja Sodol",NA,NA,"5487",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA
"3414","2021-02-08 12:43:45-03","UFRGS","ICN","158680","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","Wagner, MA","2015","11","06","Hagelund, K","1964","11","26","Brasil","RS","Giruá","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,"Granja Sodol",NA,NA,"2830",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA
"3415","2021-02-08 12:43:45-03","UFRGS","ICN","158681","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","Wagner, MA","2015","11","05","Hagelund, K","1964","11","26","Brasil","RS","Giruá","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,"Granja Sodol",NA,NA,"2829",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA
"3416","2021-02-08 12:43:45-03","UFRGS","ICN","158684","S","Plantae","Myrtaceae","Blepharocalyx","salicifolius","Blepharocalyx salicifolius","(Kunth) O.Berg","Wagner, MA","2015","11","06","Hagelund, K","1963","09","28","Brasil","RS","Giruá","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,"Granja Sodol",NA,NA,"1009",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA
