NAME,F_CLASS,F_DESIG,ADM1,ADM2,string_check,mpo_check
Chacara Interlagos,S,FRM,SAO PAULO,Bon Jesus Dos Pe,chacarainterlagos,bonjesusdospe
Sitio Moinho Velho,S,FRM,SAO PAULO,Bon Jesus Dos Pe,sitiomoinhovelho,bonjesusdospe
Sitio Buriti,S,FRM,SAO PAULO,Bon Jesus Dos Pe,sitioburiti,bonjesusdospe
Marmeleiro,L,LCTY,SAO PAULO,Bon Jesus Dos Pe,marmeleiro,bonjesusdospe
Laranja-Azeda,L,LCTY,SAO PAULO,Bon Jesus Dos Pe,laranjaazeda,bonjesusdospe
Sitio Santa Rita,S,FRM,SAO PAULO,Bon Jesus Dos Pe,sitiosantarita,bonjesusdospe
Sitio Cascata,S,FRM,SAO PAULO,Bon Jesus Dos Pe,sitiocascata,bonjesusdospe
Chacara das Pedras,S,FRM,SAO PAULO,Bon Jesus Dos Pe,chacaradaspedras,bonjesusdospe
Sitio Sao Jose,S,FRM,SAO PAULO,Atibaia,sitiosaojose,atibaia
Sitio Sao Bento,S,FRM,SAO PAULO,Bon Jesus Dos Pe,sitiosaobento,bonjesusdospe
Chacara de Recreio,S,FRM,SAO PAULO,Atibaia,chacaraderecreio,atibaia
Fazenda Soberana,S,FRM,SAO PAULO,Bon Jesus Dos Pe,fazendasoberana,bonjesusdospe
Fazenda Sao Bento,S,FRM,SAO PAULO,Bon Jesus Dos Pe,fazendasaobento,bonjesusdospe
Ribeirao Itapetinga,H,STM,SAO PAULO,Atibaia,ribeiraoitapetinga,atibaia
Ribeirao do Cervo,H,STM,SAO PAULO,Cajuru,ribeiraodocervo,cajuru
Jardim Sao Nicolau,P,PPL,SAO PAULO,Atibaia,jardimsaonicolau,atibaia
Corrego de Figueira,H,STM,SAO PAULO,Atibaia,corregodefigueira,atibaia
Fazenda Santa Isabel,S,FRM,SAO PAULO,Atibaia,fazendasantaisabel,atibaia
Sitio Santinha,S,FRM,SAO PAULO,Atibaia,sitiosantinha,atibaia
Sitio Jequitiba,S,FRM,SAO PAULO,Atibaia,sitiojequitiba,atibaia
Recanto Dois Coraeoes,S,RLGR,SAO PAULO,Atibaia,recantodoiscoraeoes,atibaia
Sitio Vera Cruz,S,FRM,SAO PAULO,Atibaia,sitioveracruz,atibaia
Igreja de Nossa Senhora Aparecida,S,CH,SAO PAULO,Atibaia,igrejadenossasenhoraaparecida,atibaia
Fazenda Santa Emilia,S,FRM,SAO PAULO,Atibaia,fazendasantaemilia,atibaia
Sitio Sonho Azul,S,FRM,SAO PAULO,Atibaia,sitiosonhoazul,atibaia
Igreja de Sao Roque,S,CH,SAO PAULO,Atibaia,igrejadesaoroque,atibaia
Sitio Sao Roque,S,FRM,SAO PAULO,Atibaia,sitiosaoroque,atibaia
Sitio Santo Agostinho,S,FRM,SAO PAULO,Atibaia,sitiosantoagostinho,atibaia
Fazenda Santana,S,FRM,SAO PAULO,Atibaia,fazendasantana,atibaia
Sitio Santa Julia,S,FRM,SAO PAULO,Atibaia,sitiosantajulia,atibaia
Capela do Bom Jesus,S,CH,SAO PAULO,Atibaia,capeladobomjesus,atibaia
Corrego Agua Preta,H,STM,SAO PAULO,Atibaia,corregoaguapreta,atibaia
Sitio Coraj,S,FRM,SAO PAULO,Atibaia,sitiocoraj,atibaia
Chacara Rancho Alegre,S,FRM,SAO PAULO,Atibaia,chacararanchoalegre,atibaia
Sitio Funchal,S,FRM,SAO PAULO,Jarinu,sitiofunchal,jarinu
Chacara Ranchinho,S,FRM,SAO PAULO,Jarinu,chacararanchinho,jarinu
Sitio Santa Lucia,S,FRM,SAO PAULO,Jarinu,sitiosantalucia,jarinu
Chacara Mosconi,S,FRM,SAO PAULO,Jarinu,chacaramosconi,jarinu
Chacara Sao Judas Tadeu,S,FRM,SAO PAULO,Jarinu,chacarasaojudastadeu,jarinu
Chacara Bela Vista,S,FRM,SAO PAULO,Jarinu,chacarabelavista,jarinu
Sitio Sao Sebastiao,S,FRM,SAO PAULO,Jarinu,sitiosaosebastiao,jarinu
Sitio Maracana,S,FRM,SAO PAULO,Jarinu,sitiomaracana,jarinu
Rancho Arapongas,S,RNCH,SAO PAULO,Pedro De Toledo,ranchoarapongas,pedrodetoledo
Bairro Juquia,L,LCTY,SAO PAULO,Juquitiba,bairrojuquia,juquitiba
Sitio Capricornio,S,FRM,SAO PAULO,Jarinu,sitiocapricornio,jarinu
Sitio Pereira,S,FRM,SAO PAULO,Juquitiba,sitiopereira,juquitiba
Jardim Roseiral,L,LCTY,SAO PAULO,Jarinu,jardimroseiral,jarinu
Caiueara,L,LCTY,SAO PAULO,Atibaia,caiueara,atibaia
Bairro Rio Bonito,P,PPLX,SAO PAULO,Juquitiba,bairroriobonito,juquitiba
Sitio Mon Plazer,S,FRM,SAO PAULO,Jarinu,sitiomonplazer,jarinu
Capela de Nossa Senhora do Monte Serrat,S,CH,SAO PAULO,Juquitiba,capeladenossasenhoradomonteserrat,juquitiba
Sitio Uirapuru,S,FRM,SAO PAULO,Atibaia,sitiouirapuru,atibaia
Bairro Oito e Meio,P,PPLX,SAO PAULO,Juquitiba,bairrooitoemeio,juquitiba
Juquia-Guaeu,L,LCTY,SAO PAULO,Juquitiba,juquiaguaeu,juquitiba
Sitio Moco da Onea,S,FRM,SAO PAULO,Juquitiba,sitiomocodaonea,juquitiba
Igreja do Bom Jesus,S,CH,SAO PAULO,Juquitiba,igrejadobomjesus,juquitiba
Fazenda Santo Inacio,S,FRM,SAO PAULO,Atibaia,fazendasantoinacio,atibaia
Recanto das Tilapias,S,FRM,SAO PAULO,Pedro De Toledo,recantodastilapias,pedrodetoledo
Sitio Roseiral,S,FRM,SAO PAULO,Atibaia,sitioroseiral,atibaia
Fazenda Big Valley,S,FRM,SAO PAULO,Pedro De Toledo,fazendabigvalley,pedrodetoledo
Fazenda Alice,S,FRM,SAO PAULO,Atibaia,fazendaalice,atibaia
Bairro do Engano,L,LCTY,SAO PAULO,Pedro De Toledo,bairrodoengano,pedrodetoledo
Bairro dos Barnabes,L,LCTY,SAO PAULO,Juquitiba,bairrodosbarnabes,juquitiba
Chacara Nossa Senhora Aparecida,S,FRM,SAO PAULO,Atibaia,chacaranossasenhoraaparecida,atibaia
Bairro dos Alexandres,L,LCTY,SAO PAULO,Juquitiba,bairrodosalexandres,juquitiba
Sitio Sao Jose,S,FRM,SAO PAULO,Juquitiba,sitiosaojose,juquitiba
Sitio Sao Francisco,S,FRM,SAO PAULO,Juquitiba,sitiosaofrancisco,juquitiba
Fazenda Caieara,S,FRM,SAO PAULO,Atibaia,fazendacaieara,atibaia
Chacara Pau-d'alho,S,FRM,SAO PAULO,Juquitiba,chacarapaudalho,juquitiba
Bairro Caetetuba,P,PPLX,SAO PAULO,Atibaia,bairrocaetetuba,atibaia
Sitio Guapeva,S,FRM,SAO PAULO,Pedro De Toledo,sitioguapeva,pedrodetoledo
Sitio Monjolo Velho,S,FRM,SAO PAULO,Juquitiba,sitiomonjolovelho,juquitiba
Sitio Maranata,S,FRM,SAO PAULO,Atibaia,sitiomaranata,atibaia
Retiro dos Nodas,S,FRM,SAO PAULO,Juquitiba,retirodosnodas,juquitiba
Sitio Rosa Bela,S,FRM,SAO PAULO,Atibaia,sitiorosabela,atibaia
Bairro dos Ferreiras,L,LCTY,SAO PAULO,Juquitiba,bairrodosferreiras,juquitiba
Barra Mansa,L,LCTY,SAO PAULO,Juquitiba,barramansa,juquitiba
Sitio Papagaio,S,FRM,SAO PAULO,Atibaia,sitiopapagaio,atibaia
Bairro Barra Mansa,P,PPLX,SAO PAULO,Juquitiba,bairrobarramansa,juquitiba
Granja Brasil,S,FRM,SAO PAULO,Atibaia,granjabrasil,atibaia
Fazenda Santa Cruz,S,FRM,SAO PAULO,Atibaia,fazendasantacruz,atibaia
Chacara Sao Joao,S,FRM,SAO PAULO,Juquitiba,chacarasaojoao,juquitiba
Rancho Tio Zico,S,RNCH,SAO PAULO,Atibaia,ranchotiozico,atibaia
Sitio Alvorada,S,FRM,SAO PAULO,Atibaia,sitioalvorada,atibaia
Sitio Passuare,S,FRM,SAO PAULO,Juquitiba,sitiopassuare,juquitiba
Sitio Matao,S,FRM,SAO PAULO,Atibaia,sitiomatao,atibaia
Sitio Belo Vale,S,FRM,SAO PAULO,Juquitiba,sitiobelovale,juquitiba
Chacara dos Lagos,S,FRM,SAO PAULO,Atibaia,chacaradoslagos,atibaia
Bairro dos Vitalino,S,FRM,SAO PAULO,Juquitiba,bairrodosvitalino,juquitiba
Capela de Nossa Senhora Aparecida,S,CH,SAO PAULO,Atibaia,capeladenossasenhoraaparecida,atibaia
Sitio Nossa Senhora das Brotas,S,FRM,SAO PAULO,Atibaia,sitionossasenhoradasbrotas,atibaia
Fazenda Arouche,S,FRM,SAO PAULO,Atibaia,fazendaarouche,atibaia
Estancia dos Lagos,S,RNCH,SAO PAULO,Atibaia,estanciadoslagos,atibaia
Sitio Cachoeira do Franea,S,FRM,SAO PAULO,Juquitiba,sitiocachoeiradofranea,juquitiba
Sitio Pousada de Sol,S,FRM,SAO PAULO,Juquitiba,sitiopousadadesol,juquitiba
Jardim Estancia Brasil,L,LCTY,SAO PAULO,Atibaia,jardimestanciabrasil,atibaia
Sitio Primavera,S,FRM,SAO PAULO,Juquitiba,sitioprimavera,juquitiba
Sitio Canto Feliz,S,FRM,SAO PAULO,Juquitiba,sitiocantofeliz,juquitiba
Sitio Ferradura,S,FRM,SAO PAULO,Atibaia,sitioferradura,atibaia
Sitio Palmital,S,FRM,SAO PAULO,Porto Feliz,sitiopalmital,portofeliz
Chacara Meia Lua,S,FRM,SAO PAULO,Atibaia,chacarameialua,atibaia
Sitio Santa Filomena,S,FRM,SAO PAULO,Atibaia,sitiosantafilomena,atibaia
Ribeirao dos Porcos,H,STM,SAO PAULO,Atibaia,ribeiraodosporcos,atibaia
Rancho Alegre,S,RNCH,SAO PAULO,Juquitiba,ranchoalegre,juquitiba
Chacara do Alemao,S,FRM,SAO PAULO,Juquitiba,chacaradoalemao,juquitiba
Sitio Sao Joao,S,FRM,SAO PAULO,Atibaia,sitiosaojoao,atibaia
Sitio Paraiso,S,FRM,SAO PAULO,Juquitiba,sitioparaiso,juquitiba
Sitio Palmares,S,FRM,SAO PAULO,Atibaia,sitiopalmares,atibaia
Sitio Santo Antonio,S,FRM,SAO PAULO,Juquitiba,sitiosantoantonio,juquitiba
Sitio Barra Mansa,S,FRM,SAO PAULO,Juquitiba,sitiobarramansa,juquitiba
Sitio do Saci,S,FRM,SAO PAULO,Atibaia,sitiodosaci,atibaia
Sitio Santo Antonio,S,FRM,SAO PAULO,Juquitiba,sitiosantoantonio,juquitiba
Sitio Quatro Rios,S,FRM,SAO PAULO,Juquitiba,sitioquatrorios,juquitiba
Sitio Laranja-azeda,S,FRM,SAO PAULO,Juquitiba,sitiolaranjaazeda,juquitiba
Chacara Agua Verde,S,FRM,SAO PAULO,Atibaia,chacaraaguaverde,atibaia
Bairro Itapetinga,P,PPLX,SAO PAULO,Bon Jesus Dos Pe,bairroitapetinga,bonjesusdospe
Sitio Pedra Grande,S,FRM,SAO PAULO,Bon Jesus Dos Pe,sitiopedragrande,bonjesusdospe
Rio dos Porcos,H,STM,SAO PAULO,Atibaia,riodosporcos,atibaia
Sitio Nossa Senhora Aparecida,S,FRM,SAO PAULO,Juquitiba,sitionossasenhoraaparecida,juquitiba
Sitio Cantagalo,S,FRM,SAO PAULO,Juquitiba,sitiocantagalo,juquitiba
Chacara Sao Fernando do Valley,S,FRM,SAO PAULO,Bon Jesus Dos Pe,chacarasaofernandodovalley,bonjesusdospe
Sitio do Portugues,S,FRM,SAO PAULO,Juquitiba,sitiodoportugues,juquitiba
Sitio Pousada Del Rey,S,FRM,SAO PAULO,Juquitiba,sitiopousadadelrey,juquitiba
Vale do Flambuaia,L,LCTY,SAO PAULO,Bon Jesus Dos Pe,valedoflambuaia,bonjesusdospe
Sitio Duas Voltinhas,S,FRM,SAO PAULO,Juquitiba,sitioduasvoltinhas,juquitiba
Flambuaia,L,LCTY,SAO PAULO,Bon Jesus Dos Pe,flambuaia,bonjesusdospe
Recanto da Toquinha,S,FRM,SAO PAULO,Juquitiba,recantodatoquinha,juquitiba
Vale dos Orixas,S,FRM,SAO PAULO,Juquitiba,valedosorixas,juquitiba
Serra de Atibaia,T,RDGE,SAO PAULO,Bon Jesus Dos Pe,serradeatibaia,bonjesusdospe
Serra de Itapetinga,T,RDGE,SAO PAULO,Bon Jesus Dos Pe,serradeitapetinga,bonjesusdospe
Sitio Pedra Chica,S,FRM,SAO PAULO,Bon Jesus Dos Pe,sitiopedrachica,bonjesusdospe
Sitio Paraiso das Montanhas Verdes,S,FRM,SAO PAULO,Juquitiba,sitioparaisodasmontanhasverdes,juquitiba
Rio Laranja-Azeda,H,STM,SAO PAULO,Bon Jesus Dos Pe,riolaranjaazeda,bonjesusdospe
Sitio Tamandare,S,FRM,SAO PAULO,Juquitiba,sitiotamandare,juquitiba
Fazenda Vargem Grande,S,FRM,SAO PAULO,Bon Jesus Dos Pe,fazendavargemgrande,bonjesusdospe
Sitio Nossa Senhora Aparecida,S,FRM,SAO PAULO,Juquitiba,sitionossasenhoraaparecida,juquitiba
Capela de Nossa Senhora Aparecida,S,CH,SAO PAULO,Juquitiba,capeladenossasenhoraaparecida,juquitiba
Sitio Sao Jose,S,FRM,SAO PAULO,Juquitiba,sitiosaojose,juquitiba
Sitio Hera,S,FRM,SAO PAULO,Juquitiba,sitiohera,juquitiba
Morro Pedra Grande,T,MT,SAO PAULO,Bon Jesus Dos Pe,morropedragrande,bonjesusdospe
Sitio Santo Antonio,S,FRM,SAO PAULO,Pedro De Toledo,sitiosantoantonio,pedrodetoledo
Chacara Estrela Branca,S,FRM,SAO PAULO,Pedro De Toledo,chacaraestrelabranca,pedrodetoledo
Sitio da Montanha,S,FRM,SAO PAULO,Atibaia,sitiodamontanha,atibaia
Recanto do Pai Joao,S,FRM,SAO PAULO,Pedro De Toledo,recantodopaijoao,pedrodetoledo
Fazenda Santana,S,FRM,SAO PAULO,Bon Jesus Dos Pe,fazendasantana,bonjesusdospe
Sitio Nossa Senhora Aparecida,S,FRM,SAO PAULO,Atibaia,sitionossasenhoraaparecida,atibaia
Bairro Belchior,P,PPLX,SAO PAULO,Pedro De Toledo,bairrobelchior,pedrodetoledo
Sitio Tres Laguas,S,FRM,SAO PAULO,Pedro De Toledo,sitiotreslaguas,pedrodetoledo
Recanto dos Pankadas II,S,FRM,SAO PAULO,Juquitiba,recantodospankadasii,juquitiba
Fazenda da Vovo,S,FRM,SAO PAULO,Juquitiba,fazendadavovo,juquitiba
Sitio Parque da Serra,S,FRM,SAO PAULO,Bon Jesus Dos Pe,sitioparquedaserra,bonjesusdospe
Bairro dos Justinos,L,LCTY,SAO PAULO,Juquitiba,bairrodosjustinos,juquitiba
Sitio Santa Lucia,S,FRM,SAO PAULO,Atibaia,sitiosantalucia,atibaia
Bairro das Ritas,L,LCTY,SAO PAULO,Juquitiba,bairrodasritas,juquitiba
Bairro da Cachoeirinha,L,LCTY,SAO PAULO,Juquitiba,bairrodacachoeirinha,juquitiba
Sitio Seriema,S,FRM,SAO PAULO,Atibaia,sitioseriema,atibaia
Sitio Recreio,S,FRM,SAO PAULO,Atibaia,sitiorecreio,atibaia
Jardim Centenario,L,LCTY,SAO PAULO,Atibaia,jardimcentenario,atibaia
Fazenda Santa Olimpia,S,FRM,SAO PAULO,Bon Jesus Dos Pe,fazendasantaolimpia,bonjesusdospe
Sitio Santo Aleixo,S,FRM,SAO PAULO,Atibaia,sitiosantoaleixo,atibaia
Sitio do Pica-pau-amarelo,S,FRM,SAO PAULO,Atibaia,sitiodopicapauamarelo,atibaia
Sitio Lirio do Vale,S,FRM,SAO PAULO,Atibaia,sitioliriodovale,atibaia
Sitio Sonicato,S,FRM,SAO PAULO,Atibaia,sitiosonicato,atibaia
Sitio Santa Teresinha,S,FRM,SAO PAULO,Atibaia,sitiosantateresinha,atibaia
Sitio Santo Antonio,S,FRM,SAO PAULO,Juquitiba,sitiosantoantonio,juquitiba
Chacara Santa Isabel,S,FRM,SAO PAULO,Juquitiba,chacarasantaisabel,juquitiba
Corrego da Tabua,H,STM,SAO PAULO,Porto Feliz,corregodatabua,portofeliz
Sitio Jandaia,S,FRM,SAO PAULO,Juquitiba,sitiojandaia,juquitiba
Fazenda Sao Jose,S,FRM,SAO PAULO,Porto Feliz,fazendasaojose,portofeliz
Sitio Laranjeiras,S,FRM,SAO PAULO,Juquitiba,sitiolaranjeiras,juquitiba
Piquira,L,LCTY,SAO PAULO,Porto Feliz,piquira,portofeliz
Sitio Soestona,S,FRM,SAO PAULO,Juquitiba,sitiosoestona,juquitiba
Figueira,L,LCTY,SAO PAULO,Porto Feliz,figueira,portofeliz
Sitio Grama,S,FRM,SAO PAULO,Porto Feliz,sitiograma,portofeliz
Sitio dos Brancos,S,FRM,SAO PAULO,Juquitiba,sitiodosbrancos,juquitiba
Sitio Anatono,S,FRM,SAO PAULO,Juquitiba,sitioanatono,juquitiba
Sitio Chora-Ri,S,FRM,SAO PAULO,Juquitiba,sitiochorari,juquitiba
Bairro dos Camargo,P,PPLX,SAO PAULO,Juquitiba,bairrodoscamargo,juquitiba
Sitio Samanta,S,FRM,SAO PAULO,Atibaia,sitiosamanta,atibaia
Sitio Abaete,S,FRM,SAO PAULO,Juquitiba,sitioabaete,juquitiba
Sitio das Laranjeiras,S,FRM,SAO PAULO,Juquitiba,sitiodaslaranjeiras,juquitiba
Fazenda Vale das Flores,S,FRM,SAO PAULO,Atibaia,fazendavaledasflores,atibaia
Sitio Refugio dos Pinheirinhos,S,FRM,SAO PAULO,Juquitiba,sitiorefugiodospinheirinhos,juquitiba
Capela de Santa Cruz,S,CH,SAO PAULO,Juquitiba,capeladesantacruz,juquitiba
Igreja de Santo Antonio,S,CH,SAO PAULO,Atibaia,igrejadesantoantonio,atibaia
Sitio do Igarape,S,FRM,SAO PAULO,Juquitiba,sitiodoigarape,juquitiba
Chacara de Recreio,S,FRM,SAO PAULO,Atibaia,chacaraderecreio,atibaia
Recanto do Popeye,S,FRM,SAO PAULO,Juquitiba,recantodopopeye,juquitiba
Sitio Bela Napoli,S,FRM,SAO PAULO,Juquitiba,sitiobelanapoli,juquitiba
Fazenda Choroes,S,FRM,SAO PAULO,Juquitiba,fazendachoroes,juquitiba
Bairro Maracana,P,PPLX,SAO PAULO,Atibaia,bairromaracana,atibaia
Sitio Sao Jose,S,FRM,SAO PAULO,Juquitiba,sitiosaojose,juquitiba
Rancho Grande,S,RNCH,SAO PAULO,Juquitiba,ranchogrande,juquitiba
Sitio Boa Esperanea,S,FRM,SAO PAULO,Atibaia,sitioboaesperanea,atibaia
Igreja de Nossa Senhora das Dores,S,CH,SAO PAULO,Juquitiba,igrejadenossasenhoradasdores,juquitiba
Igreja Crista no Brasil,S,CH,SAO PAULO,Juquitiba,igrejacristanobrasil,juquitiba
Recanto da Paz,S,RLGR,SAO PAULO,Atibaia,recantodapaz,atibaia
Sitio Sao Marcos,S,FRM,SAO PAULO,Porto Feliz,sitiosaomarcos,portofeliz
Sitio Santa Gertrudes,S,FRM,SAO PAULO,Atibaia,sitiosantagertrudes,atibaia
Sitio Santa Cecilia,S,FRM,SAO PAULO,Juquitiba,sitiosantacecilia,juquitiba
Campo Largo,L,LCTY,SAO PAULO,Porto Feliz,campolargo,portofeliz
Sitio Sao Luis,S,FRM,SAO PAULO,Juquitiba,sitiosaoluis,juquitiba
Sitio Maracanazinho,S,FRM,SAO PAULO,Atibaia,sitiomaracanazinho,atibaia
Sitio Vagalume,S,FRM,SAO PAULO,Juquitiba,sitiovagalume,juquitiba
Igreja Nossa Senhora Mae dos Homens,S,CH,SAO PAULO,Porto Feliz,igrejanossasenhoramaedoshomens,portofeliz
Fazenda Timbara,S,FRM,SAO PAULO,Atibaia,fazendatimbara,atibaia
Recanto Beija-flor,S,FRM,SAO PAULO,Juquitiba,recantobeijaflor,juquitiba
Fazenda Jupira,S,FRM,SAO PAULO,Porto Feliz,fazendajupira,portofeliz
Sitio Sao Jose,S,FRM,SAO PAULO,Juquitiba,sitiosaojose,juquitiba
Sitio Cinco Montes,S,FRM,SAO PAULO,Atibaia,sitiocincomontes,atibaia
Sitio Santa Cruz,S,FRM,SAO PAULO,Atibaia,sitiosantacruz,atibaia
Sitio Bela Vista,S,FRM,SAO PAULO,Porto Feliz,sitiobelavista,portofeliz
Sitio Bristan,S,FRM,SAO PAULO,Jarinu,sitiobristan,jarinu
Agua-Branca,L,LCTY,SAO PAULO,Boituva,aguabranca,boituva
Chacara Sao Jorge,S,FRM,SAO PAULO,Atibaia,chacarasaojorge,atibaia
Capela de Santo Antonio,S,CH,SAO PAULO,Porto Feliz,capeladesantoantonio,portofeliz
Sitio Sao Jorge,S,FRM,SAO PAULO,Jarinu,sitiosaojorge,jarinu
Sitio do Anciao Pai Manino,S,FRM,SAO PAULO,Juquitiba,sitiodoanciaopaimanino,juquitiba
Sitio Caravana,S,FRM,SAO PAULO,Atibaia,sitiocaravana,atibaia
Estancia Rio das Pedras,S,FRM,SAO PAULO,Juquitiba,estanciariodaspedras,juquitiba
Fazenda Ipe-amarelo,S,FRM,SAO PAULO,Atibaia,fazendaipeamarelo,atibaia
Chacara Campo Realengo,S,FRM,SAO PAULO,Jarinu,chacaracamporealengo,jarinu
Chacara Janaina,S,FRM,SAO PAULO,Jarinu,chacarajanaina,jarinu
Sitio Samambala,S,FRM,SAO PAULO,Juquitiba,sitiosamambala,juquitiba
Sitio Sao Pedro,S,FRM,SAO PAULO,Juquitiba,sitiosaopedro,juquitiba
Sitio Saramandaia,S,FRM,SAO PAULO,Jarinu,sitiosaramandaia,jarinu
Chacara Santa Aroelia,S,FRM,SAO PAULO,Juquitiba,chacarasantaaroelia,juquitiba
Chacara Pioneira,S,FRM,SAO PAULO,Juquitiba,chacarapioneira,juquitiba
Sitio Nossa Senhora Aparecida,S,FRM,SAO PAULO,Juquitiba,sitionossasenhoraaparecida,juquitiba
Marrecas,L,LCTY,SAO PAULO,Juquitiba,marrecas,juquitiba
Bairro das Pedras,L,LCTY,SAO PAULO,Juquitiba,bairrodaspedras,juquitiba
Sitio Paraiso da Vovo,S,FRM,SAO PAULO,Juquitiba,sitioparaisodavovo,juquitiba
Sitio Palmeira,S,FRM,SAO PAULO,Juquitiba,sitiopalmeira,juquitiba
Capela do Bom Jesus,S,CH,SAO PAULO,Juquitiba,capeladobomjesus,juquitiba
Sitio das Pedras,S,FRM,SAO PAULO,Juquitiba,sitiodaspedras,juquitiba
Sitio Chaparral,S,FRM,SAO PAULO,Juquitiba,sitiochaparral,juquitiba
Sitio do Teimoso,S,FRM,SAO PAULO,Juquitiba,sitiodoteimoso,juquitiba
Sitio Guaramiama,S,FRM,SAO PAULO,Juquitiba,sitioguaramiama,juquitiba
Sitio Casa Grande,S,FRM,SAO PAULO,Juquitiba,sitiocasagrande,juquitiba
Sitio do Papai,S,FRM,SAO PAULO,Juquitiba,sitiodopapai,juquitiba
Sitio das Flores,S,FRM,SAO PAULO,Juquitiba,sitiodasflores,juquitiba
Sitio Nosso Recanto,S,FRM,SAO PAULO,Juquitiba,sitionossorecanto,juquitiba
Bairro Pedra Branca,P,PPLX,SAO PAULO,Juquitiba,bairropedrabranca,juquitiba
Bairro Maracana,P,PPLX,SAO PAULO,Jarinu,bairromaracana,jarinu
Sitio da Vovo,S,FRM,SAO PAULO,Jarinu,sitiodavovo,jarinu
Sitio dos Castores,S,FRM,SAO PAULO,Juquitiba,sitiodoscastores,juquitiba
Sitio Sao Francisco,S,FRM,SAO PAULO,Atibaia,sitiosaofrancisco,atibaia
Sitio Casarao,S,FRM,SAO PAULO,Juquitiba,sitiocasarao,juquitiba
Bairro dos Justos,L,LCTY,SAO PAULO,Juquitiba,bairrodosjustos,juquitiba
Bairro dos Soares,L,LCTY,SAO PAULO,Jarinu,bairrodossoares,jarinu
Sitio dos Lagos,S,FRM,SAO PAULO,Juquitiba,sitiodoslagos,juquitiba
Agua-Branca,P,PPL,SAO PAULO,Boituva,aguabranca,boituva
Sitio Prosperidade,S,FRM,SAO PAULO,Jarinu,sitioprosperidade,jarinu
Sitio Agua-Branca,S,FRM,SAO PAULO,Boituva,sitioaguabranca,boituva
Sitio Serra Alta,S,FRM,SAO PAULO,Juquitiba,sitioserraalta,juquitiba
Sitio Sao Jose,S,FRM,SAO PAULO,Juquitiba,sitiosaojose,juquitiba
Capela da Santa Cruz,S,CH,SAO PAULO,Boituva,capeladasantacruz,boituva
Rancho da Alegria,S,RNCH,SAO PAULO,Jarinu,ranchodaalegria,jarinu
Fazenda Arraial,S,FRM,SAO PAULO,Juquitiba,fazendaarraial,juquitiba
Sitio Doce Vale,S,FRM,SAO PAULO,Jarinu,sitiodocevale,jarinu
Sitio Bertin,S,FRM,SAO PAULO,Boituva,sitiobertin,boituva
Sitio Alto da Colina,S,FRM,SAO PAULO,Juquitiba,sitioaltodacolina,juquitiba
Sitio Sao Loureneo,S,FRM,SAO PAULO,Boituva,sitiosaoloureneo,boituva
Sitio Areia Blanca,S,FRM,SAO PAULO,Juquitiba,sitioareiablanca,juquitiba
Sitio Pedra Amiga,S,FRM,SAO PAULO,Jarinu,sitiopedraamiga,jarinu
Bairro Godinho,P,PPLX,SAO PAULO,Juquitiba,bairrogodinho,juquitiba
Sitio Esmeralda,S,FRM,SAO PAULO,Jarinu,sitioesmeralda,jarinu
Sitio Figueira,S,FRM,SAO PAULO,Jarinu,sitiofigueira,jarinu
Recanto Suieo,S,FRM,SAO PAULO,Juquitiba,recantosuieo,juquitiba
Boa Vista,L,LCTY,SAO PAULO,Atibaia,boavista,atibaia
Jeriva,L,LCTY,SAO PAULO,Boituva,jeriva,boituva
Bairro dos Carmos,L,LCTY,SAO PAULO,Juquitiba,bairrodoscarmos,juquitiba
Sitio Santa Rosa,S,FRM,SAO PAULO,Juquitiba,sitiosantarosa,juquitiba
Estancia Figueira Branca,S,RNCH,SAO PAULO,Campo Limpo,estanciafigueirabranca,campolimpo
Bairro das Rosas,P,PPLX,SAO PAULO,Juquitiba,bairrodasrosas,juquitiba
Estancia dos Troncos,S,FRM,SAO PAULO,Boituva,estanciadostroncos,boituva
Chacara das Aguas,S,FRM,SAO PAULO,Atibaia,chacaradasaguas,atibaia
Sitio Roma,S,FRM,SAO PAULO,Atibaia,sitioroma,atibaia
Corrego dos Tavares,H,STM,SAO PAULO,Boituva,corregodostavares,boituva
Recanto dos Sabugueiros,L,LCTY,SAO PAULO,Juquitiba,recantodossabugueiros,juquitiba
Sitio Sao Paulo,S,FRM,SAO PAULO,Atibaia,sitiosaopaulo,atibaia
Chacara Alvorada,S,FRM,SAO PAULO,Juquitiba,chacaraalvorada,juquitiba
Sitio Meu Cantinho,S,FRM,SAO PAULO,Juquitiba,sitiomeucantinho,juquitiba
Corrego Doutor Barros,H,STM,SAO PAULO,Boituva,corregodoutorbarros,boituva
Sitio da Vovo Marinhinha,S,FRM,SAO PAULO,Juquitiba,sitiodavovomarinhinha,juquitiba
Bairro Paulo Bueno,P,PPLX,SAO PAULO,Juquitiba,bairropaulobueno,juquitiba
Fazenda Sao Jorge,S,FRM,SAO PAULO,Juquitiba,fazendasaojorge,juquitiba
Sitio das Cachoeiras,S,FRM,SAO PAULO,Juquitiba,sitiodascachoeiras,juquitiba
Sitio Santa Luzia,S,FRM,SAO PAULO,Juquitiba,sitiosantaluzia,juquitiba
Sitio Jacare,S,FRM,SAO PAULO,Juquitiba,sitiojacare,juquitiba
Sitio Palestina,S,FRM,SAO PAULO,Juquitiba,sitiopalestina,juquitiba
Corrego da Bocaina,H,STM,SAO PAULO,Cajuru,corregodabocaina,cajuru
