"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","typeStatus"
"152","2020-06-15 07:51:52-03","UEFS","HUEFS","127295","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Jardim, J.G.","4864","2005","12","18",NA,"Brasil","Bahia","Rod. Arataca / Una entrada è direita no assentamento Santo Antônio 9,5 Km, vicinal para a Fazenda Palmeira 8,9 Km da entrada. Serra do Peito-de-Moça, RPPN Palmeira / IESB. Coletas efetuadas próximo ao córrego ca. 2 Km da sede.","-39.339444","-15.174167",NA,"Floresta.","HUEFS0127295","HUEFS0127295","Arataca","450","450",NA,NA,NA,NA,NA,"39W20'22''","15S10'27''","Asteranae",NA,NA,NA
"153","2020-06-15 07:51:52-03","UEFS","HUEFS","60042","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","J.G.Jardim","Mattos-Silva, L.A.","4465","2001","07","26",NA,"Brasil","Bahia","Estação Ecológica Estadual Nova Esperança. Sede a 7 Km a W do povoado de Nova Esperança. Área com aproximadamente 2.700 há.Solo argiloso. Região de Mata Higrófila Sul Baiana. Coletas no centro da mata, situada no Morro da Água Vermelha. Alt. Aprox. 700 m.","-39.721667","-13.595278",NA,"Mata Atlântica.","HUEFS0060042","HUEFS0060042 HUEFS0060042_e1","Wenceslau Guimarães",NA,NA,NA,NA,NA,NA,NA,"39W43'18''","13S35'43''","Asteranae",NA,NA,NA
"154","2020-06-15 07:51:52-03","UEFS","HUEFS","194823","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Braga, J.M.A.","5111","1998","12","23",NA,"Brasil","Rio de Janeiro","Estrada da Vista Chinesa( direção Horto-Vista Chinesa).","-43.2075004577637","-22.9027996063232",NA,"Orla de mata alterada e densa na encosta.","HUEFS0194823","HUEFS0194823","Rio de Janeiro","250","250","57442","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"155","2020-06-15 07:51:52-03","UEFS","HUEFS","178656","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.",NA,"Prata, E.M.B.","HRCB51318","2008","06","20",NA,"Brasil","São Paulo","Picinguaba. Margem do Rio da Fazenda. Parcela D - Projeto Biota Gradiente Funcional. Ind. 376.","-45.0699996948242","-23.4300003051758",NA,"Floresta Ombrófila Densa de Terras Baixas.","HUEFS0178656","HUEFS0178656","Ubatuba",NA,NA,"34265","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"156","2019-01-23 10:06:13-02","F","FMNH-SEEDPLANTS","V0068494F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei",NA,NA,"A. Glaziou","7677","1874",NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0068494F","V0068494F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Isosyntype"
"157","2019-01-23 10:06:13-02","F","FMNH-SEEDPLANTS","V0068495F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei",NA,NA,"A. Glaziou","7677","1874",NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0068495F","V0068495F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Isosyntype"
"158","2019-01-23 10:06:13-02","F","FMNH-SEEDPLANTS","V0068496F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei",NA,NA,"A. Glaziou","7677","1874",NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0068496F","V0068496F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Isosyntype"
"159","2019-09-04 18:42:08-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei",NA,NA,"A. Glaziou","7677",NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Syntype"
"160","2015-03-13 19:30:53-03","F","FMNH-SEEDPLANTS","V0252779F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0252779F","V0252779F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"161","2015-03-13 19:30:53-03","F","FMNH-SEEDPLANTS","V0252780F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0252780F","V0252780F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"162","2015-03-13 19:30:53-03","F","FMNH-SEEDPLANTS","V0252781F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0252781F","V0252781F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"163","2015-03-13 19:30:53-03","F","FMNH-SEEDPLANTS","V0252782F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0252782F","V0252782F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"164","2015-03-13 19:30:53-03","F","FMNH-SEEDPLANTS","V0252783F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0252783F","V0252783F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"165","2015-03-13 19:30:53-03","F","FMNH-SEEDPLANTS","V0252784F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0252784F","V0252784F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"166","2015-03-13 19:30:53-03","F","FMNH-SEEDPLANTS","V0252785F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0252785F","V0252785F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"167","2015-03-13 19:30:53-03","F","FMNH-SEEDPLANTS","V0252786F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0252786F","V0252786F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"168","2015-03-13 19:30:53-03","F","FMNH-SEEDPLANTS","V0252787F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0252787F","V0252787F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"169","2015-03-13 19:30:54-03","F","FMNH-SEEDPLANTS","V0252788F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0252788F","V0252788F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"170","2015-03-13 19:30:54-03","F","FMNH-SEEDPLANTS","V0252789F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0252789F","V0252789F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"171","2015-03-13 19:30:54-03","F","FMNH-SEEDPLANTS","V0252790F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0252790F","V0252790F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"172","2015-03-13 19:30:54-03","F","FMNH-SEEDPLANTS","V0252791F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0252791F","V0252791F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"173","2015-03-13 19:30:54-03","F","FMNH-SEEDPLANTS","V0252792F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0252792F","V0252792F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"174","2015-03-13 19:30:54-03","F","FMNH-SEEDPLANTS","V0252793F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0252793F","V0252793F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"175","2015-03-13 19:30:54-03","F","FMNH-SEEDPLANTS","V0252794F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0252794F","V0252794F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"176","2015-03-13 19:30:54-03","F","FMNH-SEEDPLANTS","V0252795F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0252795F","V0252795F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"177","2015-03-13 19:30:54-03","F","FMNH-SEEDPLANTS","V0252796F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0252796F","V0252796F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"178","2019-06-11 13:04:23-03","F","FMNH-SEEDPLANTS","V0355001F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei",NA,"RRC ID Flag","S. A. Mori","11506","1979","2","8","South America","Brazil","Bahia",NA,"-42","-11",NA,NA,"V0355001F","V0355001F_01 V0355001F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","11506",NA,NA
"179","2020-02-20 14:37:38-03","IAC","IAC","40419","S","Plantae",NA,NA,"Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","S.L. Jung-Mendaçolli","A.A. Oliveira; G. Gandolfi; F.R.Q. Batista & F. Micheletto et al.","3630","2000","04","20",NA,"Brasil","São Paulo","Parque Estação da Serra do Mar, trilha entre estrada intermediária e a cabec","-45.4097","-23.76",NA,NA,NA,NA,"São Sebastião",NA,NA,NA,NA,"2005","08","26","-45.4097","-23.7600",NA,NA,NA,NA
"180","2020-02-20 14:37:38-03","IAC","IAC","40420","S","Plantae",NA,NA,"Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","S.L. Jung-Mendaçolli","A.A. Oliveira; G. Gandolfi; F.R.Q. Batista & F. Micheletto et al.","3609","2000","04","19",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, estrada do Ribeiro Itu, km 13","-45.4097","-23.76",NA,NA,NA,NA,"São Sebastião",NA,NA,NA,NA,"2005","08","26","-45.4097","-23.7600",NA,NA,NA,NA
"181","2020-02-20 14:37:38-03","IAC","IAC","43557","S","Plantae",NA,NA,"Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","S.L. Jung-Mendaçolli","L.D. Meireles; A.P. Santos-Gonçalves; F.J. Soares Jr.; G.J.P. Meneguetti; V.C. Souza & S. Gandolfi","263","2001","04","19",NA,"Brasil","São Paulo","Fazenda São Camilo","-46.7889","-24.1831",NA,"altitude de 5 a 10 m",NA,NA,"Itanhaém",NA,NA,NA,NA,"2005","08","26","-46.7889","-24.1831",NA,NA,NA,NA
"182","2020-02-20 14:37:38-03","IAC","IAC","43560","S","Plantae",NA,NA,"Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","S.L. Jung-Mendaçolli","F.T. Farah; S. Aguiar; T.B. Breier; R.R. Rodrigues; V.C. Souza; J.Y. Tamashiro; S. Gandolfi; A.A. Oliveira; J. Paula-Souza; N.M. Ivanauskas & E. Furlan","2300","2001","04","17",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.7889","-24.1831",NA,"altitude de 30 a 180 m",NA,NA,"Itanhaém",NA,NA,NA,NA,"2005","08","26","-46.7889","-24.1831",NA,NA,NA,NA
"183","2020-02-20 14:37:38-03","IAC","IAC","46186","S","Plantae",NA,NA,"Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","S.L. Jung-Mendaçolli","J.B. Baitello","883","1999","03","31",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, trilha da Água Branca","-45.3581","-23.7781",NA,NA,NA,NA,"Ilhabela",NA,NA,NA,NA,"2005","08","26","-45.3581","-23.7781",NA,NA,NA,NA
"184","2020-02-20 14:37:38-03","IAC","IAC","49032","S","Plantae",NA,NA,"Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","S.L. Jung-Mendaçolli","J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos; S. Santos & F.J. Benedetti","387","2006","11","09",NA,"Brasil","São Paulo","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.080223","-23.373498",NA,"subparcela 55, indivíduo G 913",NA,NA,"Ubatuba",NA,NA,NA,NA,"2006","11","01","-45.080223","-23.373498",NA,NA,NA,NA
"185","2020-02-20 14:37:38-03","IAC","IAC","49921","S","Plantae",NA,NA,"Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","E. Ramos et al.","E. Ramos; H.R. Gonçalves & S. Santos","562","2007","10","01",NA,"Brasil","São Paulo","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H","-45.082161","-23.373044",NA,"Subparcela 88, Indivíduo H1374",NA,NA,"Ubatuba",NA,NA,NA,NA,"2007","10","01","-45.082161","-23.373044",NA,NA,NA,NA
"186","2020-02-20 14:37:38-03","IAC","IAC","49922","S","Plantae",NA,NA,"Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","E. Ramos et al.","E. Ramos; H.R. Gonçalves & S. Santos","563","2007","10","01",NA,"Brasil","São Paulo","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H","-45.081574","-23.373017",NA,"Subparcela 82, Indivíduo H1263",NA,NA,"Ubatuba",NA,NA,NA,NA,"2007","10","01","-45.081574","-23.373017",NA,NA,NA,NA
"187","2020-02-20 14:37:38-03","IAC","IAC","49923","S","Plantae",NA,NA,"Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","E. Ramos et al.","E. Ramos; H.R. Gonçalves & S. Santos","564","2007","10","01",NA,"Brasil","São Paulo","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H","-45.081858","-23.373216",NA,"Subparcela 65, Indivíduo H0995",NA,NA,"Ubatuba",NA,NA,NA,NA,"2007","10","01","-45.081858","-23.373216",NA,NA,NA,NA
"188","2020-02-20 14:37:38-03","IAC","IAC","49924","S","Plantae",NA,NA,"Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","E. Ramos et al.","E. Ramos; H.R. Gonçalves & S. Santos","565","2007","10","01",NA,"Brasil","São Paulo","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H","-45.081662","-23.373297",NA,"Subparcela 53, Indivíduo H0791",NA,NA,"Ubatuba",NA,NA,NA,NA,"2007","10","01","-45.081662","-23.373297",NA,NA,NA,NA
"189","2020-02-20 14:37:38-03","IAC","IAC","50403","S","Plantae",NA,NA,"Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","591","2007","09","03",NA,"Brasil","São Paulo","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.083511","-23.367009",NA,"subparcela 03, indivíduo I 0079",NA,NA,"Ubatuba",NA,NA,NA,NA,"2007","09","03","-45.083511","-23.367009",NA,NA,NA,NA
"190","2020-02-20 14:37:38-03","IAC","IAC","50404","S","Plantae",NA,NA,"Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","590","2007","09","03",NA,"Brasil","São Paulo","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.083511","-23.367009",NA,"subparcela 05, indivíduo I 0112",NA,NA,"Ubatuba",NA,NA,NA,NA,"2007","09","03","-45.083511","-23.367009",NA,NA,NA,NA
"191","2020-02-20 14:37:38-03","IAC","IAC","50405","S","Plantae",NA,NA,"Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","589","2007","10","03",NA,"Brasil","São Paulo","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.083511","-23.367009",NA,"subparcela 27, indivíduo I 0566",NA,NA,"Ubatuba",NA,NA,NA,NA,"2007","10","03","-45.083511","-23.367009",NA,NA,NA,NA
"192","2020-02-20 14:37:38-03","IAC","IAC","50406","S","Plantae",NA,NA,"Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","588","2007","10","09",NA,"Brasil","São Paulo","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.083511","-23.367009",NA,"subparcela 56, indivíduo I 1106",NA,NA,"Ubatuba",NA,NA,NA,NA,"2007","10","09","-45.083511","-23.367009",NA,NA,NA,NA
"193","2020-02-20 14:37:38-03","IAC","IAC","50407","S","Plantae",NA,NA,"Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","587","2007","10","10",NA,"Brasil","São Paulo","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.083511","-23.367009",NA,"subparcela 61, indivíduo I 1226",NA,NA,"Ubatuba",NA,NA,NA,NA,"2007","10","10","-45.083511","-23.367009",NA,NA,NA,NA
"194","2020-02-20 14:37:38-03","IAC","IAC","50408","S","Plantae",NA,NA,"Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","586","2007","10","10",NA,"Brasil","São Paulo","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.083511","-23.367009",NA,"subparcela 62, indivíduo I 1239",NA,NA,"Ubatuba",NA,NA,NA,NA,"2007","10","10","-45.083511","-23.367009",NA,NA,NA,NA
"195","2020-02-20 14:37:38-03","IAC","IAC","50475","S","Plantae",NA,NA,"Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","E.A. Anunciação","J.A. Pastore & C. Moura","1108","2002","02","01",NA,"Brasil","São Paulo","Parque Estadual Xixová-Xapuí, Trilha da Pedreira, segundo acesso sentido costeira, caminho para o morro Xapuí","-46.3919","-23.9631",NA,"46W 22#?#19 - 46 24#?#42 23S 58#?#37 - 24 02#?#06",NA,NA,"São Vicente",NA,NA,NA,NA,"2002","05","24","-46.3919","-23.9631",NA,NA,NA,NA
"196","2020-02-20 14:37:38-03","IAC","IAC","50488","S","Plantae",NA,NA,"Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","J.A. Pastore","J.A. Pastore & C. Moura","932","2001","01","19",NA,"Brasil","São Paulo","Parque Estadual Xixová-Xapuí. Na região de Paranapuã","-46.3919","-23.9631",NA,"Coordenadas do Parque: 46W22#?#19-46W24#?#42 23S58#?#37-24S02#?#06",NA,NA,"São Vicente",NA,NA,NA,NA,"2002","05","28","-46.3919","-23.9631",NA,NA,NA,NA
"197","2020-02-20 14:37:38-03","IAC","IAC","54037","S","Plantae",NA,NA,"Rubiaceae-311.Cinchonoideae-Condamineeae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","A.C.O. Souza; L.C. Bernacci & R. Belinelo","A.C.O. Souza; L.C. Bernacci & R. Belinelo","94","2011","04","13",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, Núcleos Santa Virgínia/Picinguaba, trilha da Pipoca","-45.109914","-23.360372",NA,"parcela P, cota dos 800 m de altitude, indivíduo P811",NA,NA,"Ubatuba",NA,NA,NA,NA,"2011","04","13","-45.109914","-23.360372",NA,NA,NA,NA
"198","2020-09-22 13:49:02-03","USP","SPFW","5065","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","Serviço Florestal","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil","Distrito Federal",NA,NA,NA,NA,"Ministério da Agricultura, Serviço Florestal, Seção de Tecnologia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-11-13 16:05:02-03","UNISANTA","HUSC","2029","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K.Schum.","Magenta, M.A.G.","Martins, S.E.; Sampaio, P.S.P.","527","1999","08","19",NA,"Brasil","São Paulo","Guaratuba. Fazenda Três Marias, estrada da captação.","-46.138599395752","-23.8544006347656",NA,"Árvore, 5m alt., frutos secos passados; Transição restinga-encosta",NA,NA,"Bertioga",NA,NA,"37616","auto","1999","10",NA,NA,NA,NA,NA,NA,NA
"200","2019-11-01 15:08:43-03","UnB","UB","166545","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Bathysa","mendoncaei","Bathysa mendoncaei","K. Schum.","Kirkbride Junior, JH","Santos, TS; Silva, LAM; Hollowell, V","3727","1982","01","27","Southern America","Brasil","Bahia","Fazenda das Almas, Km 18 da Rodovia Ubaitaba / Itacaré","-38.9967002868652","-14.2775001525879",NA,"Árvore 6m. Frutos novos esverdeados.; Região de mata higrófila. Solo argiloso silicoso.",NA,NA,"Itacaré",NA,NA,"41230","auto","1982",NA,NA,NA,NA,NA,NA,NA,NA
"201","2021-02-23 13:23:04-03","MN","R-TIPOS","144653","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendonçaei","Bathysa mendonçaei","K. Schum.","Kirkbride Jr., J.H.","Saldanha da Gama, J.","5124","1879",NA,NA,NA,"Brasil","Rio de Janeiro","Mosela","-43.1786003112793","-22.5049991607666",NA,NA,"R000144653","R000144653_001","Petrópolis",NA,NA,"36524","auto","1983",NA,NA,NA,NA,NA,NA,NA,"Isosyntypus"
"202","2021-02-23 13:23:04-03","MN","R-TIPOS","144654","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Bathysa","mendonçaei","Bathysa mendonçaei","K. Schum.","Kirkbride Jr., J.H.","Saldanha da Gama, J.","6972","1883","01","11",NA,"Brasil","Rio de Janeiro","Serra dos Órgãos","-42.9655990600586","-22.4122009277344",NA,NA,"R000144654","R000144654_001","Teresópolis",NA,NA,"38539","auto","1983",NA,NA,NA,NA,NA,NA,NA,"Isosyntypus"
