"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","yearIdentified","monthIdentified","dayIdentified","recordedBy","country","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","identifiedBy","recordNumber","year","month","day","continentOcean","locality","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","verbatimLongitude","verbatimLatitude","class","individualCount","fieldNumber","typeStatus","sex"
"345","2016-11-15 05:15:00-02","MO","MOBOT","2255771","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"Antonio C. Krapovickas","Argentina","Misiones","General Manuel Belgrano","-53.75","-26.13333",NA,NA,NA,"Smith, L. B.","Krapovickas 2497","1945","7","21","South America","San Antonio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2018-05-17 05:28:00-03","MO","MOBOT","2255791","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"María E. Múlgura|F. Biganzoli|Paola Peralta|M.A. Romero","Argentina","Misiones","Oberá","-55","-27.4125",NA,NA,NA,"Belgrano, M. J.","Múlgura 2285","2000","9","23","South America","Salto Teodoro Cuenca. Camino hacia el Salto",NA,NA,NA,"210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2012-01-04 05:10:00-02","MO","MOBOT","2255802","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"Bernadino S. Bertoni","Argentina","Misiones","San Javier",NA,NA,NA,NA,NA,NA,"Bertoni 2817",NA,NA,NA,"South America","Matto Quemado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2018-05-17 05:28:00-03","MO","MOBOT","2290649","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"María E. Múlgura","Argentina","Misiones","Eldorado",NA,NA,NA,NA,NA,NA,"Múlgura 384","1985","9","5","South America","Ruta 12 y Arroyo Perecha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2008-05-27 22:02:00-03","MO","MOBOT","2290684","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"Pérez","Argentina","Misiones","Guaraní","-53.88333","-27.13333",NA,NA,NA,NA,"Perez 36",NA,NA,NA,"South America","Parque Provincial Moconá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2011-03-02 00:00:00-03","MO","MOBOT","2290705","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"Ricardo O. Vanni|Victor Maruñak|Aurelio Schinini","Argentina","Misiones","Iguazú",NA,NA,NA,NA,NA,"Schinini, A., //","Vanni 3391","1995","8","8","South America","Parque Nacional Iguazu. Ruta 101, 27 Km E de cruce con el acceso al aeropuerto",NA,NA,NA,"395.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2018-05-17 05:29:00-03","MO","MOBOT","2339918","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"María E. Múlgura|et al.","Argentina","Misiones","General Manuel Belgrano",NA,NA,NA,NA,NA,"Múlgura de Romero, M. E.","Múlgura 450","1985","9","7","South America","Estación Experimental IFONA, Salto Tolador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2016-11-15 05:15:00-02","MO","MOBOT","2339931","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"Antonio C. Krapovickas|Carmen L. Cristóbal|G.L. Esteves","Argentina","Misiones",NA,NA,NA,NA,NA,NA,NA,"Krapovickas 44132","1992","7","28","South America","San Ignacio, ruinas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2018-05-17 05:29:00-03","MO","MOBOT","2395995","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"María E. Múlgura|et al.","Argentina","Misiones","General Manuel Belgrano",NA,NA,NA,NA,NA,"Múlgura de Romero, M. E.","Múlgura 450","1985","9","7","South America","Estación Experimental IFONA, Salto Tolador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2017-08-25 05:21:00-03","MO","MOBOT","2403902","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"Sara G. Tressens|H. A. Keller|Victor Maruñak|G.E. Pieszko|V. Revilla|F. Robledo|S. Valenzuela|O. Vebra","Argentina","Misiones","Guaraní","-54.205","-26.91638",NA,NA,NA,"Tressens, S. G., //","Tressens 5634","1996","8","23","South America","Predio Guaraní. Picada al arroyo Soberbio. En interior de selva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2010-05-05 17:37:00-03","MO","MOBOT","2431925","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"Juan H. Hunziker","Argentina","Misiones","Libertador General San Martín","-55.01666","-26.8",NA,NA,NA,"Smith, L. B.","Hunziker 796","1945","7","12","South America","Puerto Rico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2010-05-05 17:37:00-03","MO","MOBOT","2431940","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"Juan H. Hunziker","Argentina","Misiones","Libertador General San Martín","-55.01666","-26.8",NA,NA,NA,NA,"Hunziker 781","1945","7","10","South America","Puerto Rico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2010-11-21 08:41:00-02","MO","MOBOT","2431957","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"G.J. Schwarz","Argentina","Misiones","San Ignacio","-55.2","-26.98333",NA,NA,NA,NA,"Schwarz 7886","1949","6","18","South America","Salto Tabay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2013-01-28 05:13:00-02","MO","MOBOT","2443295","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"Andres E. Johnson","Argentina","Misiones","General Manuel Belgrano","-54.11666","-25.96666",NA,NA,NA,"Múlgura de Romero, M. E.","Johnson 883","2001","7","17","South America","Reserva Vida Silvestre, Urugua-í, Arroyo Sauer",NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2010-05-05 17:37:00-03","MO","MOBOT","2443328","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"Juan H. Hunziker","Argentina","Misiones","General Manuel Belgrano","-53.75","-26.13333",NA,NA,NA,"Smith, L. B.","Hunziker 911","1945","7","22","South America","San Antonio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2011-04-15 17:00:00-03","MO","MOBOT","2443337","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"Roberto M. Klein|Ulrich G. Eskuche","Argentina","Misiones","Iguazú",NA,NA,NA,NA,NA,"Klein, R. M.","Klein 9034","1969","8","6","South America","Arroyo Yacuí, Parque Nacional Iguazú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2012-02-29 14:21:00-03","MO","MOBOT","2452330","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"A. Sehnem","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"Sehnem, A.","Sehnem 2068","1946","8","3","South America","Estación San Salvador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2014-03-29 16:57:00-03","MO","MOBOT","2453553","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"H. Van de Venne","Argentina","Misiones","Candelaria","-55.48333","-27.48333",NA,NA,NA,"Smith, L. B.","Van de Venne s.n.10","1906","8","20","South America","Bonpland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2014-03-29 16:57:00-03","MO","MOBOT","2453571","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"H. Van de Venne","Argentina","Misiones","Candelaria","-55.48333","-27.48333",NA,NA,NA,NA,"Van de Venne s.n.22","1906",NA,NA,"South America","Bonpland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2020-08-02 09:33:00-03","MO","MOBOT","2453589","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"L.L. Hauman","Argentina","Misiones",NA,NA,NA,NA,NA,NA,NA,"Hauman s.n.65","1919","7",NA,"South America","Francés Cué",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"365","2014-11-17 10:13:00-02","MO","MOBOT","2900229","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"S. Keel","Paraguay","Itapúa",NA,NA,NA,NA,NA,NA,"E. J. Gouda (U)","Keel 1992","1989","8","26","South America","Itaipú Binacional. Along the camino interno. On rovk near observatory",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2019-03-18 04:33:00-03","MO","MOBOT","2909813","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"A.J.A. Bonpland","Argentina","Corrientes",NA,NA,NA,NA,NA,NA,"Carl Mez","Bonpland 1110",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2011-06-27 08:43:00-03","MO","MOBOT","2909819","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"F. Sellow","Brazil",NA,NA,NA,NA,NA,NA,NA,"Carl Mez","Sellow 4001","1886",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2008-05-27 22:02:00-03","MO","MOBOT","2909830","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"Itaipú Binacional","Paraguay","Itapúa",NA,NA,NA,NA,NA,NA,"A. Schinini (CTES)","Itaipú Binacional 377","1979","5","31","South America","Bosque Alto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2014-01-31 17:34:00-02","MO","MOBOT","2909882","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"Armando C. Cervi|et al.","Brazil","Paraná",NA,NA,NA,NA,NA,NA,"G. Hatschbach","Cervi 2735","1989","4","13","South America","Parque Nacional do Iguaça, Poco Preto (mun. Foz do Iquaça), Paraná.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2008-05-27 22:02:00-03","MO","MOBOT","2915322","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"Balduino Rambo","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Rambo 43155","1949","8","28","South America","Rio G. do Sul, Vila Oliva, pr Caxias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2008-05-27 22:02:00-03","MO","MOBOT","2915339","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"G.J. Schwarz","Argentina","Misiones","Cainguás",NA,NA,NA,NA,NA,"AGT","Schwarz 10644","1950","8","19","South America","Gob. Misiones. Cainguás. Linea Cuchillas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2008-05-27 22:02:00-03","MO","MOBOT","2915345","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"Balduino Rambo","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"Rambo 47287","1950","7","12","South America","Rio Grande do Sul, Vila Oliva p. Caxias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2008-05-27 22:02:00-03","MO","MOBOT","2915349","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"Per Dusén","Brazil","Paraná",NA,NA,NA,NA,NA,NA,"L. B. Smith","Dusén 15196","1914","8","6","South America","Paraná: Jaguariahzva,in silvula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2013-08-23 04:12:00-03","MO","MOBOT","2915357","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"W.G. Herter","Uruguay","Rivera",NA,NA,NA,NA,NA,NA,"Herter","Herter 93708","1933","12","4","South America","Galgo",NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2008-05-27 22:02:00-03","MO","MOBOT","2915358","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"Per Dusén","Brazil","Paraná",NA,NA,NA,NA,NA,NA,"L.B. Smith","Dusén 17695","1916","2","9","South America","Pinhaes, in silverla,cutt.,c.fl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2008-05-27 22:02:00-03","MO","MOBOT","2915363","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"Santiago Venturi","Argentina","Salta","Rosario de la Frontera",NA,NA,NA,NA,NA,NA,"Venturi 2051","1923","7","21","South America","En bosque ralo, terresio árido",NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2011-06-20 09:06:00-03","MO","MOBOT","2915369","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"Santiago Venturi","Argentina","Jujuy","Ledesma",NA,NA,NA,NA,NA,"A. Schinini(CTES)","Venturi 5229","1927","9","3","South America","Sierra de Calilegua.",NA,NA,NA,"750.00000000",NA,NA,NA,NA,NA,"1",NA,NA,NA
"378","2011-06-09 17:35:00-03","MO","MOBOT","607896","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"Elsa M. Zardini|Tulio Tillería","Paraguay","Caaguazú",NA,"-56.18333","-25.48333",NA,NA,NA,"Bruce Holst (SEL)","Zardini 37055","1993","8","26","South America","Guayaquí. Between Coronel Oviedo and Caaguazú; Route 2, km 158-159. Tall forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","844",NA,NA
"379","2008-05-27 22:02:00-03","MO","MOBOT","884059","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Paraguay","Alto Paraná",NA,"-54.6","-25.65",NA,NA,NA,"W. Till (WU)","Zardini 39951","1994","7","21","South America","Monumento Científico Moisés Bertoni (Río Paraná). Tall forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","920",NA,NA
"380","2008-05-27 22:02:00-03","MO","MOBOT","885832","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"Elsa M. Zardini|et al.","Paraguay","Alto Paraná",NA,"-54.8125","-25.63611",NA,NA,NA,"Bruce Holst (SEL)","Zardini 40645","1994","8","17","South America","Estancia Río Bonito on Monday River. Forest III. Tall forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","939",NA,NA
"381","2008-05-27 22:02:00-03","MO","MOBOT","958284","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Paraguay","Alto Paraná",NA,"-54.80472","-25.63194",NA,NA,NA,"Bruce Holst (SEL)","Zardini 40747","1994","8","30","South America","Estancia Río Bonito. Forest II (around Río Bonito). Tall forest.",NA,NA,NA,"240.00000000",NA,NA,NA,NA,NA,"5","949",NA,NA
"382","2016-03-08 11:12:00-03","MO","MOBOT","987197","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Paraguay","Alto Paraná",NA,"-54.8138889","-25.6302778",NA,NA,NA,"Bruce Holst (SEL)","Zardini 42602","1995","5","25","South America","Estancia Río Bonito. Forest III.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1000",NA,NA
"383","2008-05-27 22:02:00-03","MO","MOBOT","987199","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"Elsa M. Zardini|M. Vera","Paraguay","Alto Paraná",NA,"-54.8125","-25.64722",NA,NA,NA,NA,"Zardini 42604","1995","5","26","South America","Estancia Río Bonito. Forest I (along entrance). Tall forest.",NA,NA,NA,"240.00000000",NA,NA,NA,NA,NA,"2","1001",NA,NA
"384","2008-05-27 22:02:00-03","MO","MOBOT","2909806","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"Rosa Degen","Paraguay","Caazapá",NA,"-55.33333","-26.16666",NA,NA,NA,NA,"Degen 001609","1989","8","5","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2008-05-27 22:02:00-03","MO","MOBOT","1225169","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans","H. Wendl. ex Regel",NA,NA,NA,"Elsa M. Zardini|L. Villate","Paraguay","Itapúa",NA,"-56.75","-27.41666",NA,NA,NA,"Bruce Holst (SEL)","Zardini 46282","1997","1","21","South America","Isla Yacyreta. Medium forest on dunes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1090",NA,NA
"386","2011-12-22 05:01:00-02","MO","MOBOT","1070510","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans lehimperiana",NA,NA,NA,NA,"Teodoro Rojas","Paraguay","San Pedro",NA,"-56.33333","-23.9",NA,NA,NA,NA,"Rojas 3872","1921","7",NA,"South America","Vista Alegre. (Cerca de Laguna Blanca).",NA,NA,NA,NA,NA,"lehimperiana",NA,NA,NA,"1",NA,NA,NA
"387","2018-06-22 05:25:00-03","MO","MOBOT","2452346","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans nutans",NA,NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"Reitz 13169","1962","7","13","South America","Caçador.",NA,NA,NA,NA,NA,"nutans",NA,NA,NA,NA,NA,NA,NA
"388","2009-05-15 13:24:00-03","MO","MOBOT","2491983","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans nutans",NA,NA,NA,NA,"Pedro Jörgensen","Paraguay","Guairá",NA,"-56.45","-25.78333",NA,NA,NA,"A. Schinini(CTES)","Jörgensen 3970","1928","6","15","South America","Villa Rica",NA,NA,NA,NA,NA,"nutans",NA,NA,NA,NA,NA,NA,NA
"389","2018-10-16 07:51:00-03","MO","MOBOT","2491994","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans nutans",NA,NA,NA,NA,"L.C. Stutz","Paraguay","Alto Paraná",NA,NA,NA,NA,NA,NA,"A. Schinini(CTES)","Stutz de Ortega 741",NA,NA,NA,"South America","Centre forestier du Haut Parana, 12 km a l'ouest de Ciudad del Este. Rio Monday",NA,NA,NA,NA,NA,"nutans",NA,NA,NA,"1",NA,NA,NA
"390","2013-12-29 16:15:00-02","MO","MOBOT","2518177","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans nutans",NA,NA,NA,NA,"Alberto Castellanos","Uruguay","Rivera",NA,NA,NA,NA,NA,NA,NA,"Castellanos s.n.23",NA,NA,NA,"South America","Tranqueras",NA,NA,NA,NA,NA,"nutans",NA,NA,NA,NA,NA,NA,NA
"391","2008-05-27 22:02:00-03","MO","MOBOT","2909867","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans nutans",NA,NA,NA,NA,"Isabel Basualdo","Paraguay","Alto Paraná",NA,NA,NA,NA,NA,NA,"A. Schinini (CTES)","Basualdo 1124","1987","7","8","South America","Dto de Alto Paraná [Itavó Piesdo Yaterrí]",NA,NA,NA,NA,NA,"nutans",NA,NA,NA,NA,NA,NA,NA
"392","2008-05-27 22:02:00-03","MO","MOBOT","2915304","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans nutans",NA,NA,NA,NA,"Frieda Billiet|B. Jadin","Paraguay","Itapúa",NA,NA,NA,NA,NA,NA,"A. Schinini (CTES)","Billiet 3393","1984","6","15","South America","Réserve biologique de Tati-Yupi, barrage d' Itaipu, 30 km au Nordde Puerto Apres Stoessner(prov, Alto Parana). Forêt subtropicale mésophytique assez dégradée",NA,NA,NA,NA,NA,"nutans",NA,NA,NA,NA,NA,NA,NA
"393","2018-10-16 07:53:00-03","MO","MOBOT","2915309","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans nutans",NA,NA,NA,NA,"L.C. Stutz","Paraguay","Alto Paraná",NA,NA,NA,NA,NA,NA,"A. Schinini(CTES)","Stutz de Ortega 563","1982","6","24","South America","Barnbusée claire. Santa Rosa, Alto Parana",NA,NA,NA,"250.00000000",NA,"nutans",NA,NA,NA,"1",NA,NA,NA
"394","2009-10-25 08:46:00-02","MO","MOBOT","2915314","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans nutans",NA,NA,NA,NA,"L.C. Stutz","Paraguay","Alto Paraná",NA,NA,NA,NA,NA,NA,NA,"Stutz de Ortega 553","1982","6","24","South America","Forêt 4 Araucaria Santa Rosa, Alto Parana",NA,NA,NA,"250.00000000",NA,"nutans",NA,NA,NA,NA,NA,NA,NA
"395","2018-10-16 07:52:00-03","MO","MOBOT","2915318","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans nutans",NA,NA,NA,NA,"L.C. Stutz","Paraguay","Alto Paraná",NA,NA,NA,NA,NA,NA,"A. Schinini(CTES)","Stutz de Ortega 486","1982","6","8","South America","Facêt primaire. Centre forestier pto Stroessner-Alto Paraná",NA,NA,NA,"250.00000000",NA,"nutans",NA,NA,NA,"1",NA,NA,NA
"396","2008-05-27 22:02:00-03","MO","MOBOT","604113","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans nutans",NA,NA,NA,NA,"William J. Hahn","Paraguay","Alto Paraná",NA,"-54.66666","-25.08333",NA,NA,NA,"A. Schinini (CTES)","Hahn 2593","1983","6","26","South America","Centro Forstal Alto Paraná. Heavily logged, semi-evergreen to 30 m tall. Tabebuia, Cedrela, Balfourodendron, dominants.",NA,NA,NA,NA,NA,"nutans",NA,NA,NA,"3","84-30",NA,NA
"397","2008-05-27 22:02:00-03","MO","MOBOT","604687","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans nutans",NA,NA,NA,NA,"David R. Brunner","Paraguay","Itapúa",NA,"-54.95","-26.63333",NA,NA,NA,"A.J. Gilmartin","Brunner 1306","1985","11","6","South America","Reserva Salto Tembey. Bosque humedo sub-tropical de hasta 30 m de altura, muy perturbado cerca el salto. Dominado por Balfourodendron (RUTACEAE). Suelo arsilloso de origen basaltico.",NA,NA,NA,NA,NA,"nutans",NA,NA,NA,"2","85-13",NA,NA
"398","2008-05-27 22:02:00-03","MO","MOBOT","2452363","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans schimperiana","(Wittm. ex Baker) Mez",NA,NA,NA,"Schimper","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"Schimper 270",NA,NA,NA,"South America","near San Bento",NA,NA,NA,NA,NA,"schimperiana",NA,NA,NA,NA,NA,NA,NA
"399","2009-08-07 05:41:00-03","MO","MOBOT","2492006","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans schimperiana","(Wittm. ex Baker) Mez",NA,NA,NA,"Émile Hassler","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"Hassler 3283",NA,NA,NA,"South America","Sin localidad",NA,NA,NA,NA,NA,"schimperiana",NA,NA,NA,NA,NA,NA,NA
"400","2016-01-25 19:55:00-02","MO","MOBOT","2452381","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Billbergia","nutans","Billbergia nutans striata","Reitz",NA,NA,NA,"A. Seidel","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"Seidel s.n.2","1962","8","1","South America","Bagé.",NA,NA,NA,NA,NA,"striata",NA,NA,NA,NA,NA,NA,NA
