"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","relationshipType","previousCatalogNumber","individualCount","infraspecificEpithet","typeStatus","fieldNumber"
"261","2020-12-20 21:16:14-03","UFV","VIC","29426","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Araújo, R.S. de","Araújo, R.S. de; et al.","2006","12","11","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi (PEI), Trilha da Mata do Sibrão. Floresta Estacional Semidecídua.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"VIC029426","VIC029426","42","2006","12","15","Arbórea com cerca de 3,0 metros de altura; folhas compostas; frutos levemente ondulados.","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-12-20 21:16:14-03","UFV","VIC","29214","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Lopes, M.M.M.","Lopes, M.M.M.; Basílio, L.A.","2001","07","24","Brasil","Minas Gerais","Viçosa","Campus da UFV, Mata do Paraíso, à esquerda no finla da estrada indo ao centro principal.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC029214","VIC029214","08","2003","05","01",NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-12-20 21:16:14-03","UFV","VIC","4950","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Hatschbach, G.","Hatschbach, G.","1966","02","16","Brasil","Paraná","Chopinzinho","Araucarieto.","-52.5233001708984","-25.8558006286621",NA,NA,NA,NA,"VIC004950","VIC004950","15529","1967",NA,NA,"Árvore com 8,0 metros de altura; flor violeta.","31475","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-12-20 21:16:14-03","UFV","VIC","7229","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.",NA,"Silva, A.F. da; Tamashiro, J.Y.","1979","10","16","Brasil","São Paulo","Ubatuba","Estação Experimental do Inst. Agronômico Campinas, Mata Atlântica.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"VIC007229","VIC007229","223",NA,NA,NA,"Árvore com 15 metros de altura, com flores lilases e frutos já abertos sem as sementes.","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2021-03-10 14:35:04-03","UFSC","CTBS","284","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Scipioni, M.C.","Santos, Vanderlei dos (Guga)","2012","09","24","Brasil","Santa Catarina","Curitibanos","Parcelas permanentes, UFSC, Campus Curitibanos","-50.534378","-27.285942","50°32'3.76W","27°17'9.39S",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-02-27 16:43:49-03","UFSC","CTBS","1346","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Santos, V. dos","Stanck, Juliana Aparecida Teixeira","2015","09","20","Brasil","Santa Catarina","Curitibanos","Reassentamento Santo Expedito, Lote 07","-50.55","-27.08","50°33'00W","27°04'48S",NA,NA,NA,NA,"1","2015","11","03","Espécie arbustiva possui altura média de 2,5 a 10 metros, folhas compostas bipinadas, flores roxas e frutos elípticos, secos e deiscentes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-02-27 16:43:49-03","UFSC","CTBS","2909","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Mariot, A.","Marcon, A.","2013","10","31","Brasil","Santa Catarina","Vargem","Canteiro de obras da UHE São Roque","-50.813056","-27.4875","50°48'47W","27°29'15S","797.3","797.3",NA,NA,NA,"2013","10","31","Número de registro: 26-1-AB; para este indivíduo foram coletados dois discos: 26-1 A e 26-1-B; DAP 25 cm. Altura 8 m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"LUSC 6228",NA,NA,NA,NA
"268","2021-03-30 17:25:31-03","UFSC","CTBS","1257","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Regazolli, P.H.M.","Pablo Henrique Mozzer Regazolli","2014","11","11","Brasil","Santa Catarina","Curitibanos","Próxima ao colégio Santa Teresinha.","-50.584444","-27.282778","50°35'04W","27°16'58S","987","987",NA,NA,"6","2014","12",NA,"Árvore de aproximadamente 5m de altura, madeira bem resistente.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2021-03-10 14:35:04-03","UFSC","CTBS","981","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Scipioni, M.C. & Santos, V. dos","Santos, Vanderlei dos (Guga)","2013","02","05","Brasil&nf;Brasil","Santa Catarina","Curitibanos","UFSC, Campus Curitibanos","-50.534417","-27.285461","50°32'3.90W","27°17'7.66S",NA,NA,NA,NA,"28","2013","02","05","Caroba, fruto depositado na carpoteca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2021-03-10 14:35:04-03","UFSC","CTBS","895","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Brancaleoni, E.","Brancaleoni, Eduardo","2014","10","19","Brasil","Santa Catarina","Curitibanos","Rodovia Ulisses Gaboardi km 4, próximo a UFSC","-50.539042","-27.282683","50°32'20.55W","27°16'57.66S",NA,NA,NA,NA,"2","2014","10",NA,"Árvore de 10 m de altura as folhas são compostas bipínadas, flores são tubulares de coloração rósea.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2021-03-10 14:35:04-03","UFSC","CTBS","1392","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Scipioni, M.C.","Scipioni, Marcelo Calegari","2014","10","14","Brasil","Santa Catarina","Curitibanos","Trilha UFSC, Campus Curitibanos","-50.533458","-27.286617","50°32'0.45W","27°17'11.82S",NA,NA,NA,NA,NA,"2014","10","14","Caroba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2021-03-10 14:35:04-03","UFSC","CTBS","296","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Scipioni, M.C.","Santos, Vanderlei dos (Guga)","2012","10","29","Brasil","Santa Catarina","Curitibanos","Estrada geral Curitibanos/São Cristovão do Sul, Rodovia Ulysses Gaboardi.","-50.52665","-27.283111","50°31'35.94W","27°16'59.20S",NA,NA,NA,NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-02-27 16:43:49-03","UFSC","CTBS","2891","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Marcon, A.","Mariot, A.","2013","10","31","Brasil","Santa Catarina","Vargem","Canteiro de obras da UHE São Roque","-50.811944","-27.487222","50°48'43W","27°29'14S","803","803",NA,NA,NA,"2013","10","31","Número de registro: 26-2-AB; para este indivíduo foram coletados dois discos: 26-2A e 26-2-B; DAP 17 cm; altura de 7 m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"LUSC 6229",NA,NA,NA,NA
"274","2020-02-27 16:43:49-03","UFSC","CTBS","2898","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Mariot, A.","Steiner, F.","2013","10","31","Brasil","Santa Catarina","Vargem","Canteiro de obras da UHE São Roque","-50.811944","-27.487222","50°48'43W","27°29'14S","803","803",NA,NA,NA,"2013","10","31","Número de registro: 26-3-AB; para este indivíduo foram coletados dois discos: 26-3 A e 26-3-B; DAP 16 cm. Altura 7 m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"LUSC 6239",NA,NA,NA,NA
"275","2020-02-27 16:43:49-03","UFSC","CTBS","698","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Senff, S.E.","Senff, Sindi Elen","2014","09","03","Brasil","Santa Catarina","Irineopólis","Localidade São Pascoal, Sítio Família Senff, próximo a BR 280.","-50.7997016906738","-26.2385997772217",NA,NA,NA,NA,NA,NA,"24","2014","11",NA,"A Árvore vai até 10m de altura, flores roxas. Nome comum: Caroba. Vegetação rala, com a maioria de espécies nativas.","32192","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2021-03-24 17:08:44-03","UFES","SAMES","828","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Martins,S.A.J.","Broggio,I.S.; Ribeiro,M.;Fanticelle,B.S.","2010","12","19","Brasil","Espírito Santo","Pinheiros","Reserva Biológica Córrego do Veado. Floresta Atlântica de Tabuleiro.","-40.2132987976074","-18.3703002929688",NA,NA,NA,NA,"SAMES00828",NA,"137","2017","08","14","Flores roxas. Habitat: Floresta Atlântica de Tabuleiro. Habito: Árvore","28525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2021-03-24 17:08:44-03","UFES","SAMES","833","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.",NA,"Fink,M.G.S.","2011","10","01","Brasil","Espírito Santo","Conceição da Barra","Comunidade Linharinho. Mata, Aracruz, Vivaldo.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"SAMES00833",NA,"134",NA,NA,NA,"Árvore de 4m, flores roxas.","41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2021-03-24 17:08:44-03","UFES","SAMES","837","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Giaretta,A.","Monteiro,M.M.; Giaretta,A.O.;Cruz,T.S.","2008","10","18","Brasil","Espírito Santo","Conceição da Barra","Itaúnas. Mata de restinga sobre cordão arenoso arenoso próximo de uma área entre cordões dominada por Montrichardia. Área atrás da fazendo Jequitaia.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"SAMES00837",NA,"100","2011","03","29","Arbusto de 2m com flores roxa e frutos verdes.","41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2021-03-24 17:08:44-03","UFES","SAMES","836","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Giaretta,A.","Monteiro,M.M.; Giaretta,A.O.","2008","12","13","Brasil","Espírito Santo","Conceição da Barra","Itaúnas. Mata de restinga sobre cordão arenoso arenoso próximo de uma área entre cordões dominada por Montrichardia. Área atrás da fazendo Jequitaia.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"SAMES00836",NA,"110","2011","02","04","Planta escandente com flores roxas e frutos verdes.","41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2021-03-24 17:08:44-03","UFES","SAMES","827","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Martins,S.A.J.","Lopes,L.C.M.","2010","02","26","Brasil","Espírito Santo","Conceição da Barra","Itaúnas. Parque Estadual de Itaúnas. Mata de restinga sobre influência de lençol freático, alagável. Trilha das borboletas.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"SAMES00827",NA,"146","2017","08","14","Flores roxas. Habitat: Parque Estadual de Itaúnas. Mata de restinga sobre influência de lençol freático, alagável. Trilha das borboletas. Habito: Árvore","41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2021-03-24 17:08:44-03","UFES","SAMES","7577","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.",NA,"Saporetti,A.M.J.","2017","04","15","Brasil","Espírito Santo","Jaguaré","Propriedade particular situada atrás da residência da Sra Zilma.","-40.076099395752","-18.9055995941162","-399033333.0","-189519444.0",NA,NA,"SAMES07577",NA,"54",NA,NA,NA,"Com CAP de 36 cm . Fruto seco marrom escuro. Habito: Árvore","43085","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2021-03-24 17:08:44-03","UFES","SAMES","6422","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.",NA,"Jesus,M.C.F.","2010","08","21","Brasil","Espírito Santo","Linhares","Degredo","-40.0722007751465","-19.3910999298096","-401247223.0","-192233334.0",NA,NA,"SAMES06422",NA,"354",NA,NA,NA,"Flores roxas Habito: Árvore","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2021-03-24 17:08:44-03","UFES","SAMES","835","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Ribeiro,M.","Ribeiro,M.; Menezes,L.F.T.;Broggio,I.S;Rocha,T.L.;Giaretta,A.O.;Rossini,J.;Hatum,A.C.C.","2010","07","14","Brasil","Espírito Santo","Linhares","Povoação. Estrada de chão próximo ao Rio Doce. Floresta Aluvial caracterizada por cabruca.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"SAMES00835",NA,"217","2010","10","20","Árvore de três metros de altura, flores roxa claras, fruto seco.","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2021-03-24 17:08:44-03","UFES","SAMES","834","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Menezes,L.F.T.","Menezes,L.F.T.","2006","10","22","Brasil","Espírito Santo","São Mateus","Barra Nova. Vegetação de restinga. Próximo a estrada para Barra Nova.","-39.8588981628418","-18.716100692749",NA,NA,NA,NA,"SAMES00834",NA,"1576","2010","01","27","Arvoreta de 4 metros de altura, com flores roxas.","56510","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2019-11-21 14:32:29-03","UFJF","CESJ","39777","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.",NA,"J.R. Stehmann; I.B. Castro","2001","10","22","Brasil","Minas Gerais","Camanducaia","Estrada para São Mateus.","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"CESJ039777",NA,"2998",NA,NA,NA,"Arvoreta, emborda de mata; Flores arroxeadas","22140","auto","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2019-11-21 14:32:29-03","UFJF","CESJ","38795","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","J.A. Lombardi","J.V.Gomes","2001","12","18","Brasil","Minas Gerais","Caratinga","Estação Biologica de Caratinga, Mata do Jaó","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"CESJ038795",NA,"1258","2002","04",NA,"Plot 4.","49886","auto","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2019-11-21 14:32:29-03","UFJF","CESJ","9835","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","L.Lohmann","L. Krieger","1970","12","23","Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"CESJ009835",NA,"CESJ9835","2002","06",NA,"Arbusto alto - 4m. Frutos quase maduros.","46557","auto","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2019-11-21 14:32:29-03","UFJF","CESJ","42018","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.",NA,"J.P. Braga","2003","12","22","Brasil","Minas Gerais","Pedralva","Serra da Pedra Branca","-45.4658012390137","-22.2427997589111",NA,NA,NA,NA,"CESJ042018",NA,"147",NA,NA,NA,"rvore com cerca de 3m, saída do Bosque, flor lilás.","10929","auto","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2021-04-07 11:41:50-03","UFMS","CGMS","78652","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.",NA,"E.F. Paciornik; C.A. Thamm; R.F. Vieira",NA,NA,NA,"Brasil","Paraná","Curitiba","Capão próximo ao Centro Politécnico (Ciclódromo).","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"CGMS1111663",NA,"402",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2019-11-27 13:46:28-03","UFS","ASE","38956","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Brancaleoni, E","Brancaleoni, E","2014","10","19","Brasil","Santa Catarina","Curitibanos","Rodovia Ulysses Gaboardi km 4, próximo a UFSC, Campus Curitibanos","-50.3503","-27.1659","-50.3503","-27.1659",NA,NA,"ASE0040263",NA,"2","2014","10","19","Árvore com 10 m de altura. As folhas são compostas bipinadas, flores são tubulares com coloração rósea.",NA,NA,"Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2019-11-27 13:46:28-03","UFS","ASE","36895","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Senff, SE","Senff, SE","2014","09","03","Brasil","Santa Catarina","Irineopolis","São Pascoal, Sitio Familia Senff","-54.4327","-26.1557","-54.4327","-26.1557",NA,NA,"ASE0040189",NA,"24",NA,NA,NA,"Árvore 10 m altura;flores roxas. Vegetação rala, com maioria de espécies nativas.",NA,NA,"Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2019-08-20 10:08:04-03","UNICAMP","UEC","104031","S","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Moraes, MD","Moraes, MD","1995","09","24","Brazil","São Paulo","Ubatuba","Planície Litorânea Picinguaba, Trilha das Três Lagoas","-44.814444","-23.339722","-44.814444","-23.339722",NA,NA,"UEC140234","UEC140234","145",NA,NA,NA,"Flores, Arvoreta com 3 m. Flores roxas, base interna da corola branca.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2019-08-20 10:08:04-03","UNICAMP","UEC","108899","S","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Tamashiro, JY","Hanazaki, N; Peroni, N; Teixeira, B","1999","06","22","Brazil","São Paulo","Ilha Comprida","Pedrinhas","-47.805556","-24.895","-47.805556","-24.895",NA,NA,"UEC140237","UEC140237","126",NA,NA,NA,"Frutos, Árvore. Nome local: caroba. Uso medicinal. Status: nativa. Floresta Ombrófila Densa das Terras Baixas. Capoeira seca.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2019-08-20 10:08:04-03","UNICAMP","UEC","116981","S","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Souza, VC","Barreto, KD; Fernandes, GD; Vitti, FX","1993","08","19","Brazil","São Paulo","Campos do Jordão","Parque da Ferradura","-47.55","-22.566667","-47.55","-22.566667",NA,NA,"UEC140265","UEC140265","1050",NA,NA,NA,"ORI, Arvoreta, 5,0 m de altura. Clareira, vegetativo, sadia, sem látex, flor ausente, fruto ausente. Formação Antrópica-Ver Observ.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2019-08-20 10:08:04-03","UNICAMP","UEC","113845","S","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Sánchez, MS","Pedroni, F; Sánchez, MS","1995","12","15","Brazil","São Paulo","Ubatuba","Picinguaba","-44.8","-23.366667","-44.8","-23.366667",NA,NA,"UEC140241","UEC140241","255",NA,NA,NA,"Flores, Árvore 1458 com 14 m de altura, com flores roxas. Mata de Planície. Restinga.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2019-08-20 10:08:04-03","UNICAMP","UEC","113846","S","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Sánchez, MS","Pedroni, F; Sánchez, MS","1996","11","28","Brazil","São Paulo","Ubatuba","Picinguaba","-44.8","-23.366667","-44.8","-23.366667",NA,NA,"UEC140236","UEC140236","806",NA,NA,NA,"Frutos, Árvore 699 com 11 m de altura, com frutos imaturos. Mata de Planície. Restinga.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2019-08-20 10:08:04-03","UNICAMP","UEC","113847","S","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Sánchez, MS","Pedroni, F; Sánchez, MS","1995","12","11","Brazil","São Paulo","Ubatuba","Picinguaba","-44.8","-23.366667","-44.8","-23.366667",NA,NA,"UEC140239","UEC140239","257",NA,NA,NA,"Flores, Árvore 1531 com 15 m de altura, com fruto imaturo. Mata de Planície. Restinga.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2019-08-20 10:08:04-03","UNICAMP","UEC","113848","S","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Sánchez, MS","Pedroni, F; Sánchez, MS","1995","12","15","Brazil","São Paulo","Ubatuba","Picinguaba","-44.8","-23.366667","-44.8","-23.366667",NA,NA,"UEC140238","UEC140238","258",NA,NA,NA,"Frutos, Árvore 1537 com 12 metros de altura, com fruto já sem sementes. Mata de Planície. Restinga.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2019-08-20 10:08:04-03","UNICAMP","UEC","115588","S","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Tamashiro, JY","Hanazaki, N; Peroni, N; Veríssimo, MM","1998","11","16","Brazil","São Paulo","Cananéia","São Paulo Bagre","-47.89","-24.956944","-47.89","-24.956944",NA,NA,"UEC087991","UEC087991","33",NA,NA,NA,"Flores e fruto, Árvore. Nome local: caroba. Uso medicinal. Nativa. Floresta Ombrófila densa das Terras Baixas.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2019-08-20 10:08:04-03","UNICAMP","UEC","116107","S","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Franco, G","Franco, G; Rodrigues, RR; Ferreira, L; Batista, VR; Zidko, A; Mendonça, CG; Cielo-Filho, R","2000","04","19","Brazil","São Paulo","São Sebastião","Parque Estadual da Serra do Mar, Estrada da Limeira.","-45.533333","-23.733333","-45.533333","-23.733333",NA,NA,"UEC140264","UEC140264","2925","2000","04",NA,"Frutos, Árvore cerca de 7 m de altura, com frutos maduros secos. Borda da mata. Floresta Ombrófila Densa de Encosta com perturbação.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2019-08-20 10:08:04-03","UNICAMP","UEC","116986","S","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.",NA,"Barreto, KD; Fernandes, GD; Vitti, FX","1993","11","25","Brazil","São Paulo","Ubatuba","Puruba","-44.927222","-23.348333","-44.927222","-23.348333",NA,NA,"UEC140267","UEC140267","1636",NA,NA,NA,"Frutos, Árvore, 10 m de altura; frutos imaturos verdes. Borda. Restinga.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2019-08-20 10:08:04-03","UNICAMP","UEC","121702","S","Plantae","Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Souza, VC","Farah, FT; Souza, VC; Rodrigues, RR; Tamashiro, JY; Gandolfi, S; Aguiar, S; Breier, TB","2001","04","18","Brazil","São Paulo","Itanhaém","Loteamento Maramba II, A 6 km de Itanhaém em direção a Peruíbe.","-46.922222","-24.230833","-46.922222","-24.230833","5","10","UEC140229","UEC140229","2336",NA,NA,NA,"Frutos, Arvoreta, frutos castanhos. Floresta de restinga paludosa com predomínio de guanandi (Calophyllum brasiliense Cambess) em alguns trechos",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
