"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","recordNumber","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","sex"
"3076","2014-09-23 11:01:38-03","G","G-DC","G00316589","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis f. foveata","(Müll. Arg.) Müll. Arg.","CAT.HERB.PRODR.","2012","01","01","Sellow, F.",NA,NA,NA,"Brazil",NA,NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00316589",NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,"HOLOTYPUS of Gymnanthes brasiliensis f. foveata Müll. Arg.","f. foveata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3077","2014-09-23 11:01:38-03","G","G-DC","G00316613","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis f. microphylla","(Müll. Arg.) Müll. Arg.","CAT.HERB.PRODR.","2012","01","01","Widgren, J. F.",NA,NA,NA,"Brazil",NA,NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00316613",NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,"SYNTYPUS of Gymnanthes brasiliensis f. microphylla Müll. Arg.","f. microphylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3078","2014-09-23 11:01:38-03","G","G-DC","G00316583","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis f. rufescens","(Müll. Arg.) Müll. Arg.","CAT.HERB.PRODR.","2012","01","01","Clausen, P. C. D.",NA,NA,NA,"Brazil",NA,NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00316583",NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,"SYNTYPUS of Gymnanthes brasiliensis f. rufescens Müll. Arg.","f. rufescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3079","2014-09-23 11:01:38-03","G","G-DC","G00316628","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis var. brasiliensis","Spreng.","CAT.HERB.PRODR.","2012","01","01","Sellow, F.",NA,NA,NA,"Brazil",NA,NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00316628",NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,NA,"var. brasiliensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3080","2014-09-23 11:01:38-03","G","G-DC","G00316594","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis var. divaricata","(Müll. Arg.) Müll. Arg.","CAT.HERB.PRODR.","2012","01","01","Sellow, F.",NA,NA,NA,"Brazil",NA,NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00316594",NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,"TYPUS of Gymnanthes brasiliensis var. divaricata Müll. Arg.","var. divaricata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3081","2014-09-23 11:01:38-03","G","G-DC","G00316588","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis var. erythroxyloides","(Müll. Arg.) Müll. Arg.","CAT.HERB.PRODR.","2012","01","01","Gomes, I.","1836",NA,"00","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222","-42.9125","-22.48222222",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00316588",NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,NA,"var. erythroxyloides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3082","2014-09-23 11:01:38-03","G","G-DC","G00316676","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis var. obovata","(Müll. Arg.) Müll. Arg.","CAT.HERB.PRODR.","2012","01","01","Anon.",NA,NA,NA,"Brazil",NA,NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00316676",NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,NA,"var. obovata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3083","2014-09-23 11:01:38-03","G","G-DC","G00316582","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis var. ramosissima","(A. St.-Hil.) Müll. Arg.","CAT.HERB.PRODR.","2012","01","01","Sellow, F.",NA,NA,NA,"Brazil",NA,NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00316582",NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,"TYPUS of Gymnanthes brasiliensis f. reticulata Müll. Arg.","var. ramosissima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3084","2014-09-23 11:01:38-03","G","G-DC","G00316629","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis var. ramosissima","(A. St.-Hil.) Müll. Arg.","CAT.HERB.PRODR.","2012","01","01","Sellow, F.",NA,NA,NA,"Brazil",NA,NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00316629",NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,"TYPUS of Gymnanthes brasiliensis f. reticulata Müll. Arg.","var. ramosissima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3085","2014-09-23 11:01:38-03","G","G-DC","G00316586","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis var. spathulata","(Müll. Arg.) Müll. Arg.","CAT.HERB.PRODR.","2012","01","01","Regnell, A. F.",NA,NA,NA,"Brazil",NA,NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00316586",NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,"ISOSYNTYPUS of Gymnanthes brasiliensis var. spathulata Müll. Arg.","var. spathulata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3086","2014-09-23 11:01:38-03","G","G-DC","G00316627","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis var. spathulata","(Müll. Arg.) Müll. Arg.","CAT.HERB.PRODR.","2012","01","01","Clausen, P. C. D.",NA,NA,NA,"Brazil",NA,NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00316627",NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,"SYNTYPUS of Gymnanthes brasiliensis var. spathulata Müll. Arg.","var. spathulata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3087","2019-11-21 10:04:34-03","IBt","SP","267265","S","Plantae","Euphorbiaceae","Pleradenophora","membranifolia","Pleradenophora membranifolia","(Müll.Arg.) Esser & A.L.Melo","Cordeiro, I","2013","05",NA,"Nee, M","1987","03","29","Brasil","Rondônia","Costa Marques","Ca. 5 km NW of Costa Marques.","-64.233333","-12.416667","-64.233333","-12.416667","150","150","Tree 10 m tall.",NA,"34536",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3088","2019-11-21 10:04:34-03","IBt","SP","285435","S","Plantae","Euphorbiaceae","Pleradenophora","membranifolia","Pleradenophora membranifolia","(Müll.Arg.) Esser & A.L.Melo","Cordeiro, I","2013","04","22","Oliveira, AA; Roque, N","1995","05","09","Brasil","Mato Grosso","São Lourenço","Divisa entre a reserva Tereza Cristina e Fazenda Santa Edwiges.&nf;Interior da mata de galeria. Cerrado e mata de Galeria.",NA,NA,NA,NA,NA,NA,NA,NA,"2536",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3089","2019-11-21 10:04:34-03","IBt","SP","311315","S","Plantae","Euphorbiaceae","Pleradenophora","membranifolia","Pleradenophora membranifolia","(Müll.Arg.) Esser & A.L.Melo","Cordeiro, I","2013","04","22","Walter, BMT; Assis, MC; Pereira da Silva, G; Xavier, S; Rezende, J; Cordovil Silva, SP; Silv","1995","07","24","Brasil","Goiás","Niquelândia","Margem direita do Rio Bagagem (em frente à Serra Negra), próximo à foz deste rio com Tocantins (Maranhão).&nf;Mata ciliar do Rio Bagagem (próximo à Barra com Tocantins). Solo argiloso escuro. Relevo plano.&nf;Bacia de inundação do AHE Serra da Mesa.","-48.316667","-13.966667","-48.316667","-13.966667","350","350","Arvoreta ca. 4m alt. Abundante.",NA,"2488",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3090","2019-11-21 10:04:34-03","IBt","SP","319454","S","Plantae","Euphorbiaceae","Pleradenophora","membranifolia","Pleradenophora membranifolia","(Müll.Arg.) Esser & A.L.Melo","Cordeiro, I","2013","04","22","Nee, M","1991","06","25","Bolívia","Santa Cruz",NA,"10 km (by air) SE of buildings of Estancia Flor de Oro,","-60.933333","-13.583333","-60.933333","-13.583333","200","250",NA,NA,"41355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3091","2019-11-21 10:04:34-03","IBt","SP","82271","S","Plantae","Euphorbiaceae","Pleradenophora","membranifolia","Pleradenophora membranifolia","(Müll.Arg.) Esser & A.L.Melo","Cordeiro, I","2013","04","22","Eiten, G; Eiten, LT","1963","09","11","Brasil","Tocantins","Pium","184 km south of city of Guará along the Belém-Brasília highway (BR-14) 1 km south of village of Paraíso.&nf;Secondary brush in a cut-over, low, secondary brook gallery forest.","-48.983333","-10.35","-48.983333","-10.35","400","400",NA,NA,"5502",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3092","2019-11-21 10:04:34-03","IBt","SP","120983","S","Plantae","Euphorbiaceae","Pleradenophora","membranifolia","Pleradenophora membranifolia","(Müll.Arg.) Esser & A.L.Melo","Cordeiro, I","2013","04","22","Hunt, DR; Ramos, JF","1966","06","24","Brasil","Goiás","Caiapônia","Aragarças, road about 75 km from Aragarças. Secondary vegetation near stream with babaçu palms (Attalea).","-51.8102989196777","-16.9566993713379",NA,NA,"600","1000",NA,NA,"6172",NA,NA,NA,NA,NA,NA,NA,NA,"77016","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3093","2019-11-21 10:04:34-03","IBt","SP","106138","S","Plantae","Euphorbiaceae","Pleradenophora","membranifolia","Pleradenophora membranifolia","(Müll.Arg.) Esser & A.L.Melo","Cordeiro, I","2013","04","22","Prance, GT; Silva, NT","1964","10","09","Brasil","Mato Grosso","Nova Xavantina","Serra do Roncador, 5o km N of Chavantina, Rio Vau","-52.353099822998","-14.6732997894287",NA,NA,NA,NA,NA,NA,"59310",NA,NA,NA,NA,NA,NA,NA,NA,"79739","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3094","2019-11-21 10:04:34-03","IBt","SP","106220","S","Plantae","Euphorbiaceae","Pleradenophora","membranifolia","Pleradenophora membranifolia","(Müll.Arg.) Esser & A.L.Melo","Cordeiro, I","2013","04","22","Prance, GT; Silva, NT","1964","10","09","Brasil","Mato Grosso","Nova Xavantina","Serra do Roncador, 5o km N of Chavantina, Rio Vau","-52.353099822998","-14.6732997894287",NA,NA,NA,NA,NA,NA,"59323",NA,NA,NA,NA,NA,NA,NA,NA,"79739","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3095","2019-11-21 10:04:34-03","IBt","SP","106137","S","Plantae","Euphorbiaceae","Pleradenophora","membranifolia","Pleradenophora membranifolia","(Müll.Arg.) Esser & A.L.Melo","Cordeiro, I","2013","04","22","Prance, GT; Silva, NT","1964","10","09","Brasil","Mato Grosso","Nova Xavantina","Serra do Roncador, 5o km N of Chavantina, Rio Vau","-52.353099822998","-14.6732997894287",NA,NA,NA,NA,NA,NA,"59309",NA,NA,NA,NA,NA,NA,NA,NA,"79739","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3096","2019-11-21 10:04:34-03","IBt","SP","286424","S","Plantae","Euphorbiaceae","Pleradenophora","membranifolia","Pleradenophora membranifolia","(Müll.Arg.) Esser & A.L.Melo","Cordeiro, I","2013","04","22","Ramos, AE; Dusi, RL","1988","01","15","Brasil","Mato Grosso","Ponte Branca",NA,"-52.8333015441895","-16.7642002105713",NA,NA,NA,NA,NA,NA,"249",NA,NA,NA,NA,NA,NA,NA,NA,"42196","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3097","2019-11-21 10:04:34-03","IBt","SP","268033","S","Plantae","Euphorbiaceae","Pleradenophora","membranifolia","Pleradenophora membranifolia","(Müll.Arg.) Esser & A.L.Melo","Cordeiro, I","2013","04","22","Catharino, ELM; Cordeiro, I; Ribeiro, W; Simonetti, C; Machado, C","1992","11","25","Brasil","Mato Grosso do Sul","Brasilândia","arredores da cidade, terrenos mais elevados na várzea do rio Paraná - remanescentes de mata mesófila","-52.0368995666504","-21.2558002471924",NA,NA,NA,NA,NA,NA,"1739",NA,NA,NA,NA,NA,NA,NA,NA,"124730","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3098","2019-11-21 10:04:34-03","IBt","SP","65459","S","Plantae","Euphorbiaceae","Pleradenophora","membranifolia","Pleradenophora membranifolia","(Müll.Arg.) Esser & A.L.Melo","Cordeiro, I","2013","04","22","Macedo, A","1948","04","25","Brasil","Minas Gerais","Ituiutaba","Fazenda Sta. Terezinha","-49.4650001525879","-18.968900680542",NA,NA,NA,NA,NA,NA,"1056",NA,NA,NA,NA,NA,NA,NA,NA,"50022","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3099","2019-11-21 10:04:34-03","IBt","SP","259605","S","Plantae","Euphorbiaceae","Pleradenophora","membranifolia","Pleradenophora membranifolia","(Müll.Arg.) Esser & A.L.Melo","Cordeiro, I","2013","04","22","Barros, F","1992","09","10","Brasil","São Paulo","Ilha Solteira",NA,"-51.3400001525879","-20.4300003051758",NA,NA,NA,NA,NA,NA,"2504",NA,NA,NA,NA,NA,NA,NA,NA,"31913","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3100","2019-11-21 10:04:34-03","IBt","SP","269866","S","Plantae","Euphorbiaceae","Pleradenophora","membranifolia","Pleradenophora membranifolia","(Müll.Arg.) Esser & A.L.Melo","Cordeiro, I","2013","04","22","Árbocz, GF","1993","11","10","Brasil","São Paulo","Mogi Guaçu","Arboreto da Campininha","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,NA,"33",NA,NA,NA,NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA,NA,NA
"3101","2019-11-21 10:04:38-03","IBt","SP","235107","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Webster, GL","1987",NA,NA,"Hahn, WJ","1984","05","15","Paraguai","Paraguarí",NA,NA,"-57.25","-25.5","-57.25","-25.5",NA,NA,"Tree",NA,"2576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3102","2019-11-21 10:04:38-03","IBt","SP","106218","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Jablonsky, E","1968",NA,NA,"Irwin, HS; Soderstrom, TR","1964","10","10","Brasil","Mato Grosso","Nova Xavantina","Cerrado slope, ca. 70 km N of Xavantina.","-52.333333","-14.666667","-52.333333","-14.666667",NA,NA,"Shrub ca. 2m tall. Locally common.",NA,"6751",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3103","2019-11-21 10:04:38-03","IBt","SP","107920","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I","1987","06","23","Montes, JE","1958","03","26","Argentina","Misiones",NA,"Interior bosque marginal en galeria.",NA,NA,NA,NA,"270","270","Arbol",NA,"s.n.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3104","2019-11-21 10:04:38-03","IBt","SP","107935","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.",NA,NA,NA,NA,"Montes, JE","1955","08","19","Argentina","Misiones","Eldorado","Iguaz·. En interior boscoso. Lugar altibajo.",NA,NA,NA,NA,"180","180",NA,NA,"14775",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3105","2019-11-21 10:04:38-03","IBt","SP","114433","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I","1988","05","31","Mattos, JR","1964","11","10","Brasil","Santa Catarina",NA,"Perto da encruzilhada das rodovias Videiras-Caçador-Curitibanos. Mata.",NA,NA,NA,NA,NA,NA,"Pequena árvore.",NA,"11968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3106","2019-11-21 10:04:38-03","IBt","SP","180727","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I","1987","12",NA,"Custodio Filho, A; Kirizawa, M","1982","03","23","Brasil","Paraná","São Miguel do Iguaçu","-rea a ser inundada pela represa de Itaipu, mata primitiva.","-54.583333","-23.533333","-54.583333","-23.533333",NA,NA,NA,NA,"844",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3107","2019-11-21 10:04:38-03","IBt","SP","235105","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Webster, GL","1987",NA,NA,"Hahn, WJ","1982","09","09","Paraguai","Presidente Hayes",NA,"Villa Hayes. Estancia la Golondrina.&nf;Edge of forest and extending into palm savanna.","-57.666667","-24.916667","-57.666667","-24.916667",NA,NA,"Common small tree to 5-6 m tall.",NA,"697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3108","2019-11-21 10:04:38-03","IBt","SP","236563","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I","1990","04",NA,"Thomas, WW; et al.","1988","02","11","Brasil","Minas Gerais","Paracatu","20 km N of Paracat· on road to Unaí (MG 188).&nf;Cerradão and adjacent gallery forest.","-46.866667","-17.033333","-46.866667","-17.033333",NA,NA,"Treelet in gallery forest, 4m.",NA,"5827",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3109","2019-11-21 10:04:38-03","IBt","SP","251529","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.",NA,NA,NA,NA,"Cabrera, AL; et al.","1980","11","24","Argentina","Jujuy","Ledesma","Ruta 34, entre Calilegua y Caimancito.",NA,NA,NA,NA,NA,NA,"Arbol",NA,"32263",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3110","2019-11-21 10:04:38-03","IBt","SP","285434","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I","1995","09",NA,"Roque, N; Oliveira, AA","1995","05","08","Brasil","Mato Grosso","Juscimeira","Fazenda Santa Edwiges, várzea do Rio São Lourenço - 3Km além do Retiro Sinhorinho. Mata de Várzea.","-55.187778","-16.628611","-55.187778","-16.628611",NA,NA,"Arvoreta 3m alt.",NA,"64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3111","2019-11-21 10:04:38-03","IBt","SP","277464","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Lindeman, JC; Punt, W",NA,NA,NA,"Lindeman, JC; Haas, JH","1966","10","15","Brasil","Paraná",NA,"Along road Ponta Grossa to jaguariaiva km 178, dry roadside.",NA,NA,NA,NA,NA,NA,"Shrub",NA,"3029-A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3112","2019-11-21 10:04:38-03","IBt","SP","286414","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I",NA,NA,NA,"Kirkbride Jr, JH","1982","11","04","Brasil","Distrito Federal","Brasília","Ca. 2 Km do Córrego do Cupim. Mata ciliar de um córrego temporário.","-48.166667","-15.55","-48.166667","-15.55","960","960","Árvore",NA,"4952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3113","2019-11-21 10:04:38-03","IBt","SP","286415","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I",NA,NA,NA,"Kirkbride Jr, JH","1982","09","13","Brasil","Distrito Federal","Brasília","Perto do Rio Preto e Córrego São Bernardo. &nf;Campo aberto muito perturbado com árvores pequenas.","-47.316667","-16.05","-47.316667","-16.05","785","785","Arbusto",NA,"4891",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3114","2019-11-21 10:04:38-03","IBt","SP","286441","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I",NA,NA,NA,"Kirkbride Jr, JH","1981","10","23","Brasil","Distrito Federal","Brasília","Perto de DF 2. Mata subcaducifolia.","-47.9","-15.6","-47.9","-15.6","840","840","Árvore",NA,"4505",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3115","2019-11-21 10:04:38-03","IBt","SP","320455","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Rodrigues, RR","1995",NA,NA,"Barreto, KD; et al.","1994","11","22","Brasil","São Paulo","Itararé","Fazenda Cofesa. Cerrado.","-48.47","-23.959167","-48.47","-23.959167",NA,NA,"Arvoreta",NA,"3227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3116","2019-11-21 10:04:38-03","IBt","SP","320442","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Rodrigues, RR","1995",NA,NA,"Barreto, KD; et al.","1994","11","22","Brasil","São Paulo","Itararé","Fazenda Cofesa. Cerrado.","-48.47","-23.959167","-48.47","-23.959167",NA,NA,"Arbusto",NA,"3230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3117","2019-11-21 10:04:38-03","IBt","SP","311508","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I","1996","08",NA,"Walter, BMT; et al.","1992","07","06","Brasil","Goiás","Barro Alto","Fazenda Buritizinho; ca. 9 Km da GO-342 em local próximo ao córrego Pombal; no Rio das Almas (marg. direita). Mata de galeria, bastante alterada. Solo arenoso branco; serrapilheira abundante locais planos. Relevo ondulado-plano no local. Bacia de inu","-49.05","-14.716667","-49.05","-14.716667","440","440","Arbusto",NA,"1657",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3118","2019-11-21 10:04:38-03","IBt","SP","311524","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I","1996","08",NA,"Cavalcanti, TB; et al.","1991","10","09","Brasil","Goiás","Campinaçu","Córrego Laginha - área ligada à margem do reservatório; área de influência indireta da UHE Serra da Mesa. Mata. Substrato arenoso. Relevo ondulado.","-48.233333","-13.783333","-48.233333","-13.783333","495","495","Subarbustivo. Ocasional.",NA,"917",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3119","2019-11-21 10:04:38-03","IBt","SP","312010","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I",NA,NA,NA,"Pereira da Silva, G; et al.","1991","11","09","Brasil","Distrito Federal","Brasília","Cachoeira do Cariru; próximo ao PADEF.&nf;Cerrado. Solo arenoso. Relevo ondulado.","-47.533333","-15.983333","-47.533333","-15.983333","1000","1000","Árvore ca.3m. Ocasional.",NA,"880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3120","2019-11-21 10:04:38-03","IBt","SP","316877","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Smith, SF","1994",NA,NA,"Kirkbride Jr, JH","1980","10","08","Brasil","Distrito Federal","Brasília","Margem do Rio das Salinas.","-47.95","-15.516667","-47.95","-15.516667","750","750","Arvoreta",NA,"3634",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3121","2019-11-21 10:04:38-03","IBt","SP","316972","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I","1998","05",NA,"Fonseca, ML; et al.","1996","06","29","Brasil","Goiás","Niquelândia","Estrada à direita do Km 6 Niquelândia/Companhia de Níquel Tocantins (CNT).&nf;Solo laterítico. Relevo plano. Cerrado. Floresta de galeria.","-48.45","-14.496111","-48.45","-14.496111",NA,NA,"Subarbusto heliófito ca. 0,90m de altura. Comum.",NA,"1045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3122","2019-11-21 10:04:38-03","IBt","SP","332883","S","Plantae","Euphorbiaceae","Sebastiania","brasiliensis","Sebastiania brasiliensis","Spreng.","Cordeiro, I",NA,NA,NA,"Amaral Jr, A; et al.","1998","10","14","Brasil","Mato Grosso do Sul","Brasilândia","Rio Taquaraç·. Mata de galeria. Margem da estrada, perto da ponte.","-52.221389","-21.534167","-52.221389","-21.534167",NA,NA,"Arbusto",NA,"170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
