"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","relatedCatalogItem","fieldNumber","individualCount"
"1121","2020-07-23 12:02:07-03","CEPLAC","CEPEC","93946","PreservedSpecimen","Plantae","Caesalpiniaceae","Pterogyne","nitens","Pterogyne nitens","J. Carneiro","1111","2001","03","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"G. Hatschbach","Paraná","JUNDIAÍ DO SUL","Faz. Monte Verde.","-50.247501373291","-23.4367008209229",NA,NA,NA,NA,"17300","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/2001",NA,NA
"1122","2020-07-23 12:02:07-03","CEPLAC","CEPEC","88165","PreservedSpecimen","Plantae","Caesalpiniaceae","Pterogyne","nitens","Pterogyne nitens","J. Carneiro","1039","2001","01","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"G. Hatschbach","Paraná","JUNDIAÍ DO SUL","Faz. Monte Verde.","-50.247501373291","-23.4367008209229",NA,NA,NA,NA,"17300","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/2001",NA,NA
"1123","2020-07-23 12:08:01-03","CEPLAC","CEPEC","75820","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","L. B. Noffs","17","1991","06","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"L. P. de Queiroz","São Paulo","SÃO PAULO","Paeque Est. das Fontes do Ipiranga, Instituto de Botanica.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,"30/04/1996",NA,NA
"1124","2020-07-23 12:02:07-03","CEPLAC","CEPEC","8049","PreservedSpecimen","Plantae","Caesalpiniaceae","Pterogyne","nitens","Pterogyne nitens","T. S. dos Santos","2130","1971","11","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"J. R. Pirani","Bahia","IPIAÚ","Marg. do Rio de Contas. Rod. Ipiau/Jequie. Km 10.","-39.7338981628418","-14.1372003555298",NA,NA,NA,NA,"24789","auto",NA,NA,NA,"0*0'99","99*99'99",NA,NA,"30/12/1988",NA,NA
"1125","2020-07-23 12:02:07-03","CEPLAC","CEPEC","44941","PreservedSpecimen","Plantae","Caesalpiniaceae","Pterogyne","nitens","Pterogyne nitens","L. A. Mattos-Silva","2736","1989","05","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"L. A. Mattos-Silva","Bahia","ITABERABA","BR-242, 44Km a Oeste de Itaberaba.","-40.3069000244141","-12.5275001525879",NA,NA,NA,NA,"39857","auto",NA,NA,NA,"0*0'0","0*0'0",NA,NA,"30/12/1989",NA,NA
"1126","2020-07-23 12:02:07-03","CEPLAC","CEPEC","96828","PreservedSpecimen","Plantae","Caesalpiniaceae","Pterogyne","nitens","Pterogyne nitens","A. Salino",NA,"1999","04","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"F. L. R. Filardi","Minas Gerais","JEQUERI","Área de influência da UHE de Cachoeira da Providência.","-42.6657981872559","-20.4557991027832",NA,NA,NA,NA,"22280","auto",NA,NA,NA,NA,NA,NA,NA,"30/01/2008",NA,NA
"1127","2020-07-23 12:08:01-03","CEPLAC","CEPEC","69479","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","F. Gallindo",NA,"2005","10","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"R. Pereira","Pernambuco","serra talhada","Acude do Saco.","-38.2983016967773","-7.99194002151489",NA,NA,NA,NA,"55090","auto",NA,NA,NA,NA,NA,NA,NA,"30/04/1995",NA,NA
"1128","2020-07-23 12:02:07-03","CEPLAC","CEPEC","137716","PreservedSpecimen","Plantae","Caesalpiniaceae","Pterogyne","nitens","Pterogyne nitens","Ribeiro, R.D.","196",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"Rio de Janeiro","ARARUAMA",NA,"-42.3431015014648","-22.8728008270264",NA,NA,NA,NA,"38914","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1129","2020-07-23 12:02:07-03","CEPLAC","CEPEC","132203","PreservedSpecimen","Plantae","Caesalpiniaceae","Pterogyne","nitens","Pterogyne nitens","O. K.-Henriques","186","2001","03","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Bernacci & K.-Henriques","São Paulo","ribeirão preto","fazenda Boa Esperança.","-47.810001373291","-21.1700000762939",NA,NA,NA,NA,"24390","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1130","2020-07-23 12:02:07-03","CEPLAC","CEPEC","80156","PreservedSpecimen","Plantae","Caesalpiniaceae","Pterogyne","nitens","Pterogyne nitens","P. P. de Oliveira","1","1993","11","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"P. P. de Oliveira","Bahia","ABAÍRA","Catoles. Base da Serra do Atalho.","-41.6636009216309","-13.2496995925903",NA,NA,NA,NA,"26531","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1998",NA,NA
"1131","2020-07-23 12:02:07-03","CEPLAC","CEPEC","31886","PreservedSpecimen","Plantae","Caesalpiniaceae","Pterogyne","nitens","Pterogyne nitens","A. M. de Carvalho","1805","1983","04","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"R. S. Cowan","Bahia","bom jesus da lapa","Prox. da cidade, onde fica a gruta do Bom Jesus.","-43.418098449707","-13.2550001144409",NA,NA,NA,NA,"66899","auto",NA,NA,NA,"0*0'0","0*0'0",NA,NA,"04/04/1985",NA,NA
"1132","2020-07-23 12:02:07-03","CEPLAC","CEPEC","9144","PreservedSpecimen","Plantae","Caesalpiniaceae","Pterogyne","nitens","Pterogyne nitens","T. S. dos Santos","2585","1973","02","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"J. R. Pirani","Bahia","VITÓRIA DA CONQUISTA","Km 20 Rod. Conquista/Barra do Choca.","-40.8394012451172","-14.8661003112793",NA,NA,NA,NA,"70493","auto",NA,NA,NA,"0*0'99","99*99'99",NA,NA,"30/12/1988",NA,NA
"1133","2020-10-19 11:38:08-03","URICER","HPBR","10090","S","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","TOPPA, R.",NA,"2001","08","14",NA,"Brasil",NA,NA,"Mata","HPBR010090",NA,NA,"Tull.","TOPPA, R.","SP","Luiz Antônio","ESTAÇÃO ECOLÓGICA JATAÍ",NA,NA,NA,NA,NA,NA,NA,NA,"2001","08","14",NA,NA,NA,NA,NA,NA,"1"
"1134","2020-10-19 11:38:08-03","URICER","HPBR","4311","S","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","VALENTINI, C. F.",NA,"1990","04","27",NA,"Brasil",NA,NA,NA,"HPBR004311",NA,NA,"Tul","MILESI, T. R.","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"46790","auto","2013","12","09",NA,NA,NA,NA,NA,NA,"1"
"1135","2019-08-02 10:06:59-03","CPATSA","HTSA-CARPOTECA","96","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","S/C",NA,NA,NA,NA,NA,"Brasil","Álcool",NA,"<ll>dwc_commonname:</ll> Madeira nova",NA,NA,NA,"Tul.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1136","2020-11-19 14:06:16-03","Unimontes","MCMG","4192","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Tul.",NA,"Minas Gerais",NA,"Rio do Peixe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1137","2020-11-19 14:06:16-03","Unimontes","MCMG","6045","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Vidal, C.V.",NA,"2018","04","02",NA,"Brasil",NA,NA,"Arbóreo",NA,NA,NA,"Tul.",NA,"Minas Gerais","Janaúba","Floresta estacional decidual","-43.390278","-15.918056",NA,NA,NA,NA,NA,NA,NA,NA,NA,"43W 23' 25","15S 55' 05",NA,NA,NA,NA,NA
"1138","2021-04-08 17:12:46-03","UESB","HUESB","12105","S","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Guedes, M.L.; Veloso, E.; Casaes, M.; Araújo, F.; Veloso, E.; Casaes, M.; Araújo, F.","24500","2016","03","25",NA,"Brasil",NA,NA,"Árvore. Folhas pinadas, pinas cartáceas, discolores. Inflorescência axilares e laterais, em racemos curtos. Ovário comprimido, giboso na parte apical, estilete lateral e um óvulo pêndulo. Fruto.; Caatinga","HUESB000012105","Dicotyledoneae",NA,"Tul.",NA,"Bahia","Morro do Chapéu",NA,"-41.035556","-12.145556",NA,"815","815",NA,NA,NA,NA,NA,NA,"-41.035556","-12.145556",NA,NA,NA,NA,NA
"1139","2019-11-13 16:04:44-03","UNISANTA","HUSC","11996","PreservedSpecimen","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","M. Alves; C. Santos; E. Janira; L. Catib","43","2015","11","12",NA,"Brasil",NA,NA,"Árvore com 1,9m de alt. Folhas compostas, bipinadas. Inflorescências com pedúnculos longos, terminais, em racemos curtos, com flores amarelas.; Mata Atlântica",NA,"Magnoliophyta",NA,"Tul.","M. Alves","São Paulo","Cubatão","IFSP Campus Cubatão.","-46.688056","-24.556389",NA,NA,NA,NA,NA,NA,"2015",NA,NA,"-46.688056","-24.556389",NA,NA,NA,NA,NA
"1140","2019-07-02 15:55:44-03","UEM","HUEM","11307","S","Plantae","Leguminosae","Pterogyne","nitens","Pterogyne nitens","P.E.Carvalho","297","2002","06","28",NA,"Brasil",NA,NA,"Floresta Estacional Semidecidual","HUEM000005314",NA,NA,"Tul.","P.E.Carvalho","Paraná","Bela Vista do Paraíso","Árvore","-51.183333","-22.983333","HUEM000005314","590","590",NA,NA,NA,"2002","06","28","-51.183333","-22.983333",NA,NA,NA,NA,NA
"1141","2020-11-04 17:29:31-03","UEM","HUEM","13496","S","Plantae","Leguminosae","Pterogyne","nitens","Pterogyne nitens","Orfrini, AC","94","2007","04","03",NA,"Brasil",NA,NA,"Arbórea, altura entre 4 e 5 m.","HUEM000005315",NA,NA,"Tul.","Ofrini, AC","Paraná","Maringá","Câmpus sede da Universidade Estadual de Maringá","-51.932222","-23.400278","HUEM000005315","501","558",NA,NA,NA,NA,NA,NA,"-51.932222","-23.400278",NA,NA,NA,NA,NA
"1142","2020-11-04 17:29:07-03","UEM","HUEM","14383","S","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Pilati, R","70","1992","03","09",NA,"Brasil",NA,NA,"Área não sujeita a alagamentos. Arbórea. Flores amarelo esverdeadas. Frequente no local. Coordenadas aproximadas: Google Earth.; Arbórea. Flores amarelo esverdeadas.; Área não sujeita a alagamentos.","HUEM000025580",NA,NA,"Tul.","Ma.C.Souza","Paraná","Porto Rico","córrego Caracu","-53.2575","-22.769167",NA,NA,NA,NA,NA,NA,"1992","09",NA,"-53.2575","-22.769167",NA,NA,NA,NA,NA
"1143","2020-11-04 17:29:07-03","UEM","HUEM","14384","S","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","V.C.Harthman","07","2005","08","21",NA,"Brasil",NA,NA,"Arbórea. Frutos secos coloração marrom claro. Frequente no local. Coordenadas aproximadas: Google Earth.; Arbórea. Frutos secos coloração marrom claro.","HUEM000025581",NA,NA,"Tul.","Ma.C.Souza","Paraná","Porto Rico","córrego Caracu, margem direita","-53.258056","-22.765556",NA,NA,NA,NA,NA,NA,"2005","08",NA,"-53.258056","-22.765556",NA,NA,NA,NA,NA
"1144","2020-11-04 17:29:07-03","UEM","HUEM","14385","S","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","P.C.Mencacci; Negreli, SC","s.n.","1993","04","13",NA,"Brasil",NA,NA,"Solo seco. Arbóreo. Fruto seco alado marrom. Frequente no local. Coordenadas aproximadas: Google Earth.; Arbóreo. Fruto seco alado marrom.; Solo seco.","HUEM000025583",NA,NA,"Tul.","Romagnolo, MB; Fernandes, LAF","Paraná","Porto Rico","córrego Caracu, base do Nupélia","-53.2575","-22.769167",NA,NA,NA,NA,NA,NA,"2016","02",NA,"-53.2575","-22.769167",NA,NA,NA,NA,NA
"1145","2020-11-04 17:29:07-03","UEM","HUEM","14387","S","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","A.C.Fontana","287","2005","06","05",NA,"Brasil",NA,NA,"Material vegetativo. FITO:1629. Coordenadas aproximadas: Google Earth.; Material vegetativo.","HUEM000025586",NA,NA,"Tul.","Ma.C.Souza","Paraná","Porto Rico","córrego Caracu, margem direita","-53.258056","-22.765556",NA,NA,NA,NA,NA,NA,"2005","06",NA,"-53.258056","-22.765556",NA,NA,NA,NA,NA
"1146","2020-11-04 17:29:07-03","UEM","HUEM","14388","S","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","R.Zampar","56","2005","06","05",NA,"Brasil",NA,NA,"Presença de frutos. FITO:1883. Coordenadas aproximadas: Google Earth.; Presença de frutos.","HUEM000025585",NA,NA,"Tul.","Tomazini, V","Paraná","Porto Rico","córrego Caracu, margem direita","-53.258056","-22.765556",NA,NA,NA,NA,NA,NA,"2006","01",NA,"-53.258056","-22.765556",NA,NA,NA,NA,NA
"1147","2020-11-04 17:29:07-03","UEM","HUEM","14389","S","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Tomazini, V","500","2005","06","05",NA,"Brasil",NA,NA,"Material vegetativo. FITO:1868. Coordenadas aproximadas: Google Earth.; Material vegetativo.","HUEM000025584",NA,NA,"Tul.","Tomazini, V","Paraná","Porto Rico","córrego Caracu, margem direita","-53.258056","-22.765556",NA,NA,NA,NA,NA,NA,"2006","01",NA,"-53.258056","-22.765556",NA,NA,NA,NA,NA
"1148","2020-11-04 17:29:07-03","UEM","HUEM","14471","S","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Ma.C.Souza; D.Miola","s.n.","2002","03","03",NA,"Brasil",NA,NA,"Arbórea, cerca de 1,70 m de altura. Flor coloração creme. Fruto imaturos amarelo-esverdeada. Coordenadas aproximadas: Google Earth.; Arbórea, cerca de 1,70 m de altura. Flor coloração creme. Fruto imaturos amarelo-esverdeada.","HUEM000025589",NA,NA,"Tul.","Ma.C.Souza","Paraná","São Pedro do Paraná","ribeirão São Pedro","-53.220833","-22.756667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.220833","-22.756667",NA,NA,NA,NA,NA
"1149","2020-11-04 17:29:07-03","UEM","HUEM","15633","S","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","V.C.Harthman; K.Kawakita; Vianna, LF; Z.Marchetti; Ma.C.Souza","61","2008","03","27",NA,"Brasil",NA,NA,"Cerca de 60m da margem; solo seco. Arbórea; cerca de 5m de altura. Frutos imaturos. Coordenadas aproximadas: Google Earth.; Arbórea; cerca de 5m de altura. Frutos imaturos.; Cerca de 60m da margem; solo seco.","HUEM000025587",NA,NA,"Tul.","Harthman, VC","Paraná","Porto Rico","córrego Caracu, margem direita, base do Nupélia","-53.256944","-22.765833",NA,NA,NA,NA,NA,NA,"2008","04",NA,"-53.256944","-22.765833",NA,NA,NA,NA,NA
"1150","2020-11-04 17:29:07-03","UEM","HUEM","15783","S","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","V.C.Harthman; G.S.Rosa; K.Kawakita; C.G.Almeida; S.Rodrigues","155","2009","05","06",NA,"Brasil",NA,NA,"Coletada na margem de estrada. Arbórea; cerca de 7m de altura. Frutos maturos coloração marrom. Coordenadas aproximadas: Google Earth.; Arbórea; cerca de 7m de altura. Frutos maturos coloração marrom.; Coletada na margem de estrada","HUEM000025582",NA,NA,"Tul.","Harthman, VC","Paraná","Porto Rico","córrego Caracu, base do Nupélia","-53.2575","-22.769167",NA,NA,NA,NA,NA,NA,"2009","05",NA,"-53.2575","-22.769167",NA,NA,NA,NA,NA
"1151","2020-11-04 17:29:31-03","UEM","HUEM","19410","S","Plantae","Leguminosae","Pterogyne","nitens","Pterogyne nitens","Gross, JS","17","2010","02","19",NA,"Brasil",NA,NA,"Arbórea, cerca de 6m de altura; botões florais de coloração verde, flores de coloração verde-amarelada.; Floresta Estacional Semidicidual","HUEM000019056",NA,NA,"Tul.","Ma.C.Souza","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Estrada do Ribeirão Conceição","-52.900139","-22.598778","HUEM000019056","254","254",NA,NA,NA,"2014","06","30","-52.900139","-22.598778",NA,NA,NA,NA,NA
"1152","2020-11-04 17:29:31-03","UEM","HUEM","20564","S","Plantae","Leguminosae","Pterogyne","nitens","Pterogyne nitens","Almeida, CG; L.M.Garcia; Giovanna L.M.; J.G.Servilheri; Bento Fernandes, CE; C.P.Santos","88","2011","05","30",NA,"Brasil",NA,NA,"Arbórea, 5m de altura; fruto imaturo coloração verde; coletado na beira da estrada.","HUEM000025579",NA,NA,"Tul.","L.M.Garcia; K.Kawakita","Paraná","Marilena","rio Areia, margem direita","-53.113222","-22.722917",NA,"220","220",NA,NA,NA,"2011","07",NA,"-53.113222","-22.722917",NA,NA,NA,NA,NA
"1153","2020-11-04 17:29:07-03","UEM","HUEM","20944","S","Plantae","Fabaceae","Pterogyne","nitens","Pterogyne nitens","Rosa, GS; Almeida, CG; J.G.Servilheri; S.Rodrigues","188","2011","02","12",NA,"Brasil",NA,NA,"Solo seco, não sujeito a alagamento. Arbórea, cerca de 8m de altura. Botõe florais e flores coloração verde claro.; Arbórea, cerca de 8m de altura. Botõe florais e flores coloração verde claro.; Solo seco, não sujeito a alagamento.","HUEM000025588",NA,NA,"Tul.","Rosa, GS","Paraná","São Pedro do Paraná","rio Paraná, Porto de Areia Prezalino Semprebom, no entorno do Reflorestamento do PRASA.","-53.17","-22.711944",NA,NA,NA,NA,NA,NA,"2011","03",NA,"-53.17","-22.711944",NA,NA,NA,NA,NA
"1154","2020-11-04 17:29:31-03","UEM","HUEM","21365","S","Plantae","Leguminosae","Pterogyne","nitens","Pterogyne nitens","L.M.Garcia; Bento Fernandes, CE; J.M.Garcia","752","2011","08","26",NA,"Brasil",NA,NA,"Arbórea, cerca de 5m de altura; frutos maturos coloração marrom; área afetada pelas geadas.","HUEM000025578",NA,NA,"Tul.","K.Kawakita","Paraná","Porto Rico","córrego Caracu, margem direita","-53.2575","-22.768333",NA,"256","256",NA,NA,NA,"2011","09",NA,"-53.2575","-22.768333",NA,NA,NA,NA,NA
"1155","2020-11-04 17:29:31-03","UEM","HUEM","22748","S","Plantae","Leguminosae","Pterogyne","nitens","Pterogyne nitens","Silva, VL","10","2012","01","11",NA,"Brasil",NA,NA,"Arbórea, cerca de 7 m de altura; flores de coloração amarela.; Floresta Estacional Semidecidual","HUEM000019055",NA,NA,"Tul.","Romagnolo, MB","Paraná","Diamante do Norte","Estação Ecológica de Caiuá, próximo ao ribeirão Conceição","-52.886111","-22.591389","HUEM000019055","274","274",NA,NA,NA,"2012","04",NA,"-52.886111","-22.591389",NA,NA,NA,NA,NA
"1156","2020-11-04 17:29:31-03","UEM","HUEM","23224","S","Plantae","Leguminosae","Pterogyne","nitens","Pterogyne nitens","Silva, VL","23","2012","03","16",NA,"Brasil",NA,NA,"Arbórea; frutos alados.; Floresta Estacional Semidecidual.","HUEM000019053",NA,NA,"Tul.","G.F. Pereira","Paraná","Diamante do Norte","Estação Ecológica do Caiuá","-52.880556","-22.603611","HUEM000019053","279","279",NA,NA,NA,"2012","06",NA,"-52.880556","-22.603611",NA,NA,NA,NA,NA
"1157","2020-11-04 17:29:31-03","UEM","HUEM","23321","S","Plantae","Leguminosae","Pterogyne","nitens","Pterogyne nitens","Romagnolo, MB","3329","2012","05","31",NA,"Brasil",NA,NA,"Arbórea, cerca de 8 m; frutos maturos de coloração marrom.; Floresta Estacional Semidecidual.","HUEM000019054",NA,NA,"Tul.","Romagnolo, MB","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, estrada do reflorestamento","-52.828694","-22.620611","HUEM000019054","285","285",NA,NA,NA,"2012","05",NA,"-52.828694","-22.620611",NA,NA,NA,NA,NA
"1158","2020-11-04 17:29:31-03","UEM","HUEM","25510","S","Plantae","Leguminosae","Pterogyne","nitens","Pterogyne nitens","Landgraf, GO","70",NA,NA,NA,NA,"Brasil",NA,NA,NA,"HUEM000019437",NA,NA,"Tul.","Landgraf, GO","Paraná","Diamante do Norte","Remanescente próximo à Estação Ecológica do Caiuá.","-52.83525","-22.637233","HUEM000019437",NA,NA,NA,NA,NA,NA,NA,NA,"-52.83525","-22.637233",NA,NA,NA,NA,NA
"1159","2019-07-03 20:06:28-03","UEM","HUEM","28400","S","Plantae","Leguminosae","Pterogyne","nitens","Pterogyne nitens","Ma.C.Souza; col.","3134","2008","06","15",NA,"Brasil",NA,NA,"Arbórea.","HUEM000019052",NA,NA,"Tul.","Ma.C.Souza","Paraná","Diamante do Norte","Estação Ecológica do Caiuá","-52.866667","-22.616667","HUEM000019052",NA,NA,NA,NA,NA,"2014","07",NA,"-52.866667","-22.616667",NA,NA,NA,NA,NA
"1160","2019-07-03 20:06:28-03","UEM","HUEM","30962","S","Plantae","Leguminosae","Pterogyne","nitens","Pterogyne nitens","Rafael Marchi","02","2017","02","16",NA,"Brasil",NA,NA,"Arbórea, cerca de 12,0 m de altura; frutos jovens","HUEM000011317",NA,NA,"Tul.","Ma.C.Souza","Paraná","Maringá","Campus Sede UEM, atrás da ADUEM,","-51.947222","-23.4025","HUEM000011317",NA,NA,NA,NA,NA,"2017","02",NA,"-51.947222","-23.4025",NA,NA,NA,NA,NA
"1161","2020-11-04 17:29:31-03","UEM","HUEM","34306","S","Plantae","Leguminosae","Pterogyne","nitens","Pterogyne nitens","Milaneze-Gutierre, MA","1448","2018","10","02",NA,"Brasil",NA,NA,"Árvore, aproximadamente 5,0m de altura.","HUEM000020060",NA,NA,"Tul.","Milaneze-Gutierre, MA","Paraná","Maringá","Parque das Palmeiras., Borda do fragmento, avenida São Judas Tadeu.","-51.939611","-23.385361",NA,NA,NA,NA,NA,NA,"2018","10",NA,"-51.939611","-23.385361",NA,NA,NA,NA,NA
"1162","2020-12-17 17:07:09-03","UEM","HUEM","36450","S","Plantae","Leguminosae","Pterogyne","nitens","Pterogyne nitens","Ma.C. Souza","229","1990","05","30",NA,"Brasil",NA,NA,"Porte arbóreo. Rara.","HUEM000028646",NA,NA,"Tul.",NA,"Mato Grosso do Sul","Batayporã","Fazenda Bom Futuro, Solo seco.","-53.2710990905762","-22.2952995300293",NA,NA,NA,NA,"52218","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1163","2020-11-04 17:29:31-03","UEM","HUEM","30682","S","Plantae","Leguminosae","Pterogyne","nitens","Pterogyne nitens","Buchoski M.G.","s.n.","2015","03","25",NA,"Brasil",NA,NA,"Arbórea, cerca de 5,0 m de altura; frutos de coloração castanho","HUEM000019051",NA,NA,"Tul.","Buchoski, MG","Paraná","Diamante do Norte","Estação Ecológica do Caiuá,, Estrada da Seção D;","-52.8596992492676","-22.656400680542","HUEM000019051",NA,NA,NA,"16110","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1164","2019-07-02 15:55:44-03","UEM","HUEM","20662","S","Plantae","Leguminosae","Pterogyne","nitens","Pterogyne nitens","G.F.Pereira","s.n.","2010","04","18",NA,"Brasil",NA,NA,NA,"HUEM000016308",NA,NA,"Tul.","G.F.Pereira","Paraná","Diamante do Norte","Estação Ecológica do Caiuá., Ribeirão Scherer.","-52.8596992492676","-22.656400680542","HUEM000016308",NA,NA,NA,"16110","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1165","2019-07-02 15:55:44-03","UEM","HUEM","349","S","Plantae","Leguminosae","Pterogyne","nitens","Pterogyne nitens","Elza; Edna; Hilda","s.n.","1984","06","05",NA,"Brasil",NA,NA,"Árvore com 7 a 8 m de altura; flores verde esbranquiçadas.","HUEM000005316",NA,NA,"Tul.","Armando Carlos Cervi","Paraná","Maringá","Câmpus sede da Universidade Estadual de Maringá","-51.9385986328125","-23.4253005981445","HUEM000005316",NA,NA,NA,"19250","auto","1985","05",NA,NA,NA,NA,NA,NA,NA,NA
"1166","2019-07-02 15:55:44-03","UEM","HUEM","150","S","Plantae","Leguminosae","Pterogyne","nitens","Pterogyne nitens","Edna; Adilson","s.n.","1984","04","05",NA,"Brasil",NA,NA,"Árvore introduzida, com ca. 9 m de altura; flores com 7 a 8 foliolos, inflorescência panicula capituliforme, cor branca-esverdeada, conspicuas. Fruto jovem, grande ou ovário fecundado. Espécime n°171.","HUEM000005313",NA,NA,"Tul.","Condorcet Aranha","Paraná","Maringá","Câmpus sede da Universidade Estadual de Maringá, em frente ao bloco 16.","-51.9385986328125","-23.4253005981445","HUEM000005313",NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1167","2020-11-04 17:29:31-03","UEM","HUEM","36132","S","Plantae","Leguminosae","Pterogyne","nitens","Pterogyne nitens","Milaneze-Gutierre M.A.","s.n.","2020","05","28",NA,"Brasil",NA,NA,"Árvore com aproximadamente 6,0m de altura. Flores coloração amarelo claro. Frutos imaturos coloração imaturos e maturos coloração marrom.","HUEM000026982",NA,NA,"Tul.",NA,"Paraná","Nova Esperança","Zona Rural, Rodovia Kilometro 62. Borda da rodovia.","-52.2047004699707","-23.1835994720459",NA,NA,NA,NA,"22131","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1168","2020-11-04 17:29:31-03","UEM","HUEM","14472","S","Plantae","Leguminosae","Pterogyne","nitens","Pterogyne nitens","E.C. de Albuquerque","67","2001","12","13",NA,"Brasil",NA,NA,"Arbórea.","HUEM000025591",NA,NA,"Tul.","Ma.C. Souza","Paraná","Porto Rico","Ribeirão São Pedro, (P7-88).","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,"18063","auto","2003","01",NA,NA,NA,NA,NA,NA,NA,NA
"1169","2020-11-04 17:29:31-03","UEM","HUEM","884","S","Plantae","Leguminosae","Pterogyne","nitens","Pterogyne nitens","Ma.C. Souza Stevaux","535","1987","03","22",NA,"Brasil",NA,NA,"Arbórea. Inflorescência coloração amarela.","HUEM000025594",NA,NA,"Tul.","W.Mantovani","Paraná","Porto Rico","rio Paraná, Base de Pesquisa da Universidade Estadual de Maringá - UEM.","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,"18063","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1170","2020-11-04 17:29:31-03","UEM","HUEM","14454","S","Plantae","Leguminosae","Pterogyne","nitens","Pterogyne nitens","Ma.C. Souza","1903","2004","11","20",NA,"Brasil",NA,NA,"Arbórea.","HUEM000025592",NA,NA,"Tul.",NA,"Paraná","Porto Rico","rio Paraná, Fazenda do Português.","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
