"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","typeStatus","eventTime","fieldNumber","individualCount"
"655","2020-11-12 17:01:41-03","UEL","FUEL","22438","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Kinupp, VF; Medri, C; Dias, MC","816","1997","09","12",NA,"Brasil","Paraná","Parque Municipal Peroba Rosa",NA,NA,"FUEL008755",NA,"Cambé","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,"29438","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2020-11-12 17:01:41-03","UEL","FUEL","22485","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Kinupp, VF; Medri, C","505","1997","03","17",NA,"Brasil","Paraná","Parque Municipal Peroba Rosa",NA,NA,"FUEL008896","Dias, MC","Cambé","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,"29438","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2020-11-12 17:01:41-03","UEL","FUEL","22402","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Kinupp, VF; Medri, C; Dias, MC","2","1996","09","06",NA,"Brasil","Paraná","Parque Municipal Peroba Rosa, interior da mata",NA,NA,"FUEL008756","Dias, MC","Cambé","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,"29438","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2020-11-12 17:01:41-03","UEL","FUEL","26633","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Pavão, OC; et al.","s.n.","1999","07","08",NA,"Brasil","Paraná","Mata São Francisco, trilha da mata",NA,NA,"FUEL008769","Vieira, AOS","Cornélio Procópio","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,"23842","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2020-11-12 17:01:41-03","UEL","FUEL","17950","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Pinto, FGS; Papa, MS","s.n.","1995","10","11",NA,"Brasil","Paraná","Fazenda Doralice, borda da mata",NA,NA,"FUEL008895","Goldenberg, R","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"20625","auto","2004",NA,NA,"04","15",NA,NA,NA,NA,NA,NA,NA
"660","2020-11-12 17:01:41-03","UEL","FUEL","28824","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Pavão, OC; et al.","s.n.","1999","08","26",NA,"Brasil","Paraná","Fazenda Doralice, interior da mata",NA,NA,"FUEL008907","Vieira, AOS","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"20625","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2020-11-12 17:01:41-03","UEL","FUEL","6564","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Fujita, M","s.n.","1989","04","05",NA,"Brasil","Paraná","Horto Florestal, Reserva do ITCF. Beira da mata",NA,NA,"FUEL008994",NA,"Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2020-11-12 17:01:41-03","UEL","FUEL","6550","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Kumata, T","s.n.","1989","04","05",NA,"Brasil","Paraná","Horto Florestal, Reserva do ITCF. Próximo a tabuleta de abrigo",NA,NA,"FUEL008749",NA,"Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2020-11-12 17:01:41-03","UEL","FUEL","46558","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Magri, D; et al.","s.n.","2004","11","14",NA,"Brasil","Paraná","Parque Estadual de Ibiporã, borda da mata",NA,NA,"FUEL008760","Leite, EC","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"20625","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2020-11-12 17:01:41-03","UEL","FUEL","3534","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Paro, FE","s.n.","1986","09","03",NA,"Brasil","Paraná","Sítio do Salto, descida da mina",NA,NA,"FUEL008773","Martins, AB","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"20625","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2020-11-12 17:01:41-03","UEL","FUEL","28823","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Louzano, AL; Sumya, M","s.n.","1998","09","09",NA,"Brasil","Paraná","Sítio Sumiya",NA,NA,"FUEL008759",NA,"Jataizinho","-50.9799995422363","-23.2541999816895",NA,NA,NA,NA,"16845","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2020-11-12 17:01:41-03","UEL","FUEL","39540","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Estevan, DA; et al.","1260","2003","02","07",NA,"Brasil","Paraná","Estrada Paiquerê, próx. fazenda Figueira",NA,NA,"FUEL008985","Lovato, MC","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2020-11-12 17:01:41-03","UEL","FUEL","36166","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Estevan, DA; et al.","232","2003","09","29",NA,"Brasil","Paraná","Fazenda Figueira, Fragmento 1",NA,NA,"FUEL008754",NA,"Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2020-11-12 17:01:41-03","UEL","FUEL","28851","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Miranda, EF; et al.","3","1997","10","06",NA,"Brasil","Paraná","Fazenda Guairacá, Lerrovile",NA,NA,"FUEL008900","Goldenberg, R","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","2001",NA,NA,"02",NA,NA,NA,NA,NA,NA,NA,NA
"669","2019-10-16 14:13:46-03","UEL","FUEL","20637","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","s.coletor","s.n.",NA,NA,NA,NA,"Brasil","Paraná","Margem do Rio Apucaraninha",NA,NA,"EXTRAVIADO!!",NA,"Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2020-11-12 17:01:41-03","UEL","FUEL","5719","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Marcelo Alves de Souza","s.n.","1988","09","23",NA,"Brasil","Paraná","Mata da CONFEPAR, beira da mata",NA,NA,"FUEL008750",NA,"Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2020-11-12 17:01:41-03","UEL","FUEL","28855","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Ferreira, JA; et al.","s.n.","2000","05","24",NA,"Brasil","Paraná","Mata da CONFEPAR, beira do rio Cambé",NA,NA,"FUEL008981","Goldenberg, R","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","2020-11-12 17:01:41-03","UEL","FUEL","1287","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Pizzaia, LN; et al.","7","1985","08","21",NA,"Brasil","Paraná","Mata do Godoy",NA,NA,"FUEL008989","Dias, MC","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2020-11-12 17:01:41-03","UEL","FUEL","1296","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Pizzaia, LN; et al.","11","1985","09","18",NA,"Brasil","Paraná","Mata do Godoy",NA,NA,"FUEL008743","Rodas, LAC","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2020-11-12 17:01:41-03","UEL","FUEL","1824","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Rodas, LAC","44","1986","03","13",NA,"Brasil","Paraná","Mata do Godoy",NA,NA,"FUEL008740","Rodas, LAC","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","2020-11-12 17:01:41-03","UEL","FUEL","2359","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Francisco das Chagas e Silva; et al.","872","1985","09","18",NA,"Brasil","Paraná","Mata do Godoy",NA,NA,"FUEL008897",NA,"Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","2017",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA
"676","2020-11-12 17:01:41-03","UEL","FUEL","2361","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Francisco das Chagas e Silva; Soares-Silva, LH; Fregolente, RM","947","1985","11","28",NA,"Brasil","Paraná","Mata do Godoy",NA,NA,"FUEL008752",NA,"Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","2020-11-12 17:01:41-03","UEL","FUEL","6258","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Ogawa, M","6","1988","11","24",NA,"Brasil","Paraná","Mata do Godoy",NA,NA,"FUEL008988","Falkenberg, DB","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","2021-04-01 17:42:28-03","UEL","FUEL","6358","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Zundi, MD","s.n.","1988","11","25",NA,"Brasil","Paraná","Mata do Godoy",NA,NA,"FUEL008741","Falkenberg, DB","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","2020-11-12 17:01:41-03","UEL","FUEL","820","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Vieira, AOS; et al.","5","1985","05","30",NA,"Brasil","Paraná","Mata do Godoy",NA,NA,"FUEL008987","Rodas, LAC","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","2020-11-12 17:01:41-03","UEL","FUEL","824","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Vieira, AOS; et al.","s.n.","1985","05","30",NA,"Brasil","Paraná","Mata do Godoy",NA,NA,NA,"Tamashiro, JY","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","2020-11-12 17:01:41-03","UEL","FUEL","5581","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Dias, MC; et al.","295","1988","06","22",NA,"Brasil","Paraná","Mata do Godoy, beira do caminho",NA,NA,"FUEL008744","Dias, MC","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","2020-11-12 17:01:41-03","UEL","FUEL","6372","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Volpato, LA; et al.","s.n.","1988","06","30",NA,"Brasil","Paraná","Mata do IAPAR, interior da mata",NA,NA,"FUEL008996",NA,"Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","2020-11-12 17:01:41-03","UEL","FUEL","28852","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","M.A.L.C. da Veiga; et al.","s.n.","1997","09","13",NA,"Brasil","Paraná","Mata dos Godoy, beira da trilha (interior da mata)",NA,NA,"FUEL008906","Dias, MC","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","2020-11-12 17:01:41-03","UEL","FUEL","28854","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Pavão, OC; et al.","s.n.","1999","08","26",NA,"Brasil","Paraná","Mata dos Godoy, trilha da mata",NA,NA,"FUEL008745","Vieira, AOS","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","2020-11-12 17:01:41-03","UEL","FUEL","8221","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Yonamini, E; et al.","s.n.","1990","05","16",NA,"Brasil","Paraná","Parque Estadual Mata do Godoy, beira da mata",NA,NA,"FUEL008742","Vieira, AOS","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","2020-11-12 17:01:41-03","UEL","FUEL","10269","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Moreira, L; et al.","s.n.","1992","04","22",NA,"Brasil","Paraná","Parque Estadual Mata dos Godoy",NA,NA,NA,NA,"Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","2020-11-12 17:01:41-03","UEL","FUEL","8850","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Soares-Silva, LH","254","1989","09","15",NA,"Brasil","Paraná","Parque Estadual Mata dos Godoy",NA,NA,"FUEL008746","Soares-Silva, LH","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","2020-11-12 17:01:41-03","UEL","FUEL","10735","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Kawakita, K; et al.","s.n.","1993","04","16",NA,"Brasil","Paraná","Parque Estadual Mata dos Godoy",NA,NA,"FUEL008986",NA,"Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","2020-11-12 17:01:41-03","UEL","FUEL","28830","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Kinupp, VF","225","1997","01","30",NA,"Brasil","Paraná","Parque Estadual Mata dos Godoy, beira da trilha principal",NA,NA,"FUEL008902","Vieira, AOS","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","2020-11-12 17:01:41-03","UEL","FUEL","8999","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Soares, LH; Francisco das Chagas e Silva","110","1990","09","16",NA,"Brasil","Paraná","Parque Estadual Mata dos Godoy, Parcela 5",NA,NA,"FUEL008753",NA,"Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","2020-11-12 17:01:41-03","UEL","FUEL","7892","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Oshina, V; et al.","s.n.","1989","11","26",NA,"Brasil","Paraná","Parque Municipal Arthur Thomas",NA,NA,"FUEL008995","Vieira, AOS","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","2020-11-12 17:01:41-03","UEL","FUEL","5563","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Silva, EA; et al.","109","1988","05","12",NA,"Brasil","Paraná","Parque Municipal Arthur Thomas",NA,NA,"FUEL008993","Dias, MC","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","2020-11-12 17:01:41-03","UEL","FUEL","534","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Jóia, ES; et al.","s.n.","1984","12","19",NA,"Brasil","Paraná","Parque Municipal Arthur Thomas",NA,NA,"FUEL008990","Baldassari, IB","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","1985",NA,NA,"07","20",NA,NA,NA,NA,NA,NA,NA
"694","2020-11-12 17:01:41-03","UEL","FUEL","261","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Neves, MIOJ","s.n.","1984","09","05",NA,"Brasil","Paraná","Parque Municipal Arthur Thomas",NA,NA,"FUEL008992","Baldassari, IB","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","1985",NA,NA,"07","20",NA,NA,NA,NA,NA,NA,NA
"695","2020-11-12 17:01:41-03","UEL","FUEL","18073","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Vilas Boas, LA","s.n.","1993","05","22",NA,"Brasil","Paraná","Parque Municipal Arthur Thomas",NA,NA,"FUEL008997","Soares-Silva, LH","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","2020-11-12 17:01:41-03","UEL","FUEL","142","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Vieira, AOS; Costa, MIG","s.n.","1983","09","28",NA,"Brasil","Paraná","Parque Municipal Arthur Thomas",NA,NA,"FUEL008991","Baldassari, IB","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","1985",NA,NA,"07","20",NA,NA,NA,NA,NA,NA,NA
"697","2020-11-12 17:01:41-03","UEL","FUEL","266","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Jóia, ES; et al.","s.n.","1984","09","05",NA,"Brasil","Paraná","Parque Municipal Arthur Thomas, beira da estrada",NA,NA,"FUEL009579","Dias, MC","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","2020-11-12 17:01:41-03","UEL","FUEL","20261","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Arcaro, WM; et al.","s.n.","1993","10","06",NA,"Brasil","Paraná","Parque Municipal Arthur Thomas, beira do caminho",NA,NA,"FUEL008903","Goldenberg, R","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","2020-11-12 17:01:41-03","UEL","FUEL","26209","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Perri, J; et al.","s.n.","1997","10","27",NA,"Brasil","Paraná","Parque Municipal Arthur Thomas, borda da mata",NA,NA,"FUEL008983","Goldenberg, R","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto","2001",NA,NA,"02",NA,NA,NA,NA,NA,NA,NA,NA
"700","2019-10-16 14:13:46-03","UEL","FUEL","20635","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","s.coletor","s.n.",NA,NA,NA,NA,"Brasil","Paraná","Rio Tibagi, Águas do Artigas, Águas do Artigas",NA,NA,"EXTRAVIADO!!",NA,"Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","2019-10-16 14:13:46-03","UEL","FUEL","20636","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","s.coletor","s.n.",NA,NA,NA,NA,"Brasil","Paraná","Rio Tibagi, Mata ciliar, Mata ciliar",NA,NA,"EXTRAVIADO!!",NA,"Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","2020-11-12 17:01:41-03","UEL","FUEL","23940","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Francisco, EM; et al.","s.n.","1998","05","08",NA,"Brasil","Paraná","Mata de Primeiro de Maio",NA,NA,"FUEL008899","Dias, MC","Primeiro de Maio","-51.0283012390137","-22.8505992889404",NA,NA,NA,NA,"18944","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","2020-11-12 17:01:41-03","UEL","FUEL","22605","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Dias, MC; Souza, LRM; Francisco, EM","s.n.","1996","08","22",NA,"Brasil","Paraná","Mata Santa Rosa, beira da estrada que corta a mata",NA,NA,"FUEL008982","Dias, MC","Primeiro de Maio","-51.0283012390137","-22.8505992889404",NA,NA,NA,NA,"18944","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","2020-11-12 17:01:41-03","UEL","FUEL","47743","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Ariati, V; Augusto-Silva, M","930","2013","02",NA,NA,"Brasil","Paraná","Pousada Ribeirão das Flores, EIA/RIMA PCH's Arrieiros e Água Branca",NA,NA,"FUEL007929","Ariati, V","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705","2020-11-12 17:01:41-03","UEL","FUEL","4767","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Colucci Filho, AA","s.n.","1987","07","25",NA,"Brasil","Paraná","San Rafael - Sitio Gair",NA,NA,"FUEL008768","Martins, AB","Rolândia","-51.3692016601562","-23.309700012207",NA,NA,NA,NA,"19311","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","2020-11-12 17:01:41-03","UEL","FUEL","28825","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Medri, C; Francisco, EM","828","1999","08","21",NA,"Brasil","Paraná","Salto João Nogueira, beira do rio",NA,NA,"FUEL008764",NA,"São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","2020-11-12 17:01:41-03","UEL","FUEL","47934","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Teixeira, O","12","1999","08","21",NA,"Brasil","Paraná","Salto João Nogueira, terreno rochoso, na beira do rio",NA,NA,"FUEL005993",NA,"São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"30511","auto","2017",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA,NA
"708","2020-11-12 17:01:41-03","UEL","FUEL","8878","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Catuzo, JD; et al.","s.n.","1990","05","16",NA,"Brasil","Paraná","Fazenda Ferraz",NA,NA,"FUEL008763","Vieira, AOS","Sertanópolis","-51.0363998413086","-23.0585994720459",NA,NA,NA,NA,"19992","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","2020-11-12 17:01:41-03","UEL","FUEL","20291","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Castilho, JF; et al.","s.n.","1994","06","15",NA,"Brasil","Paraná","Fazenda Ferraz, beira da mata",NA,NA,"FUEL007926","Goldenberg, R","Sertanópolis","-51.0363998413086","-23.0585994720459",NA,NA,NA,NA,"19992","auto","2004",NA,NA,"04","15",NA,NA,NA,NA,NA,NA,NA
"710","2020-11-12 17:01:41-03","UEL","FUEL","18176","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Lerry, SM; et al.","s.n.","1996","05","15",NA,"Brasil","Paraná","Fazenda Ferraz, próximo a Rodovia Londrina-Sertanópolis",NA,NA,"FUEL008761","Dias, MC","Sertanópolis","-51.0363998413086","-23.0585994720459",NA,NA,NA,NA,"19992","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
