"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","year","month","day","phylum","order","infraspecificEpithet","scientificNameAuthorship","typeStatus","locality","minimumElevationInMeters","maximumElevationInMeters","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relationshipType","relatedCatalogItem","individualCount","fieldNumber"
"141","2018-10-10 12:55:00-03","MO","MOBOT","113976","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Elsa M. Zardini|P. Aquino","South America","Paraguay","Central",NA,NA,NA,NA,"Zardini 33136","1992","8","21",NA,NA,NA,"Lam.",NA,"Estero del Ypoá. South of Nueva Italia. Cerro Pé. Forest on rocky slopes.",NA,NA,NA,"L. Andersson (GB)",NA,"-57.4333333","-25.6666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","769"
"142","2011-06-21 11:38:00-03","MO","MOBOT","1396322","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","C. Antezana Valera","South America","Bolivia","Cochabamba",NA,NA,NA,NA,"Antezana Valera 530","1993","1","21",NA,NA,NA,"Lam.",NA,"Entre el Río Mizque y la salida a Aiquile.","2000.00000000",NA,NA,"C. Antezana","Mizque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2008-05-27 22:02:00-03","MO","MOBOT","1451196","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","J.R.I. Wood","South America","Bolivia","Chuquisaca",NA,NA,NA,NA,"Wood 7935","1994","2","12",NA,NA,NA,"Lam.",NA,"Estancia Tejas Climbing over bushes between the road and a field in dry scrub country","2500.00000000",NA,NA,NA,"Zudañez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2008-05-27 22:02:00-03","MO","MOBOT","1451197","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Stephan G. Beck","South America","Bolivia","Chuquisaca",NA,NA,NA,NA,"Beck 6240","1981","3","7",NA,NA,NA,"Lam.",NA,"Tarabuco. 30 kms hacia Zudañes. Restos de bosque degradado de Schinopsis.","2500.00000000",NA,NA,"St. G. Beck","Zudañez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2012-07-09 11:39:00-03","MO","MOBOT","1522703","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Michael H. Nee","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,"Nee 44777",NA,NA,NA,NA,NA,NA,"Lam.",NA,"Province of Vallegrande","2025.00000000",NA,NA,"M. Nee","Vallegrande","-64.106944","-18.489722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"146","2008-05-27 22:02:00-03","MO","MOBOT","1541979","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","A. López","South America","Bolivia","Cochabamba",NA,NA,NA,NA,"López 207",NA,NA,NA,NA,NA,NA,"Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2008-05-27 22:02:00-03","MO","MOBOT","1717430","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Karl Fiebrig","South America","Bolivia",NA,NA,NA,NA,NA,"Fiebrig 3086","1904","2","14",NA,NA,NA,"Lam.",NA,"Bei Camargo n.w. Tarija","2600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2011-08-26 11:53:00-03","MO","MOBOT","1717448","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","T. Herzog","South America","Bolivia",NA,NA,NA,NA,NA,"Herzog 1812","1911","3",NA,NA,NA,NA,"Lam.",NA,"In Hecken bei Vallegrande","1900.00000000","2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"149","2008-05-27 22:02:00-03","MO","MOBOT","1717463","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Jan P.K. Hjerting|et al.","South America","Bolivia","Potosí",NA,NA,NA,NA,"Hjerting 4722","1971","3","16",NA,NA,NA,"Lam.",NA,"57 km from Tupiza on road to Cotagaita","3100.00000000",NA,NA,NA,"Nor Chichas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2011-06-09 17:46:00-03","MO","MOBOT","1717471","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Israel G. Vargas C.","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,"Vargas Caballero 961","1995","3","24",NA,NA,NA,"Lam.",NA,"Huasacañada, 5 Km al S de la ciudad de Vallegrande. vegetación natural muy disturbada, remanente en las cercas al margen de terrenos cultivados y algunas quebradas.","2050.00000000",NA,NA,"M. Nee '96","Vallegrande","-64.08555","-18.51805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2008-05-30 03:32:00-03","MO","MOBOT","1717480","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Israel G. Vargas C.","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,"Vargas Caballero 2005",NA,NA,NA,NA,NA,NA,"Lam.",NA,"Quebrada del Zorro, propiedad del Tecnológico Universitario (Palmar de Parajubaea torallyi), 2 Km al S de Vallegrande. vegetación natural muy intervenida, remanente en las cercas y los márgenes de terrenos cultivados.","2025.00000000",NA,NA,"M. Nee '96","Vallegrande","-64.10333","-18.50888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2008-05-27 22:02:00-03","MO","MOBOT","1763309","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Hugh A. Weddell","South America","Bolivia","Chuquisaca",NA,NA,NA,NA,"Weddell 3836","1845","12",NA,NA,NA,NA,"Lam.",NA,NA,NA,NA,NA,"Sparre","Tomina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2014-03-14 05:46:00-03","MO","MOBOT","1764437","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","A.C.V.D. d'Orbigny","South America","Bolivia","Chuquisaca",NA,NA,NA,NA,"Orbigny 1287","1826",NA,NA,NA,NA,NA,"Lam.",NA,"Cachumayo",NA,NA,NA,"Sparre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2008-05-27 22:02:00-03","MO","MOBOT","1766059","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Hugh A. Weddell","South America","Bolivia","Chuquisaca",NA,NA,NA,NA,"Weddell s.n.","1845","12",NA,NA,NA,NA,"Lam.",NA,NA,NA,NA,NA,"Sparre","Tomina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2008-05-27 22:02:00-03","MO","MOBOT","1772247","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Luzmila Arroyo P.|et al.","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,"Arroyo Padilla 1919","2002","2","28",NA,NA,NA,"Lam.",NA,"Quebrada Honda, ca 5.5 km nor este de Vallegrande. Bosques xericos interandinos con abundante Schinopsis haenkeana.","1940.00000000",NA,NA,"E. Feltz (MO), 08/","Vallegrande","-64.11666","-18.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2008-05-27 22:02:00-03","MO","MOBOT","1950705","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","John G. Hawkes|Jan P.K. Hjerting","South America","Bolivia","Cochabamba",NA,NA,NA,NA,"Hawkes 6439","1980","2","22",NA,NA,NA,"Lam.",NA,"3 km on road branching westward from the main Aiquile--Sucre road at 17 km from Aiquile, Novillero","2100.00000000",NA,NA,NA,"Campero","-65.21666","-18.28333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2017-08-25 05:21:00-03","MO","MOBOT","2298379","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","H. A. Keller","South America","Argentina","Misiones",NA,NA,NA,NA,"Keller 213","2000","8","24",NA,NA,NA,"Lam.",NA,"Predio Guaraní. Camino CIFOR. Borde de selva",NA,NA,NA,"Keller, H. A.","Guaraní","-54.2","-26.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2011-02-25 07:14:00-03","MO","MOBOT","2409735","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Julio A. Hurrell|Emilio A. Ulibarri|F. Mollard|D. Bazzano|M. Zagel","South America","Argentina","Buenos Aires",NA,NA,NA,NA,"Hurrell 5214","2003","9","13",NA,NA,NA,"Lam.",NA,"Lima, camino al club de pesca",NA,NA,NA,"Bazzalo, M. E., 09/","Zárate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2011-10-18 17:54:00-02","MO","MOBOT","2789464","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Agnes Calvert","South America","Chile",NA,NA,NA,NA,NA,"Calvert s.n.","1914",NA,NA,NA,NA,NA,"Lam.",NA,"Prov. of Cautin, Central Chile.",NA,NA,NA,"Benkt Sparre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2010-06-18 17:08:00-03","MO","MOBOT","2790296","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Arturo E. Burkart|et al.","South America","Argentina","Entre Ríos",NA,NA,NA,NA,"Burkart 29942","1973",NA,NA,NA,NA,NA,"Lam.",NA,"Villaguay, ruta villaguay a Concepcíon del Uruguay, bajos del río Gualeguay.",NA,NA,NA,NA,"Villaguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2013-08-23 04:12:00-03","MO","MOBOT","2790330","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Arturo E. Burkart","South America","Argentina","Entre Ríos",NA,NA,NA,NA,"Burkart 22612","1961",NA,NA,NA,NA,NA,"Lam.",NA,"Concepción del Uruguay, A La China.",NA,NA,NA,NA,"Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2008-05-27 22:02:00-03","MO","MOBOT","2790801","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","RAMBO","South America","Brazil",NA,NA,NA,NA,NA,"RAMBO 35474","1946",NA,NA,NA,NA,NA,"Lam.",NA,"Colégio Anchieta Porto Alegre, S. Leopoldo, Rgs In dumetis seandens.",NA,NA,NA,"B. Rambo SJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2011-04-15 20:39:00-03","MO","MOBOT","2791006","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Camilo L. Quarín|Sara G. Tressens","South America","Argentina","Corrientes",NA,NA,NA,NA,"Quarín 1349","1973",NA,NA,NA,NA,NA,"Lam.",NA,"10 Km SE de San Luis del Palmar, Ruta 6",NA,NA,NA,NA,"San Luis del Palmar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2008-05-27 22:02:00-03","MO","MOBOT","2791246","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Martín Cárdenas","South America","Bolivia","Chuquisaca",NA,NA,NA,NA,"Cárdenas Hermosa 4124","1949",NA,NA,NA,NA,NA,"Lam.",NA,"Near Tomina , Xerophytic forest on Celtis sp. trees.",NA,NA,NA,"Lennart Andersson, I.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2012-03-29 13:52:00-03","MO","MOBOT","2515321","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Eduardo Alonso Paz","South America","Uruguay","Rocha",NA,NA,NA,NA,"Alonso Paz 3722",NA,NA,NA,NA,NA,NA,"Lam.",NA,"Cerro Verde",NA,NA,NA,NA,NA,"-56.966667","-31.433333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2011-02-17 16:12:00-02","MO","MOBOT","2791460","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Miles M. Stuart Pennington","South America","Argentina","Buenos Aires",NA,NA,NA,NA,"Pennington 14","1903",NA,NA,NA,NA,NA,"Lam.",NA,"Rio Lujani Delta ' del Rio Paraná",NA,NA,NA,"Benkt Sparre, XII.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2013-08-23 04:12:00-03","MO","MOBOT","2791787","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","W.G. Herter","South America","Uruguay","Maldonado",NA,NA,NA,NA,"Herter 1317 a","1930","9","20",NA,NA,NA,"Lam.",NA,"Piriá polis. In ripar. granid., hum. solis exp.",NA,NA,NA,"Herter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2009-05-15 13:24:00-03","MO","MOBOT","2791812","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Pedro Jörgensen","South America","Paraguay",NA,NA,NA,NA,NA,"Jörgensen 4044","1929",NA,NA,NA,NA,NA,"Lam.",NA,"In Cupueras V. River.",NA,NA,NA,"B. Sparre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2009-05-15 11:31:00-03","MO","MOBOT","2791938","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Pedro Jörgensen","South America","Argentina","Formosa",NA,NA,NA,NA,"Jörgensen 3374","1919",NA,NA,NA,NA,NA,"Lam.",NA,"Comun en el norte de [Guazalee].",NA,NA,NA,"Benkt Sparre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2008-05-27 22:02:00-03","MO","MOBOT","2791989","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Marino","South America","Argentina","Buenos Aires",NA,NA,NA,NA,"Marino 16","1991",NA,NA,NA,NA,NA,"Lam.",NA,NA,NA,NA,NA,NA,"Magdalena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2008-05-27 22:02:00-03","MO","MOBOT","3411458","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","* PODESTA","South America","Argentina","Corrientes",NA,NA,NA,NA,"PODESTA s.n.","1989",NA,NA,NA,NA,NA,"Lam.",NA,NA,NA,NA,NA,"A. Schinini","Curuzú Cuatiá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2008-05-27 22:02:00-03","MO","MOBOT","3412063","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","CARARO","South America","Brazil","Rio Grande do Sul",NA,NA,NA,NA,"CARARO 13398","1995",NA,NA,NA,NA,NA,"Lam.",NA,"Mun. de Sao Marcos. na horta-cultivada","850.00000000",NA,NA,"Stephen F. Smith em Vi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-05-27 04:38:00-03","MO","MOBOT","3297707","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum megapetaloides","Moises Mendoza","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,"Mendoza 533","2003","3","17",NA,NA,"megapetaloides","Sparre",NA,"Choroquetal, ca. 4 km de Vallegrande sobrre la carretera a Mataral, entrando ca. 1-2 km, sobre la senda hacia Chacateal. Bosque seco algo degradado por pastoreo en montañas de poca altura y suelos pedregosos, algunos cultivares abandonados en lugares planos.","1932.00000000",NA,NA,"E. Feltz (MO), 08/","Vallegrande","-64.12083","-18.46861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2009-12-18 10:01:00-02","MO","MOBOT","114131","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum megapetalum","Israel G. Vargas C.","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,"Vargas Caballero 90","1989","2","6",NA,NA,"megapetalum","(Buchenau) Sparre",NA,"Chaqui Lagunillas.","2050.00000000",NA,NA,"P.M. Jørgensen (MO)","Vallegrande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","17"
"175","2008-05-27 22:02:00-03","MO","MOBOT","1950703","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum megapetalum","Roy F. Steinbach","South America","Bolivia","Cochabamba",NA,NA,NA,NA,"Steinbach 679","1967","2","14",NA,NA,"megapetalum","(Buchenau) Sparre",NA,"Kisque","2020.00000000",NA,NA,"B. Sparre (S)","Campero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2011-08-26 14:26:00-03","MO","MOBOT","100405194","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum megapetalum","Otto Kuntze","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,"Kuntze s.n.","1892","5",NA,NA,NA,"megapetalum","Buchenau",NA,"Sierra","2600.00000000",NA,NA,"Foster Catalogue Note File",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"177","2016-11-15 05:15:00-02","MO","MOBOT","2403320","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum pentaphyllum","Antonio C. Krapovickas|Carmen L. Cristóbal|G.L. Esteves","South America","Argentina","Misiones",NA,NA,NA,NA,"Krapovickas 44135","1992","7","28",NA,NA,"pentaphyllum",NA,NA,"San Ignacio, ruinas. Enredadera en cerco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2009-10-14 20:39:00-03","MO","MOBOT","2790464","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum pentaphyllum","Rosa Degen|Fátima Mereles","South America","Paraguay","Paraguarí",NA,NA,NA,NA,"Degen 2834","1992","10","8",NA,NA,"pentaphyllum",NA,NA,"Cerro Acahay. A orilla del monte.",NA,NA,NA,"E. Feltz (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-07-26 08:39:00-03","MO","MOBOT","2790742","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum pentaphyllum","Gert G. Hatschbach","South America","Brazil","Santa Catarina",NA,NA,NA,NA,"Hatschbach 50564","1986","9","10",NA,NA,"pentaphyllum",NA,NA,"Rod. BR-116; 7 km S de Mafra, Santa Catarina",NA,NA,NA,"G. Hatschbach, 12/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"180","2008-05-27 22:02:00-03","MO","MOBOT","771898","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum pentaphyllum","Elsa M. Zardini","South America","Paraguay","Central",NA,NA,NA,NA,"Zardini 23282","1990","9","9",NA,NA,"pentaphyllum",NA,NA,"Tavarory, along Río Paraguay near Destacamento. Gallery forest.",NA,NA,NA,"L. Andersson (GB)",NA,"-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","432"
"181","2008-05-27 22:02:00-03","MO","MOBOT","772829","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum pentaphyllum","Elsa M. Zardini","South America","Paraguay","Paraguarí",NA,NA,NA,NA,"Zardini 6533","1988","8","21",NA,NA,"pentaphyllum",NA,NA,"Macizo Acahay. In gallery forest on Eastern peak.","500.00000000",NA,NA,"L. Andersson (GB)",NA,"-57.15","-25.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","88-71"
"182","2020-06-22 14:17:50-03","UNESP-IBILCE","SJRP","33965","PreservedSpecimen","Plantae","Tropaeolaceae&Nf;Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Gonzatti, F., Demeda, C.; Gaio, J.","America do Sul","Brasil","Rio Grande do Sul",NA,NA,"Liana com flores rosáceae e calcaradas.",NA,"2106.0","2015","09","12","Tracheophyta","Brassicales",NA,"Lam.",NA,"Fazenda do Arroio - Próxima à lagoa da Emboaba",NA,NA,NA,NA,"Osório","-50.2696990966797","-29.8866996765137","27350","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"183","2020-06-22 14:17:50-03","UNESP-IBILCE","SJRP","19386","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","C. Medri","América do Sul","Brasil","Paraná",NA,NA,"Trepadeira com gavinhas, flores rosas e verdes, botões esverdeados;",NA,NA,NA,NA,NA,"Tracheophyta","Brassicales",NA,"Lam.",NA,"salto das orquídeas",NA,NA,NA,NA,"Sapopema","-50.5802993774414","-23.9108009338379","21990","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"184","2016-04-04 17:00:41-03","UNIOESTE","UNOP","858","S","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Toderke, M.L.; Escher, A.R.; Escher, A.R.",NA,"Brasil","Paraná",NA,NA,"Trepadeira. Folha membranácea, verde discolor. Flores com cálice verde com pigmentação vinácea, corola vinácea. Estames e estigma verdes. Frutos imaturos verdes.",NA,"109","2013","10","24",NA,NA,NA,"Lam.",NA,"Campus da UNIOESTE de Cascavel.",NA,NA,NA,"Toderke, M.L.","Cascavel","-53.4552993774414","-24.9557991027832","47841","auto","2013",NA,NA,"10","24",NA,NA,NA,NA,NA
"185","2020-08-31 09:00:13-03","INPA","INPA","152674","S","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","Hatschbach, GG","Southern America","Brasil","Paraná",NA,NA,NA,"INPA0152674","51513","1987","09","23","Dicotyledon Com-Clade","Brassicales",NA,"Lam.",NA,"Rio da Cotia","900","900",NA,"Hatschbach, GG","San José dos Pinhaes",NA,NA,NA,NA,"1988",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-06-25 16:06:29-03","FUVATES","HVAT","1518","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","J. Durigon; G. A. Dettke",NA,"Brasil","Rio Grande do Sul",NA,NA,"Trepadeira volúvel. -Doação do Herbário ICN, registro ICN 172627.","HVAT00001518","675","2011","10","10",NA,NA,NA,"Lam.",NA,NA,NA,NA,NA,"J. Durigon, GA Dettke","Caçapava do Sul","-53.552222","-30.445556",NA,NA,"2011","-53º33'8''W","-30º26'44''S","10","10",NA,NA,NA,NA,NA
"187","2020-06-25 16:06:29-03","FUVATES","HVAT","181","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","E. Freitas",NA,"Brasil","Rio Grande do Sul",NA,NA,"Trepadeira, volúvel; Borda de capão de mato, na beira da estrada. Próximo ao monumento de colonização da cidade.","HVAT00000181","888","2012","10","25",NA,NA,NA,"Lam.",NA,"Bairro Carneiros.",NA,NA,NA,"E. Freitas","Lajeado","-51.961389","-29.466944",NA,NA,"2012","-51º57'41''W","-29º28'1''S","10","25",NA,NA,NA,NA,NA
"188","2021-01-26 13:58:56-03","IMA","MAC","8097","PreservedSpecimen","Plantae","Tropaeolaeceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum pentaphyllum","A.Krapovickas; et al.",NA,"Argentina","Misiones",NA,NA,"Pedicelo y espolón rosado intenso, sépalos verdosos com máculas rojas alineadas em la cara interna. Pétalos rojos, flor virando a azul en la fructificacion. Fruto azul.","MAC0008097","44135","1992","07","28",NA,NA,"pentaphyllum","Lam.",NA,"Ruína, enredadera en cerco.",NA,NA,NA,NA,"San Ignácio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-01-26 14:13:01-03","CPACT","ECT","2424","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","G.Heiden; M.L.Drawanz-Götzke | C.T.Romano",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"ECT0002424","1097","2009","10","16","Embryophyta",NA,NA,"Lam.",NA,"Areal próximo ao Clube Campestre. Nome comum: sapatinho-de-iaiá.","3","3","ECT0002424","G.Heiden","Capão do Leão","-52.408611","-31.764444",NA,NA,"2009","52º24'31''W","31º45'52''S","10","16",NA,NA,NA,NA,NA
"190","2021-01-26 14:13:01-03","CPACT","ECT","2423","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","S.Maboni",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"ECT0002423","43","2007","09","07","Embryophyta",NA,NA,"Lam.",NA,"Sobre arbustos - na margem do arroio. Coordenadas geográficas obtidas a partir dos dados de localidade, sede do munícipio.","115","115","ECT0002423","M.Sobral","Picada Café","-51.137222","-29.453056",NA,NA,"2007","51º8'14''W","29º27'11''S","10","22",NA,NA,NA,NA,NA
"191","2021-01-26 14:13:01-03","CPACT","ECT","7443","PreservedSpecimen","Plantae","Tropaeolaceae","Tropaeolum","pentaphyllum","Tropaeolum pentaphyllum","R.Echer",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"ECT0007443","72","2019","09","16","Embryophyta",NA,NA,"Lam.",NA,"Monte Bonito.","61","61",NA,"R.Echer","Pelotas","-52.383056","-31.643056",NA,NA,"2019","52º22'59''W","31º38'35''S","09","16",NA,NA,NA,NA,NA
