"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","infraspecificEpithet","typeStatus","class","dayIdentified","relatedCatalogItem","individualCount","fieldNumber"
"655","2019-11-01 15:17:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Reis, PA; Ribeiro, ARO; Faria, JEQ","171","2013","03","21","Southern America","Brasil",NA,NA,"Erva; Cerrado rupestre","UB0030885","Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé",NA,"Goiás","Flores de Goiás","À 2 km do trevo de flores.","-46.951056","-14.897167",NA,NA,"UB0030885",NA,NA,"-46.951056","-14.897167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2019-11-01 15:17:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Reis, PA","233","2013","04","25","Southern America","Brasil",NA,NA,"Erva; Borda de cerrado sentido restrito","UB0030530","Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé",NA,"Distrito Federal","Brasília","Parque Nacional de Brasília","-48.009333","-15.747222",NA,NA,"UB0030530",NA,NA,"-48.009333","-15.747222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2019-11-01 15:17:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Lira-Gouvêa, APM; Oliveira, RC; Souza, AO; Souza, MW; Antunes, ECA","173","2016","10","27","Southern America","Brasil",NA,NA,"campo limpo","UB0110360","Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé",NA,"Distrito Federal","Brasília","Parque Ecológico Bernardo Sayão","-47.812222","-15.836667","1091","1091","UB0110360",NA,NA,"-47.812222","-15.836667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2019-11-01 15:17:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Oliveira, RC; Ramos, DM","2487","2009","07","27","Southern America","Brasil",NA,NA,"Borda da Mata de Galeria, com solo encharcado entre touceiras grandes. Relevo Plano.","UB0026919","Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé","Oliveira, RC","Distrito Federal","Sobradinho","Borda de Mata de Galeria, solo encharcado entre touceiras grandes.","-47.727972","-15.664861",NA,NA,"UB0026919",NA,NA,"-47.727972","-15.664861","2009","10",NA,NA,NA,NA,NA,NA,NA
"659","2019-11-01 15:17:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Siqueira, MS; Robredo, A","128","2016","05","13","Southern America","Brasil",NA,NA,"Campo de murundus","UB0125981","Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé",NA,"Goiás","Alto Paraíso de Goiás","Estrada de terra de acesso à fazenda Bonaspero","-47.628056","-14.144722","1200","1200","UB0125981",NA,NA,"-47.628056","-14.144722",NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2019-11-01 15:17:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Lira-Gouvêa, APM; Moura, CO; Santos, I; Serpas, M","158","2016","08","06","Southern America","Brasil",NA,NA,"campo sujo antropizado","UB0110272","Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé",NA,"Distrito Federal","Brasília","Parque Ecológico Bernardo Sayão","-47.812222","15.836667","1082","1082","UB0110272",NA,NA,"-47.812222","15.836667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2019-11-01 15:17:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Villarroel, D; Martinez, MT; Ledezma, R","3017","2014","04","23","Southern America","Bolivia",NA,NA,"Pasto con tallos erectos, inflorescencias con raquis anaranjado. Crece de forma muy dispersa en áreas con suelos secos&nf;&nf;; Zona del Purgatorio, paisaje de planicie ondulada con arroyos permanentes rodeados por campos abiertos dominado","UB0030316","Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé","Villarroel, D","Santa Cruz","Prov. Andrés Ibáñez","Región de Terebinto","-63.366944","-17.728194","420","420",NA,NA,NA,"-63.366944","-17.728194","2015",NA,NA,NA,NA,NA,NA,NA,NA
"662","2019-11-01 15:17:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Lira-Gouvêa, APM; Moura, CO; Santos, I; Serpas, M","161","2016","08","06","Southern America","Brasil",NA,NA,"campo limpo antropizado","UB0110252","Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé",NA,"Distrito Federal","Brasília","Parque Ecológico Bernardo Sayão","-47.812222","15.836944","1087","1087","UB0110252",NA,NA,"-47.812222","15.836944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2019-11-01 15:17:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Lira-Gouvêa, APM; Martin, G","154","2016","07","16","Southern America","Brasil",NA,NA,"campo sujo","UB0110250","Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé","Lira-Gouvêa, APM","Distrito Federal","Brasília","Parque Ecológico Bernardo Sayão","-47.808611","15.838611","1103","1103","UB0110250",NA,NA,"-47.808611","15.838611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2021-01-04 10:59:26-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Zanatta, MRV; Faria, JEQ; Castro, BM","2196","2015","05","23","Southern America","Brasil",NA,NA,"Material coletado para a elaboração do Plano de Manejo da Unidade de Conservação.; Erva cespitosa, 0,7m. Fértil.; Cerrado de encosta alterado, transição com mata seca, com regenerantes de mata.",NA,"Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé","Zanatta, MRV","Distrito Federal","Brasília","Região da Fercal. Monumento Natural do Morro da Pedreira.","-47.949167","-15.511667","829","829",NA,NA,NA,"-47.949167","-15.511667","2015","05",NA,NA,NA,NA,NA,NA,NA
"665","2019-11-01 15:17:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Lira-Gouvêa, APM; Martin, G","154","2016","07","16","Southern America","Brasil",NA,NA,"campo sujo","UB0110251","Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé","Lira-Gouvêa, APM","Distrito Federal","Brasília","Parque Ecológico Bernardo Sayão","-47.808611","15.838611","1103","1103","UB0110251",NA,NA,"-47.808611","15.838611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2019-11-01 15:17:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Siqueira, MS; Cortês, CA","56","2016","02","14","Southern America","Brasil",NA,NA,"Área queimada",NA,"Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé","Ribeiro, ARO","Goiás","Alto Paraíso de Goiás",NA,"-47.775","-14.148611","1150","1150",NA,NA,NA,"-47.775","-14.148611","2016","07",NA,NA,NA,"13",NA,NA,NA
"667","2019-11-01 15:17:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Villarroel, D; Martinez, MT; Toledo, G","3642","2014","05","06","Southern America","Bolivia",NA,NA,"Pasto amacollador, inflorescencia con raquis anaranjado. Crece entre medio de otros pastos, es poco abundante, muy disperso; Área denominada como Infiernillo, zona de lomeríos, presenta valles grandes formados por la erosión hídrica de","UB0030315","Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé","Villarroel, D","Santa Cruz","Prov. Andrés Ibáñez","Región de Terebinto. Reserva Privada de Patrimonio Natural Arubaí","-63.416111","-17.6825","440","440",NA,NA,NA,"-63.416111","-17.6825","2015",NA,NA,NA,NA,NA,NA,NA,NA
"668","2019-11-01 15:17:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Machida, WS; Coutinho, AG; Mercadante, MC","225","2018","05","03","Southern America","Brasil",NA,NA,"Campo perturbado úmido. Borda da barragem da FAL.",NA,"Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé","Oliveira, RC","Distrito Federal","Brasília","Fazenda Água Limpa, Park Way","-47.948056","-15.944444",NA,NA,NA,NA,NA,"-47.948056","-15.944444","2018","05",NA,NA,NA,"10",NA,NA,NA
"669","2019-11-01 15:17:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Black, GA","MG21258","1954","11","06","Southern America","Brasil",NA,NA,"terreno úmido","UB0026876","Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé",NA,"Amazonas","Rio Branco","socó",NA,NA,NA,NA,"UB0026876",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2021-01-04 10:59:26-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Zanatta, MRV; Faria, JEQ; Castro, BM","2143","2015","05","23","Southern America","Brasil",NA,NA,"Material coletado para a elaboração do Plano de Manejo da Unidade de Conservação.; Erva cespitosa, 0,8m. Ráquis da inflorescência verde com ala bege, espiga bege.; Campo sujo rupestre, solo bege claro em siltito.",NA,"Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé","Zanatta, MRV","Distrito Federal","Brasília","Região da Fercal. Monumento Natural do Morro da Pedreira.","-47.949639","-15.509194","861","861",NA,NA,NA,"-47.949639","-15.509194","2015","05",NA,NA,NA,NA,NA,NA,NA
"671","2020-07-29 09:06:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Silva, DP; Jesus, EA; Bijos, NR; Munhoz, CBR","959","2018","07","05","Southern America","Brasil",NA,NA,"Vereda",NA,"Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé","Silva, DP","Goiás","Alto Paraíso","Chapada dos Veadeiros Vereda dos Ingleses","-47.763806","-14.135556",NA,NA,NA,NA,NA,"-47.763806","-14.135556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","2019-11-01 15:17:03-03","UnB","UB","201576","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Guimarães, RM; Ribeiro, ARO","110","2014","05","27","Southern America","Brasil",NA,NA,"Erva","UB0030762","Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé","Guimarães, RM","Distrito Federal","Brasília","Chapada Imperial","-47.9296989440918","-15.7797002792358",NA,NA,"UB0030762","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2019-11-01 15:17:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Ratter, JA","2883","1976","04","12","Southern America","Brasil",NA,NA,NA,"UB0026907","Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé","Oliveira, RC","Distrito Federal","Brasília","Fazenda Água Limpa","-47.9296989440918","-15.7797002792358",NA,NA,"UB0026907","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2019-11-01 15:17:03-03","UnB","UB","102432","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Ratter, JA","2883","1976","04","12","Southern America","Brasil",NA,NA,NA,"UB0026902","Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé","Oliveira, RC","Distrito Federal","Brasília","Fazenda Água Limpa","-47.9296989440918","-15.7797002792358",NA,NA,"UB0026902","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","2019-11-01 15:17:03-03","UnB","UB","102431","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Ratter, JA","3335","1976","07","30","Southern America","Brasil",NA,NA,NA,"UB0026901","Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé","Oliveira, RC","Distrito Federal","Brasília","Fazenda Água Limpa","-47.9296989440918","-15.7797002792358",NA,NA,"UB0026901","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","2019-11-01 15:17:03-03","UnB","UB","138530","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Oliveira, RC; Kennedy, AL","2519","2010","06","14","Southern America","Brasil",NA,NA,"Cultivada em vaso, coleta de Gabriel H. Rua 826.","UB0026913","Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé","Oliveira, RC","Distrito Federal","Brasília","Telado de Gramíneas Forrageiras da Embrapa/Cernagen.","-47.9296989440918","-15.7797002792358",NA,NA,"UB0026913","70570","auto",NA,NA,"2010","06",NA,NA,NA,"14",NA,NA,NA
"677","2019-11-01 15:17:03-03","UnB","UB","21233","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Silva, FC","427",NA,NA,NA,"Southern America","Brasil",NA,NA,".",NA,"Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé",NA,"Goiás","Santa Isabel",NA,"-49.426700592041","-15.2981004714966",NA,NA,NA,"36732","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","2019-11-01 15:17:03-03","UnB","UB","118177","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Krieger, PL","2404","1970","03","27","Southern America","Brasil",NA,NA,"Flores cineras.; Cerrado","UB0026917","Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé","Oliveira, RC","Minas Gerais","Entre Rios de Minas",NA,"-44.065601348877","-20.6707992553711",NA,NA,"UB0026917","20620","auto",NA,NA,"1992","06",NA,NA,NA,"11",NA,NA,NA
"679","2019-11-01 15:17:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","DAC","ESAL6432","1987","02","27","Southern America","Brasil",NA,NA,"Erva 0,7m; Campo rupestre","UB0023265","Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé",NA,"Minas Gerais","Itumirim","Serra da Bacaina / Ingaí","-44.8711013793945","-21.3169002532959","1100","1100","UB0023265","16596","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","2019-11-01 15:17:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Goodland, R","3089","1967","07","05","Southern America","Brasil",NA,NA,"Campo cerrado","UB0023331","Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé","Oliveira, RC","Minas Gerais","Uberaba","15km north of Uberaba on highway BR-106","-47.9319000244141","-19.7483005523682",NA,NA,"UB0023331","73879","auto",NA,NA,"2007","01",NA,NA,NA,"24",NA,NA,NA
"681","2019-11-01 15:17:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Araújo, GM","2397","1999","04","16","Southern America","Brasil",NA,NA,"Erva. Flor lilás; Vereda, borda","UB0023263","Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé","Oliveira, RC","Minas Gerais","Uberlândia","Estrada para Campo Florido","-48.2771987915039","-18.9186000823975",NA,NA,"UB0023263","58223","auto",NA,NA,"2004","09",NA,NA,NA,NA,NA,NA,NA
"682","2019-11-01 15:17:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Barbosa, AAA; et al.","3502","2000","04","14","Southern America","Brasil",NA,NA,"Erva com fruto verde e imaturo; Meio da vereda","UB0026915","Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé",NA,"Minas Gerais","Uberlândia","Estrada para Campo Florido, 20km do centro da cidade de Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"UB0026915","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","2019-11-01 15:17:03-03","UnB","UB","88376","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Munhoz, CBR","2725","2003","06","21","Southern America","Brasil",NA,NA,NA,"UB0026885","Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé","Incógnito","Distrito Federal","Riacho Fundo","Fazenda Sucupira","-48.016667","-15.883333",NA,NA,"UB0026885",NA,NA,"-48.016667","-15.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","2019-11-01 15:17:03-03","UnB","UB","88369","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Munhoz, CBR","2826","2003","08","19","Southern America","Brasil",NA,NA,NA,"UB0026883","Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé","Incógnito","Distrito Federal","Riacho Fundo","Fazenda Sucupira","-48.016667","-15.883333",NA,NA,"UB0026883",NA,NA,"-48.016667","-15.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","2019-11-01 15:17:03-03","UnB","UB","183398","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Rua, GH; Oliveira, RC; Bonasora, MG","1025","2011","04","23","Southern America","Brasil",NA,NA,"Local seco e pedregoso",NA,"Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé",NA,"Distrito Federal","Sobradinho","Área da Fercal, BR 205-L km 8, campo sujo em encosta ao L da estrada","-47.834722","-15.544222","832","832",NA,NA,NA,"-47.834722","-15.544222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","2019-11-01 15:17:03-03","UnB","UB","183404","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Rua, GH; Oliveira, RC; Bonasora, MG","1031","2011","04","23","Southern America","Brasil",NA,NA,"Solo úmido",NA,"Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé",NA,"Distrito Federal","Sobradinho","Área da Fercal, BR 205-L km 8, campo sujo em encosta ao L da estrada","-47.834556","-15.543722","885","885",NA,NA,NA,"-47.834556","-15.543722",NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","2019-11-01 15:17:03-03","UnB","UB","188169","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Silva, AS; Oliveira, RC; Bonasora, MG","256","2011","05","23","Southern America","Brasil",NA,NA,"Solo úmido, pedregoso.","UB0029701","Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé",NA,"Goiás","Alto Paraíso de Goiás",NA,"-47.303222","-13.848722","941","941","UB0029701",NA,NA,"-47.303222","-13.848722",NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","2019-11-01 15:17:03-03","UnB","UB","169803","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Silva, GP; Moreira, GA","11149","2006","11","28","Southern America","Brasil",NA,NA,"Erva cespitosa.; Cerrado. Relevo suave ondulado. Solo arenoso.","UB0029601","Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé","Oliveira, RC; Edward, WOO","Goiás","Cavalcante","Estrada Rio Traíras / Rio Custódio, km 2.","-48.144167","-13.280556","280","280","UB0029601",NA,NA,"-48.144167","-13.280556","2010","10",NA,NA,NA,NA,NA,NA,NA
"689","2019-11-01 15:17:03-03","UnB","UB","183361","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Rua, GH; Bonasora, MG; Silva, AS; Mendes, VC","985","2011","04","18","Southern America","Brasil",NA,NA,"Campo de murundus com Brachiaria ao W da estrada, no campo baixo em redor de murundu",NA,"Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé",NA,"Mato Grosso","Cuiabá ","Estrada Cuiabá-Acorizal (MT-010), km 14,5","-56.167361","-15.454889","200","200",NA,NA,NA,"-56.167361","-15.454889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","2019-11-01 15:17:03-03","UnB","UB","183366","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Rua, GH; Bonasora, MG; Silva, AS; Mendes, VC","990","2011","04","18","Southern America","Brasil",NA,NA,"Depressão úmida na beira L da estrada, com cerrado em torno",NA,"Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé",NA,"Mato Grosso","Cuiabá ","Estrada Cuiabá-Chapada dos Guimarães (MT-251), km 12","-56.050528","-15.463778","192","192",NA,NA,NA,"-56.050528","-15.463778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","2019-11-01 15:17:03-03","UnB","UB","88441","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Pott, A","2941","1987","06","09","Southern America","Brasil",NA,NA,"Erva cespitosa; Solo arenoso; relevo plano","UB0023255","Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé","Pott, A","Mato Grosso do Sul","Corumbá","Corumbá, Fazenda Nhumirim","-56.65","-19.65",NA,NA,"UB0023255",NA,NA,"-56.65","-19.65",NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","2019-11-01 15:17:03-03","UnB","UB","184606","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Silva, GP; et al.","14197","2009","03","31","Southern America","Brasil",NA,NA,"Erva cespitosa; Cerrado. Relevo acidentado. Solo argiloso","UB0023297","Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé","Oliveira, RC; Edward, WOO","Tocantins","Paranã ","Estrada canteiro de obras - rio Custódio, km 13","-48.19","-12.816389","310","310","UB0023297",NA,NA,"-48.19","-12.816389","2010","10",NA,NA,NA,NA,NA,NA,NA
"693","2019-11-01 15:17:03-03","UnB","UB","214108","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Silva, DP; Munhoz, CBR; Amaral, AG; Cristine, A; Chagas, UR","732","2015","06","08","Southern America","Brasil",NA,NA,"Erva; Vereda em Mateiros, Margem do Rio preto, próximo ao córrego guará, na propriedade do Sr. Emivaldo.","UB0030638","Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé",NA,"Tocantins","Rio da Conceição","Estação Ecológica Serra Geral do Tocantins","-46.529167","-10.613472",NA,NA,"UB0030638",NA,NA,"-46.529167","-10.613472",NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","2019-11-01 15:17:03-03","UnB","UB","183309","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Rua, GH; Bonasora, MG; Silva, AS; Mendes, VC","933","2011","04","13","Southern America","Brasil",NA,NA,"Em campo úmido.",NA,"Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé",NA,"Goiás","Acreúna","ca. 3 km W de Acreúna, ca. 200 m N da BR 060 numa estrada de terra","-50.402889","-17.406833","530","530",NA,NA,NA,"-50.402889","-17.406833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","2019-11-01 15:17:03-03","UnB","UB","188171","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Silva, AS; Oliveira, RC; Bonasora, MG","258","2011","05","23","Southern America","Brasil",NA,NA,"Folhas glabras, inflorescência na bainha.; Substrato rochoso.","UB0029710","Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé","Oliveira, RC; Silva, AS","Goiás","Teresina de Goiás","Trilha para a Cachoeira do Poço Encantado.","-47.262639","-13.87475","797","797","UB0029710",NA,NA,"-47.262639","-13.87475","2011","04",NA,NA,NA,NA,NA,NA,NA
"696","2019-11-01 15:17:03-03","UnB","UB","102407","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Pires, JM","9759","1963","05","13","Southern America","Brasil",NA,NA,NA,"UB0026895","Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé","Incógnito","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,"UB0026895","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","2019-11-01 15:17:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Siqueira, MS","158","2016","04","21","Southern America","Brasil",NA,NA,"Campo sujo","UB0125652","Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé","Ribeiro, ARO","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,"UB0125652","70570","auto",NA,NA,"2016","07",NA,NA,NA,"13",NA,NA,NA
"698","2019-11-01 15:17:03-03","UnB","UB","102408","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Lima, N","179","1968","04","10","Southern America","Brasil",NA,NA,NA,"UB0026898","Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé","Incógnito","Distrito Federal","Brasília","Estação Experimental do ICB","-47.9296989440918","-15.7797002792358",NA,NA,"UB0026898","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","2019-11-01 15:17:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Ratter, JA","3335","1976","07","30","Southern America","Brasil",NA,NA,NA,"UB0026906","Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé","Oliveira, RC","Distrito Federal","Brasília","Fazenda Água Limpa","-47.9296989440918","-15.7797002792358",NA,NA,"UB0026906","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","2019-11-01 15:17:03-03","UnB","UB","102430","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Haridasan, M","MH477","1984","05","07","Southern America","Brasil",NA,NA,NA,"UB0026904","Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé","Oliveira, RC","Distrito Federal","Brasília","Fazenda Água Limpa","-47.9296989440918","-15.7797002792358",NA,NA,"UB0026904","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","2019-11-01 15:17:03-03","UnB","UB","102425","PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Jesus, JO","16","1964","05","06","Southern America","Brasil",NA,NA,NA,"UB0026893","Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé","Oliveira, RC","Distrito Federal","Brasília","Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"UB0026893","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","2019-11-01 15:17:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","stellatum","Paspalum stellatum","Magalhães, M","1918","1942","04","21","Southern America","Brasil",NA,NA,"Herbácea; Cerrado","UB0023326","Monocotyledonae",NA,"Humb. & Bonpl. ex Flüggé","Barreto, M","Minas Gerais","Corinto","Fazenda Logradouro","-44.4564018249512","-18.3808002471924",NA,NA,"UB0023326","49021","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
