"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","typeStatus","infraspecificEpithet","fieldNumber","individualCount","sex"
"1581","2020-07-23 12:09:32-03","CEPLAC","CEPEC","16065","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata",NA,"J. G. Rohwer","T. S. dos Santos","3464","1979","02","15",NA,"Brasil","Bahia","MARACÁS","8 a 18Km S Maracas, antiga Rod. p/ Jequie.","-40.4308013916016","-13.4411001205444",NA,NA,NA,NA,NA,NA,"50558","auto",NA,NA,NA,NA,NA,NA,"30/12/1993",NA,NA,NA,NA,NA
"1582","2020-07-23 12:09:32-03","CEPLAC","CEPEC","132782","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata",NA,"R. D. Ribeiro","R. D. Ribeiro","884","1993","09","01",NA,"Brasil","Goiás","ITUMBIARA","Local pertencente a Faz. São fernando, conhecido como Vermelhão.","-49.2153015136719","-18.4192008972168",NA,NA,NA,NA,NA,NA,"77216","auto",NA,NA,NA,NA,NA,NA,"30/12/2007",NA,NA,NA,NA,NA
"1583","2020-07-23 12:09:32-03","CEPLAC","CEPEC","132146","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata",NA,"S. O. Santos","S. O. Santos","290","2010","10","12",NA,"Brasil","Pernambuco","jaqueira","Serra do urubu. RPPN Frei Caneca. Trilha do Sítio Cabugí.","-35.7933006286621","-8.72667026519775",NA,NA,NA,NA,NA,NA,"11830","auto",NA,NA,NA,NA,"35W51'90","8S42'82","30/12/2010",NA,NA,NA,NA,NA
"1584","2020-07-23 12:09:32-03","CEPLAC","CEPEC","148612","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata",NA,NA,"S.O. Santos","337",NA,NA,NA,NA,"Brasil","Pernambuco","RECIFE",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1585","2020-07-23 12:09:32-03","CEPLAC","CEPEC","133325","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata",NA,"S. O. Santos","S. O. Santos","337","2011","04","08",NA,"Brasil","Pernambuco","RECIFE","Jardim Botânico do Recife. Trilha principal de acesso a administração .","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,"30/12/2011",NA,NA,NA,NA,NA
"1586","2009-11-26 13:51:11-02","INPA","INPAW","7253","S","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.",NA,"Kubitzki, K.","68","1979","08","30",NA,"Brasil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1587","2009-11-26 13:51:11-02","INPA","INPAW","436","S","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.",NA,"Co&#234;lho, D.",NA,"1956","03","16",NA,"Brasil","Amazonas","Manaus",NA,"-60.025","-3.10194",NA,NA,NA,NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1588","2009-11-26 13:51:11-02","INPA","INPAW","7747","S","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.",NA,"Lisboa, P.","3-16-187",NA,NA,NA,NA,"Brasil","Par&#225;","Tucuru&#237;",NA,"-49.6725","-3.76611",NA,NA,NA,NA,NA,NA,"59618","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1589","2009-11-26 13:51:11-02","INPA","INPAW","6391","S","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees & Mart.",NA,"Monteiro, O.P.","1157","1976","06","03",NA,"Brasil","Mato Grosso","Aripuan&#227;",NA,"-59.4594","-10.1667",NA,NA,NA,NA,NA,NA,"273871","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1590","2020-09-22 13:48:39-03","USP","SPFW","779","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees;Mart.","Embrapa, CPATU","Withelm, D. Santos Filho, Z.","235","1992","10","07",NA,"Brasil","Pará","Curi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1591","2020-09-22 13:48:39-03","USP","SPFW","614","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees;Mart.","Embrapa, CPATU","Withelm, D. Santo Filho, F.J.","12","1992","10","12",NA,"Brasil","Pará","Belém",NA,"-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1592","2020-11-04 17:29:13-03","UEM","HUEM","15929","S","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","M.L. Brotto","Jandoti, D","9","2008","03","20",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Próximo ao Ribeirão Conceição.","-52.866944","-22.596667","297","297",NA,"Arbórea cerca de 15m de altura. Flores de coloração creme.; Floresta Estacional Semidecidual.","HUEM000004929","HUEM000004929",NA,NA,"2010","06","23",NA,"-52.866944","-22.596667",NA,NA,NA,NA,NA,NA
"1593","2020-11-04 17:29:13-03","UEM","HUEM","15935","S","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","M.L. Brotto","Pascotto, CR","4","2008","10","15",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Próximo ao Ribeirão Conceição.","-52.866944","-22.596667","297","297",NA,"Arvoreta cerca de 4m, frutos imaturos de coloração verde.; Floresta Estacional Semidecidual.","HUEM000004928","HUEM000004928",NA,NA,"2010","06","23",NA,"-52.866944","-22.596667",NA,NA,NA,NA,NA,NA
"1594","2020-11-04 17:29:13-03","UEM","HUEM","15937","S","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","M.L. Brotto","Pascotto, CR","5","2009","05","19",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Próximo ao Ribeirão Conceição.","-52.866944","-22.596667","297","297",NA,"Altura de aproximadamente 15m, inflorescência de coloração verde escuro.; Floresta Estacional Semidecidual.","HUEM000004921","HUEM000004921",NA,NA,"2010","06","23",NA,"-52.866944","-22.596667",NA,NA,NA,NA,NA,NA
"1595","2020-11-04 17:29:13-03","UEM","HUEM","17435","Extra","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","! Brotto, ML","Silva, VL; Ma.C.Souza; G.F.Pereira","33","2010","04","07",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, riberão Scherer, margem esquerda, próximo ao bloco 3","-52.887356","-22.606883","312","312",NA,"arbórea, 15m de altura; flor coloração bege; frutos imaturos; frequente.","HUEM000016224","HUEM000016224",NA,NA,"2017",NA,NA,NA,"-52.887356","-22.606883",NA,NA,NA,NA,NA,NA
"1596","2020-11-04 17:29:13-03","UEM","HUEM","17873","S","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","M.L. Brotto","Gross, JS","05","2010","03","26",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Estrada Córrego Conceição","-52.900333","-22.607389","325","325",NA,"Arvoreta de 6m; botões de coloração creme; flores de coloração creme; col. pela manhã; Floresta Estacional Semidicidual","HUEM000004927","HUEM000004927",NA,NA,"2010","06","24",NA,"-52.900333","-22.607389",NA,NA,NA,NA,NA,NA
"1597","2020-11-04 17:29:13-03","UEM","HUEM","19412","S","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","Pedro L.R. de Moraes","Gross, JS","19","2010","02","19",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Estrada do Ribeirão Conceição","-52.900139","-22.598778","254","254",NA,"Arbórea, cerca de 7m de altura; botões florais e flores de coloração creme.; Floresta Estacional Semidicidual","HUEM000004932","HUEM000004932",NA,NA,"2012","12",NA,NA,"-52.900139","-22.598778",NA,NA,NA,NA,NA,NA
"1598","2020-11-04 17:29:13-03","UEM","HUEM","20576","Extra","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","! Brotto, ML","G.F.Pereira; Ma.C.Souza; Harthman, VC; Rosa, GS; Silva, VL","511","2009","03","04",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, câmpus UEM, trilha para o riberão Scherer","-52.883311","-22.60235","291","291",NA,"arbórea, 12m de altura; flor coloração bege; borda da floresta.","HUEM000016221","HUEM000016221",NA,NA,"2017",NA,NA,NA,"-52.883311","-22.60235",NA,NA,NA,NA,NA,NA
"1599","2020-11-04 17:29:13-03","UEM","HUEM","20577","Extra","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","! Brotto, ML","G.F.Pereira; Silva, VL","512","2009","09","23",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, riberão Scherer, margem direita","-52.886064","-22.604033","309","309",NA,"arbórea, cerca de 10m de altura; frutos imaturos.","HUEM000016022","HUEM000016022",NA,NA,"2017",NA,NA,NA,"-52.886064","-22.604033",NA,NA,NA,NA,NA,NA
"1600","2020-11-04 17:29:13-03","UEM","HUEM","20578","Extra","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","! Brotto, ML","G.F.Pereira; Silva, VL","513","2009","09","23",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, riberão Scherer, margem direita, próximo ao bloco 4","-52.886064","-22.604033","309","309",NA,"arbórea, 17m de altura; frutos imaturos.","HUEM000016222","HUEM000016222",NA,NA,"2017",NA,NA,NA,"-52.886064","-22.604033",NA,NA,NA,NA,NA,NA
"1601","2020-11-04 17:29:13-03","UEM","HUEM","20583","Extra","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","G.F.Pereira","G.F.Pereira; Ma.C.Souza; Harthman, VC; Rosa, GS; Silva, VL","517","2009","03","05",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, riberão Scherer, margem esquerda, bloco 01","-52.884656","-22.60055","286","286",NA,"arbórea, cerca de 15m de altura; flor coloração bege; interior da floresta.",NA,NA,NA,NA,"2009","05",NA,NA,"-52.884656","-22.60055",NA,NA,NA,NA,NA,NA
"1602","2020-11-04 17:29:13-03","UEM","HUEM","21430","S","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","Pedro L.R. de Moraes","Beneli, TM","11","2011","09","19",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Trapiche, margem do rio","-52.900333","-22.607389","352","352",NA,"Arbórea, cerca de 7 m de altura; frutos imaturos de coloração verde escuro; frutos maturos de coloração preta.; Floresta Estacional Semidecidual.","HUEM000004930","HUEM000004930",NA,NA,"2012","12",NA,NA,"-52.900333","-22.607389",NA,NA,NA,NA,NA,NA
"1603","2020-11-04 17:29:13-03","UEM","HUEM","21743","S","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","Pedro L.R. de Moraes","Romagnolo, MB","3284","2011","11","01",NA,"Brasil","Paraná","Presidente Castelo Branco","fazenda Santa Isabel","-52.175167","-23.303275","585","585",NA,"Arbórea, cerca de 6 m de altura; frutos imaturos de coloração verde.; Floresta Estacional Semidecidual","HUEM000005111","HUEM000005111",NA,NA,"2012","12",NA,NA,"-52.175167","-23.303275",NA,NA,NA,NA,NA,NA
"1604","2020-11-04 17:29:13-03","UEM","HUEM","21846","S","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","Pedro L.R. de Moraes","Pascotto, CR","94","2011","07","28",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica de Caiuá, estrada Ribeirão Conceição","-52.900278","-22.607222","325","325",NA,"Arbórea, cerca de 15 m de altura; frutos imaturos de coloração verde.; Floresta Estacional Semidecidual","HUEM000004931","HUEM000004931",NA,NA,"2012","12",NA,NA,"-52.900278","-22.607222",NA,NA,NA,NA,NA,NA
"1605","2020-11-04 17:29:13-03","UEM","HUEM","26194","S","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","Romagnolo, MB","Romagnolo, MB","3443","2013","05","20",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Borda Conceição","-52.900556","-22.592778",NA,NA,NA,"Arbórea, cerca de 14,0 m de altura; frutos imaturos de coloração verde; Floresta Estacional Semidecidual","HUEM000004933","HUEM000004933",NA,NA,"2013","06",NA,NA,"-52.900556","-22.592778",NA,NA,NA,NA,NA,NA
"1606","2019-07-03 20:06:23-03","UEM","HUEM","2690","S","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","J.B.Baitello","Ma.C.Souza-Stevaux; S.Rodrigues","3477","1992","11","08",NA,"Brasil","Mato Grosso do Sul","Taquarussu","rio Ivinhema, entre a lagoa dos Patos e a lagoa Fi","-53.3513984680176","-22.4878005981445",NA,NA,NA,"Arbóreo; cálice verde, fruto maduro enegrecido. Rara. Solo seco sujeito a alagamento. Capoeira.",NA,NA,"63482","auto","1994","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1607","2020-11-04 17:29:13-03","UEM","HUEM","3540","S","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","Moraes, PLR","Romagnolo, MB","90","1996","03","30",NA,"Brasil","Mato Grosso do Sul","Taquarussu","Rio Paraná, margem direita (área 1)","-53.3513984680176","-22.4878005981445",NA,NA,NA,"Flores de coloração creme.",NA,NA,"63482","auto","2009","05","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1608","2019-07-02 15:55:32-03","UEM","HUEM","844","S","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","H.van der Werff","G.Hatschbach","19024","1968","04","18",NA,"Brasil","Paraná","Cianorte",NA,"-52.6049995422363","-23.6632995605469",NA,NA,NA,"Árvore; 8m; flor creme; mata pluvial de terreno arenoso; comum.","HUEM000004925","HUEM000004925","32009","auto","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1609","2020-11-04 17:29:13-03","UEM","HUEM","17433","S","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","! Brotto, ML","V.L.Silva","32","2010","04","17",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá.","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"HUEM000016223","HUEM000016223","16110","auto","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1610","2020-11-04 17:29:13-03","UEM","HUEM","25491","S","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","G.F.Pereira","Landgraf, GO","147A",NA,NA,NA,NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá.","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"HUEM000019387","HUEM000019387","16110","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1611","2020-11-04 17:29:13-03","UEM","HUEM","25497","S","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","Landgraf, GO","Landgraf, GO","149",NA,NA,NA,NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá.","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"HUEM000019462","HUEM000019462","16110","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1612","2020-11-04 17:29:13-03","UEM","HUEM","25502","S","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees",NA,"Landgraf, GO","154",NA,NA,NA,NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá.","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"HUEM000019465","HUEM000019465","16110","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1613","2019-07-02 15:55:31-03","UEM","HUEM","32023","S","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","M.L.Brotto","s.c.","s.n.","2009",NA,NA,NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá.","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"HUEM000015978","HUEM000015978","16110","auto","2017","08","17",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1614","2019-07-02 15:55:32-03","UEM","HUEM","34447","S","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","M.L.Brotto","G.F.Pereira","s.n.","2011","10","27",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá.","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"HUEM000019326","HUEM000019326","16110","auto","2017","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1615","2020-11-04 17:29:13-03","UEM","HUEM","20575","S","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","! Brotto, ML","G.F.Pereira","509","2009","03","20",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá., Ribeirão Scherer. Interior da floresta.","-52.8596992492676","-22.656400680542",NA,NA,NA,"Arbórea, cerca de 18m de altura. Botões florais e flores de coloração.","HUEM000016215","HUEM000016215","16110","auto","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1616","2020-11-04 17:29:13-03","UEM","HUEM","10109","S","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","Moraes, PLR","Janunzzi, AM; Lorenzetti, E","824","2003","03","09",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Sede do IAP.","-52.8596992492676","-22.656400680542",NA,NA,NA,"Árvore; aproximadamente 10 m de altura; flores brancas delicadas; folhas lanceoladas.","HUEM000004923","HUEM000004923","16110","auto","2009","05","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1617","2020-11-04 17:29:13-03","UEM","HUEM","9311","S","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","Moraes, PLR","Rosa, CILF; et al.","222","2002","04","27",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Trilha da Cachoeira.","-52.8596992492676","-22.656400680542",NA,NA,NA,"Arvoreta; até 4 m de altura; inflorescência panícula; flores brancas; na margem do rio.","HUEM000004924","HUEM000004924","16110","auto","2009","05","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1618","2020-11-04 17:29:13-03","UEM","HUEM","9151","S","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","Moraes, PLR","Rosa, CILF; et al.","265","2002","04","28",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Trilha do Mico.","-52.8596992492676","-22.656400680542",NA,NA,NA,"Árvore; até 5 m de altura; inflorescência paniculada; folhas alvas ou cremes.","HUEM000004922","HUEM000004922","16110","auto","2009","05","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1619","2020-11-04 17:29:13-03","UEM","HUEM","9119","S","Plantae",NA,NA,"Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","Moraes, PLR","Rosa, CILF; et al.","189","2002","02","22",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Trilha do Mico.","-52.8596992492676","-22.656400680542",NA,NA,NA,"Árvore; com até 9 mde altura; inflorescência panícula; flors brancas-creme.","HUEM000004926","HUEM000004926","16110","auto","2009","05","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1620","2020-09-18 09:34:07-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Nectandra","cuspidata","Nectandra cuspidata","Schott",NA,"Cid Ferreira, CA","8772",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1621","2020-09-18 09:34:07-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Nectandra","cuspidata","Nectandra cuspidata","Schott",NA,"Saraiva, R","318",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1622","2020-09-18 09:34:07-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Nectandra","cuspidata","Nectandra cuspidata","Schott",NA,"Sothers, CA","58",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1623","2020-11-12 17:00:40-03","UEL","FUEL","15581","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","Werff, H van der","Hatschbach, G; Schinini, A; Silva, JM","58604","1993","02","07",NA,"Brasil","Mato Grosso do Sul",NA,"Rod. MS-295, 8 km a oeste de Iguatemi,",NA,NA,NA,NA,NA,NA,"FUEL006163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1624","2020-11-12 17:00:40-03","UEL","FUEL","4808","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","Baitello, JB","Warner N.O. Júnior","s.n.","1987","06","23",NA,"Brasil","São Paulo","Prado Ferreira","estrada velha Miraselva",NA,NA,NA,NA,NA,NA,"FUEL006160",NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1625","2020-11-12 17:00:40-03","UEL","FUEL","33947","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","Assis, LCS","Rosa, CILF","189","2002","02","22",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica de Caiuá","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"FUEL006151",NA,"16110","auto","2005","03","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1626","2020-11-12 17:00:40-03","UEL","FUEL","37584","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","Estevan, DA","Francisco, EM; et al.","s.n.","2000","02","20",NA,"Brasil","Paraná","Guaraci","Fazenda Mota","-51.6497001647949","-22.9731006622314",NA,NA,NA,NA,"FUEL006156",NA,"14342","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1627","2020-11-12 17:00:40-03","UEL","FUEL","587","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","Baitello, JB","Rodas, LAC","587","1985","04","06",NA,"Brasil","São Paulo","Araçatuba",NA,"-50.4300003051758","-21.2000007629395",NA,NA,NA,NA,"FUEL006157",NA,"59490","auto","1999","10","13",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1628","2020-11-12 17:00:40-03","UEL","FUEL","15543","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","Baitello, JB","Baitello, JB; Aguiar, OT","s.n.","1979","07","24",NA,"Brasil","São Paulo","Assis","Estação Experimental do Intituto Florestal","-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,"FUEL006161",NA,"23972","auto","1994","08","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1629","2020-11-12 17:00:40-03","UEL","FUEL","8460","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","Baitello, JB","L.W. de Oliveira","s.n.","1990","05","20",NA,"Brasil","São Paulo","Assis","Parque do Buracão","-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,"FUEL006152",NA,"23972","auto","1999","10","15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1630","2020-11-12 17:00:40-03","UEL","FUEL","21857","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","Baitello, JB","Bernacci, LC","3","1985","03","28",NA,"Brasil","São Paulo","Cajuru","Fazenda Santa Carlota","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,"FUEL006158",NA,"21243","auto","1999","10","13",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1631","2020-11-12 17:00:40-03","UEL","FUEL","31182","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","Nicolau, SA","Nicolau, SA; et al.","1812","1999","10","03",NA,"Brasil","São Paulo","Cajuru","Fazenda Santana; área ll","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,"FUEL006162",NA,"21243","auto","2000","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1632","2020-11-12 17:00:40-03","UEL","FUEL","11955","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","Baitello, JB","Sanches, AC; et al.","38","1994","06","04",NA,"Brasil","São Paulo","Teodoro Sampaio","Morro do Diabo, Estrada de Acesso ao alojamento.","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,"FUEL006155",NA,"54606","auto","1999","10","13",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1633","2020-11-12 17:00:40-03","UEL","FUEL","14311","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Nectandra","cuspidata","Nectandra cuspidata","Nees","Baitello, JB","Artem, L","s.n.","1994","06",NA,NA,"Brasil","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,"FUEL006154",NA,"54606","auto","1999","10","15",NA,NA,NA,NA,NA,NA,NA,NA,NA
