"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"2969","2020-07-23 12:09:43-03","CEPLAC","CEPEC","75661","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella",NA,"J. B. Baitello","J. de S. Silva","1972","01","12","Brasil","São Paulo","SÃO PAULO","Parque do Estado e Jardim Botanico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/04/1982",NA,NA,NA,NA
"2970","2020-02-17 11:29:41-03","UEG","HUEG","13397","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees) Mez","Silva, L.F.G.; Baitello, J.B.","Martins, R.C.; Ferreira, J.A.; et al.","1998","07","09","Brasil","Paraná","Reserva",NA,"-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,"Arvoreta 2 m; frutos imaturos verdes. Nome Vulgar: Canela.","HUEG013397",NA,"s.n.","1999",NA,NA,"43627","auto","Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"2971","2020-03-11 11:30:38-03","URICER","HPBR","8295","S","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","Mart.","LONGHI, S. J.","TREVISAN, A.","2002","06","15","Brasil","RS","Benjamim Constant do Sul","RESERVA INDIGENA DO VOTOURO",NA,NA,NA,NA,NA,NA,NA,"HPBR008295",NA,NA,"2002","06","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"2972","2019-04-02 09:32:11-03","URICER","HPBR","11012","S","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Ness) Mez","BUDKE,J.C. LEYSER,G. VININSKI,M.","LEYSER,G.VININSKI,M.","2007","10","21","Brasil","Rs","Faxinalzinho",NA,"-52.6730995178223","-27.4242000579834",NA,NA,NA,NA,NA,"HPBR011012",NA,NA,NA,NA,NA,"14334","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"2973","2019-04-02 09:32:11-03","URICER","HPBR","713","S","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","Mart","TOMASELI,C.","GADO,D.","1985","10","25","Brasil","Rs","Vista Alegre",NA,"-53.4902992248535","-27.3668994903564",NA,NA,NA,NA,"Altura de mais ou menos 20 metros.","HPBR000713",NA,NA,NA,NA,NA,"15580","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"2974","2019-04-02 09:32:11-03","URICER","HPBR","4601","S","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","Mart","SACCOMORI,G.","SACCOMORI,G.","1985","12","20","Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"Árvore com 15 á 20 metros de altura, folha opaca, coriácea, com disposição alterna, caule marrom, redondo, ocorrência isolada.","HPBR004601",NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"2975","2019-04-02 09:32:11-03","URICER","HPBR","7524","S","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","Mart.","BUTZKE, A.","BUTZKE, A. et al","1994","11","25","Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,"HPBR007524",NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"2976","2019-11-13 11:38:49-03","URICER","HPBR","9","S","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","Mart","DORS,A.","DORS,A.","1980","12","05","Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"Árvore com folhas lanceoladas, inteiras, sem estípulas, de disposição alterna, inflorescências racemosa panícula, altura de 20 metros.","HPBR000009",NA,NA,"1980","08","05","46790","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"2977","2019-04-02 09:32:11-03","URICER","HPBR","726","S","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","Mart.",NA,"BERWANGER,I.","1990","04","10","Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,"HPBR000726",NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"2978","2019-11-13 11:38:49-03","URICER","HPBR","11435","S","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","Ness et Mart. Ex Nees","MALYSZ,M; DARIVA,G.","AGUIAR,R.V.","2009","01","20","Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,"HPBR011435",NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"2979","2019-11-13 11:38:49-03","URICER","HPBR","26","S","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees) Mez","FORTUNATTO,S.","DORS,A.","1981","06","09","Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"Árvore com folhas oblongas lanceoladas de disposição alterna. Flores brancas em cacho.","HPBR000026",NA,NA,"1981","06","09","46790","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"2980","2019-11-13 11:38:49-03","URICER","HPBR","265","S","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","Ness","VANZO,M.A.","VANZO,M.A.","1984","11","09","Brasil","RS","Erechim","FAPES","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"Àrvore flores brancas, caule rugoso, altura de 5 metros.","HPBR000265",NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"2981","2020-03-18 16:38:11-03","URICER","HPBR","4521","S","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","Mart.","DEMBINSKI, J.","TONIAZZO, D.","1983","11","05","Brasil","RS","Erechim","PARQ. MUNIC LONGINES MALINOWSKI","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,"HPBR004521",NA,NA,"1983","11","05","46790","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"2982","2019-11-12 17:14:56-03","URICER","HPBR","6915","S","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","Mart.","BUTDKE, J.","TOMAZIN, A.","2000","10","01","Brasil","RS","Erechim","PARQ. MUNIC LONGINES MALINOWSKI","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,"HPBR006915",NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"2983","2019-04-02 09:32:11-03","URICER","HPBR","653","S","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella",NA,"MARESCHI,C.","MATTOS,P.F.","1985","10","12","Brasil","RS","Erechim","Sede do Progresso","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"Altura de 15 a 20 metros.","HPBR000653",NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"2984","2019-04-02 09:32:11-03","URICER","HPBR","4510","S","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","Mart",NA,"SACCOMORI,G.","1985","10","23","Brasil","RS","Getúlio Vargas",NA,"-52.2275009155273","-27.8903007507324",NA,NA,NA,NA,NA,"HPBR004510",NA,NA,NA,NA,NA,"18803","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"2985","2019-11-12 17:14:56-03","URICER","HPBR","4511","S","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","Mart",NA,"BASSO,M.T; GRANDO,N.M.","1983","11","05","Brasil","RS","Getúlio Vargas",NA,"-52.2275009155273","-27.8903007507324",NA,NA,NA,NA,NA,"HPBR004511",NA,NA,NA,NA,NA,"18803","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"2986","2019-04-02 09:32:11-03","URICER","HPBR","680","S","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","Mart","CARNIEL,N.","VENTURIN,F.","1985","10","20","Brasil","RS","Marcelino Ramos","Ponte do Rio Ligeiro","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,"Altura de 10 metros.","HPBR000680",NA,NA,NA,NA,NA,"18635","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"2987","2020-11-19 14:06:19-03","Unimontes","MCMG","6531","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","Mart.","Paixão, F. A.; Resck, D. V. S.","Paixão, F. A.; Resck, D. V. S.","2019","01","10","Brasil","Minas Gerais","Mariana","Mariana","-43.4160995483398","-20.377799987793","W43° 17' 48.7","S20° 16' 08.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2988","2020-11-19 14:06:19-03","Unimontes","MCMG","5937","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez(R.)",NA,"Oliveira,O.S .; Tolentino, G.S.","2017","03","21","Brasil","Minas Gerais","Mariana","Águas Claras","-43.4160995483398","-20.377799987793","43°25#?#50,0#?##?# W","20° 16#?#34,0#?##?#",NA,NA,"Mata Atlântica",NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2989","2013-02-07 10:18:44-02","UMC","HUMC","1427","S","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella",NA,NA,"Tomasulo, P.L.","1996","12","16","Brazil","São Paulo","Itatinga","Fazenda São José.","-48.61","-23.1",NA,NA,NA,NA,NA,NA,NA,"457",NA,NA,NA,"28219","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2990","2019-02-27 14:02:14-03","UFSJ","HUFSJ","2955","S","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Domingos, DQ","Sobral, M","2011","11","06","Brasil","Minas Gerais","Prados","Estrada dos Fundadores, entroncamento com ramal para Vitoriano Veloso","-44.1155","-21.069639","-44.1155","-21.069639",NA,NA,"Árvore 4 m, em interior de mata; flores creme.","HUFSJ002955","HUFSJ002955_01 HUFSJ002955_02","14415","2018","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2991","2020-09-22 13:48:40-03","USP","SPFW","3576","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","Mart.","Tomy Fisher","Weiers, M.S. Raimundo, C.M.; Andreacci, F.; Bilke, F.","2008","02","06","Brasil","Santa Catarina","São Francisco do Sul",NA,"-48.620667","-26.255139","48º37'14,4''W","26º15'18,5''S","18","18",NA,NA,NA,"127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2992","2020-09-22 13:48:40-03","USP","SPFW","1747","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","Mart.","J.B. Bartelho","Ceccantini, G.C.T. Sigolo, J.; Pecenda, L.C.; Suely.","1993","05","14","Brasil","Minas Gerais","Patrocínio","Serra do Salitre","-46.993333","-18.944167","46º59'36''W","18º56'39''S","1050","1050",NA,NA,NA,"349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2993","2020-09-22 13:48:40-03","USP","SPFW","5470","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","M.L. Brotto - 6.II.2017","Cardim, R.H.H.","2006","07","24","Brasil","São Paulo","Pedra Bela",NA,"-46.399442","-22.745069","46º23'57,99''W","22º44'42,25''S","1147","1147",NA,NA,NA,"25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2994","2020-09-22 13:48:40-03","USP","SPFW","3505","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","Mart.","Charlin Manoel Raimundo","Weiers, M.S. Raimundo, C.M.; Bilke, F.; Meirelles, J.; Bartz, M.C.","2008","01","23","Brasil","Santa Catarina",NA,NA,"-48.680111","-26.369833","48º40'48,4''W","26º22'11,4''S","34","34",NA,NA,NA,"33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2995","2020-09-22 13:48:40-03","USP","SPFW","491","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","Mart.","W. Mantovani","Ceccantini, G.C.T.","1994","03","23","Brasil","Minas Gerais","Patrocínio","Serra do Salitre","-46.993611","-18.944722","46º59'37''W","18º56'41''S","1050","1050",NA,NA,NA,"239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2996","2020-09-22 13:48:40-03","USP","SPFW","6203","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","Mart.","G.C.T. Ceccantini","Ceccantini, G.C.T. Locosselli, G.M.; Ywasaki, C.; Montefusco, A.R.; Seits, R.; Beutling, A.","2004","06","26","Brasil","Santa Catarina","Campo Belo do Sul",NA,"-50.760799407959","-27.8992004394531",NA,NA,NA,NA,NA,NA,NA,"2199",NA,NA,NA,"35150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2997","2021-04-08 17:12:50-03","UESB","HUESB","6444","S","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees.) Mez","Teixeira, B.C.","FERNANDES, A.; Matos.; Matos.","1976","05","15","Brasil","Ceará",NA,"Ch. Araripe.",NA,NA,NA,NA,NA,NA,"Árvore pequena.",NA,NA,NA,"1979","05",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"2998","2019-11-13 16:04:47-03","UNISANTA","HUSC","1314","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Rossi, L.","Martins, S.E.; Sampaio, P.S.P.","1998","09","16","Brasil","São Paulo","Bertioga","Fazenda Família Pinto","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Árvore, 5m alt., frutos verdes imaturos a nigrescentes maduros, súpula verde-amarronzada; Floresta de restinga úmida",NA,NA,"231","1999","05",NA,"37616","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"2999","2019-11-13 16:04:47-03","UNISANTA","HUSC","1496","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Nicolau, J.A.","Martins, S.E.; Sampaio, P.S.P.; Magenta, M.A.G.","1998","11","20","Brasil","São Paulo","Bertioga","Fazenda Três Marias, estrada da captação de Guaratuba","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Arvoreta, 2,5m alt., frutos verdes imaturos, cúpula verde passando a marrom; Área degradada",NA,NA,"342","1999","05",NA,"37616","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"3000","2019-11-13 16:04:47-03","UNISANTA","HUSC","1777","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Baitello, J.B.","Martins, S.E.; Magenta, M.A.G.; Sampaio, P.S.P.","1999","04","22","Brasil","São Paulo","Bertioga","Guaratuba, Condomínio Costa do Sol.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Arvoreta, 2m alt., botões florais esverdeados, frutos jovens verdes; Floresta de Restinga Alta",NA,NA,"446","1999","09","28","37616","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"3001","2019-11-13 16:04:47-03","UNISANTA","HUSC","1729","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Baitello, J.B.","Sampaio, P.S.P.; Martins, S.E.; Magenta, M.A.G.","1999","04","15","Brasil","São Paulo","Bertioga","Guaratuba, Fazenda Três Marias, estrada da captação","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Arvoreta 3m de alt., tépalas creme; Floresta de restinga umida",NA,NA,"230","1999","09","28","37616","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"3002","2019-11-13 16:04:47-03","UNISANTA","HUSC","1350","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Nicolau, J.A.","Sampaio, P.S.P.; Martins, S.E.; Rotundo, M.","1998","10","06","Brasil","São Paulo","Bertioga","Praia de Itaguaré. Trilhga atrás da casa do caseiro da Itaguaré Empr. Imob.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Árvore, 16m alt., ramos caídos, frutos verdes passando a negros com cúpula castanha; Restinga entre cordões",NA,NA,"107","1999","05",NA,"37616","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"3003","2019-11-13 16:04:47-03","UNISANTA","HUSC","1653","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Nicolau, J.A.","Martins, S.E.; Sampaio, P.S.P.; Lima, E.S.","1999","03","11","Brasil","São Paulo","Bertioga","São Lourenço, Rod. SP-55, km 211,5. Fazenda da Família Pinto","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Arvoreta, 4m alt., tépalas creme-esverdeadas; Floresta de restinga umido",NA,NA,"400","1999","05",NA,"37616","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"3004","2019-11-13 16:04:47-03","UNISANTA","HUSC","8784","PreservedSpecimen","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Nees & Mart.) Mez","Sampaio, P.S.P.; et al.","Mirage, A.; Nakasato, M.V.","2008","04","16","Brasil","São Paulo","Peruíbe","Praia do Guaraú","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"Árvore",NA,NA,"37","2006","10",NA,"21922","auto",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"3005","2020-11-04 17:29:16-03","UEM","HUEM","7247","S","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Ness & Mart.) Mez","M.L. Brotto","Barreto, KD; Fernandes, GD; F.X. Vitti","1993","08","17","Brasil","São Paulo","Campos do Jordão","Parque da Ferradura, Mata riparia","-47.55","-22.566667","-47.55","-22.566667",NA,NA,"Árvore; 4m alt.; borda de mata; sadia; tronco liso; sem látex; flor ausente; fruto verde imaturo","HUEM000005010","HUEM000005010","s.n.","2017","08","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3006","2020-11-04 17:29:16-03","UEM","HUEM","29066","S","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Ness & Mart.) Mez","M.L. Brotto","Mourão, KSM; Trzeciak, F; Albiero, ALM","2014","12","04","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá, trilha paralela a trilha do banheiro, à esquerda","-50.257","-24.565167","-50.257","-24.565167","1001","1001","Arvoreta com cerca de 2,0m de altura; botões florais, flores em antese e frutos muito jovens de coloração vinácea.","HUEM000005113","HUEM000005113","314","2017","08","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3007","2020-11-04 17:29:16-03","UEM","HUEM","31514","S","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Ness & Mart.) Mez","Brotto, ML","Silva, JM; Bayeri, I; Noguchi, G","2016","10","29","Brasil","Paraná","Castro","PCH do Rio Iapó, Fazenda Marumbi","-50.12","-24.737222","-50.12","-24.737222",NA,NA,"Arbusto com 3m de altura; frutos imaturos.; Floresta Ombrófila Mista","HUEM000014285","HUEM000014285","9560","2016","11","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3008","2020-11-04 17:29:16-03","UEM","HUEM","31403","S","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Ness & Mart.) Mez","Brotto, ML","Borges, JP; Antunes, N","2012","12","29","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"Arbórea. Flores e frutos. Área 1, 600° indivíduo","HUEM000011365","HUEM000011365","129","2013","06","26","47841","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3009","2020-11-04 17:29:16-03","UEM","HUEM","31412","S","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Ness & Mart.) Mez","Brotto, ML","Borges, JP; Tiscoski, TL; Simão, PC; Zini, A; Escher, AR","2013","03","25","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski,","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"Arbórea. Inflorescências creme. Área 1, 572 indivíduo.","HUEM000011368","HUEM000011368","164","2013","06","26","47841","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3010","2020-11-04 17:29:16-03","UEM","HUEM","11066","S","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Ness & Mart.) Mez","Brotto, ML","E.Rotta","1979","12","03","Brasil","Paraná","Colombo","Embrapa","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"Mata Mesófila Semidecídua.","HUEM000005089","HUEM000005089","121","2010","06","24","13536","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3011","2019-07-02 15:55:33-03","UEM","HUEM","10743","S","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Ness & Mart.) Mez","M.L. Brotto","S.R.Ziller; W.Maschio","1995","09","21","Brasil","Paraná","Colombo","EMBRAPA - CNPFlorestas., Formação Vegetal: Floresta Ombrófila Mista Montana.","-49.2242012023926","-25.2917003631592",NA,NA,"890","890","Mata do estábulo. Frutos imaturos verdes. Comum em submata de pinhais.","HUEM000005080","HUEM000005080","1245","2010","06","24","13536","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3012","2019-07-02 15:55:33-03","UEM","HUEM","10773","S","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Ness & Mart.) Mez","J.B. Baitello","M.M.Los","1984","12","18","Brasil","Paraná","Colombo","Embrapa, Formação Vegetal: Floresta Ombrófila Mista.","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"EMBRAPA, perto da cabana.","HUEM000005082","HUEM000005082","44","1987","05",NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3013","2019-07-02 15:55:33-03","UEM","HUEM","10772","S","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Ness & Mart.) Mez","M.L. Brotto","E.Rotta",NA,NA,NA,"Brasil","Paraná","Colombo","Embrapa, Formação vegetal: Floresta Ombrófita Mista.","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,"HUEM000005084","HUEM000005084","9","2010","06","24","13536","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3014","2019-07-02 15:55:33-03","UEM","HUEM","11061","S","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Ness & Mart.) Mez","J.B. Baitello","s.c.","1982","01","15","Brasil","Paraná","Colombo","Formação Vegetal: Floresta Ombrófila Mista.","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,"HUEM000005091","HUEM000005091","s.n.","1987","05",NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3015","2020-11-04 17:29:16-03","UEM","HUEM","5018","S","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Ness & Mart.) Mez","H.van der Werff","J.M.Silva; Cordeiro, J","1987","11","09","Brasil","Paraná","Curitiba","Recantos das Araucárias","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvore 4 m. Flor creme. Capão com Araucária.","HUEM000005079","HUEM000005079","419","1988",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3016","2019-07-02 15:55:33-03","UEM","HUEM","11057","S","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Ness & Mart.) Mez","M.L. Brotto","S.R.Ziller; W.Maschio","1995","08","16","Brasil","Paraná","Guaraqueçaba","Formação vegetal: Formações Pioneiras de Influência Marinha.","-48.3288993835449","-25.3066997528076",NA,NA,"30","30","Restinga. Aeroporto. Frutos imaturos verdes. Comum.","HUEM000005085","HUEM000005085","896","2010","06","24","37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3017","2020-11-04 17:29:16-03","UEM","HUEM","10730","S","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Ness & Mart.) Mez","Brotto, ML","Soares, A; W. Maschio","1997","07","17","Brasil","Paraná","Guaraqueçaba","Próximo a farmácia, em beira de estrada.","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Árvore com frutos.; Floresta Ombrófila Densa Atlântica.","HUEM000005081","HUEM000005081","266","2010","06","24","37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3018","2020-11-04 17:29:16-03","UEM","HUEM","11048","S","Plantae","Lauraceae","Ocotea","pulchella","Ocotea pulchella","(Ness & Mart.) Mez","M.L. Brotto","S.R.Ziller; Soares, A","1995","04","10","Brasil","Paraná","Guaraqueçaba","Serra Negra, Fazenda GUAM, Formação Vegetal: Floresta Ombrófila Densa Submontana.","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"HUEM000005090","HUEM000005090","785","2010","06","24","37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
