"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","scientificNameAuthorship","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","fieldNumber","infraspecificEpithet","individualCount","class"
"160","2019-11-01 15:06:04-03","UnB","UB","162001","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Faria, JEQ; Cota, MRC; Proença, CEB","1015","2010","12","Southern America","Brasil","Estância santa Catarina, próximo à cidade",NA,"Subarbusto ca. 0,3 m de altura, frutos imaturos verde avermelhados (Material para DNA); Cerrado sensu stricto antropizado",NA,NA,"Proença, CEB","14","São Paulo","Botucatu","-48.439998626709","-22.8799991607666",NA,NA,"Cambess.","2010","40412","auto",NA,NA,"12",NA,NA,NA,NA,NA
"161","2019-11-01 15:06:04-03","UnB","UB","170176","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Faria, JEQ; Cota, MRC; Proença, CEB","1019","2010","12","Southern America","Brasil","Estância Demétria, próximo a Botucatu",NA,"Arbusto ca. 0,6 m de altura, frutos imaturos verdes; Cerrado sensu stricto",NA,NA,"Faria, JEQ","16","São Paulo","Botucatu","-48.439998626709","-22.8799991607666",NA,NA,"Cambess.","2010","40412","auto",NA,NA,"12",NA,NA,NA,NA,NA
"162","2019-11-01 15:06:04-03","UnB","UB","131483","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Mattos, J","10718","1962","11","Southern America","Brasil","Via Alambari, a 2km da estrada Itapapetininga-Socoraba",NA,"Frutos imaturos.; Arbusto 0,5m.; Cerrado",NA,NA,"Mattos, J","22","São Paulo","Itapetininga","-48.0499992370605","-23.5900001525879",NA,NA,"Cambess.","1963","40712","auto",NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-05-06 12:01:02-03","UFU","HUFU","57532","S","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Viana, C.M.L.; Chacon, R.G. & Paiva, V.F.","03","2006","08",NA,"Brasil","Estação Ecológica do Jardim Botânico de Brasília, Área do Cristo Redentor.",NA,"Erva com flor branca.; Campo limpo pedregoso. Areia quartizoza.",NA,NA,NA,"02","Distrito Federal","Brasília","-47.85","-15.866667","1025","1150","Cambess.",NA,NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA
"164","2020-08-20 20:40:33-03","UFSC","FLOR","31248","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Mattos, J.","10872","1962","11",NA,"Brasil","estrada de Alambari, a 1 km da estrada federal.",NA,"arbusto, Fruto Imaturo, , 0,5m altura","FLOR0031248",NA,"Mattos, J.","22","São Paulo","Itapetininga","-48.0499992370605","-23.5900001525879",NA,NA,"Cambess.","1963","40712","auto",NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-08-20 14:58:22-03","UFSC","FLOR","29844","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Mattos, J.; Bicalho, H.","10718","1962","11",NA,"Brasil","Itapetininga, via Alambari, a 2 km da estrada Itapetininga-Sorocaba.",NA,"arbusto, Fruto Imaturo, , 0,5m altura","FLOR0029844",NA,NA,"22","São Paulo","Itapetininga","-48.0499992370605","-23.5900001525879",NA,NA,"Cambess.",NA,"40712","auto",NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-03-04 15:45:31-03","IF","SPSF","09755","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"A.D.Caliente","1249","1993","10","América do Sul","Brasil","Horto Palmito",NA,"COLETA: Subarbusto com aprox. 40cm de altura. Tronco com 1,5cm. Frutos imaturos. Rebrota frequente.; GEOGRAFIA: Cerrado degradado.;",NA,NA,"O.T.Aguiar","19","MS","Três Lagoas","-51.783333","-20.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida"
"167","2021-03-04 15:45:31-03","IF","SPSF","36389","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"L.T.Dombrowski","6794","1976","12","América do Sul","Brasil","Furnas",NA,"COLETA: Xilopodífera. Flor alva.; GEOGRAFIA: Campo limpo, seco.;",NA,NA,NA,"13","PR","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida"
"168","2021-03-04 15:45:31-03","IF","SPSF","53293","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"A.O.S. Vieira et al.","381","1989","12","América do Sul","Brasil","Fazenda Charlote",NA,"COLETA: Subarbusto de 0,5 m de altura. Flores brancas.; GEOGRAFIA: Campo. Margem do Rio Iapó.;",NA,NA,"L.H.S.- Silva","11","PR","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"Cambess.",NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida"
"169","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","anomala","Aulomyrcia anomala",NA,"Pohl, JBE","s.n.",NA,NA,"Southern America","Brazil","ad praedium Fazenda do padre Correa in Serra dos Orgaos",NA,NA,NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,"O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","atro-pilosa","Aulomyrcia atro-pilosa",NA,"Sellow, F","s.n.",NA,NA,"Southern America","Brazil","ad S. Ignacio",NA,"Napaea; HABITAT: Napaea",NA,NA,NA,NA,"Paraná ","Santo Inácio","-51.7939","-22.6978",NA,NA,"O.Berg",NA,"16493","auto",NA,NA,NA,NA,NA,NA,NA,NA
"171","2017-09-11 17:11:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala multiceps",NA,"?","s.n.",NA,NA,"Southern America","Brazil","in pascuis ad amnem Rio Jaguary",NA,"Original herbarium: Camb.",NA,NA,NA,NA,"Rio Grande do Sul",NA,NA,NA,NA,NA,"O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,"multiceps",NA,NA
"172","2017-09-11 17:11:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala ramosa",NA,"Saint-Hilaire, AFCP","s.n.",NA,NA,"Southern America","Brazil","in campis prope Capivary",NA,"Original herbarium: Camb.",NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,NA,"ramosa",NA,NA
"173","2017-09-11 17:11:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala multiceps",NA,"?","s.n.",NA,NA,"Southern America","Brazil","in pascuis ad amnem Rio Jaguary",NA,"Original herbarium: Camb.",NA,NA,NA,NA,"Rio Grande do Sul",NA,NA,NA,NA,NA,"O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,"multiceps",NA,NA
"174","2017-09-11 17:11:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala ramosa",NA,"Saint-Hilaire, AFCP","s.n.",NA,NA,"Southern America","Brazil","in campis prope Capivary",NA,"Original herbarium: Camb.",NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,NA,"ramosa",NA,NA
"175","2021-02-08 12:44:06-03","UFRGS","ICN","121254","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"G.; Hatschbach, G; Silva, JM","55888","1991","11","América do Sul","Brasil","Torre da Embratel",NA,"Xilopodífera; campo rupestre; solo arenoso.",NA,NA,"Sobral, M","07","GO","Água Fria de Goiás","-47.7841987609863","-14.9856004714966","1200","1200","Cambess.",NA,"38359","auto",NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-02-08 12:44:06-03","UFRGS","ICN","123044","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Knob, A; Bordignon, SAL","6032","1999","03","América do Sul","Brasil","BR 386",NA,"Campo. Campo ao lado da estrada. Solo com decomposição do basalto. Subarbusto; 0,4m. Flor branca. Fruto imaturo e maduro verde. Ocasional.",NA,NA,"Sobral, M","24","RS","Fontoura Xavier","-52.3457984924316","-28.9827995300293",NA,NA,"Cambess.",NA,"20220","auto",NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-03-04 16:05:06-03","UNESP-IS","HISA","3573","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Caliente,A.D et al","1249","1993","10",NA,"Brasil","Horto Palmito",NA,"Cerrado degradado.Subarbusto, ca 40cm, tronco 15cm, frutos imaturos, rebrota, frequente.",NA,NA,"Aguiar,O.T","19","Mato Grosso do Sul","Três Lagoas","-51.6782989501953","-20.7511005401611",NA,NA,"Cambess.","1995","150618","auto",NA,NA,"11","21",NA,NA,NA,"Magnoliopsida"
"178","2019-11-21 10:11:59-03","IBt","SP","316011","S","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Landrum, LR; Basualdo, I","8854","1995","11",NA,"Paraguai","Reserva Natural del Bosque Mbaracayum along road to Brazil, near odge of Reserva, Nandurocai. Cerrado.",NA,"Shrub ca. 0,5m high.","SP029510","SP029510","Landrum, LR","19","Canendeyú","Ygatimí","-55.666667","-24.166667",NA,NA,"Cambess.",NA,NA,NA,"-55.666667","-24.166667",NA,NA,NA,NA,NA,NA
"179","2019-11-21 10:11:59-03","IBt","SP","337793","S","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Mamani, F; Jardim, A","1200","1997","11",NA,"Bolívia","Santiago de Chiquito, a 1,5km del ismo pueblo, pampa sajuanoma, suelo arenos.",NA,"Heirba 30cm, fruto inmaduros.","SP029507","SP029507","Kawasaki, ML","12","Santa Cruz","Chiquitos","-59.25","-18.666667","600","600","Cambess.","1999",NA,NA,"-59.25","-18.666667",NA,NA,NA,NA,NA,NA
"180","2019-11-21 10:11:59-03","IBt","SP","315843","S","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Hatschbach, G; Kummrow, R","37240","1975","09",NA,"Brasil","Chapada dos Veadeiros.",NA,"Flor alva, campo limpo.","SP029512","SP029512","Kawasaki, ML","28","Goiás","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242",NA,NA,"Cambess.","1997","44724","auto",NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-11-21 10:11:59-03","IBt","SP","333364","S","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Dombrowski, LT","6794","1976","12",NA,"Brasil","Furnas.",NA,"Em campo, frequente.","SP029511","SP029511","Kawasaki, ML","13","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"Cambess.","1998","46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-11-21 10:11:59-03","IBt","SP","333365","S","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Dombrowski, LT","6757","1976","12",NA,"Brasil","Vila Velha. Em campo frequente.",NA,NA,"SP029509","SP029509","Kawasaki, ML","15","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"Cambess.","1998","46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-11-21 10:11:59-03","IBt","SP","179003","S","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Camargo, OR","111","1956","01",NA,"Brasil","Es. Expr. Silvicultura.",NA,NA,"SP029516","SP029516","Mattos, JR","26","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,"Cambess.","1973","37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-11-21 10:11:59-03","IBt","SP","179004","S","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Rambo, L","9232","1942","01",NA,"Brasil","Jari. Arr. Cachoeira",NA,NA,"SP029513","SP029513","Mattos, J","26","Rio Grande do Sul","Tupanciretã","-53.8358001708984","-29.0806007385254",NA,NA,"Cambess.","1973","59498","auto",NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-11-21 10:11:59-03","IBt","SP","179006","S","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Rambo, L","9391","1942","01",NA,"Brasil","Jari, v. fl. Jaguari",NA,NA,"SP029517","SP029517","Mattos, J","26","Rio Grande do Sul","Tupanciretã","-53.8358001708984","-29.0806007385254",NA,NA,"Cambess.","1973","59498","auto",NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-11-21 10:11:59-03","IBt","SP","179005","S","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Rambo, L","9658","1942","01",NA,"Brasil","v. fl. Ivaí",NA,NA,"SP029508","SP029508","Mattos, J","28","Rio Grande do Sul","Tupanciretã","-53.8358001708984","-29.0806007385254",NA,NA,"Cambess.","1973","59498","auto",NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-11-21 10:11:59-03","IBt","SP","157889","S","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Mattos, J; Mattos, N","16153","1974","12",NA,"Brasil","Numa várzea, campo sujo.",NA,"Arbusto.","SP029518","SP029518",NA,"03","São Paulo","Itapetininga","-48.0499992370605","-23.5900001525879",NA,NA,"Cambess.",NA,"40712","auto",NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-11-21 10:11:59-03","IBt","SP","75629","S","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Mattos, J; Bicalho, H","10718","1962","11",NA,"Brasil","Via Alambarí a 2km da estrada Itapetininga-sorocaba. No cerrado.",NA,"Arbussto 50cm alt., frutos imaturos.","SP029514","SP029514","Mattos, JR","22","São Paulo","Itapetininga","-48.0499992370605","-23.5900001525879",NA,NA,"Cambess.","1963","40712","auto",NA,NA,"10",NA,NA,NA,NA,NA
"189","2019-11-21 10:11:59-03","IBt","SP","156592","S","Plantae",NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Mattos, J; Mattos, N","13170","1965","12",NA,"Brasil","Perto de Pádua Sales, Reserva Florestal da Fazenda Camoininha. No cerrado degradado.",NA,"Arbusto ca. 40cm alt., frutos imaturos.","SP029515","SP029515","Mattos, JR","22","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,"Cambess.","1976","39309","auto",NA,NA,NA,NA,NA,NA,NA,NA
"190","2016-09-28 16:54:38-03","UM","RECOLNAT_UM_MPU","MPU011004","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala","type","Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil","Prov. Rio Grande do Sul","hb","<a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu011004' target='other'> <mi>dwc_moreinfo</mi></a>","MPU011004","MPU011004_01","Cambessèdes",NA,NA,NA,NA,NA,NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"2766",NA,NA,NA
"191","2015-09-20 03:28:55-03","UM","RECOLNAT_UM_MPU","MPU011002","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","anomala","Myrcia anomala",NA,"Hassler, E.",NA,NA,NA,NA,"Paraguay","in altoplanitie et decliviis 'Sierra de Maracayu'","hb","<a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu011002' target='other'> <mi>dwc_moreinfo</mi></a>","MPU011002","MPU011002_01","Lima",NA,NA,NA,NA,NA,NA,NA,"Cambess.",NA,NA,NA,NA,NA,NA,NA,"4962",NA,NA,NA
"192","2015-09-20 23:02:39-03","UM","RECOLNAT_UM_MPU","MPU011014","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","cotonosa","Myrcia cotonosa","isosyntype","Hassler, E.",NA,"1900","1",NA,"Paraguay","In regione cursus superioris fluminis Y-acà","hb","cf. doubles à P: P00547293 & P00547294 <a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu011014' target='other'> <mi>dwc_moreinfo</mi></a>","MPU011014","MPU011014_01",NA,"1",NA,NA,NA,NA,NA,NA,"Barb.Rodr.",NA,NA,NA,NA,NA,NA,NA,"7011",NA,NA,NA
