"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","yearIdentified","class","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","infraspecificEpithet","fieldNumber","individualCount","previousCatalogNumber","sex"
"96","2020-06-29 09:31:34-03","UFRRJ","RBR","42293","S","Plantae",NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"L.F. Gonçalves","247",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00042293","RBR00042293","L.F. Gonçalves","2016","02","04","Parque Nacional da Serra dos Órgãos. Travessia Petropolis x Teresópolis mata nebular após Vale das Antas. Parque Nacional da Serra dos Órgãos","-43.041944","-22.464722","1975","1975","Guapimirim",NA,NA,NA,NA,NA,NA,"43º2'31''W","22º27'53''S",NA,NA,NA,NA,NA
"97","2020-06-29 09:31:34-03","UFRRJ","RBR","42294","S","Plantae",NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"L.F. Gonçalves","214",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00042294","RBR00042294","L.F. Gonçalves","2015","12","28","Parque Nacional da Serra dos Órgãos. Travessia Petrópolis x Teresópolis. Parque Nacional da Serra dos Órgãos","-43.0775","-22.485","1894","1894","Petrópolis",NA,NA,NA,NA,NA,NA,"43º4'39''W","22º29'6''S",NA,NA,NA,NA,NA
"98","2020-06-29 09:31:34-03","UFRRJ","RBR","42295","S","Plantae",NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"L.F. Gonçalves","156",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00042295","RBR00042295","L.F. Gonçalves","2015","06","13","Parque Nacional da Serra dos Órgãos. Trilha do Peixe. Parque Nacional da Serra dos Órgãos","-43.010556","-22.469444","1638","1638","Guapimirim",NA,NA,NA,NA,NA,NA,"43º0'38''W","22º28'10''S",NA,NA,NA,NA,NA
"99","2020-06-29 09:31:34-03","UFRRJ","RBR","42296","S","Plantae",NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"L.F. Gonçalves","154",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00042296","RBR00042296","L.F. Gonçalves","2015","06","13","Parque Nacional da Serra dos Órgãos. Trilha do Peixe. Parque Nacional da Serra dos Órgãos","-43.010556","-22.469444","1638","1638","Guapimirim",NA,NA,NA,NA,NA,NA,"43º0'38''W","22º28'10''S",NA,NA,NA,NA,NA
"100","2020-06-29 09:31:35-03","UFRRJ","RBR","42297","S","Plantae",NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"L.F. Gonçalves","141",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00042297",NA,"L.F. Gonçalves","2015","06","06","Parque Nacional da Serra dos Órgãos. Travessia Petrôpolis x Terêsópolis.. Parque Nacional da Serra dos Órgãos","-43.014444","-22.4525","1706","1706","Teresópolis",NA,NA,NA,NA,NA,NA,"43º0'52''W","22º27'9''S",NA,NA,NA,NA,NA
"101","2020-06-29 09:31:35-03","UFRRJ","RBR","46870","S","Plantae",NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"L.F. Gonçalves","488",NA,"Brasil","Rio de Janeiro",NA,NA,"RBR00046870","RBR00046870","L.F. Gonçalves","2018","01","01","Parque Nacional da Serra dos Órgãos. Parque Nacional da Serra dos Órgãos. Trilha para o São Pedro, saindo da Baleia.","-43.025556","-22.460278","2107","2107","Teresópolis",NA,NA,NA,NA,NA,NA,"43º1'32''W","22º27'37''S",NA,NA,NA,NA,NA
"102","2020-12-21 16:36:47-03","MBM","MBM","272163","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Gomidesia","clausseniana","Gomidesia clausseniana","O.Berg",NA,"Souza, V.C.; et al.; et al.","23320","Southern America","Brazil","Minas Gerais",NA,NA,"MBM272163","MBM272163",NA,"2000","02","17","Parque Nacional do Caparaó","-41.8683013916016","-20.4333000183105",NA,NA,"Alto Caparaó",NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-21 16:36:47-03","MBM","MBM","312082","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Gomidesia","clausseniana","Gomidesia clausseniana","O.Berg",NA,"Souza, V.C.; et al.; et al.","23394","Southern America","Brazil","Espírito Santo",NA,NA,"MBM312082","MBM312082",NA,"2000","02","18","Parque Nacional do Caparaó","-41.5358009338379","-20.3458003997803",NA,NA,"Iúna",NA,NA,"32198","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-21 16:36:47-03","MBM","MBM","272164","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Gomidesia","clausseniana","Gomidesia clausseniana","O.Berg",NA,"Souza, V.C.; et al.; et al.","23334","Southern America","Brazil","Espírito Santo",NA,NA,"MBM272164","MBM272164","Mazine, F.F.","2000","02","18","Parque Nacional do Caparaó","-41.5358009338379","-20.3458003997803",NA,NA,"Iúna",NA,NA,"32198","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-21 16:36:47-03","MBM","MBM","272162","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Gomidesia","clausseniana","Gomidesia clausseniana","O.Berg",NA,"Souza, V.C.; et al.; et al.","23379","Southern America","Brazil","Espírito Santo",NA,NA,"MBM272162","MBM272162","Mazine, F.F.","2000","02","18","Parque Nacional do Caparaó","-41.5358009338379","-20.3458003997803",NA,NA,"Iúna",NA,NA,"32198","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:36:47-03","MBM","MBM","272161","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Gomidesia","clausseniana","Gomidesia clausseniana","O.Berg",NA,"Mazine, F.F.; et al.; et al.","215","Southern America","Brazil","Espírito Santo",NA,NA,"MBM272161","MBM272161","Mazine, F.F.","1999","10","20","Parque Nacional do Caparaó","-41.5358009338379","-20.3458003997803",NA,NA,"Iúna",NA,NA,"32198","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-21 16:36:47-03","MBM","MBM","272165","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Gomidesia","clausseniana","Gomidesia clausseniana","O.Berg",NA,"Souza, V.C.; et al.; et al.","12198","Southern America","Brazil","Minas Gerais",NA,NA,"MBM272165","MBM272165","Mazine, F.F.","1996","09","02","Parque Nacional do Caparaó","-41.8683013916016","-20.4333000183105",NA,NA,"Alto Caparaó",NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-12-21 16:36:48-03","MBM","MBM","146859","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Gomidesia","kunthiana","Gomidesia kunthiana","O.Berg",NA,"Aguiar, O.T.","s.n.","Southern America","Brazil","São Paulo",NA,NA,"MBM146859","MBM146859","Aguiar, O.T.","1989","06","19","Parque Estadual","-45.5900001525879","-22.7299995422363",NA,NA,"Campos do Jordão",NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2015-10-04 05:27:13-03","MNHN","RECOLNAT_MNHN_P","P00161506","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","buxifolia","Myrcia buxifolia glazioviana","Kiaersk.","isotype","Glaziou, A.",NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161506' target='other'> <mi>dwc_moreinfo</mi></a>","P00161506","P00161506_01","Lughadha","1888","3","14","Orgaos (Macahé), Rio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"glazioviana","16996",NA,NA,NA
"110","2018-01-11 13:40:30-02","MNHN","RECOLNAT_MNHN_P","P00161507","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","buxifolia","Myrcia buxifolia glazioviana","Kiaersk.","isotype","Glaziou, A.",NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161507' target='other'> <mi>dwc_moreinfo</mi></a>","P00161507","P00161507_01","Lughadha","1888","3","14","Orgaos (Macahé), Rio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"glazioviana","16996",NA,NA,NA
"111","2015-09-04 20:36:03-03","MNHN","RECOLNAT_MNHN_P","P00161508","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","buxifolia","Myrcia buxifolia glazioviana","Kiaersk.","isotype","Glaziou, A.",NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161508' target='other'> <mi>dwc_moreinfo</mi></a>","P00161508","P00161508_01","Lughadha","1888","3","14","Orgaos (Macahé), Rio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"glazioviana","16996",NA,NA,NA
"112","2014-07-24 11:06:13-03","MNHN","RECOLNAT_MNHN_P","P00104835","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","kunthiana","Myrcia kunthiana latissima","Kioersk.",NA,"Glaziou, A.",NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00104835' target='other'> <mi>dwc_moreinfo</mi></a>","P00104835",NA,"Glaziou","1887","1","21","Rio Janeiro, Haut des Orgues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"latissima","16049",NA,NA,NA
"113","2004-08-09 17:38:47-03","MNHN","RECOLNAT_MNHN_P","P00104836","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","kunthiana","Myrcia kunthiana latissima","Kioersk.",NA,"Glaziou, A.",NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00104836' target='other'> <mi>dwc_moreinfo</mi></a>","P00104836",NA,"Glaziou","1887","1","21","Rio Janeiro, Haut des Orgues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"latissima","16049",NA,NA,NA
"114","2004-08-09 17:38:47-03","MNHN","RECOLNAT_MNHN_P","P00104837","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","kunthiana","Myrcia kunthiana latissima","Kioersk.",NA,"Glaziou, A.",NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00104837' target='other'> <mi>dwc_moreinfo</mi></a>","P00104837",NA,"Glaziou","1870","4","3","Rio Janeiro, Haut des Orgues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"latissima","3983",NA,NA,NA
"115","2004-08-09 17:38:47-03","MNHN","RECOLNAT_MNHN_P","P00104838","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","kunthiana","Myrcia kunthiana microphylla","Kioersk.",NA,"Glaziou, A.",NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00104838' target='other'> <mi>dwc_moreinfo</mi></a>","P00104838",NA,NA,"1888","3","30","Rio Janeiro, Petropolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"microphylla","16998",NA,NA,NA
"116","2004-08-09 17:38:47-03","MNHN","RECOLNAT_MNHN_P","P00104839","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","kunthiana","Myrcia kunthiana microphylla","Kioersk.",NA,"Glaziou, A.",NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00104839' target='other'> <mi>dwc_moreinfo</mi></a>","P00104839",NA,NA,"1888","3","30","Rio Janeiro, Petropolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"microphylla","16998",NA,NA,NA
"117","2004-08-09 17:38:47-03","MNHN","RECOLNAT_MNHN_P","P00104840","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","kunthiana","Myrcia kunthiana microphylla","Kioersk.",NA,"Glaziou, A.",NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00104840' target='other'> <mi>dwc_moreinfo</mi></a>","P00104840",NA,NA,"1888","3","30","Rio Janeiro, Petropolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"microphylla","16998",NA,NA,NA
"118","2014-07-24 11:06:13-03","MNHN","RECOLNAT_MNHN_P","P00104835","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","kunthiana","Myrcia kunthiana latissima","Kioersk.",NA,"Glaziou, A.",NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00104835' target='other'> <mi>dwc_moreinfo</mi></a>","P00104835",NA,"Glaziou","1887","1","21","Rio Janeiro, Haut des Orgues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"latissima","16049",NA,NA,NA
"119","2004-08-09 17:38:47-03","MNHN","RECOLNAT_MNHN_P","P00104836","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","kunthiana","Myrcia kunthiana latissima","Kioersk.",NA,"Glaziou, A.",NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00104836' target='other'> <mi>dwc_moreinfo</mi></a>","P00104836",NA,"Glaziou","1887","1","21","Rio Janeiro, Haut des Orgues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"latissima","16049",NA,NA,NA
"120","2004-08-09 17:38:47-03","MNHN","RECOLNAT_MNHN_P","P00104837","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","kunthiana","Myrcia kunthiana latissima","Kioersk.",NA,"Glaziou, A.",NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00104837' target='other'> <mi>dwc_moreinfo</mi></a>","P00104837",NA,"Glaziou","1870","4","3","Rio Janeiro, Haut des Orgues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"latissima","3983",NA,NA,NA
"121","2015-09-05 09:36:25-03","MNHN","RECOLNAT_MNHN_P","P00736059","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Sellow, F.",NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00736059' target='other'> <mi>dwc_moreinfo</mi></a>","P00736059","P00736059_01","Jennings",NA,NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2015-09-29 07:03:41-03","MNHN","RECOLNAT_MNHN_P","P00736061","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.","lectotype","Saint-Hilaire, A. de",NA,NA,"Brésil",NA,"hb","Catal D n°501 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00736061' target='other'> <mi>dwc_moreinfo</mi></a>","P00736061","P00736061_01","Jennings",NA,NA,NA,"Province de Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d 501",NA,NA,NA
"123","2015-09-29 08:02:12-03","MNHN","RECOLNAT_MNHN_P","P00736062","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Sellow, F.",NA,NA,"Brésil",NA,"hb","Donné par le Muséum Bot. de Berlin, 1864 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00736062' target='other'> <mi>dwc_moreinfo</mi></a>","P00736062","P00736062_01","Jennings",NA,NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2015-09-29 07:03:39-03","MNHN","RECOLNAT_MNHN_P","P00736063","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.","isolectotype","Saint-Hilaire, A. de",NA,NA,"Brésil",NA,"hb","Musaeo Parisiensi dedit Aug. DE St. HILAIRE <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00736063' target='other'> <mi>dwc_moreinfo</mi></a>","P00736063","P00736063_01","Jennings",NA,NA,NA,"Province de Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d 501",NA,NA,NA
"125","2013-05-31 18:12:05-03","MNHN","RECOLNAT_MNHN_P","P00736064","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.","isolectotype","Saint-Hilaire, A. de",NA,NA,"Brésil",NA,"hb","Herb. Bresil <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00736064' target='other'> <mi>dwc_moreinfo</mi></a>","P00736064","P00736064_01","Jennings",NA,NA,NA,"Province de Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d 501",NA,NA,NA
"126","2015-09-05 09:36:25-03","MNHN","RECOLNAT_MNHN_P","P00736066","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Martius",NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00736066' target='other'> <mi>dwc_moreinfo</mi></a>","P00736066","P00736066_01","Jennings",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1235",NA,NA,NA
"127","2015-09-04 20:41:03-03","MNHN","RECOLNAT_MNHN_P","P00751173","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Kunth",NA,NA,"brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00751173' target='other'> <mi>dwc_moreinfo</mi></a>","P00751173","P00751173_01","Jennings",NA,NA,NA,"Serra do campo preta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12",NA,NA,NA
"128","2015-09-04 20:41:03-03","MNHN","RECOLNAT_MNHN_P","P00751174","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Saint-Hilaire, A. de",NA,NA,"brésil",NA,"hb","Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00751174' target='other'> <mi>dwc_moreinfo</mi></a>","P00751174","P00751174_01","Jennings","1816",NA,NA,"Prov. de Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d 261",NA,NA,NA
"129","2015-09-04 20:41:03-03","MNHN","RECOLNAT_MNHN_P","P00751175","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Saint-Hilaire, A. de",NA,NA,"brésil","minas gerais","hb","Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00751175' target='other'> <mi>dwc_moreinfo</mi></a>","P00751175","P00751175_01","Jennings",NA,NA,NA,"Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2015-09-04 20:41:03-03","MNHN","RECOLNAT_MNHN_P","P00751176","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Claussen",NA,NA,"brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00751176' target='other'> <mi>dwc_moreinfo</mi></a>","P00751176","P00751176_01","Jennings","1841",NA,NA,"Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1678 2",NA,NA,NA
"131","2015-09-04 20:44:01-03","MNHN","RECOLNAT_MNHN_P","P00751177","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Saint-Hilaire, A. de",NA,NA,"brésil","minas gerais","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00751177' target='other'> <mi>dwc_moreinfo</mi></a>","P00751177","P00751177_01","Jennings",NA,NA,NA,"Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2015-09-04 20:41:03-03","MNHN","RECOLNAT_MNHN_P","P00751178","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Saint-Hilaire, A. de",NA,NA,"brésil","minas gerais","hb","Museo Pariensis dedit Aug. DE St.HILAIRE <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00751178' target='other'> <mi>dwc_moreinfo</mi></a>","P00751178","P00751178_01","Jennings",NA,NA,NA,"Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2015-09-04 20:39:08-03","MNHN","RECOLNAT_MNHN_P","P05131747","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Glaziou, A.",NA,NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05131747' target='other'> <mi>dwc_moreinfo</mi></a>","P05131747","P05131747_01",NA,"1869","5","27","Haut des Orgnes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3760",NA,NA,NA
"134","2015-09-04 20:39:08-03","MNHN","RECOLNAT_MNHN_P","P05131749","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Glaziou",NA,NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05131749' target='other'> <mi>dwc_moreinfo</mi></a>","P05131749","P05131749_01",NA,"1869","5","27","Mountain des organs.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3760",NA,NA,NA
"135","2015-09-04 20:39:08-03","MNHN","RECOLNAT_MNHN_P","P05131750","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Glaziou, A.",NA,NA,"Brasil","Minas Gerais","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05131750' target='other'> <mi>dwc_moreinfo</mi></a>","P05131750","P05131750_01",NA,NA,NA,NA,"São José d´El Rei [São João del Rei].",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16072",NA,NA,NA
"136","2020-12-11 11:39:17-03","UFMG","BHCB","136352","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Gomidesia","clausseniana","Gomidesia clausseniana","O.Berg",NA,"Bünger, MO; Fernandes, AC; Silva, MH; Ribeiro, ASS","421","Southern America","Brasil","Minas Gerais",NA,"Arbusto com 1,5m alt. Pedicelo e sépalas castanho-esverdeados.","BHCB010807","BHCB010807",NA,"2010","03","09","Parque Nacional do Caparaó, Trilha Pico da Bandeira; Terreirão. Campo sobre afloramento.","-41.795833","-20.434722","289","289","Alto Caparaó",NA,NA,NA,NA,NA,NA,"-41.795833","-20.434722",NA,NA,NA,NA,NA
"137","2020-12-11 11:39:17-03","UFMG","BHCB","136411","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Gomidesia","clausseniana","Gomidesia clausseniana","O.Berg",NA,"Bünger, MO; Fernandes, AC; Silva, MH; Ribeiro, ASS","483","Southern America","Brasil","Minas Gerais",NA,"Arbusto ca. 1,6m alt., sépalas e pedúnculo floral ferrugíneos.","BHCB010806","BHCB010806",NA,"2010","03","09","Parque Nacional do Caparaó, Trilha Pico da Bandeira; Terreirão. Campo sobre afloramento.","-41.795833","-20.434722","289","289","Alto Caparaó",NA,NA,NA,NA,NA,NA,"-41.795833","-20.434722",NA,NA,NA,NA,NA
"138","2020-12-11 11:39:17-03","UFMG","BHCB","140974","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Gomidesia","clausseniana","Gomidesia clausseniana","O.Berg",NA,"Neves, DRM; Martins, LC; Martins, A; Hughes, FM","710","Southern America","Brasil","Minas Gerais",NA,NA,"BHCB049649",NA,NA,"2010","03","03","Parque Nacional do Caparaó, Trilha entre a Tronqueira e o rancho dos Cabritos","-41.829722","-20.413611","2121","2121","Alto Caparaó","2010",NA,NA,NA,NA,NA,"-41.829722","-20.413611",NA,NA,NA,NA,NA
"139","2020-12-11 11:39:17-03","UFMG","BHCB","69926","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Gomidesia","kunthiana","Gomidesia kunthiana","O.Berg",NA,"Viana, PL","548","Southern America","Brasil","Minas Gerais",NA,"Arbusto de flores brancas",NA,NA,NA,"2002","02","08","Retiro das Pedras",NA,"-20.093056",NA,NA,"Brumadinho",NA,NA,NA,NA,NA,NA,NA,"-20.093056",NA,NA,NA,NA,NA
"140","2020-12-11 11:39:17-03","UFMG","BHCB","132031","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Gomidesia","kunthiana","Gomidesia kunthiana","O.Berg",NA,"Arzolla, FARDP; Paula, GCR de","417","Southern America","Brasil","São Paulo",NA,"Árvore, 2m de altura.","BHCB010825","BHCB010825",NA,"2004","01","25","São José dos Alpes","-45.5900001525879","-22.7299995422363","190","190","Campos do Jordão","2004",NA,"21048","auto","02","06",NA,NA,NA,NA,NA,NA,NA
"141","2020-12-11 11:39:26-03","UFMG","BHCB","149152","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Tameirão Neto, E; Mansur, T","4955","Southern America","Brasil","Minas Gerais",NA,"Transição entre o campo rupestre sobre canga couraçada e a floresta estacional semidecidual, arbustivo (0,9m)",NA,NA,NA,"2011","01","13","Serra Gandarela, Projeto Mina Apolo","-49.689478","-20.050928","1596","1596","Santa Bárbara","2011",NA,NA,NA,"03",NA,"-49.689478","-20.050928",NA,NA,NA,NA,NA
"142","2020-12-11 11:39:26-03","UFMG","BHCB","110372","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Carmo, FF","891","Southern America","Brasil","Minas Gerais",NA,"Coletado em fendas e depressões. Afloramento de canga.","BHCB017995",NA,NA,"2007","08","14","Marinho da Serra, C 2.","-43.937503","-20.332236","1540","1540","Moeda","2014",NA,NA,NA,"09",NA,"-43.937503","-20.332236",NA,NA,NA,NA,NA
"143","2020-12-11 11:39:26-03","UFMG","BHCB","149153","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","montana","Myrcia montana","Cambess.",NA,"Mansur, T; Pena, FSR; Mota, RC da","208","Southern America","Brasil","Minas Gerais",NA,"Transição entre o campo rupestre sobre canga couraçada e a floresta estacional semidecidual, arbustivo (o,9m)",NA,NA,NA,"2011","02","24","Serra Gandarela, Projeto Mina Apolo","-49.680519","-20.042864","1568","1568","Santa Bárbara","2011",NA,NA,NA,"03",NA,"-49.680519","-20.042864",NA,NA,NA,NA,NA
