"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","phylum","order","typeStatus","continentOcean","preparationType","infraspecificEpithet","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","relationshipType","previousCatalogNumber","fieldNumber","individualCount","sex"
"355","2021-01-10 20:50:24-03","INPA","INPA","225003","S","Plantae","Leguminosae-Pap","Machaerium","paraguariense","Machaerium paraguariense","Hassl.",NA,"Francisco, EM","FUEL26044","1998","05","11","Brasil","Paraná","Primeiro de Maio","Mata Santa Rosa.","-51.0283012390137","-22.8505992889404",NA,NA,NA,"INPA0225003","INPA0225003 INPA0225003_e",NA,NA,NA,"Dicotyledon Rosids","Fabales",NA,"Southern America",NA,NA,NA,"18944","auto",NA,NA,NA,NA,NA,NA,NA,NA
"356","2021-01-04 11:29:46-03","UEMA","SLUI","4368","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.",NA,"Gonzatti, F.","499","2012","05","20","Brasil","Rio Grande do Sul","Monte Belo do Sul","Linha 80 da Leopoldina","-51.6316986083984","-29.1627998352051",NA,NA,NA,"SLUI004368",NA,NA,NA,NA,"Angiospermae",NA,NA,NA,NA,NA,NA,"9187","auto",NA,NA,NA,NA,NA,NA,NA,NA
"357","2021-01-09 21:48:30-03","UNICENTRO","HUCO","6218","S","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Brandalize, H. .D.","Brandalize, H. .D.","s.n.","2014","01","13","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,"FOM; HABITAT: FOM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA
"358","2021-01-09 21:48:30-03","UNICENTRO","HUCO","1032","S","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Medeiros, R.P.","Fink, A.L.; Julkowski, E.; Julkowski, E.","s.n.","2009","07",NA,"Brasil","Paraná","Irati","Bairro Alto da Glória","-50.6511001586914","-25.4671993255615",NA,NA,NA,"HUCO001032",NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,"07","47271","auto","17",NA,NA,NA,NA,NA,NA,NA
"359","2021-01-09 21:48:30-03","UNICENTRO","HUCO","5921","S","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Saueressig, D.","Janiski, A.","s.n.","2014","05","16","Brasil","Paraná","Rebouças",NA,"-50.692798614502","-25.6205997467041",NA,NA,"FOM; HABITAT: FOM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23614","auto",NA,NA,NA,NA,NA,NA,NA,NA
"360","2021-01-09 21:48:30-03","UNICENTRO","HUCO","3603","S","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.",NA,"Veres, Q. .J.L.","s.n.","2011","09","16","Brasil","Paraná","São josé das Palmeiras",NA,"-54.0635986328125","-24.8374996185303",NA,NA,"Dissertação; FES; HABITAT: FES","HUCO003603",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14468","auto",NA,NA,NA,NA,NA,NA,NA,NA
"361","2017-11-24 14:10:54-02","UFLA","ESAL","14643","S","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.",NA,"Oliveira Filho, AT","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Santa Vitória","Fazenda Bonanza","-50.1213989257812","-18.8386001586914",NA,NA,"árvore; 5,0; ;; floresta",NA,NA,"3","3",NA,NA,NA,NA,NA,NA,NA,NA,"74800","auto",NA,NA,NA,NA,NA,NA,NA,NA
"362","2020-06-25 16:06:15-03","FUVATES","HVAT","3656","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","C. M. Zerwes","C. M. Zerwes","44","2012","08","18","Brasil","Rio Grande do Sul","Imigrante","Linha Ernesto Alves.","-51.833333","-29.352778","-51º49'60''W","-29º21'10''S","árvore","HVAT00003656",NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"09",NA,NA,"29",NA,NA,NA,NA,NA,NA,NA
"363","2020-06-25 16:06:15-03","FUVATES","HVAT","1710","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","E. Freitas","J.C. Cardoso","5","2012","01","20","Brasil","Rio Grande do Sul","Estrela","Linha Geralda Alta.","-51.966111","-29.501944","-51º57'58''W","-29º30'7''S",NA,"HVAT00001710",NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"02",NA,NA,"17",NA,NA,NA,NA,NA,NA,NA
"364","2019-11-07 11:44:36-03","FUVATES","HVAT","4014","PreservedSpecimen","Plantae","Malvaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","C. Brackmann","C. Brackmann","s.n.","2012","10","13","Brasil","Rio Grande do Sul","Teutônia","Pontes Filho.","-51.706944","-29.454167","-51º42'25''W","-29º27'15''S","planta arbórea; mata ciliar","HVAT00004014",NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,"11",NA,NA,"05",NA,NA,NA,NA,NA,NA,NA
"365","2021-01-26 14:12:36-03","CPACT","ECT","1308","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","R.S.C.Magalhães","R.Wasum; O.S.Ribas","3392","2006","01","16","Brasil","Paraná","São Mateus do Sul","Fazenda Ronaldo Toppel. Habitat: em orla da mata. Coordenadas geográficas obtidas a partir dos dados de localidade, sede do munícipio.","-50.384167","-25.868056","50º23'3''W","25º52'5''S",NA,"ECT0001308","ECT0001308","779","779","2016","Embryophyta",NA,NA,NA,NA,NA,"09",NA,NA,"29",NA,NA,NA,NA,NA,NA,NA
"366","2021-02-04 10:28:57-03","UFRPE","HST","14186","PreservedSpecimen","Plantae","Leguminosae Papilionoideae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.",NA,"J.M.D.Torezan; et al.","s.n.","1998","04","07","Brasil","Paraná","Londrina","Mata Conjunto Luis de Sá","-51.1627998352051","-23.3103008270264",NA,NA,"Árvore 10 m; frutos imaturos verdes.","HST014186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA
"367","2021-02-09 10:13:16-03","UENF","HUENF","11167","PreservedSpecimen","Plantae","Leguminosae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.",NA,"L.J.T. Cardoso; O. Samor; D. Belmont; A. Santiago","1747","2017","03","09","Brasil","Rio de Janeiro","Macaé","Região rural entre a RJ-106, a Estr. do Imburo, a Av. industrial e as localidades Balacó e Lot. Paradiso. Projeto - Terminal Portuário de Macaé. Coordenadas próximas ao indivíduo (WGS84). Fragmento de F.O.D. das terras baixas.","-41.736111","-22.308611","41º44'10''W","22º18'31''S","CAP 36 cm; folíolos membranáceos; botões verdes. Altura 7m","HUENF00011986",NA,"15","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2021-02-09 10:13:16-03","UENF","HUENF","10854","PreservedSpecimen","Plantae","Leguminosae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.",NA,"Archanjo, K.M.P.A.; Toledo, E.","4405","2010","03","11","Brasil","Rio de Janeiro","Natividade","Córrego Alegre.","-41.9733009338379","-21.042200088501",NA,NA,"Parcela 18","HUENF00011538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18409","auto",NA,NA,NA,NA,NA,NA,NA,NA
"369","2021-02-09 10:13:16-03","UENF","HUENF","10852","PreservedSpecimen","Plantae","Leguminosae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.",NA,"Archanjo, K.M.P.A.; Toledo, E.","4362","2010","03","11","Brasil","Rio de Janeiro","Natividade","Córrego Alegre.","-41.9733009338379","-21.042200088501",NA,NA,"Parcela 18","HUENF00011536",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18409","auto",NA,NA,NA,NA,NA,NA,NA,NA
"370","2021-02-09 10:13:16-03","UENF","HUENF","10895","PreservedSpecimen","Plantae","Leguminosae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.",NA,"Archanjo, K.M.P.A.","4407","2010","03","11","Brasil","Rio de Janeiro","Natividade","Córrego Alegre.","-41.9733009338379","-21.042200088501",NA,NA,"Parcela 8","HUENF00011568",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18409","auto",NA,NA,NA,NA,NA,NA,NA,NA
"371","2021-02-09 10:13:16-03","UENF","HUENF","10853","PreservedSpecimen","Plantae","Leguminosae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.",NA,"Archanjo, K.M.P.A.; Toledo, E.","4363","2010","03","11","Brasil","Rio de Janeiro","Natividade","Córrego Alegre.","-41.9733009338379","-21.042200088501",NA,NA,"Parcela 18","HUENF00011537",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18409","auto",NA,NA,NA,NA,NA,NA,NA,NA
"372","2020-09-12 05:00:02-03","US","US","USw36224","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.",NA,"Collector unknown","HBR 25862",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosales",NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"373","2020-09-12 05:00:02-03","US","US","2646921","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.",NA,"M. Barreto","9240","1937","9","20","Brazil","Minas Gerais",NA,"Proc. Brasil: Estado de Minas Gerais: Municipio de Santa Luzia, Fazenda do Cipo",NA,NA,NA,NA,NA,"US02149458","US02149458_01",NA,NA,NA,NA,"Rosales",NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"374","2020-09-12 05:00:02-03","US","US","2055065","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.",NA,"B. Rambo","49691","1951","1","18","Brazil","Rio Grande do Sul",NA,"Brasil, Rio Grande do Sul, Lagao dos Quadros, prope Osorie",NA,NA,NA,NA,NA,"US02149455","US02149455_01",NA,NA,NA,NA,"Rosales",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"375","2020-09-12 05:00:02-03","US","US","2640644","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.",NA,"B. Balansa","4428","1882","3","26","Paraguay",NA,NA,"Guarapi, dans les Bois.",NA,NA,NA,NA,NA,"US00385826",NA,NA,NA,NA,NA,"Rosales","Isosyntype","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"376","2020-09-12 05:00:02-03","US","US","3433225","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.",NA,"C. Farney & S. De Pessoa","971","1985","10","10","Brazil","Rio de Janeiro",NA,"Brasil, Estado do Rio de Janeiro, Municipio do Rio de Janeiro, Guadolupe, Estrada do Camboata, Morro do Paiol",NA,NA,NA,NA,NA,"US02149451","US02149451_01",NA,NA,NA,NA,"Rosales",NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"377","2020-09-12 05:00:02-03","US","US","1057338","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense cuspidatum","Hassl. ex Tamayo",NA,"E. Hassler","1240","1913","1",NA,"Paraguay",NA,NA,"San Bernardino.",NA,NA,NA,NA,NA,"US00385827",NA,NA,NA,NA,NA,"Rosales","Isotype","South America",NA,"cuspidatum",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"378","2020-09-12 05:00:02-03","US","US","2055392","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.",NA,"Collector unknown","9617",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"US00763519",NA,NA,NA,NA,NA,"Rosales","Isosyntype","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"379","2020-09-12 05:00:02-03","US","US","2449336","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.",NA,"L. Smith & R. M. Klein","11889","1957","2","26","Brazil","Santa Catarina",NA,"Santa Catarina, Mun. Joacaba: Coracao",NA,NA,NA,NA,NA,"US02149456","US02149456_01","800","900",NA,NA,"Rosales",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"380","2020-09-12 05:00:02-03","US","US","2595253","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.",NA,"A. E. Burkart","15184","1945","2","8","Argentina","Misiones",NA,"San Isidro, Argentina, Misiones: Posadas",NA,NA,NA,NA,NA,"US02149443","US02149443_01",NA,NA,NA,NA,"Rosales",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"381","2020-09-12 05:00:02-03","US","US","1057337","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.",NA,"E. Hassler","12408","1913","12",NA,"Paraguay",NA,NA,"Prope San Bernardino Hassl.",NA,NA,NA,NA,NA,"US02149449",NA,NA,NA,NA,NA,"Rosales",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"382","2020-09-12 05:00:02-03","US","US","2617609","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.",NA,"G. Grüner","15517","1935","1","30","Argentina","Misiones",NA,"Misiones: Loreto, Dpto. San Ignacio",NA,NA,NA,NA,NA,"US02149440",NA,NA,NA,NA,NA,"Rosales",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"383","2020-09-12 05:00:02-03","US","US","2445135","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.",NA,"-- Reitz & Klein, --","12090","1962","1","27","Brazil","Paraná",NA,"Cipo Sapuva, Altonia, Xambre, Parana",NA,NA,NA,NA,NA,"US02149453","US02149453_01",NA,NA,NA,NA,"Rosales",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"384","2020-09-12 05:00:02-03","US","US","3226247","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.",NA,"L. C. Stutz","2314","1982",NA,NA,"Paraguay",NA,NA,"Bord de route, refugio Guayaki (route Asuncion-Stroessner)",NA,NA,NA,NA,NA,"US02149445",NA,NA,NA,NA,NA,"Rosales",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"385","2020-09-12 05:00:02-03","US","US","3211898","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.",NA,"-- Reitz & Klein, --","14829","1963","4","13","Brazil","Santa Catarina",NA,"Santa Catarina, Passo do Socorro, Lajes",NA,NA,NA,NA,NA,"US02149457","US02149457_01","600",NA,NA,NA,"Rosales",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"386","2020-09-12 05:00:02-03","US","US","2618444","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.",NA,"Gruner","1090","1932","1","25","Argentina","Misiones",NA,"Misiones: San Ignacio, arroyo Guayabera",NA,NA,NA,NA,NA,"US02149441",NA,NA,NA,NA,NA,"Rosales",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"387","2020-09-12 05:00:02-03","US","US","3211894","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.",NA,"-- Reitz & Klein, --","14673","1963","4","11","Brazil","Santa Catarina",NA,"Santa Catarina, Brasil, Caxambu, Tupitinga, Campos Novos",NA,NA,NA,NA,NA,"US02149452","US02149452_01","700",NA,NA,NA,"Rosales",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"388","2020-09-12 05:00:02-03","US","US","2595251","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.",NA,"A. E. Burkart","15189","1945","2","8","Argentina","Misiones",NA,"San Isidro, Argentina, Misiones: Posadas, barrancas sobre el no Pasana",NA,NA,NA,NA,NA,"US02149444",NA,NA,NA,NA,NA,"Rosales",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"389","2020-09-12 05:00:02-03","US","US","2169403","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Pedersen, T. M.","T. M. Pedersen","3133","1955","1","22","Paraguay","Central",NA,NA,NA,NA,NA,NA,NA,"US02149460",NA,NA,NA,NA,NA,"Rosales",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"390","2020-09-12 05:00:02-03","US","US","2449324","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.",NA,"L. Smith & R. M. Klein","11707","1957","2","23","Brazil","Santa Catarina",NA,"Mun. Dionisio Cerqueira: Forest and ruderal, 24 km south of Dionisio Cerqueira",NA,NA,NA,NA,NA,"US02149454","US02149454_01","700","800",NA,NA,"Rosales",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"391","2020-09-12 05:00:02-03","US","US","2169402","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.",NA,"T. Pederson","3133","1955","1","21","Paraguay",NA,NA,"Woods and edges",NA,NA,NA,NA,NA,"US02149447",NA,NA,NA,NA,NA,"Rosales",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"392","2020-09-12 05:00:02-03","US","US","2595252","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.",NA,"A. E. Burkart","15183","1945","2","8","Argentina","Misiones",NA,"San Isidro, Argentina, Misiones: Posadas",NA,NA,NA,NA,NA,"US02149442","US02149442_01",NA,NA,NA,NA,"Rosales",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"393","2020-09-12 05:00:02-03","US","US","3320755","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.",NA,"R. Wasum & et al.","11143","1995","12","26","Brazil","Rio Grande do Sul",NA,"RS - Marcelino Ramos, Estreito do Rio Uruguai",NA,NA,NA,NA,NA,"US02149450","US02149450_01","550",NA,NA,NA,"Rosales",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"394","2020-09-12 05:00:02-03","US","US","1573109","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.",NA,"P. Jörgensen","4623",NA,NA,NA,"Paraguay",NA,NA,"Common Villavica [interpreted]",NA,NA,NA,NA,NA,"US02149448",NA,NA,NA,NA,NA,"Rosales",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"395","2020-09-12 05:00:02-03","US","US","1057338","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense cuspidatum","Hassl. ex Tamayo",NA,"E. Hassler","1240","1913","1",NA,"Paraguay",NA,NA,"San Bernardino.",NA,NA,NA,NA,NA,"US00385827",NA,NA,NA,NA,NA,"Rosales","Isotype","South America",NA,"cuspidatum",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"396","2020-09-02 16:28:05-03","Cenargen","CEN","114553","PreservedSpecimen","Plantae","Fabaceae Faboideae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Maurício Figueira","Maurício Figueira","769","2018","01","09","Brasil","RS","SANTA MARIA","Distrito da Boca do Monte.","-54.0325",NA,"-54.0325","-29636583.0","Fragmento de Floresta Estacional, com influência fluvial, do Domínio Atlântico, aprox. 120 m de altitude. Beira de estrada, tronco tortuoso, casca externa soltando placas, parda, casca interna com estrias vermelhas, folhas com ráquis amarela, inflorescências negras.","CEN00114553",NA,"120","120","2018",NA,NA,NA,NA,"Exsicatas",NA,"01",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
"397","2019-12-09 17:29:56-03","UFPR","EFC","16611","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Menesses-Silva, S.","Kuniyoshi, Y.S.","6550","2001","01","18","Brasil","Paraná","Araucária","REPAR","-49.3455","-25.5779","-49.3455","-25.5779","Árvore 7m, com flores, em beira de estrada, próximo ao Rio Barigui. Floresta Ombrófila Mista Aluvial","EFC016611",NA,"875","875","2001",NA,NA,NA,NA,NA,NA,"01",NA,NA,"18",NA,NA,NA,NA,NA,NA,NA
"398","2019-12-09 17:29:56-03","UFPR","EFC","9619","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Silva, S.M.","Barddal, M.L.","69","2001","01","18","Brasil","Paraná","Araucária","REPAR","-49.3478","-25.5889","-49.3478","-25.5889","Árvore, 7m, sobre o dique artificial do rio Barigui. __COMMOM_NAME__: Sapuva","EFC009619",NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,"01",NA,NA,"22",NA,NA,NA,NA,NA,NA,NA
"399","2019-11-13 11:22:34-03","USP","SPF","222859","PreservedSpecimen","Plantae","Leguminosae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Cordeiro, J; Barboza, E","Caxambu, MG","4051","2012","04","28","Brasil","São Paulo","Pariquera-Açu","Propriedade do sr. Flávio.","-47.850853","-24.801133","-47.850853","-24.801133",NA,"SPF00222859",NA,"41","41","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2019-11-13 11:22:34-03","USP","SPF","19373","PreservedSpecimen","Plantae","Leguminosae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Filardi, F","Hatschbach, G","21462","1969","05","09","Brasil","Paraná","Campo Largo",NA,"-49.5283012390137","-25.4585990905762",NA,NA,NA,"SPF00019373",NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,"12","53742","auto",NA,NA,NA,NA,NA,NA,NA,NA
"401","2019-11-13 11:22:34-03","USP","SPF","150386","PreservedSpecimen","Plantae","Leguminosae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Filardi, FLR","Hatschbach, G","69910","2000","01","12","Brasil","Paraná","Ibaiti",NA,"-50.187801361084","-23.8486003875732",NA,NA,NA,"SPF00150386",NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,"12","34159","auto",NA,NA,NA,NA,NA,NA,NA,NA
"402","2019-11-13 11:22:34-03","USP","SPF","139075","PreservedSpecimen","Plantae","Leguminosae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Dias, MC","Francisco, EM","s.n.","1998","12","18","Brasil","Paraná","Ibiporã",NA,"-51.0480995178223","-23.2691993713379",NA,NA,NA,"SPF00139075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA,NA
"403","2019-11-13 11:22:34-03","USP","SPF","83593","PreservedSpecimen","Plantae","Leguminosae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Mendonça Filho, CV","Rambo, B","294","1949","04","19","Brasil","Rio Grande do Sul","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,NA,"SPF00083593",NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA,"03","29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"404","2019-11-13 11:22:34-03","USP","SPF","83594","PreservedSpecimen","Plantae","Leguminosae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Filardi, F","Dutra, J","772b","1934","01",NA,"Brasil","Rio Grande do Sul","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,"SPF00083594",NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,"12","10287","auto",NA,NA,NA,NA,NA,NA,NA,NA
"405","2020-03-05 14:11:47-03","UNEMAT","HPAN","3352.1","PreservedSpecimen","Plantae","Fabaceae","Machaerium","paraguariense","Machaerium paraguariense","Hassl.","Carniello, MA","Carniello, MA; Santos, TM","4619","2013","09","25","Brasil","Mato Grosso","Cáceres","Assentamento Laranjeira I, Propriedade do Genão.","-57.558833","-16.556361","-57.558833","-16.556361","Estudo da composição e uso das plantas presentes nas áreas próximas ás residências das propriedades estabelicidads na região de nascentes de água do Assentamento Laranjeira I, Cáceres-MT","HPAN000003352.1",NA,"137","137","2013","Magnoliidae","Fabales",NA,"América",NA,NA,"11",NA,NA,"18",NA,NA,NA,NA,NA,NA,NA
